county,precinct,office,district,seats,party,candidate,votes
Henry,Dudley,U.S. House,6,1,LBT,James Michael SCENIAK,28
Henry,Dudley,U.S. House,6,1,REP,Jefferson SHREVE,411
Henry,Dudley,Governor,,1,,Write-In,0
Henry,Dudley,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,36
Henry,Dudley,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,119
Henry,Dudley,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,380
Henry,Dudley,Attorney General,,1,DEM,Destiny WELLS,113
Henry,Dudley,Attorney General,,1,REP,Todd ROKITA,415
Henry,Dudley,State House,54,1,REP,Cory CRISWELL,488
Henry,Dudley,County Commissioner,Middle,1,REP,Steve DELLINGER,476
Henry,Dudley,County Commissioner,Southern,1,REP,Susan HUHN,476
Henry,Dudley,County Coroner,,1,REP,Brian CLARK,483
Henry,Dudley,County Surveyor,,1,REP,Stephen L RUST,486
Henry,Dudley,County Council,At Large,3,REP,Chad MALICOAT,350
Henry,Dudley,County Council,At Large,3,REP,Jay DAVIS,410
Henry,Dudley,County Council,At Large,3,REP,Scott KOONTZ,370
Henry,Dudley,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,477
Henry,Dudley,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,480
Henry,Dudley,Henry South Henry School Board,Franklin Township 2,1,NP,Lisa M THMPSON,388
Henry,Dudley,Henry South Henry School Board,Franklin Township 2,1,NP,Misty Hayworth JONES,365
Henry,Dudley,Henry South Henry School Board.,Spiceland Township,1,NP,M E (Beth) CARR,277
Henry,Dudley,Henry South Henry School Board.,Spiceland Township,1,NP,Megan CHANDLER,181
Henry,Dudley,Henry South Henry School Board.,Spiceland Township,1,NP,Casey N CARMICHAEL,301
Henry,Dudley,Henry South Henry School Board.,Spiceland Township,1,NP,Darrin JACOBS,165
Henry,Dudley,Henry South Henry School Board,Spiceland Township Holdover,1,NP,Casey N CARMICHAEL,301
Henry,Dudley,Henry South Henry School Board,Spiceland Township Holdover,1,NP,Darrin JACOBS,165
Henry,Fall Creek 1,President,,1,,Write-In,0
Henry,Fall Creek 1,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Henry,Fall Creek 1,President,,1,REP,Donald J. TRUMP / JD Vance,358
Henry,Fall Creek 1,President,,1,DEM,Kamala D. HARRIS / Tim Walz,111
Henry,Fall Creek 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,6
Henry,Fall Creek 1,U.S. Senate,,1,LBT,Andrew HORNING,15
Henry,Fall Creek 1,U.S. Senate,,1,,Write-In,0
Henry,Fall Creek 1,U.S. Senate,,1,REP,Jim BANKS,355
Henry,Fall Creek 1,U.S. Senate,,1,DEM,Valerie McCRAY,105
Henry,Fall Creek 1,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,107
Henry,Fall Creek 1,U.S. House,6,1,LBT,James Michael SCENIAK,17
Henry,Fall Creek 1,U.S. House,6,1,REP,Jefferson SHREVE,345
Henry,Fall Creek 1,Governor,,1,,Write-In,0
Henry,Fall Creek 1,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,33
Henry,Fall Creek 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,148
Henry,Fall Creek 1,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,298
Henry,Fall Creek 1,Attorney General,,1,DEM,Destiny WELLS,138
Henry,Fall Creek 1,Attorney General,,1,REP,Todd ROKITA,335
Henry,Fall Creek 1,State House,54,1,REP,Cory CRISWELL,420
Henry,Fall Creek 1,County Commissioner,Middle,1,REP,Steve DELLINGER,417
Henry,Fall Creek 1,County Commissioner,Southern,1,REP,Susan HUHN,413
Henry,Fall Creek 1,County Coroner,,1,REP,Brian CLARK,416
Henry,Fall Creek 1,County Surveyor,,1,REP,Stephen L RUST,418
Henry,Fall Creek 1,County Council,At Large,3,REP,Chad MALICOAT,295
Henry,Fall Creek 1,County Council,At Large,3,REP,Jay DAVIS,348
Henry,Fall Creek 1,County Council,At Large,3,REP,Scott KOONTZ,318
Henry,Fall Creek 1,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,416
Henry,Fall Creek 1,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,426
Henry,Fall Creek 1,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Cameron McILRATH,297
Henry,Fall Creek 1,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Katie SIMPSON,128
Henry,Fall Creek 1,Henry Shenandoah School Board,Fallcreek Township Outside,1,NP,Justin S HELMAN,360
Henry,Fall Creek 1,Henry Shenandoah School Board,Jefferson Township,1,NP,Kristoffer Edward GRAY,365
Henry,Fall Creek 2,President,,1,,Write-In,0
Henry,Fall Creek 2,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Henry,Fall Creek 2,President,,1,REP,Donald J. TRUMP / JD Vance,430
Henry,Fall Creek 2,President,,1,DEM,Kamala D. HARRIS / Tim Walz,113
Henry,Fall Creek 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,10
Henry,Fall Creek 2,U.S. Senate,,1,LBT,Andrew HORNING,23
Henry,Fall Creek 2,U.S. Senate,,1,,Write-In,0
Henry,Fall Creek 2,U.S. Senate,,1,REP,Jim BANKS,414
Henry,Fall Creek 2,U.S. Senate,,1,DEM,Valerie McCRAY,116
Henry,Fall Creek 2,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,121
Henry,Fall Creek 2,U.S. House,6,1,LBT,James Michael SCENIAK,31
Henry,Fall Creek 2,U.S. House,6,1,REP,Jefferson SHREVE,406
Henry,Fall Creek 2,Governor,,1,,Write-In,0
Henry,Fall Creek 2,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,40
Henry,Fall Creek 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,147
Henry,Fall Creek 2,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,372
Henry,Fall Creek 2,Attorney General,,1,DEM,Destiny WELLS,132
Henry,Fall Creek 2,Attorney General,,1,REP,Todd ROKITA,424
Henry,Fall Creek 2,State House,54,1,REP,Cory CRISWELL,508
Henry,Fall Creek 2,County Commissioner,Middle,1,REP,Steve DELLINGER,504
Henry,Fall Creek 2,County Commissioner,Southern,1,REP,Susan HUHN,503
Henry,Fall Creek 2,County Coroner,,1,REP,Brian CLARK,502
Henry,Fall Creek 2,County Surveyor,,1,REP,Stephen L RUST,502
Henry,Fall Creek 2,County Council,At Large,3,REP,Chad MALICOAT,349
Henry,Fall Creek 2,County Council,At Large,3,REP,Jay DAVIS,400
Henry,Fall Creek 2,County Council,At Large,3,REP,Scott KOONTZ,396
Henry,Fall Creek 2,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,500
Henry,Fall Creek 2,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,503
Henry,Fall Creek 2,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Cameron McILRATH,337
Henry,Fall Creek 2,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Katie SIMPSON,157
Henry,Fall Creek 2,Henry Shenandoah School Board,Fallcreek Township Outside,1,NP,Justin S HELMAN,439
Henry,Fall Creek 2,Henry Shenandoah School Board,Jefferson Township,1,NP,Kristoffer Edward GRAY,443
Henry,Fall Creek 3,President,,1,,Write-In,1
Henry,Fall Creek 3,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Henry,Fall Creek 3,President,,1,REP,Donald J. TRUMP / JD Vance,308
Henry,Fall Creek 3,President,,1,DEM,Kamala D. HARRIS / Tim Walz,112
Henry,Fall Creek 3,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Henry,Fall Creek 3,U.S. Senate,,1,LBT,Andrew HORNING,18
Henry,Fall Creek 3,U.S. Senate,,1,,Write-In,0
Henry,Fall Creek 3,U.S. Senate,,1,REP,Jim BANKS,289
Henry,Fall Creek 3,U.S. Senate,,1,DEM,Valerie McCRAY,113
Henry,Fall Creek 3,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,107
Henry,Fall Creek 3,U.S. House,6,1,LBT,James Michael SCENIAK,21
Henry,Fall Creek 3,U.S. House,6,1,REP,Jefferson SHREVE,291
Henry,Fall Creek 3,Governor,,1,,Write-In,0
Henry,Fall Creek 3,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,31
Henry,Fall Creek 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,126
Henry,Fall Creek 3,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,267
Henry,Fall Creek 3,Attorney General,,1,DEM,Destiny WELLS,131
Henry,Fall Creek 3,Attorney General,,1,REP,Todd ROKITA,291
Henry,Fall Creek 3,State House,54,1,REP,Cory CRISWELL,370
Henry,Fall Creek 3,County Commissioner,Middle,1,REP,Steve DELLINGER,369
Henry,Fall Creek 3,County Commissioner,Southern,1,REP,Susan HUHN,363
Henry,Fall Creek 3,County Coroner,,1,REP,Brian CLARK,367
Henry,Fall Creek 3,County Surveyor,,1,REP,Stephen L RUST,363
Henry,Fall Creek 3,County Council,At Large,3,REP,Chad MALICOAT,262
Henry,Fall Creek 3,County Council,At Large,3,REP,Jay DAVIS,305
Henry,Fall Creek 3,County Council,At Large,3,REP,Scott KOONTZ,273
Henry,Fall Creek 3,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,371
Henry,Fall Creek 3,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,372
Henry,Fall Creek 3,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Cameron McILRATH,250
Henry,Fall Creek 3,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Katie SIMPSON,132
Henry,Fall Creek 3,Henry Shenandoah School Board,Fallcreek Township Outside,1,NP,Justin S HELMAN,339
Henry,Fall Creek 3,Henry Shenandoah School Board,Jefferson Township,1,NP,Kristoffer Edward GRAY,342
Henry,Fall Creek 4,President,,1,,Write-In,0
Henry,Fall Creek 4,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,7
Henry,Fall Creek 4,President,,1,REP,Donald J. TRUMP / JD Vance,563
Henry,Fall Creek 4,President,,1,DEM,Kamala D. HARRIS / Tim Walz,133
Henry,Fall Creek 4,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Henry,Fall Creek 4,U.S. Senate,,1,LBT,Andrew HORNING,23
Henry,Fall Creek 4,U.S. Senate,,1,,Write-In,0
Henry,Fall Creek 4,U.S. Senate,,1,REP,Jim BANKS,557
Henry,Fall Creek 4,U.S. Senate,,1,DEM,Valerie McCRAY,128
Henry,Fall Creek 4,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,133
Henry,Fall Creek 4,U.S. House,6,1,LBT,James Michael SCENIAK,32
Henry,Fall Creek 4,U.S. House,6,1,REP,Jefferson SHREVE,543
Henry,Fall Creek 4,Governor,,1,,Write-In,0
Henry,Fall Creek 4,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,39
Henry,Fall Creek 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,176
Henry,Fall Creek 4,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,496
Henry,Fall Creek 4,Attorney General,,1,DEM,Destiny WELLS,166
Henry,Fall Creek 4,Attorney General,,1,REP,Todd ROKITA,541
Henry,Fall Creek 4,State House,54,1,REP,Cory CRISWELL,644
Henry,Fall Creek 4,County Commissioner,Middle,1,REP,Steve DELLINGER,638
Henry,Fall Creek 4,County Commissioner,Southern,1,REP,Susan HUHN,638
Henry,Fall Creek 4,County Coroner,,1,REP,Brian CLARK,638
Henry,Fall Creek 4,County Surveyor,,1,REP,Stephen L RUST,639
Henry,Fall Creek 4,County Council,At Large,3,REP,Chad MALICOAT,446
Henry,Fall Creek 4,County Council,At Large,3,REP,Jay DAVIS,497
Henry,Fall Creek 4,County Council,At Large,3,REP,Scott KOONTZ,487
Henry,Fall Creek 4,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,630
Henry,Fall Creek 4,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,651
Henry,Fall Creek 4,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Cameron McILRATH,399
Henry,Fall Creek 4,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Katie SIMPSON,219
Henry,Fall Creek 4,Henry Shenandoah School Board,Fallcreek Township Outside,1,NP,Justin S HELMAN,528
Henry,Fall Creek 4,Henry Shenandoah School Board,Jefferson Township,1,NP,Kristoffer Edward GRAY,546
Henry,Franklin,President,,1,,Write-In,0
Henry,Franklin,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Henry,Franklin,President,,1,REP,Donald J. TRUMP / JD Vance,458
Henry,Franklin,President,,1,DEM,Kamala D. HARRIS / Tim Walz,121
Henry,Franklin,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,10
Henry,Franklin,U.S. Senate,,1,LBT,Andrew HORNING,16
Henry,Franklin,U.S. Senate,,1,,Write-In,0
Henry,Franklin,U.S. Senate,,1,REP,Jim BANKS,459
Henry,Franklin,U.S. Senate,,1,DEM,Valerie McCRAY,119
Henry,Franklin,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,116
Henry,Franklin,U.S. House,6,1,LBT,James Michael SCENIAK,33
Henry,Franklin,U.S. House,6,1,REP,Jefferson SHREVE,442
Henry,Franklin,Governor,,1,,Write-In,0
Henry,Franklin,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,46
Henry,Franklin,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,147
Henry,Franklin,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,404
Henry,Franklin,Attorney General,,1,DEM,Destiny WELLS,155
Henry,Franklin,Attorney General,,1,REP,Todd ROKITA,438
Henry,Franklin,State House,54,1,REP,Cory CRISWELL,535
Henry,Franklin,County Commissioner,Middle,1,REP,Steve DELLINGER,541
Henry,Franklin,County Commissioner,Southern,1,REP,Susan HUHN,533
Henry,Franklin,County Coroner,,1,REP,Brian CLARK,547
Henry,Franklin,County Surveyor,,1,REP,Stephen L RUST,544
Henry,Franklin,County Council,At Large,3,REP,Chad MALICOAT,377
Henry,Franklin,County Council,At Large,3,REP,Jay DAVIS,445
Henry,Franklin,County Council,At Large,3,REP,Scott KOONTZ,412
Henry,Franklin,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,532
Henry,Franklin,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,533
Henry,Franklin,Henry South Henry School Board,Franklin Township 2,1,NP,Lisa M THMPSON,424
Henry,Franklin,Henry South Henry School Board,Franklin Township 2,1,NP,Misty Hayworth JONES,419
Henry,Franklin,Henry South Henry School Board.,Spiceland Township,1,NP,M E (Beth) CARR,299
Henry,Franklin,Henry South Henry School Board.,Spiceland Township,1,NP,Megan CHANDLER,221
Henry,Franklin,Henry South Henry School Board.,Spiceland Township,1,NP,Casey N CARMICHAEL,379
Henry,Franklin,Henry South Henry School Board.,Spiceland Township,1,NP,Darrin JACOBS,134
Henry,Franklin,Henry South Henry School Board,Spiceland Township Holdover,1,NP,Casey N CARMICHAEL,379
Henry,Franklin,Henry South Henry School Board,Spiceland Township Holdover,1,NP,Darrin JACOBS,134
Henry,Greensboro,President,,1,,Write-In,1
Henry,Greensboro,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,7
Henry,Greensboro,President,,1,REP,Donald J. TRUMP / JD Vance,605
Henry,Greensboro,President,,1,DEM,Kamala D. HARRIS / Tim Walz,169
Henry,Greensboro,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,11
Henry,Greensboro,U.S. Senate,,1,LBT,Andrew HORNING,26
Henry,Greensboro,U.S. Senate,,1,,Write-In,0
Henry,Greensboro,U.S. Senate,,1,REP,Jim BANKS,598
Henry,Greensboro,U.S. Senate,,1,DEM,Valerie McCRAY,161
Henry,Greensboro,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,169
Henry,Greensboro,U.S. House,6,1,LBT,James Michael SCENIAK,41
Henry,Greensboro,U.S. House,6,1,REP,Jefferson SHREVE,575
Henry,Greensboro,Governor,,1,,Write-In,0
Henry,Greensboro,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,67
Henry,Greensboro,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,202
Henry,Greensboro,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,524
Henry,Greensboro,Attorney General,,1,DEM,Destiny WELLS,196
Henry,Greensboro,Attorney General,,1,REP,Todd ROKITA,587
Henry,Greensboro,State House,54,1,REP,Cory CRISWELL,697
Henry,Greensboro,County Commissioner,Middle,1,REP,Steve DELLINGER,701
Henry,Greensboro,County Commissioner,Southern,1,REP,Susan HUHN,703
Henry,Greensboro,County Coroner,,1,REP,Brian CLARK,708
Henry,Greensboro,County Surveyor,,1,REP,Stephen L RUST,699
Henry,Greensboro,County Council,At Large,3,REP,Chad MALICOAT,472
Henry,Greensboro,County Council,At Large,3,REP,Jay DAVIS,575
Henry,Greensboro,County Council,At Large,3,REP,Scott KOONTZ,513
Henry,Greensboro,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,691
Henry,Greensboro,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,695
Henry,Greensboro,Charles A Beard Memorial School Board,Greensboro Township (Henry-Rush),1,NP,Melissa J TOTH,585
Henry,Greensboro,Charles A Beard Memorial School Board,Ripley Township (Rush-Henry),1,NP,Graham T RICHARDSON,585
Henry,Greensboro,Charles A Beard Memorial School Board,Wayne Township 2 (Henry-Rush),1,NP,Gerald W LEONARD,499
Henry,Greensboro,Charles A Beard Memorial School Board,Wayne Township 2 (Henry-Rush),1,NP,Monica N VANHOY,491
Henry,Harrison,President,,1,,Write-In,0
Henry,Harrison,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,8
Henry,Harrison,President,,1,REP,Donald J. TRUMP / JD Vance,609
Henry,Harrison,President,,1,DEM,Kamala D. HARRIS / Tim Walz,143
Henry,Harrison,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Henry,Harrison,U.S. Senate,,1,LBT,Andrew HORNING,32
Henry,Harrison,U.S. Senate,,1,,Write-In,0
Henry,Harrison,U.S. Senate,,1,REP,Jim BANKS,585
Henry,Harrison,U.S. Senate,,1,DEM,Valerie McCRAY,140
Henry,Harrison,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,142
Henry,Harrison,U.S. House,6,1,LBT,James Michael SCENIAK,39
Henry,Harrison,U.S. House,6,1,REP,Jefferson SHREVE,567
Henry,Harrison,Governor,,1,,Write-In,0
Henry,Harrison,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,66
Henry,Harrison,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,192
Henry,Harrison,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,504
Henry,Harrison,Attorney General,,1,DEM,Destiny WELLS,177
Henry,Harrison,Attorney General,,1,REP,Todd ROKITA,581
Henry,Harrison,State House,54,1,REP,Cory CRISWELL,684
Henry,Harrison,County Commissioner,Middle,1,REP,Steve DELLINGER,692
Henry,Harrison,County Commissioner,Southern,1,REP,Susan HUHN,673
Henry,Harrison,County Coroner,,1,REP,Brian CLARK,685
Henry,Harrison,County Surveyor,,1,REP,Stephen L RUST,681
Henry,Harrison,County Council,At Large,3,REP,Chad MALICOAT,478
Henry,Harrison,County Council,At Large,3,REP,Jay DAVIS,558
Henry,Harrison,County Council,At Large,3,REP,Scott KOONTZ,524
Henry,Harrison,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,680
Henry,Harrison,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,687
Henry,Harrison,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Cameron McILRATH,428
Henry,Harrison,Henry Shenandoah School Board,Fallcreek Township Inside,1,NP,Katie SIMPSON,195
Henry,Harrison,Henry Shenandoah School Board,Fallcreek Township Outside,1,NP,Justin S HELMAN,532
Henry,Harrison,Henry Shenandoah School Board,Jefferson Township,1,NP,Kristoffer Edward GRAY,550
Henry,Henry 01,President,,1,,Write-In,0
Henry,Henry 01,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Henry,Henry 01,President,,1,REP,Donald J. TRUMP / JD Vance,269
Henry,Henry 01,President,,1,DEM,Kamala D. HARRIS / Tim Walz,139
Henry,Henry 01,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Henry,Henry 01,U.S. Senate,,1,LBT,Andrew HORNING,17
Henry,Henry 01,U.S. Senate,,1,,Write-In,0
Henry,Henry 01,U.S. Senate,,1,REP,Jim BANKS,256
Henry,Henry 01,U.S. Senate,,1,DEM,Valerie McCRAY,139
Henry,Henry 01,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,146
Henry,Henry 01,U.S. House,6,1,LBT,James Michael SCENIAK,21
Henry,Henry 01,U.S. House,6,1,REP,Jefferson SHREVE,242
Henry,Henry 01,Governor,,1,,Write-In,0
Henry,Henry 01,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,32
Henry,Henry 01,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,151
Henry,Henry 01,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,229
Henry,Henry 01,Attorney General,,1,DEM,Destiny WELLS,157
Henry,Henry 01,Attorney General,,1,REP,Todd ROKITA,255
Henry,Henry 01,State House,54,1,REP,Cory CRISWELL,337
Henry,Henry 01,County Commissioner,Middle,1,REP,Steve DELLINGER,340
Henry,Henry 01,County Commissioner,Southern,1,REP,Susan HUHN,340
Henry,Henry 01,County Coroner,,1,REP,Brian CLARK,342
Henry,Henry 01,County Surveyor,,1,REP,Stephen L RUST,343
Henry,Henry 01,County Council,At Large,3,REP,Chad MALICOAT,243
Henry,Henry 01,County Council,At Large,3,REP,Jay DAVIS,277
Henry,Henry 01,County Council,At Large,3,REP,Scott KOONTZ,253
Henry,Henry 01,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 2",1,REP,Kit C. Dean CRANE,334
Henry,Henry 01,Henry Circuit Court Judge,"53rd Judicial Circuit, No. 3",1,REP,David L. McCORD,339
Henry,Henry 01,Henry New Castle Community School Board,At Large,1,NP,Nan POLK,316
Henry,Henry 01,Henry New Castle Community School Board,Inside 2,1,NP,Jaci L HADSELL,244
Henry,Henry 01,Henry New Castle Community School Board,Inside 2,1,NP,Josh ESTELLE,292
Henry,Henry 02,President,,1,,Write-In,0
Henry,Henry 02,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Henry,Henry 02,President,,1,REP,Donald J. TRUMP / JD Vance,204
Henry,Henry 02,President,,1,DEM,Kamala D. HARRIS / Tim Walz,98
Henry,Henry 02,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7
Henry,Henry 02,U.S. Senate,,1,LBT,Andrew HORNING,13
Henry,Henry 02,U.S. Senate,,1,,Write-In,0
Henry,Henry 02,U.S. Senate,,1,REP,Jim BANKS,197
Henry,Henry 02,U.S. Senate,,1,DEM,Valerie McCRAY,102
Henry,Henry 02,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,102
Henry,Henry 02,U.S. House,6,1,LBT,James Michael SCENIAK,17
Henry,Henry 02,U.S. House,6,1,REP,Jefferson SHREVE,191
Henry,Henry 02,Governor,,1,,Write-In,0
Henry,Henry 02,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,25
Henry,Henry 02,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,110
Henry,Henry 02,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,175
Henry,Henry 02,Attorney General,,1,DEM,Destiny WELLS,109
Henry,Henry 02,Attorney General,,1,REP,Todd ROKITA,202
