county,precinct,office,district,seats,party,candidate,votes
Jackson,BROWNSTOWN TOWN 2,U.S. Senate,,1,LBT,Andrew HORNING,19
Jackson,BROWNSTOWN TOWN 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,442
Jackson,BROWNSTOWN TOWN 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,148
Jackson,BROWNSTOWN TOWN 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,44
Jackson,BROWNSTOWN TOWN 2,Attorney General,,1,REP,Todd ROKITA,509
Jackson,BROWNSTOWN TOWN 2,Attorney General,,1,DEM,Destiny WELLS,109
Jackson,BROWNSTOWN TOWN 2,U.S. House,9,1,REP,Erin HOUCHIN,515
Jackson,BROWNSTOWN TOWN 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,99
Jackson,BROWNSTOWN TOWN 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,19
Jackson,BROWNSTOWN TOWN 2,State Senate,44,1,REP,Eric A KOCH,564
Jackson,BROWNSTOWN TOWN 2,State Senate,44,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,State House,69,1,REP,Jim LUCAS,445
Jackson,BROWNSTOWN TOWN 2,State House,69,1,DEM,Trish WHITCOMB,181
Jackson,BROWNSTOWN TOWN 2,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,REP,Richard W POYNTER,560
Jackson,BROWNSTOWN TOWN 2,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Auditor,,1,REP,Jamie M PYLE,561
Jackson,BROWNSTOWN TOWN 2,County Auditor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Treasurer,,1,REP,Kathy S HOHENSTREITER,555
Jackson,BROWNSTOWN TOWN 2,County Treasurer,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Coroner,,1,REP,Paul FOSTER,548
Jackson,BROWNSTOWN TOWN 2,County Coroner,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Surveyor,,1,REP,Daniel BLANN,556
Jackson,BROWNSTOWN TOWN 2,County Surveyor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Commissioner,1,1,REP,Drew MARKEL,554
Jackson,BROWNSTOWN TOWN 2,County Commissioner,1,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Commissioner,2,1,REP,Drew STOREY,554
Jackson,BROWNSTOWN TOWN 2,County Commissioner,2,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Council Member,At Large,3,REP,Amanda CUNNINGHAM LOWERY,418
Jackson,BROWNSTOWN TOWN 2,County Council Member,At Large,3,REP,John L NOLTING,423
Jackson,BROWNSTOWN TOWN 2,County Council Member,At Large,3,REP,R Brett TURNER,379
Jackson,BROWNSTOWN TOWN 2,County Council Member,At Large,3,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 2,County Council Member,At Large,3,LBT,Stephen CRAWFORD,123
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Rush,,1,,Yes,405
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Rush,,1,,No,143
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Massa,,1,,Yes,402
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Massa,,1,,No,135
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Molter,,1,,Yes,408
Jackson,BROWNSTOWN TOWN 2,IN Supreme Court-Molter,,1,,No,128
Jackson,BROWNSTOWN TOWN 2,Court of Appeals Dist 1-Foley,,1,,Yes,409
Jackson,BROWNSTOWN TOWN 2,Court of Appeals Dist 1-Foley,,1,,No,127
Jackson,BROWNSTOWN TOWN 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,404
Jackson,BROWNSTOWN TOWN 2,Court of Appeals Dist 4-Pyle III,,1,,No,134
Jackson,BROWNSTOWN TOWN 2,Straight Party,,,DEM,Democratic ,56
Jackson,BROWNSTOWN TOWN 2,Straight Party,,,REP,Republican,294
Jackson,BROWNSTOWN TOWN 2,Straight Party,,,LBT,Libertarian,1
Jackson,BROWNSTOWN TOWN 2,Straight Party,,,WTP,We The People,5
Jackson,BROWNSTOWN TOWN 4,Registered Voters,,,,,156
Jackson,BROWNSTOWN TOWN 4,Ballots Cast,,,,,113
Jackson,BROWNSTOWN TOWN 4,Public Question-Const Amendment,,1,,Yes,52
Jackson,BROWNSTOWN TOWN 4,Public Question-Const Amendment,,1,,No,50
Jackson,BROWNSTOWN TOWN 4,President,,1,REP,Donald J. TRUMP / JD VANCE,93
Jackson,BROWNSTOWN TOWN 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,16
Jackson,BROWNSTOWN TOWN 4,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1
Jackson,BROWNSTOWN TOWN 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1
Jackson,BROWNSTOWN TOWN 4,President,,1,,Write-In,0
Jackson,BROWNSTOWN TOWN 4,U.S. Senate,,1,REP,Jim BANKS,84
Jackson,BROWNSTOWN TOWN 4,U.S. Senate,,1,DEM,Valerie McCRAY,15
Jackson,BROWNSTOWN TOWN 4,U.S. Senate,,1,LBT,Andrew HORNING,10
Jackson,BROWNSTOWN TOWN 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,76
Jackson,BROWNSTOWN TOWN 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,23
Jackson,BROWNSTOWN TOWN 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,12
Jackson,BROWNSTOWN TOWN 4,Attorney General,,1,REP,Todd ROKITA,94
Jackson,BROWNSTOWN TOWN 4,Attorney General,,1,DEM,Destiny WELLS,16
Jackson,BROWNSTOWN TOWN 4,U.S. House,9,1,REP,Erin HOUCHIN,93
Jackson,BROWNSTOWN TOWN 4,U.S. House,9,1,DEM,Timothy (Tim) PECK,13
Jackson,BROWNSTOWN TOWN 4,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,6
Jackson,BROWNSTOWN TOWN 4,State Senate,44,1,REP,Eric A KOCH,102
Jackson,BROWNSTOWN TOWN 4,State Senate,44,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,State House,69,1,REP,Jim LUCAS,83
Jackson,BROWNSTOWN TOWN 4,State House,69,1,DEM,Trish WHITCOMB,28
Jackson,BROWNSTOWN TOWN 4,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,REP,Richard W POYNTER,102
Jackson,BROWNSTOWN TOWN 4,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Auditor,,1,REP,Jamie M PYLE,100
Jackson,BROWNSTOWN TOWN 4,County Auditor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Treasurer,,1,REP,Kathy S HOHENSTREITER,103
Jackson,BROWNSTOWN TOWN 4,County Treasurer,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Coroner,,1,REP,Paul FOSTER,101
Jackson,BROWNSTOWN TOWN 4,County Coroner,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Surveyor,,1,REP,Daniel BLANN,97
Jackson,BROWNSTOWN TOWN 4,County Surveyor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Commissioner,1,1,REP,Drew MARKEL,97
Jackson,BROWNSTOWN TOWN 4,County Commissioner,1,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Commissioner,2,1,REP,Drew STOREY,103
Jackson,BROWNSTOWN TOWN 4,County Commissioner,2,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Council Member,At Large,3,REP,Amanda CUNNINGHAM LOWERY,79
Jackson,BROWNSTOWN TOWN 4,County Council Member,At Large,3,REP,John L NOLTING,79
Jackson,BROWNSTOWN TOWN 4,County Council Member,At Large,3,REP,R Brett TURNER,79
Jackson,BROWNSTOWN TOWN 4,County Council Member,At Large,3,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWN 4,County Council Member,At Large,3,LBT,Stephen CRAWFORD,24
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Rush,,1,,Yes,74
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Rush,,1,,No,26
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Massa,,1,,Yes,70
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Massa,,1,,No,27
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Molter,,1,,Yes,72
Jackson,BROWNSTOWN TOWN 4,IN Supreme Court-Molter,,1,,No,24
Jackson,BROWNSTOWN TOWN 4,Court of Appeals Dist 1-Foley,,1,,Yes,74
Jackson,BROWNSTOWN TOWN 4,Court of Appeals Dist 1-Foley,,1,,No,22
Jackson,BROWNSTOWN TOWN 4,Court of Appeals Dist 4-Pyle III,,1,,Yes,73
Jackson,BROWNSTOWN TOWN 4,Court of Appeals Dist 4-Pyle III,,1,,No,24
Jackson,BROWNSTOWN TOWN 4,Straight Party,,,DEM,Democratic ,45
Jackson,BROWNSTOWN TOWN 4,Straight Party,,,REP,Republican,3
Jackson,BROWNSTOWN TOWN 4,Straight Party,,,LBT,Libertarian,1
Jackson,BROWNSTOWN TOWN 4,Straight Party,,,WTP,We The People,0
Jackson,BROWNSTOWN TOWNSHIP EAST,Registered Voters,,,,,1222
Jackson,BROWNSTOWN TOWNSHIP EAST,Ballots Cast,,,,,944
Jackson,BROWNSTOWN TOWNSHIP EAST,Public Question-Const Amendment,,1,,Yes,427
Jackson,BROWNSTOWN TOWNSHIP EAST,Public Question-Const Amendment,,1,,No,424
Jackson,BROWNSTOWN TOWNSHIP EAST,President,,1,REP,Donald J. TRUMP / JD VANCE,781
Jackson,BROWNSTOWN TOWNSHIP EAST,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,143
Jackson,BROWNSTOWN TOWNSHIP EAST,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4
Jackson,BROWNSTOWN TOWNSHIP EAST,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7
Jackson,BROWNSTOWN TOWNSHIP EAST,President,,1,,Write-In,0
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. Senate,,1,REP,Jim BANKS,760
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. Senate,,1,DEM,Valerie McCRAY,142
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. Senate,,1,LBT,Andrew HORNING,14
Jackson,BROWNSTOWN TOWNSHIP EAST,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,691
Jackson,BROWNSTOWN TOWNSHIP EAST,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,201
Jackson,BROWNSTOWN TOWNSHIP EAST,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40
Jackson,BROWNSTOWN TOWNSHIP EAST,Attorney General,,1,REP,Todd ROKITA,772
Jackson,BROWNSTOWN TOWNSHIP EAST,Attorney General,,1,DEM,Destiny WELLS,145
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. House,9,1,REP,Erin HOUCHIN,787
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. House,9,1,DEM,Timothy (Tim) PECK,120
Jackson,BROWNSTOWN TOWNSHIP EAST,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,16
Jackson,BROWNSTOWN TOWNSHIP EAST,State Senate,44,1,REP,Eric A KOCH,847
Jackson,BROWNSTOWN TOWNSHIP EAST,State Senate,44,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,State House,69,1,REP,Jim LUCAS,644
Jackson,BROWNSTOWN TOWNSHIP EAST,State House,69,1,DEM,Trish WHITCOMB,276
Jackson,BROWNSTOWN TOWNSHIP EAST,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,REP,Richard W POYNTER,817
Jackson,BROWNSTOWN TOWNSHIP EAST,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Auditor,,1,REP,Jamie M PYLE,824
Jackson,BROWNSTOWN TOWNSHIP EAST,County Auditor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Treasurer,,1,REP,Kathy S HOHENSTREITER,822
Jackson,BROWNSTOWN TOWNSHIP EAST,County Treasurer,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Coroner,,1,REP,Paul FOSTER,819
Jackson,BROWNSTOWN TOWNSHIP EAST,County Coroner,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Surveyor,,1,REP,Daniel BLANN,818
Jackson,BROWNSTOWN TOWNSHIP EAST,County Surveyor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Commissioner,1,1,REP,Drew MARKEL,806
Jackson,BROWNSTOWN TOWNSHIP EAST,County Commissioner,1,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Commissioner,2,1,REP,Drew STOREY,815
Jackson,BROWNSTOWN TOWNSHIP EAST,County Commissioner,2,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Council Member,At Large,3,REP,Amanda CUNNINGHAM LOWERY,633
Jackson,BROWNSTOWN TOWNSHIP EAST,County Council Member,At Large,3,REP,John L NOLTING,698
Jackson,BROWNSTOWN TOWNSHIP EAST,County Council Member,At Large,3,REP,R Brett TURNER,643
Jackson,BROWNSTOWN TOWNSHIP EAST,County Council Member,At Large,3,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP EAST,County Council Member,At Large,3,LBT,Stephen CRAWFORD,139
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Rush,,1,,Yes,585
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Rush,,1,,No,222
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Massa,,1,,Yes,592
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Massa,,1,,No,215
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Molter,,1,,Yes,590
Jackson,BROWNSTOWN TOWNSHIP EAST,IN Supreme Court-Molter,,1,,No,210
Jackson,BROWNSTOWN TOWNSHIP EAST,Court of Appeals Dist 1-Foley,,1,,Yes,585
Jackson,BROWNSTOWN TOWNSHIP EAST,Court of Appeals Dist 1-Foley,,1,,No,206
Jackson,BROWNSTOWN TOWNSHIP EAST,Court of Appeals Dist 4-Pyle III,,1,,Yes,599
Jackson,BROWNSTOWN TOWNSHIP EAST,Court of Appeals Dist 4-Pyle III,,1,,No,194
Jackson,BROWNSTOWN TOWNSHIP EAST,Straight Party,,,DEM,Democratic ,67
Jackson,BROWNSTOWN TOWNSHIP EAST,Straight Party,,,REP,Republican,432
Jackson,BROWNSTOWN TOWNSHIP EAST,Straight Party,,,LBT,Libertarian,1
Jackson,BROWNSTOWN TOWNSHIP EAST,Straight Party,,,WTP,We The People,0
Jackson,BROWNSTOWN TOWNSHIP WEST,Registered Voters,,,,,589
Jackson,BROWNSTOWN TOWNSHIP WEST,Ballots Cast,,,,,428
Jackson,BROWNSTOWN TOWNSHIP WEST,Public Question-Const Amendment,,1,,Yes,189
Jackson,BROWNSTOWN TOWNSHIP WEST,Public Question-Const Amendment,,1,,No,196
Jackson,BROWNSTOWN TOWNSHIP WEST,President,,1,REP,Donald J. TRUMP / JD VANCE,338
Jackson,BROWNSTOWN TOWNSHIP WEST,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,76
Jackson,BROWNSTOWN TOWNSHIP WEST,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3
Jackson,BROWNSTOWN TOWNSHIP WEST,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5
Jackson,BROWNSTOWN TOWNSHIP WEST,President,,1,,Write-In,0
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. Senate,,1,REP,Jim BANKS,322
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. Senate,,1,DEM,Valerie McCRAY,83
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. Senate,,1,LBT,Andrew HORNING,13
Jackson,BROWNSTOWN TOWNSHIP WEST,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,295
Jackson,BROWNSTOWN TOWNSHIP WEST,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,96
Jackson,BROWNSTOWN TOWNSHIP WEST,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,32
Jackson,BROWNSTOWN TOWNSHIP WEST,Attorney General,,1,REP,Todd ROKITA,325
Jackson,BROWNSTOWN TOWNSHIP WEST,Attorney General,,1,DEM,Destiny WELLS,86
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. House,9,1,REP,Erin HOUCHIN,329
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. House,9,1,DEM,Timothy (Tim) PECK,77
Jackson,BROWNSTOWN TOWNSHIP WEST,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,14
Jackson,BROWNSTOWN TOWNSHIP WEST,State Senate,44,1,REP,Eric A KOCH,362
Jackson,BROWNSTOWN TOWNSHIP WEST,State Senate,44,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,State House,69,1,REP,Jim LUCAS,295
Jackson,BROWNSTOWN TOWNSHIP WEST,State House,69,1,DEM,Trish WHITCOMB,122
Jackson,BROWNSTOWN TOWNSHIP WEST,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,REP,Richard W POYNTER,360
Jackson,BROWNSTOWN TOWNSHIP WEST,Judge of the Jackson Circuit Court 40th Judicial Circuit,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Auditor,,1,REP,Jamie M PYLE,362
Jackson,BROWNSTOWN TOWNSHIP WEST,County Auditor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Treasurer,,1,REP,Kathy S HOHENSTREITER,359
Jackson,BROWNSTOWN TOWNSHIP WEST,County Treasurer,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Coroner,,1,REP,Paul FOSTER,359
Jackson,BROWNSTOWN TOWNSHIP WEST,County Coroner,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Surveyor,,1,REP,Daniel BLANN,368
Jackson,BROWNSTOWN TOWNSHIP WEST,County Surveyor,,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Commissioner,1,1,REP,Drew MARKEL,353
Jackson,BROWNSTOWN TOWNSHIP WEST,County Commissioner,1,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Commissioner,2,1,REP,Drew STOREY,361
Jackson,BROWNSTOWN TOWNSHIP WEST,County Commissioner,2,1,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Council Member,At Large,3,REP,Amanda CUNNINGHAM LOWERY,260
Jackson,BROWNSTOWN TOWNSHIP WEST,County Council Member,At Large,3,REP,John L NOLTING,285
Jackson,BROWNSTOWN TOWNSHIP WEST,County Council Member,At Large,3,REP,R Brett TURNER,254
Jackson,BROWNSTOWN TOWNSHIP WEST,County Council Member,At Large,3,DEM,No Candidate Filed,0
Jackson,BROWNSTOWN TOWNSHIP WEST,County Council Member,At Large,3,LBT,Stephen CRAWFORD,78
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Rush,,1,,Yes,265
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Rush,,1,,No,103
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Massa,,1,,Yes,269
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Massa,,1,,No,101
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Molter,,1,,Yes,265
Jackson,BROWNSTOWN TOWNSHIP WEST,IN Supreme Court-Molter,,1,,No,100
Jackson,BROWNSTOWN TOWNSHIP WEST,Court of Appeals Dist 1-Foley,,1,,Yes,267
Jackson,BROWNSTOWN TOWNSHIP WEST,Court of Appeals Dist 1-Foley,,1,,No,98
Jackson,BROWNSTOWN TOWNSHIP WEST,Court of Appeals Dist 4-Pyle III,,1,,Yes,264
Jackson,BROWNSTOWN TOWNSHIP WEST,Court of Appeals Dist 4-Pyle III,,1,,No,103
Jackson,BROWNSTOWN TOWNSHIP WEST,Straight Party,,,DEM,Democratic ,39
Jackson,BROWNSTOWN TOWNSHIP WEST,Straight Party,,,REP,Republican,213
Jackson,BROWNSTOWN TOWNSHIP WEST,Straight Party,,,LBT,Libertarian,0
Jackson,BROWNSTOWN TOWNSHIP WEST,Straight Party,,,WTP,We The People,2
Jackson,CARR,Registered Voters,,,,,863
Jackson,CARR,Ballots Cast,,,,,603
Jackson,CARR,Public Question-Const Amendment,,1,,Yes,277
