county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Steuben,02 Fremont 1,Governor,,1,,Write-In,0,0,0,0
Steuben,02 Fremont 1,Attorney General,,1,REP,Todd ROKITA,279,115,159,5
Steuben,02 Fremont 1,Attorney General,,1,DEM,Destiny WELLS,109,38,59,12
Steuben,02 Fremont 1,U.S. House,3,1,REP,Marlin A. STUTZMAN,273,114,154,5
Steuben,02 Fremont 1,U.S. House,3,1,DEM,Kiley M. ADOLPH,105,35,58,12
Steuben,02 Fremont 1,U.S. House,3,1,LBT,Jarrad LANCASTER,17,7,10,0
Steuben,02 Fremont 1,U.S. House,3,1,,Write-In,0,0,0,0
Steuben,02 Fremont 1,State Senate,13,1,REP,C. Susan GLICK,313,121,180,12
Steuben,02 Fremont 1,State House,51,1,REP,Tony ISA,277,115,156,6
Steuben,02 Fremont 1,State House,51,1,DEM,Judy ROWE,112,35,66,11
Steuben,02 Fremont 1,Judge of the Circuit Court 85th Circuit,,1,REP,Jeremy T. MUSSER,315,125,178,12
Steuben,02 Fremont 1,County Treasurer,,1,REP,Leann Dunham BOOTS,320,125,183,12
Steuben,02 Fremont 1,County Coroner,,1,REP,Rodney W. SNYDER,317,126,179,12
Steuben,02 Fremont 1,County Commissioner,Middle District,1,REP,Richard Rick SHIPE,329,131,186,12
Steuben,02 Fremont 1,County Commissioner,Middle District,1,,Write-In,0,0,0,0
Steuben,02 Fremont 1,County Commissioner,South District,1,REP,Wil HOWARD,282,112,163,7
Steuben,02 Fremont 1,County Commissioner,South District,1,DEM,Susan K. CATTERALL,103,37,57,9
Steuben,02 Fremont 1,County Council,At Large,3,REP,Lisa ALDRICH,231,92,131,8
Steuben,02 Fremont 1,County Council,At Large,3,REP,Dan CARUSO,214,88,117,9
Steuben,02 Fremont 1,County Council,At Large,3,REP,William (Bill) HARTER,184,81,95,8
Steuben,02 Fremont 1,Fremont School Board,1,2,,Brandi BERKHALTER,253,94,149,10
Steuben,02 Fremont 1,Fremont School Board,1,2,,James David BURGOON III,168,74,88,6
Steuben,02 Fremont 1,Fremont School Board,2,1,,Zachary BURNAU,296,113,172,11
Steuben,02 Fremont 1,IN Supreme Court-Rush,,1,,Yes,235,91,137,7
Steuben,02 Fremont 1,IN Supreme Court-Rush,,1,,No,85,34,46,5
Steuben,02 Fremont 1,IN Supreme Court-Massa,,1,,Yes,232,92,133,7
Steuben,02 Fremont 1,IN Supreme Court-Massa,,1,,No,85,31,49,5
Steuben,02 Fremont 1,IN Supreme Court-Molter,,1,,Yes,233,92,134,7
Steuben,02 Fremont 1,IN Supreme Court-Molter,,1,,No,83,29,49,5
Steuben,02 Fremont 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,237,94,136,7
Steuben,02 Fremont 1,Court of Appeals Dist 4-Pyle III,,1,,No,82,28,49,5
Steuben,02 Fremont 1,Straight Party,,,DEM,,40,,,
Steuben,02 Fremont 1,Straight Party,,,REP,,117,,,
Steuben,03 Fremont 2,Registered Voters,,,,,684,,,
Steuben,03 Fremont 2,Ballots Cast,,,,,392,,,
Steuben,03 Fremont 2,Public Question-Const Amendment,,1,,Yes,192,91,99,2
Steuben,03 Fremont 2,Public Question-Const Amendment,,1,,No,147,60,77,10
Steuben,03 Fremont 2,President,,1,REP,Donald J. TRUMP / JD VANCE,256,112,139,5
Steuben,03 Fremont 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,123,60,53,10
Steuben,03 Fremont 2,President,,1,LBT,Chase OLIVER / Mike terr MATT,7,1,6,0
Steuben,03 Fremont 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,0,2,0
Steuben,03 Fremont 2,President,,1,,Write-In,1,0,1,0
Steuben,03 Fremont 2,U.S. Senate,,1,REP,Jim BANKS,253,110,139,4
Steuben,03 Fremont 2,U.S. Senate,,1,DEM,Valerie McCRAY,109,50,51,8
Steuben,03 Fremont 2,U.S. Senate,,1,LBT,Andrew HORNING,8,2,4,2
Steuben,03 Fremont 2,U.S. Senate,,1,,Write-In,0,0,0,0
Steuben,03 Fremont 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,229,102,123,4
Steuben,03 Fremont 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,125,53,63,9
Steuben,03 Fremont 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,12,4,7,1
Steuben,03 Fremont 2,Governor,,1,,Write-In,0,0,0,0
Steuben,03 Fremont 2,Attorney General,,1,REP,Todd ROKITA,246,107,134,5
Steuben,03 Fremont 2,Attorney General,,1,DEM,Destiny WELLS,119,54,56,9
Steuben,03 Fremont 2,U.S. House,3,1,REP,Marlin A. STUTZMAN,244,108,132,4
Steuben,03 Fremont 2,U.S. House,3,1,DEM,Kiley M. ADOLPH,119,53,56,10
Steuben,03 Fremont 2,U.S. House,3,1,LBT,Jarrad LANCASTER,9,3,6,0
Steuben,03 Fremont 2,U.S. House,3,1,,Write-In,0,0,0,0
Steuben,03 Fremont 2,State Senate,13,1,REP,C. Susan GLICK,294,118,167,9
Steuben,03 Fremont 2,State House,51,1,REP,Tony ISA,256,109,142,5
Steuben,03 Fremont 2,State House,51,1,DEM,Judy ROWE,115,55,51,9
Steuben,03 Fremont 2,Judge of the Circuit Court 85th Circuit,,1,REP,Jeremy T. MUSSER,296,119,168,9
Steuben,03 Fremont 2,County Treasurer,,1,REP,Leann Dunham BOOTS,295,121,164,10
Steuben,03 Fremont 2,County Coroner,,1,REP,Rodney W. SNYDER,300,123,167,10
Steuben,03 Fremont 2,County Commissioner,Middle District,1,REP,Richard Rick SHIPE,302,126,166,10
Steuben,03 Fremont 2,County Commissioner,Middle District,1,,Write-In,0,0,0,0
Steuben,03 Fremont 2,County Commissioner,South District,1,REP,Wil HOWARD,255,111,140,4
Steuben,03 Fremont 2,County Commissioner,South District,1,DEM,Susan K. CATTERALL,102,46,46,10
Steuben,03 Fremont 2,County Council Member,At Large,3,REP,Lisa ALDRICH,223,94,120,9
Steuben,03 Fremont 2,County Council Member,At Large,3,REP,Dan CARUSO,204,93,100,11
Steuben,03 Fremont 2,County Council Member,At Large,3,REP,William (Bill) HARTER,188,86,93,9
Steuben,03 Fremont 2,Fremont School Board,1,2,,Brandi BERKHALTER,238,108,122,8
Steuben,03 Fremont 2,Fremont School Board,1,2,,James David BURGOON III,187,90,86,11
Steuben,03 Fremont 2,Fremont School Board,2,1,,Zachary BURNAU,278,126,142,10
Steuben,03 Fremont 2,IN Supreme Court-Rush,,1,,Yes,242,111,120,11
Steuben,03 Fremont 2,IN Supreme Court-Rush,,1,,No,57,27,30,0
Steuben,03 Fremont 2,IN Supreme Court-Massa,,1,,Yes,238,108,119,11
Steuben,03 Fremont 2,IN Supreme Court-Massa,,1,,No,59,29,30,0
Steuben,03 Fremont 2,IN Supreme Court-Molter,,1,,Yes,238,108,119,11
Steuben,03 Fremont 2,IN Supreme Court-Molter,,1,,No,59,30,29,0
Steuben,03 Fremont 2,Court of Appeals Dist 4-Pyle III,,1,,Yes,234,105,118,11
Steuben,03 Fremont 2,Court of Appeals Dist 4-Pyle III,,1,,No,62,32,30,0
Steuben,03 Fremont 2,Straight Party,,,DEM,,34,,,
Steuben,03 Fremont 2,Straight Party,,,REP,,94,,,
Steuben,04 Fremont 3,Registered Voters,,,,,727,,,
Steuben,04 Fremont 3,Ballots Cast,,,,,461,,,
Steuben,04 Fremont 3,Public Question-Const Amendment,,1,,Yes,226,105,113,8
Steuben,04 Fremont 3,Public Question-Const Amendment,,1,,No,165,82,76,7
Steuben,04 Fremont 3,President,,1,REP,Donald J. TRUMP / JD VANCE,362,167,180,15
Steuben,04 Fremont 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,82,39,34,9
Steuben,04 Fremont 3,President,,1,LBT,Chase OLIVER / Mike terr MATT,3,2,1,0
Steuben,04 Fremont 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1,0
Steuben,04 Fremont 3,President,,1,,Write-In,0,0,0,0
Steuben,04 Fremont 3,U.S. Senate,,1,REP,Jim BANKS,338,161,163,14
Steuben,04 Fremont 3,U.S. Senate,,1,DEM,Valerie McCRAY,81,40,31,10
Steuben,04 Fremont 3,U.S. Senate,,1,LBT,Andrew HORNING,10,2,8,0
Steuben,04 Fremont 3,U.S. Senate,,1,,Write-In,0,0,0,0
Steuben,04 Fremont 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,313,149,148,16
Steuben,04 Fremont 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,94,43,44,7
Steuben,04 Fremont 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,23,8,14,1
Steuben,04 Fremont 3,Governor,,1,,Write-In,0,0,0,0
Steuben,04 Fremont 3,Attorney General,,1,REP,Todd ROKITA,344,162,164,18
Steuben,04 Fremont 3,Attorney General,,1,DEM,Destiny WELLS,83,43,33,7
Steuben,04 Fremont 3,U.S. House,3,1,REP,Marlin A. STUTZMAN,339,162,162,15
Steuben,04 Fremont 3,U.S. House,3,1,DEM,Kiley M. ADOLPH,83,44,30,9
Steuben,04 Fremont 3,U.S. House,3,1,LBT,Jarrad LANCASTER,13,2,11,0
Steuben,04 Fremont 3,U.S. House,3,1,,Write-In,0,0,0,0
Steuben,04 Fremont 3,State Senate,13,1,REP,C. Susan GLICK,373,175,177,21
Steuben,04 Fremont 3,State House,51,1,REP,Tony ISA,348,163,168,17
Steuben,04 Fremont 3,State House,51,1,DEM,Judy ROWE,88,44,37,7
Steuben,04 Fremont 3,Judge of the Circuit Court 85th Circuit,,1,REP,Jeremy T. MUSSER,386,181,184,21
Steuben,04 Fremont 3,County Treasurer,,1,REP,Leann Dunham BOOTS,384,178,185,21
Steuben,04 Fremont 3,County Coroner,,1,REP,Rodney W. SNYDER,389,182,186,21
Steuben,04 Fremont 3,County Commissioner,Middle District,1,REP,Richard Rick SHIPE,392,184,187,21
Steuben,04 Fremont 3,County Commissioner,Middle District,1,,Write-In,0,0,0,0
Steuben,04 Fremont 3,County Commissioner,South District,1,REP,Wil HOWARD,345,166,162,17
Steuben,04 Fremont 3,County Commissioner,South District,1,DEM,Susan K. CATTERALL,84,42,36,6
Steuben,04 Fremont 3,County Council Member,At Large,3,REP,Lisa ALDRICH,250,121,117,12
Steuben,04 Fremont 3,County Council Member,At Large,3,REP,Dan CARUSO,246,126,110,10
Steuben,04 Fremont 3,County Council Member,At Large,3,REP,William (Bill) HARTER,239,116,113,10
Steuben,04 Fremont 3,Fremont School Board,1,2,,Brandi BERKHALTER,270,130,125,15
Steuben,04 Fremont 3,Fremont School Board,1,2,,James David BURGOON III,198,90,95,13
Steuben,04 Fremont 3,Fremont School Board,2,1,,Zachary BURNAU,303,136,152,15
Steuben,04 Fremont 3,IN Supreme Court-Rush,,1,,Yes,265,125,131,9
Steuben,04 Fremont 3,IN Supreme Court-Rush,,1,,No,73,36,33,4
Steuben,04 Fremont 3,IN Supreme Court-Massa,,1,,Yes,261,122,130,9
Steuben,04 Fremont 3,IN Supreme Court-Massa,,1,,No,73,37,32,4
Steuben,04 Fremont 3,IN Supreme Court-Molter,,1,,Yes,261,122,130,9
Steuben,04 Fremont 3,IN Supreme Court-Molter,,1,,No,74,36,34,4
Steuben,04 Fremont 3,Court of Appeals Dist 4-Pyle III,,1,,Yes,260,119,133,8
Steuben,04 Fremont 3,Court of Appeals Dist 4-Pyle III,,1,,No,74,39,31,4
Steuben,04 Fremont 3,Straight Party,,,DEM,,26,,,
Steuben,04 Fremont 3,Straight Party,,,REP,,157,,,
Steuben,05 Jackson,Registered Voters,,,,,1356,,,
Steuben,05 Jackson,Ballots Cast,,,,,866,,,
Steuben,05 Jackson,Public Question-Const Amendment,,1,,Yes,397,208,171,18
Steuben,05 Jackson,Public Question-Const Amendment,,1,,No,351,198,135,18
Steuben,05 Jackson,President,,1,REP,Donald J. TRUMP / JD VANCE,641,342,281,18
Steuben,05 Jackson,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,192,105,56,31
Steuben,05 Jackson,President,,1,LBT,Chase OLIVER / Mike terr MATT,8,4,4,0
Steuben,05 Jackson,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,2,1,0
Steuben,05 Jackson,President,,1,,Write-In,4,0,3,1
Steuben,05 Jackson,U.S. Senate,,1,REP,Jim BANKS,626,333,275,18
Steuben,05 Jackson,U.S. Senate,,1,DEM,Valerie McCRAY,177,100,46,31
Steuben,05 Jackson,U.S. Senate,,1,LBT,Andrew HORNING,18,7,10,1
Steuben,05 Jackson,U.S. Senate,,1,,Write-In,0,0,0,0
Steuben,05 Jackson,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,584,312,256,16
Steuben,05 Jackson,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,195,107,57,31
Steuben,05 Jackson,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,42,20,21,1
Steuben,05 Jackson,Governor,,1,,Write-In,0,0,0,0
Steuben,05 Jackson,Attorney General,,1,REP,Todd ROKITA,613,324,271,18
Steuben,05 Jackson,Attorney General,,1,DEM,Destiny WELLS,201,110,60,31
Steuben,05 Jackson,U.S. House,3,1,REP,Marlin A. STUTZMAN,610,323,266,21
Steuben,05 Jackson,U.S. House,3,1,DEM,Kiley M. ADOLPH,185,104,53,28
Steuben,05 Jackson,U.S. House,3,1,LBT,Jarrad LANCASTER,29,13,15,1
Steuben,05 Jackson,U.S. House,3,1,,Write-In,0,0,0,0
Steuben,05 Jackson,State Senate,13,1,REP,C. Susan GLICK,670,353,290,27
Steuben,05 Jackson,State House,51,1,REP,Tony ISA,624,335,269,20
Steuben,05 Jackson,State House,51,1,DEM,Judy ROWE,192,103,59,30
Steuben,05 Jackson,Judge of the Circuit Court 85th Circuit,,1,REP,Jeremy T. MUSSER,678,359,294,25
Steuben,05 Jackson,County Treasurer,,1,REP,Leann Dunham BOOTS,694,367,301,26
Steuben,05 Jackson,County Coroner,,1,REP,Rodney W. SNYDER,683,361,298,24
Steuben,05 Jackson,County Commissioner,Middle District,1,REP,Richard Rick SHIPE,710,375,306,29
Steuben,05 Jackson,County Commissioner,Middle District,1,,Write-In,0,0,0,0
Steuben,05 Jackson,County Commissioner,South District,1,REP,Wil HOWARD,606,319,270,17
Steuben,05 Jackson,County Commissioner,South District,1,DEM,Susan K. CATTERALL,193,106,55,32
Steuben,05 Jackson,County Council Member,At Large,3,REP,Lisa ALDRICH,463,256,191,16
Steuben,05 Jackson,County Council Member,At Large,3,REP,Dan CARUSO,422,240,168,14
Steuben,05 Jackson,County Council Member,At Large,3,REP,William (Bill) HARTER,402,222,168,12
Steuben,05 Jackson,Prairie Heights School Board,Jackson,1,,Aaron L. PFAFMAN,569,300,249,20
Steuben,05 Jackson,Prairie Heights School Board,Salem,1,,Heather CULLER,541,296,233,12
Steuben,05 Jackson,Prairie Heights School Board,Springfield,1,,Jamie STATON,485,260,215,10
Steuben,05 Jackson,IN Supreme Court-Rush,,1,,Yes,493,267,207,19
Steuben,05 Jackson,IN Supreme Court-Rush,,1,,No,149,78,61,10
Steuben,05 Jackson,IN Supreme Court-Massa,,1,,Yes,493,270,209,14
Steuben,05 Jackson,IN Supreme Court-Massa,,1,,No,143,77,53,13
Steuben,05 Jackson,IN Supreme Court-Massa,,1,,Yes,490,262,212,16
Steuben,05 Jackson,IN Supreme Court-Massa,,1,,No,141,80,51,10
Steuben,05 Jackson,Court of Appeals Dist 4-Pyle III,,1,,Yes,490,264,209,17
Steuben,05 Jackson,Court of Appeals Dist 4-Pyle III,,1,,No,137,77,52,8
Steuben,05 Jackson,Straight Party,,,DEM,,56,,,
Steuben,05 Jackson,Straight Party,,,REP,,292,,,
Steuben,06 Jamestown 1,Registered Voters,,,,,1356,,,
Steuben,06 Jamestown 1,Ballots Cast,,,,,961,,,
Steuben,06 Jamestown 1,Public Question-Const Amendment,,1,,Yes,423,233,159,31
Steuben,06 Jamestown 1,Public Question-Const Amendment,,1,,No,405,233,133,39
Steuben,06 Jamestown 1,President,,1,REP,Donald J. TRUMP / JD VANCE,632,351,234,47
Steuben,06 Jamestown 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,289,163,84,42
Steuben,06 Jamestown 1,President,,1,LBT,Chase OLIVER / Mike terr MATT,10,4,5,1
Steuben,06 Jamestown 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,10,3,7,0
Steuben,06 Jamestown 1,President,,1,,Write-In,1,1,0,0
Steuben,06 Jamestown 1,U.S. Senate,,1,REP,Jim BANKS,647,358,237,52
Steuben,06 Jamestown 1,U.S. Senate,,1,DEM,Valerie McCRAY,238,136,65,37
Steuben,06 Jamestown 1,U.S. Senate,,1,LBT,Andrew HORNING,27,14,12,1
Steuben,06 Jamestown 1,U.S. Senate,,1,,Write-In,0,0,0,0
Steuben,06 Jamestown 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,601,339,212,50
Steuben,06 Jamestown 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,263,148,75,40
Steuben,06 Jamestown 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40,15,23,2
Steuben,06 Jamestown 1,Governor,,1,,Write-In,0,0,0,0
Steuben,06 Jamestown 1,Attorney General,,1,REP,Todd ROKITA,622,346,228,48
Steuben,06 Jamestown 1,Attorney General,,1,DEM,Destiny WELLS,276,157,77,42
Steuben,06 Jamestown 1,U.S. House,3,1,REP,Marlin A. STUTZMAN,634,356,227,51
Steuben,06 Jamestown 1,U.S. House,3,1,DEM,Kiley M. ADOLPH,254,146,69,39
Steuben,06 Jamestown 1,U.S. House,3,1,LBT,Jarrad LANCASTER,28,9,18,1
Steuben,06 Jamestown 1,U.S. House,3,1,,Write-In,0,0,0,0
Steuben,06 Jamestown 1,State Senate,13,1,REP,C. Susan GLICK,727,392,266,69
Steuben,06 Jamestown 1,State House,51,1,REP,Tony ISA,668,362,253,53
Steuben,06 Jamestown 1,State House,51,1,DEM,Judy ROWE,246,145,64,37
Steuben,06 Jamestown 1,Judge of the Circuit Court 85th Circuit,,1,REP,Jeremy T. MUSSER,725,398,261,66
Steuben,06 Jamestown 1,County Treasurer,,1,REP,Leann Dunham BOOTS,729,399,261,69
Steuben,06 Jamestown 1,County Coroner,,1,REP,Rodney W. SNYDER,733,402,265,66
Steuben,06 Jamestown 1,County Commissioner,Middle District,1,REP,Richard Rick SHIPE,749,410,270,69
Steuben,06 Jamestown 1,County Commissioner,Middle District,1,,Write-In,1,0,0,1
Steuben,06 Jamestown 1,County Commissioner,South District,1,REP,Wil HOWARD,631,352,224,55
Steuben,06 Jamestown 1,County Commissioner,South District,1,DEM,Susan K. CATTERALL,241,138,72,31
Steuben,06 Jamestown 1,County Council Member,At Large,3,REP,Lisa ALDRICH,524,284,189,51
Steuben,06 Jamestown 1,County Council Member,At Large,3,REP,Dan CARUSO,565,312,197,56
Steuben,06 Jamestown 1,County Council Member,At Large,3,REP,William (Bill) HARTER,474,265,164,45
Steuben,06 Jamestown 1,Fremont School Board,1,2,,Brandi BERKHALTER,566,320,196,50
Steuben,06 Jamestown 1,Fremont School Board,1,2,,James David BURGOON III,428,261,120,47
Steuben,06 Jamestown 1,Fremont School Board,2,1,,Zachary BURNAU,617,354,214,49
Steuben,06 Jamestown 1,IN Supreme Court-Rush,,1,,Yes,541,305,198,38
Steuben,06 Jamestown 1,IN Supreme Court-Rush,,1,,No,156,92,46,18
Steuben,06 Jamestown 1,IN Supreme Court-Massa,,1,,Yes,534,295,200,39
Steuben,06 Jamestown 1,IN Supreme Court-Massa,,1,,No,162,98,45,19
Steuben,06 Jamestown 1,IN Supreme Court-Molter,,1,,Yes,543,299,203,41
Steuben,06 Jamestown 1,IN Supreme Court-Molter,,1,,No,151,92,43,16
Steuben,06 Jamestown 1,Court of Appeals Dist 4-Pyle III,,1,,Yes,533,293,200,40
Steuben,06 Jamestown 1,Court of Appeals Dist 4-Pyle III,,1,,No,155,92,47,16
Steuben,06 Jamestown 1,Straight Party,,,DEM,,69,,,
Steuben,06 Jamestown 1,Straight Party,,,REP,,261,,,
Steuben,07 Jamestown 2,Registered Voters,,,,,1773,,,
Steuben,07 Jamestown 2,Ballots Cast,,,,,1151,,,
Steuben,07 Jamestown 2,Public Question-Const Amendment,,1,,Yes,536,284,217,35
Steuben,07 Jamestown 2,Public Question-Const Amendment,,1,,No,470,264,183,23
Steuben,07 Jamestown 2,President,,1,REP,Donald J. TRUMP / JD VANCE,749,395,307,47
Steuben,07 Jamestown 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,365,206,127,32
Steuben,07 Jamestown 2,President,,1,LBT,Chase OLIVER / Mike terr MATT,8,1,6,1
Steuben,07 Jamestown 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,12,5,6,1
Steuben,07 Jamestown 2,President,,1,,Write-In,4,0,3,1
Steuben,07 Jamestown 2,U.S. Senate,,1,REP,Jim BANKS,757,395,312,50
Steuben,07 Jamestown 2,U.S. Senate,,1,DEM,Valerie McCRAY,313,181,105,27
Steuben,07 Jamestown 2,U.S. Senate,,1,LBT,Andrew HORNING,24,6,16,2
Steuben,07 Jamestown 2,U.S. Senate,,1,,Write-In,0,0,0,0
Steuben,07 Jamestown 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,685,361,282,42
Steuben,07 Jamestown 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,357,195,125,37
Steuben,07 Jamestown 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,47,21,24,2
Steuben,07 Jamestown 2,Governor,,1,,Write-In,0,0,0,0
Steuben,07 Jamestown 2,Attorney General,,1,REP,Todd ROKITA,742,392,304,46
Steuben,07 Jamestown 2,Attorney General,,1,DEM,Destiny WELLS,348,195,122,31
