county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Switzerland,1-Cotton 1,County Commissioner,2,1,,Cast Votes,505,347,137,21
Switzerland,1-Cotton 1,County Commissioner,2,1,,Undervotes,15,9,3,3
Switzerland,1-Cotton 1,County Commissioner,2,1,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,County Commissioner,2,1,,Invalid Votes,0,0,0,0
Switzerland,1-Cotton 1,County Council Member,At Large,3,REP,Carrie BARWICK,267,172,82,13
Switzerland,1-Cotton 1,County Council Member,At Large,3,REP,Scott CRANDELL,281,193,76,12
Switzerland,1-Cotton 1,County Council Member,At Large,3,REP,Kim HUTCHERSON-JANSSEN,278,188,75,15
Switzerland,1-Cotton 1,County Council Member,At Large,3,DEM,Sharon HANSEL,112,82,25,5
Switzerland,1-Cotton 1,County Council Member,At Large,3,DEM,Ashley MCALISTER,108,81,24,3
Switzerland,1-Cotton 1,County Council Member,At Large,3,DEM,Wima SWANGO ROSENBERGER,114,83,25,6
Switzerland,1-Cotton 1,County Council Member,At Large,3,,Cast Votes,1160,799,307,54
Switzerland,1-Cotton 1,County Council Member,At Large,3,,Undervotes,400,269,113,18
Switzerland,1-Cotton 1,County Council Member,At Large,3,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,NON,Jennifer CHASE,274,186,77,11
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,NON,Katie COLLIER,253,178,67,8
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,NON,Joshua R DECK,228,161,60,7
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,NON,Codey D TURNER,237,160,70,7
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,,Cast Votes,992,685,274,33
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,,Undervotes,1088,739,286,63
Switzerland,1-Cotton 1,Switzerland County School Board,Switzerland,4,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,IN Supreme Court-Rush,,,,Yes,266,180,80,6
Switzerland,1-Cotton 1,IN Supreme Court-Rush,,,,No,119,85,28,6
Switzerland,1-Cotton 1,IN Supreme Court-Rush,,,,Cast Votes,385,265,108,12
Switzerland,1-Cotton 1,IN Supreme Court-Rush,,,,Undervotes,135,91,32,12
Switzerland,1-Cotton 1,IN Supreme Court-Rush,,,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,IN Supreme Court-Massa,,,,Yes,265,181,78,6
Switzerland,1-Cotton 1,IN Supreme Court-Massa,,,,No,112,76,30,6
Switzerland,1-Cotton 1,IN Supreme Court-Massa,,,,Cast Votes,377,257,108,12
Switzerland,1-Cotton 1,IN Supreme Court-Massa,,,,Undervotes,143,99,32,12
Switzerland,1-Cotton 1,IN Supreme Court-Massa,,,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,IN Supreme Court-Molter,,,,Yes,260,178,76,6
Switzerland,1-Cotton 1,IN Supreme Court-Molter,,,,No,118,79,33,6
Switzerland,1-Cotton 1,IN Supreme Court-Molter,,,,Cast Votes,378,257,109,12
Switzerland,1-Cotton 1,IN Supreme Court-Molter,,,,Undervotes,142,99,31,12
Switzerland,1-Cotton 1,IN Supreme Court-Molter,,,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,Court of Appeals Dist 1-Foley,,,,Yes,268,180,82,6
Switzerland,1-Cotton 1,Court of Appeals Dist 1-Foley,,,,No,114,81,26,7
Switzerland,1-Cotton 1,Court of Appeals Dist 1-Foley,,,,Cast Votes,382,261,108,13
Switzerland,1-Cotton 1,Court of Appeals Dist 1-Foley,,,,Undervotes,138,95,32,11
Switzerland,1-Cotton 1,Court of Appeals Dist 1-Foley,,,,Overvotes,0,0,0,0
Switzerland,1-Cotton 1,Court of Appeals Dist 4-Pyle III,,,,Yes,256,177,73,6
Switzerland,1-Cotton 1,Court of Appeals Dist 4-Pyle III,,,,No,117,77,33,7
Switzerland,1-Cotton 1,Court of Appeals Dist 4-Pyle III,,,,Cast Votes,373,254,106,13
Switzerland,1-Cotton 1,Court of Appeals Dist 4-Pyle III,,,,Undervotes,147,102,34,11
Switzerland,1-Cotton 1,Court of Appeals Dist 4-Pyle III,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Straight Party,,,REP,Republican,111,62,45,4
Switzerland,2-Cotton 2,Straight Party,,,DEM,Democratic,14,13,1,0
Switzerland,2-Cotton 2,Straight Party,,,LIB,Libertarian,0,0,0,0
Switzerland,2-Cotton 2,Straight Party,,,WTP,We The People,6,4,2,0
Switzerland,2-Cotton 2,Straight Party,,,,Cast Votes,131,79,48,4
Switzerland,2-Cotton 2,Straight Party,,,,Undervotes,111,75,33,3
Switzerland,2-Cotton 2,Straight Party,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Public Question-Const Amendment,,,,Yes,97,57,37,3
Switzerland,2-Cotton 2,Public Question-Const Amendment,,,,No,107,76,28,3
Switzerland,2-Cotton 2,Public Question-Const Amendment,,,,Cast Votes,204,133,65,6
Switzerland,2-Cotton 2,Public Question-Const Amendment,,,,Undervotes,38,21,16,1
Switzerland,2-Cotton 2,Public Question-Const Amendment,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,President,,1,REP,Donald J. TRUMP / JD Vance,204,125,74,5
Switzerland,2-Cotton 2,President,,1,DEM,Kamala HARRIS / Tim WALZ,35,27,6,2
Switzerland,2-Cotton 2,President,,1,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Switzerland,2-Cotton 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1,1,0,0
Switzerland,2-Cotton 2,President,,1,,Write-In,0,0,0,0
Switzerland,2-Cotton 2,President,,1,,Cast Votes,240,153,80,7
Switzerland,2-Cotton 2,President,,1,,Undervotes,2,1,1,0
Switzerland,2-Cotton 2,President,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,President,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,U.S. Senator,,1,REP,Jim BANKS,195,120,70,5
Switzerland,2-Cotton 2,U.S. Senator,,1,DEM,Valerie McCRAY,38,31,6,1
Switzerland,2-Cotton 2,U.S. Senator,,1,LIB,Andrew HORNING,1,0,1,0
Switzerland,2-Cotton 2,U.S. Senator,,1,,Write-In,0,0,0,0
Switzerland,2-Cotton 2,U.S. Senator,,1,,Cast Votes,234,151,77,6
Switzerland,2-Cotton 2,U.S. Senator,,1,,Undervotes,8,3,4,1
Switzerland,2-Cotton 2,U.S. Senator,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,U.S. Senator,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,189,114,70,5
Switzerland,2-Cotton 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,44,36,7,1
Switzerland,2-Cotton 2,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,4,4,0,0
Switzerland,2-Cotton 2,Governor,,1,,Write-In,0,0,0,0
Switzerland,2-Cotton 2,Governor,,1,,Cast Votes,237,154,77,6
Switzerland,2-Cotton 2,Governor,,1,,Undervotes,5,0,4,1
Switzerland,2-Cotton 2,Governor,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Governor,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,Attorney General,,1,REP,Todd ROKITA,193,120,68,5
Switzerland,2-Cotton 2,Attorney General,,1,DEM,Destiny WELLS,40,30,9,1
Switzerland,2-Cotton 2,Attorney General,,1,,Cast Votes,233,150,77,6
Switzerland,2-Cotton 2,Attorney General,,1,,Undervotes,9,4,4,1
Switzerland,2-Cotton 2,Attorney General,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Attorney General,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,U.S. House,9,1,REP,Erin HOUCHIN,194,122,67,5
Switzerland,2-Cotton 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,39,30,8,1
Switzerland,2-Cotton 2,U.S. House,9,1,LIB,Russell (Russ) BROOKSBANK,3,0,3,0
Switzerland,2-Cotton 2,U.S. House,9,1,,Cast Votes,236,152,78,6
Switzerland,2-Cotton 2,U.S. House,9,1,,Undervotes,6,2,3,1
Switzerland,2-Cotton 2,U.S. House,9,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,U.S. House,9,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,State House,68,1,REP,Garrett R. BASCOM,191,118,67,6
Switzerland,2-Cotton 2,State House,68,1,DEM,Lisa BARKER,41,32,9,0
Switzerland,2-Cotton 2,State House,68,1,,Cast Votes,232,150,76,6
Switzerland,2-Cotton 2,State House,68,1,,Undervotes,10,4,5,1
Switzerland,2-Cotton 2,State House,68,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,State House,68,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Recorder,,1,REP,Dawn NAYLOR,211,132,73,6
Switzerland,2-Cotton 2,County Recorder,,1,,Cast Votes,211,132,73,6
Switzerland,2-Cotton 2,County Recorder,,1,,Undervotes,31,22,8,1
Switzerland,2-Cotton 2,County Recorder,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Recorder,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Treasurer,,1,REP,H. Yvette EMMICH,207,128,73,6
Switzerland,2-Cotton 2,County Treasurer,,1,,Cast Votes,207,128,73,6
Switzerland,2-Cotton 2,County Treasurer,,1,,Undervotes,35,26,8,1
Switzerland,2-Cotton 2,County Treasurer,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Treasurer,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Coroner,,1,REP,Joe M. SPILMAN,207,129,72,6
Switzerland,2-Cotton 2,County Coroner,,1,,Cast Votes,207,129,72,6
Switzerland,2-Cotton 2,County Coroner,,1,,Undervotes,35,25,9,1
Switzerland,2-Cotton 2,County Coroner,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Coroner,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Surveyor,,1,REP,Brian MCALLISTER,199,124,69,6
Switzerland,2-Cotton 2,County Surveyor,,1,,Cast Votes,199,124,69,6
Switzerland,2-Cotton 2,County Surveyor,,1,,Undervotes,43,30,12,1
Switzerland,2-Cotton 2,County Surveyor,,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Surveyor,,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Commissioner,1,1,REP,Ryan HARRISON,215,136,73,6
Switzerland,2-Cotton 2,County Commissioner,1,1,,Cast Votes,215,136,73,6
Switzerland,2-Cotton 2,County Commissioner,1,1,,Undervotes,27,18,8,1
Switzerland,2-Cotton 2,County Commissioner,1,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Commissioner,1,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Commissioner,2,1,REP,Joseph L BENNETT,179,109,65,5
Switzerland,2-Cotton 2,County Commissioner,2,1,DEM,Melissa BRUSH,55,41,13,1
Switzerland,2-Cotton 2,County Commissioner,2,1,,Cast Votes,234,150,78,6
Switzerland,2-Cotton 2,County Commissioner,2,1,,Undervotes,8,4,3,1
Switzerland,2-Cotton 2,County Commissioner,2,1,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,County Commissioner,2,1,,Invalid Votes,0,0,0,0
Switzerland,2-Cotton 2,County Council Member,At Large,3,REP,Carrie BARWICK,134,88,41,5
Switzerland,2-Cotton 2,County Council Member,At Large,3,REP,Scott CRANDELL,152,94,52,6
Switzerland,2-Cotton 2,County Council Member,At Large,3,REP,Kim HUTCHERSON-JANSSEN,128,80,43,5
Switzerland,2-Cotton 2,County Council Member,At Large,3,DEM,Sharon HANSEL,46,35,10,1
Switzerland,2-Cotton 2,County Council Member,At Large,3,DEM,Ashley MCALISTER,50,39,11,0
Switzerland,2-Cotton 2,County Council Member,At Large,3,DEM,Wima SWANGO ROSENBERGER,54,40,13,1
Switzerland,2-Cotton 2,County Council Member,At Large,3,,Cast Votes,564,376,170,18
Switzerland,2-Cotton 2,County Council Member,At Large,3,,Undervotes,162,86,73,3
Switzerland,2-Cotton 2,County Council Member,At Large,3,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,NON,Jennifer CHASE,125,86,35,4
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,NON,Katie COLLIER,145,98,44,3
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,NON,Joshua R DECK,117,81,33,3
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,NON,Codey D TURNER,123,85,36,2
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,,Cast Votes,510,350,148,12
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,,Undervotes,458,266,176,16
Switzerland,2-Cotton 2,Switzerland County School Board,Switzerland,4,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,IN Supreme Court-Rush,,,,Yes,127,84,41,2
Switzerland,2-Cotton 2,IN Supreme Court-Rush,,,,No,46,31,15,0
Switzerland,2-Cotton 2,IN Supreme Court-Rush,,,,Cast Votes,173,115,56,2
Switzerland,2-Cotton 2,IN Supreme Court-Rush,,,,Undervotes,69,39,25,5
Switzerland,2-Cotton 2,IN Supreme Court-Rush,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,IN Supreme Court-Massa,,,,Yes,125,86,36,3
Switzerland,2-Cotton 2,IN Supreme Court-Massa,,,,No,48,30,18,0
Switzerland,2-Cotton 2,IN Supreme Court-Massa,,,,Cast Votes,173,116,54,3
Switzerland,2-Cotton 2,IN Supreme Court-Massa,,,,Undervotes,69,38,27,4
Switzerland,2-Cotton 2,IN Supreme Court-Massa,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,IN Supreme Court-Molter,,,,Yes,121,83,36,2
Switzerland,2-Cotton 2,IN Supreme Court-Molter,,,,No,50,31,18,1
Switzerland,2-Cotton 2,IN Supreme Court-Molter,,,,Cast Votes,171,114,54,3
Switzerland,2-Cotton 2,IN Supreme Court-Molter,,,,Undervotes,71,40,27,4
Switzerland,2-Cotton 2,IN Supreme Court-Molter,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Court of Appeals Dist 1-Foley,,,,Yes,133,93,37,3
Switzerland,2-Cotton 2,Court of Appeals Dist 1-Foley,,,,No,41,23,18,0
Switzerland,2-Cotton 2,Court of Appeals Dist 1-Foley,,,,Cast Votes,174,116,55,3
Switzerland,2-Cotton 2,Court of Appeals Dist 1-Foley,,,,Undervotes,68,38,26,4
Switzerland,2-Cotton 2,Court of Appeals Dist 1-Foley,,,,Overvotes,0,0,0,0
Switzerland,2-Cotton 2,Court of Appeals Dist 4-Pyle III,,,,Yes,130,88,39,3
Switzerland,2-Cotton 2,Court of Appeals Dist 4-Pyle III,,,,No,41,25,16,0
Switzerland,2-Cotton 2,Court of Appeals Dist 4-Pyle III,,,,Cast Votes,171,113,55,3
Switzerland,2-Cotton 2,Court of Appeals Dist 4-Pyle III,,,,Undervotes,71,41,26,4
Switzerland,2-Cotton 2,Court of Appeals Dist 4-Pyle III,,,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,Straight Party,,,REP,Republican,115,71,40,4
Switzerland,3-Craig 1,Straight Party,,,DEM,Democratic,18,17,1,0
Switzerland,3-Craig 1,Straight Party,,,LIB,Libertarian,2,1,1,0
Switzerland,3-Craig 1,Straight Party,,,WTP,We The People,2,0,2,0
Switzerland,3-Craig 1,Straight Party,,,,Cast Votes,137,89,44,4
Switzerland,3-Craig 1,Straight Party,,,,Undervotes,77,56,16,5
Switzerland,3-Craig 1,Straight Party,,,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,Public Question-Const Amendment,,,,Yes,96,75,20,1
Switzerland,3-Craig 1,Public Question-Const Amendment,,,,No,77,44,29,4
Switzerland,3-Craig 1,Public Question-Const Amendment,,,,Cast Votes,173,119,49,5
Switzerland,3-Craig 1,Public Question-Const Amendment,,,,Undervotes,41,26,11,4
Switzerland,3-Craig 1,Public Question-Const Amendment,,,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,President,,1,REP,Donald J. TRUMP / JD Vance,181,115,58,8
Switzerland,3-Craig 1,President,,1,DEM,Kamala HARRIS / Tim WALZ,26,23,2,1
Switzerland,3-Craig 1,President,,1,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Switzerland,3-Craig 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7,7,0,0
Switzerland,3-Craig 1,President,,1,,Write-In,0,0,0,0
Switzerland,3-Craig 1,President,,1,,Cast Votes,214,145,60,9
Switzerland,3-Craig 1,President,,1,,Undervotes,0,0,0,0
Switzerland,3-Craig 1,President,,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,President,,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,U.S. Senator,,1,REP,Jim BANKS,174,112,54,8
Switzerland,3-Craig 1,U.S. Senator,,1,DEM,Valerie McCRAY,28,24,3,1
Switzerland,3-Craig 1,U.S. Senator,,1,LIB,Andrew HORNING,6,4,2,0
Switzerland,3-Craig 1,U.S. Senator,,1,,Write-In,0,0,0,0
Switzerland,3-Craig 1,U.S. Senator,,1,,Cast Votes,208,140,59,9
Switzerland,3-Craig 1,U.S. Senator,,1,,Undervotes,6,5,1,0
Switzerland,3-Craig 1,U.S. Senator,,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,U.S. Senator,,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,167,108,51,8
Switzerland,3-Craig 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,37,29,7,1
Switzerland,3-Craig 1,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,3,2,1,0
Switzerland,3-Craig 1,Governor,,1,,Write-In,0,0,0,0
Switzerland,3-Craig 1,Governor,,1,,Cast Votes,207,139,59,9
Switzerland,3-Craig 1,Governor,,1,,Undervotes,7,6,1,0
Switzerland,3-Craig 1,Governor,,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,Governor,,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,Attorney General,,1,REP,Todd ROKITA,172,112,51,9
Switzerland,3-Craig 1,Attorney General,,1,DEM,Destiny WELLS,35,27,8,0
Switzerland,3-Craig 1,Attorney General,,1,,Cast Votes,207,139,59,9
Switzerland,3-Craig 1,Attorney General,,1,,Undervotes,7,6,1,0
Switzerland,3-Craig 1,Attorney General,,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,Attorney General,,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,U.S. House,9,1,REP,Erin HOUCHIN,173,111,53,9
Switzerland,3-Craig 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,28,25,3,0
Switzerland,3-Craig 1,U.S. House,9,1,LIB,Russell (Russ) BROOKSBANK,5,3,2,0
Switzerland,3-Craig 1,U.S. House,9,1,,Cast Votes,206,139,58,9
Switzerland,3-Craig 1,U.S. House,9,1,,Undervotes,8,6,2,0
Switzerland,3-Craig 1,U.S. House,9,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,U.S. House,9,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,State House,68,1,REP,Garrett R. BASCOM,171,112,51,8
Switzerland,3-Craig 1,State House,68,1,DEM,Lisa BARKER,38,30,7,1
Switzerland,3-Craig 1,State House,68,1,,Cast Votes,209,142,58,9
Switzerland,3-Craig 1,State House,68,1,,Undervotes,5,3,2,0
Switzerland,3-Craig 1,State House,68,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,State House,68,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,County Recorder,,1,REP,Dawn NAYLOR,183,118,56,9
Switzerland,3-Craig 1,County Recorder,,1,,Cast Votes,183,118,56,9
Switzerland,3-Craig 1,County Recorder,,1,,Undervotes,31,27,4,0
Switzerland,3-Craig 1,County Recorder,,1,,Overvotes,0,0,0,0
Switzerland,3-Craig 1,County Recorder,,1,,Invalid Votes,0,0,0,0
Switzerland,3-Craig 1,County Treasurer,,1,REP,H. Yvette EMMICH,176,113,55,8
Switzerland,3-Craig 1,County Treasurer,,1,,Cast Votes,176,113,55,8
Switzerland,3-Craig 1,County Treasurer,,1,,Undervotes,38,32,5,1
Switzerland,3-Craig 1,County Treasurer,,1,,Overvotes,0,0,0,0
