county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Pulaski,01 Beaver,IN Supreme Court-Molter,,1,,No,37,24,13,0
Pulaski,01 Beaver,Court of Appeals Dist 4-Pyle III,,1,,Yes,123,61,53,9
Pulaski,01 Beaver,Court of Appeals Dist 4-Pyle III,,1,,No,38,25,13,0
Pulaski,01 Beaver,Straight Party,,,DEM,,7,,,
Pulaski,01 Beaver,Straight Party,,,REP,,30,,,
Pulaski,02 Cass,Registered Voters,,,,,596,,,
Pulaski,02 Cass,Ballots Cast,,,,,349,,,
Pulaski,02 Cass,Public Question-Const Amendment,,1,,Yes,165,54,103,8
Pulaski,02 Cass,Public Question-Const Amendment,,1,,No,146,35,98,13
Pulaski,02 Cass,President,,1,REP,Donald J. TRUMP / JD VANCE,264,75,179,10
Pulaski,02 Cass,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,76,29,35,12
Pulaski,02 Cass,President,,1,LBT,Chase OLIVER / Mike terr MATT,1,0,1,0
Pulaski,02 Cass,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,0,3,1
Pulaski,02 Cass,President,,1,,Write-In,0,0,0,0
Pulaski,02 Cass,U.S. Senate,,1,REP,Jim BANKS,244,69,165,10
Pulaski,02 Cass,U.S. Senate,,1,DEM,Valerie McCRAY,71,26,33,12
Pulaski,02 Cass,U.S. Senate,,1,LBT,Andrew HORNING,9,2,6,1
Pulaski,02 Cass,U.S. Senate,,1,,Write-In,0,0,0,0
Pulaski,02 Cass,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,222,63,149,10
Pulaski,02 Cass,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,76,27,38,11
Pulaski,02 Cass,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,28,7,19,2
Pulaski,02 Cass,Governor,,1,,Write-In,0,0,0,0
Pulaski,02 Cass,Attorney General,,1,REP,Todd ROKITA,252,71,169,12
Pulaski,02 Cass,Attorney General,,1,DEM,Destiny WELLS,82,28,43,11
Pulaski,02 Cass,U.S. House,2,1,REP,Rudy YAKYM,248,68,168,12
Pulaski,02 Cass,U.S. House,2,1,DEM,Lori A. CAMP,73,30,34,9
Pulaski,02 Cass,U.S. House,2,1,LBT,William E. HENRY,17,3,12,2
Pulaski,02 Cass,U.S. House,2,1,,Write-In,0,0,0,0
Pulaski,02 Cass,State Senate,5,1,REP,Ed CHARBONNEAU,256,70,173,13
Pulaski,02 Cass,State Senate,5,1,DEM,Leslie Nuss BAMESBERGER,77,28,39,10
Pulaski,02 Cass,State House,17,1,REP,Kendell CULP,256,73,171,12
Pulaski,02 Cass,Judge of the Circuit Court 59th Judicial,,1,REP,Mary C. WELKER,265,72,179,14
Pulaski,02 Cass,Judge of the Superior Court,,1,REP,Crystal A. Brucker KOCHER,253,68,171,14
Pulaski,02 Cass,County Auditor,,1,REP,Teresa Lynn BRYANT,269,73,180,16
Pulaski,02 Cass,County Recorder,,1,REP,Marsha A. TETZLOFF,264,75,175,14
Pulaski,02 Cass,County Treasurer,,1,REP,Laura WHEELER,259,71,174,14
Pulaski,02 Cass,County Commissioner,1,1,REP,Jenny Halleck KNEBEL,239,67,161,11
Pulaski,02 Cass,County Commissioner,1,1,DEM,Doug DENTON,90,30,48,12
Pulaski,02 Cass,County Commissioner,2,1,REP,Donald (Don) STREET JR.,199,64,126,9
Pulaski,02 Cass,County Commissioner,2,1,,Logan R. WUETHRICH,125,35,79,11
Pulaski,02 Cass,County Council Member,At Large,3,REP,Albert Aj GUTWEIN,197,54,133,10
Pulaski,02 Cass,County Council Member,At Large,3,REP,Sheila Hazemi JIMENEZ,135,37,86,12
Pulaski,02 Cass,County Council Member,At Large,3,REP,Tim OVERMYER,144,37,95,12
Pulaski,02 Cass,West Central SB,At Large,1,,Dennis GUTWEIN,203,48,141,14
Pulaski,02 Cass,West Central SB,Gillam Township,1,,Jonathan GUTWEIN,176,40,123,13
Pulaski,02 Cass,West Central SB,Jefferson Township,1,,Jacob E. TANNER,185,44,126,15
Pulaski,02 Cass,West Central SB,White Post Township,1,,Darin GUDEMAN,199,47,137,15
Pulaski,02 Cass,IN Supreme Court-Rush,,1,,Yes,190,47,133,10
Pulaski,02 Cass,IN Supreme Court-Rush,,1,,No,86,26,49,11
Pulaski,02 Cass,IN Supreme Court-Massa,,1,,Yes,193,50,133,10
Pulaski,02 Cass,IN Supreme Court-Massa,,1,,No,85,22,52,11
Pulaski,02 Cass,IN Supreme Court-Molter,,1,,Yes,188,46,131,11
Pulaski,02 Cass,IN Supreme Court-Molter,,1,,No,86,25,51,10
Pulaski,02 Cass,Court of Appeals Dist 4-Pyle III,,1,,Yes,190,48,131,11
Pulaski,02 Cass,Court of Appeals Dist 4-Pyle III,,1,,No,85,24,51,10
Pulaski,02 Cass,Straight Party,,,DEM,,15,,,
Pulaski,02 Cass,Straight Party,,,REP,,93,,,
Pulaski,03 Franklin,Registered Voters,,,,,563,,,
Pulaski,03 Franklin,Ballots Cast,,,,,339,,,
Pulaski,03 Franklin,Public Question-Const Amendment,,1,,Yes,159,106,48,5
Pulaski,03 Franklin,Public Question-Const Amendment,,1,,No,137,84,45,8
Pulaski,03 Franklin,President,,1,REP,Donald J. TRUMP / JD VANCE,266,164,91,11
Pulaski,03 Franklin,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,66,49,12,5
Pulaski,03 Franklin,President,,1,LBT,Chase OLIVER / Mike terr MATT,1,0,1,0
Pulaski,03 Franklin,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1,0
Pulaski,03 Franklin,President,,1,,Write-In,1,1,0,0
Pulaski,03 Franklin,U.S. Senate,,1,REP,Jim BANKS,236,155,71,10
Pulaski,03 Franklin,U.S. Senate,,1,DEM,Valerie McCRAY,62,43,14,5
Pulaski,03 Franklin,U.S. Senate,,1,LBT,Andrew HORNING,14,7,7,0
Pulaski,03 Franklin,U.S. Senate,,1,,Write-In,1,1,0,0
Pulaski,03 Franklin,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,214,138,66,10
Pulaski,03 Franklin,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,71,49,17,5
Pulaski,03 Franklin,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,35,23,12,0
Pulaski,03 Franklin,Governor,,1,,Write-In,0,0,0,0
Pulaski,03 Franklin,Attorney General,,1,REP,Todd ROKITA,241,152,79,10
Pulaski,03 Franklin,Attorney General,,1,DEM,Destiny WELLS,71,51,15,5
Pulaski,03 Franklin,U.S. House,2,1,REP,Rudy YAKYM,234,149,76,9
Pulaski,03 Franklin,U.S. House,2,1,DEM,Lori A. CAMP,59,43,11,5
Pulaski,03 Franklin,U.S. House,2,1,LBT,William E. HENRY,18,10,8,0
Pulaski,03 Franklin,U.S. House,2,1,,Write-In,2,2,0,0
Pulaski,03 Franklin,State Senate,5,1,REP,Ed CHARBONNEAU,250,157,82,11
Pulaski,03 Franklin,State Senate,5,1,DEM,Leslie Nuss BAMESBERGER,64,46,13,5
Pulaski,03 Franklin,State House,17,1,REP,Kendell CULP,249,157,81,11
Pulaski,03 Franklin,Judge of the Circuit Court 59th Judicial,,1,REP,Mary C. WELKER,261,166,81,14
Pulaski,03 Franklin,Judge of the Superior Court,,1,REP,Crystal A. Brucker KOCHER,254,161,80,13
Pulaski,03 Franklin,County Auditor,,1,REP,Teresa Lynn BRYANT,269,168,88,13
Pulaski,03 Franklin,County Recorder,,1,REP,Marsha A. TETZLOFF,268,173,81,14
Pulaski,03 Franklin,County Treasurer,,1,REP,Laura WHEELER,268,169,86,13
Pulaski,03 Franklin,County Commissioner,1,1,REP,Jenny Halleck KNEBEL,219,141,71,7
Pulaski,03 Franklin,County Commissioner,1,1,DEM,Doug DENTON,99,67,23,9
Pulaski,03 Franklin,County Commissioner,2,1,REP,Donald (Don) STREET JR.,193,120,61,12
Pulaski,03 Franklin,County Commissioner,2,1,IND,Logan R. WUETHRICH,109,74,31,4
Pulaski,03 Franklin,County Council Member,At Large,3,REP,Albert Aj GUTWEIN,156,100,50,6
Pulaski,03 Franklin,County Council Member,At Large,3,REP,Sheila Hazemi JIMENEZ,151,97,44,10
Pulaski,03 Franklin,County Council Member,At Large,3,REP,Tim OVERMYER,166,111,45,10
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Waylon BURKE,57,36,16,5
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Scott HANSON,115,73,35,7
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Greg KISER,109,73,34,2
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Monica POTTHOFF,101,60,33,8
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Stephen E. Steve RAUSCH,126,82,37,7
Pulaski,03 Franklin,Eastern Pulaski SB,Monroe Township,3,,Jimmy TERRY,150,99,43,8
Pulaski,03 Franklin,Eastern Pulaski SB,Van Buren Township,1,,Taylor WHITE,213,134,69,10
Pulaski,03 Franklin,IN Supreme Court-Rush,,1,,Yes,167,106,51,10
Pulaski,03 Franklin,IN Supreme Court-Rush,,1,,No,80,53,27,0
Pulaski,03 Franklin,IN Supreme Court-Massa,,1,,Yes,174,109,56,9
Pulaski,03 Franklin,IN Supreme Court-Massa,,1,,No,75,51,23,1
Pulaski,03 Franklin,IN Supreme Court-Molter,,1,,Yes,174,108,57,9
Pulaski,03 Franklin,IN Supreme Court-Molter,,1,,No,75,52,22,1
Pulaski,03 Franklin,Court of Appeals Dist 4-Pyle III,,1,,Yes,170,103,58,9
Pulaski,03 Franklin,Court of Appeals Dist 4-Pyle III,,1,,No,79,55,23,1
Pulaski,03 Franklin,Straight Party,,,DEM,,14,,,
Pulaski,03 Franklin,Straight Party,,,REP,,66,,,
Pulaski,04 Harrison,Registered Voters,,,,,502,,,
Pulaski,04 Harrison,Ballots Cast,,,,,339,,,
Pulaski,04 Harrison,Public Question-Const Amendment,,1,,Yes,166,83,78,5
Pulaski,04 Harrison,Public Question-Const Amendment,,1,,No,134,70,58,6
Pulaski,04 Harrison,President,,1,REP,Donald J. TRUMP / JD VANCE,255,128,118,9
Pulaski,04 Harrison,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,70,45,21,4
Pulaski,04 Harrison,President,,1,LBT,Chase OLIVER / Mike terr MATT,0,0,0,0
Pulaski,04 Harrison,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,2,5,0
Pulaski,04 Harrison,President,,1,,Write-In,0,0,0,0
Pulaski,04 Harrison,U.S. Senate,,1,REP,Jim BANKS,237,121,107,9
Pulaski,04 Harrison,U.S. Senate,,1,DEM,Valerie McCRAY,68,43,22,3
Pulaski,04 Harrison,U.S. Senate,,1,LBT,Andrew HORNING,9,3,5,1
Pulaski,04 Harrison,U.S. Senate,,1,,Write-In,0,0,0,0
Pulaski,04 Harrison,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,209,105,97,7
Pulaski,04 Harrison,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,89,55,30,4
Pulaski,04 Harrison,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,25,12,12,1
Pulaski,04 Harrison,Governor,,1,,Write-In,0,0,0,0
Pulaski,04 Harrison,Attorney General,,1,REP,Todd ROKITA,234,119,107,8
Pulaski,04 Harrison,Attorney General,,1,DEM,Destiny WELLS,80,46,30,4
Pulaski,04 Harrison,U.S. House,2,1,REP,Rudy YAKYM,256,130,117,9
Pulaski,04 Harrison,U.S. House,2,1,DEM,Lori A. CAMP,60,36,20,4
Pulaski,04 Harrison,U.S. House,2,1,LBT,William E. HENRY,5,1,4,0
Pulaski,04 Harrison,U.S. House,2,1,,Write-In,0,0,0,0
Pulaski,04 Harrison,State Senate,5,1,REP,Ed CHARBONNEAU,257,128,122,7
Pulaski,04 Harrison,State Senate,5,1,DEM,Leslie Nuss BAMESBERGER,61,38,18,5
Pulaski,04 Harrison,Judge of the Circuit Court 59th Judicial,,1,REP,Mary C. WELKER,258,131,119,8
Pulaski,04 Harrison,Judge of the Superior Court,,1,REP,Crystal A. Brucker KOCHER,249,126,115,8
Pulaski,04 Harrison,County Auditor,,1,REP,Teresa Lynn BRYANT,270,138,124,8
Pulaski,04 Harrison,County Recorder,,1,REP,Marsha A. TETZLOFF,265,130,127,8
Pulaski,04 Harrison,County Treasurer,,1,REP,Laura WHEELER,260,131,121,8
Pulaski,04 Harrison,County Commissioner,1,1,REP,Jenny Halleck KNEBEL,220,109,105,6
Pulaski,04 Harrison,County Commissioner,1,1,DEM,Doug DENTON,95,51,39,5
Pulaski,04 Harrison,County Commissioner,2,1,REP,Donald (Don) STREET JR.,199,103,88,8
Pulaski,04 Harrison,County Commissioner,2,1,,Logan R. WUETHRICH,105,55,49,1
Pulaski,04 Harrison,County Council Member,At Large,3,REP,Albert Aj GUTWEIN,181,93,84,4
Pulaski,04 Harrison,County Council Member,At Large,3,REP,Sheila Hazemi JIMENEZ,174,79,89,6
Pulaski,04 Harrison,County Council Member,At Large,3,REP,Tim OVERMYER,188,95,87,6
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Waylon BURKE,50,29,21,0
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Scott HANSON,118,54,61,3
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Greg KISER,150,75,70,5
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Monica POTTHOFF,118,55,59,4
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Stephen E. Steve RAUSCH,149,70,73,6
Pulaski,04 Harrison,Eastern Pulaski SB,Monroe Township,3,,Jimmy TERRY,160,85,73,2
Pulaski,04 Harrison,Eastern Pulaski SB,Van Buren Township,1,,Taylor WHITE,221,108,106,7
Pulaski,04 Harrison,IN Supreme Court-Rush,,1,,Yes,184,89,88,7
Pulaski,04 Harrison,IN Supreme Court-Rush,,1,,No,76,46,29,1
Pulaski,04 Harrison,IN Supreme Court-Massa,,1,,Yes,177,84,87,6
Pulaski,04 Harrison,IN Supreme Court-Massa,,1,,No,84,53,30,1
Pulaski,04 Harrison,IN Supreme Court-Massa,,1,,Yes,180,85,88,7
Pulaski,04 Harrison,IN Supreme Court-Massa,,1,,No,82,53,28,1
Pulaski,04 Harrison,Court of Appeals Dist 4-Pyle III,,1,,Yes,180,83,90,7
Pulaski,04 Harrison,Court of Appeals Dist 4-Pyle III,,1,,No,81,52,28,1
Pulaski,04 Harrison,Straight Party,,,DEM,,10,,,
Pulaski,04 Harrison,Straight Party,,,REP,,62,,,
Pulaski,05 Indian Creek,Registered Voters,,,,,504,,,
Pulaski,05 Indian Creek,Ballots Cast,,,,,302,,,
Pulaski,05 Indian Creek,Public Question-Const Amendment,,1,,Yes,146,75,66,5
Pulaski,05 Indian Creek,Public Question-Const Amendment,,1,,No,116,61,53,2
Pulaski,05 Indian Creek,President,,1,REP,Donald J. TRUMP / JD VANCE,219,113,99,7
Pulaski,05 Indian Creek,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,76,42,27,7
Pulaski,05 Indian Creek,President,,1,LBT,Chase OLIVER / Mike terr MATT,1,1,0,0
Pulaski,05 Indian Creek,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,1,3,0
Pulaski,05 Indian Creek,President,,1,,Write-In,0,0,0,0
Pulaski,05 Indian Creek,U.S. Senate,,1,REP,Jim BANKS,213,111,94,8
Pulaski,05 Indian Creek,U.S. Senate,,1,DEM,Valerie McCRAY,65,36,23,6
Pulaski,05 Indian Creek,U.S. Senate,,1,LBT,Andrew HORNING,7,3,4,0
Pulaski,05 Indian Creek,U.S. Senate,,1,,Write-In,0,0,0,0
Pulaski,05 Indian Creek,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,190,97,85,8
Pulaski,05 Indian Creek,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,78,40,32,6
Pulaski,05 Indian Creek,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,24,14,10,0
Pulaski,05 Indian Creek,Governor,,1,,Write-In,0,0,0,0
Pulaski,05 Indian Creek,Attorney General,,1,REP,Todd ROKITA,219,112,99,8
Pulaski,05 Indian Creek,Attorney General,,1,DEM,Destiny WELLS,77,42,29,6
Pulaski,05 Indian Creek,U.S. House,2,1,REP,Rudy YAKYM,215,116,91,8
Pulaski,05 Indian Creek,U.S. House,2,1,DEM,Lori A. CAMP,67,35,26,6
Pulaski,05 Indian Creek,U.S. House,2,1,LBT,William E. HENRY,10,2,8,0
Pulaski,05 Indian Creek,U.S. House,2,1,,Write-In,0,0,0,0
Pulaski,05 Indian Creek,State Senate,5,1,REP,Ed CHARBONNEAU,228,119,101,8
Pulaski,05 Indian Creek,State Senate,5,1,DEM,Leslie Nuss BAMESBERGER,65,33,26,6
Pulaski,05 Indian Creek,State House,17,1,REP,Kendell CULP,216,111,97,8
Pulaski,05 Indian Creek,Judge of the Circuit Court 59th Judicial,,1,REP,Mary C. WELKER,239,130,103,6
Pulaski,05 Indian Creek,Judge of the Superior Court,,1,REP,Crystal A. Brucker KOCHER,238,127,103,8
Pulaski,05 Indian Creek,County Auditor,,1,REP,Teresa Lynn BRYANT,244,132,104,8
Pulaski,05 Indian Creek,County Recorder,,1,REP,Marsha A. TETZLOFF,252,139,105,8
Pulaski,05 Indian Creek,County Treasurer,,1,REP,Laura WHEELER,235,128,99,8
Pulaski,05 Indian Creek,County Commissioner,1,1,REP,Jenny Halleck KNEBEL,190,91,91,8
Pulaski,05 Indian Creek,County Commissioner,1,1,DEM,Doug DENTON,99,61,32,6
Pulaski,05 Indian Creek,County Commissioner,2,1,REP,Donald (Don) STREET JR.,167,95,67,5
Pulaski,05 Indian Creek,County Commissioner,2,1,IND,Logan R. WUETHRICH,106,53,49,4
Pulaski,05 Indian Creek,County Council Member,At Large,3,REP,Albert Aj GUTWEIN,138,73,61,4
Pulaski,05 Indian Creek,County Council Member,At Large,3,REP,Sheila Hazemi JIMENEZ,148,85,61,2
Pulaski,05 Indian Creek,County Council Member,At Large,3,REP,Tim OVERMYER,159,87,69,3
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Waylon BURKE,58,22,31,5
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Scott HANSON,112,62,48,2
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Greg KISER,145,75,67,3
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Monica POTTHOFF,124,69,52,3
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Stephen E. Steve RAUSCH,104,59,44,1
Pulaski,05 Indian Creek,Eastern Pulaski SB,Monroe Township,3,,Jimmy TERRY,142,66,71,5
Pulaski,05 Indian Creek,IN Supreme Court-Rush,,1,,Yes,167,90,72,5
Pulaski,05 Indian Creek,IN Supreme Court-Rush,,1,,No,70,35,32,3
Pulaski,05 Indian Creek,IN Supreme Court-Massa,,1,,Yes,165,85,75,5
Pulaski,05 Indian Creek,IN Supreme Court-Massa,,1,,No,70,39,28,3
Pulaski,05 Indian Creek,IN Supreme Court-Molter,,1,,Yes,159,82,73,4
Pulaski,05 Indian Creek,IN Supreme Court-Molter,,1,,No,77,42,31,4
Pulaski,05 Indian Creek,Court of Appeals Dist 4-Pyle III,,1,,Yes,160,84,71,5
Pulaski,05 Indian Creek,Court of Appeals Dist 4-Pyle III,,1,,No,75,40,32,3
Pulaski,05 Indian Creek,Straight Party,,,DEM,,10,,,
Pulaski,05 Indian Creek,Straight Party,,,REP,,51,,,
Pulaski,06 Jefferson,Registered Voters,,,,,379,,,
Pulaski,06 Jefferson,Ballots Cast,,,,,263,,,
Pulaski,06 Jefferson,Public Question-Const Amendment,,1,,Yes,118,64,52,2
Pulaski,06 Jefferson,Public Question-Const Amendment,,1,,No,114,55,50,9
Pulaski,06 Jefferson,President,,1,REP,Donald J. TRUMP / JD VANCE,216,104,97,15
Pulaski,06 Jefferson,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,38,26,11,1
Pulaski,06 Jefferson,President,,1,LBT,Chase OLIVER / Mike terr MATT,2,0,2,0
Pulaski,06 Jefferson,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,0,0,0,0
Pulaski,06 Jefferson,President,,1,,Write-In,0,0,0,0
Pulaski,06 Jefferson,U.S. Senate,,1,REP,Jim BANKS,192,95,84,13
Pulaski,06 Jefferson,U.S. Senate,,1,DEM,Valerie McCRAY,33,21,11,1
Pulaski,06 Jefferson,U.S. Senate,,1,LBT,Andrew HORNING,9,6,3,0
Pulaski,06 Jefferson,U.S. Senate,,1,,Write-In,0,0,0,0
Pulaski,06 Jefferson,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,179,88,78,13
Pulaski,06 Jefferson,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,43,25,16,2
Pulaski,06 Jefferson,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,23,13,10,0
Pulaski,06 Jefferson,Governor,,1,,Write-In,0,0,0,0
Pulaski,06 Jefferson,Attorney General,,1,REP,Todd ROKITA,202,104,86,12
Pulaski,06 Jefferson,Attorney General,,1,DEM,Destiny WELLS,43,24,18,1
Pulaski,06 Jefferson,U.S. House,2,1,REP,Rudy YAKYM,196,104,79,13
Pulaski,06 Jefferson,U.S. House,2,1,DEM,Lori A. CAMP,35,19,15,1
Pulaski,06 Jefferson,U.S. House,2,1,LBT,William E. HENRY,9,3,6,0
Pulaski,06 Jefferson,U.S. House,2,1,,Write-In,0,0,0,0
Pulaski,06 Jefferson,State Senate,5,1,REP,Ed CHARBONNEAU,207,109,85,13
Pulaski,06 Jefferson,State Senate,5,1,DEM,Leslie Nuss BAMESBERGER,33,19,13,1
Pulaski,06 Jefferson,State House,17,1,REP,Kendell CULP,212,106,93,13
Pulaski,06 Jefferson,Judge of the Circuit Court 59th Judicial,,1,REP,Mary C. WELKER,207,101,92,14
Pulaski,06 Jefferson,Judge of the Superior Court,,1,REP,Crystal A. Brucker KOCHER,210,107,90,13
Pulaski,06 Jefferson,County Auditor,,1,REP,Teresa Lynn BRYANT,214,111,91,12
Pulaski,06 Jefferson,County Recorder,,1,REP,Marsha A. TETZLOFF,219,116,91,12
Pulaski,06 Jefferson,County Treasurer,,1,REP,Laura WHEELER,208,106,89,13
Pulaski,06 Jefferson,County Commissioner,1,1,REP,Jenny Halleck KNEBEL,168,80,79,9
Pulaski,06 Jefferson,County Commissioner,1,1,DEM,Doug DENTON,76,47,25,4
