county,precinct,office,district,seats,party,candidate,votes
Crawford,Jennings 1,County Commissioner,2,1,REP,Larry INGLE,283
Crawford,Jennings 1,County Commissioner,3,1,REP,Morton M DALE,320
Crawford,Jennings 1,County Coroner,,1,REP,Allison M HOWELL,303
Crawford,Jennings 1,County Coroner,,1,DEM,Dale R ROLL,104
Crawford,Jennings 1,County Surveyor,,1,REP,Reginald W TIMBERLAKE,319
Crawford,Jennings 1,County Treasurer,,1,REP,Jennifer J DAVIS,248
Crawford,Jennings 1,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,165
Crawford,Jennings 1,County Council,At Large,3,REP,Craig A MENKE,179
Crawford,Jennings 1,County Council,At Large,3,REP,Linda S SMITH,179
Crawford,Jennings 1,County Council,At Large,3,DEM,Shawn E SCOTT,156
Crawford,Jennings 1,County Council,At Large,3,REP,William E BREEDING,215
Crawford,Jennings 1,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,157
Crawford,Jennings 1,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,163
Crawford,Jennings 1,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,67
Crawford,Jennings 1,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,129
Crawford,Jennings 1,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,127
Crawford,Jennings 1,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,260
Crawford,Jennings 2,President,,1,,Write-In,0
Crawford,Jennings 2,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Crawford,Jennings 2,President,,1,REP,Donald J. TRUMP / JD Vance,264
Crawford,Jennings 2,President,,1,DEM,Kamala D. HARRIS / Tim Walz,84
Crawford,Jennings 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Crawford,Jennings 2,U.S. Senate,,1,LBT,Andrew HORNING,5
Crawford,Jennings 2,U.S. Senate,,1,,Write-In,0
Crawford,Jennings 2,U.S. Senate,,1,REP,Jim BANKS,242
Crawford,Jennings 2,U.S. Senate,,1,DEM,Valerie McCRAY,92
Crawford,Jennings 2,U.S. House,8,1,DEM,Erik HURT,86
Crawford,Jennings 2,U.S. House,8,1,LBT,K Richard FITZLAFF,7
Crawford,Jennings 2,U.S. House,8,1,REP,Mark MESSMER,239
Crawford,Jennings 2,Governor,,1,,Write-In,0
Crawford,Jennings 2,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,12
Crawford,Jennings 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,103
Crawford,Jennings 2,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,234
Crawford,Jennings 2,Attorney General,,1,DEM,Destiny WELLS,93
Crawford,Jennings 2,Attorney General,,1,REP,Todd ROKITA,241
Crawford,Jennings 2,State House,74,1,DEM,Bob COMPTON,84
Crawford,Jennings 2,State House,74,1,REP,Stephen R. BARTELS,249
Crawford,Jennings 2,County Commissioner,2,1,DEM,Greg J QUALTERS,118
Crawford,Jennings 2,County Commissioner,2,1,REP,Larry INGLE,215
Crawford,Jennings 2,County Commissioner,3,1,REP,Morton M DALE,246
Crawford,Jennings 2,County Coroner,,1,REP,Allison M HOWELL,242
Crawford,Jennings 2,County Coroner,,1,DEM,Dale R ROLL,91
Crawford,Jennings 2,County Surveyor,,1,REP,Reginald W TIMBERLAKE,259
Crawford,Jennings 2,County Treasurer,,1,REP,Jennifer J DAVIS,198
Crawford,Jennings 2,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,144
Crawford,Jennings 2,County Council,At Large,3,REP,Craig A MENKE,140
Crawford,Jennings 2,County Council,At Large,3,REP,Linda S SMITH,133
Crawford,Jennings 2,County Council,At Large,3,DEM,Shawn E SCOTT,140
Crawford,Jennings 2,County Council,At Large,3,REP,William E BREEDING,165
Crawford,Jennings 2,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,116
Crawford,Jennings 2,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,137
Crawford,Jennings 2,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,50
Crawford,Jennings 2,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,96
Crawford,Jennings 2,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,101
Crawford,Jennings 2,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,189
Crawford,Johnson 1,President,,1,,Write-In,0
Crawford,Johnson 1,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Crawford,Johnson 1,President,,1,REP,Donald J. TRUMP / JD Vance,136
Crawford,Johnson 1,President,,1,DEM,Kamala D. HARRIS / Tim Walz,40
Crawford,Johnson 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Crawford,Johnson 1,U.S. Senate,,1,LBT,Andrew HORNING,9
Crawford,Johnson 1,U.S. Senate,,1,,Write-In,0
Crawford,Johnson 1,U.S. Senate,,1,REP,Jim BANKS,120
Crawford,Johnson 1,U.S. Senate,,1,DEM,Valerie McCRAY,40
Crawford,Johnson 1,U.S. House,8,1,DEM,Erik HURT,34
Crawford,Johnson 1,U.S. House,8,1,LBT,K Richard FITZLAFF,5
Crawford,Johnson 1,U.S. House,8,1,REP,Mark MESSMER,131
Crawford,Johnson 1,Governor,,1,,Write-In,0
Crawford,Johnson 1,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,15
Crawford,Johnson 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,46
Crawford,Johnson 1,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,111
Crawford,Johnson 1,Attorney General,,1,DEM,Destiny WELLS,46
Crawford,Johnson 1,Attorney General,,1,REP,Todd ROKITA,121
Crawford,Johnson 1,State House,74,1,DEM,Bob COMPTON,42
Crawford,Johnson 1,State House,74,1,REP,Stephen R. BARTELS,126
Crawford,Johnson 1,County Commissioner,2,1,DEM,Greg J QUALTERS,73
Crawford,Johnson 1,County Commissioner,2,1,REP,Larry INGLE,104
Crawford,Johnson 1,County Commissioner,3,1,REP,Morton M DALE,128
Crawford,Johnson 1,County Coroner,,1,REP,Allison M HOWELL,100
Crawford,Johnson 1,County Coroner,,1,DEM,Dale R ROLL,70
Crawford,Johnson 1,County Surveyor,,1,REP,Reginald W TIMBERLAKE,136
Crawford,Johnson 1,County Treasurer,,1,REP,Jennifer J DAVIS,89
Crawford,Johnson 1,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,84
Crawford,Johnson 1,County Council,At Large,3,REP,Craig A MENKE,68
Crawford,Johnson 1,County Council,At Large,3,REP,Linda S SMITH,108
Crawford,Johnson 1,County Council,At Large,3,DEM,Shawn E SCOTT,80
Crawford,Johnson 1,County Council,At Large,3,REP,William E BREEDING,66
Crawford,Johnson 1,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,54
Crawford,Johnson 1,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,69
Crawford,Johnson 1,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,26
Crawford,Johnson 1,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,42
Crawford,Johnson 1,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,63
Crawford,Johnson 1,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,111
Crawford,Johnson 2,President,,1,,Write-In,0
Crawford,Johnson 2,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Crawford,Johnson 2,President,,1,REP,Donald J. TRUMP / JD Vance,1
Crawford,Johnson 2,President,,1,DEM,Kamala D. HARRIS / Tim Walz,0
Crawford,Johnson 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,0
Crawford,Johnson 2,U.S. Senate,,1,LBT,Andrew HORNING,0
Crawford,Johnson 2,U.S. Senate,,1,,Write-In,0
Crawford,Johnson 2,U.S. Senate,,1,REP,Jim BANKS,1
Crawford,Johnson 2,U.S. Senate,,1,DEM,Valerie McCRAY,0
Crawford,Johnson 2,U.S. House,8,1,DEM,Erik HURT,0
Crawford,Johnson 2,U.S. House,8,1,LBT,K Richard FITZLAFF,0
Crawford,Johnson 2,U.S. House,8,1,REP,Mark MESSMER,1
Crawford,Johnson 2,Governor,,1,,Write-In,0
Crawford,Johnson 2,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,0
Crawford,Johnson 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,0
Crawford,Johnson 2,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,1
Crawford,Johnson 2,Attorney General,,1,DEM,Destiny WELLS,0
Crawford,Johnson 2,Attorney General,,1,REP,Todd ROKITA,1
Crawford,Johnson 2,State House,74,1,DEM,Bob COMPTON,0
Crawford,Johnson 2,State House,74,1,REP,Stephen R. BARTELS,1
Crawford,Johnson 2,County Commissioner,2,1,DEM,Greg J QUALTERS,0
Crawford,Johnson 2,County Commissioner,2,1,REP,Larry INGLE,1
Crawford,Johnson 2,County Commissioner,3,1,REP,Morton M DALE,1
Crawford,Johnson 2,County Coroner,,1,REP,Allison M HOWELL,1
Crawford,Johnson 2,County Coroner,,1,DEM,Dale R ROLL,0
Crawford,Johnson 2,County Surveyor,,1,REP,Reginald W TIMBERLAKE,1
Crawford,Johnson 2,County Treasurer,,1,REP,Jennifer J DAVIS,1
Crawford,Johnson 2,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,0
Crawford,Johnson 2,County Council,At Large,3,REP,Craig A MENKE,1
Crawford,Johnson 2,County Council,At Large,3,REP,Linda S SMITH,0
Crawford,Johnson 2,County Council,At Large,3,DEM,Shawn E SCOTT,0
Crawford,Johnson 2,County Council,At Large,3,REP,William E BREEDING,0
Crawford,Johnson 2,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,1
Crawford,Johnson 2,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,0
Crawford,Johnson 2,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,0
Crawford,Johnson 2,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,1
Crawford,Johnson 2,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,0
Crawford,Johnson 2,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,1
Crawford,Liberty 1,President,,1,,Write-In,0
Crawford,Liberty 1,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Crawford,Liberty 1,President,,1,REP,Donald J. TRUMP / JD Vance,291
Crawford,Liberty 1,President,,1,DEM,Kamala D. HARRIS / Tim Walz,132
Crawford,Liberty 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7
Crawford,Liberty 1,U.S. Senate,,1,LBT,Andrew HORNING,12
Crawford,Liberty 1,U.S. Senate,,1,,Write-In,0
Crawford,Liberty 1,U.S. Senate,,1,REP,Jim BANKS,254
Crawford,Liberty 1,U.S. Senate,,1,DEM,Valerie McCRAY,146
Crawford,Liberty 1,U.S. House,8,1,DEM,Erik HURT,126
Crawford,Liberty 1,U.S. House,8,1,LBT,K Richard FITZLAFF,27
Crawford,Liberty 1,U.S. House,8,1,REP,Mark MESSMER,256
Crawford,Liberty 1,Governor,,1,,Write-In,0
Crawford,Liberty 1,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,26
Crawford,Liberty 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,156
Crawford,Liberty 1,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,243
Crawford,Liberty 1,Attorney General,,1,DEM,Destiny WELLS,143
Crawford,Liberty 1,Attorney General,,1,REP,Todd ROKITA,264
Crawford,Liberty 1,State House,74,1,DEM,Bob COMPTON,138
Crawford,Liberty 1,State House,74,1,REP,Stephen R. BARTELS,275
Crawford,Liberty 1,County Commissioner,2,1,DEM,Greg J QUALTERS,203
Crawford,Liberty 1,County Commissioner,2,1,REP,Larry INGLE,213
Crawford,Liberty 1,County Commissioner,3,1,REP,Morton M DALE,283
Crawford,Liberty 1,County Coroner,,1,REP,Allison M HOWELL,269
Crawford,Liberty 1,County Coroner,,1,DEM,Dale R ROLL,154
Crawford,Liberty 1,County Surveyor,,1,REP,Reginald W TIMBERLAKE,314
Crawford,Liberty 1,County Treasurer,,1,REP,Jennifer J DAVIS,193
Crawford,Liberty 1,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,232
Crawford,Liberty 1,County Council,At Large,3,REP,Craig A MENKE,144
Crawford,Liberty 1,County Council,At Large,3,REP,Linda S SMITH,166
Crawford,Liberty 1,County Council,At Large,3,DEM,Shawn E SCOTT,234
Crawford,Liberty 1,County Council,At Large,3,REP,William E BREEDING,194
Crawford,Liberty 1,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,173
Crawford,Liberty 1,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,166
Crawford,Liberty 1,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,71
Crawford,Liberty 1,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,181
Crawford,Liberty 1,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,104
Crawford,Liberty 1,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,259
Crawford,Liberty 2,President,,1,,Write-In,0
Crawford,Liberty 2,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Crawford,Liberty 2,President,,1,REP,Donald J. TRUMP / JD Vance,300
Crawford,Liberty 2,President,,1,DEM,Kamala D. HARRIS / Tim Walz,104
Crawford,Liberty 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,10
Crawford,Liberty 2,U.S. Senate,,1,LBT,Andrew HORNING,6
Crawford,Liberty 2,U.S. Senate,,1,,Write-In,0
Crawford,Liberty 2,U.S. Senate,,1,REP,Jim BANKS,259
Crawford,Liberty 2,U.S. Senate,,1,DEM,Valerie McCRAY,116
Crawford,Liberty 2,U.S. House,8,1,DEM,Erik HURT,106
Crawford,Liberty 2,U.S. House,8,1,LBT,K Richard FITZLAFF,8
Crawford,Liberty 2,U.S. House,8,1,REP,Mark MESSMER,269
Crawford,Liberty 2,Governor,,1,,Write-In,0
Crawford,Liberty 2,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,10
Crawford,Liberty 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,143
Crawford,Liberty 2,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,250
Crawford,Liberty 2,Attorney General,,1,DEM,Destiny WELLS,122
Crawford,Liberty 2,Attorney General,,1,REP,Todd ROKITA,257
Crawford,Liberty 2,State House,74,1,DEM,Bob COMPTON,117
Crawford,Liberty 2,State House,74,1,REP,Stephen R. BARTELS,271
Crawford,Liberty 2,County Commissioner,2,1,DEM,Greg J QUALTERS,145
Crawford,Liberty 2,County Commissioner,2,1,REP,Larry INGLE,254
Crawford,Liberty 2,County Commissioner,3,1,REP,Morton M DALE,274
Crawford,Liberty 2,County Coroner,,1,REP,Allison M HOWELL,300
Crawford,Liberty 2,County Coroner,,1,DEM,Dale R ROLL,105
Crawford,Liberty 2,County Surveyor,,1,REP,Reginald W TIMBERLAKE,298
Crawford,Liberty 2,County Treasurer,,1,REP,Jennifer J DAVIS,207
Crawford,Liberty 2,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,200
Crawford,Liberty 2,County Council,At Large,3,REP,Craig A MENKE,136
Crawford,Liberty 2,County Council,At Large,3,REP,Linda S SMITH,136
Crawford,Liberty 2,County Council,At Large,3,DEM,Shawn E SCOTT,185
Crawford,Liberty 2,County Council,At Large,3,REP,William E BREEDING,196
Crawford,Liberty 2,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,149
Crawford,Liberty 2,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,133
Crawford,Liberty 2,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,52
Crawford,Liberty 2,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,145
Crawford,Liberty 2,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,110
Crawford,Liberty 2,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,224
Crawford,Ohio 1,President,,1,,Write-In,0
Crawford,Ohio 1,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Crawford,Ohio 1,President,,1,REP,Donald J. TRUMP / JD Vance,121
Crawford,Ohio 1,President,,1,DEM,Kamala D. HARRIS / Tim Walz,61
Crawford,Ohio 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,2
Crawford,Ohio 1,U.S. Senate,,1,LBT,Andrew HORNING,5
Crawford,Ohio 1,U.S. Senate,,1,,Write-In,0
Crawford,Ohio 1,U.S. Senate,,1,REP,Jim BANKS,106
Crawford,Ohio 1,U.S. Senate,,1,DEM,Valerie McCRAY,63
Crawford,Ohio 1,U.S. House,8,1,DEM,Erik HURT,58
Crawford,Ohio 1,U.S. House,8,1,LBT,K Richard FITZLAFF,5
Crawford,Ohio 1,U.S. House,8,1,REP,Mark MESSMER,107
Crawford,Ohio 1,Governor,,1,,Write-In,0
Crawford,Ohio 1,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,3
Crawford,Ohio 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,79
Crawford,Ohio 1,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,101
Crawford,Ohio 1,Attorney General,,1,DEM,Destiny WELLS,63
Crawford,Ohio 1,Attorney General,,1,REP,Todd ROKITA,104
Crawford,Ohio 1,State House,74,1,DEM,Bob COMPTON,63
Crawford,Ohio 1,State House,74,1,REP,Stephen R. BARTELS,111
Crawford,Ohio 1,County Commissioner,2,1,DEM,Greg J QUALTERS,73
Crawford,Ohio 1,County Commissioner,2,1,REP,Larry INGLE,105
Crawford,Ohio 1,County Commissioner,3,1,REP,Morton M DALE,114
Crawford,Ohio 1,County Coroner,,1,REP,Allison M HOWELL,104
Crawford,Ohio 1,County Coroner,,1,DEM,Dale R ROLL,76
Crawford,Ohio 1,County Surveyor,,1,REP,Reginald W TIMBERLAKE,122
Crawford,Ohio 1,County Treasurer,,1,REP,Jennifer J DAVIS,91
Crawford,Ohio 1,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,87
Crawford,Ohio 1,County Council,At Large,3,REP,Craig A MENKE,65
Crawford,Ohio 1,County Council,At Large,3,REP,Linda S SMITH,64
Crawford,Ohio 1,County Council,At Large,3,DEM,Shawn E SCOTT,91
Crawford,Ohio 1,County Council,At Large,3,REP,William E BREEDING,77
Crawford,Ohio 1,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,66
Crawford,Ohio 1,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,80
Crawford,Ohio 1,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,18
Crawford,Ohio 1,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,61
Crawford,Ohio 1,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,58
Crawford,Ohio 1,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,95
Crawford,Ohio 2,President,,1,,Write-In,0
Crawford,Ohio 2,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Crawford,Ohio 2,President,,1,REP,Donald J. TRUMP / JD Vance,71
Crawford,Ohio 2,President,,1,DEM,Kamala D. HARRIS / Tim Walz,39
Crawford,Ohio 2,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,0
Crawford,Ohio 2,U.S. Senate,,1,LBT,Andrew HORNING,1
Crawford,Ohio 2,U.S. Senate,,1,,Write-In,0
Crawford,Ohio 2,U.S. Senate,,1,REP,Jim BANKS,61
Crawford,Ohio 2,U.S. Senate,,1,DEM,Valerie McCRAY,44
Crawford,Ohio 2,U.S. House,8,1,DEM,Erik HURT,41
Crawford,Ohio 2,U.S. House,8,1,LBT,K Richard FITZLAFF,1
Crawford,Ohio 2,U.S. House,8,1,REP,Mark MESSMER,63
Crawford,Ohio 2,Governor,,1,,Write-In,0
Crawford,Ohio 2,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,1
Crawford,Ohio 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,45
Crawford,Ohio 2,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,66
Crawford,Ohio 2,Attorney General,,1,DEM,Destiny WELLS,46
Crawford,Ohio 2,Attorney General,,1,REP,Todd ROKITA,58
Crawford,Ohio 2,State House,74,1,DEM,Bob COMPTON,41
Crawford,Ohio 2,State House,74,1,REP,Stephen R. BARTELS,65
Crawford,Ohio 2,County Commissioner,2,1,DEM,Greg J QUALTERS,53
Crawford,Ohio 2,County Commissioner,2,1,REP,Larry INGLE,55
Crawford,Ohio 2,County Commissioner,3,1,REP,Morton M DALE,66
Crawford,Ohio 2,County Coroner,,1,REP,Allison M HOWELL,69
Crawford,Ohio 2,County Coroner,,1,DEM,Dale R ROLL,42
Crawford,Ohio 2,County Surveyor,,1,REP,Reginald W TIMBERLAKE,75
Crawford,Ohio 2,County Treasurer,,1,REP,Jennifer J DAVIS,48
Crawford,Ohio 2,County Treasurer,,1,DEM,Kelli R SLAUGHTERBACK,65
Crawford,Ohio 2,County Council,At Large,3,REP,Craig A MENKE,45
Crawford,Ohio 2,County Council,At Large,3,REP,Linda S SMITH,31
Crawford,Ohio 2,County Council,At Large,3,DEM,Shawn E SCOTT,56
Crawford,Ohio 2,County Council,At Large,3,REP,William E BREEDING,50
Crawford,Ohio 2,"School Board Member, At-Large",A,1,NP,Craig Randall JONES,32
Crawford,Ohio 2,"School Board Member, At-Large",A,1,NP,Karen Birkla SHELLER,55
Crawford,Ohio 2,"School Board Member, At-Large",B,1,NP,Charles W WRIGHT,11
Crawford,Ohio 2,"School Board Member, At-Large",B,1,NP,Jerry L HANGER JR.,29
Crawford,Ohio 2,"School Board Member, At-Large",B,1,NP,Paul R BROUGHTON,41
Crawford,Ohio 2,"School Board Member, At-Large",C,1,NP,Craig  ADAMS,51
Crawford,Patoka 1,President,,1,,Write-In,0
Crawford,Patoka 1,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Crawford,Patoka 1,President,,1,REP,Donald J. TRUMP / JD Vance,401
Crawford,Patoka 1,President,,1,DEM,Kamala D. HARRIS / Tim Walz,100
Crawford,Patoka 1,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Crawford,Patoka 1,U.S. Senate,,1,LBT,Andrew HORNING,13
Crawford,Patoka 1,U.S. Senate,,1,,Write-In,0
Crawford,Patoka 1,U.S. Senate,,1,REP,Jim BANKS,345
Crawford,Patoka 1,U.S. Senate,,1,DEM,Valerie McCRAY,110
Crawford,Patoka 1,U.S. House,8,1,DEM,Erik HURT,108
Crawford,Patoka 1,U.S. House,8,1,LBT,K Richard FITZLAFF,17
Crawford,Patoka 1,U.S. House,8,1,REP,Mark MESSMER,359
Crawford,Patoka 1,Governor,,1,,Write-In,0
Crawford,Patoka 1,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,35
Crawford,Patoka 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,141
Crawford,Patoka 1,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,321
Crawford,Patoka 1,Attorney General,,1,DEM,Destiny WELLS,121
Crawford,Patoka 1,Attorney General,,1,REP,Todd ROKITA,347
