county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Wells,01 Bluffton Lancaster East,County Council Member,At Large,3,REP,Vicki ANDREWS,489,324,150,15
Wells,01 Bluffton Lancaster East,County Council Member,At Large,3,REP,Scott ELZEY,425,275,134,16
Wells,01 Bluffton Lancaster East,County Council Member,At Large,3,REP,R. Seth WHICKER,450,306,131,13
Wells,01 Bluffton Lancaster East,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,142,83,51,8
Wells,01 Bluffton Lancaster East,County Council Member,At Large,3,IND,Scott J BURKE,135,87,41,7
Wells,01 Bluffton Lancaster East,NorWell SB,Jefferson Township,1,,Todd Allen NASH,496,304,176,16
Wells,01 Bluffton Lancaster East,NorWell SB,Lancaster Township,1,,Catherine Leanne PETERSON,383,225,150,8
Wells,01 Bluffton Lancaster East,NorWell SB,Lancaster Township,1,,Jeremiah W TOMLIN,284,190,80,14
Wells,01 Bluffton Lancaster East,IN Supreme Court-Rush,,1,,Yes,517,317,182,18
Wells,01 Bluffton Lancaster East,IN Supreme Court-Rush,,1,,No,136,87,43,6
Wells,01 Bluffton Lancaster East,IN Supreme Court-Massa,,1,,Yes,516,318,183,15
Wells,01 Bluffton Lancaster East,IN Supreme Court-Massa,,1,,No,127,81,37,9
Wells,01 Bluffton Lancaster East,IN Supreme Court-Molter,,1,,Yes,514,314,185,15
Wells,01 Bluffton Lancaster East,IN Supreme Court-Molter,,1,,No,128,82,37,9
Wells,01 Bluffton Lancaster East,Court of Appeals Dist 4-Pyle III,,1,,Yes,504,304,184,16
Wells,01 Bluffton Lancaster East,Court of Appeals Dist 4-Pyle III,,1,,No,130,89,36,5
Wells,01 Bluffton Lancaster East,Straight Party,,,DEM,,33,,,
Wells,01 Bluffton Lancaster East,Straight Party,,,LBT,,1,,,
Wells,01 Bluffton Lancaster East,Straight Party,,,REP,,211,,,
Wells,02 Bluffton 02,Registered Voters,,,,,879,,,
Wells,02 Bluffton 02,Ballots Cast,,,,,515,,,
Wells,02 Bluffton 02,Public Question-Const Amendment,,1,,Yes,247,121,114,12
Wells,02 Bluffton 02,Public Question-Const Amendment,,1,,No,208,103,98,7
Wells,02 Bluffton 02,President,,1,REP,Donald J. TRUMP / JD VANCE,380,200,169,11
Wells,02 Bluffton 02,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,124,57,50,17
Wells,02 Bluffton 02,President,,1,LBT,Chase OLIVER / Mike terr MATT,2,1,1,0
Wells,02 Bluffton 02,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,1,4,0
Wells,02 Bluffton 02,President,,1,,Write-In,0,0,0,0
Wells,02 Bluffton 02,U.S. Senate,,1,REP,Jim BANKS,348,192,144,12
Wells,02 Bluffton 02,U.S. Senate,,1,DEM,Valerie McCRAY,106,44,48,14
Wells,02 Bluffton 02,U.S. Senate,,1,LBT,Andrew HORNING,6,1,5,0
Wells,02 Bluffton 02,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,02 Bluffton 02,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,335,188,137,10
Wells,02 Bluffton 02,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,126,52,59,15
Wells,02 Bluffton 02,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,38,15,22,1
Wells,02 Bluffton 02,Governor,,1,,Write-In,0,0,0,0
Wells,02 Bluffton 02,Attorney General,,1,REP,Todd ROKITA,319,173,137,9
Wells,02 Bluffton 02,Attorney General,,1,DEM,Destiny WELLS,129,55,59,15
Wells,02 Bluffton 02,U.S. House,3,1,REP,Marlin A. STUTZMAN,350,193,145,12
Wells,02 Bluffton 02,U.S. House,3,1,DEM,Kiley M. ADOLPH,114,48,52,14
Wells,02 Bluffton 02,U.S. House,3,1,,Jarrad LANCASTER,18,6,12,0
Wells,02 Bluffton 02,U.S. House,3,1,,Write-In,0,0,0,0
Wells,02 Bluffton 02,State House,79,1,REP,Matthew S. LEHMAN,407,208,184,15
Wells,02 Bluffton 02,Judge of the Circuit Court 28th Circuit,,1,REP,Kenton W. KIRACOFE,417,211,191,15
Wells,02 Bluffton 02,County Recorder,,1,REP,Rina E STUCK,406,203,188,15
Wells,02 Bluffton 02,County Treasurer,,1,REP,Pam GREGORY,406,204,187,15
Wells,02 Bluffton 02,County Surveyor,,1,REP,Jarrod M HAHN,400,204,181,15
Wells,02 Bluffton 02,County Commissioner,2,1,REP,Blake GERBER,393,198,180,15
Wells,02 Bluffton 02,County Commissioner,3,1,REP,Jeff STRINGER,398,200,183,15
Wells,02 Bluffton 02,County Council Member,At Large,3,REP,Vicki ANDREWS,260,132,116,12
Wells,02 Bluffton 02,County Council Member,At Large,3,REP,Scott ELZEY,240,124,106,10
Wells,02 Bluffton 02,County Council Member,At Large,3,REP,R. Seth WHICKER,216,113,95,8
Wells,02 Bluffton 02,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,104,47,49,8
Wells,02 Bluffton 02,County Council Member,At Large,3,IND,Scott J BURKE,101,48,49,4
Wells,02 Bluffton 02,Bluffton-Harrison MSD SB,At Large,1,,Preston D KAEHR,359,175,170,14
Wells,02 Bluffton 02,Bluffton-Harrison MSD SB,3,1,,Peter Christopher KOINER,173,102,62,9
Wells,02 Bluffton 02,Bluffton-Harrison MSD SB,3,1,,Trent WHITE,219,97,115,7
Wells,02 Bluffton 02,IN Supreme Court-Rush,,1,,Yes,314,155,147,12
Wells,02 Bluffton 02,IN Supreme Court-Rush,,1,,No,101,54,40,7
Wells,02 Bluffton 02,IN Supreme Court-Massa,,1,,Yes,308,149,148,11
Wells,02 Bluffton 02,IN Supreme Court-Massa,,1,,No,98,54,37,7
Wells,02 Bluffton 02,IN Supreme Court-Molter,,1,,Yes,299,148,140,11
Wells,02 Bluffton 02,IN Supreme Court-Molter,,1,,No,109,59,43,7
Wells,02 Bluffton 02,IN Supreme Court-Molter,,1,,Yes,299,147,141,11
Wells,02 Bluffton 02,IN Supreme Court-Molter,,1,,No,103,56,42,5
Wells,02 Bluffton 02,Straight Party,,,DEM,,30,,,
Wells,02 Bluffton 02,Straight Party,,,REP,,116,,,
Wells,03 Bluffton 03,Registered Voters,,,,,746,,,
Wells,03 Bluffton 03,Ballots Cast,,,,,432,,,
Wells,03 Bluffton 03,Public Question-Const Amendment,,1,,Yes,205,115,86,4
Wells,03 Bluffton 03,Public Question-Const Amendment,,1,,No,176,95,74,7
Wells,03 Bluffton 03,President,,1,REP,Donald J. TRUMP / JD VANCE,313,180,127,6
Wells,03 Bluffton 03,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,108,59,41,8
Wells,03 Bluffton 03,President,,1,LBT,Chase OLIVER / Mike terr MATT,5,3,1,1
Wells,03 Bluffton 03,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,2,2,0
Wells,03 Bluffton 03,President,,1,,Write-In,0,0,0,0
Wells,03 Bluffton 03,U.S. Senate,,1,REP,Jim BANKS,289,162,121,6
Wells,03 Bluffton 03,U.S. Senate,,1,DEM,Valerie McCRAY,91,52,30,9
Wells,03 Bluffton 03,U.S. Senate,,1,LBT,Andrew HORNING,12,9,3,0
Wells,03 Bluffton 03,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,03 Bluffton 03,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,274,158,112,4
Wells,03 Bluffton 03,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,112,65,40,7
Wells,03 Bluffton 03,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,26,14,11,1
Wells,03 Bluffton 03,Governor,,1,,Write-In,0,0,0,0
Wells,03 Bluffton 03,Attorney General,,1,REP,Todd ROKITA,273,158,111,4
Wells,03 Bluffton 03,Attorney General,,1,DEM,Destiny WELLS,105,56,41,8
Wells,03 Bluffton 03,U.S. House,3,1,REP,Marlin A. STUTZMAN,295,166,123,6
Wells,03 Bluffton 03,U.S. House,3,1,DEM,Kiley M. ADOLPH,105,54,42,9
Wells,03 Bluffton 03,U.S. House,3,1,LBT,Jarrad LANCASTER,12,11,1,0
Wells,03 Bluffton 03,U.S. House,3,1,,Write-In,0,0,0,0
Wells,03 Bluffton 03,State House,79,1,REP,Matthew S. LEHMAN,342,192,146,4
Wells,03 Bluffton 03,Judge of the Circuit Court 28th Circuit,,1,REP,Kenton W. KIRACOFE,348,196,148,4
Wells,03 Bluffton 03,County Treasurer,,1,REP,Pam GREGORY,344,195,145,4
Wells,03 Bluffton 03,County Surveyor,,1,REP,Jarrod M HAHN,344,195,145,4
Wells,03 Bluffton 03,County Commissioner,2,1,REP,Blake GERBER,322,177,140,5
Wells,03 Bluffton 03,County Commissioner,3,1,REP,Jeff STRINGER,329,180,145,4
Wells,03 Bluffton 03,County Council Member,At Large,3,REP,Vicki ANDREWS,229,131,95,3
Wells,03 Bluffton 03,County Council Member,At Large,3,REP,Scott ELZEY,207,126,78,3
Wells,03 Bluffton 03,County Council Member,At Large,3,REP,R. Seth WHICKER,173,112,61,0
Wells,03 Bluffton 03,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,97,50,41,6
Wells,03 Bluffton 03,County Council Member,At Large,3,IND,Scott J BURKE,98,54,42,2
Wells,03 Bluffton 03,Bluffton-Harrison MSD SB,At Large,1,,Preston D KAEHR,305,169,129,7
Wells,03 Bluffton 03,Bluffton-Harrison MSD SB,3,1,,Peter Christopher KOINER,127,61,64,2
Wells,03 Bluffton 03,Bluffton-Harrison MSD SB,3,1,,Trent WHITE,193,122,67,4
Wells,03 Bluffton 03,IN Supreme Court-Rush,,1,,Yes,243,127,110,6
Wells,03 Bluffton 03,IN Supreme Court-Rush,,1,,No,89,48,41,0
Wells,03 Bluffton 03,IN Supreme Court-Massa,,1,,Yes,243,127,111,5
Wells,03 Bluffton 03,IN Supreme Court-Massa,,1,,No,85,44,40,1
Wells,03 Bluffton 03,IN Supreme Court-Molter,,1,,Yes,235,126,103,6
Wells,03 Bluffton 03,IN Supreme Court-Molter,,1,,No,92,48,44,0
Wells,03 Bluffton 03,Court of Appeals Dist 4-Pyle III,,1,,Yes,251,135,111,5
Wells,03 Bluffton 03,Court of Appeals Dist 4-Pyle III,,1,,No,79,40,38,1
Wells,03 Bluffton 03,Straight Party,,,DEM,,18,,,
Wells,03 Bluffton 03,Straight Party,,,REP,,96,,,
Wells,04 Bluffton 04,Registered Voters,,,,,778,,,
Wells,04 Bluffton 04,Ballots Cast,,,,,479,,,
Wells,04 Bluffton 04,Public Question-Const Amendment,,1,,Yes,215,121,88,6
Wells,04 Bluffton 04,Public Question-Const Amendment,,1,,No,196,102,88,6
Wells,04 Bluffton 04,President,,1,REP,Donald J. TRUMP / JD VANCE,355,202,142,11
Wells,04 Bluffton 04,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,109,57,46,6
Wells,04 Bluffton 04,President,,1,LBT,Chase OLIVER / Mike terr MATT,5,2,3,0
Wells,04 Bluffton 04,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,3,3,0
Wells,04 Bluffton 04,President,,1,,Write-In,0,0,0,0
Wells,04 Bluffton 04,U.S. Senate,,1,REP,Jim BANKS,311,184,118,9
Wells,04 Bluffton 04,U.S. Senate,,1,DEM,Valerie McCRAY,83,42,34,7
Wells,04 Bluffton 04,U.S. Senate,,1,LBT,Andrew HORNING,17,6,10,1
Wells,04 Bluffton 04,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,04 Bluffton 04,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,314,189,117,8
Wells,04 Bluffton 04,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,111,54,48,9
Wells,04 Bluffton 04,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,34,11,22,1
Wells,04 Bluffton 04,Governor,,1,,Write-In,0,0,0,0
Wells,04 Bluffton 04,Attorney General,,1,REP,Todd ROKITA,294,176,109,9
Wells,04 Bluffton 04,Attorney General,,1,,Destiny WELLS,115,58,49,8
Wells,04 Bluffton 04,U.S. House,3,1,REP,Marlin A. STUTZMAN,334,198,127,9
Wells,04 Bluffton 04,U.S. House,3,1,DEM,Kiley M. ADOLPH,95,46,42,7
Wells,04 Bluffton 04,U.S. House,3,1,LBT,Jarrad LANCASTER,20,8,10,2
Wells,04 Bluffton 04,U.S. House,3,1,,Write-In,1,1,0,0
Wells,04 Bluffton 04,State House,79,1,REP,Matthew S. LEHMAN,381,220,147,14
Wells,04 Bluffton 04,Judge of the Circuit Court 28th Circuit,,1,REP,Kenton W. KIRACOFE,387,221,152,14
Wells,04 Bluffton 04,County Recorder,,1,REP,Rina E STUCK,382,218,150,14
Wells,04 Bluffton 04,County Treasurer,,1,REP,Pam GREGORY,378,218,146,14
Wells,04 Bluffton 04,County Coroner,,1,REP,Cliff THOMAS,387,221,151,15
Wells,04 Bluffton 04,County Surveyor,,1,REP,Jarrod M HAHN,375,216,144,15
Wells,04 Bluffton 04,County Commissioner,2,1,REP,Blake GERBER,361,210,138,13
Wells,04 Bluffton 04,County Commissioner,3,1,REP,Jeff STRINGER,355,200,142,13
Wells,04 Bluffton 04,County Council Member,At Large,3,REP,Vicki ANDREWS,272,159,105,8
Wells,04 Bluffton 04,County Council Member,At Large,3,REP,Scott ELZEY,216,122,88,6
Wells,04 Bluffton 04,County Council Member,At Large,3,REP,R. Seth WHICKER,197,111,78,8
Wells,04 Bluffton 04,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,97,55,36,6
Wells,04 Bluffton 04,County Council Member,At Large,3,IND,Scott J BURKE,84,38,42,4
Wells,04 Bluffton 04,Bluffton-Harrison MSD SB,At Large,1,,Preston D KAEHR,312,172,130,10
Wells,04 Bluffton 04,Bluffton-Harrison MSD SB,3,1,,Peter Christopher KOINER,129,72,55,2
Wells,04 Bluffton 04,Bluffton-Harrison MSD SB,3,1,,Trent WHITE,230,123,98,9
Wells,04 Bluffton 04,IN Supreme Court-Rush,,1,,Yes,290,165,117,8
Wells,04 Bluffton 04,IN Supreme Court-Rush,,1,,No,97,52,40,5
Wells,04 Bluffton 04,IN Supreme Court-Massa,,1,,Yes,289,165,116,8
Wells,04 Bluffton 04,IN Supreme Court-Massa,,1,,No,94,49,40,5
Wells,04 Bluffton 04,IN Supreme Court-Molter,,1,,Yes,291,164,119,8
Wells,04 Bluffton 04,IN Supreme Court-Molter,,1,,No,93,48,40,5
Wells,04 Bluffton 04,Court of Appeals Dist 4-Pyle III,,1,,Yes,280,158,116,6
Wells,04 Bluffton 04,Court of Appeals Dist 4-Pyle III,,1,,No,101,52,42,7
Wells,04 Bluffton 04,Straight Party,,,DEM,,21,,,
Wells,04 Bluffton 04,Straight Party,,,REP,,108,,,
Wells,05 Bluffton 05,Registered Voters,,,,,766,,,
Wells,05 Bluffton 05,Ballots Cast,,,,,480,,,
Wells,05 Bluffton 05,Public Question-Const Amendment,,1,,Yes,236,139,93,4
Wells,05 Bluffton 05,Public Question-Const Amendment,,1,,No,188,110,70,8
Wells,05 Bluffton 05,President,,1,REP,Donald J. TRUMP / JD VANCE,351,206,137,8
Wells,05 Bluffton 05,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,116,76,35,5
Wells,05 Bluffton 05,President,,1,LBT,Chase OLIVER / Mike terr MATT,3,3,0,0
Wells,05 Bluffton 05,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,2,4,0
Wells,05 Bluffton 05,President,,1,,Write-In,0,0,0,0
Wells,05 Bluffton 05,U.S. Senate,,1,REP,Jim BANKS,317,189,122,6
Wells,05 Bluffton 05,U.S. Senate,,1,DEM,Valerie McCRAY,94,63,26,5
Wells,05 Bluffton 05,U.S. Senate,,1,LBT,Andrew HORNING,17,10,5,2
Wells,05 Bluffton 05,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,05 Bluffton 05,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,315,191,117,7
Wells,05 Bluffton 05,Governor,,1,,Jennifer G. McCORMICK / Terry GOODIN,112,72,34,6
Wells,05 Bluffton 05,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,32,15,17,0
Wells,05 Bluffton 05,Governor,,1,,Write-In,0,0,0,0
Wells,05 Bluffton 05,Attorney General,,1,REP,Todd ROKITA,313,185,121,7
Wells,05 Bluffton 05,Attorney General,,1,DEM,Destiny WELLS,109,73,30,6
Wells,05 Bluffton 05,U.S. House,3,1,REP,Marlin A. STUTZMAN,328,196,127,5
Wells,05 Bluffton 05,U.S. House,3,1,DEM,Kiley M. ADOLPH,92,62,24,6
Wells,05 Bluffton 05,U.S. House,3,1,LBT,Jarrad LANCASTER,27,12,13,2
Wells,05 Bluffton 05,U.S. House,3,1,,Write-In,0,0,0,0
Wells,05 Bluffton 05,State House,79,1,REP,Matthew S. LEHMAN,374,220,145,9
Wells,05 Bluffton 05,Judge of the Circuit Court 28th Circuit,,1,REP,Kenton W. KIRACOFE,378,225,146,7
Wells,05 Bluffton 05,County Recorder,,1,REP,Rina E STUCK,368,218,143,7
Wells,05 Bluffton 05,County Treasurer,,1,REP,Pam GREGORY,363,215,141,7
Wells,05 Bluffton 05,County Coroner,,1,REP,Cliff THOMAS,378,224,147,7
Wells,05 Bluffton 05,County Surveyor,,1,REP,Jarrod M HAHN,371,217,147,7
Wells,05 Bluffton 05,County Commissioner,3,1,REP,Jeff STRINGER,347,204,137,6
Wells,05 Bluffton 05,County Council Member,At Large,3,REP,Vicki ANDREWS,252,152,95,5
Wells,05 Bluffton 05,County Council Member,At Large,3,REP,Scott ELZEY,211,122,86,3
Wells,05 Bluffton 05,County Council Member,At Large,3,REP,R. Seth WHICKER,201,121,75,5
Wells,05 Bluffton 05,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,95,64,27,4
Wells,05 Bluffton 05,County Council Member,At Large,3,IND,Scott J BURKE,88,44,41,3
Wells,05 Bluffton 05,Bluffton-Harrison MSD SB,At Large,1,,Preston D KAEHR,314,182,125,7
Wells,05 Bluffton 05,Bluffton-Harrison MSD SB,3,1,,Peter Christopher KOINER,129,89,39,1
Wells,05 Bluffton 05,Bluffton-Harrison MSD SB,3,1,,Trent WHITE,228,122,97,9
Wells,05 Bluffton 05,IN Supreme Court-Rush,,1,,Yes,282,166,108,8
Wells,05 Bluffton 05,IN Supreme Court-Rush,,1,,No,89,53,33,3
Wells,05 Bluffton 05,IN Supreme Court-Massa,,1,,Yes,281,164,110,7
Wells,05 Bluffton 05,IN Supreme Court-Massa,,1,,No,84,51,29,4
Wells,05 Bluffton 05,IN Supreme Court-Molter,,1,,Yes,284,164,111,9
Wells,05 Bluffton 05,IN Supreme Court-Molter,,1,,No,83,52,29,2
Wells,05 Bluffton 05,Court of Appeals Dist 4-Pyle III,,1,,Yes,280,160,112,8
Wells,05 Bluffton 05,Court of Appeals Dist 4-Pyle III,,1,,No,86,55,29,2
Wells,05 Bluffton 05,Straight Party,,,DEM,,29,,,
Wells,05 Bluffton 05,Straight Party,,,REP,,109,,,
Wells,06 Bluffton 06,Registered Voters,,,,,1102,,,
Wells,06 Bluffton 06,Ballots Cast,,,,,877,,,
Wells,06 Bluffton 06,Public Question-Const Amendment,,1,,Yes,392,259,114,19
Wells,06 Bluffton 06,Public Question-Const Amendment,,1,,No,392,277,104,11
Wells,06 Bluffton 06,President,,1,REP,Donald J. TRUMP / JD VANCE,635,426,193,16
Wells,06 Bluffton 06,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,218,153,42,23
Wells,06 Bluffton 06,President,,1,LBT,Chase OLIVER / Mike terr MATT,6,4,2,0
Wells,06 Bluffton 06,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,4,2,0
Wells,06 Bluffton 06,President,,1,,Write-In,2,2,0,0
Wells,06 Bluffton 06,U.S. Senate,,1,REP,Jim BANKS,594,397,181,16
Wells,06 Bluffton 06,U.S. Senate,,1,DEM,Valerie McCRAY,175,124,32,19
Wells,06 Bluffton 06,U.S. Senate,,1,,Andrew HORNING,18,11,7,0
Wells,06 Bluffton 06,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,06 Bluffton 06,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,564,387,162,15
Wells,06 Bluffton 06,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,239,164,57,18
Wells,06 Bluffton 06,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,42,27,15,0
Wells,06 Bluffton 06,Governor,,1,,Write-In,0,0,0,0
Wells,06 Bluffton 06,Attorney General,,1,REP,Todd ROKITA,568,390,163,15
Wells,06 Bluffton 06,Attorney General,,1,DEM,Destiny WELLS,209,141,49,19
Wells,06 Bluffton 06,U.S. House,3,1,REP,Marlin A. STUTZMAN,613,412,184,17
Wells,06 Bluffton 06,U.S. House,3,1,DEM,Kiley M. ADOLPH,180,126,35,19
Wells,06 Bluffton 06,U.S. House,3,1,LBT,Jarrad LANCASTER,25,18,7,0
Wells,06 Bluffton 06,U.S. House,3,1,,Write-In,0,0,0,0
Wells,06 Bluffton 06,State House,79,1,REP,Matthew S. LEHMAN,682,454,206,22
Wells,06 Bluffton 06,County Recorder,,1,REP,Rina E STUCK,705,478,205,22
Wells,06 Bluffton 06,County Treasurer,,1,REP,Pam GREGORY,687,461,205,21
Wells,06 Bluffton 06,County Coroner,,1,REP,Cliff THOMAS,715,485,208,22
Wells,06 Bluffton 06,County Surveyor,,1,REP,Jarrod M HAHN,693,467,204,22
Wells,06 Bluffton 06,County Commissioner,2,1,REP,Blake GERBER,643,424,198,21
Wells,06 Bluffton 06,County Commissioner,3,1,REP,Jeff STRINGER,629,415,193,21
Wells,06 Bluffton 06,County Council Member,At Large,3,REP,Vicki ANDREWS,546,373,151,22
Wells,06 Bluffton 06,County Council Member,At Large,3,REP,Scott ELZEY,476,321,136,19
Wells,06 Bluffton 06,County Council Member,At Large,3,REP,R. Seth WHICKER,465,316,135,14
Wells,06 Bluffton 06,County Council Member,At Large,3,DEM,Brian HOLLINGSWORTH,178,126,35,17
Wells,06 Bluffton 06,County Council Member,At Large,3,IND,Scott J BURKE,161,118,37,6
Wells,06 Bluffton 06,Bluffton-Harrison MSD SB,3,1,,Peter Christopher KOINER,174,124,44,6
Wells,06 Bluffton 06,Bluffton-Harrison MSD SB,3,1,,Trent WHITE,538,360,161,17
Wells,06 Bluffton 06,IN Supreme Court-Rush,,1,,Yes,533,354,159,20
Wells,06 Bluffton 06,IN Supreme Court-Rush,,1,,No,174,125,40,9
Wells,06 Bluffton 06,IN Supreme Court-Massa,,1,,Yes,517,344,157,16
Wells,06 Bluffton 06,IN Supreme Court-Massa,,1,,No,174,123,39,12
Wells,06 Bluffton 06,IN Supreme Court-Molter,,1,,Yes,534,359,159,16
Wells,06 Bluffton 06,IN Supreme Court-Molter,,1,,No,164,113,40,11
Wells,06 Bluffton 06,Court of Appeals Dist 4-Pyle III,,1,,Yes,529,354,158,17
Wells,06 Bluffton 06,Court of Appeals Dist 4-Pyle III,,1,,No,166,114,41,11
Wells,06 Bluffton 06,Straight Party,,,DEM,,24,,,
Wells,06 Bluffton 06,Straight Party,,,REP,,155,,,
Wells,07 Bluffton Lancaster West,Registered Voters,,,,,891,,,
Wells,07 Bluffton Lancaster West,Ballots Cast,,,,,517,,,
Wells,07 Bluffton Lancaster West,Public Question-Const Amendment,,1,,Yes,237,138,93,6
Wells,07 Bluffton Lancaster West,Public Question-Const Amendment,,1,,No,212,129,73,10
Wells,07 Bluffton Lancaster West,President,,1,REP,Donald J. TRUMP / JD VANCE,353,211,130,12
Wells,07 Bluffton Lancaster West,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,151,93,47,11
Wells,07 Bluffton Lancaster West,President,,1,LBT,Chase OLIVER / Mike terr MATT,4,1,2,1
Wells,07 Bluffton Lancaster West,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,1,1,0
Wells,07 Bluffton Lancaster West,President,,1,,Write-In,0,0,0,0
Wells,07 Bluffton Lancaster West,U.S. Senate,,1,REP,Jim BANKS,316,189,116,11
Wells,07 Bluffton Lancaster West,U.S. Senate,,1,DEM,Valerie McCRAY,129,84,34,11
Wells,07 Bluffton Lancaster West,U.S. Senate,,1,LBT,Andrew HORNING,15,4,10,1
Wells,07 Bluffton Lancaster West,U.S. Senate,,1,,Write-In,0,0,0,0
Wells,07 Bluffton Lancaster West,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,327,198,118,11
Wells,07 Bluffton Lancaster West,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,143,88,44,11
