county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Wayne,ABGT,Centerville-Abington School Board,C,1,,Renee WESTOVER,278,176,93,9
Wayne,ABGT,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,241,148,84,9
Wayne,ABGT,IN Supreme Court-Rush,,,,Yes,216,133,75,8
Wayne,ABGT,IN Supreme Court-Rush,,,,No,62,37,21,4
Wayne,ABGT,IN Supreme Court-Massa,,,,Yes,198,119,73,6
Wayne,ABGT,IN Supreme Court-Massa,,,,No,77,48,23,6
Wayne,ABGT,IN Supreme Court-Molter,,,,Yes,202,121,73,8
Wayne,ABGT,IN Supreme Court-Molter,,,,No,72,45,23,4
Wayne,ABGT,Court of Appeals Dist 1-Foley,,,,Yes,205,121,76,8
Wayne,ABGT,Court of Appeals Dist 1-Foley,,,,No,68,46,18,4
Wayne,ABGT,Court of Appeals Dist 4-Pyle III,,,,Yes,193,117,68,8
Wayne,ABGT,Court of Appeals Dist 4-Pyle III,,,,No,72,46,22,4
Wayne,BOST,Public Question-Const Amendment,,,,Yes,183,114,58,11
Wayne,BOST,Public Question-Const Amendment,,,,No,185,119,60,6
Wayne,BOST,Straight Party,,,REP,Republican,206,135,62,9
Wayne,BOST,Straight Party,,,DEM,Democratic,58,34,13,11
Wayne,BOST,Straight Party,,,LIB,Libertarian,0,0,0,0
Wayne,BOST,Straight Party,,,WTP,We the People,4,2,2,0
Wayne,BOST,President,,1,REP,Donald J. TRUMP / JD VANCE,363,232,118,13
Wayne,BOST,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,114,70,31,13
Wayne,BOST,President,,1,LIB,Chase OLIVER / Mike Terr MATT,5,3,2,0
Wayne,BOST,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,1,1,0
Wayne,BOST,President,,1,,Write-In,0,0,0,0
Wayne,BOST,U.S. Senate,,1,REP,Jim BANKS,352,229,110,13
Wayne,BOST,U.S. Senate,,1,DEM,Valerie McCRAY,109,67,29,13
Wayne,BOST,U.S. Senate,,1,LIB,Andrew HORNING,14,5,9,0
Wayne,BOST,U.S. Senate,,1,,Write-In,1,0,1,0
Wayne,BOST,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,336,218,105,13
Wayne,BOST,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,125,75,37,13
Wayne,BOST,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,17,8,9,0
Wayne,BOST,Governor,,1,,Write-In,0,0,0,0
Wayne,BOST,Attorney General,,1,REP,Todd ROKITA,355,230,112,13
Wayne,BOST,Attorney General,,1,DEM,Destiny WELLS,119,70,36,13
Wayne,BOST,U.S. House,6,1,REP,Jefferson SHREVE,347,221,113,13
Wayne,BOST,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,107,67,27,13
Wayne,BOST,U.S. House,6,1,LIB,James Michael SCENIAK,17,10,7,0
Wayne,BOST,State House,56,1,REP,Bradford BARRETT,392,253,124,15
Wayne,BOST,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,384,244,126,14
Wayne,BOST,Clerk Of The Circuit Court,,1,REP,Tara PEGG,383,251,118,14
Wayne,BOST,County Treasurer,,1,REP,Beth FIELDS,386,248,122,16
Wayne,BOST,County Coroner,,1,REP,R. Brent MEADOWS,378,244,119,15
Wayne,BOST,County Surveyor,,1,REP,Gordon E. MOORE,379,245,119,15
Wayne,BOST,County Commissioner,2,1,REP,Aaron ROBERTS,373,244,114,15
Wayne,BOST,County Commissioner,3,1,REP,Jeff PLASTERER,377,242,120,15
Wayne,BOST,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,229,147,73,9
Wayne,BOST,County Council Member,At Large,3,REP,Max SMITH,169,116,45,8
Wayne,BOST,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,176,121,49,6
Wayne,BOST,Richmond Community School Board,1,1,,Nicole STULTS,231,141,76,14
Wayne,BOST,Richmond Community School Board,2,1,,Ausstin BRANN,222,137,72,13
Wayne,BOST,Richmond Community School Board,At Large,2,,Cathy HILLARD,183,117,54,12
Wayne,BOST,Richmond Community School Board,At Large,2,,Aaron L. STEVENS,213,144,61,8
Wayne,BOST,IN Supreme Court-Rush,,,,Yes,256,156,85,15
Wayne,BOST,IN Supreme Court-Rush,,,,No,55,35,18,2
Wayne,BOST,IN Supreme Court-Massa,,,,Yes,237,149,73,15
Wayne,BOST,IN Supreme Court-Massa,,,,No,56,32,21,3
Wayne,BOST,IN Supreme Court-Molter,,,,Yes,230,145,71,14
Wayne,BOST,IN Supreme Court-Molter,,,,No,57,32,21,4
Wayne,BOST,Court of Appeals Dist 1-Foley,,,,Yes,233,146,73,14
Wayne,BOST,Court of Appeals Dist 1-Foley,,,,No,56,31,21,4
Wayne,BOST,Court of Appeals Dist 4-Pyle III,,,,Yes,230,141,73,16
Wayne,BOST,Court of Appeals Dist 4-Pyle III,,,,No,55,32,21,2
Wayne,CTR1,Public Question-Const Amendment,,,,Yes,312,189,108,15
Wayne,CTR1,Public Question-Const Amendment,,,,No,304,198,97,9
Wayne,CTR1,Straight Party,,,REP,Republican,343,221,110,12
Wayne,CTR1,Straight Party,,,DEM,Democratic,90,63,22,5
Wayne,CTR1,Straight Party,,,LIB,Libertarian,2,1,1,0
Wayne,CTR1,Straight Party,,,WTP,We the People,5,2,3,0
Wayne,CTR1,President,,1,REP,Donald J. TRUMP / JD VANCE,573,349,207,17
Wayne,CTR1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,190,119,55,16
Wayne,CTR1,President,,1,LIB,Chase OLIVER / Mike Terr MATT,6,3,3,0
Wayne,CTR1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,4,1,0
Wayne,CTR1,President,,1,,Write-In,0,0,0,0
Wayne,CTR1,U.S. Senate,,1,REP,Jim BANKS,559,348,192,19
Wayne,CTR1,U.S. Senate,,1,DEM,Valerie McCRAY,177,110,53,14
Wayne,CTR1,U.S. Senate,,1,LIB,Andrew HORNING,26,11,15,0
Wayne,CTR1,U.S. Senate,,1,,Write-In,0,0,0,0
Wayne,CTR1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,531,331,181,19
Wayne,CTR1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,205,130,61,14
Wayne,CTR1,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,39,14,25,0
Wayne,CTR1,Governor,,1,,Write-In,0,0,0,0
Wayne,CTR1,Attorney General,,1,REP,Todd ROKITA,564,348,197,19
Wayne,CTR1,Attorney General,,1,DEM,Destiny WELLS,202,126,62,14
Wayne,CTR1,U.S. House,6,1,REP,Jefferson SHREVE,557,341,197,19
Wayne,CTR1,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,166,106,46,14
Wayne,CTR1,U.S. House,6,1,LIB,James Michael SCENIAK,34,19,15,0
Wayne,CTR1,State House,56,1,REP,Bradford BARRETT,635,388,222,25
Wayne,CTR1,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,634,387,224,23
Wayne,CTR1,Clerk Of The Circuit Court,,1,REP,Tara PEGG,623,381,219,23
Wayne,CTR1,County Treasurer,,1,REP,Beth FIELDS,622,380,219,23
Wayne,CTR1,County Coroner,,1,REP,R. Brent MEADOWS,623,380,219,24
Wayne,CTR1,County Surveyor,,1,REP,Gordon E. MOORE,622,380,218,24
Wayne,CTR1,County Commissioner,2,1,REP,Aaron ROBERTS,620,379,217,24
Wayne,CTR1,County Commissioner,3,1,REP,Jeff PLASTERER,613,376,215,22
Wayne,CTR1,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,366,224,129,13
Wayne,CTR1,County Council Member,At Large,3,REP,Max SMITH,281,176,93,12
Wayne,CTR1,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,314,195,105,14
Wayne,CTR1,Centerville-Abington School Board,A,1,,Andy WANDERSEE,452,271,168,13
Wayne,CTR1,Centerville-Abington School Board,C,1,,Renee WESTOVER,465,289,161,15
Wayne,CTR1,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,437,266,159,12
Wayne,CTR1,IN Supreme Court-Rush,,,,Yes,423,252,152,19
Wayne,CTR1,IN Supreme Court-Rush,,,,No,96,66,29,1
Wayne,CTR1,IN Supreme Court-Massa,,,,Yes,400,245,139,16
Wayne,CTR1,IN Supreme Court-Massa,,,,No,98,65,29,4
Wayne,CTR1,IN Supreme Court-Molter,,,,Yes,397,241,139,17
Wayne,CTR1,IN Supreme Court-Molter,,,,No,98,64,31,3
Wayne,CTR1,Court of Appeals Dist 1-Foley,,,,Yes,406,245,144,17
Wayne,CTR1,Court of Appeals Dist 1-Foley,,,,No,90,60,27,3
Wayne,CTR1,Court of Appeals Dist 4-Pyle III,,,,Yes,404,245,141,18
Wayne,CTR1,Court of Appeals Dist 4-Pyle III,,,,No,84,53,28,3
Wayne,CTR2,Public Question-Const Amendment,,,,Yes,233,131,94,8
Wayne,CTR2,Public Question-Const Amendment,,,,No,231,131,92,8
Wayne,CTR2,Straight Party,,,REP,Republican,268,150,112,6
Wayne,CTR2,Straight Party,,,DEM,Democratic,70,40,24,6
Wayne,CTR2,Straight Party,,,LIB,Libertarian,5,3,2,0
Wayne,CTR2,Straight Party,,,WTP,We the People,5,2,3,0
Wayne,CTR2,President,,1,REP,Donald J. TRUMP / JD VANCE,425,237,177,11
Wayne,CTR2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,151,82,57,12
Wayne,CTR2,President,,1,LIB,Chase OLIVER / Mike Terr MATT,4,3,1,0
Wayne,CTR2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,1,3,0
Wayne,CTR2,President,,1,,Write-In,2,0,2,0
Wayne,CTR2,U.S. Senate,,1,REP,Jim BANKS,405,230,163,12
Wayne,CTR2,U.S. Senate,,1,DEM,Valerie McCRAY,143,75,58,10
Wayne,CTR2,U.S. Senate,,1,LIB,Andrew HORNING,26,12,13,1
Wayne,CTR2,U.S. Senate,,1,,Write-In,0,0,0,0
Wayne,CTR2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,377,216,148,13
Wayne,CTR2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,160,83,68,9
Wayne,CTR2,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,37,17,19,1
Wayne,CTR2,Governor,,1,,Write-In,0,0,0,0
Wayne,CTR2,Attorney General,,1,REP,Todd ROKITA,408,228,169,11
Wayne,CTR2,Attorney General,,1,DEM,Destiny WELLS,161,87,63,11
Wayne,CTR2,U.S. House,6,1,REP,Jefferson SHREVE,402,220,169,13
Wayne,CTR2,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,140,81,51,8
Wayne,CTR2,U.S. House,6,1,LIB,James Michael SCENIAK,24,12,11,1
Wayne,CTR2,State House,56,1,REP,Bradford BARRETT,469,251,201,17
Wayne,CTR2,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,475,258,200,17
Wayne,CTR2,Clerk Of The Circuit Court,,1,REP,Tara PEGG,465,253,195,17
Wayne,CTR2,County Treasurer,,1,REP,Beth FIELDS,457,248,192,17
Wayne,CTR2,County Coroner,,1,REP,R. Brent MEADOWS,460,250,193,17
Wayne,CTR2,County Surveyor,,1,REP,Gordon E. MOORE,454,247,190,17
Wayne,CTR2,County Commissioner,2,1,REP,Aaron ROBERTS,453,244,192,17
Wayne,CTR2,County Commissioner,3,1,REP,Jeff PLASTERER,455,245,193,17
Wayne,CTR2,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,271,154,112,5
Wayne,CTR2,County Council Member,At Large,3,REP,Max SMITH,191,114,73,4
Wayne,CTR2,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,212,117,88,7
Wayne,CTR2,Centerville-Abington School Board,A,1,,Andy WANDERSEE,360,188,160,12
Wayne,CTR2,Centerville-Abington School Board,C,1,,Renee WESTOVER,339,184,143,12
Wayne,CTR2,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,345,191,141,13
Wayne,CTR2,IN Supreme Court-Rush,,,,Yes,311,165,136,10
Wayne,CTR2,IN Supreme Court-Rush,,,,No,88,49,37,2
Wayne,CTR2,IN Supreme Court-Massa,,,,Yes,305,167,128,10
Wayne,CTR2,IN Supreme Court-Massa,,,,No,90,47,41,2
Wayne,CTR2,IN Supreme Court-Molter,,,,Yes,303,166,127,10
Wayne,CTR2,IN Supreme Court-Molter,,,,No,93,50,41,2
Wayne,CTR2,Court of Appeals Dist 1-Foley,,,,Yes,309,171,127,11
Wayne,CTR2,Court of Appeals Dist 1-Foley,,,,No,87,44,42,1
Wayne,CTR2,Court of Appeals Dist 4-Pyle III,,,,Yes,308,167,130,11
Wayne,CTR2,Court of Appeals Dist 4-Pyle III,,,,No,83,46,36,1
Wayne,CTR3,Public Question-Const Amendment,,,,Yes,171,107,57,7
Wayne,CTR3,Public Question-Const Amendment,,,,No,249,161,79,9
Wayne,CTR3,Straight Party,,,REP,Republican,217,147,69,1
Wayne,CTR3,Straight Party,,,DEM,Democratic,69,51,17,1
Wayne,CTR3,Straight Party,,,LIB,Libertarian,1,1,0,0
Wayne,CTR3,Straight Party,,,WTP,We the People,1,0,1,0
Wayne,CTR3,President,,1,REP,Donald J. TRUMP / JD VANCE,343,219,119,5
Wayne,CTR3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,150,94,43,13
Wayne,CTR3,President,,1,LIB,Chase OLIVER / Mike Terr MATT,2,2,0,0
Wayne,CTR3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1,0
Wayne,CTR3,President,,1,,Write-In,1,0,1,0
Wayne,CTR3,U.S. Senate,,1,REP,Jim BANKS,337,217,110,10
Wayne,CTR3,U.S. Senate,,1,DEM,Valerie McCRAY,138,88,43,7
Wayne,CTR3,U.S. Senate,,1,LIB,Andrew HORNING,13,7,6,0
Wayne,CTR3,U.S. Senate,,1,,Write-In,0,0,0,0
Wayne,CTR3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,316,205,104,7
Wayne,CTR3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,148,92,46,10
Wayne,CTR3,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,26,14,12,0
Wayne,CTR3,Governor,,1,,Write-In,0,0,0,0
Wayne,CTR3,Attorney General,,1,REP,Todd ROKITA,330,209,112,9
Wayne,CTR3,Attorney General,,1,DEM,Destiny WELLS,153,99,46,8
Wayne,CTR3,U.S. House,6,1,REP,Jefferson SHREVE,334,213,114,7
Wayne,CTR3,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,138,86,42,10
Wayne,CTR3,U.S. House,6,1,LIB,James Michael SCENIAK,16,12,4,0
Wayne,CTR3,State House,56,1,REP,Bradford BARRETT,394,245,135,14
Wayne,CTR3,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,384,243,129,12
Wayne,CTR3,Clerk Of The Circuit Court,,1,REP,Tara PEGG,376,236,128,12
Wayne,CTR3,County Treasurer,,1,REP,Beth FIELDS,376,237,127,12
Wayne,CTR3,County Coroner,,1,REP,R. Brent MEADOWS,377,237,127,13
Wayne,CTR3,County Surveyor,,1,REP,Gordon E. MOORE,378,236,129,13
Wayne,CTR3,County Commissioner,2,1,REP,Aaron ROBERTS,375,235,128,12
Wayne,CTR3,County Commissioner,3,1,REP,Jeff PLASTERER,377,235,130,12
Wayne,CTR3,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,218,136,72,10
Wayne,CTR3,County Council Member,At Large,3,REP,Max SMITH,175,103,60,12
Wayne,CTR3,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,192,117,63,12
Wayne,CTR3,Centerville-Abington School Board,A,1,,Andy WANDERSEE,285,171,103,11
Wayne,CTR3,Centerville-Abington School Board,C,1,,Renee WESTOVER,284,172,102,10
Wayne,CTR3,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,275,164,100,11
Wayne,CTR3,IN Supreme Court-Rush,,,,Yes,262,162,87,13
Wayne,CTR3,IN Supreme Court-Rush,,,,No,80,44,33,3
Wayne,CTR3,IN Supreme Court-Massa,,,,Yes,244,146,87,11
Wayne,CTR3,IN Supreme Court-Massa,,,,No,90,52,33,5
Wayne,CTR3,IN Supreme Court-Molter,,,,Yes,251,153,87,11
Wayne,CTR3,IN Supreme Court-Molter,,,,No,84,48,31,5
Wayne,CTR3,Court of Appeals Dist 1-Foley,,,,Yes,258,155,91,12
Wayne,CTR3,Court of Appeals Dist 1-Foley,,,,No,78,46,28,4
Wayne,CTR3,Court of Appeals Dist 4-Pyle III,,,,Yes,260,149,98,13
Wayne,CTR3,Court of Appeals Dist 4-Pyle III,,,,No,73,48,23,2
Wayne,CTR4,Public Question-Const Amendment,,,,Yes,240,167,56,17
Wayne,CTR4,Public Question-Const Amendment,,,,No,257,185,60,12
Wayne,CTR4,Straight Party,,,REP,Republican,254,180,61,13
Wayne,CTR4,Straight Party,,,DEM,Democratic,73,47,14,12
Wayne,CTR4,Straight Party,,,LIB,Libertarian,2,2,0,0
Wayne,CTR4,Straight Party,,,WTP,We the People,0,0,0,0
Wayne,CTR4,President,,1,REP,Donald J. TRUMP / JD VANCE,427,292,116,19
Wayne,CTR4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,160,102,41,17
Wayne,CTR4,President,,1,LIB,Chase OLIVER / Mike Terr MATT,6,3,3,0
Wayne,CTR4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,2,0,0
Wayne,CTR4,President,,1,,Write-In,0,0,0,0
Wayne,CTR4,U.S. Senate,,1,REP,Jim BANKS,419,287,111,21
Wayne,CTR4,U.S. Senate,,1,DEM,Valerie McCRAY,148,95,37,16
Wayne,CTR4,U.S. Senate,,1,LIB,Andrew HORNING,15,9,5,1
Wayne,CTR4,U.S. Senate,,1,,Write-In,0,0,0,0
Wayne,CTR4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,387,269,97,21
Wayne,CTR4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,175,111,49,15
Wayne,CTR4,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,24,14,9,1
Wayne,CTR4,Governor,,1,,Write-In,0,0,0,0
Wayne,CTR4,Attorney General,,1,REP,Todd ROKITA,415,281,113,21
Wayne,CTR4,Attorney General,,1,DEM,Destiny WELLS,164,105,42,17
Wayne,CTR4,U.S. House,6,1,REP,Jefferson SHREVE,414,285,107,22
Wayne,CTR4,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,150,95,39,16
Wayne,CTR4,U.S. House,6,1,LIB,James Michael SCENIAK,20,11,9,0
Wayne,CTR4,State House,56,1,REP,Bradford BARRETT,471,322,124,25
Wayne,CTR4,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,449,309,116,24
Wayne,CTR4,Clerk Of The Circuit Court,,1,REP,Tara PEGG,453,314,115,24
Wayne,CTR4,County Treasurer,,1,REP,Beth FIELDS,449,309,116,24
Wayne,CTR4,County Coroner,,1,REP,R. Brent MEADOWS,451,310,117,24
Wayne,CTR4,County Surveyor,,1,REP,Gordon E. MOORE,451,309,118,24
Wayne,CTR4,County Commissioner,2,1,REP,Aaron ROBERTS,447,306,117,24
Wayne,CTR4,County Commissioner,3,1,REP,Jeff PLASTERER,444,305,115,24
Wayne,CTR4,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,286,198,72,16
Wayne,CTR4,County Council Member,At Large,3,REP,Max SMITH,240,174,54,12
Wayne,CTR4,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,237,167,57,13
Wayne,CTR4,Centerville-Abington School Board,A,1,,Andy WANDERSEE,340,237,85,18
Wayne,CTR4,Centerville-Abington School Board,C,1,,Renee WESTOVER,343,242,82,19
Wayne,CTR4,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,345,236,88,21
Wayne,CTR4,IN Supreme Court-Rush,,,,Yes,317,217,79,21
Wayne,CTR4,IN Supreme Court-Rush,,,,No,81,51,26,4
Wayne,CTR4,IN Supreme Court-Massa,,,,Yes,300,207,74,19
Wayne,CTR4,IN Supreme Court-Massa,,,,No,84,52,27,5
Wayne,CTR4,IN Supreme Court-Molter,,,,Yes,294,199,76,19
Wayne,CTR4,IN Supreme Court-Molter,,,,No,93,61,26,6
Wayne,CTR4,Court of Appeals Dist 1-Foley,,,,Yes,297,204,74,19
Wayne,CTR4,Court of Appeals Dist 1-Foley,,,,No,90,57,27,6
Wayne,CTR4,Court of Appeals Dist 4-Pyle III,,,,Yes,298,201,78,19
Wayne,CTR4,Court of Appeals Dist 4-Pyle III,,,,No,94,61,27,6
Wayne,CTR5,Public Question-Const Amendment,,,,Yes,381,245,121,15
Wayne,CTR5,Public Question-Const Amendment,,,,No,447,268,156,23
Wayne,CTR5,Straight Party,,,REP,Republican,470,288,165,17
Wayne,CTR5,Straight Party,,,DEM,Democratic,123,81,23,19
Wayne,CTR5,Straight Party,,,LIB,Libertarian,3,2,1,0
Wayne,CTR5,Straight Party,,,WTP,We the People,4,2,2,0
Wayne,CTR5,President,,1,REP,Donald J. TRUMP / JD VANCE,753,449,279,25
Wayne,CTR5,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,254,170,59,25
Wayne,CTR5,President,,1,LIB,Chase OLIVER / Mike Terr MATT,7,1,6,0
Wayne,CTR5,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,8,5,3,0
Wayne,CTR5,President,,1,,Write-In,1,1,0,0
Wayne,CTR5,U.S. Senate,,1,REP,Jim BANKS,743,451,268,24
Wayne,CTR5,U.S. Senate,,1,DEM,Valerie McCRAY,235,154,56,25
Wayne,CTR5,U.S. Senate,,1,LIB,Andrew HORNING,32,14,18,0
Wayne,CTR5,U.S. Senate,,1,,Write-In,1,1,0,0
Wayne,CTR5,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,688,419,246,23
Wayne,CTR5,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,283,184,72,27
Wayne,CTR5,Governor,,1,LIB,Donald RAINWATER / Tonya HUDSON,47,22,25,0
Wayne,CTR5,Governor,,1,,Write-In,0,0,0,0
Wayne,CTR5,Attorney General,,1,REP,Todd ROKITA,752,456,272,24
Wayne,CTR5,Attorney General,,1,DEM,Destiny WELLS,258,164,68,26
Wayne,CTR5,U.S. House,6,1,REP,Jefferson SHREVE,741,451,265,25
Wayne,CTR5,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,234,153,56,25
Wayne,CTR5,U.S. House,6,1,LIB,James Michael SCENIAK,37,18,19,0
Wayne,CTR5,State House,56,1,REP,Bradford BARRETT,854,516,309,29
Wayne,CTR5,Superior Court Judge No. 1,,1,REP,Ronald J. (Ron) MOORE,829,505,298,26
Wayne,CTR5,Clerk Of The Circuit Court,,1,REP,Tara PEGG,821,502,294,25
Wayne,CTR5,County Treasurer,,1,REP,Beth FIELDS,820,499,296,25
Wayne,CTR5,County Coroner,,1,REP,R. Brent MEADOWS,815,500,289,26
Wayne,CTR5,County Surveyor,,1,REP,Gordon E. MOORE,816,497,293,26
Wayne,CTR5,County Commissioner,2,1,REP,Aaron ROBERTS,802,488,289,25
Wayne,CTR5,County Commissioner,3,1,REP,Jeff PLASTERER,810,491,293,26
Wayne,CTR5,County Council Member,At Large,3,REP,Gerald (Gary) SAUNDERS,518,318,179,21
Wayne,CTR5,County Council Member,At Large,3,REP,Max SMITH,388,247,119,22
Wayne,CTR5,County Council Member,At Large,3,REP,Cathy C. WILLIAMS,410,251,139,20
Wayne,CTR5,Centerville-Abington School Board,A,1,,Andy WANDERSEE,628,373,227,28
Wayne,CTR5,Centerville-Abington School Board,C,1,,Renee WESTOVER,611,370,213,28
Wayne,CTR5,Centerville-Abington School Board,At Large,1,,M. Todd DUKE,577,336,212,29
Wayne,CTR5,IN Supreme Court-Rush,,,,Yes,555,343,187,25
Wayne,CTR5,IN Supreme Court-Rush,,,,No,136,77,54,5
Wayne,CTR5,IN Supreme Court-Massa,,,,Yes,524,322,182,20
Wayne,CTR5,IN Supreme Court-Massa,,,,No,144,77,59,8
Wayne,CTR5,IN Supreme Court-Molter,,,,Yes,531,321,187,23
Wayne,CTR5,IN Supreme Court-Molter,,,,No,136,76,55,5
Wayne,CTR5,Court of Appeals Dist 1-Foley,,,,Yes,548,330,198,20
Wayne,CTR5,Court of Appeals Dist 1-Foley,,,,No,123,70,47,6
Wayne,CTR5,Court of Appeals Dist 4-Pyle III,,,,Yes,546,330,194,22
