county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Fulton,AUBBEENAUBBEE,Attorney General,,1,REP,Todd ROKITA,342,233,95,14
Fulton,AUBBEENAUBBEE,Attorney General,,1,DEM,Destiny WELLS,148,103,32,13
Fulton,AUBBEENAUBBEE,Attorney General,,1,,Total Votes,490,336,127,27
Fulton,AUBBEENAUBBEE,U.S. House,2,1,REP,Rudy YAKYM,344,238,91,15
Fulton,AUBBEENAUBBEE,U.S. House,2,1,DEM,Lori A CAMP,125,84,29,12
Fulton,AUBBEENAUBBEE,U.S. House,2,1,LBT,William E. HENRY,22,14,7,1
Fulton,AUBBEENAUBBEE,U.S. House,2,1,,Write-In,0,0,0,0
Fulton,AUBBEENAUBBEE,U.S. House,2,1,,Total Votes,491,336,127,28
Fulton,AUBBEENAUBBEE,State Senate,18,1,REP,Stacey A. DONATO,409,279,111,19
Fulton,AUBBEENAUBBEE,State Senate,18,1,,Total Votes,409,279,111,19
Fulton,AUBBEENAUBBEE,State House,17,1,REP,Jack JORDAN,405,276,110,19
Fulton,AUBBEENAUBBEE,State House,17,1,,Total Votes,405,276,110,19
Fulton,AUBBEENAUBBEE,Judge of the Fulton Superior Court,,1,REP,Gregory Lee HELLER,409,279,110,20
Fulton,AUBBEENAUBBEE,Judge of the Fulton Superior Court,,1,,Total Votes,409,279,110,20
Fulton,AUBBEENAUBBEE,County Auditor,,1,REP,Katherine (EASTERDAY) ADAMSON,412,284,107,21
Fulton,AUBBEENAUBBEE,County Auditor,,1,,Total Votes,412,284,107,21
Fulton,AUBBEENAUBBEE,County Treasurer,,1,REP,Jennifer L UTTER,405,281,106,18
Fulton,AUBBEENAUBBEE,County Treasurer,,1,,Total Votes,405,281,106,18
Fulton,AUBBEENAUBBEE,County Coroner,,1,REP,Jon D GOOD,410,284,108,18
Fulton,AUBBEENAUBBEE,County Coroner,,1,,Total Votes,410,284,108,18
Fulton,AUBBEENAUBBEE,County Commissioner,1,1,REP,David SOMMERS,400,278,105,17
Fulton,AUBBEENAUBBEE,County Commissioner,1,1,,Total Votes,400,278,105,17
Fulton,AUBBEENAUBBEE,County Commissioner,3,1,REP,Richard A RANSTEAD,394,271,106,17
Fulton,AUBBEENAUBBEE,County Commissioner,3,1,,Total Votes,394,271,106,17
Fulton,AUBBEENAUBBEE,County Council Member At Large,,3,REP,Barry S BALDWIN,225,160,58,7
Fulton,AUBBEENAUBBEE,County Council Member At Large,,3,REP,"Steven L (Fish) FISHBURN ",238,176,53,9
Fulton,AUBBEENAUBBEE,County Council Member At Large,,3,REP,Patty GEIER,180,125,48,7
Fulton,AUBBEENAUBBEE,County Council Member At Large,,3,,Total Votes,643,461,159,23
Fulton,AUBBEENAUBBEE,Culver Community School Board,1 Aubbeenaubee Twp (Fulton),1,,Anthony ZEHNER,350,245,93,12
Fulton,AUBBEENAUBBEE,Culver Community School Board,1 Aubbeenaubee Twp (Fulton),1,,Total Votes,350,245,93,12
Fulton,AUBBEENAUBBEE,Culver Community School Board,2 Union Twp (Marshall),1,,Mark MAES,279,193,78,8
Fulton,AUBBEENAUBBEE,Culver Community School Board,2 Union Twp (Marshall),1,,Total Votes,279,193,78,8
Fulton,AUBBEENAUBBEE,Culver Community School Board,5 Town of Culver (Marshall),1,,J.D. UEBLER,282,194,80,8
Fulton,AUBBEENAUBBEE,Culver Community School Board,5 Town of Culver (Marshall),1,,Total Votes,282,194,80,8
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Yes,252,167,73,12
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,No,133,100,28,5
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Total Votes,385,267,101,17
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Yes,251,167,74,10
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,No,117,87,24,6
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Total Votes,368,254,98,16
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Yes,254,169,73,12
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,No,110,83,23,4
Fulton,AUBBEENAUBBEE,Retain IN Supreme Court Justice,,,,Total Votes,364,252,96,16
Fulton,AUBBEENAUBBEE,Court of Appeals Dist 4-Pyle III,,,,Yes,243,166,66,11
Fulton,AUBBEENAUBBEE,Court of Appeals Dist 4-Pyle III,,,,No,120,87,28,5
Fulton,AUBBEENAUBBEE,Court of Appeals Dist 4-Pyle III,,,,Total Votes,363,253,94,16
Fulton,HENRY 1,Registered Voters,,,,,458,,,
Fulton,HENRY 1,Ballots Cast,,,,,328,,,
Fulton,HENRY 1,Straight Party,,,REP,Republican,165,83,77,5
Fulton,HENRY 1,Straight Party,,,DEM,Democratic,28,21,7,0
Fulton,HENRY 1,Straight Party,,,LBT,Libertarian,0,0,0,0
Fulton,HENRY 1,Straight Party,,,WTP,We The People,1,0,1,0
Fulton,HENRY 1,Straight Party,,,,Total Votes,194,104,85,5
Fulton,HENRY 1,Public Question-Const Amendment,,,,Yes,143,67,69,7
Fulton,HENRY 1,Public Question-Const Amendment,,,,No,140,72,66,2
Fulton,HENRY 1,Public Question-Const Amendment,,,,Total Votes,283,139,135,9
Fulton,HENRY 1,President,,1,REP,Donald J. TRUMP / JD VANCE,263,129,125,9
Fulton,HENRY 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,55,35,17,3
Fulton,HENRY 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,0,2,0
Fulton,HENRY 1,President,,1,,Write-In,0,0,0,0
Fulton,HENRY 1,President,,1,,Total Votes,324,165,147,12
Fulton,HENRY 1,U.S. Senate,,1,REP,Jim BANKS,265,128,127,10
Fulton,HENRY 1,U.S. Senate,,1,DEM,Valerie McCRAY,49,33,14,2
Fulton,HENRY 1,U.S. Senate,,1,LBT,Andrew HORNING,10,3,7,0
Fulton,HENRY 1,U.S. Senate,,1,,Write-In,0,0,0,0
Fulton,HENRY 1,U.S. Senate,,1,,Total Votes,324,164,148,12
Fulton,HENRY 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,216,108,100,8
Fulton,HENRY 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,65,41,20,4
Fulton,HENRY 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40,15,25,0
Fulton,HENRY 1,Governor,,1,,Write-In,0,0,0,0
Fulton,HENRY 1,Governor,,1,,Total Votes,321,164,145,12
Fulton,HENRY 1,Attorney General,,1,REP,Todd ROKITA,260,129,124,7
Fulton,HENRY 1,Attorney General,,1,DEM,Destiny WELLS,61,36,20,5
Fulton,HENRY 1,Attorney General,,1,,Total Votes,321,165,144,12
Fulton,HENRY 1,U.S. House,2,1,REP,Rudy YAKYM,264,132,123,9
Fulton,HENRY 1,U.S. House,2,1,DEM,Lori A CAMP,48,31,14,3
Fulton,HENRY 1,U.S. House,2,1,LBT,William E. HENRY,11,2,9,0
Fulton,HENRY 1,U.S. House,2,1,,Write-In,0,0,0,0
Fulton,HENRY 1,U.S. House,2,1,,Total Votes,323,165,146,12
Fulton,HENRY 1,State Senate,18,1,REP,Stacey A. DONATO,285,138,136,11
Fulton,HENRY 1,State Senate,18,1,,Total Votes,285,138,136,11
Fulton,HENRY 1,State House,17,1,REP,Jack JORDAN,280,135,134,11
Fulton,HENRY 1,State House,17,1,,Total Votes,280,135,134,11
Fulton,HENRY 1,Judge of the Fulton Superior Court,,1,REP,Gregory Lee HELLER,288,141,135,12
Fulton,HENRY 1,Judge of the Fulton Superior Court,,1,,Total Votes,288,141,135,12
Fulton,HENRY 1,County Auditor,,1,REP,Katherine (EASTERDAY) ADAMSON,285,141,133,11
Fulton,HENRY 1,County Auditor,,1,,Total Votes,285,141,133,11
Fulton,HENRY 1,County Treasurer,,1,REP,Jennifer L UTTER,287,141,135,11
Fulton,HENRY 1,County Treasurer,,1,,Total Votes,287,141,135,11
Fulton,HENRY 1,County Coroner,,1,REP,Jon D GOOD,291,144,136,11
Fulton,HENRY 1,County Coroner,,1,,Total Votes,291,144,136,11
Fulton,HENRY 1,County Commissioner,1,1,REP,David SOMMERS,289,142,135,12
Fulton,HENRY 1,County Commissioner,1,1,,Total Votes,289,142,135,12
Fulton,HENRY 1,County Commissioner,3,1,REP,Richard A RANSTEAD,284,140,134,10
Fulton,HENRY 1,County Commissioner,3,1,,Total Votes,284,140,134,10
Fulton,HENRY 1,County Council Member At Large,,3,REP,Barry S BALDWIN,182,81,93,8
Fulton,HENRY 1,County Council Member At Large,,3,REP,"Steven L (Fish) FISHBURN ",168,72,89,7
Fulton,HENRY 1,County Council Member At Large,,3,REP,Patty GEIER,154,71,75,8
Fulton,HENRY 1,County Council Member At Large,,3,,Total Votes,504,224,257,23
Fulton,HENRY 1,Kosciusko Tippecanoe Valley School Board,1,1,,Aaron ZOLMAN,238,110,122,6
Fulton,HENRY 1,Kosciusko Tippecanoe Valley School Board,1,1,,Total Votes,238,110,122,6
Fulton,HENRY 1,Kosciusko Tippecanoe Valley School Board,2,1,,Adam HECKAMAN,243,113,125,5
Fulton,HENRY 1,Kosciusko Tippecanoe Valley School Board,2,1,,Total Votes,243,113,125,5
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Yes,183,85,89,9
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,No,78,44,33,1
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Total Votes,261,129,122,10
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Yes,185,86,90,9
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,No,73,43,29,1
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Total Votes,258,129,119,10
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Yes,189,88,93,8
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,No,66,40,25,1
Fulton,HENRY 1,Retain IN Supreme Court Justice,,,,Total Votes,255,128,118,9
Fulton,HENRY 1,Court of Appeals Dist 4-Pyle III,,,,Yes,185,88,90,7
Fulton,HENRY 1,Court of Appeals Dist 4-Pyle III,,,,No,65,39,25,1
Fulton,HENRY 1,Court of Appeals Dist 4-Pyle III,,,,Total Votes,250,127,115,8
Fulton,HENRY 2,Registered Voters,,,,,720,,,
Fulton,HENRY 2,Ballots Cast,,,,,497,,,
Fulton,HENRY 2,Straight Party,,,REP,Republican,248,113,130,5
Fulton,HENRY 2,Straight Party,,,DEM,Democratic,47,26,19,2
Fulton,HENRY 2,Straight Party,,,LBT,Libertarian,1,0,1,0
Fulton,HENRY 2,Straight Party,,,WTP,We The People,5,1,4,0
Fulton,HENRY 2,Straight Party,,,,Total Votes,301,140,154,7
Fulton,HENRY 2,Public Question-Const Amendment,,,,Yes,214,101,108,5
Fulton,HENRY 2,Public Question-Const Amendment,,,,No,205,94,109,2
Fulton,HENRY 2,Public Question-Const Amendment,,,,Total Votes,419,195,217,7
Fulton,HENRY 2,President,,1,REP,Donald J. TRUMP / JD VANCE,405,182,218,5
Fulton,HENRY 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,83,40,39,4
Fulton,HENRY 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,2,1,0
Fulton,HENRY 2,President,,1,,Write-In,0,0,0,0
Fulton,HENRY 2,President,,1,,Total Votes,494,227,258,9
Fulton,HENRY 2,U.S. Senate,,1,REP,Jim BANKS,385,174,205,6
Fulton,HENRY 2,U.S. Senate,,1,DEM,Valerie McCRAY,92,47,42,3
Fulton,HENRY 2,U.S. Senate,,1,LBT,Andrew HORNING,14,7,7,0
Fulton,HENRY 2,U.S. Senate,,1,,Write-In,0,0,0,0
Fulton,HENRY 2,U.S. Senate,,1,,Total Votes,491,228,254,9
Fulton,HENRY 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,341,151,184,6
Fulton,HENRY 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,100,52,45,3
Fulton,HENRY 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,51,25,26,0
Fulton,HENRY 2,Governor,,1,,Write-In,0,0,0,0
Fulton,HENRY 2,Governor,,1,,Total Votes,492,228,255,9
Fulton,HENRY 2,Attorney General,,1,REP,Todd ROKITA,381,172,203,6
Fulton,HENRY 2,Attorney General,,1,DEM,Destiny WELLS,109,55,51,3
Fulton,HENRY 2,Attorney General,,1,,Total Votes,490,227,254,9
Fulton,HENRY 2,U.S. House,2,1,REP,Rudy YAKYM,383,173,205,5
Fulton,HENRY 2,U.S. House,2,1,DEM,Lori A CAMP,85,44,38,3
Fulton,HENRY 2,U.S. House,2,1,LBT,William E. HENRY,21,10,10,1
Fulton,HENRY 2,U.S. House,2,1,,Write-In,0,0,0,0
Fulton,HENRY 2,U.S. House,2,1,,Total Votes,489,227,253,9
Fulton,HENRY 2,State Senate,18,1,REP,Stacey A. DONATO,419,185,227,7
Fulton,HENRY 2,State Senate,18,1,,Total Votes,419,185,227,7
Fulton,HENRY 2,State House,17,1,REP,Jack JORDAN,417,183,227,7
Fulton,HENRY 2,State House,17,1,,Total Votes,417,183,227,7
Fulton,HENRY 2,Judge of the Fulton Superior Court,,1,REP,Gregory Lee HELLER,426,192,227,7
Fulton,HENRY 2,Judge of the Fulton Superior Court,,1,,Total Votes,426,192,227,7
Fulton,HENRY 2,County Auditor,,1,REP,Katherine (EASTERDAY) ADAMSON,424,189,228,7
Fulton,HENRY 2,County Auditor,,1,,Total Votes,424,189,228,7
Fulton,HENRY 2,County Treasurer,,1,REP,Jennifer L UTTER,428,190,231,7
Fulton,HENRY 2,County Treasurer,,1,,Total Votes,428,190,231,7
Fulton,HENRY 2,County Coroner,,1,REP,Jon D GOOD,434,195,232,7
Fulton,HENRY 2,County Coroner,,1,,Total Votes,434,195,232,7
Fulton,HENRY 2,County Commissioner,1,1,REP,David SOMMERS,424,188,229,7
Fulton,HENRY 2,County Commissioner,1,1,,Total Votes,424,188,229,7
Fulton,HENRY 2,County Commissioner,3,1,REP,Richard A RANSTEAD,422,187,228,7
Fulton,HENRY 2,County Commissioner,3,1,,Total Votes,422,187,228,7
Fulton,HENRY 2,County Council Member At Large,,3,REP,Barry S BALDWIN,255,124,127,4
Fulton,HENRY 2,County Council Member At Large,,3,REP,"Steven L (Fish) FISHBURN ",250,103,143,4
Fulton,HENRY 2,County Council Member At Large,,3,REP,Patty GEIER,219,99,116,4
Fulton,HENRY 2,County Council Member At Large,,3,,Total Votes,724,326,386,12
Fulton,HENRY 2,Kosciusko Tippecanoe Valley School Board,1,1,,Aaron ZOLMAN,331,147,180,4
Fulton,HENRY 2,Kosciusko Tippecanoe Valley School Board,1,1,,Total Votes,331,147,180,4
Fulton,HENRY 2,Kosciusko Tippecanoe Valley School Board,2,1,,Adam HECKAMAN,335,147,184,4
Fulton,HENRY 2,Kosciusko Tippecanoe Valley School Board,2,1,,Total Votes,335,147,184,4
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Yes,261,105,152,4
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,No,120,66,53,1
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Total Votes,381,171,205,5
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Yes,255,101,150,4
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,No,115,66,48,1
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Total Votes,370,167,198,5
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Yes,263,109,150,4
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,No,110,60,49,1
Fulton,HENRY 2,Retain IN Supreme Court Justice,,,,Total Votes,373,169,199,5
Fulton,HENRY 2,Court of Appeals Dist 4-Pyle III,,,,Yes,258,111,142,5
Fulton,HENRY 2,Court of Appeals Dist 4-Pyle III,,,,No,104,51,53,0
Fulton,HENRY 2,Court of Appeals Dist 4-Pyle III,,,,Total Votes,362,162,195,5
Fulton,HENRY 3,Registered Voters,,,,,536,,,
Fulton,HENRY 3,Ballots Cast,,,,,351,,,
Fulton,HENRY 3,Straight Party,,,REP,Republican,163,54,107,2
Fulton,HENRY 3,Straight Party,,,DEM,Democratic,65,22,39,4
Fulton,HENRY 3,Straight Party,,,LBT,Libertarian,1,0,1,0
Fulton,HENRY 3,Straight Party,,,WTP,We The People,3,0,3,0
Fulton,HENRY 3,Straight Party,,,,Total Votes,232,76,150,6
Fulton,HENRY 3,Public Question-Const Amendment,,,,Yes,156,49,105,2
Fulton,HENRY 3,Public Question-Const Amendment,,,,No,157,51,100,6
Fulton,HENRY 3,Public Question-Const Amendment,,,,Total Votes,313,100,205,8
Fulton,HENRY 3,President,,1,REP,Donald J. TRUMP / JD VANCE,244,83,159,2
Fulton,HENRY 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,98,31,59,8
Fulton,HENRY 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,0,3,0
Fulton,HENRY 3,President,,1,,Write-In,0,0,0,0
Fulton,HENRY 3,President,,1,,Total Votes,350,114,226,10
Fulton,HENRY 3,U.S. Senate,,1,REP,Jim BANKS,251,84,165,2
Fulton,HENRY 3,U.S. Senate,,1,DEM,Valerie McCRAY,91,28,55,8
Fulton,HENRY 3,U.S. Senate,,1,LBT,Andrew HORNING,7,1,6,0
Fulton,HENRY 3,U.S. Senate,,1,,Write-In,0,0,0,0
Fulton,HENRY 3,U.S. Senate,,1,,Total Votes,349,113,226,10
Fulton,HENRY 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,200,73,125,2
Fulton,HENRY 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,109,32,69,8
Fulton,HENRY 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,39,8,31,0
Fulton,HENRY 3,Governor,,1,,Write-In,0,0,0,0
Fulton,HENRY 3,Governor,,1,,Total Votes,348,113,225,10
Fulton,HENRY 3,Attorney General,,1,REP,Todd ROKITA,246,83,161,2
Fulton,HENRY 3,Attorney General,,1,DEM,Destiny WELLS,101,30,64,7
Fulton,HENRY 3,Attorney General,,1,,Total Votes,347,113,225,9
Fulton,HENRY 3,U.S. House,2,1,REP,Rudy YAKYM,248,83,163,2
Fulton,HENRY 3,U.S. House,2,1,DEM,Lori A CAMP,92,29,55,8
Fulton,HENRY 3,U.S. House,2,1,LBT,William E. HENRY,9,1,8,0
Fulton,HENRY 3,U.S. House,2,1,,Write-In,0,0,0,0
Fulton,HENRY 3,U.S. House,2,1,,Total Votes,349,113,226,10
Fulton,HENRY 3,State Senate,18,1,REP,Stacey A. DONATO,292,90,197,5
Fulton,HENRY 3,State Senate,18,1,,Total Votes,292,90,197,5
Fulton,HENRY 3,State House,17,1,REP,Jack JORDAN,287,90,192,5
Fulton,HENRY 3,State House,17,1,,Total Votes,287,90,192,5
Fulton,HENRY 3,Judge of the Fulton Superior Court,,1,REP,Gregory Lee HELLER,297,92,200,5
Fulton,HENRY 3,Judge of the Fulton Superior Court,,1,,Total Votes,297,92,200,5
Fulton,HENRY 3,County Auditor,,1,REP,Katherine (EASTERDAY) ADAMSON,296,91,200,5
Fulton,HENRY 3,County Auditor,,1,,Total Votes,296,91,200,5
Fulton,HENRY 3,County Treasurer,,1,REP,Jennifer L UTTER,294,90,199,5
Fulton,HENRY 3,County Treasurer,,1,,Total Votes,294,90,199,5
Fulton,HENRY 3,County Coroner,,1,REP,Jon D GOOD,297,92,200,5
Fulton,HENRY 3,County Coroner,,1,,Total Votes,297,92,200,5
Fulton,HENRY 3,County Commissioner,1,1,REP,David SOMMERS,290,90,195,5
Fulton,HENRY 3,County Commissioner,1,1,,Total Votes,290,90,195,5
Fulton,HENRY 3,County Commissioner,3,1,REP,Richard A RANSTEAD,293,89,199,5
Fulton,HENRY 3,County Commissioner,3,1,,Total Votes,293,89,199,5
Fulton,HENRY 3,County Council Member At Large,,3,REP,Barry S BALDWIN,187,62,124,1
Fulton,HENRY 3,County Council Member At Large,,3,REP,"Steven L (Fish) FISHBURN ",171,64,106,1
Fulton,HENRY 3,County Council Member At Large,,3,REP,Patty GEIER,160,58,100,2
Fulton,HENRY 3,County Council Member At Large,,3,,Total Votes,518,184,330,4
Fulton,HENRY 3,Kosciusko Tippecanoe Valley School Board,1,1,,Aaron ZOLMAN,267,79,185,3
Fulton,HENRY 3,Kosciusko Tippecanoe Valley School Board,1,1,,Total Votes,267,79,185,3
Fulton,HENRY 3,Kosciusko Tippecanoe Valley School Board,2,1,,Adam HECKAMAN,257,76,178,3
Fulton,HENRY 3,Kosciusko Tippecanoe Valley School Board,2,1,,Total Votes,257,76,178,3
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Yes,201,66,133,2
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,No,81,20,58,3
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Total Votes,282,86,191,5
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Yes,195,63,131,1
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,No,79,21,54,4
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Total Votes,274,84,185,5
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Yes,197,61,135,1
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,No,74,20,50,4
Fulton,HENRY 3,Retain IN Supreme Court Justice,,,,Total Votes,271,81,185,5
Fulton,HENRY 3,Court of Appeals Dist 4-Pyle III,,,,Yes,192,62,127,3
Fulton,HENRY 3,Court of Appeals Dist 4-Pyle III,,,,No,79,20,57,2
Fulton,HENRY 3,Court of Appeals Dist 4-Pyle III,,,,Total Votes,271,82,184,5
Fulton,LIBERTY,Registered Voters,,,,,1159,,,
Fulton,LIBERTY,Ballots Cast,,,,,857,,,
Fulton,LIBERTY,Straight Party,,,REP,Republican,454,223,218,13
Fulton,LIBERTY,Straight Party,,,DEM,Democratic,103,68,30,5
Fulton,LIBERTY,Straight Party,,,LBT,Libertarian,1,0,1,0
Fulton,LIBERTY,Straight Party,,,WTP,We The People,6,2,4,0
Fulton,LIBERTY,Straight Party,,,,Total Votes,564,293,253,18
Fulton,LIBERTY,Public Question-Const Amendment,,,,Yes,375,165,188,22
Fulton,LIBERTY,Public Question-Const Amendment,,,,No,380,174,193,13
Fulton,LIBERTY,Public Question-Const Amendment,,,,Total Votes,755,339,381,35
Fulton,LIBERTY,President,,1,REP,Donald J. TRUMP / JD VANCE,667,292,349,26
Fulton,LIBERTY,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,175,94,62,19
Fulton,LIBERTY,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,1,2,0
Fulton,LIBERTY,President,,1,,Write-In,0,0,0,0
Fulton,LIBERTY,President,,1,,Total Votes,852,387,420,45
Fulton,LIBERTY,U.S. Senate,,1,REP,Jim BANKS,663,290,347,26
Fulton,LIBERTY,U.S. Senate,,1,DEM,Valerie McCRAY,163,90,54,19
Fulton,LIBERTY,U.S. Senate,,1,LBT,Andrew HORNING,19,6,13,0
Fulton,LIBERTY,U.S. Senate,,1,,Write-In,0,0,0,0
Fulton,LIBERTY,U.S. Senate,,1,,Total Votes,845,386,414,45
Fulton,LIBERTY,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,562,260,281,21
Fulton,LIBERTY,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,195,97,79,19
Fulton,LIBERTY,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,92,30,57,5
Fulton,LIBERTY,Governor,,1,,Write-In,0,0,0,0
Fulton,LIBERTY,Governor,,1,,Total Votes,849,387,417,45
Fulton,LIBERTY,Attorney General,,1,REP,Todd ROKITA,647,285,336,26
Fulton,LIBERTY,Attorney General,,1,DEM,Destiny WELLS,198,99,81,18
Fulton,LIBERTY,Attorney General,,1,,Total Votes,845,384,417,44
Fulton,LIBERTY,U.S. House,2,1,REP,Rudy YAKYM,653,288,340,25
Fulton,LIBERTY,U.S. House,2,1,DEM,Lori A CAMP,176,94,63,19
Fulton,LIBERTY,U.S. House,2,1,LBT,William E. HENRY,19,4,15,0
Fulton,LIBERTY,U.S. House,2,1,,Write-In,0,0,0,0
Fulton,LIBERTY,U.S. House,2,1,,Total Votes,848,386,418,44
Fulton,LIBERTY,State Senate,18,1,REP,Stacey A. DONATO,711,309,372,30
Fulton,LIBERTY,State Senate,18,1,,Total Votes,711,309,372,30
Fulton,LIBERTY,State House,17,1,REP,Jack JORDAN,702,306,366,30
Fulton,LIBERTY,State House,17,1,,Total Votes,702,306,366,30
Fulton,LIBERTY,Judge of the Fulton Superior Court,,1,REP,Gregory Lee HELLER,713,313,370,30
Fulton,LIBERTY,Judge of the Fulton Superior Court,,1,,Total Votes,713,313,370,30
Fulton,LIBERTY,County Auditor,,1,REP,Katherine (EASTERDAY) ADAMSON,715,312,374,29
Fulton,LIBERTY,County Auditor,,1,,Total Votes,715,312,374,29
Fulton,LIBERTY,County Treasurer,,1,REP,Jennifer L UTTER,711,307,375,29
Fulton,LIBERTY,County Treasurer,,1,,Total Votes,711,307,375,29
Fulton,LIBERTY,County Coroner,,1,REP,Jon D GOOD,719,315,374,30
Fulton,LIBERTY,County Coroner,,1,,Total Votes,719,315,374,30
Fulton,LIBERTY,County Commissioner,1,1,REP,David SOMMERS,694,310,354,30
