county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Jasper,007 Jordan,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,10,1,7,2
Jasper,007 Jordan,Governor,,1,,Write-In,0,0,0,0
Jasper,007 Jordan,Attorney General,,1,REP,Todd ROKITA,126,32,89,5
Jasper,007 Jordan,Attorney General,,1,DEM,Destiny WELLS,36,10,21,5
Jasper,007 Jordan,U.S. House,4,1,REP,Jim BAIRD,124,33,87,4
Jasper,007 Jordan,U.S. House,4,1,DEM,Derrick HOLDER,39,10,24,5
Jasper,007 Jordan,U.S. House,4,1,LBT,Ashley GROFF,5,2,2,1
Jasper,007 Jordan,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,007 Jordan,State House,16,1,REP,Kendell CULP,125,35,87,3
Jasper,007 Jordan,State House,16,1,DEM,Dennis COLLINS,42,9,26,7
Jasper,007 Jordan,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,132,35,88,9
Jasper,007 Jordan,County Auditor,,1,REP,Diana J. BOERSMA,138,37,92,9
Jasper,007 Jordan,County Recorder,,1,REP,Kimberly K. GROW,139,37,93,9
Jasper,007 Jordan,County Treasurer,,1,REP,Tammy McEWAN,151,40,102,9
Jasper,007 Jordan,County Coroner,,1,REP,Andrew R BOERSMA,141,36,96,9
Jasper,007 Jordan,County Commissioner,1,1,REP,Ryan T HILTON,142,39,94,9
Jasper,007 Jordan,County Commissioner,2,1,REP,Craig A STANDISH,135,36,91,8
Jasper,007 Jordan,County Council Member,At Large,3,REP,Jacob MISCH,108,29,72,7
Jasper,007 Jordan,County Council Member,At Large,3,REP,Brian R. MOORE,131,37,89,5
Jasper,007 Jordan,County Council Member,At Large,3,REP,Scott WALSTRA,105,22,77,6
Jasper,007 Jordan,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,39,9,25,5
Jasper,007 Jordan,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,35,8,22,5
Jasper,007 Jordan,County Council Member,,,,Yes,112,28,75,9
Jasper,007 Jordan,County Council Member,,,,No,30,4,25,1
Jasper,007 Jordan,IN Supreme Court-Massa,,,,Yes,106,29,70,7
Jasper,007 Jordan,IN Supreme Court-Massa,,,,No,34,3,28,3
Jasper,007 Jordan,IN Supreme Court-Molter,,,,Yes,108,28,74,6
Jasper,007 Jordan,IN Supreme Court-Molter,,,,No,33,5,24,4
Jasper,007 Jordan,Court of Appeals Dist 4-Pyle III,,,,Yes,103,27,70,6
Jasper,007 Jordan,Court of Appeals Dist 4-Pyle III,,,,No,36,4,28,4
Jasper,007 Jordan,Straight Party,,,REP,,50,,,
Jasper,008 Kankakee,Registered Voters,,,,,693,,,
Jasper,008 Kankakee,Ballots Cast,,,,,480,,,
Jasper,008 Kankakee,Public Question-Const Amendment,,,,Yes,206,67,131,8
Jasper,008 Kankakee,Public Question-Const Amendment,,,,No,179,62,109,8
Jasper,008 Kankakee,President,,1,REP,Donald J. TRUMP / JD VANCE,330,98,224,8
Jasper,008 Kankakee,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,135,50,70,15
Jasper,008 Kankakee,President,,1,LBT,Chase OLIVER / Mike terr MAAT,6,0,6,0
Jasper,008 Kankakee,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,0,3,0
Jasper,008 Kankakee,President,,1,,Write-In,0,0,0,0
Jasper,008 Kankakee,U.S. Senate,,1,REP,Jim BANKS,308,97,203,8
Jasper,008 Kankakee,U.S. Senate,,1,DEM,Valerie McCRAY,123,45,65,13
Jasper,008 Kankakee,U.S. Senate,,1,LBT,Andrew HORNING,12,0,11,1
Jasper,008 Kankakee,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,008 Kankakee,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,289,92,189,8
Jasper,008 Kankakee,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,138,51,74,13
Jasper,008 Kankakee,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,24,2,21,1
Jasper,008 Kankakee,Governor,,1,,Write-In,0,0,0,0
Jasper,008 Kankakee,Attorney General,,1,REP,Todd ROKITA,316,97,209,10
Jasper,008 Kankakee,Attorney General,,1,DEM,Destiny WELLS,129,47,70,12
Jasper,008 Kankakee,U.S. House,4,1,REP,Jim BAIRD,307,100,200,7
Jasper,008 Kankakee,U.S. House,4,1,DEM,Derrick HOLDER,122,45,64,13
Jasper,008 Kankakee,U.S. House,4,1,LBT,Ashley GROFF,22,2,18,2
Jasper,008 Kankakee,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,008 Kankakee,State Senate,,1,REP,Ed CHARBONNEAU,321,99,211,11
Jasper,008 Kankakee,State Senate,,1,DEM,Leslie Nuss BAMESBERGER,126,46,69,11
Jasper,008 Kankakee,State House,16,1,REP,Kendell CULP,318,96,213,9
Jasper,008 Kankakee,State House,16,1,DEM,Dennis COLLINS,129,46,71,12
Jasper,008 Kankakee,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,352,112,227,13
Jasper,008 Kankakee,County Auditor,,1,REP,Diana J. BOERSMA,371,112,244,15
Jasper,008 Kankakee,County Recorder,,1,REP,Kimberly K. GROW,357,111,231,15
Jasper,008 Kankakee,County Treasurer,,1,REP,Tammy McEWAN,364,113,236,15
Jasper,008 Kankakee,County Coroner,,1,REP,Andrew R BOERSMA,384,116,253,15
Jasper,008 Kankakee,County Commissioner,1,1,REP,Ryan T HILTON,359,112,232,15
Jasper,008 Kankakee,County Commissioner,2,1,REP,Craig A STANDISH,366,116,236,14
Jasper,008 Kankakee,County Council Member,At Large,3,REP,Jacob MISCH,274,79,183,12
Jasper,008 Kankakee,County Council Member,At Large,3,REP,Brian R. MOORE,193,65,123,5
Jasper,008 Kankakee,County Council Member,At Large,3,REP,Scott WALSTRA,228,79,140,9
Jasper,008 Kankakee,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,142,52,81,9
Jasper,008 Kankakee,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,96,40,48,8
Jasper,008 Kankakee,Kankakee Valley SB,Kankakee Township,1,,Jill DUTTLINGER,303,100,185,18
Jasper,008 Kankakee,Kankakee Valley SB,Union North Township,1,,William D WALTHER,266,85,164,17
Jasper,008 Kankakee,Kankakee Valley SB,Walker Township,1,,Tim HELTON,301,92,193,16
Jasper,008 Kankakee,IN Supreme Court-Rush,,,,Yes,236,86,139,11
Jasper,008 Kankakee,IN Supreme Court-Rush,,,,No,105,29,71,5
Jasper,008 Kankakee,IN Supreme Court-Massa,,,,Yes,233,83,138,12
Jasper,008 Kankakee,IN Supreme Court-Massa,,,,No,105,31,69,5
Jasper,008 Kankakee,IN Supreme Court-Molter,,,,Yes,223,83,129,11
Jasper,008 Kankakee,IN Supreme Court-Molter,,,,No,110,29,75,6
Jasper,008 Kankakee,Court of Appeals Dist 4-Pyle III,,,,Yes,227,84,131,12
Jasper,008 Kankakee,Court of Appeals Dist 4-Pyle III,,,,No,104,30,70,4
Jasper,008 Kankakee,Straight Party,,,DEM,,35,,,
Jasper,008 Kankakee,Straight Party,,,REP,,134,,,
Jasper,009 Keener 1,Registered Voters,,,,,1432,,,
Jasper,009 Keener 1,Ballots Cast,,,,,969,,,
Jasper,009 Keener 1,Public Question-Const Amendment,,,,Yes,467,247,208,12
Jasper,009 Keener 1,Public Question-Const Amendment,,,,No,366,209,140,17
Jasper,009 Keener 1,President,,1,REP,Donald J. TRUMP / JD VANCE,708,385,297,26
Jasper,009 Keener 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,230,126,78,26
Jasper,009 Keener 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,8,2,6,0
Jasper,009 Keener 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,11,6,5,0
Jasper,009 Keener 1,President,,1,,Write-In,4,3,1,0
Jasper,009 Keener 1,U.S. Senate,,1,REP,Jim BANKS,634,354,257,23
Jasper,009 Keener 1,U.S. Senate,,1,DEM,Valerie McCRAY,229,119,85,25
Jasper,009 Keener 1,U.S. Senate,,1,LBT,Andrew HORNING,27,11,16,0
Jasper,009 Keener 1,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,009 Keener 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,604,337,246,21
Jasper,009 Keener 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,244,127,90,27
Jasper,009 Keener 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40,13,27,0
Jasper,009 Keener 1,Governor,,1,,Write-In,0,0,0,0
Jasper,009 Keener 1,Attorney General,,1,REP,Todd ROKITA,678,376,281,21
Jasper,009 Keener 1,Attorney General,,1,DEM,Destiny WELLS,227,119,82,26
Jasper,009 Keener 1,U.S. House,4,1,REP,Jim BAIRD,656,366,268,22
Jasper,009 Keener 1,U.S. House,4,1,DEM,Derrick HOLDER,221,120,76,25
Jasper,009 Keener 1,U.S. House,4,1,LBT,Ashley GROFF,36,13,22,1
Jasper,009 Keener 1,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,009 Keener 1,State House,11,1,REP,Michael J. AYLESWORTH,750,410,310,30
Jasper,009 Keener 1,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,750,420,305,25
Jasper,009 Keener 1,County Auditor,,1,REP,Diana J. BOERSMA,743,406,309,28
Jasper,009 Keener 1,County Recorder,,1,REP,Kimberly K. GROW,720,397,296,27
Jasper,009 Keener 1,County Treasurer,,1,REP,Tammy McEWAN,753,410,316,27
Jasper,009 Keener 1,County Coroner,,1,REP,Andrew R BOERSMA,771,419,323,29
Jasper,009 Keener 1,County Commissioner,1,1,REP,Ryan T HILTON,751,410,315,26
Jasper,009 Keener 1,County Commissioner,2,1,REP,Craig A STANDISH,741,405,310,26
Jasper,009 Keener 1,County Council Member,At Large,3,REP,Jacob MISCH,540,306,214,20
Jasper,009 Keener 1,County Council Member,At Large,3,REP,Brian R. MOORE,502,287,199,16
Jasper,009 Keener 1,County Council Member,At Large,3,REP,Scott WALSTRA,574,327,225,22
Jasper,009 Keener 1,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,230,122,89,19
Jasper,009 Keener 1,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,178,96,68,14
Jasper,009 Keener 1,Kankakee Valley SB,At Large,1,,Katherine (Katie) M SAMPSON,642,346,273,23
Jasper,009 Keener 1,Kankakee Valley SB,Kankakee Township,1,,Jill DUTTLINGER,557,296,242,19
Jasper,009 Keener 1,Kankakee Valley SB,Union North Township,1,,William D WALTHER,574,314,245,15
Jasper,009 Keener 1,Kankakee Valley SB,Walker Township,1,,Tim HELTON,597,323,259,15
Jasper,009 Keener 1,IN Supreme Court-Rush,,,,Yes,577,312,248,17
Jasper,009 Keener 1,IN Supreme Court-Rush,,,,No,160,93,58,9
Jasper,009 Keener 1,IN Supreme Court-Massa,,,,Yes,555,303,240,12
Jasper,009 Keener 1,IN Supreme Court-Massa,,,,No,162,93,59,10
Jasper,009 Keener 1,IN Supreme Court-Molter,,,,Yes,557,299,245,13
Jasper,009 Keener 1,IN Supreme Court-Molter,,,,No,163,99,53,11
Jasper,009 Keener 1,Court of Appeals Dist 4-Pyle III,,,,Yes,553,297,239,17
Jasper,009 Keener 1,Court of Appeals Dist 4-Pyle III,,,,No,159,96,54,9
Jasper,009 Keener 1,Straight Party,,,DEM,,46,,,
Jasper,009 Keener 1,Straight Party,,,REP,,285,,,
Jasper,010 Keener 2,Registered Voters,,,,,1644,,,
Jasper,010 Keener 2,Ballots Cast,,,,,1171,,,
Jasper,010 Keener 2,Public Question-Const Amendment,,,,Yes,573,339,216,18
Jasper,010 Keener 2,Public Question-Const Amendment,,,,No,458,264,175,19
Jasper,010 Keener 2,President,,1,REP,Donald J. TRUMP / JD VANCE,900,531,338,31
Jasper,010 Keener 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,238,132,77,29
Jasper,010 Keener 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,6,4,2,0
Jasper,010 Keener 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,14,8,6,0
Jasper,010 Keener 2,President,,1,,Write-In,1,0,1,0
Jasper,010 Keener 2,U.S. Senate,,1,REP,Jim BANKS,846,498,316,32
Jasper,010 Keener 2,U.S. Senate,,1,DEM,Valerie McCRAY,220,120,74,26
Jasper,010 Keener 2,U.S. Senate,,1,LBT,Andrew HORNING,14,7,5,2
Jasper,010 Keener 2,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,010 Keener 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,814,484,300,30
Jasper,010 Keener 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,243,134,82,27
Jasper,010 Keener 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,34,13,19,2
Jasper,010 Keener 2,Governor,,1,,Write-In,1,1,0,0
Jasper,010 Keener 2,Attorney General,,1,REP,Todd ROKITA,901,531,336,34
Jasper,010 Keener 2,Attorney General,,1,DEM,Destiny WELLS,211,116,70,25
Jasper,010 Keener 2,U.S. House,4,1,REP,Jim BAIRD,879,517,330,32
Jasper,010 Keener 2,U.S. House,4,1,DEM,Derrick HOLDER,205,118,61,26
Jasper,010 Keener 2,U.S. House,4,1,LBT,Ashley GROFF,34,14,18,2
Jasper,010 Keener 2,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,010 Keener 2,State House,11,1,REP,Michael J. AYLESWORTH,939,537,361,41
Jasper,010 Keener 2,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,907,512,353,42
Jasper,010 Keener 2,County Auditor,,1,REP,Diana J. BOERSMA,917,527,350,40
Jasper,010 Keener 2,County Recorder,,1,REP,Kimberly K. GROW,898,506,352,40
Jasper,010 Keener 2,County Treasurer,,1,REP,Tammy McEWAN,941,541,360,40
Jasper,010 Keener 2,County Coroner,,1,REP,Andrew R BOERSMA,956,542,371,43
Jasper,010 Keener 2,County Commissioner,4,1,REP,Ryan T HILTON,934,540,354,40
Jasper,010 Keener 2,County Commissioner,2,1,REP,Craig A STANDISH,927,526,361,40
Jasper,010 Keener 2,County Council Member,At Large,3,REP,Jacob MISCH,703,428,251,24
Jasper,010 Keener 2,County Council Member,At Large,3,REP,Brian R. MOORE,632,378,225,29
Jasper,010 Keener 2,County Council Member,At Large,3,REP,Scott WALSTRA,754,465,263,26
Jasper,010 Keener 2,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,253,154,76,23
Jasper,010 Keener 2,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,174,101,58,15
Jasper,010 Keener 2,Kankakee Valley SB,At Large,1,,Katherine (Katie) M SAMPSON,771,460,277,34
Jasper,010 Keener 2,Kankakee Valley SB,Kankakee Township,1,,Jill DUTTLINGER,687,406,249,32
Jasper,010 Keener 2,Kankakee Valley SB,Union North Township,1,,William D WALTHER,701,404,266,31
Jasper,010 Keener 2,Kankakee Valley SB,Walker Township,1,,Tim HELTON,705,413,262,30
Jasper,010 Keener 2,IN Supreme Court-Rush,,,,Yes,654,379,246,29
Jasper,010 Keener 2,IN Supreme Court-Rush,,,,Yes,637,358,248,31
Jasper,010 Keener 2,IN Supreme Court-Rush,,,,No,196,126,61,9
Jasper,010 Keener 2,IN Supreme Court-Rush,,,,Yes,661,377,255,29
Jasper,010 Keener 2,IN Supreme Court-Rush,,,,No,183,118,55,10
Jasper,010 Keener 2,Court of Appeals Dist 4-Pyle III,,,,Yes,647,370,246,31
Jasper,010 Keener 2,Court of Appeals Dist 4-Pyle III,,,,No,193,123,63,7
Jasper,010 Keener 2,Straight Party,,,DEM,,39,,,
Jasper,011 Keener 3,Registered Voters,,,,,1938,,,
Jasper,011 Keener 3,Ballots Cast,,,,,1185,,,
Jasper,011 Keener 3,Public Question-Const Amendment,,,,Yes,601,303,268,30
Jasper,011 Keener 3,Public Question-Const Amendment,,,,No,462,258,178,26
Jasper,011 Keener 3,President,,1,REP,Donald J. TRUMP / JD VANCE,907,494,382,31
Jasper,011 Keener 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,239,119,84,36
Jasper,011 Keener 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,10,5,3,2
Jasper,011 Keener 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,15,3,11,1
Jasper,011 Keener 3,President,,1,,Write-In,2,0,2,0
Jasper,011 Keener 3,U.S. Senate,,1,REP,Jim BANKS,834,466,338,30
Jasper,011 Keener 3,U.S. Senate,,1,DEM,Valerie McCRAY,238,103,96,39
Jasper,011 Keener 3,U.S. Senate,,1,LBT,Andrew HORNING,24,9,14,1
Jasper,011 Keener 3,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,011 Keener 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,791,439,321,31
Jasper,011 Keener 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,256,115,104,37
Jasper,011 Keener 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,54,24,29,1
Jasper,011 Keener 3,Governor,,1,,Write-In,0,0,0,0
Jasper,011 Keener 3,Attorney General,,1,REP,Todd ROKITA,881,489,360,32
Jasper,011 Keener 3,Attorney General,,1,DEM,Destiny WELLS,233,100,96,37
Jasper,011 Keener 3,U.S. House,4,1,REP,Jim BAIRD,858,479,350,29
Jasper,011 Keener 3,U.S. House,4,1,DEM,Derrick HOLDER,222,102,82,38
Jasper,011 Keener 3,U.S. House,4,1,LBT,Ashley GROFF,42,15,25,2
Jasper,011 Keener 3,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,011 Keener 3,State House,11,1,REP,Michael J. AYLESWORTH,941,511,389,41
Jasper,011 Keener 3,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,944,499,403,42
Jasper,011 Keener 3,County Auditor,,1,REP,Diana J. BOERSMA,911,486,386,39
Jasper,011 Keener 3,County Recorder,,1,REP,Kimberly K. GROW,897,478,379,40
Jasper,011 Keener 3,County Treasurer,,1,REP,Tammy McEWAN,945,509,394,42
Jasper,011 Keener 3,County Coroner,,1,REP,Andrew R BOERSMA,949,514,394,41
Jasper,011 Keener 3,County Commissioner,1,1,REP,Ryan T HILTON,925,496,390,39
Jasper,011 Keener 3,County Commissioner,2,1,REP,Craig A STANDISH,936,506,391,39
Jasper,011 Keener 3,County Council Member,At Large,3,REP,Jacob MISCH,715,399,292,24
Jasper,011 Keener 3,County Council Member,At Large,3,REP,Brian R. MOORE,602,337,245,20
Jasper,011 Keener 3,County Council Member,At Large,3,REP,Scott WALSTRA,736,412,292,32
Jasper,011 Keener 3,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,245,118,101,26
Jasper,011 Keener 3,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,180,81,79,20
Jasper,011 Keener 3,Kankakee Valley SB,At Large,1,,Katherine (Katie) M SAMPSON,780,403,343,34
Jasper,011 Keener 3,Kankakee Valley SB,Kankakee Township,1,,Jill DUTTLINGER,709,368,314,27
Jasper,011 Keener 3,Kankakee Valley SB,Union North Township,1,,William D WALTHER,714,370,321,23
Jasper,011 Keener 3,Kankakee Valley SB,Walker Township,1,,Tim HELTON,727,377,324,26
Jasper,011 Keener 3,IN Supreme Court-Rush,,,,Yes,677,360,287,30
Jasper,011 Keener 3,IN Supreme Court-Rush,,,,No,206,99,95,12
Jasper,011 Keener 3,IN Supreme Court-Massa,,,,Yes,672,360,286,26
Jasper,011 Keener 3,IN Supreme Court-Massa,,,,No,198,94,88,16
Jasper,011 Keener 3,IN Supreme Court-Massa,,,,Yes,683,368,291,24
Jasper,011 Keener 3,IN Supreme Court-Massa,,,,No,191,90,83,18
Jasper,011 Keener 3,Court of Appeals Dist 4-Pyle III,,,,Yes,666,356,283,27
Jasper,011 Keener 3,Court of Appeals Dist 4-Pyle III,,,,No,200,97,88,15
Jasper,011 Keener 3,Straight Party,,,DEM,,40,,,
Jasper,011 Keener 3,Straight Party,,,REP,,347,,,
Jasper,012 Keener 4,Registered Voters,,,,,1505,,,
Jasper,012 Keener 4,Ballots Cast,,,,,965,,,
Jasper,012 Keener 4,Public Question-Const Amendment,,,,Yes,473,280,173,20
Jasper,012 Keener 4,Public Question-Const Amendment,,,,No,389,229,137,23
Jasper,012 Keener 4,President,,1,REP,Donald J. TRUMP / JD VANCE,686,391,257,38
Jasper,012 Keener 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,253,160,66,27
Jasper,012 Keener 4,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,1,1,0
Jasper,012 Keener 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,8,3,4,1
Jasper,012 Keener 4,President,,1,,Write-In,6,3,3,0
Jasper,012 Keener 4,U.S. Senate,,1,REP,Jim BANKS,622,363,222,37
Jasper,012 Keener 4,U.S. Senate,,1,DEM,Valerie McCRAY,226,132,69,25
Jasper,012 Keener 4,U.S. Senate,,1,LBT,Andrew HORNING,24,8,15,1
Jasper,012 Keener 4,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,012 Keener 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,581,336,211,34
Jasper,012 Keener 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,264,154,80,30
Jasper,012 Keener 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,38,16,21,1
Jasper,012 Keener 4,Governor,,1,,Write-In,0,0,0,0
Jasper,012 Keener 4,Attorney General,,1,REP,Todd ROKITA,654,381,236,37
Jasper,012 Keener 4,Attorney General,,1,DEM,Destiny WELLS,241,138,79,24
Jasper,012 Keener 4,U.S. House,4,1,REP,Jim BAIRD,640,376,229,35
Jasper,012 Keener 4,U.S. House,4,1,DEM,Derrick HOLDER,230,138,68,24
Jasper,012 Keener 4,U.S. House,4,1,LBT,Ashley GROFF,31,10,18,3
Jasper,012 Keener 4,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,012 Keener 4,State House,11,1,REP,Michael J. AYLESWORTH,719,408,268,43
Jasper,012 Keener 4,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,727,413,269,45
Jasper,012 Keener 4,County Auditor,,1,REP,Diana J. BOERSMA,722,416,261,45
Jasper,012 Keener 4,County Recorder,,1,REP,Kimberly K. GROW,701,395,262,44
Jasper,012 Keener 4,County Treasurer,,1,REP,Tammy McEWAN,735,423,268,44
Jasper,012 Keener 4,County Coroner,,1,REP,Andrew R BOERSMA,749,432,270,47
Jasper,012 Keener 4,County Commissioner,1,1,REP,Ryan T HILTON,723,414,266,43
Jasper,012 Keener 4,County Commissioner,2,1,REP,Craig A STANDISH,723,414,265,44
Jasper,012 Keener 4,County Council Member,At Large,3,REP,Jacob MISCH,526,308,184,34
Jasper,012 Keener 4,County Council Member,At Large,3,REP,Brian R. MOORE,462,265,173,24
Jasper,012 Keener 4,County Council Member,At Large,3,REP,Scott WALSTRA,600,361,207,32
Jasper,012 Keener 4,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,245,152,72,21
Jasper,012 Keener 4,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,189,111,64,14
Jasper,012 Keener 4,Kankakee Valley SB,At Large,1,,Katherine (Katie) M SAMPSON,621,352,233,36
Jasper,012 Keener 4,Kankakee Valley SB,Union North Township,1,,William D WALTHER,521,299,195,27
Jasper,012 Keener 4,Kankakee Valley SB,Walker Township,1,,Tim HELTON,536,305,202,29
Jasper,012 Keener 4,IN Supreme Court-Rush,,,,Yes,560,316,213,31
Jasper,012 Keener 4,IN Supreme Court-Rush,,,,No,158,99,48,11
Jasper,012 Keener 4,IN Supreme Court-Massa,,,,Yes,538,299,210,29
Jasper,012 Keener 4,IN Supreme Court-Massa,,,,No,160,98,48,14
Jasper,012 Keener 4,IN Supreme Court-Molter,,,,Yes,558,311,213,34
Jasper,012 Keener 4,IN Supreme Court-Molter,,,,No,148,87,51,10
Jasper,012 Keener 4,Court of Appeals Dist 4-Pyle III,,,,Yes,528,294,204,30
Jasper,012 Keener 4,Court of Appeals Dist 4-Pyle III,,,,No,167,102,52,13
Jasper,012 Keener 4,Straight Party,,,DEM,,53,,,
Jasper,012 Keener 4,Straight Party,,,REP,,239,,,
Jasper,013 Keener 5,Registered Voters,,,,,1438,,,
Jasper,013 Keener 5,Ballots Cast,,,,,1049,,,
Jasper,013 Keener 5,Public Question-Const Amendment,,,,Yes,519,324,176,19
Jasper,013 Keener 5,Public Question-Const Amendment,,,,No,415,250,124,41
Jasper,013 Keener 5,President,,1,REP,Donald J. TRUMP / JD VANCE,816,514,255,47
Jasper,013 Keener 5,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,203,118,55,30
Jasper,013 Keener 5,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,2,2,1
Jasper,013 Keener 5,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,11,5,5,1
Jasper,013 Keener 5,President,,1,,Write-In,1,1,0,0
Jasper,013 Keener 5,U.S. Senate,,1,REP,Jim BANKS,770,487,239,44
Jasper,013 Keener 5,U.S. Senate,,1,DEM,Valerie McCRAY,191,114,44,33
Jasper,013 Keener 5,U.S. Senate,,1,LBT,Andrew HORNING,23,8,15,0
Jasper,013 Keener 5,U.S. Senate,,1,,Write-In,0,0,0,0
Jasper,013 Keener 5,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,727,461,222,44
Jasper,013 Keener 5,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,227,136,58,33
Jasper,013 Keener 5,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,23,9,14,0
Jasper,013 Keener 5,Governor,,1,,Write-In,0,0,0,0
Jasper,013 Keener 5,Attorney General,,1,REP,Todd ROKITA,796,506,244,46
Jasper,013 Keener 5,Attorney General,,1,DEM,Destiny WELLS,192,109,52,31
Jasper,013 Keener 5,U.S. House,4,1,REP,Jim BAIRD,780,503,231,46
Jasper,013 Keener 5,U.S. House,4,1,DEM,Derrick HOLDER,187,106,50,31
Jasper,013 Keener 5,U.S. House,4,1,LBT,Ashley GROFF,27,10,17,0
Jasper,013 Keener 5,U.S. House,4,1,,Write-In,0,0,0,0
Jasper,013 Keener 5,State House,11,1,REP,Michael J. AYLESWORTH,861,541,265,55
Jasper,013 Keener 5,Judge of the Circuit Court 30th Circuit,,1,REP,Emily WADDLE,838,529,257,52
Jasper,013 Keener 5,County Auditor,,1,REP,Diana J. BOERSMA,831,521,257,53
Jasper,013 Keener 5,County Recorder,,1,REP,Kimberly K. GROW,823,514,257,52
Jasper,013 Keener 5,County Treasurer,,1,REP,Tammy McEWAN,850,534,264,52
Jasper,013 Keener 5,County Coroner,,1,REP,Andrew R BOERSMA,851,531,263,57
Jasper,013 Keener 5,County Commissioner,1,1,REP,Ryan T HILTON,841,533,255,53
Jasper,013 Keener 5,County Commissioner,2,1,REP,Craig A STANDISH,828,521,257,50
Jasper,013 Keener 5,County Council Member,At Large,3,REP,Jacob MISCH,660,425,198,37
Jasper,013 Keener 5,County Council Member,At Large,3,REP,Brian R. MOORE,573,369,169,35
Jasper,013 Keener 5,County Council Member,At Large,3,REP,Scott WALSTRA,676,441,197,38
Jasper,013 Keener 5,County Council Member,At Large,3,DEM,Eldon Butch Jeffries,215,128,59,28
Jasper,013 Keener 5,County Council Member,At Large,3,DEM,Bruce W LUTTRINGER,141,78,39,24
Jasper,013 Keener 5,Kankakee Valley SB,At Large,1,,Katherine (Katie) M SAMPSON,688,440,206,42
Jasper,013 Keener 5,Kankakee Valley SB,Kankakee Township,1,,Jill DUTTLINGER,593,377,187,29
