county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Shelby,02 1 North,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,2,0,0
Shelby,02 1 North,President,,1,,Write-In,0,0,0,0
Shelby,02 1 North,U.S. Senate,,1,REP,Jim BANKS,138,101,26,11
Shelby,02 1 North,U.S. Senate,,1,DEM,Valerie McCRAY,66,46,15,5
Shelby,02 1 North,U.S. Senate,,1,LBT,Andrew HORNING,5,3,1,1
Shelby,02 1 North,U.S. Senate,,1,,Write-In,0,0,0,0
Shelby,02 1 North,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,129,90,27,12
Shelby,02 1 North,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,77,58,15,4
Shelby,02 1 North,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,2,1,0,1
Shelby,02 1 North,Governor,,1,,Write-In,0,0,0,0
Shelby,02 1 North,Attorney General,,1,REP,Todd ROKITA,131,94,26,11
Shelby,02 1 North,Attorney General,,1,,Destiny WELLS,79,57,17,5
Shelby,02 1 North,U.S. House,6,1,REP,Jefferson SHREVE,137,96,28,13
Shelby,02 1 North,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,62,46,12,4
Shelby,02 1 North,U.S. House,6,1,LBT,James Michael SCENIAK,12,10,1,1
Shelby,02 1 North,U.S. House,6,1,,Write-In,0,0,0,0
Shelby,02 1 North,State Senate,28,1,REP,Michael CRIDER,153,111,31,11
Shelby,02 1 North,State Senate,28,1,LBT,Travis E. CHITTUM,24,16,4,4
Shelby,02 1 North,State House,47,1,,Robb GREENE,146,107,28,11
Shelby,02 1 North,State House,47,1,,Michael E. POTTER,62,44,13,5
Shelby,02 1 North,Judge of the Circuit Court 16th Judicial,,1,REP,Trent MELTZER,162,119,31,12
Shelby,02 1 North,County Commissioner,Center District,1,REP,David L. LAWSON,133,95,26,12
Shelby,02 1 North,County Commissioner,Center District,1,DEM,Winnie SOVIAR,73,52,17,4
Shelby,02 1 North,County Commissioner,South District,1,REP,Nathan RUNNEBOHM,141,104,26,11
Shelby,02 1 North,County Commissioner,South District,1,DEM,Joe LAND,70,48,17,5
Shelby,02 1 North,County Council Member,At Large,3,REP,Troy MERRICK,108,83,20,5
Shelby,02 1 North,County Council Member,At Large,3,REP,Charity MOHR,103,80,17,6
Shelby,02 1 North,County Council Member,At Large,3,REP,Jeremy RUBLE,92,66,19,7
Shelby,02 1 North,County Council Member,At Large,3,DEM,Chase D. YANZER,65,45,13,7
Shelby,02 1 North,Shelbyville Central SB,1,1,,Katherine R. GARRINGER,142,102,32,8
Shelby,02 1 North,Shelbyville Central SB,3,1,,Dennis A. HEARNE,95,67,22,6
Shelby,02 1 North,Shelbyville Central SB,3,1,,Curt JOHNSON,72,57,12,3
Shelby,02 1 North,Shelbyville Central SB,4,2,,Andrea L. LEE,109,80,23,6
Shelby,02 1 North,Shelbyville Central SB,4,2,,Edward J. SMALL JR.,54,40,12,2
Shelby,02 1 North,Shelbyville Central SB,4,2,,Michael TURNER,90,69,15,6
Shelby,02 1 North,IN Supreme Court-Rush,,,,Yes,132,105,23,4
Shelby,02 1 North,IN Supreme Court-Rush,,,,No,36,21,12,3
Shelby,02 1 North,IN Supreme Court-Massa,,,,Yes,129,102,22,5
Shelby,02 1 North,IN Supreme Court-Massa,,,,No,33,19,11,3
Shelby,02 1 North,IN Supreme Court-Molter,,,,Yes,130,102,25,3
Shelby,02 1 North,IN Supreme Court-Molter,,,,No,28,16,9,3
Shelby,02 1 North,Court of Appeals Dist 1-Foley,,,,Yes,125,98,22,5
Shelby,02 1 North,Court of Appeals Dist 1-Foley,,,,No,30,17,11,2
Shelby,02 1 North,Court of Appeals Dist 4-Pyle III,,,,Yes,129,103,24,2
Shelby,02 1 North,Court of Appeals Dist 4-Pyle III,,,,No,35,22,11,2
Shelby,02 1 North,Straight Party,,,DEM,,17,,,
Shelby,02 1 North,Straight Party,,,REP,,53,,,
Shelby,03 1 Northwest,Registered Voters,,,,,0,,,
Shelby,03 1 Northwest,Ballots Cast,,,,,0,,,
Shelby,03 1 Northwest,Public Question-Const Amendment,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,Public Question-Const Amendment,,,,No,0,0,0,0
Shelby,03 1 Northwest,President,,1,,Donald J. TRUMP / JD VANCE,0,0,0,0
Shelby,03 1 Northwest,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,0,0,0,0
Shelby,03 1 Northwest,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Shelby,03 1 Northwest,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,0,0,0,0
Shelby,03 1 Northwest,President,,1,,Write-In,0,0,0,0
Shelby,03 1 Northwest,U.S. Senate,,1,REP,Jim BANKS,0,0,0,0
Shelby,03 1 Northwest,U.S. Senate,,1,DEM,Valerie McCRAY,0,0,0,0
Shelby,03 1 Northwest,U.S. Senate,,1,LBT,Andrew HORNING,0,0,0,0
Shelby,03 1 Northwest,U.S. Senate,,1,,Write-In,0,0,0,0
Shelby,03 1 Northwest,Governor,,14,REP,Mike BRAUN / Micah BECKWITH,0,0,0,0
Shelby,03 1 Northwest,Governor,,14,DEM,Jennifer G. McCORMICK / Terry GOODIN,0,0,0,0
Shelby,03 1 Northwest,Governor,,14,LBT,Donald RAINWATER / Tonya HUDSON,0,0,0,0
Shelby,03 1 Northwest,Governor,,14,,Write-In,0,0,0,0
Shelby,03 1 Northwest,Attorney General,,1,REP,Todd ROKITA,0,0,0,0
Shelby,03 1 Northwest,Attorney General,,1,DEM,Destiny WELLS,0,0,0,0
Shelby,03 1 Northwest,U.S. House,6,1,REP,Jefferson SHREVE,0,0,0,0
Shelby,03 1 Northwest,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,0,0,0,0
Shelby,03 1 Northwest,U.S. House,6,1,LBT,James Michael SCENIAK,0,0,0,0
Shelby,03 1 Northwest,U.S. House,6,1,,Write-In,0,0,0,0
Shelby,03 1 Northwest,State Senate,28,1,REP,Michael CRIDER,0,0,0,0
Shelby,03 1 Northwest,State Senate,28,1,LBT,Travis E. CHITTUM,0,0,0,0
Shelby,03 1 Northwest,State House,47,1,REP,Robb GREENE,0,0,0,0
Shelby,03 1 Northwest,State House,47,1,DEM,Michael E. POTTER,0,0,0,0
Shelby,03 1 Northwest,Judge of the Circuit Court 16th Judicial,,1,REP,Trent MELTZER,0,0,0,0
Shelby,03 1 Northwest,County Commissioner,Center District,1,REP,David L. LAWSON,0,0,0,0
Shelby,03 1 Northwest,County Commissioner,Center District,1,DEM,Winnie SOVIAR,0,0,0,0
Shelby,03 1 Northwest,County Commissioner,South District,1,REP,Nathan RUNNEBOHM,0,0,0,0
Shelby,03 1 Northwest,County Commissioner,South District,1,DEM,Joe LAND,0,0,0,0
Shelby,03 1 Northwest,County Council Member,At Large,3,REP,Troy MERRICK,0,0,0,0
Shelby,03 1 Northwest,County Council Member,At Large,3,REP,Charity MOHR,0,0,0,0
Shelby,03 1 Northwest,County Council Member,At Large,3,REP,Jeremy RUBLE,0,0,0,0
Shelby,03 1 Northwest,County Council Member,At Large,3,DEM,Chase D. YANZER,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,1,1,,Katherine R. GARRINGER,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,3,1,,Dennis A. HEARNE,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,3,1,,Curt JOHNSON,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,4,2,,Andrea L. LEE,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,4,2,,Edward J. SMALL JR.,0,0,0,0
Shelby,03 1 Northwest,Shelbyville Central SB,4,2,,Michael TURNER,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Rush,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Rush,,,,No,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Massa,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Massa,,,,No,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Molter,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,IN Supreme Court-Molter,,,,No,0,0,0,0
Shelby,03 1 Northwest,Court of Appeals Dist 1-Foley,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,Court of Appeals Dist 1-Foley,,,,No,0,0,0,0
Shelby,03 1 Northwest,Court of Appeals Dist 4-Pyle III,,,,Yes,0,0,0,0
Shelby,03 1 Northwest,Court of Appeals Dist 4-Pyle III,,,,No,0,0,0,0
Shelby,04 1 Southwest,Registered Voters,,,,,616,,,
Shelby,04 1 Southwest,Ballots Cast,,,,,300,,,
Shelby,04 1 Southwest,Public Question-Const Amendment,,,,Yes,145,69,71,5
Shelby,04 1 Southwest,Public Question-Const Amendment,,,,No,107,50,53,4
Shelby,04 1 Southwest,President,,4,REP,Donald J. TRUMP / JD VANCE,179,98,80,1
Shelby,04 1 Southwest,President,,4,DEM,Kamala D. HARRIS / Tim WALZ,109,42,58,9
Shelby,04 1 Southwest,President,,4,,Chase OLIVER / Mike terr MAAT,4,1,3,0
Shelby,04 1 Southwest,President,,4,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,1,0,1,0
Shelby,04 1 Southwest,President,,4,,Write-In,0,0,0,0
Shelby,04 1 Southwest,U.S. Senate,,1,,Jim BANKS,174,93,80,1
Shelby,04 1 Southwest,U.S. Senate,,1,DEM,Valerie McCRAY,101,41,51,9
Shelby,04 1 Southwest,U.S. Senate,,1,LBT,Andrew HORNING,12,4,8,0
Shelby,04 1 Southwest,U.S. Senate,,1,,Write-In,0,0,0,0
Shelby,04 1 Southwest,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,157,84,71,2
Shelby,04 1 Southwest,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,105,40,58,7
Shelby,04 1 Southwest,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,21,11,10,0
Shelby,04 1 Southwest,Governor,,1,,Write-In,0,0,0,0
Shelby,04 1 Southwest,Attorney General,,1,REP,Todd ROKITA,172,92,79,1
Shelby,04 1 Southwest,Attorney General,,1,DEM,Destiny WELLS,105,42,56,7
Shelby,04 1 Southwest,U.S. House,6,1,REP,Jefferson SHREVE,170,92,77,1
Shelby,04 1 Southwest,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,95,38,49,8
Shelby,04 1 Southwest,U.S. House,6,1,,James Michael SCENIAK,13,5,8,0
Shelby,04 1 Southwest,U.S. House,6,1,,Write-In,0,0,0,0
Shelby,04 1 Southwest,State Senate,28,1,REP,Michael CRIDER,189,100,86,3
Shelby,04 1 Southwest,State Senate,28,1,LBT,Travis E. CHITTUM,50,16,33,1
Shelby,04 1 Southwest,State House,73,1,REP,Jennifer MELTZER,195,101,93,1
Shelby,04 1 Southwest,State House,73,1,DEM,Hollie PAYTON,90,37,45,8
Shelby,04 1 Southwest,Judge of the Circuit Court 16th Judicial,,1,REP,Trent MELTZER,221,107,112,2
Shelby,04 1 Southwest,County Commissioner,Center District,1,REP,David L. LAWSON,186,98,86,2
Shelby,04 1 Southwest,County Commissioner,Center District,1,DEM,Winnie SOVIAR,91,36,49,6
Shelby,04 1 Southwest,County Commissioner,South District,1,REP,Nathan RUNNEBOHM,183,99,83,1
Shelby,04 1 Southwest,County Commissioner,South District,1,DEM,Joe LAND,101,39,55,7
Shelby,04 1 Southwest,County Council Member,At Large,3,REP,Troy MERRICK,139,74,63,2
Shelby,04 1 Southwest,County Council Member,At Large,3,REP,Charity MOHR,124,69,52,3
Shelby,04 1 Southwest,County Council Member,At Large,3,REP,Jeremy RUBLE,101,59,39,3
Shelby,04 1 Southwest,County Council Member,At Large,3,DEM,Chase D. YANZER,87,39,41,7
Shelby,04 1 Southwest,Shelbyville Central SB,,1,,Katherine R. GARRINGER,193,91,96,6
Shelby,04 1 Southwest,Shelbyville Central SB,3,1,,Dennis A. HEARNE,113,62,46,5
Shelby,04 1 Southwest,Shelbyville Central SB,3,1,,Curt JOHNSON,114,43,68,3
Shelby,04 1 Southwest,Shelbyville Central SB,4,2,,Andrea L. LEE,133,63,64,6
Shelby,04 1 Southwest,Shelbyville Central SB,4,2,,Edward J. SMALL JR.,53,27,25,1
Shelby,04 1 Southwest,Shelbyville Central SB,4,2,,Michael TURNER,127,68,55,4
Shelby,04 1 Southwest,IN Supreme Court-Rush,,,,Yes,148,71,74,3
Shelby,04 1 Southwest,IN Supreme Court-Rush,,,,No,75,35,36,4
Shelby,04 1 Southwest,IN Supreme Court-Massa,,,,Yes,142,69,70,3
Shelby,04 1 Southwest,IN Supreme Court-Massa,,,,No,77,34,39,4
Shelby,04 1 Southwest,IN Supreme Court-Molter,,,,Yes,145,69,73,3
Shelby,04 1 Southwest,IN Supreme Court-Molter,,,,No,74,34,36,4
Shelby,04 1 Southwest,Court of Appeals Dist 1-Foley,,,,Yes,147,72,72,3
Shelby,04 1 Southwest,Court of Appeals Dist 1-Foley,,,,No,75,33,38,4
Shelby,04 1 Southwest,Court of Appeals Dist 4-Pyle III,,,,Yes,156,76,77,3
Shelby,04 1 Southwest,Court of Appeals Dist 4-Pyle III,,,,No,71,32,35,4
Shelby,04 1 Southwest,Straight Party,,,DEM,,22,,,
Shelby,04 1 Southwest,Straight Party,,,LBT,,4,,,
Shelby,04 1 Southwest,Straight Party,,,REP,,71,,,
Shelby,05 1 West,Registered Voters,,,,,93,,,
Shelby,05 1 West,Ballots Cast,,,,,46,,,
Shelby,05 1 West,Public Question-Const Amendment,,,,Yes,23,12,11,0
Shelby,05 1 West,Public Question-Const Amendment,,,,No,16,10,6,0
Shelby,05 1 West,President,,1,REP,Donald J. TRUMP / JD VANCE,33,19,14,0
Shelby,05 1 West,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,13,9,4,0
Shelby,05 1 West,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Shelby,05 1 West,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,0,0,0,0
Shelby,05 1 West,President,,1,,Write-In,0,0,0,0
Shelby,05 1 West,U.S. Senate,,1,REP,Jim BANKS,29,17,12,0
Shelby,05 1 West,U.S. Senate,,1,DEM,Valerie McCRAY,12,9,3,0
Shelby,05 1 West,U.S. Senate,,1,LBT,Andrew HORNING,1,0,1,0
Shelby,05 1 West,U.S. Senate,,1,,Write-In,0,0,0,0
Shelby,05 1 West,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,27,17,10,0
Shelby,05 1 West,Governor,,1,,Jennifer G. McCORMICK / Terry GOODIN,11,9,2,0
Shelby,05 1 West,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,4,2,2,0
Shelby,05 1 West,Governor,,1,,Write-In,0,0,0,0
Shelby,05 1 West,Attorney General,,1,REP,Todd ROKITA,29,18,11,0
Shelby,05 1 West,Attorney General,,1,DEM,Destiny WELLS,14,9,5,0
Shelby,05 1 West,U.S. House,6,1,REP,Jefferson SHREVE,28,18,10,0
Shelby,05 1 West,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,13,9,4,0
Shelby,05 1 West,U.S. House,6,1,LBT,James Michael SCENIAK,3,0,3,0
Shelby,05 1 West,U.S. House,6,1,,Write-In,0,0,0,0
Shelby,05 1 West,State Senate,28,1,REP,Michael CRIDER,29,19,10,0
Shelby,05 1 West,State Senate,28,1,LBT,Travis E. CHITTUM,8,5,3,0
Shelby,05 1 West,State House,73,1,REP,Jennifer MELTZER,31,19,12,0
Shelby,05 1 West,State House,73,1,,Hollie PAYTON,12,9,3,0
Shelby,05 1 West,Judge of the Circuit Court 16th Judicial,,1,REP,Trent MELTZER,33,20,13,0
Shelby,05 1 West,County Commissioner,Center District,1,REP,David L. LAWSON,31,18,13,0
Shelby,05 1 West,County Commissioner,Center District,1,DEM,Winnie SOVIAR,12,9,3,0
Shelby,05 1 West,County Commissioner,South District,1,REP,Nathan RUNNEBOHM,32,19,13,0
Shelby,05 1 West,County Commissioner,South District,1,DEM,Joe LAND,12,8,4,0
Shelby,05 1 West,County Council Member,At Large,3,REP,Troy MERRICK,19,10,9,0
Shelby,05 1 West,County Council Member,At Large,3,REP,Charity MOHR,18,10,8,0
Shelby,05 1 West,County Council Member,At Large,3,REP,Jeremy RUBLE,18,8,10,0
Shelby,05 1 West,County Council Member,At Large,3,,Chase D. YANZER,13,10,3,0
Shelby,05 1 West,Shelbyville Central SB,1,4,,Katherine R. GARRINGER,26,15,11,0
Shelby,05 1 West,Shelbyville Central SB,3,1,,Dennis A. HEARNE,23,14,9,0
Shelby,05 1 West,Shelbyville Central SB,3,1,,Curt JOHNSON,11,6,5,0
Shelby,05 1 West,Shelbyville Central SB,4,2,,Andrea L. LEE,15,8,7,0
Shelby,05 1 West,Shelbyville Central SB,4,2,,Edward J. SMALL JR.,12,6,6,0
Shelby,05 1 West,Shelbyville Central SB,4,2,,Michael TURNER,17,9,8,0
Shelby,05 1 West,IN Supreme Court-Rush,,,,Yes,23,15,8,0
Shelby,05 1 West,IN Supreme Court-Rush,,,,No,9,3,6,0
Shelby,05 1 West,IN Supreme Court-Massa,,,,Yes,25,15,10,0
Shelby,05 1 West,IN Supreme Court-Massa,,,,No,7,3,4,0
Shelby,05 1 West,IN Supreme Court-Molter,,,,Yes,26,14,12,0
Shelby,05 1 West,IN Supreme Court-Molter,,,,No,6,4,2,0
Shelby,05 1 West,Court of Appeals Dist 1-Foley,,,,Yes,25,14,11,0
Shelby,05 1 West,Court of Appeals Dist 1-Foley,,,,No,6,4,2,0
Shelby,05 1 West,Court of Appeals Dist 4-Pyle III,,,,Yes,25,14,11,0
Shelby,05 1 West,Court of Appeals Dist 4-Pyle III,,,,No,7,4,3,0
Shelby,05 1 West,Straight Party,,,DEM,,2,,,
Shelby,05 1 West,Straight Party,,,REP,,13,,,
Shelby,06 2 North,Registered Voters,,,,,1575,,,
Shelby,06 2 North,Ballots Cast,,,,,717,,,
Shelby,06 2 North,Public Question-Const Amendment,,,,Yes,349,154,186,9
Shelby,06 2 North,Public Question-Const Amendment,,,,No,258,117,130,11
Shelby,06 2 North,President,,14,REP,Donald J. TRUMP / JD VANCE,464,202,250,12
Shelby,06 2 North,President,,14,DEM,Kamala D. HARRIS / Tim WALZ,223,118,93,12
Shelby,06 2 North,President,,14,LBT,Chase OLIVER / Mike terr MAAT,8,3,4,1
Shelby,06 2 North,President,,14,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,11,4,7,0
Shelby,06 2 North,President,,14,,Write-In,2,1,1,0
Shelby,06 2 North,U.S. Senate,,1,REP,Jim BANKS,411,181,217,13
Shelby,06 2 North,U.S. Senate,,1,DEM,Valerie McCRAY,209,110,89,10
Shelby,06 2 North,U.S. Senate,,1,LBT,Andrew HORNING,39,12,25,2
Shelby,06 2 North,U.S. Senate,,1,,Write-In,0,0,0,0
Shelby,06 2 North,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,381,165,204,12
Shelby,06 2 North,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,228,119,98,11
Shelby,06 2 North,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,56,28,27,1
Shelby,06 2 North,Governor,,1,,Write-In,0,0,0,0
Shelby,06 2 North,Attorney General,,1,REP,Todd ROKITA,430,189,229,12
Shelby,06 2 North,Attorney General,,1,DEM,Destiny WELLS,229,114,103,12
Shelby,06 2 North,U.S. House,6,1,REP,Jefferson SHREVE,417,188,216,13
Shelby,06 2 North,U.S. House,6,1,DEM,Cynthia (Cinde) WIRTH,206,106,89,11
Shelby,06 2 North,U.S. House,6,1,LBT,James Michael SCENIAK,42,15,26,1
Shelby,06 2 North,U.S. House,6,1,,Write-In,0,0,0,0
Shelby,06 2 North,State Senate,28,1,REP,Michael CRIDER,450,209,227,14
Shelby,06 2 North,State Senate,28,1,LBT,Travis E. CHITTUM,136,55,75,6
Shelby,06 2 North,State House,73,4,REP,Jennifer MELTZER,470,211,246,13
Shelby,06 2 North,State House,73,4,,Hollie PAYTON,190,94,86,10
Shelby,06 2 North,Judge of the Circuit Court 16th Judicial,,1,REP,Trent MELTZER,533,242,273,18
Shelby,06 2 North,County Commissioner,Center District,1,REP,David L. LAWSON,448,196,236,16
Shelby,06 2 North,County Commissioner,Center District,1,DEM,Winnie SOVIAR,203,107,88,8
Shelby,06 2 North,County Commissioner,South District,1,REP,Nathan RUNNEBOHM,460,201,246,13
Shelby,06 2 North,County Commissioner,South District,1,DEM,Joe LAND,206,106,89,11
Shelby,06 2 North,County Council Member,At Large,3,REP,Troy MERRICK,389,167,209,13
Shelby,06 2 North,County Council Member,At Large,3,REP,Charity MOHR,267,123,132,12
Shelby,06 2 North,County Council Member,At Large,3,REP,Jeremy RUBLE,227,109,111,7
Shelby,06 2 North,County Council Member,At Large,3,DEM,Chase D. YANZER,201,96,94,11
Shelby,06 2 North,Shelbyville Central SB,,1,,Katherine R. GARRINGER,467,207,242,18
Shelby,06 2 North,Shelbyville Central SB,3,1,,Dennis A. HEARNE,262,122,128,12
Shelby,06 2 North,Shelbyville Central SB,3,1,,Curt JOHNSON,264,118,138,8
Shelby,06 2 North,Shelbyville Central SB,4,2,,Andrea L. LEE,305,138,152,15
Shelby,06 2 North,Shelbyville Central SB,4,2,,Edward J. SMALL JR.,130,55,71,4
Shelby,06 2 North,Shelbyville Central SB,4,2,,Michael TURNER,321,147,163,11
Shelby,06 2 North,IN Supreme Court-Rush,,,,Yes,360,162,186,12
Shelby,06 2 North,IN Supreme Court-Rush,,,,No,168,72,90,6
Shelby,06 2 North,IN Supreme Court-Massa,,,,Yes,349,161,177,11
Shelby,06 2 North,IN Supreme Court-Massa,,,,No,177,74,96,7
Shelby,06 2 North,IN Supreme Court-Molter,,,,Yes,355,161,182,12
Shelby,06 2 North,IN Supreme Court-Molter,,,,No,172,74,92,6
Shelby,06 2 North,Court of Appeals Dist 1-Foley,,,,Yes,357,163,182,12
Shelby,06 2 North,Court of Appeals Dist 1-Foley,,,,No,174,74,94,6
Shelby,06 2 North,Court of Appeals Dist 4-Pyle III,,,,Yes,366,162,193,11
Shelby,06 2 North,Court of Appeals Dist 4-Pyle III,,,,No,179,82,90,7
Shelby,06 2 North,Straight Party,,,DEM,,48,,,
Shelby,06 2 North,Straight Party,,,REP,,179,,,
Shelby,07 2 South,Registered Voters,,,,,846,,,
Shelby,07 2 South,Ballots Cast,,,,,418,,,
Shelby,07 2 South,Public Question-Const Amendment,,,,Yes,209,86,112,11
