county,precinct,office,district,seats,party,candidate,votes
Montgomery,Clark,"South Montgomery School Board, Scott",Scott,1,NP,Cody HARGIS,252
Montgomery,Clark,"South Montgomery School Board, Scott",Scott,1,NP,Jason BANNON,412
Montgomery,Clark,South Montgomery School Board,Union,1,NP,Julie J HESS,595
Montgomery,Coal Creek,President,,1,,Write-In,0
Montgomery,Coal Creek,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Montgomery,Coal Creek,President,,1,REP,Donald J. TRUMP / JD Vance,585
Montgomery,Coal Creek,President,,1,DEM,Kamala D. HARRIS / Tim Walz,142
Montgomery,Coal Creek,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,5
Montgomery,Coal Creek,U.S. Senate,,1,LBT,Andrew HORNING,28
Montgomery,Coal Creek,U.S. Senate,,1,,Write-In,0
Montgomery,Coal Creek,U.S. Senate,,1,REP,Jim BANKS,577
Montgomery,Coal Creek,U.S. Senate,,1,DEM,Valerie McCRAY,129
Montgomery,Coal Creek,U.S. House,4,1,LBT,Ashley GROFF,30
Montgomery,Coal Creek,U.S. House,4,1,DEM,Derrick HOLDER,126
Montgomery,Coal Creek,U.S. House,4,1,REP,Jim BAIRD,573
Montgomery,Coal Creek,Governor,,1,,Write-In,0
Montgomery,Coal Creek,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,69
Montgomery,Coal Creek,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,167
Montgomery,Coal Creek,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,496
Montgomery,Coal Creek,Attorney General,,1,DEM,Destiny WELLS,154
Montgomery,Coal Creek,Attorney General,,1,REP,Todd ROKITA,569
Montgomery,Coal Creek,State House,13,1,DEM,Edward (Ed) MOYER JR.,127
Montgomery,Coal Creek,State House,13,1,REP,Matthew (Matt) COMMONS,590
Montgomery,Coal Creek,County Commissioner,1,1,REP,Jake BOHLANDER,643
Montgomery,Coal Creek,County Commissioner,3,1,REP,Dan GUARD,647
Montgomery,Coal Creek,County Coroner,,1,REP,Steve GRESSMIRE,647
Montgomery,Coal Creek,County Recorder,,1,REP,Nancy COX,646
Montgomery,Coal Creek,County Surveyor,,1,REP,Tom CUMMINS,637
Montgomery,Coal Creek,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,649
Montgomery,Coal Creek,County Council,At Large,3,REP,David HUNT,441
Montgomery,Coal Creek,County Council,At Large,3,REP,Gary D BOOTH,508
Montgomery,Coal Creek,County Council,At Large,3,REP,Mike WARREN,476
Montgomery,Coal Creek,North Montgomery School Board,At Large,1,NP,Jess Harper CAIN,528
Montgomery,Coal Creek,North Montgomery School Board,Madison,1,NP,Karin K ODLE,481
Montgomery,Coal Creek,North Montgomery School Board,Union,1,NP,Darrin L BECHTEL,544
Montgomery,Crawfordsville 01,President,,1,,Write-In,0
Montgomery,Crawfordsville 01,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,6
Montgomery,Crawfordsville 01,President,,1,REP,Donald J. TRUMP / JD Vance,379
Montgomery,Crawfordsville 01,President,,1,DEM,Kamala D. HARRIS / Tim Walz,343
Montgomery,Crawfordsville 01,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,10
Montgomery,Crawfordsville 01,U.S. Senate,,1,LBT,Andrew HORNING,21
Montgomery,Crawfordsville 01,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 01,U.S. Senate,,1,REP,Jim BANKS,401
Montgomery,Crawfordsville 01,U.S. Senate,,1,DEM,Valerie McCRAY,314
Montgomery,Crawfordsville 01,U.S. House,4,1,LBT,Ashley GROFF,34
Montgomery,Crawfordsville 01,U.S. House,4,1,DEM,Derrick HOLDER,297
Montgomery,Crawfordsville 01,U.S. House,4,1,REP,Jim BAIRD,405
Montgomery,Crawfordsville 01,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 01,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,59
Montgomery,Crawfordsville 01,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,340
Montgomery,Crawfordsville 01,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,344
Montgomery,Crawfordsville 01,Attorney General,,1,DEM,Destiny WELLS,342
Montgomery,Crawfordsville 01,Attorney General,,1,REP,Todd ROKITA,390
Montgomery,Crawfordsville 01,State Senate,7,1,REP,Brian W. BUCHANAN,525
Montgomery,Crawfordsville 01,State House,44,1,REP,Beau BAIRD,511
Montgomery,Crawfordsville 01,County Commissioner,1,1,REP,Jake BOHLANDER,540
Montgomery,Crawfordsville 01,County Commissioner,3,1,REP,Dan GUARD,539
Montgomery,Crawfordsville 01,County Coroner,,1,REP,Steve GRESSMIRE,548
Montgomery,Crawfordsville 01,County Recorder,,1,REP,Nancy COX,550
Montgomery,Crawfordsville 01,County Surveyor,,1,REP,Tom CUMMINS,548
Montgomery,Crawfordsville 01,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,539
Montgomery,Crawfordsville 01,County Council,At Large,3,REP,David HUNT,415
Montgomery,Crawfordsville 01,County Council,At Large,3,REP,Gary D BOOTH,393
Montgomery,Crawfordsville 01,County Council,At Large,3,REP,Mike WARREN,439
Montgomery,Crawfordsville 01,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,402
Montgomery,Crawfordsville 01,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,472
Montgomery,Crawfordsville 02,President,,1,,Write-In,2
Montgomery,Crawfordsville 02,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,6
Montgomery,Crawfordsville 02,President,,1,REP,Donald J. TRUMP / JD Vance,468
Montgomery,Crawfordsville 02,President,,1,DEM,Kamala D. HARRIS / Tim Walz,182
Montgomery,Crawfordsville 02,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,13
Montgomery,Crawfordsville 02,U.S. Senate,,1,LBT,Andrew HORNING,20
Montgomery,Crawfordsville 02,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 02,U.S. Senate,,1,REP,Jim BANKS,480
Montgomery,Crawfordsville 02,U.S. Senate,,1,DEM,Valerie McCRAY,156
Montgomery,Crawfordsville 02,U.S. House,4,1,LBT,Ashley GROFF,21
Montgomery,Crawfordsville 02,U.S. House,4,1,DEM,Derrick HOLDER,151
Montgomery,Crawfordsville 02,U.S. House,4,1,REP,Jim BAIRD,481
Montgomery,Crawfordsville 02,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 02,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,58
Montgomery,Crawfordsville 02,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,188
Montgomery,Crawfordsville 02,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,414
Montgomery,Crawfordsville 02,Attorney General,,1,DEM,Destiny WELLS,193
Montgomery,Crawfordsville 02,Attorney General,,1,REP,Todd ROKITA,463
Montgomery,Crawfordsville 02,State Senate,7,1,REP,Brian W. BUCHANAN,537
Montgomery,Crawfordsville 02,State House,44,1,REP,Beau BAIRD,535
Montgomery,Crawfordsville 02,County Commissioner,1,1,REP,Jake BOHLANDER,548
Montgomery,Crawfordsville 02,County Commissioner,3,1,REP,Dan GUARD,548
Montgomery,Crawfordsville 02,County Coroner,,1,REP,Steve GRESSMIRE,544
Montgomery,Crawfordsville 02,County Recorder,,1,REP,Nancy COX,547
Montgomery,Crawfordsville 02,County Surveyor,,1,REP,Tom CUMMINS,543
Montgomery,Crawfordsville 02,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,542
Montgomery,Crawfordsville 02,County Council,At Large,3,REP,David HUNT,396
Montgomery,Crawfordsville 02,County Council,At Large,3,REP,Gary D BOOTH,414
Montgomery,Crawfordsville 02,County Council,At Large,3,REP,Mike WARREN,386
Montgomery,Crawfordsville 02,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,98
Montgomery,Crawfordsville 02,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,134
Montgomery,Crawfordsville 02,North Montgomery School Board,At Large,1,NP,Jess Harper CAIN,261
Montgomery,Crawfordsville 02,North Montgomery School Board,Madison,1,NP,Karin K ODLE,237
Montgomery,Crawfordsville 02,North Montgomery School Board,Union,1,NP,Darrin L BECHTEL,285
Montgomery,Crawfordsville 03,President,,1,,Write-In,0
Montgomery,Crawfordsville 03,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Montgomery,Crawfordsville 03,President,,1,REP,Donald J. TRUMP / JD Vance,352
Montgomery,Crawfordsville 03,President,,1,DEM,Kamala D. HARRIS / Tim Walz,180
Montgomery,Crawfordsville 03,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Montgomery,Crawfordsville 03,U.S. Senate,,1,LBT,Andrew HORNING,17
Montgomery,Crawfordsville 03,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 03,U.S. Senate,,1,REP,Jim BANKS,345
Montgomery,Crawfordsville 03,U.S. Senate,,1,DEM,Valerie McCRAY,167
Montgomery,Crawfordsville 03,U.S. House,4,1,LBT,Ashley GROFF,30
Montgomery,Crawfordsville 03,U.S. House,4,1,DEM,Derrick HOLDER,154
Montgomery,Crawfordsville 03,U.S. House,4,1,REP,Jim BAIRD,346
Montgomery,Crawfordsville 03,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 03,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,48
Montgomery,Crawfordsville 03,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,186
Montgomery,Crawfordsville 03,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,300
Montgomery,Crawfordsville 03,Attorney General,,1,DEM,Destiny WELLS,184
Montgomery,Crawfordsville 03,Attorney General,,1,REP,Todd ROKITA,335
Montgomery,Crawfordsville 03,State Senate,7,1,REP,Brian W. BUCHANAN,412
Montgomery,Crawfordsville 03,State House,44,1,REP,Beau BAIRD,405
Montgomery,Crawfordsville 03,County Commissioner,1,1,REP,Jake BOHLANDER,420
Montgomery,Crawfordsville 03,County Commissioner,3,1,REP,Dan GUARD,423
Montgomery,Crawfordsville 03,County Coroner,,1,REP,Steve GRESSMIRE,414
Montgomery,Crawfordsville 03,County Recorder,,1,REP,Nancy COX,419
Montgomery,Crawfordsville 03,County Surveyor,,1,REP,Tom CUMMINS,412
Montgomery,Crawfordsville 03,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,410
Montgomery,Crawfordsville 03,County Council,At Large,3,REP,David HUNT,330
Montgomery,Crawfordsville 03,County Council,At Large,3,REP,Gary D BOOTH,296
Montgomery,Crawfordsville 03,County Council,At Large,3,REP,Mike WARREN,290
Montgomery,Crawfordsville 03,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,220
Montgomery,Crawfordsville 03,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,215
Montgomery,Crawfordsville 03,North Montgomery School Board,At Large,1,NP,Jess Harper CAIN,69
Montgomery,Crawfordsville 03,North Montgomery School Board,Madison,1,NP,Karin K ODLE,66
Montgomery,Crawfordsville 03,North Montgomery School Board,Union,1,NP,Darrin L BECHTEL,75
Montgomery,Crawfordsville 04,President,,1,,Write-In,0
Montgomery,Crawfordsville 04,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Montgomery,Crawfordsville 04,President,,1,REP,Donald J. TRUMP / JD Vance,611
Montgomery,Crawfordsville 04,President,,1,DEM,Kamala D. HARRIS / Tim Walz,278
Montgomery,Crawfordsville 04,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Montgomery,Crawfordsville 04,U.S. Senate,,1,LBT,Andrew HORNING,19
Montgomery,Crawfordsville 04,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 04,U.S. Senate,,1,REP,Jim BANKS,603
Montgomery,Crawfordsville 04,U.S. Senate,,1,DEM,Valerie McCRAY,267
Montgomery,Crawfordsville 04,U.S. House,4,1,LBT,Ashley GROFF,33
Montgomery,Crawfordsville 04,U.S. House,4,1,DEM,Derrick HOLDER,236
Montgomery,Crawfordsville 04,U.S. House,4,1,REP,Jim BAIRD,615
Montgomery,Crawfordsville 04,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 04,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,58
Montgomery,Crawfordsville 04,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,293
Montgomery,Crawfordsville 04,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,548
Montgomery,Crawfordsville 04,Attorney General,,1,DEM,Destiny WELLS,286
Montgomery,Crawfordsville 04,Attorney General,,1,REP,Todd ROKITA,598
Montgomery,Crawfordsville 04,State Senate,7,1,REP,Brian W. BUCHANAN,699
Montgomery,Crawfordsville 04,State House,44,1,REP,Beau BAIRD,695
Montgomery,Crawfordsville 04,County Commissioner,1,1,REP,Jake BOHLANDER,705
Montgomery,Crawfordsville 04,County Commissioner,3,1,REP,Dan GUARD,719
Montgomery,Crawfordsville 04,County Coroner,,1,REP,Steve GRESSMIRE,717
Montgomery,Crawfordsville 04,County Recorder,,1,REP,Nancy COX,716
Montgomery,Crawfordsville 04,County Surveyor,,1,REP,Tom CUMMINS,706
Montgomery,Crawfordsville 04,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,708
Montgomery,Crawfordsville 04,County Council,At Large,3,REP,David HUNT,561
Montgomery,Crawfordsville 04,County Council,At Large,3,REP,Gary D BOOTH,554
Montgomery,Crawfordsville 04,County Council,At Large,3,REP,Mike WARREN,564
Montgomery,Crawfordsville 04,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,313
Montgomery,Crawfordsville 04,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,356
Montgomery,Crawfordsville 04,North Montgomery School Board,At Large,1,NP,Jess Harper CAIN,203
Montgomery,Crawfordsville 04,North Montgomery School Board,Madison,1,NP,Karin K ODLE,176
Montgomery,Crawfordsville 04,North Montgomery School Board,Union,1,NP,Darrin L BECHTEL,216
Montgomery,Crawfordsville 05,President,,1,,Write-In,1
Montgomery,Crawfordsville 05,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Montgomery,Crawfordsville 05,President,,1,REP,Donald J. TRUMP / JD Vance,360
Montgomery,Crawfordsville 05,President,,1,DEM,Kamala D. HARRIS / Tim Walz,158
Montgomery,Crawfordsville 05,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,11
Montgomery,Crawfordsville 05,U.S. Senate,,1,LBT,Andrew HORNING,9
Montgomery,Crawfordsville 05,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 05,U.S. Senate,,1,REP,Jim BANKS,366
Montgomery,Crawfordsville 05,U.S. Senate,,1,DEM,Valerie McCRAY,155
Montgomery,Crawfordsville 05,U.S. House,4,1,LBT,Ashley GROFF,19
Montgomery,Crawfordsville 05,U.S. House,4,1,DEM,Derrick HOLDER,146
Montgomery,Crawfordsville 05,U.S. House,4,1,REP,Jim BAIRD,364
Montgomery,Crawfordsville 05,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 05,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,39
Montgomery,Crawfordsville 05,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,156
Montgomery,Crawfordsville 05,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,334
Montgomery,Crawfordsville 05,Attorney General,,1,DEM,Destiny WELLS,165
Montgomery,Crawfordsville 05,Attorney General,,1,REP,Todd ROKITA,362
Montgomery,Crawfordsville 05,State Senate,7,1,REP,Brian W. BUCHANAN,421
Montgomery,Crawfordsville 05,State House,44,1,REP,Beau BAIRD,422
Montgomery,Crawfordsville 05,County Commissioner,1,1,REP,Jake BOHLANDER,426
Montgomery,Crawfordsville 05,County Commissioner,3,1,REP,Dan GUARD,429
Montgomery,Crawfordsville 05,County Coroner,,1,REP,Steve GRESSMIRE,422
Montgomery,Crawfordsville 05,County Recorder,,1,REP,Nancy COX,429
Montgomery,Crawfordsville 05,County Surveyor,,1,REP,Tom CUMMINS,425
Montgomery,Crawfordsville 05,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,425
Montgomery,Crawfordsville 05,County Council,At Large,3,REP,David HUNT,279
Montgomery,Crawfordsville 05,County Council,At Large,3,REP,Gary D BOOTH,288
Montgomery,Crawfordsville 05,County Council,At Large,3,REP,Mike WARREN,253
Montgomery,Crawfordsville 05,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,211
Montgomery,Crawfordsville 05,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,272
Montgomery,Crawfordsville 05,South Montgomery School Board,Ripley,1,NP,Brevan T CORNELIUS,7
Montgomery,Crawfordsville 05,South Montgomery School Board,Ripley,1,NP,Daryl W HUTSON,12
Montgomery,Crawfordsville 05,"South Montgomery School Board, Scott",Scott,1,NP,Cody HARGIS,8
Montgomery,Crawfordsville 05,"South Montgomery School Board, Scott",Scott,1,NP,Jason BANNON,11
Montgomery,Crawfordsville 05,South Montgomery School Board,Union,1,NP,Julie J HESS,21
Montgomery,Crawfordsville 06,President,,1,,Write-In,0
Montgomery,Crawfordsville 06,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Montgomery,Crawfordsville 06,President,,1,REP,Donald J. TRUMP / JD Vance,254
Montgomery,Crawfordsville 06,President,,1,DEM,Kamala D. HARRIS / Tim Walz,122
Montgomery,Crawfordsville 06,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Montgomery,Crawfordsville 06,U.S. Senate,,1,LBT,Andrew HORNING,19
Montgomery,Crawfordsville 06,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 06,U.S. Senate,,1,REP,Jim BANKS,245
Montgomery,Crawfordsville 06,U.S. Senate,,1,DEM,Valerie McCRAY,118
Montgomery,Crawfordsville 06,U.S. House,4,1,LBT,Ashley GROFF,27
Montgomery,Crawfordsville 06,U.S. House,4,1,DEM,Derrick HOLDER,114
Montgomery,Crawfordsville 06,U.S. House,4,1,REP,Jim BAIRD,241
Montgomery,Crawfordsville 06,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 06,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,40
Montgomery,Crawfordsville 06,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,134
Montgomery,Crawfordsville 06,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,211
Montgomery,Crawfordsville 06,Attorney General,,1,DEM,Destiny WELLS,129
Montgomery,Crawfordsville 06,Attorney General,,1,REP,Todd ROKITA,248
Montgomery,Crawfordsville 06,State Senate,7,1,REP,Brian W. BUCHANAN,309
Montgomery,Crawfordsville 06,State House,44,1,REP,Beau BAIRD,309
Montgomery,Crawfordsville 06,County Commissioner,1,1,REP,Jake BOHLANDER,310
Montgomery,Crawfordsville 06,County Commissioner,3,1,REP,Dan GUARD,312
Montgomery,Crawfordsville 06,County Coroner,,1,REP,Steve GRESSMIRE,310
Montgomery,Crawfordsville 06,County Recorder,,1,REP,Nancy COX,311
Montgomery,Crawfordsville 06,County Surveyor,,1,REP,Tom CUMMINS,306
Montgomery,Crawfordsville 06,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,309
Montgomery,Crawfordsville 06,County Council,At Large,3,REP,David HUNT,214
Montgomery,Crawfordsville 06,County Council,At Large,3,REP,Gary D BOOTH,235
Montgomery,Crawfordsville 06,County Council,At Large,3,REP,Mike WARREN,204
Montgomery,Crawfordsville 06,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,193
Montgomery,Crawfordsville 06,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,217
Montgomery,Crawfordsville 07,President,,1,,Write-In,2
Montgomery,Crawfordsville 07,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,7
Montgomery,Crawfordsville 07,President,,1,REP,Donald J. TRUMP / JD Vance,384
Montgomery,Crawfordsville 07,President,,1,DEM,Kamala D. HARRIS / Tim Walz,197
Montgomery,Crawfordsville 07,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Montgomery,Crawfordsville 07,U.S. Senate,,1,LBT,Andrew HORNING,13
Montgomery,Crawfordsville 07,U.S. Senate,,1,,Write-In,0
Montgomery,Crawfordsville 07,U.S. Senate,,1,REP,Jim BANKS,390
Montgomery,Crawfordsville 07,U.S. Senate,,1,DEM,Valerie McCRAY,182
Montgomery,Crawfordsville 07,U.S. House,4,1,LBT,Ashley GROFF,25
Montgomery,Crawfordsville 07,U.S. House,4,1,DEM,Derrick HOLDER,163
Montgomery,Crawfordsville 07,U.S. House,4,1,REP,Jim BAIRD,397
Montgomery,Crawfordsville 07,Governor,,1,,Write-In,0
Montgomery,Crawfordsville 07,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,34
Montgomery,Crawfordsville 07,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,201
Montgomery,Crawfordsville 07,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,355
Montgomery,Crawfordsville 07,Attorney General,,1,DEM,Destiny WELLS,199
Montgomery,Crawfordsville 07,Attorney General,,1,REP,Todd ROKITA,379
Montgomery,Crawfordsville 07,State Senate,7,1,REP,Brian W. BUCHANAN,454
Montgomery,Crawfordsville 07,State House,44,1,REP,Beau BAIRD,457
Montgomery,Crawfordsville 07,County Commissioner,1,1,REP,Jake BOHLANDER,461
Montgomery,Crawfordsville 07,County Commissioner,3,1,REP,Dan GUARD,469
Montgomery,Crawfordsville 07,County Coroner,,1,REP,Steve GRESSMIRE,461
Montgomery,Crawfordsville 07,County Recorder,,1,REP,Nancy COX,467
Montgomery,Crawfordsville 07,County Surveyor,,1,REP,Tom CUMMINS,462
Montgomery,Crawfordsville 07,Circuit Court Clerk,,1,REP,Sondra DITTMER SIXBERRY,463
Montgomery,Crawfordsville 07,County Council,At Large,3,REP,David HUNT,341
Montgomery,Crawfordsville 07,County Council,At Large,3,REP,Gary D BOOTH,343
Montgomery,Crawfordsville 07,County Council,At Large,3,REP,Mike WARREN,343
Montgomery,Crawfordsville 07,Crawfordsville School Board,At Large,2,NP,Steven D McLAUGHLIN,297
Montgomery,Crawfordsville 07,Crawfordsville School Board,At Large,2,NP,Susan E ALBRECHT,326
Montgomery,Crawfordsville 08,President,,1,,Write-In,1
Montgomery,Crawfordsville 08,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Montgomery,Crawfordsville 08,President,,1,REP,Donald J. TRUMP / JD Vance,304
Montgomery,Crawfordsville 08,President,,1,DEM,Kamala D. HARRIS / Tim Walz,182
Montgomery,Crawfordsville 08,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Montgomery,Crawfordsville 08,U.S. Senate,,1,LBT,Andrew HORNING,13
