county,precinct,office,district,seats,party,candidate,votes
Elkhart,Concord 14,State House,21,1,LBT,Melissa D KAUFFMAN,29
Elkhart,Concord 14,State House,21,1,REP,Timothy WESCO,63
Elkhart,Concord 14,County Commissioner,2,1,REP,Bradley D ROGERS,75
Elkhart,Concord 14,County Commissioner,3,1,REP,Suzie WEIRICK,78
Elkhart,Concord 14,County Coroner,,1,REP,Mervin D MILLER,76
Elkhart,Concord 14,County Surveyor,,1,REP,Philip C BARKER,76
Elkhart,Concord 14,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,76
Elkhart,Concord 14,County Council,At Large,3,REP,Adam M BUJALSKI,53
Elkhart,Concord 14,County Council,At Large,3,DEM,Kevin PETERS,62
Elkhart,Concord 14,County Council,At Large,3,DEM,Ralph SPELBRING,51
Elkhart,Concord 14,County Council,At Large,3,REP,Steven E CLARK,51
Elkhart,Concord 14,County Council,At Large,3,REP,Thomas W STUMP,52
Elkhart,Concord 14,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,76
Elkhart,Concord 14,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,78
Elkhart,Concord 14,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,23
Elkhart,Concord 14,Elkhart Concord School Board,2,1,NP,Tim A YODER,17
Elkhart,Concord 14,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,19
Elkhart,Concord 14,Elkhart School Board,At Large,3,NP,Anne M Von Der VELLEN,23
Elkhart,Concord 14,Elkhart School Board,At Large,3,NP,Eric IVORY,33
Elkhart,Concord 14,Elkhart School Board,D,1,NP,Dacey DAVIS,36
Elkhart,Concord 14,Elkhart School Board,D,1,NP,Marvin T PACE SR,20
Elkhart,Concord 15,President,,1,,Write-In,0
Elkhart,Concord 15,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Elkhart,Concord 15,President,,1,REP,Donald J. TRUMP / JD Vance,56
Elkhart,Concord 15,President,,1,DEM,Kamala D. HARRIS / Tim Walz,214
Elkhart,Concord 15,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Elkhart,Concord 15,U.S. Senate,,1,LBT,Andrew HORNING,6
Elkhart,Concord 15,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 15,U.S. Senate,,1,REP,Jim BANKS,56
Elkhart,Concord 15,U.S. Senate,,1,DEM,Valerie McCRAY,214
Elkhart,Concord 15,U.S. House,2,1,DEM,Lori A CAMP,218
Elkhart,Concord 15,U.S. House,2,1,,Write-In,0
Elkhart,Concord 15,U.S. House,2,1,REP,Rudy YAKYM,57
Elkhart,Concord 15,U.S. House,2,1,LBT,William E. HENRY,2
Elkhart,Concord 15,Governor,,1,,Write-In,0
Elkhart,Concord 15,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,7
Elkhart,Concord 15,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,215
Elkhart,Concord 15,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,54
Elkhart,Concord 15,Attorney General,,1,DEM,Destiny WELLS,218
Elkhart,Concord 15,Attorney General,,1,REP,Todd ROKITA,56
Elkhart,Concord 15,State Senate,12,1,REP,Blake DORIOT,131
Elkhart,Concord 15,State House,21,1,LBT,Melissa D KAUFFMAN,111
Elkhart,Concord 15,State House,21,1,REP,Timothy WESCO,75
Elkhart,Concord 15,County Commissioner,2,1,REP,Bradley D ROGERS,128
Elkhart,Concord 15,County Commissioner,3,1,REP,Suzie WEIRICK,134
Elkhart,Concord 15,County Coroner,,1,REP,Mervin D MILLER,139
Elkhart,Concord 15,County Surveyor,,1,REP,Philip C BARKER,133
Elkhart,Concord 15,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,133
Elkhart,Concord 15,County Council,At Large,3,REP,Adam M BUJALSKI,60
Elkhart,Concord 15,County Council,At Large,3,DEM,Kevin PETERS,187
Elkhart,Concord 15,County Council,At Large,3,DEM,Ralph SPELBRING,154
Elkhart,Concord 15,County Council,At Large,3,REP,Steven E CLARK,55
Elkhart,Concord 15,County Council,At Large,3,REP,Thomas W STUMP,57
Elkhart,Concord 15,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,135
Elkhart,Concord 15,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,135
Elkhart,Concord 15,Elkhart School Board,At Large,3,NP,Anne M Von Der VELLEN,87
Elkhart,Concord 15,Elkhart School Board,At Large,3,NP,Eric IVORY,138
Elkhart,Concord 15,Elkhart School Board,D,1,NP,Dacey DAVIS,110
Elkhart,Concord 15,Elkhart School Board,D,1,NP,Marvin T PACE SR,135
Elkhart,Concord 16,President,,1,,Write-In,0
Elkhart,Concord 16,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Elkhart,Concord 16,President,,1,REP,Donald J. TRUMP / JD Vance,129
Elkhart,Concord 16,President,,1,DEM,Kamala D. HARRIS / Tim Walz,266
Elkhart,Concord 16,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,0
Elkhart,Concord 16,U.S. Senate,,1,LBT,Andrew HORNING,7
Elkhart,Concord 16,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 16,U.S. Senate,,1,REP,Jim BANKS,134
Elkhart,Concord 16,U.S. Senate,,1,DEM,Valerie McCRAY,267
Elkhart,Concord 16,U.S. House,2,1,DEM,Lori A CAMP,266
Elkhart,Concord 16,U.S. House,2,1,,Write-In,0
Elkhart,Concord 16,U.S. House,2,1,REP,Rudy YAKYM,138
Elkhart,Concord 16,U.S. House,2,1,LBT,William E. HENRY,6
Elkhart,Concord 16,Governor,,1,,Write-In,0
Elkhart,Concord 16,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,10
Elkhart,Concord 16,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,271
Elkhart,Concord 16,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,126
Elkhart,Concord 16,Attorney General,,1,DEM,Destiny WELLS,269
Elkhart,Concord 16,Attorney General,,1,REP,Todd ROKITA,139
Elkhart,Concord 16,State Senate,12,1,REP,Blake DORIOT,239
Elkhart,Concord 16,State House,21,1,LBT,Melissa D KAUFFMAN,153
Elkhart,Concord 16,State House,21,1,REP,Timothy WESCO,154
Elkhart,Concord 16,County Commissioner,2,1,REP,Bradley D ROGERS,232
Elkhart,Concord 16,County Commissioner,3,1,REP,Suzie WEIRICK,236
Elkhart,Concord 16,County Coroner,,1,REP,Mervin D MILLER,242
Elkhart,Concord 16,County Surveyor,,1,REP,Philip C BARKER,236
Elkhart,Concord 16,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,236
Elkhart,Concord 16,County Council,At Large,3,REP,Adam M BUJALSKI,122
Elkhart,Concord 16,County Council,At Large,3,DEM,Kevin PETERS,246
Elkhart,Concord 16,County Council,At Large,3,DEM,Ralph SPELBRING,201
Elkhart,Concord 16,County Council,At Large,3,REP,Steven E CLARK,134
Elkhart,Concord 16,County Council,At Large,3,REP,Thomas W STUMP,135
Elkhart,Concord 16,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,241
Elkhart,Concord 16,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,242
Elkhart,Concord 16,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,10
Elkhart,Concord 16,Elkhart Concord School Board,2,1,NP,Tim A YODER,12
Elkhart,Concord 16,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,13
Elkhart,Concord 16,Elkhart School Board,At Large,3,NP,Anne M Von Der VELLEN,121
Elkhart,Concord 16,Elkhart School Board,At Large,3,NP,Eric IVORY,206
Elkhart,Concord 16,Elkhart School Board,D,1,NP,Dacey DAVIS,171
Elkhart,Concord 16,Elkhart School Board,D,1,NP,Marvin T PACE SR,151
Elkhart,Concord 17,President,,1,,Write-In,1
Elkhart,Concord 17,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Elkhart,Concord 17,President,,1,REP,Donald J. TRUMP / JD Vance,402
Elkhart,Concord 17,President,,1,DEM,Kamala D. HARRIS / Tim Walz,255
Elkhart,Concord 17,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,2
Elkhart,Concord 17,U.S. Senate,,1,LBT,Andrew HORNING,12
Elkhart,Concord 17,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 17,U.S. Senate,,1,REP,Jim BANKS,414
Elkhart,Concord 17,U.S. Senate,,1,DEM,Valerie McCRAY,239
Elkhart,Concord 17,U.S. House,2,1,DEM,Lori A CAMP,236
Elkhart,Concord 17,U.S. House,2,1,,Write-In,0
Elkhart,Concord 17,U.S. House,2,1,REP,Rudy YAKYM,421
Elkhart,Concord 17,U.S. House,2,1,LBT,William E. HENRY,6
Elkhart,Concord 17,Governor,,1,,Write-In,0
Elkhart,Concord 17,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,24
Elkhart,Concord 17,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,258
Elkhart,Concord 17,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,380
Elkhart,Concord 17,Attorney General,,1,DEM,Destiny WELLS,247
Elkhart,Concord 17,Attorney General,,1,REP,Todd ROKITA,415
Elkhart,Concord 17,State Senate,12,1,REP,Blake DORIOT,518
Elkhart,Concord 17,State House,48,1,REP,Doug MILLER,517
Elkhart,Concord 17,County Commissioner,2,1,REP,Bradley D ROGERS,511
Elkhart,Concord 17,County Commissioner,3,1,REP,Suzie WEIRICK,516
Elkhart,Concord 17,County Coroner,,1,REP,Mervin D MILLER,522
Elkhart,Concord 17,County Surveyor,,1,REP,Philip C BARKER,518
Elkhart,Concord 17,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,515
Elkhart,Concord 17,County Council,At Large,3,REP,Adam M BUJALSKI,394
Elkhart,Concord 17,County Council,At Large,3,DEM,Kevin PETERS,227
Elkhart,Concord 17,County Council,At Large,3,DEM,Ralph SPELBRING,186
Elkhart,Concord 17,County Council,At Large,3,REP,Steven E CLARK,382
Elkhart,Concord 17,County Council,At Large,3,REP,Thomas W STUMP,375
Elkhart,Concord 17,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,516
Elkhart,Concord 17,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,520
Elkhart,Concord 17,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,239
Elkhart,Concord 17,Elkhart Concord School Board,2,1,NP,Tim A YODER,434
Elkhart,Concord 17,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,411
Elkhart,Concord 18,President,,1,,Write-In,0
Elkhart,Concord 18,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Elkhart,Concord 18,President,,1,REP,Donald J. TRUMP / JD Vance,303
Elkhart,Concord 18,President,,1,DEM,Kamala D. HARRIS / Tim Walz,161
Elkhart,Concord 18,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Elkhart,Concord 18,U.S. Senate,,1,LBT,Andrew HORNING,8
Elkhart,Concord 18,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 18,U.S. Senate,,1,REP,Jim BANKS,311
Elkhart,Concord 18,U.S. Senate,,1,DEM,Valerie McCRAY,154
Elkhart,Concord 18,U.S. House,2,1,DEM,Lori A CAMP,155
Elkhart,Concord 18,U.S. House,2,1,,Write-In,0
Elkhart,Concord 18,U.S. House,2,1,REP,Rudy YAKYM,307
Elkhart,Concord 18,U.S. House,2,1,LBT,William E. HENRY,10
Elkhart,Concord 18,Governor,,1,,Write-In,0
Elkhart,Concord 18,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,15
Elkhart,Concord 18,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,167
Elkhart,Concord 18,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,292
Elkhart,Concord 18,Attorney General,,1,DEM,Destiny WELLS,162
Elkhart,Concord 18,Attorney General,,1,REP,Todd ROKITA,309
Elkhart,Concord 18,State Senate,12,1,REP,Blake DORIOT,370
Elkhart,Concord 18,State House,48,1,REP,Doug MILLER,366
Elkhart,Concord 18,County Commissioner,2,1,REP,Bradley D ROGERS,367
Elkhart,Concord 18,County Commissioner,3,1,REP,Suzie WEIRICK,369
Elkhart,Concord 18,County Coroner,,1,REP,Mervin D MILLER,374
Elkhart,Concord 18,County Surveyor,,1,REP,Philip C BARKER,372
Elkhart,Concord 18,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,372
Elkhart,Concord 18,County Council,At Large,3,REP,Adam M BUJALSKI,291
Elkhart,Concord 18,County Council,At Large,3,DEM,Kevin PETERS,161
Elkhart,Concord 18,County Council,At Large,3,DEM,Ralph SPELBRING,132
Elkhart,Concord 18,County Council,At Large,3,REP,Steven E CLARK,270
Elkhart,Concord 18,County Council,At Large,3,REP,Thomas W STUMP,280
Elkhart,Concord 18,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,369
Elkhart,Concord 18,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,377
Elkhart,Concord 18,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,164
Elkhart,Concord 18,Elkhart Concord School Board,2,1,NP,Tim A YODER,276
Elkhart,Concord 18,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,308
Elkhart,Concord 19,President,,1,,Write-In,2
Elkhart,Concord 19,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Elkhart,Concord 19,President,,1,REP,Donald J. TRUMP / JD Vance,224
Elkhart,Concord 19,President,,1,DEM,Kamala D. HARRIS / Tim Walz,147
Elkhart,Concord 19,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,5
Elkhart,Concord 19,U.S. Senate,,1,LBT,Andrew HORNING,9
Elkhart,Concord 19,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 19,U.S. Senate,,1,REP,Jim BANKS,227
Elkhart,Concord 19,U.S. Senate,,1,DEM,Valerie McCRAY,147
Elkhart,Concord 19,U.S. House,2,1,DEM,Lori A CAMP,145
Elkhart,Concord 19,U.S. House,2,1,,Write-In,0
Elkhart,Concord 19,U.S. House,2,1,REP,Rudy YAKYM,230
Elkhart,Concord 19,U.S. House,2,1,LBT,William E. HENRY,12
Elkhart,Concord 19,Governor,,1,,Write-In,0
Elkhart,Concord 19,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,19
Elkhart,Concord 19,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,153
Elkhart,Concord 19,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,217
Elkhart,Concord 19,Attorney General,,1,DEM,Destiny WELLS,153
Elkhart,Concord 19,Attorney General,,1,REP,Todd ROKITA,233
Elkhart,Concord 19,State Senate,12,1,REP,Blake DORIOT,314
Elkhart,Concord 19,State House,48,1,REP,Doug MILLER,310
Elkhart,Concord 19,County Commissioner,2,1,REP,Bradley D ROGERS,304
Elkhart,Concord 19,County Commissioner,3,1,REP,Suzie WEIRICK,307
Elkhart,Concord 19,County Coroner,,1,REP,Mervin D MILLER,307
Elkhart,Concord 19,County Surveyor,,1,REP,Philip C BARKER,305
Elkhart,Concord 19,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,304
Elkhart,Concord 19,County Council,At Large,3,REP,Adam M BUJALSKI,214
Elkhart,Concord 19,County Council,At Large,3,DEM,Kevin PETERS,146
Elkhart,Concord 19,County Council,At Large,3,DEM,Ralph SPELBRING,124
Elkhart,Concord 19,County Council,At Large,3,REP,Steven E CLARK,217
Elkhart,Concord 19,County Council,At Large,3,REP,Thomas W STUMP,225
Elkhart,Concord 19,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,310
Elkhart,Concord 19,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,307
Elkhart,Concord 19,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,146
Elkhart,Concord 19,Elkhart Concord School Board,2,1,NP,Tim A YODER,201
Elkhart,Concord 19,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,204
Elkhart,Concord 20,President,,1,,Write-In,0
Elkhart,Concord 20,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Elkhart,Concord 20,President,,1,REP,Donald J. TRUMP / JD Vance,332
Elkhart,Concord 20,President,,1,DEM,Kamala D. HARRIS / Tim Walz,124
Elkhart,Concord 20,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Elkhart,Concord 20,U.S. Senate,,1,LBT,Andrew HORNING,4
Elkhart,Concord 20,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 20,U.S. Senate,,1,REP,Jim BANKS,345
Elkhart,Concord 20,U.S. Senate,,1,DEM,Valerie McCRAY,114
Elkhart,Concord 20,U.S. House,2,1,DEM,Lori A CAMP,113
Elkhart,Concord 20,U.S. House,2,1,,Write-In,0
Elkhart,Concord 20,U.S. House,2,1,REP,Rudy YAKYM,353
Elkhart,Concord 20,U.S. House,2,1,LBT,William E. HENRY,2
Elkhart,Concord 20,Governor,,1,,Write-In,0
Elkhart,Concord 20,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,9
Elkhart,Concord 20,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,128
Elkhart,Concord 20,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,331
Elkhart,Concord 20,Attorney General,,1,DEM,Destiny WELLS,128
Elkhart,Concord 20,Attorney General,,1,REP,Todd ROKITA,336
Elkhart,Concord 20,State Senate,12,1,REP,Blake DORIOT,394
Elkhart,Concord 20,State House,48,1,REP,Doug MILLER,383
Elkhart,Concord 20,County Commissioner,2,1,REP,Bradley D ROGERS,382
Elkhart,Concord 20,County Commissioner,3,1,REP,Suzie WEIRICK,383
Elkhart,Concord 20,County Coroner,,1,REP,Mervin D MILLER,389
Elkhart,Concord 20,County Surveyor,,1,REP,Philip C BARKER,384
Elkhart,Concord 20,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,382
Elkhart,Concord 20,County Council,At Large,3,REP,Adam M BUJALSKI,311
Elkhart,Concord 20,County Council,At Large,3,DEM,Kevin PETERS,104
Elkhart,Concord 20,County Council,At Large,3,DEM,Ralph SPELBRING,88
Elkhart,Concord 20,County Council,At Large,3,REP,Steven E CLARK,305
Elkhart,Concord 20,County Council,At Large,3,REP,Thomas W STUMP,310
Elkhart,Concord 20,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,387
Elkhart,Concord 20,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,395
Elkhart,Concord 20,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,153
Elkhart,Concord 20,Elkhart Concord School Board,2,1,NP,Tim A YODER,301
Elkhart,Concord 20,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,308
Elkhart,Concord 21,President,,1,,Write-In,0
Elkhart,Concord 21,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Elkhart,Concord 21,President,,1,REP,Donald J. TRUMP / JD Vance,257
Elkhart,Concord 21,President,,1,DEM,Kamala D. HARRIS / Tim Walz,298
Elkhart,Concord 21,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7
Elkhart,Concord 21,U.S. Senate,,1,LBT,Andrew HORNING,8
Elkhart,Concord 21,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 21,U.S. Senate,,1,REP,Jim BANKS,260
Elkhart,Concord 21,U.S. Senate,,1,DEM,Valerie McCRAY,295
Elkhart,Concord 21,U.S. House,2,1,DEM,Lori A CAMP,294
Elkhart,Concord 21,U.S. House,2,1,,Write-In,0
Elkhart,Concord 21,U.S. House,2,1,REP,Rudy YAKYM,260
Elkhart,Concord 21,U.S. House,2,1,LBT,William E. HENRY,14
Elkhart,Concord 21,Governor,,1,,Write-In,0
Elkhart,Concord 21,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,20
Elkhart,Concord 21,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,306
Elkhart,Concord 21,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,241
Elkhart,Concord 21,Attorney General,,1,DEM,Destiny WELLS,307
Elkhart,Concord 21,Attorney General,,1,REP,Todd ROKITA,259
Elkhart,Concord 21,State Senate,12,1,REP,Blake DORIOT,373
Elkhart,Concord 21,State House,21,1,LBT,Melissa D KAUFFMAN,156
Elkhart,Concord 21,State House,21,1,REP,Timothy WESCO,299
Elkhart,Concord 21,County Commissioner,2,1,REP,Bradley D ROGERS,371
Elkhart,Concord 21,County Commissioner,3,1,REP,Suzie WEIRICK,371
Elkhart,Concord 21,County Coroner,,1,REP,Mervin D MILLER,380
Elkhart,Concord 21,County Surveyor,,1,REP,Philip C BARKER,373
Elkhart,Concord 21,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,379
Elkhart,Concord 21,County Council,At Large,3,REP,Adam M BUJALSKI,240
Elkhart,Concord 21,County Council,At Large,3,DEM,Kevin PETERS,264
Elkhart,Concord 21,County Council,At Large,3,DEM,Ralph SPELBRING,216
Elkhart,Concord 21,County Council,At Large,3,REP,Steven E CLARK,241
Elkhart,Concord 21,County Council,At Large,3,REP,Thomas W STUMP,249
Elkhart,Concord 21,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,378
Elkhart,Concord 21,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,377
Elkhart,Concord 21,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,103
Elkhart,Concord 21,Elkhart Concord School Board,2,1,NP,Tim A YODER,115
Elkhart,Concord 21,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,137
Elkhart,Concord 21,Elkhart School Board,At Large,3,NP,Anne M Von Der VELLEN,89
Elkhart,Concord 21,Elkhart School Board,At Large,3,NP,Eric IVORY,158
Elkhart,Concord 21,Elkhart School Board,D,1,NP,Dacey DAVIS,124
Elkhart,Concord 21,Elkhart School Board,D,1,NP,Marvin T PACE SR,119
Elkhart,Concord 22,President,,1,,Write-In,1
Elkhart,Concord 22,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Elkhart,Concord 22,President,,1,REP,Donald J. TRUMP / JD Vance,251
Elkhart,Concord 22,President,,1,DEM,Kamala D. HARRIS / Tim Walz,130
Elkhart,Concord 22,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Elkhart,Concord 22,U.S. Senate,,1,LBT,Andrew HORNING,5
Elkhart,Concord 22,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 22,U.S. Senate,,1,REP,Jim BANKS,255
Elkhart,Concord 22,U.S. Senate,,1,DEM,Valerie McCRAY,123
Elkhart,Concord 22,U.S. House,2,1,DEM,Lori A CAMP,124
Elkhart,Concord 22,U.S. House,2,1,,Write-In,0
Elkhart,Concord 22,U.S. House,2,1,REP,Rudy YAKYM,253
Elkhart,Concord 22,U.S. House,2,1,LBT,William E. HENRY,7
Elkhart,Concord 22,Governor,,1,,Write-In,0
Elkhart,Concord 22,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,16
Elkhart,Concord 22,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,137
Elkhart,Concord 22,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,232
Elkhart,Concord 22,Attorney General,,1,DEM,Destiny WELLS,130
Elkhart,Concord 22,Attorney General,,1,REP,Todd ROKITA,254
Elkhart,Concord 22,State Senate,12,1,REP,Blake DORIOT,310
Elkhart,Concord 22,State House,21,1,LBT,Melissa D KAUFFMAN,72
Elkhart,Concord 22,State House,21,1,REP,Timothy WESCO,278
Elkhart,Concord 22,County Commissioner,2,1,REP,Bradley D ROGERS,313
Elkhart,Concord 22,County Commissioner,3,1,REP,Suzie WEIRICK,312
Elkhart,Concord 22,County Coroner,,1,REP,Mervin D MILLER,314
Elkhart,Concord 22,County Surveyor,,1,REP,Philip C BARKER,306
Elkhart,Concord 22,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,312
Elkhart,Concord 22,County Council,At Large,3,REP,Adam M BUJALSKI,213
Elkhart,Concord 22,County Council,At Large,3,DEM,Kevin PETERS,127
Elkhart,Concord 22,County Council,At Large,3,DEM,Ralph SPELBRING,103
Elkhart,Concord 22,County Council,At Large,3,REP,Steven E CLARK,234
Elkhart,Concord 22,County Council,At Large,3,REP,Thomas W STUMP,230
Elkhart,Concord 22,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,312
Elkhart,Concord 22,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,317
Elkhart,Concord 22,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,164
Elkhart,Concord 22,Elkhart Concord School Board,2,1,NP,Tim A YODER,210
Elkhart,Concord 22,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,209
Elkhart,Concord 23,President,,1,,Write-In,1
Elkhart,Concord 23,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Elkhart,Concord 23,President,,1,REP,Donald J. TRUMP / JD Vance,300
Elkhart,Concord 23,President,,1,DEM,Kamala D. HARRIS / Tim Walz,216
Elkhart,Concord 23,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Elkhart,Concord 23,U.S. Senate,,1,LBT,Andrew HORNING,16
Elkhart,Concord 23,U.S. Senate,,1,,Write-In,0
Elkhart,Concord 23,U.S. Senate,,1,REP,Jim BANKS,301
Elkhart,Concord 23,U.S. Senate,,1,DEM,Valerie McCRAY,202
Elkhart,Concord 23,U.S. House,2,1,DEM,Lori A CAMP,211
Elkhart,Concord 23,U.S. House,2,1,,Write-In,0
Elkhart,Concord 23,U.S. House,2,1,REP,Rudy YAKYM,305
Elkhart,Concord 23,U.S. House,2,1,LBT,William E. HENRY,12
Elkhart,Concord 23,Governor,,1,,Write-In,0
Elkhart,Concord 23,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,12
Elkhart,Concord 23,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,221
Elkhart,Concord 23,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,293
Elkhart,Concord 23,Attorney General,,1,DEM,Destiny WELLS,221
Elkhart,Concord 23,Attorney General,,1,REP,Todd ROKITA,303
Elkhart,Concord 23,State Senate,12,1,REP,Blake DORIOT,400
Elkhart,Concord 23,State House,21,1,LBT,Melissa D KAUFFMAN,125
Elkhart,Concord 23,State House,21,1,REP,Timothy WESCO,330
Elkhart,Concord 23,County Commissioner,2,1,REP,Bradley D ROGERS,396
Elkhart,Concord 23,County Commissioner,3,1,REP,Suzie WEIRICK,399
Elkhart,Concord 23,County Coroner,,1,REP,Mervin D MILLER,404
Elkhart,Concord 23,County Surveyor,,1,REP,Philip C BARKER,394
Elkhart,Concord 23,County Treasurer,,1,REP,Cynthia (Cindy) CHADWELL,403
Elkhart,Concord 23,County Council,At Large,3,REP,Adam M BUJALSKI,295
Elkhart,Concord 23,County Council,At Large,3,DEM,Kevin PETERS,203
Elkhart,Concord 23,County Council,At Large,3,DEM,Ralph SPELBRING,177
Elkhart,Concord 23,County Council,At Large,3,REP,Steven E CLARK,290
Elkhart,Concord 23,County Council,At Large,3,REP,Thomas W STUMP,297
Elkhart,Concord 23,Elkhart Superior Court Judge,2,1,REP,Andrew M. HICKS,402
Elkhart,Concord 23,Elkhart Superior Court Judge,6,1,REP,David C. BONFIGLIO,405
Elkhart,Concord 23,Elkhart Concord School Board,2,1,NP,Stacy McDOWELL,217
Elkhart,Concord 23,Elkhart Concord School Board,2,1,NP,Tim A YODER,292
Elkhart,Concord 23,Elkhart Concord School Board,2,1,NP,Tim KOONTZ,304
Elkhart,Concord 24,President,,1,,Write-In,2
