county,precinct,office,district,seats,party,candidate,votes
Vigo,01-A,County Treasurer,,1,DEM,Tona J. BEAN,124
Vigo,01-A,Circuit Court Clerk,,1,DEM,Jack KENSELL,132
Vigo,01-A,Circuit Court Clerk,,1,REP,Leanna MOORE,100
Vigo,01-A,County Council,At Large,3,REP,Brad A ANDERSON,88
Vigo,01-A,County Council,At Large,3,REP,Brenda WILSON,69
Vigo,01-A,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,115
Vigo,01-A,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,120
Vigo,01-A,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,72
Vigo,01-A,County Council,At Large,3,DEM,Todd THACKER,116
Vigo,01-A,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,104
Vigo,01-A,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,129
Vigo,01-A,Vigo School Board,"1,2",1,NP,Amy LORE,75
Vigo,01-A,Vigo School Board,"1,2",1,NP,Christina CRIST,113
Vigo,01-A,Vigo School Board,"1,2",1,NP,Peggy JOYNER,86
Vigo,01-A,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,55
Vigo,01-A,Vigo School Board,3,1,NP,Mark LEE,54
Vigo,01-A,Vigo School Board,3,1,NP,Stacy D. KILLION,139
Vigo,01-B,President,,1,,Write-In,0
Vigo,01-B,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Vigo,01-B,President,,1,REP,Donald J. TRUMP / JD Vance,295
Vigo,01-B,President,,1,DEM,Kamala D. HARRIS / Tim Walz,212
Vigo,01-B,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,6
Vigo,01-B,U.S. Senate,,1,LBT,Andrew HORNING,10
Vigo,01-B,U.S. Senate,,1,,Write-In,0
Vigo,01-B,U.S. Senate,,1,REP,Jim BANKS,279
Vigo,01-B,U.S. Senate,,1,DEM,Valerie McCRAY,213
Vigo,01-B,U.S. House,8,1,DEM,Erik HURT,200
Vigo,01-B,U.S. House,8,1,LBT,K Richard FITZLAFF,14
Vigo,01-B,U.S. House,8,1,REP,Mark MESSMER,290
Vigo,01-B,Governor,,1,,Write-In,0
Vigo,01-B,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,17
Vigo,01-B,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,221
Vigo,01-B,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,270
Vigo,01-B,Attorney General,,1,DEM,Destiny WELLS,222
Vigo,01-B,Attorney General,,1,REP,Todd ROKITA,285
Vigo,01-B,State House,43,1,DEM,Tonya PFAFF,330
Vigo,01-B,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,233
Vigo,01-B,County Auditor,,1,REP,Larry T. HUTCHINGS II,266
Vigo,01-B,County Commissioner,2,1,REP,Chris SWITZER,294
Vigo,01-B,County Commissioner,2,1,DEM,Courtney Indiana WEGER,209
Vigo,01-B,County Commissioner,3,1,REP,Mike MORRIS,295
Vigo,01-B,County Commissioner,3,1,DEM,Tony KASSISSIEH,205
Vigo,01-B,County Coroner,,1,DEM,Janie MYERS,231
Vigo,01-B,County Coroner,,1,REP,Travis NORRIS,271
Vigo,01-B,County Recorder,,1,REP,Diana WINSTED-SMITH,269
Vigo,01-B,County Recorder,,1,DEM,Nancy ALLSUP,234
Vigo,01-B,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,278
Vigo,01-B,County Treasurer,,1,DEM,Tona J. BEAN,223
Vigo,01-B,Circuit Court Clerk,,1,DEM,Jack KENSELL,212
Vigo,01-B,Circuit Court Clerk,,1,REP,Leanna MOORE,290
Vigo,01-B,County Council,At Large,3,REP,Brad A ANDERSON,247
Vigo,01-B,County Council,At Large,3,REP,Brenda WILSON,179
Vigo,01-B,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,176
Vigo,01-B,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,179
Vigo,01-B,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,232
Vigo,01-B,County Council,At Large,3,DEM,Todd THACKER,186
Vigo,01-B,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,299
Vigo,01-B,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,207
Vigo,01-B,Vigo School Board,"1,2",1,NP,Amy LORE,143
Vigo,01-B,Vigo School Board,"1,2",1,NP,Christina CRIST,209
Vigo,01-B,Vigo School Board,"1,2",1,NP,Peggy JOYNER,159
Vigo,01-B,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,114
Vigo,01-B,Vigo School Board,3,1,NP,Mark LEE,142
Vigo,01-B,Vigo School Board,3,1,NP,Stacy D. KILLION,261
Vigo,01-C,President,,1,,Write-In,2
Vigo,01-C,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Vigo,01-C,President,,1,REP,Donald J. TRUMP / JD Vance,85
Vigo,01-C,President,,1,DEM,Kamala D. HARRIS / Tim Walz,102
Vigo,01-C,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,5
Vigo,01-C,U.S. Senate,,1,LBT,Andrew HORNING,8
Vigo,01-C,U.S. Senate,,1,,Write-In,0
Vigo,01-C,U.S. Senate,,1,REP,Jim BANKS,84
Vigo,01-C,U.S. Senate,,1,DEM,Valerie McCRAY,107
Vigo,01-C,U.S. House,8,1,DEM,Erik HURT,103
Vigo,01-C,U.S. House,8,1,LBT,K Richard FITZLAFF,5
Vigo,01-C,U.S. House,8,1,REP,Mark MESSMER,89
Vigo,01-C,Governor,,1,,Write-In,0
Vigo,01-C,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,11
Vigo,01-C,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,105
Vigo,01-C,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,82
Vigo,01-C,Attorney General,,1,DEM,Destiny WELLS,108
Vigo,01-C,Attorney General,,1,REP,Todd ROKITA,91
Vigo,01-C,State House,43,1,DEM,Tonya PFAFF,156
Vigo,01-C,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,111
Vigo,01-C,County Auditor,,1,REP,Larry T. HUTCHINGS II,84
Vigo,01-C,County Commissioner,2,1,REP,Chris SWITZER,96
Vigo,01-C,County Commissioner,2,1,DEM,Courtney Indiana WEGER,99
Vigo,01-C,County Commissioner,3,1,REP,Mike MORRIS,90
Vigo,01-C,County Commissioner,3,1,DEM,Tony KASSISSIEH,106
Vigo,01-C,County Coroner,,1,DEM,Janie MYERS,113
Vigo,01-C,County Coroner,,1,REP,Travis NORRIS,80
Vigo,01-C,County Recorder,,1,REP,Diana WINSTED-SMITH,74
Vigo,01-C,County Recorder,,1,DEM,Nancy ALLSUP,121
Vigo,01-C,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,93
Vigo,01-C,County Treasurer,,1,DEM,Tona J. BEAN,100
Vigo,01-C,Circuit Court Clerk,,1,DEM,Jack KENSELL,102
Vigo,01-C,Circuit Court Clerk,,1,REP,Leanna MOORE,93
Vigo,01-C,County Council,At Large,3,REP,Brad A ANDERSON,86
Vigo,01-C,County Council,At Large,3,REP,Brenda WILSON,68
Vigo,01-C,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,94
Vigo,01-C,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,90
Vigo,01-C,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,85
Vigo,01-C,County Council,At Large,3,DEM,Todd THACKER,94
Vigo,01-C,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,97
Vigo,01-C,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,99
Vigo,01-C,Vigo School Board,"1,2",1,NP,Amy LORE,52
Vigo,01-C,Vigo School Board,"1,2",1,NP,Christina CRIST,68
Vigo,01-C,Vigo School Board,"1,2",1,NP,Peggy JOYNER,82
Vigo,01-C,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,48
Vigo,01-C,Vigo School Board,3,1,NP,Mark LEE,46
Vigo,01-C,Vigo School Board,3,1,NP,Stacy D. KILLION,113
Vigo,01-D,President,,1,,Write-In,2
Vigo,01-D,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Vigo,01-D,President,,1,REP,Donald J. TRUMP / JD Vance,73
Vigo,01-D,President,,1,DEM,Kamala D. HARRIS / Tim Walz,85
Vigo,01-D,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Vigo,01-D,U.S. Senate,,1,LBT,Andrew HORNING,6
Vigo,01-D,U.S. Senate,,1,,Write-In,0
Vigo,01-D,U.S. Senate,,1,REP,Jim BANKS,65
Vigo,01-D,U.S. Senate,,1,DEM,Valerie McCRAY,87
Vigo,01-D,U.S. House,8,1,DEM,Erik HURT,81
Vigo,01-D,U.S. House,8,1,LBT,K Richard FITZLAFF,8
Vigo,01-D,U.S. House,8,1,REP,Mark MESSMER,69
Vigo,01-D,Governor,,1,,Write-In,0
Vigo,01-D,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,8
Vigo,01-D,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,86
Vigo,01-D,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,63
Vigo,01-D,Attorney General,,1,DEM,Destiny WELLS,89
Vigo,01-D,Attorney General,,1,REP,Todd ROKITA,70
Vigo,01-D,State House,43,1,DEM,Tonya PFAFF,124
Vigo,01-D,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,96
Vigo,01-D,County Auditor,,1,REP,Larry T. HUTCHINGS II,62
Vigo,01-D,County Commissioner,2,1,REP,Chris SWITZER,76
Vigo,01-D,County Commissioner,2,1,DEM,Courtney Indiana WEGER,82
Vigo,01-D,County Commissioner,3,1,REP,Mike MORRIS,70
Vigo,01-D,County Commissioner,3,1,DEM,Tony KASSISSIEH,85
Vigo,01-D,County Coroner,,1,DEM,Janie MYERS,90
Vigo,01-D,County Coroner,,1,REP,Travis NORRIS,66
Vigo,01-D,County Recorder,,1,REP,Diana WINSTED-SMITH,56
Vigo,01-D,County Recorder,,1,DEM,Nancy ALLSUP,101
Vigo,01-D,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,70
Vigo,01-D,County Treasurer,,1,DEM,Tona J. BEAN,87
Vigo,01-D,Circuit Court Clerk,,1,DEM,Jack KENSELL,85
Vigo,01-D,Circuit Court Clerk,,1,REP,Leanna MOORE,74
Vigo,01-D,County Council,At Large,3,REP,Brad A ANDERSON,65
Vigo,01-D,County Council,At Large,3,REP,Brenda WILSON,52
Vigo,01-D,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,70
Vigo,01-D,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,70
Vigo,01-D,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,57
Vigo,01-D,County Council,At Large,3,DEM,Todd THACKER,70
Vigo,01-D,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,70
Vigo,01-D,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,89
Vigo,01-D,Vigo School Board,"1,2",1,NP,Amy LORE,38
Vigo,01-D,Vigo School Board,"1,2",1,NP,Christina CRIST,72
Vigo,01-D,Vigo School Board,"1,2",1,NP,Peggy JOYNER,65
Vigo,01-D,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,41
Vigo,01-D,Vigo School Board,3,1,NP,Mark LEE,54
Vigo,01-D,Vigo School Board,3,1,NP,Stacy D. KILLION,87
Vigo,02-A,President,,1,,Write-In,1
Vigo,02-A,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Vigo,02-A,President,,1,REP,Donald J. TRUMP / JD Vance,203
Vigo,02-A,President,,1,DEM,Kamala D. HARRIS / Tim Walz,192
Vigo,02-A,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7
Vigo,02-A,U.S. Senate,,1,LBT,Andrew HORNING,12
Vigo,02-A,U.S. Senate,,1,,Write-In,0
Vigo,02-A,U.S. Senate,,1,REP,Jim BANKS,196
Vigo,02-A,U.S. Senate,,1,DEM,Valerie McCRAY,191
Vigo,02-A,U.S. House,8,1,DEM,Erik HURT,176
Vigo,02-A,U.S. House,8,1,LBT,K Richard FITZLAFF,20
Vigo,02-A,U.S. House,8,1,REP,Mark MESSMER,198
Vigo,02-A,Governor,,1,,Write-In,0
Vigo,02-A,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,19
Vigo,02-A,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,198
Vigo,02-A,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,186
Vigo,02-A,Attorney General,,1,DEM,Destiny WELLS,195
Vigo,02-A,Attorney General,,1,REP,Todd ROKITA,200
Vigo,02-A,State House,43,1,DEM,Tonya PFAFF,272
Vigo,02-A,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,192
Vigo,02-A,County Auditor,,1,REP,Larry T. HUTCHINGS II,204
Vigo,02-A,County Commissioner,2,1,REP,Chris SWITZER,219
Vigo,02-A,County Commissioner,2,1,DEM,Courtney Indiana WEGER,177
Vigo,02-A,County Commissioner,3,1,REP,Mike MORRIS,207
Vigo,02-A,County Commissioner,3,1,DEM,Tony KASSISSIEH,185
Vigo,02-A,County Coroner,,1,DEM,Janie MYERS,212
Vigo,02-A,County Coroner,,1,REP,Travis NORRIS,184
Vigo,02-A,County Recorder,,1,REP,Diana WINSTED-SMITH,182
Vigo,02-A,County Recorder,,1,DEM,Nancy ALLSUP,213
Vigo,02-A,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,208
Vigo,02-A,County Treasurer,,1,DEM,Tona J. BEAN,185
Vigo,02-A,Circuit Court Clerk,,1,DEM,Jack KENSELL,185
Vigo,02-A,Circuit Court Clerk,,1,REP,Leanna MOORE,206
Vigo,02-A,County Council,At Large,3,REP,Brad A ANDERSON,187
Vigo,02-A,County Council,At Large,3,REP,Brenda WILSON,133
Vigo,02-A,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,152
Vigo,02-A,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,153
Vigo,02-A,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,179
Vigo,02-A,County Council,At Large,3,DEM,Todd THACKER,160
Vigo,02-A,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,212
Vigo,02-A,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,184
Vigo,02-A,Vigo School Board,"1,2",1,NP,Amy LORE,113
Vigo,02-A,Vigo School Board,"1,2",1,NP,Christina CRIST,171
Vigo,02-A,Vigo School Board,"1,2",1,NP,Peggy JOYNER,133
Vigo,02-A,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,86
Vigo,02-A,Vigo School Board,3,1,NP,Mark LEE,104
Vigo,02-A,Vigo School Board,3,1,NP,Stacy D. KILLION,220
Vigo,02-B,President,,1,,Write-In,0
Vigo,02-B,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,1
Vigo,02-B,President,,1,REP,Donald J. TRUMP / JD Vance,80
Vigo,02-B,President,,1,DEM,Kamala D. HARRIS / Tim Walz,90
Vigo,02-B,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Vigo,02-B,U.S. Senate,,1,LBT,Andrew HORNING,4
Vigo,02-B,U.S. Senate,,1,,Write-In,0
Vigo,02-B,U.S. Senate,,1,REP,Jim BANKS,73
Vigo,02-B,U.S. Senate,,1,DEM,Valerie McCRAY,95
Vigo,02-B,U.S. House,8,1,DEM,Erik HURT,91
Vigo,02-B,U.S. House,8,1,LBT,K Richard FITZLAFF,6
Vigo,02-B,U.S. House,8,1,REP,Mark MESSMER,76
Vigo,02-B,Governor,,1,,Write-In,0
Vigo,02-B,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,6
Vigo,02-B,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,95
Vigo,02-B,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,72
Vigo,02-B,Attorney General,,1,DEM,Destiny WELLS,97
Vigo,02-B,Attorney General,,1,REP,Todd ROKITA,75
Vigo,02-B,State House,43,1,DEM,Tonya PFAFF,126
Vigo,02-B,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,95
Vigo,02-B,County Auditor,,1,REP,Larry T. HUTCHINGS II,77
Vigo,02-B,County Commissioner,2,1,REP,Chris SWITZER,86
Vigo,02-B,County Commissioner,2,1,DEM,Courtney Indiana WEGER,88
Vigo,02-B,County Commissioner,3,1,REP,Mike MORRIS,83
Vigo,02-B,County Commissioner,3,1,DEM,Tony KASSISSIEH,88
Vigo,02-B,County Coroner,,1,DEM,Janie MYERS,98
Vigo,02-B,County Coroner,,1,REP,Travis NORRIS,74
Vigo,02-B,County Recorder,,1,REP,Diana WINSTED-SMITH,73
Vigo,02-B,County Recorder,,1,DEM,Nancy ALLSUP,98
Vigo,02-B,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,78
Vigo,02-B,County Treasurer,,1,DEM,Tona J. BEAN,93
Vigo,02-B,Circuit Court Clerk,,1,DEM,Jack KENSELL,92
Vigo,02-B,Circuit Court Clerk,,1,REP,Leanna MOORE,77
Vigo,02-B,County Council,At Large,3,REP,Brad A ANDERSON,61
Vigo,02-B,County Council,At Large,3,REP,Brenda WILSON,45
Vigo,02-B,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,77
Vigo,02-B,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,80
Vigo,02-B,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,67
Vigo,02-B,County Council,At Large,3,DEM,Todd THACKER,81
Vigo,02-B,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,81
Vigo,02-B,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,92
Vigo,02-B,Vigo School Board,"1,2",1,NP,Amy LORE,29
Vigo,02-B,Vigo School Board,"1,2",1,NP,Christina CRIST,69
Vigo,02-B,Vigo School Board,"1,2",1,NP,Peggy JOYNER,71
Vigo,02-B,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,36
Vigo,02-B,Vigo School Board,3,1,NP,Mark LEE,54
Vigo,02-B,Vigo School Board,3,1,NP,Stacy D. KILLION,87
Vigo,02-C,President,,1,,Write-In,2
Vigo,02-C,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Vigo,02-C,President,,1,REP,Donald J. TRUMP / JD Vance,48
Vigo,02-C,President,,1,DEM,Kamala D. HARRIS / Tim Walz,108
Vigo,02-C,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,3
Vigo,02-C,U.S. Senate,,1,LBT,Andrew HORNING,8
Vigo,02-C,U.S. Senate,,1,,Write-In,0
Vigo,02-C,U.S. Senate,,1,REP,Jim BANKS,42
Vigo,02-C,U.S. Senate,,1,DEM,Valerie McCRAY,107
Vigo,02-C,U.S. House,8,1,DEM,Erik HURT,104
Vigo,02-C,U.S. House,8,1,LBT,K Richard FITZLAFF,6
Vigo,02-C,U.S. House,8,1,REP,Mark MESSMER,45
Vigo,02-C,Governor,,1,,Write-In,0
Vigo,02-C,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,3
Vigo,02-C,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,109
Vigo,02-C,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,46
Vigo,02-C,Attorney General,,1,DEM,Destiny WELLS,113
Vigo,02-C,Attorney General,,1,REP,Todd ROKITA,41
Vigo,02-C,State House,43,1,DEM,Tonya PFAFF,133
Vigo,02-C,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,111
Vigo,02-C,County Auditor,,1,REP,Larry T. HUTCHINGS II,41
Vigo,02-C,County Commissioner,2,1,REP,Chris SWITZER,54
Vigo,02-C,County Commissioner,2,1,DEM,Courtney Indiana WEGER,97
Vigo,02-C,County Commissioner,3,1,REP,Mike MORRIS,47
Vigo,02-C,County Commissioner,3,1,DEM,Tony KASSISSIEH,103
Vigo,02-C,County Coroner,,1,DEM,Janie MYERS,113
Vigo,02-C,County Coroner,,1,REP,Travis NORRIS,40
Vigo,02-C,County Recorder,,1,REP,Diana WINSTED-SMITH,40
Vigo,02-C,County Recorder,,1,DEM,Nancy ALLSUP,112
Vigo,02-C,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,54
Vigo,02-C,County Treasurer,,1,DEM,Tona J. BEAN,98
Vigo,02-C,Circuit Court Clerk,,1,DEM,Jack KENSELL,108
Vigo,02-C,Circuit Court Clerk,,1,REP,Leanna MOORE,45
Vigo,02-C,County Council,At Large,3,REP,Brad A ANDERSON,38
Vigo,02-C,County Council,At Large,3,REP,Brenda WILSON,29
Vigo,02-C,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,86
Vigo,02-C,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,99
Vigo,02-C,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,39
Vigo,02-C,County Council,At Large,3,DEM,Todd THACKER,82
Vigo,02-C,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,46
Vigo,02-C,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,105
Vigo,02-C,Vigo School Board,"1,2",1,NP,Amy LORE,51
Vigo,02-C,Vigo School Board,"1,2",1,NP,Christina CRIST,65
Vigo,02-C,Vigo School Board,"1,2",1,NP,Peggy JOYNER,54
Vigo,02-C,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,37
Vigo,02-C,Vigo School Board,3,1,NP,Mark LEE,39
Vigo,02-C,Vigo School Board,3,1,NP,Stacy D. KILLION,88
Vigo,02-D,President,,1,,Write-In,0
Vigo,02-D,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Vigo,02-D,President,,1,REP,Donald J. TRUMP / JD Vance,172
Vigo,02-D,President,,1,DEM,Kamala D. HARRIS / Tim Walz,122
Vigo,02-D,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Vigo,02-D,U.S. Senate,,1,LBT,Andrew HORNING,13
Vigo,02-D,U.S. Senate,,1,,Write-In,0
Vigo,02-D,U.S. Senate,,1,REP,Jim BANKS,164
Vigo,02-D,U.S. Senate,,1,DEM,Valerie McCRAY,120
Vigo,02-D,U.S. House,8,1,DEM,Erik HURT,112
Vigo,02-D,U.S. House,8,1,LBT,K Richard FITZLAFF,12
Vigo,02-D,U.S. House,8,1,REP,Mark MESSMER,173
Vigo,02-D,Governor,,1,,Write-In,0
Vigo,02-D,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,21
Vigo,02-D,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,129
Vigo,02-D,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,150
Vigo,02-D,Attorney General,,1,DEM,Destiny WELLS,129
Vigo,02-D,Attorney General,,1,REP,Todd ROKITA,168
Vigo,02-D,State House,43,1,DEM,Tonya PFAFF,214
Vigo,02-D,County Auditor,,1,DEM,Cheryl A. LOUDERMILK,154
Vigo,02-D,County Auditor,,1,REP,Larry T. HUTCHINGS II,141
Vigo,02-D,County Commissioner,2,1,REP,Chris SWITZER,176
Vigo,02-D,County Commissioner,2,1,DEM,Courtney Indiana WEGER,121
Vigo,02-D,County Commissioner,3,1,REP,Mike MORRIS,179
Vigo,02-D,County Commissioner,3,1,DEM,Tony KASSISSIEH,117
Vigo,02-D,County Coroner,,1,DEM,Janie MYERS,139
Vigo,02-D,County Coroner,,1,REP,Travis NORRIS,158
Vigo,02-D,County Recorder,,1,REP,Diana WINSTED-SMITH,157
Vigo,02-D,County Recorder,,1,DEM,Nancy ALLSUP,138
Vigo,02-D,County Treasurer,,1,REP,Josie SWALLS-THOMPSON,178
Vigo,02-D,County Treasurer,,1,DEM,Tona J. BEAN,118
Vigo,02-D,Circuit Court Clerk,,1,DEM,Jack KENSELL,112
Vigo,02-D,Circuit Court Clerk,,1,REP,Leanna MOORE,182
Vigo,02-D,County Council,At Large,3,REP,Brad A ANDERSON,148
Vigo,02-D,County Council,At Large,3,REP,Brenda WILSON,105
Vigo,02-D,County Council,At Large,3,DEM,James W. (Jim) BRAMBLE,102
Vigo,02-D,County Council,At Large,3,DEM,Marie BELZILE-THEISZ,105
Vigo,02-D,County Council,At Large,3,REP,Steve (Top Guns) ELLIS,142
Vigo,02-D,County Council,At Large,3,DEM,Todd THACKER,115
Vigo,02-D,Vigo Superior Court Judge,6,1,REP,Daniel KELLY,174
Vigo,02-D,Vigo Superior Court Judge,6,1,DEM,Kenneth E McVEY III,123
Vigo,02-D,Vigo School Board,"1,2",1,NP,Amy LORE,97
Vigo,02-D,Vigo School Board,"1,2",1,NP,Christina CRIST,135
Vigo,02-D,Vigo School Board,"1,2",1,NP,Peggy JOYNER,97
Vigo,02-D,Vigo School Board,"1,2",1,NP,Rosemarie SCOTT,72
Vigo,02-D,Vigo School Board,3,1,NP,Mark LEE,98
Vigo,02-D,Vigo School Board,3,1,NP,Stacy D. KILLION,164
Vigo,02-E,President,,1,,Write-In,0
Vigo,02-E,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,3
Vigo,02-E,President,,1,REP,Donald J. TRUMP / JD Vance,85
Vigo,02-E,President,,1,DEM,Kamala D. HARRIS / Tim Walz,122
Vigo,02-E,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,4
Vigo,02-E,U.S. Senate,,1,LBT,Andrew HORNING,4
Vigo,02-E,U.S. Senate,,1,,Write-In,0
Vigo,02-E,U.S. Senate,,1,REP,Jim BANKS,89
