county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Whitley,Cleveland NORTHWEST,County Commissioner District 1,,REP,Chad Banks,302,28,177,507
Whitley,Cleveland NORTHWEST,County Commissioner District 3,,REP,Theresa (Green) Baysinger,297,26,176,499
Whitley,Cleveland NORTHWEST,County Council Member At Large,,REP,Thor Allan Hodges,183,20,116,319
Whitley,Cleveland NORTHWEST,County Council Member At Large,,REP,Tim Longenbaugh,175,24,121,320
Whitley,Cleveland NORTHWEST,County Council Member At Large,,REP,Joan Western,161,25,115,301
Whitley,Cleveland NORTHWEST,County Council Member At Large,,LIB,Ryan Day,96,10,55,161
Whitley,Cleveland NORTHWEST,Whitko School Board District 1,,,Stephanie Campbell,168,16,97,281
Whitley,Cleveland NORTHWEST,Whitko School Board District 1,,,Georgia M. Tenney,137,18,100,255
Whitley,Cleveland NORTHWEST,Whitko School Board District 2,,,No Candidate Filed,0,0,0,0
Whitley,Cleveland NORTHWEST,Whitko School Board District 3,,,Micah R Cokl,270,23,165,458
Whitley,Cleveland NORTHWEST,IN Supreme Court-Rush,,,Yes,241,22,148,411
Whitley,Cleveland NORTHWEST,IN Supreme Court-Rush,,,No,64,7,42,113
Whitley,Cleveland NORTHWEST,IN Supreme Court-Massa,,,Yes,232,22,134,388
Whitley,Cleveland NORTHWEST,IN Supreme Court-Massa,,,No,71,7,51,129
Whitley,Cleveland NORTHWEST,IN Supreme Court-Molter,,,Yes,244,21,131,396
Whitley,Cleveland NORTHWEST,IN Supreme Court-Molter,,,No,59,8,53,120
Whitley,Cleveland NORTHWEST,Court of Appeals Dist 4-Pyle III,,,Yes,235,22,136,393
Whitley,Cleveland NORTHWEST,Court of Appeals Dist 4-Pyle III,,,No,65,7,48,120
Whitley,Cleveland NORTHWEST,Straight Party,,DEM,Democratic Party,,,,45
Whitley,Cleveland NORTHWEST,Straight Party,,REP,Republican Party,,,,159
Whitley,Cleveland NORTHWEST,Ballots Cast,,,,193,22,134,349
Whitley,Cleveland NORTHWEST,Registered Voters,,,,,,,455
Whitley,Cleveland SOUTH,Public Question-Const Amendment,,,Yes,97,6,64,167
Whitley,Cleveland SOUTH,Public Question-Const Amendment,,,No,79,12,53,144
Whitley,Cleveland SOUTH,President,,REP,Trump \ Vance,163,15,102,280
Whitley,Cleveland SOUTH,President,,DEM, Harris \ Walz,24,7,30,61
Whitley,Cleveland SOUTH,President,,LIB,Oliver \ Ter Maat,3,0,0,3
Whitley,Cleveland SOUTH,President,,WTP,Kennedy Jr. \ Shanahan,1,0,1,2
Whitley,Cleveland SOUTH,President,,,Write-ins,0,0,0,0
Whitley,Cleveland SOUTH,U.S. Senate,,REP,Jim Banks,155,16,98,269
Whitley,Cleveland SOUTH,U.S. Senate,,DEM, Valerie McCray,22,6,31,59
Whitley,Cleveland SOUTH,U.S. Senate,,LIB,Andrew Horning,7,0,1,8
Whitley,Cleveland SOUTH,U.S. Senate,,,Write-ins,0,0,0,0
Whitley,Cleveland SOUTH,Governor,,REP,Braun \ Beckwith,137,15,94,246
Whitley,Cleveland SOUTH,Governor,,DEM, Mccormick \ Goodin,29,7,32,68
Whitley,Cleveland SOUTH,Governor,,LIB,Rainwater \ Hudson,18,0,5,23
Whitley,Cleveland SOUTH,Governor,,,Write-ins,0,0,0,0
Whitley,Cleveland SOUTH,Attorney General,,REP,Todd Rokita,159,14,100,273
Whitley,Cleveland SOUTH,Attorney General,,DEM, Destiny Wells,24,8,32,64
Whitley,Cleveland SOUTH,U.S. House,3,REP,Marlin A. Stutzman,144,14,95,253
Whitley,Cleveland SOUTH,U.S. House,3,DEM, Kiley M. Adolph,18,7,29,54
Whitley,Cleveland SOUTH,U.S. House,3,LIB,Jarrad Lancaster,25,0,8,33
Whitley,Cleveland SOUTH,U.S. House,3,,Write-ins,0,0,0,0
Whitley,Cleveland SOUTH,State Senate,16,REP,Justin Busch,164,16,109,289
Whitley,Cleveland SOUTH,State House,83,REP,Christopher N. Judy,160,14,100,274
Whitley,Cleveland SOUTH,State House,83,DEM, Kyle thele,24,7,29,60
Whitley,Cleveland SOUTH,County Treasurer,,REP,Kay Gatton,159,16,107,282
Whitley,Cleveland SOUTH,County Coroner,,REP,Scott Smith,159,16,110,285
Whitley,Cleveland SOUTH,County Surveyor,,REP,Dane Drew,161,16,110,287
Whitley,Cleveland SOUTH,County Commissioner District 1,,REP,Chad Banks,164,16,108,288
Whitley,Cleveland SOUTH,County Commissioner District 3,,REP,Theresa (Green) Baysinger,155,15,110,280
Whitley,Cleveland SOUTH,County Council Member At Large,,REP,Thor Allan Hodges,108,13,79,200
Whitley,Cleveland SOUTH,County Council Member At Large,,REP,Tim Longenbaugh,117,13,72,202
Whitley,Cleveland SOUTH,County Council Member At Large,,REP,Joan Western,80,12,66,158
Whitley,Cleveland SOUTH,County Council Member At Large,,LIB,Ryan Day,41,5,20,66
Whitley,Cleveland SOUTH,Whitko School Board District 1,,,Stephanie Campbell,93,6,61,160
Whitley,Cleveland SOUTH,Whitko School Board District 1,,,Georgia M. Tenney,73,10,51,134
Whitley,Cleveland SOUTH,Whitko School Board District 2,,,No Candidate Filed,0,0,0,0
Whitley,Cleveland SOUTH,Whitko School Board District 3,,,Micah R Cokl,136,15,89,240
Whitley,Cleveland SOUTH,IN Supreme Court-Rush,,,Yes,128,11,74,213
Whitley,Cleveland SOUTH,IN Supreme Court-Rush,,,No,32,5,35,72
Whitley,Cleveland SOUTH,IN Supreme Court-Massa,,,Yes,129,11,70,210
Whitley,Cleveland SOUTH,IN Supreme Court-Massa,,,No,28,5,36,69
Whitley,Cleveland SOUTH,IN Supreme Court-Molter,,,Yes,127,11,72,210
Whitley,Cleveland SOUTH,IN Supreme Court-Molter,,,No,30,5,35,70
Whitley,Cleveland SOUTH,Court of Appeals Dist 4-Pyle III,,,Yes,128,12,72,212
Whitley,Cleveland SOUTH,Court of Appeals Dist 4-Pyle III,,,No,29,4,36,69
Whitley,Cleveland SOUTH,Straight Party,,DEM,Democratic Party,,,,16
Whitley,Cleveland SOUTH,Straight Party,,REP,Republican Party,,,,105
Whitley,Cleveland SOUTH,Ballots Cast,,,,118,15,175,308
Whitley,Cleveland SOUTH,Registered Voters,,,,,,,397
Whitley,Columbia NORTHEAST,Public Question-Const Amendment,,,Yes,55,12,89,156
Whitley,Columbia NORTHEAST,Public Question-Const Amendment,,,No,52,2,65,119
Whitley,Columbia NORTHEAST,President,,REP,Trump \ Vance,89,9,141,239
Whitley,Columbia NORTHEAST,President,,DEM, Harris \ Walz,21,6,31,58
Whitley,Columbia NORTHEAST,President,,LIB,Oliver \ Ter Maat,1,0,0,1
Whitley,Columbia NORTHEAST,President,,WTP,Kennedy Jr. \ Shanahan,5,0,3,8
Whitley,Columbia NORTHEAST,President,,,Write-ins,2,0,0,2
Whitley,Columbia NORTHEAST,U.S. Senate,,REP,Jim Banks,95,8,138,241
Whitley,Columbia NORTHEAST,U.S. Senate,,DEM, Valerie McCray,17,6,25,48
Whitley,Columbia NORTHEAST,U.S. Senate,,LIB,Andrew Horning,3,1,9,13
Whitley,Columbia NORTHEAST,U.S. Senate,,,Write-ins,0,0,0,0
Whitley,Columbia NORTHEAST,Governor,,REP,Braun \ Beckwith,76,9,132,217
Whitley,Columbia NORTHEAST,Governor,,DEM, Mccormick \ Goodin,24,6,29,59
Whitley,Columbia NORTHEAST,Governor,,LIB,Rainwater \ Hudson,15,0,10,25
Whitley,Columbia NORTHEAST,Governor,,,Write-ins,0,0,0,0
Whitley,Columbia NORTHEAST,Attorney General,,REP,Todd Rokita,93,9,143,245
Whitley,Columbia NORTHEAST,Attorney General,,DEM, Destiny Wells,23,6,28,57
Whitley,Columbia NORTHEAST,U.S. House,3,REP,Marlin A. Stutzman,89,9,142,240
Whitley,Columbia NORTHEAST,U.S. House,3,DEM, Kiley M. Adolph,19,5,23,47
Whitley,Columbia NORTHEAST,U.S. House,3,LIB,Jarrad Lancaster,7,1,8,16
Whitley,Columbia NORTHEAST,U.S. House,3,,Write-ins,0,0,0,0
Whitley,Columbia NORTHEAST,State Senate,16,REP,Justin Busch,101,9,152,262
Whitley,Columbia NORTHEAST,State House,83,REP,Christopher N. Judy,93,9,145,247
Whitley,Columbia NORTHEAST,State House,83,DEM, Kyle thele,18,6,26,50
Whitley,Columbia NORTHEAST,County Treasurer,,REP,Kay Gatton,100,10,149,259
Whitley,Columbia NORTHEAST,County Coroner,,REP,Scott Smith,105,9,150,264
Whitley,Columbia NORTHEAST,County Surveyor,,REP,Dane Drew,102,9,146,257
Whitley,Columbia NORTHEAST,County Commissioner District 1,,REP,Chad Banks,99,11,154,264
Whitley,Columbia NORTHEAST,County Commissioner District 3,,REP,Theresa (Green) Baysinger,97,10,145,252
Whitley,Columbia NORTHEAST,County Council Member At Large,,REP,Thor Allan Hodges,64,7,105,176
Whitley,Columbia NORTHEAST,County Council Member At Large,,REP,Tim Longenbaugh,89,10,108,207
Whitley,Columbia NORTHEAST,County Council Member At Large,,REP,Joan Western,67,10,87,164
Whitley,Columbia NORTHEAST,County Council Member At Large,,LIB,Ryan Day,31,2,33,66
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Columbia City,,,Lisa Doehrman,45,4,73,122
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Columbia City,,,Bryan Smethers,48,7,58,113
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Etna Troy Twp,,,Jill E. Western,47,4,61,112
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Etna Troy Twp,,,Scott Wise,47,7,70,124
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Jefferson Twp,,,Thomas W. Rentschler,86,8,120,214
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Union Twp,,,Steven P. Miller,21,1,47,69
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Union Twp,,,Chad A Moore,45,4,49,98
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Union Twp,,,Darren Lee Simmons,31,5,36,72
Whitley,Columbia NORTHEAST,Whitley Co Consolidated SB Wash Twp,,,James Renbarger,81,6,118,205
Whitley,Columbia NORTHEAST,IN Supreme Court-Rush,,,Yes,74,8,119,201
Whitley,Columbia NORTHEAST,IN Supreme Court-Rush,,,No,23,5,26,54
Whitley,Columbia NORTHEAST,IN Supreme Court-Massa,,,Yes,74,9,104,187
Whitley,Columbia NORTHEAST,IN Supreme Court-Massa,,,No,21,4,34,59
Whitley,Columbia NORTHEAST,IN Supreme Court-Molter,,,Yes,75,9,109,193
Whitley,Columbia NORTHEAST,IN Supreme Court-Molter,,,No,20,4,28,52
Whitley,Columbia NORTHEAST,Court of Appeals Dist 4-Pyle III,,,Yes,76,9,111,196
Whitley,Columbia NORTHEAST,Court of Appeals Dist 4-Pyle III,,,No,18,4,25,47
Whitley,Columbia NORTHEAST,Straight Party,,DEM,Democratic Party,,,,11
Whitley,Columbia NORTHEAST,Straight Party,,REP,Republican Party,,,,79
Whitley,Columbia NORTHEAST,Ballots Cast,,,,103,28,88,219
Whitley,Columbia NORTHEAST,Registered Voters,,,,,,,306
Whitley,Columbia NORTHWEST,Public Question-Const Amendment,,,Yes,47,10,48,105
Whitley,Columbia NORTHWEST,Public Question-Const Amendment,,,No,45,9,32,86
Whitley,Columbia NORTHWEST,President,,REP,Trump \ Vance,80,17,69,166
Whitley,Columbia NORTHWEST,President,,DEM, Harris \ Walz,15,10,15,40
Whitley,Columbia NORTHWEST,President,,LIB,Oliver \ Ter Maat,3,1,2,6
Whitley,Columbia NORTHWEST,President,,WTP,Kennedy Jr. \ Shanahan,3,0,0,3
Whitley,Columbia NORTHWEST,President,,,Write-ins,0,0,1,1
Whitley,Columbia NORTHWEST,U.S. Senate,,REP,Jim Banks,83,19,71,173
Whitley,Columbia NORTHWEST,U.S. Senate,,DEM, Valerie McCray,14,7,14,35
Whitley,Columbia NORTHWEST,U.S. Senate,,LIB,Andrew Horning,4,0,1,5
Whitley,Columbia NORTHWEST,U.S. Senate,,,Write-ins,0,0,0,0
Whitley,Columbia NORTHWEST,Governor,,REP,Braun \ Beckwith,66,18,65,149
Whitley,Columbia NORTHWEST,Governor,,DEM, Mccormick \ Goodin,19,7,15,41
Whitley,Columbia NORTHWEST,Governor,,LIB,Rainwater \ Hudson,14,1,4,19
Whitley,Columbia NORTHWEST,Governor,,,Write-ins,0,0,0,0
Whitley,Columbia NORTHWEST,Attorney General,,REP,Todd Rokita,84,18,67,169
Whitley,Columbia NORTHWEST,Attorney General,,DEM, Destiny Wells,15,8,17,40
Whitley,Columbia NORTHWEST,U.S. House,3,REP,Marlin A. Stutzman,80,17,67,164
Whitley,Columbia NORTHWEST,U.S. House,3,DEM, Kiley M. Adolph,16,7,15,38
Whitley,Columbia NORTHWEST,U.S. House,3,LIB,Jarrad Lancaster,4,1,5,10
Whitley,Columbia NORTHWEST,U.S. House,3,,Write-ins,0,0,0,0
Whitley,Columbia NORTHWEST,State Senate,16,REP,Justin Busch,90,17,76,183
Whitley,Columbia NORTHWEST,State House,83,REP,Christopher N. Judy,88,17,70,175
Whitley,Columbia NORTHWEST,State House,83,DEM, Kyle thele,11,8,12,31
Whitley,Columbia NORTHWEST,County Treasurer,,REP,Kay Gatton,86,17,79,182
Whitley,Columbia NORTHWEST,County Coroner,,REP,Scott Smith,88,17,78,183
Whitley,Columbia NORTHWEST,County Surveyor,,REP,Dane Drew,90,16,75,181
Whitley,Columbia NORTHWEST,County Commissioner District 1,,REP,Chad Banks,89,18,74,181
Whitley,Columbia NORTHWEST,County Commissioner District 3,,REP,Theresa (Green) Baysinger,89,17,75,181
Whitley,Columbia NORTHWEST,County Council Member At Large,,REP,Thor Allan Hodges,64,7,54,125
Whitley,Columbia NORTHWEST,County Council Member At Large,,REP,Tim Longenbaugh,67,7,53,127
Whitley,Columbia NORTHWEST,County Council Member At Large,,REP,Joan Western,53,7,42,102
Whitley,Columbia NORTHWEST,County Council Member At Large,,LIB,Ryan Day,35,0,23,58
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Columbia City,,,Lisa Doehrman,40,6,41,87
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Columbia City,,,Bryan Smethers,36,5,24,65
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Etna Troy Twp,,,Jill E. Western,37,7,31,75
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Etna Troy Twp,,,Scott Wise,42,5,34,81
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Jefferson Twp,,,Thomas W. Rentschler,73,11,63,147
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Union Twp,,,Steven P. Miller,21,2,19,42
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Union Twp,,,Chad A Moore,46,3,35,84
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Union Twp,,,Darren Lee Simmons,16,5,10,31
Whitley,Columbia NORTHWEST,Whitley Co Consolidated SB Wash Twp,,,James Renbarger,75,10,59,144
Whitley,Columbia NORTHWEST,IN Supreme Court-Rush,,,Yes,69,14,47,130
Whitley,Columbia NORTHWEST,IN Supreme Court-Rush,,,No,13,2,18,33
Whitley,Columbia NORTHWEST,IN Supreme Court-Massa,,,Yes,71,14,45,130
Whitley,Columbia NORTHWEST,IN Supreme Court-Massa,,,No,11,2,19,32
Whitley,Columbia NORTHWEST,IN Supreme Court-Molter,,,Yes,73,13,48,134
Whitley,Columbia NORTHWEST,IN Supreme Court-Molter,,,No,9,2,16,27
Whitley,Columbia NORTHWEST,Court of Appeals Dist 4-Pyle III,,,Yes,71,12,46,129
Whitley,Columbia NORTHWEST,Court of Appeals Dist 4-Pyle III,,,No,12,3,18,33
Whitley,Columbia NORTHWEST,Straight Party,,DEM,Democratic Party,,,,11
Whitley,Columbia NORTHWEST,Straight Party,,REP,Republican Party,,,,54
Whitley,Columbia NORTHWEST,Ballots Cast,,,,274,32,473,779
Whitley,Columbia NORTHWEST,Registered Voters,,,,,,,1005
Whitley,Columbia SOUTH,Public Question-Const Amendment,,,Yes,129,13,210,352
Whitley,Columbia SOUTH,Public Question-Const Amendment,,,No,114,9,196,319
Whitley,Columbia SOUTH,President,,REP,Trump \ Vance,214,18,352,584
Whitley,Columbia SOUTH,President,,DEM, Harris \ Walz,45,12,101,158
Whitley,Columbia SOUTH,President,,LIB,Oliver \ Ter Maat,10,1,4,15
Whitley,Columbia SOUTH,President,,WTP,Kennedy Jr. \ Shanahan,3,0,9,12
Whitley,Columbia SOUTH,President,,,Write-ins,0,0,2,2
Whitley,Columbia SOUTH,U.S. Senate,,REP,Jim Banks,214,19,349,582
Whitley,Columbia SOUTH,U.S. Senate,,DEM, Valerie McCray,38,11,95,144
Whitley,Columbia SOUTH,U.S. Senate,,LIB,Andrew Horning,13,1,14,28
Whitley,Columbia SOUTH,U.S. Senate,,,Write-ins,0,0,0,0
Whitley,Columbia SOUTH,Governor,,REP,Braun \ Beckwith,181,18,327,526
Whitley,Columbia SOUTH,Governor,,DEM, Mccormick \ Goodin,47,11,104,162
Whitley,Columbia SOUTH,Governor,,LIB,Rainwater \ Hudson,31,2,23,56
Whitley,Columbia SOUTH,Governor,,,Write-ins,0,0,0,0
Whitley,Columbia SOUTH,Attorney General,,REP,Todd Rokita,209,19,351,579
Whitley,Columbia SOUTH,Attorney General,,DEM, Destiny Wells,50,13,108,171
Whitley,Columbia SOUTH,U.S. House,3,REP,Marlin A. Stutzman,192,19,358,569
Whitley,Columbia SOUTH,U.S. House,3,DEM, Kiley M. Adolph,41,13,89,143
Whitley,Columbia SOUTH,U.S. House,3,LIB,Jarrad Lancaster,24,0,12,36
Whitley,Columbia SOUTH,U.S. House,3,,Write-ins,0,0,0,0
Whitley,Columbia SOUTH,State Senate,16,REP,Justin Busch,225,20,381,626
Whitley,Columbia SOUTH,State House,83,REP,Christopher N. Judy,205,17,365,587
Whitley,Columbia SOUTH,State House,83,DEM, Kyle thele,42,13,92,147
Whitley,Columbia SOUTH,County Treasurer,,REP,Kay Gatton,221,22,382,625
Whitley,Columbia SOUTH,County Coroner,,REP,Scott Smith,218,20,382,620
Whitley,Columbia SOUTH,County Surveyor,,REP,Dane Drew,223,22,380,625
Whitley,Columbia SOUTH,County Commissioner District 1,,REP,Chad Banks,226,21,373,620
Whitley,Columbia SOUTH,County Commissioner District 3,,REP,Theresa (Green) Baysinger,219,21,371,611
Whitley,Columbia SOUTH,County Council Member At Large,,REP,Thor Allan Hodges,164,20,260,444
Whitley,Columbia SOUTH,County Council Member At Large,,REP,Tim Longenbaugh,170,21,293,484
Whitley,Columbia SOUTH,County Council Member At Large,,REP,Joan Western,143,18,226,387
Whitley,Columbia SOUTH,County Council Member At Large,,LIB,Ryan Day,74,5,116,195
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Columbia City,,,Lisa Doehrman,107,13,177,297
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Columbia City,,,Bryan Smethers,98,11,163,272
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Etna Troy Twp,,,Jill E. Western,99,8,172,279
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Etna Troy Twp,,,Scott Wise,96,16,173,285
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Jefferson Twp,,,Thomas W. Rentschler,188,19,313,520
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Union Twp,,,Steven P. Miller,80,6,123,209
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Union Twp,,,Chad A Moore,79,10,142,231
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Union Twp,,,Darren Lee Simmons,48,5,85,138
Whitley,Columbia SOUTH,Whitley Co Consolidated SB Wash Twp,,,James Renbarger,187,17,303,507
Whitley,Columbia SOUTH,IN Supreme Court-Rush,,,Yes,167,21,285,473
Whitley,Columbia SOUTH,IN Supreme Court-Rush,,,No,49,5,89,143
Whitley,Columbia SOUTH,IN Supreme Court-Massa,,,Yes,166,20,278,464
Whitley,Columbia SOUTH,IN Supreme Court-Massa,,,No,46,5,92,143
Whitley,Columbia SOUTH,IN Supreme Court-Molter,,,Yes,167,19,284,470
Whitley,Columbia SOUTH,IN Supreme Court-Molter,,,No,44,7,87,138
Whitley,Columbia SOUTH,Court of Appeals Dist 4-Pyle III,,,Yes,169,18,282,469
Whitley,Columbia SOUTH,Court of Appeals Dist 4-Pyle III,,,No,44,7,89,140
Whitley,Columbia SOUTH,Straight Party,,DEM,Democratic Party,,,,41
Whitley,Columbia SOUTH,Straight Party,,LIB,Libertarian Party,,,,1
Whitley,Columbia SOUTH,Straight Party,,REP,Republican Party,,,,213
Whitley,Columbia SOUTH,Ballots Cast,,,,284,31,276,591
Whitley,Columbia SOUTH,Registered Voters,,,,,,,854
