county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Clay,Brazil 1,IN Supreme Court-Massa,,,Yes,193,5,125,323
Clay,Brazil 1,IN Supreme Court-Massa,,,No,71,2,62,135
Clay,Brazil 1,IN Supreme Court-Molter,,,Yes,189,5,120,314
Clay,Brazil 1,IN Supreme Court-Molter,,,No,77,2,63,142
Clay,Brazil 1,Court of Appeals Dist 1-Foley,,,Yes,194,5,126,325
Clay,Brazil 1,Court of Appeals Dist 1-Foley,,,No,69,2,57,128
Clay,Brazil 1,Court of Appeals Dist 4-Pyle III,,,Yes,193,6,125,324
Clay,Brazil 1,Court of Appeals Dist 4-Pyle III,,,No,73,1,57,131
Clay,Brazil 1,Straight Party,,DEM,Democratic Party,,,,36
Clay,Brazil 1,Straight Party,,REP,Republican Party,,,,180
Clay,Brazil 1,Ballots Cast,,,,336,31,240,607
Clay,Brazil 1,Registered Voters,,,,,,,1140
Clay,Brazil 2,Public Question-Const Amendment,,,Yes,162,4,111,277
Clay,Brazil 2,Public Question-Const Amendment,,,No,135,17,93,245
Clay,Brazil 2,President,,REP,Trump \ Vance,243,11,168,422
Clay,Brazil 2,President,,DEM,Harris \ Walz,80,20,66,166
Clay,Brazil 2,President,,LIB,Oliver \ Ter Maat,5,0,3,8
Clay,Brazil 2,President,,WTP,Kennedy Jr. \ Shanahan,6,0,0,6
Clay,Brazil 2,President,,,Write-ins,1,0,1,2
Clay,Brazil 2,U.S. Senate,,REP,Jim Banks,226,9,155,390
Clay,Brazil 2,U.S. Senate,,DEM,Valerie McCray,72,18,66,156
Clay,Brazil 2,U.S. Senate,,LIB,Andrew Horning,17,0,6,23
Clay,Brazil 2,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Brazil 2,Governor,,REP,Braun \ Beckwith,200,11,146,357
Clay,Brazil 2,Governor,,DEM,Mccormick \ Goodin,84,20,68,172
Clay,Brazil 2,Governor,,LIB,Rainwater \ Hudson,36,0,15,51
Clay,Brazil 2,Governor,,,Write-ins,0,0,0,0
Clay,Brazil 2,Attorney General,,REP,Todd Rokita,232,11,166,409
Clay,Brazil 2,Attorney General,,DEM,Destiny Wells,92,20,68,180
Clay,Brazil 2,U.S. House,8,REP,Mark Messmer,234,11,168,413
Clay,Brazil 2,U.S. House,8,DEM,Erik Hurt,71,19,60,150
Clay,Brazil 2,U.S. House,8,LIB,K. Richard Fitzlaff,17,0,5,22
Clay,Brazil 2,U.S. House,8,,Write-ins,0,0,0,0
Clay,Brazil 2,State House,42,REP,Alan Morrison,274,16,186,476
Clay,Brazil 2,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,270,17,191,478
Clay,Brazil 2,Judge of the Superior Court,,REP,Robert Alex Pell,257,15,183,455
Clay,Brazil 2,Circuit Court Clerk,,REP,Nichole Keller,264,16,187,467
Clay,Brazil 2,County Recorder,,REP,Susan Maesch,261,17,183,461
Clay,Brazil 2,County Coroner,,REP,Lexi Gass,277,17,185,479
Clay,Brazil 2,County Surveyor,,REP,Vernon W. Maesch,268,16,187,471
Clay,Brazil 2,County Commissioner District 1,,REP,Bryan Allender,269,16,188,473
Clay,Brazil 2,County Commissioner District 2,,REP,Marty A. Heffner,277,16,194,487
Clay,Brazil 2,County Council Member At Large,,REP,Jeff Fritz,170,11,132,313
Clay,Brazil 2,County Council Member At Large,,REP,Michael Heaton,175,9,119,303
Clay,Brazil 2,County Council Member At Large,,REP,Rick J. James,140,8,112,260
Clay,Brazil 2,Clay Community School Board District 2,,,(NP) Andrea Baysinger,179,9,139,327
Clay,Brazil 2,Clay Community School Board District 2,,,(NP) Elizabeth Dickison,94,6,47,147
Clay,Brazil 2,IN Supreme Court-Rush,,,Yes,180,9,130,319
Clay,Brazil 2,IN Supreme Court-Rush,,,No,91,5,60,156
Clay,Brazil 2,IN Supreme Court-Massa,,,Yes,179,7,131,317
Clay,Brazil 2,IN Supreme Court-Massa,,,No,90,6,59,155
Clay,Brazil 2,IN Supreme Court-Molter,,,Yes,182,7,133,322
Clay,Brazil 2,IN Supreme Court-Molter,,,No,86,5,55,146
Clay,Brazil 2,Court of Appeals Dist 1-Foley,,,Yes,175,8,130,313
Clay,Brazil 2,Court of Appeals Dist 1-Foley,,,No,88,4,56,148
Clay,Brazil 2,Court of Appeals Dist 4-Pyle III,,,Yes,176,7,125,308
Clay,Brazil 2,Court of Appeals Dist 4-Pyle III,,,No,88,4,62,154
Clay,Brazil 2,Straight Party,,DEM,Democratic Party,,,,37
Clay,Brazil 2,Straight Party,,REP,Republican Party,,,,165
Clay,Brazil 2,Ballots Cast,,,,295,42,214,551
Clay,Brazil 2,Registered Voters,,,,,,,1190
Clay,Brazil 3,Public Question-Const Amendment,,,Yes,144,16,99,259
Clay,Brazil 3,Public Question-Const Amendment,,,No,105,18,80,203
Clay,Brazil 3,President,,REP,Trump \ Vance,226,28,143,397
Clay,Brazil 3,President,,DEM,Harris \ Walz,60,11,68,139
Clay,Brazil 3,President,,LIB,Oliver \ Ter Maat,2,0,0,2
Clay,Brazil 3,President,,WTP,Kennedy Jr. \ Shanahan,3,1,2,6
Clay,Brazil 3,President,,,Write-ins,0,0,0,0
Clay,Brazil 3,U.S. Senate,,REP,Jim Banks,190,26,135,351
Clay,Brazil 3,U.S. Senate,,DEM,Valerie McCray,60,13,59,132
Clay,Brazil 3,U.S. Senate,,LIB,Andrew Horning,9,2,3,14
Clay,Brazil 3,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Brazil 3,Governor,,REP,Braun \ Beckwith,180,28,129,337
Clay,Brazil 3,Governor,,DEM,Mccormick \ Goodin,63,12,66,141
Clay,Brazil 3,Governor,,LIB,Rainwater \ Hudson,22,1,8,31
Clay,Brazil 3,Governor,,,Write-ins,0,0,0,0
Clay,Brazil 3,Attorney General,,REP,Todd Rokita,201,28,141,370
Clay,Brazil 3,Attorney General,,DEM,Destiny Wells,69,13,62,144
Clay,Brazil 3,U.S. House,8,REP,Mark Messmer,190,28,143,361
Clay,Brazil 3,U.S. House,8,DEM,Erik Hurt,62,10,58,130
Clay,Brazil 3,U.S. House,8,LIB,K. Richard Fitzlaff,13,2,3,18
Clay,Brazil 3,U.S. House,8,,Write-ins,0,0,0,0
Clay,Brazil 3,State House,42,REP,Alan Morrison,228,33,159,420
Clay,Brazil 3,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,234,36,161,431
Clay,Brazil 3,Judge of the Superior Court,,REP,Robert Alex Pell,212,37,147,396
Clay,Brazil 3,Circuit Court Clerk,,REP,Nichole Keller,223,34,152,409
Clay,Brazil 3,County Recorder,,REP,Susan Maesch,215,34,158,407
Clay,Brazil 3,County Coroner,,REP,Lexi Gass,230,36,163,429
Clay,Brazil 3,County Surveyor,,REP,Vernon W. Maesch,223,34,162,419
Clay,Brazil 3,County Commissioner District 1,,REP,Bryan Allender,226,33,159,418
Clay,Brazil 3,County Commissioner District 2,,REP,Marty A. Heffner,227,36,160,423
Clay,Brazil 3,County Council Member At Large,,REP,Jeff Fritz,138,23,110,271
Clay,Brazil 3,County Council Member At Large,,REP,Michael Heaton,153,27,113,293
Clay,Brazil 3,County Council Member At Large,,REP,Rick J. James,111,25,97,233
Clay,Brazil 3,Clay Community School Board District 2,,,(NP) Andrea Baysinger,141,21,118,280
Clay,Brazil 3,Clay Community School Board District 2,,,(NP) Elizabeth Dickison,71,9,48,128
Clay,Brazil 3,IN Supreme Court-Rush,,,Yes,164,26,117,307
Clay,Brazil 3,IN Supreme Court-Rush,,,No,61,4,43,108
Clay,Brazil 3,IN Supreme Court-Massa,,,Yes,160,22,114,296
Clay,Brazil 3,IN Supreme Court-Massa,,,No,62,6,46,114
Clay,Brazil 3,IN Supreme Court-Molter,,,Yes,165,20,119,304
Clay,Brazil 3,IN Supreme Court-Molter,,,No,56,8,41,105
Clay,Brazil 3,Court of Appeals Dist 1-Foley,,,Yes,165,20,114,299
Clay,Brazil 3,Court of Appeals Dist 1-Foley,,,No,56,9,43,108
Clay,Brazil 3,Court of Appeals Dist 4-Pyle III,,,Yes,164,20,118,302
Clay,Brazil 3,Court of Appeals Dist 4-Pyle III,,,No,57,8,39,104
Clay,Brazil 3,Straight Party,,DEM,Democratic Party,,,,26
Clay,Brazil 3,Straight Party,,REP,Republican Party,,,,165
Clay,Brazil 3,Ballots Cast,,,,200,14,215,429
Clay,Brazil 3,Registered Voters,,,,,,,800
Clay,Brazil 4,Public Question-Const Amendment,,,Yes,102,6,94,202
Clay,Brazil 4,Public Question-Const Amendment,,,No,74,3,90,167
Clay,Brazil 4,President,,REP,Trump \ Vance,162,8,160,330
Clay,Brazil 4,President,,DEM,Harris \ Walz,31,6,53,90
Clay,Brazil 4,President,,LIB,Oliver \ Ter Maat,0,0,0,0
Clay,Brazil 4,President,,WTP,Kennedy Jr. \ Shanahan,7,0,0,7
Clay,Brazil 4,President,,,Write-ins,0,0,0,0
Clay,Brazil 4,U.S. Senate,,REP,Jim Banks,149,8,153,310
Clay,Brazil 4,U.S. Senate,,DEM,Valerie McCray,31,5,46,82
Clay,Brazil 4,U.S. Senate,,LIB,Andrew Horning,6,0,3,9
Clay,Brazil 4,U.S. Senate,,,Write-ins,1,0,0,1
Clay,Brazil 4,Governor,,REP,Braun \ Beckwith,138,6,144,288
Clay,Brazil 4,Governor,,DEM,Mccormick \ Goodin,35,6,50,91
Clay,Brazil 4,Governor,,LIB,Rainwater \ Hudson,15,0,10,25
Clay,Brazil 4,Governor,,,Write-ins,0,0,0,0
Clay,Brazil 4,Attorney General,,REP,Todd Rokita,153,8,158,319
Clay,Brazil 4,Attorney General,,DEM,Destiny Wells,40,4,50,94
Clay,Brazil 4,U.S. House,8,REP,Mark Messmer,151,7,160,318
Clay,Brazil 4,U.S. House,8,DEM,Erik Hurt,31,5,42,78
Clay,Brazil 4,U.S. House,8,LIB,K. Richard Fitzlaff,8,0,4,12
Clay,Brazil 4,U.S. House,8,,Write-ins,1,0,0,1
Clay,Brazil 4,State House,42,REP,Alan Morrison,174,8,173,355
Clay,Brazil 4,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,161,10,174,345
Clay,Brazil 4,Judge of the Superior Court,,REP,Robert Alex Pell,159,8,163,330
Clay,Brazil 4,Circuit Court Clerk,,REP,Nichole Keller,157,9,170,336
Clay,Brazil 4,County Recorder,,REP,Susan Maesch,154,8,167,329
Clay,Brazil 4,County Coroner,,REP,Lexi Gass,168,7,175,350
Clay,Brazil 4,County Surveyor,,REP,Vernon W. Maesch,175,9,180,364
Clay,Brazil 4,County Commissioner District 1,,REP,Bryan Allender,171,9,174,354
Clay,Brazil 4,County Commissioner District 2,,REP,Marty A. Heffner,171,9,180,360
Clay,Brazil 4,County Council Member At Large,,REP,Jeff Fritz,109,8,113,230
Clay,Brazil 4,County Council Member At Large,,REP,Michael Heaton,120,7,120,247
Clay,Brazil 4,County Council Member At Large,,REP,Rick J. James,87,8,95,190
Clay,Brazil 4,Clay Community School Board District 3,,,(NP) Jennifer Karn Clodfelter,107,5,84,196
Clay,Brazil 4,Clay Community School Board District 3,,,(NP) Thomas Keith Reberger,65,2,84,151
Clay,Brazil 4,IN Supreme Court-Rush,,,Yes,109,8,114,231
Clay,Brazil 4,IN Supreme Court-Rush,,,No,56,2,57,115
Clay,Brazil 4,IN Supreme Court-Massa,,,Yes,109,7,116,232
Clay,Brazil 4,IN Supreme Court-Massa,,,No,55,3,53,111
Clay,Brazil 4,IN Supreme Court-Molter,,,Yes,109,7,119,235
Clay,Brazil 4,IN Supreme Court-Molter,,,No,58,3,47,108
Clay,Brazil 4,Court of Appeals Dist 1-Foley,,,Yes,106,6,115,227
Clay,Brazil 4,Court of Appeals Dist 1-Foley,,,No,57,3,48,108
Clay,Brazil 4,Court of Appeals Dist 4-Pyle III,,,Yes,113,7,120,240
Clay,Brazil 4,Court of Appeals Dist 4-Pyle III,,,No,52,3,47,102
Clay,Brazil 4,Straight Party,,DEM,Democratic Party,,,,22
Clay,Brazil 4,Straight Party,,REP,Republican Party,,,,139
Clay,Brazil 4,Ballots Cast,,,,193,15,230,438
Clay,Brazil 4,Registered Voters,,,,,,,627
Clay,Brazil 5,Public Question-Const Amendment,,,Yes,92,2,119,213
Clay,Brazil 5,Public Question-Const Amendment,,,No,78,7,92,177
Clay,Brazil 5,President,,REP,Trump \ Vance,162,8,170,340
Clay,Brazil 5,President,,DEM,Harris \ Walz,25,7,57,89
Clay,Brazil 5,President,,LIB,Oliver \ Ter Maat,0,0,0,0
Clay,Brazil 5,President,,WTP,Kennedy Jr. \ Shanahan,5,0,3,8
Clay,Brazil 5,President,,,Write-ins,0,0,0,0
Clay,Brazil 5,U.S. Senate,,REP,Jim Banks,146,7,165,318
Clay,Brazil 5,U.S. Senate,,DEM,Valerie McCray,22,7,52,81
Clay,Brazil 5,U.S. Senate,,LIB,Andrew Horning,11,1,5,17
Clay,Brazil 5,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Brazil 5,Governor,,REP,Braun \ Beckwith,140,8,160,308
Clay,Brazil 5,Governor,,DEM,Mccormick \ Goodin,26,7,53,86
Clay,Brazil 5,Governor,,LIB,Rainwater \ Hudson,15,0,12,27
Clay,Brazil 5,Governor,,,Write-ins,0,0,0,0
Clay,Brazil 5,Attorney General,,REP,Todd Rokita,148,8,174,330
Clay,Brazil 5,Attorney General,,DEM,Destiny Wells,32,7,53,92
Clay,Brazil 5,U.S. House,8,REP,Mark Messmer,152,8,174,334
Clay,Brazil 5,U.S. House,8,DEM,Erik Hurt,25,7,50,82
Clay,Brazil 5,U.S. House,8,LIB,K. Richard Fitzlaff,6,0,5,11
Clay,Brazil 5,U.S. House,8,,Write-ins,0,0,1,1
Clay,Brazil 5,State House,42,REP,Alan Morrison,170,9,194,373
Clay,Brazil 5,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,168,11,201,380
Clay,Brazil 5,Judge of the Superior Court,,REP,Robert Alex Pell,152,11,178,341
Clay,Brazil 5,Circuit Court Clerk,,REP,Nichole Keller,163,11,185,359
Clay,Brazil 5,County Recorder,,REP,Susan Maesch,154,11,181,346
Clay,Brazil 5,County Coroner,,REP,Lexi Gass,163,11,193,367
Clay,Brazil 5,County Surveyor,,REP,Vernon W. Maesch,165,11,194,370
Clay,Brazil 5,County Commissioner District 1,,REP,Bryan Allender,168,11,183,362
Clay,Brazil 5,County Commissioner District 2,,REP,Marty A. Heffner,166,12,193,371
Clay,Brazil 5,County Council Member At Large,,REP,Jeff Fritz,111,13,138,262
Clay,Brazil 5,County Council Member At Large,,REP,Michael Heaton,114,8,147,269
Clay,Brazil 5,County Council Member At Large,,REP,Rick J. James,101,9,123,233
Clay,Brazil 5,Clay Community School Board District 3,,,(NP) Jennifer Karn Clodfelter,89,6,96,191
Clay,Brazil 5,Clay Community School Board District 3,,,(NP) Thomas Keith Reberger,83,7,109,199
Clay,Brazil 5,IN Supreme Court-Rush,,,Yes,105,4,136,245
Clay,Brazil 5,IN Supreme Court-Rush,,,No,47,7,63,117
Clay,Brazil 5,IN Supreme Court-Massa,,,Yes,109,4,132,245
Clay,Brazil 5,IN Supreme Court-Massa,,,No,40,7,65,112
Clay,Brazil 5,IN Supreme Court-Molter,,,Yes,113,2,132,247
Clay,Brazil 5,IN Supreme Court-Molter,,,No,41,8,67,116
Clay,Brazil 5,Court of Appeals Dist 1-Foley,,,Yes,114,5,136,255
Clay,Brazil 5,Court of Appeals Dist 1-Foley,,,No,41,6,62,109
Clay,Brazil 5,Court of Appeals Dist 4-Pyle III,,,Yes,115,3,134,252
Clay,Brazil 5,Court of Appeals Dist 4-Pyle III,,,No,42,7,62,111
Clay,Brazil 5,Straight Party,,DEM,Democratic Party,,,,13
Clay,Brazil 5,Straight Party,,REP,Republican Party,,,,117
Clay,Brazil 5,Ballots Cast,,,,140,8,119,267
Clay,Brazil 5,Registered Voters,,,,,,,560
Clay,Brazil 6,Public Question-Const Amendment,,,Yes,67,6,58,131
Clay,Brazil 6,Public Question-Const Amendment,,,No,56,2,53,111
Clay,Brazil 6,President,,REP,Trump \ Vance,109,5,82,196
Clay,Brazil 6,President,,DEM,Harris \ Walz,24,3,36,63
Clay,Brazil 6,President,,LIB,Oliver \ Ter Maat,1,0,0,1
Clay,Brazil 6,President,,WTP,Kennedy Jr. \ Shanahan,2,0,1,3
Clay,Brazil 6,President,,,Write-ins,1,0,0,1
Clay,Brazil 6,U.S. Senate,,REP,Jim Banks,97,5,80,182
Clay,Brazil 6,U.S. Senate,,DEM,Valerie McCray,27,2,33,62
Clay,Brazil 6,U.S. Senate,,LIB,Andrew Horning,7,1,3,11
Clay,Brazil 6,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Brazil 6,Governor,,REP,Braun \ Beckwith,91,4,79,174
Clay,Brazil 6,Governor,,DEM,Mccormick \ Goodin,27,2,33,62
Clay,Brazil 6,Governor,,LIB,Rainwater \ Hudson,15,2,6,23
Clay,Brazil 6,Governor,,,Write-ins,0,0,0,0
Clay,Brazil 6,Attorney General,,REP,Todd Rokita,106,6,83,195
Clay,Brazil 6,Attorney General,,DEM,Destiny Wells,29,2,34,65
Clay,Brazil 6,U.S. House,8,REP,Mark Messmer,104,5,84,193
Clay,Brazil 6,U.S. House,8,DEM,Erik Hurt,23,3,33,59
Clay,Brazil 6,U.S. House,8,LIB,K. Richard Fitzlaff,10,0,1,11
Clay,Brazil 6,U.S. House,8,,Write-ins,0,0,0,0
Clay,Brazil 6,State House,42,REP,Alan Morrison,119,7,96,222
Clay,Brazil 6,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,118,7,97,222
Clay,Brazil 6,Judge of the Superior Court,,REP,Robert Alex Pell,113,7,96,216
Clay,Brazil 6,Circuit Court Clerk,,REP,Nichole Keller,111,7,91,209
Clay,Brazil 6,County Recorder,,REP,Susan Maesch,114,7,90,211
Clay,Brazil 6,County Coroner,,REP,Lexi Gass,117,7,98,222
Clay,Brazil 6,County Surveyor,,REP,Vernon W. Maesch,116,7,97,220
Clay,Brazil 6,County Commissioner District 1,,REP,Bryan Allender,117,7,95,219
Clay,Brazil 6,County Commissioner District 2,,REP,Marty A. Heffner,120,7,100,227
Clay,Brazil 6,County Council Member At Large,,REP,Jeff Fritz,78,6,67,151
Clay,Brazil 6,County Council Member At Large,,REP,Michael Heaton,69,5,69,143
Clay,Brazil 6,County Council Member At Large,,REP,Rick J. James,58,5,57,120
Clay,Brazil 6,Clay Community School Board District 2,,,(NP) Andrea Baysinger,83,4,66,153
Clay,Brazil 6,Clay Community School Board District 2,,,(NP) Elizabeth Dickison,32,4,36,72
Clay,Brazil 6,IN Supreme Court-Rush,,,Yes,78,5,67,150
Clay,Brazil 6,IN Supreme Court-Rush,,,No,32,3,32,67
Clay,Brazil 6,IN Supreme Court-Massa,,,Yes,80,6,66,152
Clay,Brazil 6,IN Supreme Court-Massa,,,No,29,2,30,61
Clay,Brazil 6,IN Supreme Court-Molter,,,Yes,83,6,69,158
Clay,Brazil 6,IN Supreme Court-Molter,,,No,29,2,27,58
Clay,Brazil 6,Court of Appeals Dist 1-Foley,,,Yes,82,6,68,156
Clay,Brazil 6,Court of Appeals Dist 1-Foley,,,No,26,2,27,55
Clay,Brazil 6,Court of Appeals Dist 4-Pyle III,,,Yes,80,5,68,153
Clay,Brazil 6,Court of Appeals Dist 4-Pyle III,,,No,28,3,29,60
Clay,Brazil 6,Straight Party,,DEM,Democratic Party,,,,13
Clay,Brazil 6,Straight Party,,REP,Republican Party,,,,81
Clay,Brazil 6,Ballots Cast,,,,97,2,72,171
Clay,Brazil 6,Registered Voters,,,,,,,244
Clay,Cass,Public Question-Const Amendment,,,Yes,54,1,28,83
Clay,Cass,Public Question-Const Amendment,,,No,33,1,31,65
Clay,Cass,President,,REP,Trump \ Vance,82,1,54,137
Clay,Cass,President,,DEM,Harris \ Walz,10,1,18,29
Clay,Cass,President,,LIB,Oliver \ Ter Maat,1,0,0,1
Clay,Cass,President,,WTP,Kennedy Jr. \ Shanahan,4,0,0,4
Clay,Cass,President,,,Write-ins,0,0,0,0
Clay,Cass,U.S. Senate,,REP,Jim Banks,78,1,47,126
Clay,Cass,U.S. Senate,,DEM,Valerie McCray,11,1,16,28
Clay,Cass,U.S. Senate,,LIB,Andrew Horning,2,0,0,2
Clay,Cass,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Cass,Governor,,REP,Braun \ Beckwith,71,1,44,116
Clay,Cass,Governor,,DEM,Mccormick \ Goodin,13,1,18,32
Clay,Cass,Governor,,LIB,Rainwater \ Hudson,9,0,5,14
Clay,Cass,Governor,,,Write-ins,0,0,0,0
Clay,Cass,Attorney General,,REP,Todd Rokita,73,2,48,123
Clay,Cass,Attorney General,,DEM,Destiny Wells,13,0,18,31
Clay,Cass,U.S. House,8,REP,Mark Messmer,72,1,50,123
Clay,Cass,U.S. House,8,DEM,Erik Hurt,9,1,16,26
Clay,Cass,U.S. House,8,LIB,K. Richard Fitzlaff,9,0,0,9
Clay,Cass,U.S. House,8,,Write-ins,0,0,0,0
Clay,Cass,State House,42,REP,Alan Morrison,81,1,53,135
Clay,Cass,Judge of the Circuit Court 13th Circuit,,REP,David Thomas,80,2,53,135
Clay,Cass,Judge of the Superior Court,,REP,Robert Alex Pell,75,2,55,132
Clay,Cass,Circuit Court Clerk,,REP,Nichole Keller,74,2,51,127
Clay,Cass,County Recorder,,REP,Susan Maesch,77,2,52,131
Clay,Cass,County Coroner,,REP,Lexi Gass,74,2,54,130
Clay,Cass,County Surveyor,,REP,Vernon W. Maesch,77,2,54,133
Clay,Cass,County Commissioner District 1,,REP,Bryan Allender,78,2,54,134
Clay,Cass,County Commissioner District 2,,REP,Marty A. Heffner,80,1,55,136
Clay,Cass,County Council Member At Large,,REP,Jeff Fritz,60,1,38,99
Clay,Cass,County Council Member At Large,,REP,Michael Heaton,46,1,32,79
Clay,Cass,County Council Member At Large,,REP,Rick J. James,38,2,36,76
Clay,Cass,Clay Community School Board District 4,,,(NP) David Bess,28,1,13,42
Clay,Cass,Clay Community School Board District 4,,,(NP) Ryan Keller,27,0,19,46
Clay,Cass,Clay Community School Board District 4,,,(NP) Erin Moore,15,1,15,31
Clay,Cass,IN Supreme Court-Rush,,,Yes,56,0,36,92
Clay,Cass,IN Supreme Court-Rush,,,No,16,2,11,29
Clay,Cass,IN Supreme Court-Massa,,,Yes,57,1,34,92
Clay,Cass,IN Supreme Court-Massa,,,No,16,1,12,29
Clay,Cass,IN Supreme Court-Molter,,,Yes,53,0,33,86
Clay,Cass,IN Supreme Court-Molter,,,No,19,1,14,34
Clay,Cass,Court of Appeals Dist 1-Foley,,,Yes,55,1,32,88
Clay,Cass,Court of Appeals Dist 1-Foley,,,No,17,1,11,29
Clay,Cass,Court of Appeals Dist 4-Pyle III,,,Yes,55,1,31,87
Clay,Cass,Court of Appeals Dist 4-Pyle III,,,No,17,1,14,32
Clay,Cass,Straight Party,,DEM,Democratic Party,,,,11
Clay,Cass,Straight Party,,REP,Republican Party,,,,54
Clay,Cass,Ballots Cast,,,,324,25,368,717
Clay,Cass,Registered Voters,,,,,,,1031
Clay,Dick Johnson,Public Question-Const Amendment,,,Yes,146,13,173,332
Clay,Dick Johnson,Public Question-Const Amendment,,,No,134,6,139,279
Clay,Dick Johnson,President,,REP,Trump \ Vance,256,15,298,569
Clay,Dick Johnson,President,,DEM,Harris \ Walz,51,10,62,123
Clay,Dick Johnson,President,,LIB,Oliver \ Ter Maat,4,0,1,5
Clay,Dick Johnson,President,,WTP,Kennedy Jr. \ Shanahan,7,0,2,9
Clay,Dick Johnson,President,,,Write-ins,1,0,0,1
Clay,Dick Johnson,U.S. Senate,,REP,Jim Banks,243,15,285,543
Clay,Dick Johnson,U.S. Senate,,DEM,Valerie McCray,51,10,52,113
Clay,Dick Johnson,U.S. Senate,,LIB,Andrew Horning,14,0,7,21
Clay,Dick Johnson,U.S. Senate,,,Write-ins,0,0,0,0
Clay,Dick Johnson,Governor,,REP,Braun \ Beckwith,227,15,278,520
Clay,Dick Johnson,Governor,,DEM,Mccormick \ Goodin,61,10,59,130
Clay,Dick Johnson,Governor,,LIB,Rainwater \ Hudson,21,0,19,40
Clay,Dick Johnson,Governor,,,Write-ins,0,0,0,0
Clay,Dick Johnson,Attorney General,,REP,Todd Rokita,250,16,292,558
Clay,Dick Johnson,Attorney General,,DEM,Destiny Wells,60,9,57,126
Clay,Dick Johnson,U.S. House,8,REP,Mark Messmer,253,17,297,567
Clay,Dick Johnson,U.S. House,8,DEM,Erik Hurt,44,8,50,102
Clay,Dick Johnson,U.S. House,8,LIB,K. Richard Fitzlaff,13,0,5,18
Clay,Dick Johnson,U.S. House,8,,Write-ins,0,0,0,0
