county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Wabash,001 - Noble 01,Court of Appeals Dist 4-Pyle III,,1,,Yes,179,97,80,2
Wabash,001 - Noble 01,Court of Appeals Dist 4-Pyle III,,1,,No,60,23,36,1
Wabash,001 - Noble 01,Straight Party,,,DEM,Democratic Party,23,,,
Wabash,001 - Noble 01,Straight Party,,,REP,Republican Party,121,,,
Wabash,002 - Noble 02,Registered Voters,,,,,633,,,
Wabash,002 - Noble 02,Ballots Cast,,,,,330,147,148,35
Wabash,002 - Noble 02,Public Question-Const Amendment,,1,,Yes,142,60,72,10
Wabash,002 - Noble 02,Public Question-Const Amendment,,1,,No,121,58,57,6
Wabash,002 - Noble 02,President,,1,REP,Donald J. TRUMP / JD VANCE,201,84,105,12
Wabash,002 - Noble 02,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,119,59,37,23
Wabash,002 - Noble 02,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,2,1,0
Wabash,002 - Noble 02,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,1,5,0
Wabash,002 - Noble 02,President,,1,,Write-In,0,0,0,0
Wabash,002 - Noble 02,U.S. Senate,,1,REP,Jim BANKS,190,83,93,14
Wabash,002 - Noble 02,U.S. Senate,,1,DEM,Valerie McCRAY,112,53,38,21
Wabash,002 - Noble 02,U.S. Senate,,1,LBT,Andrew HORNING,8,4,4,0
Wabash,002 - Noble 02,U.S. Senate,,1,,Write-In,1,1,0,0
Wabash,002 - Noble 02,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,178,76,91,11
Wabash,002 - Noble 02,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,107,58,37,12
Wabash,002 - Noble 02,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,21,8,11,2
Wabash,002 - Noble 02,Governor,,1,,Write-In,1,1,0,0
Wabash,002 - Noble 02,Attorney General,,1,REP,Todd ROKITA,199,83,105,11
Wabash,002 - Noble 02,Attorney General,,1,DEM,Destiny WELLS,113,58,40,15
Wabash,002 - Noble 02,U.S. House,2,1,REP,Rudy YAKYM,183,81,90,12
Wabash,002 - Noble 02,U.S. House,2,1,DEM,Lori A. CAMP,117,56,40,21
Wabash,002 - Noble 02,U.S. House,2,1,LBT,William E. HENRY,19,6,11,2
Wabash,002 - Noble 02,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,002 - Noble 02,State House,50,1,REP,Lorissa SWEET,204,85,106,13
Wabash,002 - Noble 02,State House,50,1,DEM,Joe SWISHER,103,55,35,13
Wabash,002 - Noble 02,County Auditor,,1,REP,Shelly BAUCCO,236,109,112,15
Wabash,002 - Noble 02,County Treasurer,,1,REP,Brenda HEGEL,231,106,109,16
Wabash,002 - Noble 02,County Coroner,,1,REP,Ken BROWN,230,104,110,16
Wabash,002 - Noble 02,County Surveyor,,1,REP,Cheri SLEE,227,104,109,14
Wabash,002 - Noble 02,County Commissioner,1,1,REP,Cheryl ROSS,229,105,109,15
Wabash,002 - Noble 02,County Commissioner,3,1,REP,Tyler J. NICCUM,240,110,114,16
Wabash,002 - Noble 02,County Council Member,At Large,3,REP,Matt DILLON,169,71,89,9
Wabash,002 - Noble 02,County Council Member,At Large,3,REP,Nicholas Jay KOPKEY,102,41,52,9
Wabash,002 - Noble 02,County Council Member,At Large,3,REP,David W. TERFLINGER,98,39,55,4
Wabash,002 - Noble 02,County Council Member,At Large,3,DEM,John T. HARGENRADER,63,33,21,9
Wabash,002 - Noble 02,County Council Member,At Large,3,DEM,Tammy INGALLS,85,46,29,10
Wabash,002 - Noble 02,IN Supreme Court-Rush,,1,,Yes,171,78,82,11
Wabash,002 - Noble 02,IN Supreme Court-Rush,,1,,No,61,22,30,9
Wabash,002 - Noble 02,IN Supreme Court-Massa,,1,,Yes,166,78,80,8
Wabash,002 - Noble 02,IN Supreme Court-Massa,,1,,No,62,19,32,11
Wabash,002 - Noble 02,IN Supreme Court-Molter,,1,,Yes,172,77,85,10
Wabash,002 - Noble 02,IN Supreme Court-Molter,,1,,No,59,23,28,8
Wabash,002 - Noble 02,Court of Appeals Dist 4-Pyle III,,1,,Yes,174,78,86,10
Wabash,002 - Noble 02,Court of Appeals Dist 4-Pyle III,,1,,No,57,21,26,10
Wabash,002 - Noble 02,Straight Party,,,DEM,Democratic Party,29,,,
Wabash,002 - Noble 02,Straight Party,,,REP,Republican Party,102,,,
Wabash,003 - Noble 03,Registered Voters,,,,,914,,,
Wabash,003 - Noble 03,Ballots Cast,,,,,527,293,207,27
Wabash,003 - Noble 03,Public Question-Const Amendment,,1,,Yes,231,122,102,7
Wabash,003 - Noble 03,Public Question-Const Amendment,,1,,No,224,127,84,13
Wabash,003 - Noble 03,President,,1,REP,Donald J. TRUMP / JD VANCE,375,213,148,14
Wabash,003 - Noble 03,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,135,74,48,13
Wabash,003 - Noble 03,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,0,2,0
Wabash,003 - Noble 03,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,2,4,0
Wabash,003 - Noble 03,President,,1,,Write-In,3,2,1,0
Wabash,003 - Noble 03,U.S. Senate,,1,REP,Jim BANKS,359,204,140,15
Wabash,003 - Noble 03,U.S. Senate,,1,DEM,Valerie McCRAY,123,66,45,12
Wabash,003 - Noble 03,U.S. Senate,,1,LBT,Andrew HORNING,17,5,12,0
Wabash,003 - Noble 03,U.S. Senate,,1,,Write-In,0,0,0,0
Wabash,003 - Noble 03,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,331,191,126,14
Wabash,003 - Noble 03,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,133,72,48,13
Wabash,003 - Noble 03,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,38,16,22,0
Wabash,003 - Noble 03,Governor,,1,,Write-In,1,1,0,0
Wabash,003 - Noble 03,Attorney General,,1,REP,Todd ROKITA,369,211,144,14
Wabash,003 - Noble 03,Attorney General,,1,DEM,Destiny WELLS,136,71,53,12
Wabash,003 - Noble 03,U.S. House,2,1,REP,Rudy YAKYM,344,201,129,14
Wabash,003 - Noble 03,U.S. House,2,1,DEM,Lori A. CAMP,131,70,49,12
Wabash,003 - Noble 03,U.S. House,2,1,LBT,William E. HENRY,27,9,17,1
Wabash,003 - Noble 03,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,003 - Noble 03,State House,50,1,REP,Lorissa SWEET,379,214,150,15
Wabash,003 - Noble 03,State House,50,1,DEM,Joe SWISHER,127,66,49,12
Wabash,003 - Noble 03,County Auditor,,1,REP,Shelly BAUCCO,429,234,176,19
Wabash,003 - Noble 03,County Treasurer,,1,REP,Brenda HEGEL,415,228,166,21
Wabash,003 - Noble 03,County Coroner,,1,REP,Ken BROWN,414,225,171,18
Wabash,003 - Noble 03,County Surveyor,,1,REP,Cheri SLEE,407,222,168,17
Wabash,003 - Noble 03,County Commissioner,1,1,REP,Cheryl ROSS,409,225,166,18
Wabash,003 - Noble 03,County Commissioner,3,1,REP,Tyler J. NICCUM,424,229,177,18
Wabash,003 - Noble 03,County Council Member,At Large,3,REP,Matt DILLON,294,164,118,12
Wabash,003 - Noble 03,County Council Member,At Large,3,REP,Nicholas Jay KOPKEY,181,101,71,9
Wabash,003 - Noble 03,County Council Member,At Large,3,REP,David W. TERFLINGER,164,87,68,9
Wabash,003 - Noble 03,County Council Member,At Large,3,DEM,John T. HARGENRADER,97,52,37,8
Wabash,003 - Noble 03,County Council Member,At Large,3,DEM,Tammy INGALLS,116,59,47,10
Wabash,003 - Noble 03,MSD of Wabash SB,Northeast District,1,,Christian ROSEN,2,2,0,0
Wabash,003 - Noble 03,MSD of Wabash SB,Northwest District,1,,Scott A. HAUPERT,1,1,0,0
Wabash,003 - Noble 03,MSD of Wabash SB,South District,1,,Kevin R. BOWMAN,1,1,0,0
Wabash,003 - Noble 03,IN Supreme Court-Rush,,1,,Yes,295,168,114,13
Wabash,003 - Noble 03,IN Supreme Court-Rush,,1,,No,112,56,51,5
Wabash,003 - Noble 03,IN Supreme Court-Massa,,1,,Yes,283,160,110,13
Wabash,003 - Noble 03,IN Supreme Court-Massa,,1,,No,119,63,52,4
Wabash,003 - Noble 03,IN Supreme Court-Molter,,1,,Yes,292,164,114,14
Wabash,003 - Noble 03,IN Supreme Court-Molter,,1,,No,118,64,51,3
Wabash,003 - Noble 03,Court of Appeals Dist 4-Pyle III,,1,,Yes,292,170,106,16
Wabash,003 - Noble 03,Court of Appeals Dist 4-Pyle III,,1,,No,121,59,61,1
Wabash,003 - Noble 03,Straight Party,,,DEM,Democratic Party,36,,,
Wabash,003 - Noble 03,Straight Party,,,REP,Republican Party,198,,,
Wabash,004 - Noble 04,Registered Voters,,,,,719,,,
Wabash,004 - Noble 04,Ballots Cast,,,,,463,259,178,26
Wabash,004 - Noble 04,Public Question-Const Amendment,,1,,Yes,208,111,87,10
Wabash,004 - Noble 04,Public Question-Const Amendment,,1,,No,195,116,70,9
Wabash,004 - Noble 04,President,,1,REP,Donald J. TRUMP / JD VANCE,294,165,120,9
Wabash,004 - Noble 04,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,159,90,54,15
Wabash,004 - Noble 04,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0,0
Wabash,004 - Noble 04,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,1,3,2
Wabash,004 - Noble 04,President,,1,,Write-In,0,0,0,0
Wabash,004 - Noble 04,U.S. Senate,,1,REP,Jim BANKS,287,165,113,9
Wabash,004 - Noble 04,U.S. Senate,,1,DEM,Valerie McCRAY,139,78,48,13
Wabash,004 - Noble 04,U.S. Senate,,1,LBT,Andrew HORNING,12,4,6,2
Wabash,004 - Noble 04,U.S. Senate,,1,,Write-In,0,0,0,0
Wabash,004 - Noble 04,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,253,147,98,8
Wabash,004 - Noble 04,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,156,85,58,13
Wabash,004 - Noble 04,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,30,15,12,3
Wabash,004 - Noble 04,Governor,,1,,Write-In,0,0,0,0
Wabash,004 - Noble 04,Attorney General,,1,REP,Todd ROKITA,293,160,122,11
Wabash,004 - Noble 04,Attorney General,,1,DEM,Destiny WELLS,155,91,51,13
Wabash,004 - Noble 04,U.S. House,2,1,REP,Rudy YAKYM,280,159,109,12
Wabash,004 - Noble 04,U.S. House,2,1,DEM,Lori A. CAMP,146,82,53,11
Wabash,004 - Noble 04,U.S. House,2,1,LBT,William E. HENRY,14,9,4,1
Wabash,004 - Noble 04,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,004 - Noble 04,State House,50,1,REP,Lorissa SWEET,287,164,114,9
Wabash,004 - Noble 04,State House,50,1,DEM,Joe SWISHER,157,86,56,15
Wabash,004 - Noble 04,County Auditor,,1,REP,Shelly BAUCCO,353,197,142,14
Wabash,004 - Noble 04,County Treasurer,,1,REP,Brenda HEGEL,348,195,139,14
Wabash,004 - Noble 04,County Coroner,,1,REP,Ken BROWN,346,193,138,15
Wabash,004 - Noble 04,County Surveyor,,1,REP,Cheri SLEE,349,195,139,15
Wabash,004 - Noble 04,County Commissioner,1,1,REP,Cheryl ROSS,342,192,135,15
Wabash,004 - Noble 04,County Commissioner,3,1,REP,Tyler J. NICCUM,358,203,141,14
Wabash,004 - Noble 04,County Council Member,At Large,3,REP,Matt DILLON,264,145,107,12
Wabash,004 - Noble 04,County Council Member,At Large,3,REP,Nicholas Jay KOPKEY,173,92,73,8
Wabash,004 - Noble 04,County Council Member,At Large,3,REP,David W. TERFLINGER,174,90,75,9
Wabash,004 - Noble 04,County Council Member,At Large,3,DEM,John T. HARGENRADER,106,66,34,6
Wabash,004 - Noble 04,County Council Member,At Large,3,DEM,Tammy INGALLS,138,82,45,11
Wabash,004 - Noble 04,IN Supreme Court-Rush,,1,,Yes,281,160,108,13
Wabash,004 - Noble 04,IN Supreme Court-Rush,,1,,No,83,46,31,6
Wabash,004 - Noble 04,IN Supreme Court-Massa,,1,,Yes,262,154,96,12
Wabash,004 - Noble 04,IN Supreme Court-Massa,,1,,No,92,49,37,6
Wabash,004 - Noble 04,IN Supreme Court-Molter,,1,,Yes,274,158,103,13
Wabash,004 - Noble 04,IN Supreme Court-Molter,,1,,No,86,47,34,5
Wabash,004 - Noble 04,Court of Appeals Dist 4-Pyle III,,1,,Yes,271,155,104,12
Wabash,004 - Noble 04,Court of Appeals Dist 4-Pyle III,,1,,No,88,49,33,6
Wabash,004 - Noble 04,Straight Party,,,DEM,Democratic Party,36,,,
Wabash,004 - Noble 04,Straight Party,,,REP,Republican Party,127,,,
Wabash,005 - Noble 05,Registered Voters,,,,,813,,,
Wabash,005 - Noble 05,Ballots Cast,,,,,524,278,231,15
Wabash,005 - Noble 05,Public Question-Const Amendment,,1,,Yes,265,135,125,5
Wabash,005 - Noble 05,Public Question-Const Amendment,,1,,No,199,110,82,7
Wabash,005 - Noble 05,President,,1,REP,Donald J. TRUMP / JD VANCE,369,190,167,12
Wabash,005 - Noble 05,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,141,84,54,3
Wabash,005 - Noble 05,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,0,3,0
Wabash,005 - Noble 05,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,1,4,0
Wabash,005 - Noble 05,President,,1,,Write-In,1,0,1,0
Wabash,005 - Noble 05,U.S. Senate,,1,REP,Jim BANKS,353,181,162,10
Wabash,005 - Noble 05,U.S. Senate,,1,DEM,Valerie McCRAY,133,80,48,5
Wabash,005 - Noble 05,U.S. Senate,,1,LBT,Andrew HORNING,13,3,10,0
Wabash,005 - Noble 05,U.S. Senate,,1,,Write-In,0,0,0,0
Wabash,005 - Noble 05,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,326,176,139,11
Wabash,005 - Noble 05,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,145,79,62,4
Wabash,005 - Noble 05,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,28,10,18,0
Wabash,005 - Noble 05,Governor,,1,,Write-In,1,0,1,0
Wabash,005 - Noble 05,Attorney General,,1,REP,Todd ROKITA,351,182,159,10
Wabash,005 - Noble 05,Attorney General,,1,DEM,Destiny WELLS,150,84,62,4
Wabash,005 - Noble 05,U.S. House,2,1,REP,Rudy YAKYM,338,171,157,10
Wabash,005 - Noble 05,U.S. House,2,1,DEM,Lori A. CAMP,138,78,56,4
Wabash,005 - Noble 05,U.S. House,2,1,LBT,William E. HENRY,22,11,11,0
Wabash,005 - Noble 05,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,005 - Noble 05,State House,50,1,REP,Lorissa SWEET,366,185,169,12
Wabash,005 - Noble 05,State House,50,1,DEM,Joe SWISHER,143,83,57,3
Wabash,005 - Noble 05,County Auditor,,1,REP,Shelly BAUCCO,420,221,185,14
Wabash,005 - Noble 05,County Treasurer,,1,REP,Brenda HEGEL,406,213,181,12
Wabash,005 - Noble 05,County Coroner,,1,REP,Ken BROWN,404,212,180,12
Wabash,005 - Noble 05,County Surveyor,,1,REP,Cheri SLEE,406,213,181,12
Wabash,005 - Noble 05,County Commissioner,1,1,REP,Cheryl ROSS,404,209,182,13
Wabash,005 - Noble 05,County Commissioner,3,1,REP,Tyler J. NICCUM,420,219,191,10
Wabash,005 - Noble 05,County Council Member,At Large,3,REP,Matt DILLON,322,169,143,10
Wabash,005 - Noble 05,County Council Member,At Large,3,REP,Nicholas Jay KOPKEY,204,110,88,6
Wabash,005 - Noble 05,County Council Member,At Large,3,REP,David W. TERFLINGER,199,109,83,7
Wabash,005 - Noble 05,County Council Member,At Large,3,DEM,John T. HARGENRADER,97,56,38,3
Wabash,005 - Noble 05,County Council Member,At Large,3,DEM,Tammy INGALLS,132,72,56,4
Wabash,005 - Noble 05,MSD of Wabash SB,Northeast District,1,,Christian ROSEN,49,28,17,4
Wabash,005 - Noble 05,MSD of Wabash SB,Northwest District,1,,Scott A. HAUPERT,52,31,19,2
Wabash,005 - Noble 05,MSD of Wabash SB,South District,1,,Kevin R. BOWMAN,41,22,17,2
Wabash,005 - Noble 05,IN Supreme Court-Rush,,1,,Yes,317,163,143,11
Wabash,005 - Noble 05,IN Supreme Court-Rush,,1,,No,91,47,43,1
Wabash,005 - Noble 05,IN Supreme Court-Massa,,1,,Yes,307,157,140,10
Wabash,005 - Noble 05,IN Supreme Court-Massa,,1,,No,97,50,45,2
Wabash,005 - Noble 05,IN Supreme Court-Molter,,1,,Yes,310,160,140,10
Wabash,005 - Noble 05,IN Supreme Court-Molter,,1,,No,93,47,44,2
Wabash,005 - Noble 05,Court of Appeals Dist 4-Pyle III,,1,,Yes,310,153,147,10
Wabash,005 - Noble 05,Court of Appeals Dist 4-Pyle III,,1,,No,91,48,41,2
Wabash,005 - Noble 05,Straight Party,,,DEM,Democratic Party,33,,,
Wabash,005 - Noble 05,Straight Party,,,REP,Republican Party,174,,,
Wabash,006 - Noble 06,Registered Voters,,,,,1228,,,
Wabash,006 - Noble 06,Ballots Cast,,,,,834,456,279,99
Wabash,006 - Noble 06,Public Question-Const Amendment,,1,,Yes,365,201,131,33
Wabash,006 - Noble 06,Public Question-Const Amendment,,1,,No,325,179,123,23
Wabash,006 - Noble 06,President,,1,REP,Donald J. TRUMP / JD VANCE,573,310,200,63
Wabash,006 - Noble 06,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,236,132,70,34
Wabash,006 - Noble 06,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,2,3,0
Wabash,006 - Noble 06,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,5,3,1
Wabash,006 - Noble 06,President,,1,,Write-In,0,0,0,0
Wabash,006 - Noble 06,U.S. Senate,,1,REP,Jim BANKS,556,300,191,65
Wabash,006 - Noble 06,U.S. Senate,,1,DEM,Valerie McCRAY,202,115,61,26
Wabash,006 - Noble 06,U.S. Senate,,1,LBT,Andrew HORNING,20,10,10,0
Wabash,006 - Noble 06,U.S. Senate,,1,,Write-In,0,0,0,0
Wabash,006 - Noble 06,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,504,280,160,64
Wabash,006 - Noble 06,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,230,130,73,27
Wabash,006 - Noble 06,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,55,22,33,0
Wabash,006 - Noble 06,Governor,,1,,Write-In,0,0,0,0
Wabash,006 - Noble 06,Attorney General,,1,REP,Todd ROKITA,556,297,197,62
Wabash,006 - Noble 06,Attorney General,,1,DEM,Destiny WELLS,226,130,67,29
Wabash,006 - Noble 06,U.S. House,2,1,REP,Rudy YAKYM,536,294,183,59
Wabash,006 - Noble 06,U.S. House,2,1,DEM,Lori A. CAMP,219,120,68,31
Wabash,006 - Noble 06,U.S. House,2,1,LBT,William E. HENRY,27,17,10,0
Wabash,006 - Noble 06,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,006 - Noble 06,State House,50,1,REP,Lorissa SWEET,585,320,200,65
Wabash,006 - Noble 06,State House,50,1,DEM,Joe SWISHER,208,116,65,27
Wabash,006 - Noble 06,County Auditor,,1,REP,Shelly BAUCCO,634,344,219,71
Wabash,006 - Noble 06,County Treasurer,,1,REP,Brenda HEGEL,625,340,215,70
Wabash,006 - Noble 06,County Coroner,,1,REP,Ken BROWN,631,345,216,70
Wabash,006 - Noble 06,County Surveyor,,1,REP,Cheri SLEE,618,335,212,71
Wabash,006 - Noble 06,County Commissioner,1,1,REP,Cheryl ROSS,616,332,215,69
Wabash,006 - Noble 06,County Commissioner,3,1,REP,Tyler J. NICCUM,625,340,216,69
Wabash,006 - Noble 06,County Council Member,At Large,3,REP,Matt DILLON,476,252,177,47
Wabash,006 - Noble 06,County Council Member,At Large,3,REP,Nicholas Jay KOPKEY,276,141,106,29
Wabash,006 - Noble 06,County Council Member,At Large,3,REP,David W. TERFLINGER,285,151,102,32
Wabash,006 - Noble 06,County Council Member,At Large,3,DEM,John T. HARGENRADER,144,83,35,26
Wabash,006 - Noble 06,County Council Member,At Large,3,DEM,Tammy INGALLS,203,112,64,27
Wabash,006 - Noble 06,MSD of Wabash SB,Northeast District,1,,Christian ROSEN,40,16,6,18
Wabash,006 - Noble 06,MSD of Wabash SB,Northwest District,1,,Scott A. HAUPERT,39,17,6,16
Wabash,006 - Noble 06,MSD of Wabash SB,South District,1,,Kevin R. BOWMAN,38,16,7,15
Wabash,006 - Noble 06,IN Supreme Court-Rush,,1,,Yes,461,240,178,43
Wabash,006 - Noble 06,IN Supreme Court-Rush,,1,,No,151,93,47,11
Wabash,006 - Noble 06,IN Supreme Court-Massa,,1,,Yes,418,221,163,34
Wabash,006 - Noble 06,IN Supreme Court-Massa,,1,,No,180,107,58,15
Wabash,006 - Noble 06,IN Supreme Court-Molter,,1,,Yes,437,238,167,32
Wabash,006 - Noble 06,IN Supreme Court-Molter,,1,,No,164,90,57,17
Wabash,006 - Noble 06,Court of Appeals Dist 4-Pyle III,,1,,Yes,440,232,171,37
Wabash,006 - Noble 06,Court of Appeals Dist 4-Pyle III,,1,,No,164,96,53,15
Wabash,006 - Noble 06,Straight Party,,,DEM,Democratic Party,53,,,
Wabash,006 - Noble 06,Straight Party,,,LBT,Libertarian Party,1,,,
Wabash,006 - Noble 06,Straight Party,,,REP,Republican Party,267,,,
Wabash,007 - Noble 07,Registered Voters,,,,,961,,,
Wabash,007 - Noble 07,Ballots Cast,,,,,646,318,291,37
Wabash,007 - Noble 07,Public Question-Const Amendment,,1,,Yes,295,134,153,8
Wabash,007 - Noble 07,Public Question-Const Amendment,,1,,No,271,141,113,17
Wabash,007 - Noble 07,President,,1,REP,Donald J. TRUMP / JD VANCE,469,238,215,16
Wabash,007 - Noble 07,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,168,78,70,20
Wabash,007 - Noble 07,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,0,1,0
Wabash,007 - Noble 07,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,0,3,0
Wabash,007 - Noble 07,President,,1,,Write-In,1,1,0,0
Wabash,007 - Noble 07,U.S. Senate,,1,REP,Jim BANKS,443,233,194,16
Wabash,007 - Noble 07,U.S. Senate,,1,DEM,Valerie McCRAY,150,70,60,20
Wabash,007 - Noble 07,U.S. Senate,,1,LBT,Andrew HORNING,17,5,12,0
Wabash,007 - Noble 07,U.S. Senate,,1,,Write-In,0,0,0,0
Wabash,007 - Noble 07,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,409,220,173,16
Wabash,007 - Noble 07,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,166,76,69,21
Wabash,007 - Noble 07,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,37,12,25,0
Wabash,007 - Noble 07,Governor,,1,,Write-In,0,0,0,0
Wabash,007 - Noble 07,Attorney General,,1,REP,Todd ROKITA,448,228,204,16
Wabash,007 - Noble 07,Attorney General,,1,DEM,Destiny WELLS,169,79,69,21
Wabash,007 - Noble 07,U.S. House,2,1,REP,Rudy YAKYM,432,224,192,16
Wabash,007 - Noble 07,U.S. House,2,1,DEM,Lori A. CAMP,155,73,64,18
Wabash,007 - Noble 07,U.S. House,2,1,LBT,William E. HENRY,27,11,14,2
Wabash,007 - Noble 07,U.S. House,2,1,,Write-In,0,0,0,0
Wabash,007 - Noble 07,State House,50,1,REP,Lorissa SWEET,470,238,212,20
Wabash,007 - Noble 07,State House,50,1,DEM,Joe SWISHER,148,70,62,16
Wabash,007 - Noble 07,County Auditor,,1,REP,Shelly BAUCCO,508,253,235,20
Wabash,007 - Noble 07,County Treasurer,,1,REP,Brenda HEGEL,492,246,226,20
