candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Joselyn Whitticker,Auditor of State,,D,Miami,08-Jefferson,81,110,0,191
John Schick,Auditor of State,,L,Miami,08-Jefferson,17,17,0,34
Kelly Mitchell,Treasurer of State,,R,Miami,08-Jefferson,307,385,0,692
John C. Aguilera,Treasurer of State,,D,Miami,08-Jefferson,72,107,0,179
Jackie Walorski,U S House,2,R,Miami,08-Jefferson,287,362,0,649
Mel Hall,U S House,2,D,Miami,08-Jefferson,93,137,0,230
Write in,U S House,2,,Miami,08-Jefferson,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,08-Jefferson,290,358,0,648
Terry Doran,State Repsentative ,23,D,Miami,08-Jefferson,68,113,0,181
Adam Werner,State Repsentative ,23,L,Miami,08-Jefferson,24,24,0,48
,Registered Voters,,,Miami,09-Perry,,,,499
,Ballots Cast,,,Miami,09-Perry,,,,186
Mike Braun,U.S. Senate,,R,Miami,09-Perry,144,97,0,241
Joe Donnelly,U.S. Senate,,D,Miami,09-Perry,32,17,0,49
Lucy M Brenton,U.S. Senate,,L,Miami,09-Perry,7,5,0,12
Write in,U.S. Senate,,,Miami,09-Perry,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,09-Perry,143,99,0,242
Jim Harper,Secretary of State,,D,Miami,09-Perry,29,15,0,44
Mark W. Rutherford,Secretary of State,,L,Miami,09-Perry,8,3,0,11
Write in,Secretary of State,,,Miami,09-Perry,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,09-Perry,150,100,0,250
Joselyn Whitticker,Auditor of State,,D,Miami,09-Perry,29,15,0,44
John Schick,Auditor of State,,L,Miami,09-Perry,1,2,0,3
Kelly Mitchell,Treasurer of State,,R,Miami,09-Perry,153,99,0,252
John C. Aguilera,Treasurer of State,,D,Miami,09-Perry,27,15,0,42
Jackie Walorski,U S House,2,R,Miami,09-Perry,143,101,0,244
Mel Hall,U S House,2,D,Miami,09-Perry,36,17,0,55
Write in,U S House,2,,Miami,09-Perry,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,09-Perry,128,92,0,220
Terry Doran,State Repsentative ,23,D,Miami,09-Perry,33,21,0,54
Adam Werner,State Repsentative ,23,L,Miami,09-Perry,21,6,0,27
,Registered Voters,,,Miami,10-Peru 2,,,,1550
,Ballots Cast,,,Miami,10-Peru 2,,,,283
Mike Braun,U.S. Senate,,R,Miami,10-Peru 2,156,221,0,377
Joe Donnelly,U.S. Senate,,D,Miami,10-Peru 2,96,148,0,244
Lucy M Brenton,U.S. Senate,,L,Miami,10-Peru 2,23,31,0,54
Write in,U.S. Senate,,,Miami,10-Peru 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,10-Peru 2,164,243,0,407
Jim Harper,Secretary of State,,D,Miami,10-Peru 2,85,134,0,219
Mark W. Rutherford,Secretary of State,,L,Miami,10-Peru 2,25,18,0,43
Write in,Secretary of State,,,Miami,10-Peru 2,1,1,0,2
Tera Klutz,Auditor of State,,R,Miami,10-Peru 2,162,237,0,399
Joselyn Whitticker,Auditor of State,,D,Miami,10-Peru 2,91,136,0,227
John Schick,Auditor of State,,L,Miami,10-Peru 2,21,17,0,38
Kelly Mitchell,Treasurer of State,,R,Miami,10-Peru 2,182,251,0,433
John C. Aguilera,Treasurer of State,,D,Miami,10-Peru 2,90,139,0,229
Jackie Walorski,U S House,2,R,Miami,10-Peru 2,171,236,0,407
Mel Hall,U S House,2,D,Miami,10-Peru 2,105,157,0,262
Write in,U S House,2,,Miami,10-Peru 2,0,1,0,1
Ethan Manning,State Repsentative ,23,R,Miami,10-Peru 2,173,241,0,414
Terry Doran,State Repsentative ,23,D,Miami,10-Peru 2,89,138,0,227
Adam Werner,State Repsentative ,23,L,Miami,10-Peru 2,15,15,0,30
,Registered Voters,,,Miami,11-Peru 3,,,,1302
,Ballots Cast,,,Miami,11-Peru 3,,,,291
Mike Braun,U.S. Senate,,R,Miami,11-Peru 3,184,182,0,366
Joe Donnelly,U.S. Senate,,D,Miami,11-Peru 3,80,90,0,170
Lucy M Brenton,U.S. Senate,,L,Miami,11-Peru 3,24,18,0,42
Write in,U.S. Senate,,,Miami,11-Peru 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,11-Peru 3,193,199,0,392
Jim Harper,Secretary of State,,D,Miami,11-Peru 3,74,76,0,150
Mark W. Rutherford,Secretary of State,,L,Miami,11-Peru 3,15,13,0,28
Write in,Secretary of State,,,Miami,11-Peru 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,11-Peru 3,192,193,0,385
Joselyn Whitticker,Auditor of State,,D,Miami,11-Peru 3,72,83,0,155
John Schick,Auditor of State,,L,Miami,11-Peru 3,14,12,0,26
Kelly Mitchell,Treasurer of State,,R,Miami,11-Peru 3,205,204,0,409
John C. Aguilera,Treasurer of State,,D,Miami,11-Peru 3,75,84,0,159
Jackie Walorski,U S House,2,R,Miami,11-Peru 3,178,200,0,378
Mel Hall,U S House,2,D,Miami,11-Peru 3,107,92,0,199
Write in,U S House,2,,Miami,11-Peru 3,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,11-Peru 3,192,189,0,381
Terry Doran,State Repsentative ,23,D,Miami,11-Peru 3,71,92,0,163
Adam Werner,State Repsentative ,23,L,Miami,11-Peru 3,19,9,0,28
,Registered Voters,,,Miami,12-Peru 5,,,,1032
,Ballots Cast,,,Miami,12-Peru 5,,,,199
Mike Braun,U.S. Senate,,R,Miami,12-Peru 5,114,153,0,267
Joe Donnelly,U.S. Senate,,D,Miami,12-Peru 5,65,79,0,144
Lucy M Brenton,U.S. Senate,,L,Miami,12-Peru 5,17,17,0,34
Write in,U.S. Senate,,,Miami,12-Peru 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,12-Peru 5,125,170,0,295
Jim Harper,Secretary of State,,D,Miami,12-Peru 5,55,65,0,120
Mark W. Rutherford,Secretary of State,,L,Miami,12-Peru 5,13,10,0,23
Write in,Secretary of State,,,Miami,12-Peru 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,12-Peru 5,126,161,0,287
Joselyn Whitticker,Auditor of State,,D,Miami,12-Peru 5,50,72,0,122
John Schick,Auditor of State,,L,Miami,12-Peru 5,19,7,0,26
Kelly Mitchell,Treasurer of State,,R,Miami,12-Peru 5,143,172,0,315
John C. Aguilera,Treasurer of State,,D,Miami,12-Peru 5,49,71,0,120
Jackie Walorski,U S House,2,R,Miami,12-Peru 5,126,158,0,284
Mel Hall,U S House,2,D,Miami,12-Peru 5,67,85,0,152
Write in,U S House,2,,Miami,12-Peru 5,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,12-Peru 5,132,167,0,299
Terry Doran,State Repsentative ,23,D,Miami,12-Peru 5,54,73,0,127
Adam Werner,State Repsentative ,23,L,Miami,12-Peru 5,8,6,0,14
,Registered Voters,,,Miami,13-Peru 6,,,,389
,Ballots Cast,,,Miami,13-Peru 6,,,,90
Mike Braun,U.S. Senate,,R,Miami,13-Peru 6,53,56,0,109
Joe Donnelly,U.S. Senate,,D,Miami,13-Peru 6,26,35,0,61
Lucy M Brenton,U.S. Senate,,L,Miami,13-Peru 6,10,4,0,14
Write in,U.S. Senate,,,Miami,13-Peru 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,13-Peru 6,64,61,0,125
Jim Harper,Secretary of State,,D,Miami,13-Peru 6,18,32,0,50
Mark W. Rutherford,Secretary of State,,L,Miami,13-Peru 6,7,1,0,8
Write in,Secretary of State,,,Miami,13-Peru 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,13-Peru 6,62,56,0,118
Joselyn Whitticker,Auditor of State,,D,Miami,13-Peru 6,20,33,0,53
John Schick,Auditor of State,,L,Miami,13-Peru 6,8,3,0,11
Kelly Mitchell,Treasurer of State,,R,Miami,13-Peru 6,69,61,0,130
John C. Aguilera,Treasurer of State,,D,Miami,13-Peru 6,21,32,0,53
Jackie Walorski,U S House,2,R,Miami,13-Peru 6,61,59,0,120
Mel Hall,U S House,2,D,Miami,13-Peru 6,28,36,0,64
Write in,U S House,2,,Miami,13-Peru 6,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,13-Peru 6,55,57,0,112
Terry Doran,State Repsentative ,23,D,Miami,13-Peru 6,23,35,0,58
Adam Werner,State Repsentative ,23,L,Miami,13-Peru 6,11,1,0,12
,Registered Voters,,,Miami,14-Peru 7,,,,615
,Ballots Cast,,,Miami,14-Peru 7,,,,98
Mike Braun,U.S. Senate,,R,Miami,14-Peru 7,54,117,0,171
Joe Donnelly,U.S. Senate,,D,Miami,14-Peru 7,36,67,0,103
Lucy M Brenton,U.S. Senate,,L,Miami,14-Peru 7,4,6,0,10
Write in,U.S. Senate,,,Miami,14-Peru 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,14-Peru 7,58,118,0,176
Jim Harper,Secretary of State,,D,Miami,14-Peru 7,34,61,0,95
Mark W. Rutherford,Secretary of State,,L,Miami,14-Peru 7,3,5,0,8
Write in,Secretary of State,,,Miami,14-Peru 7,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,14-Peru 7,53,119,0,172
Joselyn Whitticker,Auditor of State,,D,Miami,14-Peru 7,36,63,0,99
John Schick,Auditor of State,,L,Miami,14-Peru 7,4,3,0,7
Kelly Mitchell,Treasurer of State,,R,Miami,14-Peru 7,60,129,0,189
John C. Aguilera,Treasurer of State,,D,Miami,14-Peru 7,33,58,0,91
Jackie Walorski,U S House,2,R,Miami,14-Peru 7,55,121,0,176
Mel Hall,U S House,2,D,Miami,14-Peru 7,38,68,0,106
Write in,U S House,2,,Miami,14-Peru 7,2,1,0,3
Ethan Manning,State Repsentative ,23,R,Miami,14-Peru 7,55,123,0,178
Terry Doran,State Repsentative ,23,D,Miami,14-Peru 7,34,59,0,93
Adam Werner,State Repsentative ,23,L,Miami,14-Peru 7,4,5,0,9
,Registered Voters,,,Miami,15-Peru 9,,,,491
,Ballots Cast,,,Miami,15-Peru 9,,,,82
Mike Braun,U.S. Senate,,R,Miami,15-Peru 9,44,75,0,119
Joe Donnelly,U.S. Senate,,D,Miami,15-Peru 9,31,71,0,102
Lucy M Brenton,U.S. Senate,,L,Miami,15-Peru 9,6,7,0,13
Write in,U.S. Senate,,,Miami,15-Peru 9,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,15-Peru 9,48,88,0,136
Jim Harper,Secretary of State,,D,Miami,15-Peru 9,28,57,0,85
Mark W. Rutherford,Secretary of State,,L,Miami,15-Peru 9,5,6,0,11
Write in,Secretary of State,,,Miami,15-Peru 9,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,15-Peru 9,44,87,0,131
Joselyn Whitticker,Auditor of State,,D,Miami,15-Peru 9,27,57,0,84
John Schick,Auditor of State,,L,Miami,15-Peru 9,8,6,0,14
Kelly Mitchell,Treasurer of State,,R,Miami,15-Peru 9,53,95,0,148
John C. Aguilera,Treasurer of State,,D,Miami,15-Peru 9,27,54,0,81
Jackie Walorski,U S House,2,R,Miami,15-Peru 9,45,89,0,134
Mel Hall,U S House,2,D,Miami,15-Peru 9,33,62,0,95
Write in,U S House,2,,Miami,15-Peru 9,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,15-Peru 9,54,88,0,142
Terry Doran,State Repsentative ,23,D,Miami,15-Peru 9,25,58,0,83
Adam Werner,State Repsentative ,23,L,Miami,15-Peru 9,3,5,0,8
,Registered Voters,,,Miami,16-Peru 10,,,,719
,Ballots Cast,,,Miami,16-Peru 10,,,,131
Mike Braun,U.S. Senate,,R,Miami,16-Peru 10,88,225,0,313
Joe Donnelly,U.S. Senate,,D,Miami,16-Peru 10,35,76,0,111
Lucy M Brenton,U.S. Senate,,L,Miami,16-Peru 10,6,7,0,13
Write in,U.S. Senate,,,Miami,16-Peru 10,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,16-Peru 10,96,236,0,332
Jim Harper,Secretary of State,,D,Miami,16-Peru 10,27,62,0,89
Mark W. Rutherford,Secretary of State,,L,Miami,16-Peru 10,5,8,0,13
Write in,Secretary of State,,,Miami,16-Peru 10,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,16-Peru 10,89,231,0,320
Joselyn Whitticker,Auditor of State,,D,Miami,16-Peru 10,30,68,0,98
John Schick,Auditor of State,,L,Miami,16-Peru 10,4,6,0,10
Kelly Mitchell,Treasurer of State,,R,Miami,16-Peru 10,98,237,0,335
John C. Aguilera,Treasurer of State,,D,Miami,16-Peru 10,27,68,0,95
Jackie Walorski,U S House,2,R,Miami,16-Peru 10,96,228,0,324
Mel Hall,U S House,2,D,Miami,16-Peru 10,33,77,0,110
Write in,U S House,2,,Miami,16-Peru 10,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,16-Peru 10,94,223,0,317
Terry Doran,State Repsentative ,23,D,Miami,16-Peru 10,28,76,0,104
Adam Werner,State Repsentative ,23,L,Miami,16-Peru 10,6,5,0,11
,Registered Voters,,,Miami,17-Peru 11,,,,456
,Ballots Cast,,,Miami,17-Peru 11,,,,114
Mike Braun,U.S. Senate,,R,Miami,17-Peru 11,70,117,0,187
Joe Donnelly,U.S. Senate,,D,Miami,17-Peru 11,36,48,0,84
Lucy M Brenton,U.S. Senate,,L,Miami,17-Peru 11,7,2,0,9
Write in,U.S. Senate,,,Miami,17-Peru 11,0,0,0,0
Connie Lawson,Secretary of State,,R,Miami,17-Peru 11,79,132,0,211
Jim Harper,Secretary of State,,D,Miami,17-Peru 11,28,34,0,62
Mark W. Rutherford,Secretary of State,,L,Miami,17-Peru 11,4,1,0,5
Write in,Secretary of State,,,Miami,17-Peru 11,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,17-Peru 11,78,123,0,201
Joselyn Whitticker,Auditor of State,,D,Miami,17-Peru 11,29,37,0,66
John Schick,Auditor of State,,L,Miami,17-Peru 11,5,5,0,10
Kelly Mitchell,Treasurer of State,,R,Miami,17-Peru 11,81,130,0,211
John C. Aguilera,Treasurer of State,,D,Miami,17-Peru 11,30,35,0,65
Jackie Walorski,U S House,2,R,Miami,17-Peru 11,77,122,0,199
Mel Hall,U S House,2,D,Miami,17-Peru 11,35,45,0,80
Write in,U S House,2,,Miami,17-Peru 11,0,0,0,0
Ethan Manning,State Repsentative ,23,R,Miami,17-Peru 11,73,115,0,188
Terry Doran,State Repsentative ,23,D,Miami,17-Peru 11,32,47,0,79
Adam Werner,State Repsentative ,23,L,Miami,17-Peru 11,8,6,0,14
,Registered Voters,,,Miami,18-Pipe Creek 2,,,,1392
,Ballots Cast,,,Miami,18-Pipe Creek 2,,,,298
Mike Braun,U.S. Senate,,R,Miami,18-Pipe Creek 2,202,290,0,492
Joe Donnelly,U.S. Senate,,D,Miami,18-Pipe Creek 2,80,108,0,188
Lucy M Brenton,U.S. Senate,,L,Miami,18-Pipe Creek 2,10,18,0,28
Write in,U.S. Senate,,,Miami,18-Pipe Creek 2,1,0,0,1
Connie Lawson,Secretary of State,,R,Miami,18-Pipe Creek 2,210,311,0,521
Jim Harper,Secretary of State,,D,Miami,18-Pipe Creek 2,71,93,0,164
Mark W. Rutherford,Secretary of State,,L,Miami,18-Pipe Creek 2,13,10,0,23
Write in,Secretary of State,,,Miami,18-Pipe Creek 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Miami,18-Pipe Creek 2,209,301,0,510
Joselyn Whitticker,Auditor of State,,D,Miami,18-Pipe Creek 2,75,94,0,169
John Schick,Auditor of State,,L,Miami,18-Pipe Creek 2,11,10,0,21
Kelly Mitchell,Treasurer of State,,R,Miami,18-Pipe Creek 2,220,315,0,535
John C. Aguilera,Treasurer of State,,D,Miami,18-Pipe Creek 2,74,89,0,163
Jackie Walorski,U S House,2,R,Miami,18-Pipe Creek 2,218,312,0,530
Mel Hall,U S House,2,D,Miami,18-Pipe Creek 2,76,100,0,176
Write in,U S House,2,,Miami,18-Pipe Creek 2,2,0,0,2
Ethan Manning,State Repsentative ,23,R,Miami,18-Pipe Creek 2,217,302,0,519
Terry Doran,State Repsentative ,23,D,Miami,18-Pipe Creek 2,69,101,0,170
Adam Werner,State Repsentative ,23,L,Miami,18-Pipe Creek 2,9,10,0,19
,Registered Voters,,,Miami,19-Pipe Creek 3,,,,881
,Ballots Cast,,,Miami,19-Pipe Creek 3,,,,149
Mike Braun,U.S. Senate,,R,Miami,19-Pipe Creek 3,102,224,0,326
Joe Donnelly,U.S. Senate,,D,Miami,19-Pipe Creek 3,34,120,0,154
Lucy M Brenton,U.S. Senate,,L,Miami,19-Pipe Creek 3,12,12,0,24
