candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
,Registered Voters,,,Decatur,17-Sandcreek Township North,,,,624
,Ballots Cast,,,Decatur,17-Sandcreek Township North,,,,258
Mike Braun,U.S. Senate,,R,Decatur,17-Sandcreek Township North,201,55,0,256
Joe Donnelly,U.S. Senate,,D,Decatur,17-Sandcreek Township North,39,20,0,59
Lucy M Brenton,U.S. Senate,,L,Decatur,17-Sandcreek Township North,13,3,0,16
Write in,U.S. Senate,,,Decatur,17-Sandcreek Township North,0,0,0,0
Connie Lawson,Secretary of State,,R,Decatur,17-Sandcreek Township North,216,59,0,275
Jim Harper,Secretary of State,,D,Decatur,17-Sandcreek Township North,26,17,0,43
Mark W. Rutherford,Secretary of State,,L,Decatur,17-Sandcreek Township North,5,4,0,9
Write in,Secretary of State,,,Decatur,17-Sandcreek Township North,0,0,0,0
Tera Klutz,Auditor of State,,R,Decatur,17-Sandcreek Township North,197,54,0,251
Joselyn Whitticker,Auditor of State,,D,Decatur,17-Sandcreek Township North,29,16,0,45
John Schick,Auditor of State,,L,Decatur,17-Sandcreek Township North,13,4,0,17
Kelly Mitchell,Treasurer of State,,R,Decatur,17-Sandcreek Township North,212,56,0,268
John C. Aguilera,Treasurer of State,,D,Decatur,17-Sandcreek Township North,28,19,0,47
Greg Pence,U.S. House,6,R,Decatur,17-Sandcreek Township North,214,57,0,271
Jeannine Lee Lake,U.S. House,6,D,Decatur,17-Sandcreek Township North,32,17,0,49
Tom Ferkinhoff ,U.S. House,6,L,Decatur,17-Sandcreek Township North,6,4,0,10
Write in,U.S. House,6,R,Decatur,17-Sandcreek Township North,0,0,0,0
"Clyde A ""Chip"" Perfect Jr. ",State Senate,43,R,Decatur,17-Sandcreek Township North,215,60,0,275
Randy Frye,State Representative,67,R,Decatur,17-Sandcreek Township North,220,61,0,281
Cordelle Feuston,State Representative,67,D,Decatur,17-Sandcreek Township North,28,18,0,46
,Registered Voters,,,Decatur,18-Sandcreek Township South,,,,502
,Ballots Cast,,,Decatur,18-Sandcreek Township South,,,,218
Mike Braun,U.S. Senate,,R,Decatur,18-Sandcreek Township South,149,42,0,191
Joe Donnelly,U.S. Senate,,D,Decatur,18-Sandcreek Township South,54,22,0,76
Lucy M Brenton,U.S. Senate,,L,Decatur,18-Sandcreek Township South,11,3,0,14
Write in,U.S. Senate,,,Decatur,18-Sandcreek Township South,0,0,0,0
Connie Lawson,Secretary of State,,R,Decatur,18-Sandcreek Township South,160,46,0,206
Jim Harper,Secretary of State,,D,Decatur,18-Sandcreek Township South,42,17,0,59
Mark W. Rutherford,Secretary of State,,L,Decatur,18-Sandcreek Township South,5,2,0,7
Write in,Secretary of State,,,Decatur,18-Sandcreek Township South,0,0,0,0
Tera Klutz,Auditor of State,,R,Decatur,18-Sandcreek Township South,156,47,0,203
Joselyn Whitticker,Auditor of State,,D,Decatur,18-Sandcreek Township South,44,16,0,60
John Schick,Auditor of State,,L,Decatur,18-Sandcreek Township South,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Decatur,18-Sandcreek Township South,164,47,0,211
John C. Aguilera,Treasurer of State,,D,Decatur,18-Sandcreek Township South,40,18,0,58
Greg Pence,U.S. House,6,R,Decatur,18-Sandcreek Township South,167,42,0,209
Jeannine Lee Lake,U.S. House,6,D,Decatur,18-Sandcreek Township South,40,20,0,60
Tom Ferkinhoff ,U.S. House,6,L,Decatur,18-Sandcreek Township South,8,5,0,13
Write in,U.S. House,6,R,Decatur,18-Sandcreek Township South,0,0,0,0
"Clyde A ""Chip"" Perfect Jr. ",State Senate,43,R,Decatur,18-Sandcreek Township South,175,51,0,226
Randy Frye,State Representative,67,R,Decatur,18-Sandcreek Township South,178,56,0,234
Cordelle Feuston,State Representative,67,D,Decatur,18-Sandcreek Township South,33,11,0,44
,Registered Voters,,,Decatur,19-Washington Township,,,,1277
,Ballots Cast,,,Decatur,19-Washington Township,,,,539
Mike Braun,U.S. Senate,,R,Decatur,19-Washington Township,397,181,0,578
Joe Donnelly,U.S. Senate,,D,Decatur,19-Washington Township,107,87,0,194
Lucy M Brenton,U.S. Senate,,L,Decatur,19-Washington Township,25,10,0,35
Write in,U.S. Senate,,,Decatur,19-Washington Township,0,0,0,0
Connie Lawson,Secretary of State,,R,Decatur,19-Washington Township,446,207,0,653
Jim Harper,Secretary of State,,D,Decatur,19-Washington Township,67,66,0,133
Mark W. Rutherford,Secretary of State,,L,Decatur,19-Washington Township,15,4,0,19
Write in,Secretary of State,,,Decatur,19-Washington Township,0,0,0,0
Tera Klutz,Auditor of State,,R,Decatur,19-Washington Township,48,192,0,610
Joselyn Whitticker,Auditor of State,,D,Decatur,19-Washington Township,84,67,0,151
John Schick,Auditor of State,,L,Decatur,19-Washington Township,11,7,0,18
Kelly Mitchell,Treasurer of State,,R,Decatur,19-Washington Township,432,198,0,630
John C. Aguilera,Treasurer of State,,D,Decatur,19-Washington Township,79,69,0,148
Greg Pence,U.S. House,6,R,Decatur,19-Washington Township,425,188,0,613
Jeannine Lee Lake,U.S. House,6,D,Decatur,19-Washington Township,85,81,0,166
Tom Ferkinhoff ,U.S. House,6,L,Decatur,19-Washington Township,15,7,0,22
Write in,U.S. House,6,R,Decatur,19-Washington Township,0,0,0,0
"Clyde A ""Chip"" Perfect Jr. ",State Senate,43,R,Decatur,19-Washington Township,448,207,0,655
Cindy Meyer Ziemke,State Representative,55,R,Decatur,19-Washington Township,426,184,0,610
Corinne Westerfield,State Representative,55,D,Decatur,19-Washington Township,100,83,0,183
,Registered Voters,,,Decatur,20-St. Paul Town,,,,345
,Ballots Cast,,,Decatur,20-St. Paul Town,,,,147
Mike Braun,U.S. Senate,,R,Decatur,20-St. Paul Town,106,15,0,121
Joe Donnelly,U.S. Senate,,D,Decatur,20-St. Paul Town,30,9,0,39
Lucy M Brenton,U.S. Senate,,L,Decatur,20-St. Paul Town,8,1,0,9
Write in,U.S. Senate,,,Decatur,20-St. Paul Town,0,0,0,0
Connie Lawson,Secretary of State,,R,Decatur,20-St. Paul Town,113,16,0,129
Jim Harper,Secretary of State,,D,Decatur,20-St. Paul Town,24,8,0,32
Mark W. Rutherford,Secretary of State,,L,Decatur,20-St. Paul Town,4,0,0,4
Write in,Secretary of State,,,Decatur,20-St. Paul Town,0,0,0,0
Tera Klutz,Auditor of State,,R,Decatur,20-St. Paul Town,105,16,0,121
Joselyn Whitticker,Auditor of State,,D,Decatur,20-St. Paul Town,28,8,0,36
John Schick,Auditor of State,,L,Decatur,20-St. Paul Town,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Decatur,20-St. Paul Town,112,16,0,128
John C. Aguilera,Treasurer of State,,D,Decatur,20-St. Paul Town,27,8,0,35
Greg Pence,U.S. House,6,R,Decatur,20-St. Paul Town,113,14,0,127
Jeannine Lee Lake,U.S. House,6,D,Decatur,20-St. Paul Town,28,8,0,36
Tom Ferkinhoff ,U.S. House,6,L,Decatur,20-St. Paul Town,3,3,0,6
Write in,U.S. House,6,R,Decatur,20-St. Paul Town,0,0,0,0
"Clyde A ""Chip"" Perfect Jr. ",State Senate,43,R,Decatur,20-St. Paul Town,124,17,0,141
Cindy Meyer Ziemke,State Representative,55,R,Decatur,20-St. Paul Town,106,15,0,121
Corinne Westerfield,State Representative,55,D,Decatur,20-St. Paul Town,34,10,0,44
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
