candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Jeff Raatz,State Senate ,27,R,Randolph,UNION CITY 1,189,63,0,252
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,UNION CITY 1,84,47,0,131
John (JD) Prescott,State Representative,33,R,Randolph,UNION CITY 1,162,52,0,214
Shon Byrum,State Representative,33,D,Randolph,UNION CITY 1,98,52,0,150
Dale Arnett,State Representative,33,L,Randolph,UNION CITY 1,14,7,0,21
,Registered Voters,,,Randolph,UNION CITY 2,,,,1134
,Ballots Cast,,,Randolph,UNION CITY 2,,,,315
Mike Braun,U.S. Senate,,R,Randolph,UNION CITY 2,205,79,0,284
Joe Donnelly,U.S. Senate,,D,Randolph,UNION CITY 2,89,66,0,155
Lucy M Brenton,U.S. Senate,,L,Randolph,UNION CITY 2,18,10,0,28
Write in,U.S. Senate,,,Randolph,UNION CITY 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,UNION CITY 2,207,91,0,298
Jim Harper,Secretary of State,,D,Randolph,UNION CITY 2,84,57,0,141
Mark W. Rutherford,Secretary of State,,L,Randolph,UNION CITY 2,13,8,0,21
Write in,Secretary of State,,,Randolph,UNION CITY 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,UNION CITY 2,207,88,0,295
Joselyn Whitticker,Auditor of State,,D,Randolph,UNION CITY 2,85,60,0,145
John Schick,Auditor of State,,L,Randolph,UNION CITY 2,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Randolph,UNION CITY 2,216,90,0,306
John C. Aguilera,Treasurer of State,,D,Randolph,UNION CITY 2,84,57,0,141
Greg Pence,U.S. House,6,R,Randolph,UNION CITY 2,207,82,0,289
Jeannine Lee Lake,U.S. House,6,D,Randolph,UNION CITY 2,88,67,0,155
Tom Ferkinhogg,U.S. House,6,L,Randolph,UNION CITY 2,14,6,0,20
Write in,U.S. House,6,,Randolph,UNION CITY 2,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,UNION CITY 2,224,92,0,316
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,UNION CITY 2,80,61,0,141
John (JD) Prescott,State Representative,33,R,Randolph,UNION CITY 2,183,77,0,260
Shon Byrum,State Representative,33,D,Randolph,UNION CITY 2,103,67,0,170
Dale Arnett,State Representative,33,L,Randolph,UNION CITY 2,22,8,0,30
,Registered Voters,,,Randolph,WAYNE,,,,622
,Ballots Cast,,,Randolph,WAYNE,,,,244
Mike Braun,U.S. Senate,,R,Randolph,WAYNE,171,77,0,248
Joe Donnelly,U.S. Senate,,D,Randolph,WAYNE,58,23,0,81
Lucy M Brenton,U.S. Senate,,L,Randolph,WAYNE,11,4,0,15
Write in,U.S. Senate,,,Randolph,WAYNE,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,WAYNE,187,79,0,266
Jim Harper,Secretary of State,,D,Randolph,WAYNE,43,22,0,65
Mark W. Rutherford,Secretary of State,,L,Randolph,WAYNE,7,1,0,8
Write in,Secretary of State,,,Randolph,WAYNE,1,0,0,1
Tera Klutz,Auditor of State,,R,Randolph,WAYNE,178,74,0,252
Joselyn Whitticker,Auditor of State,,D,Randolph,WAYNE,44,24,0,68
John Schick,Auditor of State,,L,Randolph,WAYNE,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Randolph,WAYNE,188,73,0,261
John C. Aguilera,Treasurer of State,,D,Randolph,WAYNE,41,24,0,65
Greg Pence,U.S. House,6,R,Randolph,WAYNE,190,78,0,268
Jeannine Lee Lake,U.S. House,6,D,Randolph,WAYNE,44,24,0,68
Tom Ferkinhogg,U.S. House,6,L,Randolph,WAYNE,8,1,0,9
Write in,U.S. House,6,,Randolph,WAYNE,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,WAYNE,191,79,0,270
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,WAYNE,46,23,0,69
John (JD) Prescott,State Representative,33,R,Randolph,WAYNE,152,71,0,223
Shon Byrum,State Representative,33,D,Randolph,WAYNE,56,24,0,80
Dale Arnett,State Representative,33,L,Randolph,WAYNE,31,6,0,37
,Registered Voters,,,Randolph,JACKSON,,,,429
,Ballots Cast,,,Randolph,JACKSON,,,,165
Mike Braun,U.S. Senate,,R,Randolph,JACKSON,111,55,0,166
Joe Donnelly,U.S. Senate,,D,Randolph,JACKSON,43,15,0,58
Lucy M Brenton,U.S. Senate,,L,Randolph,JACKSON,10,0,0,10
Write in,U.S. Senate,,,Randolph,JACKSON,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,JACKSON,118,61,0,179
Jim Harper,Secretary of State,,D,Randolph,JACKSON,38,9,0,47
Mark W. Rutherford,Secretary of State,,L,Randolph,JACKSON,6,1,0,7
Write in,Secretary of State,,,Randolph,JACKSON,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,JACKSON,114,55,0,169
Joselyn Whitticker,Auditor of State,,D,Randolph,JACKSON,35,11,0,46
John Schick,Auditor of State,,L,Randolph,JACKSON,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Randolph,JACKSON,126,59,0,185
John C. Aguilera,Treasurer of State,,D,Randolph,JACKSON,31,11,0,42
Greg Pence,U.S. House,6,R,Randolph,JACKSON,121,56,0,177
Jeannine Lee Lake,U.S. House,6,D,Randolph,JACKSON,37,15,0,52
Tom Ferkinhogg,U.S. House,6,L,Randolph,JACKSON,7,0,0,7
Write in,U.S. House,6,,Randolph,JACKSON,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,JACKSON,128,58,0,186
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,JACKSON,37,12,0,49
John (JD) Prescott,State Representative,33,R,Randolph,JACKSON,117,54,0,171
Shon Byrum,State Representative,33,D,Randolph,JACKSON,37,14,0,51
Dale Arnett,State Representative,33,L,Randolph,JACKSON,10,2,0,12
,Registered Voters,,,Randolph,WASHINGTON,,,,1262
,Ballots Cast,,,Randolph,WASHINGTON,,,,505
Mike Braun,U.S. Senate,,R,Randolph,WASHINGTON,343,80,0,423
Joe Donnelly,U.S. Senate,,D,Randolph,WASHINGTON,121,29,0,150
Lucy M Brenton,U.S. Senate,,L,Randolph,WASHINGTON,30,7,0,37
Write in,U.S. Senate,,,Randolph,WASHINGTON,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,WASHINGTON,377,83,0,460
Jim Harper,Secretary of State,,D,Randolph,WASHINGTON,95,27,0,122
Mark W. Rutherford,Secretary of State,,L,Randolph,WASHINGTON,20,5,0,25
Write in,Secretary of State,,,Randolph,WASHINGTON,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,WASHINGTON,363,83,0,446
Joselyn Whitticker,Auditor of State,,D,Randolph,WASHINGTON,98,27,0,125
John Schick,Auditor of State,,L,Randolph,WASHINGTON,20,2,0,22
Kelly Mitchell,Treasurer of State,,R,Randolph,WASHINGTON,383,84,0,467
John C. Aguilera,Treasurer of State,,D,Randolph,WASHINGTON,96,28,0,124
Greg Pence,U.S. House,6,R,Randolph,WASHINGTON,358,84,0,442
Jeannine Lee Lake,U.S. House,6,D,Randolph,WASHINGTON,104,28,0,132
Tom Ferkinhogg,U.S. House,6,L,Randolph,WASHINGTON,35,4,0,39
Write in,U.S. House,6,,Randolph,WASHINGTON,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,WASHINGTON,387,88,0,475
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,WASHINGTON,103,28,0,131
John (JD) Prescott,State Representative,33,R,Randolph,WASHINGTON,312,80,0,392
Shon Byrum,State Representative,33,D,Randolph,WASHINGTON,114,25,0,139
Dale Arnett,State Representative,33,L,Randolph,WASHINGTON,69,9,0,78
,Registered Voters,,,Randolph,SPARTANBURG,,,,635
,Ballots Cast,,,Randolph,SPARTANBURG,,,,267
Mike Braun,U.S. Senate,,R,Randolph,SPARTANBURG,194,33,0,227
Joe Donnelly,U.S. Senate,,D,Randolph,SPARTANBURG,58,18,0,76
Lucy M Brenton,U.S. Senate,,L,Randolph,SPARTANBURG,10,3,0,13
Write in,U.S. Senate,,,Randolph,SPARTANBURG,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,SPARTANBURG,200,36,0,236
Jim Harper,Secretary of State,,D,Randolph,SPARTANBURG,42,14,0,56
Mark W. Rutherford,Secretary of State,,L,Randolph,SPARTANBURG,15,4,0,19
Write in,Secretary of State,,,Randolph,SPARTANBURG,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,SPARTANBURG,194,34,0,228
Joselyn Whitticker,Auditor of State,,D,Randolph,SPARTANBURG,44,14,0,58
John Schick,Auditor of State,,L,Randolph,SPARTANBURG,11,5,0,16
Kelly Mitchell,Treasurer of State,,R,Randolph,SPARTANBURG,204,35,0,239
John C. Aguilera,Treasurer of State,,D,Randolph,SPARTANBURG,45,17,0,62
Greg Pence,U.S. House,6,R,Randolph,SPARTANBURG,198,35,0,233
Jeannine Lee Lake,U.S. House,6,D,Randolph,SPARTANBURG,43,15,0,58
Tom Ferkinhogg,U.S. House,6,L,Randolph,SPARTANBURG,19,7,0,26
Write in,U.S. House,6,,Randolph,SPARTANBURG,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,SPARTANBURG,209,40,0,249
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,SPARTANBURG,46,16,0,62
John (JD) Prescott,State Representative,33,R,Randolph,SPARTANBURG,168,27,0,195
Shon Byrum,State Representative,33,D,Randolph,SPARTANBURG,54,15,0,69
Dale Arnett,State Representative,33,L,Randolph,SPARTANBURG,37,15,0,52
,Registered Voters,,,Randolph,WARD,,,,691
,Ballots Cast,,,Randolph,WARD,,,,255
Mike Braun,U.S. Senate,,R,Randolph,WARD,170,75,0,245
Joe Donnelly,U.S. Senate,,D,Randolph,WARD,63,37,0,100
Lucy M Brenton,U.S. Senate,,L,Randolph,WARD,19,4,0,23
Write in,U.S. Senate,,,Randolph,WARD,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,WARD,189,86,0,275
Jim Harper,Secretary of State,,D,Randolph,WARD,52,26,0,78
Mark W. Rutherford,Secretary of State,,L,Randolph,WARD,8,3,0,11
Write in,Secretary of State,,,Randolph,WARD,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,WARD,183,75,0,258
Joselyn Whitticker,Auditor of State,,D,Randolph,WARD,56,36,0,92
John Schick,Auditor of State,,L,Randolph,WARD,7,2,0,9
Kelly Mitchell,Treasurer of State,,R,Randolph,WARD,196,80,0,276
John C. Aguilera,Treasurer of State,,D,Randolph,WARD,50,31,0,81
Greg Pence,U.S. House,6,R,Randolph,WARD,181,83,0,264
Jeannine Lee Lake,U.S. House,6,D,Randolph,WARD,60,31,0,91
Tom Ferkinhogg,U.S. House,6,L,Randolph,WARD,12,2,0,14
Write in,U.S. House,6,,Randolph,WARD,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,WARD,191,82,0,273
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,WARD,59,33,0,92
John (JD) Prescott,State Representative,33,R,Randolph,WARD,162,67,0,229
Shon Byrum,State Representative,33,D,Randolph,WARD,70,43,0,113
Dale Arnett,State Representative,33,L,Randolph,WARD,19,4,0,23
,Registered Voters,,,Randolph,RIDGEVILLE,,,,781
,Ballots Cast,,,Randolph,RIDGEVILLE,,,,337
Mike Braun,U.S. Senate,,R,Randolph,RIDGEVILLE,231,43,0,274
Joe Donnelly,U.S. Senate,,D,Randolph,RIDGEVILLE,83,19,0,102
Lucy M Brenton,U.S. Senate,,L,Randolph,RIDGEVILLE,18,2,0,20
Write in,U.S. Senate,,,Randolph,RIDGEVILLE,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,RIDGEVILLE,261,40,0,301
Jim Harper,Secretary of State,,D,Randolph,RIDGEVILLE,56,16,0,72
Mark W. Rutherford,Secretary of State,,L,Randolph,RIDGEVILLE,13,6,0,19
Write in,Secretary of State,,,Randolph,RIDGEVILLE,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,RIDGEVILLE,243,44,0,267
Joselyn Whitticker,Auditor of State,,D,Randolph,RIDGEVILLE,64,15,0,79
John Schick,Auditor of State,,L,Randolph,RIDGEVILLE,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Randolph,RIDGEVILLE,250,46,0,296
John C. Aguilera,Treasurer of State,,D,Randolph,RIDGEVILLE,64,16,0,80
Greg Pence,U.S. House,6,R,Randolph,RIDGEVILLE,249,43,0,292
Jeannine Lee Lake,U.S. House,6,D,Randolph,RIDGEVILLE,67,17,0,84
Tom Ferkinhogg,U.S. House,6,L,Randolph,RIDGEVILLE,14,3,0,17
Write in,U.S. House,6,,Randolph,RIDGEVILLE,0,0,0,0
Jeff Raatz,State Senate ,27,R,Randolph,RIDGEVILLE,263,46,0,309
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,RIDGEVILLE,66,15,0,81
John (JD) Prescott,State Representative,33,R,Randolph,RIDGEVILLE,219,39,0,258
Shon Byrum,State Representative,33,D,Randolph,RIDGEVILLE,80,20,0,100
Dale Arnett,State Representative,33,L,Randolph,RIDGEVILLE,26,6,0,32
,Registered Voters,,,Randolph,PARKER,,,,1115
,Ballots Cast,,,Randolph,PARKER,,,,484
Mike Braun,U.S. Senate,,R,Randolph,PARKER,296,61,0,357
Joe Donnelly,U.S. Senate,,D,Randolph,PARKER,153,37,0,190
Lucy M Brenton,U.S. Senate,,L,Randolph,PARKER,28,7,0,35
Write in,U.S. Senate,,,Randolph,PARKER,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,PARKER,330,63,0,393
Jim Harper,Secretary of State,,D,Randolph,PARKER,124,37,0,161
Mark W. Rutherford,Secretary of State,,L,Randolph,PARKER,13,4,0,17
Write in,Secretary of State,,,Randolph,PARKER,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,PARKER,308,61,0,369
Joselyn Whitticker,Auditor of State,,D,Randolph,PARKER,137,39,0,176
John Schick,Auditor of State,,L,Randolph,PARKER,10,3,0,13
Kelly Mitchell,Treasurer of State,,R,Randolph,PARKER,327,68,0,395
John C. Aguilera,Treasurer of State,,D,Randolph,PARKER,126,36,0,162
Greg Pence,U.S. House,6,R,Randolph,PARKER,301,62,0,363
Jeannine Lee Lake,U.S. House,6,D,Randolph,PARKER,153,35,0,188
Tom Ferkinhogg,U.S. House,6,L,Randolph,PARKER,16,5,0,21
Write in,U.S. House,6,,Randolph,PARKER,1,0,0,1
Jeff Raatz,State Senate ,27,R,Randolph,PARKER,323,65,0,388
Jerome (Jake) Hoog,State Senate ,27,D,Randolph,PARKER,142,38,0,180
John (JD) Prescott,State Representative,33,R,Randolph,PARKER,291,55,0,346
Shon Byrum,State Representative,33,D,Randolph,PARKER,166,47,0,213
Dale Arnett,State Representative,33,L,Randolph,PARKER,13,1,0,14
,Registered Voters,,,Randolph,STONEY CREEK,,,,676
,Ballots Cast,,,Randolph,STONEY CREEK,,,,278
Mike Braun,U.S. Senate,,R,Randolph,STONEY CREEK,180,60,0,240
Joe Donnelly,U.S. Senate,,D,Randolph,STONEY CREEK,87,29,0,116
Lucy M Brenton,U.S. Senate,,L,Randolph,STONEY CREEK,6,8,0,14
Write in,U.S. Senate,,,Randolph,STONEY CREEK,0,0,0,0
Connie Lawson,Secretary of State,,R,Randolph,STONEY CREEK,203,69,0,272
Jim Harper,Secretary of State,,D,Randolph,STONEY CREEK,63,25,0,88
Mark W. Rutherford,Secretary of State,,L,Randolph,STONEY CREEK,3,2,0,5
Write in,Secretary of State,,,Randolph,STONEY CREEK,0,0,0,0
Tera Klutz,Auditor of State,,R,Randolph,STONEY CREEK,188,70,0,258
Joselyn Whitticker,Auditor of State,,D,Randolph,STONEY CREEK,66,25,0,91
John Schick,Auditor of State,,L,Randolph,STONEY CREEK,6,2,0,8
Kelly Mitchell,Treasurer of State,,R,Randolph,STONEY CREEK,196,73,0,269
John C. Aguilera,Treasurer of State,,D,Randolph,STONEY CREEK,65,24,0,89
Greg Pence,U.S. House,6,R,Randolph,STONEY CREEK,179,65,0,244
Jeannine Lee Lake,U.S. House,6,D,Randolph,STONEY CREEK,80,30,0,110
Tom Ferkinhogg,U.S. House,6,L,Randolph,STONEY CREEK,12,3,0,15
Write in,U.S. House,6,,Randolph,STONEY CREEK,0,0,0,0
