candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Kelly Mitchell,Treasurer of State,,R,Putnam,22-Limedale,216,97,0,313
John C. Aguilera,Treasurer of State,,D,Putnam,22-Limedale,49,65,0,114
Jim Baird,U S House,4,R,Putnam,22-Limedale,197,94,0,291
Tobi Beck,U S House,4,D,Putnam,22-Limedale,72,69,0,141
Write in,U S House,4,,Putnam,22-Limedale,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,22-Limedale,182,88,0,270
Kimberly Anne Fidler,State Representative ,44,D,Putnam,22-Limedale,88,76,0,164
,Registered Voters,,,Putnam,23-Marion North,,,,839
,Ballots Cast,,,Putnam,23-Marion North,,,,312
Mike Braun,U.S. Senate,,R,Putnam,23-Marion North,221,80,0,301
Joe Donnelly,U.S. Senate,,D,Putnam,23-Marion North,65,34,0,99
Lucy M Brenton,U.S. Senate,,L,Putnam,23-Marion North,22,2,0,24
Write in,U.S. Senate,,,Putnam,23-Marion North,2,0,0,2
Connie Lawson,Secretary of State,,R,Putnam,23-Marion North,259,99,0,358
Jim Harper,Secretary of State,,D,Putnam,23-Marion North,36,16,0,52
Mark W. Rutherford,Secretary of State,,L,Putnam,23-Marion North,15,0,0,15
Write in,Secretary of State,,,Putnam,23-Marion North,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,23-Marion North,239,88,0,327
Joselyn Whitticker,Auditor of State,,D,Putnam,23-Marion North,47,26,0,73
John Schick,Auditor of State,,L,Putnam,23-Marion North,19,0,0,19
Kelly Mitchell,Treasurer of State,,R,Putnam,23-Marion North,253,90,0,343
John C. Aguilera,Treasurer of State,,D,Putnam,23-Marion North,50,22,0,72
Jim Baird,U S House,4,R,Putnam,23-Marion North,244,90,0,334
Tobi Beck,U S House,4,D,Putnam,23-Marion North,60,25,0,85
Write in,U S House,4,,Putnam,23-Marion North,1,0,0,1
Beau Baird,State Representative ,44,R,Putnam,23-Marion North,222,84,0,306
Kimberly Anne Fidler,State Representative ,44,D,Putnam,23-Marion North,86,31,0,117
,Registered Voters,,,Putnam,24-Marion South,,,,492
,Ballots Cast,,,Putnam,24-Marion South,,,,200
Mike Braun,U.S. Senate,,R,Putnam,24-Marion South,148,37,0,185
Joe Donnelly,U.S. Senate,,D,Putnam,24-Marion South,34,23,0,57
Lucy M Brenton,U.S. Senate,,L,Putnam,24-Marion South,11,2,0,13
Write in,U.S. Senate,,,Putnam,24-Marion South,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,24-Marion South,171,44,0,215
Jim Harper,Secretary of State,,D,Putnam,24-Marion South,24,15,0,39
Mark W. Rutherford,Secretary of State,,L,Putnam,24-Marion South,2,2,0,4
Write in,Secretary of State,,,Putnam,24-Marion South,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,24-Marion South,161,40,0,201
Joselyn Whitticker,Auditor of State,,D,Putnam,24-Marion South,29,18,0,47
John Schick,Auditor of State,,L,Putnam,24-Marion South,5,2,0,7
Kelly Mitchell,Treasurer of State,,R,Putnam,24-Marion South,164,42,0,206
John C. Aguilera,Treasurer of State,,D,Putnam,24-Marion South,31,18,0,49
Jim Baird,U S House,4,R,Putnam,24-Marion South,162,41,0,203
Tobi Beck,U S House,4,D,Putnam,24-Marion South,35,20,0,55
Write in,U S House,4,,Putnam,24-Marion South,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,24-Marion South,144,39,0,183
Kimberly Anne Fidler,State Representative ,44,D,Putnam,24-Marion South,53,23,0,76
,Registered Voters,,,Putnam,25-Washington North,,,,845
,Ballots Cast,,,Putnam,25-Washington North,,,,370
Mike Braun,U.S. Senate,,R,Putnam,25-Washington North,276,74,0,350
Joe Donnelly,U.S. Senate,,D,Putnam,25-Washington North,72,31,0,103
Lucy M Brenton,U.S. Senate,,L,Putnam,25-Washington North,19,5,0,24
Write in,U.S. Senate,,,Putnam,25-Washington North,1,0,0,1
Connie Lawson,Secretary of State,,R,Putnam,25-Washington North,303,81,0,384
Jim Harper,Secretary of State,,D,Putnam,25-Washington North,50,27,0,77
Mark W. Rutherford,Secretary of State,,L,Putnam,25-Washington North,9,1,0,10
Write in,Secretary of State,,,Putnam,25-Washington North,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,25-Washington North,286,75,0,361
Joselyn Whitticker,Auditor of State,,D,Putnam,25-Washington North,59,32,0,91
John Schick,Auditor of State,,L,Putnam,25-Washington North,13,2,0,15
Kelly Mitchell,Treasurer of State,,R,Putnam,25-Washington North,304,81,0,385
John C. Aguilera,Treasurer of State,,D,Putnam,25-Washington North,53,28,0,81
Jim Baird,U S House,4,R,Putnam,25-Washington North,287,76,0,363
Tobi Beck,U S House,4,D,Putnam,25-Washington North,73,34,0,107
Write in,U S House,4,,Putnam,25-Washington North,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,25-Washington North,262,68,0,330
Kimberly Anne Fidler,State Representative ,44,D,Putnam,25-Washington North,103,42,0,145
,Registered Voters,,,Putnam,26-Washington South,,,,945
,Ballots Cast,,,Putnam,26-Washington South,,,,389
Mike Braun,U.S. Senate,,R,Putnam,26-Washington South,272,85,0,357
Joe Donnelly,U.S. Senate,,D,Putnam,26-Washington South,91,39,0,130
Lucy M Brenton,U.S. Senate,,L,Putnam,26-Washington South,19,2,0,21
Write in,U.S. Senate,,,Putnam,26-Washington South,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,26-Washington South,302,92,0,394
Jim Harper,Secretary of State,,D,Putnam,26-Washington South,74,31,0,105
Mark W. Rutherford,Secretary of State,,L,Putnam,26-Washington South,11,4,0,15
Write in,Secretary of State,,,Putnam,26-Washington South,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,26-Washington South,284,88,0,372
Joselyn Whitticker,Auditor of State,,D,Putnam,26-Washington South,79,37,0,116
John Schick,Auditor of State,,L,Putnam,26-Washington South,20,2,0,22
Kelly Mitchell,Treasurer of State,,R,Putnam,26-Washington South,299,91,0,390
John C. Aguilera,Treasurer of State,,D,Putnam,26-Washington South,81,36,0,117
Jim Baird,U S House,4,R,Putnam,26-Washington South,290,88,0,378
Tobi Beck,U S House,4,D,Putnam,26-Washington South,95,38,0,133
Write in,U S House,4,,Putnam,26-Washington South,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,26-Washington South,274,82,0,356
Kimberly Anne Fidler,State Representative ,44,D,Putnam,26-Washington South,110,44,0,154
,Registered Voters,,,Putnam,27-Warren,,,,895
,Ballots Cast,,,Putnam,27-Warren,,,,282
Mike Braun,U.S. Senate,,R,Putnam,27-Warren,195,131,0,326
Joe Donnelly,U.S. Senate,,D,Putnam,27-Warren,62,45,0,107
Lucy M Brenton,U.S. Senate,,L,Putnam,27-Warren,21,3,0,24
Write in,U.S. Senate,,,Putnam,27-Warren,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,27-Warren,223,145,0,368
Jim Harper,Secretary of State,,D,Putnam,27-Warren,47,34,0,81
Mark W. Rutherford,Secretary of State,,L,Putnam,27-Warren,10,2,0,12
Write in,Secretary of State,,,Putnam,27-Warren,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,27-Warren,207,138,0,345
Joselyn Whitticker,Auditor of State,,D,Putnam,27-Warren,56,37,0,93
John Schick,Auditor of State,,L,Putnam,27-Warren,12,5,0,17
Kelly Mitchell,Treasurer of State,,R,Putnam,27-Warren,224,147,0,371
John C. Aguilera,Treasurer of State,,D,Putnam,27-Warren,52,34,0,86
Jim Baird,U S House,4,R,Putnam,27-Warren,210,137,0,347
Tobi Beck,U S House,4,D,Putnam,27-Warren,69,42,0,111
Write in,U S House,4,,Putnam,27-Warren,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,27-Warren,187,128,0,315
Kimberly Anne Fidler,State Representative ,44,D,Putnam,27-Warren,91,52,0,143
,Registered Voters,,,Putnam,28-Jefferson,,,,955
,Ballots Cast,,,Putnam,28-Jefferson,,,,380
Mike Braun,U.S. Senate,,R,Putnam,28-Jefferson,286,124,0,410
Joe Donnelly,U.S. Senate,,D,Putnam,28-Jefferson,68,46,0,114
Lucy M Brenton,U.S. Senate,,L,Putnam,28-Jefferson,21,6,0,27
Write in,U.S. Senate,,,Putnam,28-Jefferson,1,2,0,3
Connie Lawson,Secretary of State,,R,Putnam,28-Jefferson,314,135,0,449
Jim Harper,Secretary of State,,D,Putnam,28-Jefferson,50,39,0,89
Mark W. Rutherford,Secretary of State,,L,Putnam,28-Jefferson,12,1,0,13
Write in,Secretary of State,,,Putnam,28-Jefferson,0,1,0,1
Tera Klutz,Auditor of State,,R,Putnam,28-Jefferson,302,127,0,429
Joselyn Whitticker,Auditor of State,,D,Putnam,28-Jefferson,57,42,0,99
John Schick,Auditor of State,,L,Putnam,28-Jefferson,15,3,0,18
Kelly Mitchell,Treasurer of State,,R,Putnam,28-Jefferson,318,131,0,449
John C. Aguilera,Treasurer of State,,D,Putnam,28-Jefferson,55,40,0,95
Jim Baird,U S House,4,R,Putnam,28-Jefferson,303,134,0,437
Tobi Beck,U S House,4,D,Putnam,28-Jefferson,70,44,0,114
Write in,U S House,4,,Putnam,28-Jefferson,1,0,0,1
Beau Baird,State Representative ,44,R,Putnam,28-Jefferson,278,118,0,396
Kimberly Anne Fidler,State Representative ,44,D,Putnam,28-Jefferson,99,60,0,159
,Registered Voters,,,Putnam,29-Cloverdale 1,,,,831
,Ballots Cast,,,Putnam,29-Cloverdale 1,,,,366
Mike Braun,U.S. Senate,,R,Putnam,29-Cloverdale 1,252,72,0,324
Joe Donnelly,U.S. Senate,,D,Putnam,29-Cloverdale 1,90,27,0,117
Lucy M Brenton,U.S. Senate,,L,Putnam,29-Cloverdale 1,20,7,0,27
Write in,U.S. Senate,,,Putnam,29-Cloverdale 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,29-Cloverdale 1,275,81,0,356
Jim Harper,Secretary of State,,D,Putnam,29-Cloverdale 1,72,20,0,92
Mark W. Rutherford,Secretary of State,,L,Putnam,29-Cloverdale 1,12,3,0,15
Write in,Secretary of State,,,Putnam,29-Cloverdale 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,29-Cloverdale 1,279,78,0,357
Joselyn Whitticker,Auditor of State,,D,Putnam,29-Cloverdale 1,68,21,0,89
John Schick,Auditor of State,,L,Putnam,29-Cloverdale 1,13,3,0,16
Kelly Mitchell,Treasurer of State,,R,Putnam,29-Cloverdale 1,293,82,0,375
John C. Aguilera,Treasurer of State,,D,Putnam,29-Cloverdale 1,66,20,0,86
Jim Baird,U S House,4,R,Putnam,29-Cloverdale 1,282,84,0,366
Tobi Beck,U S House,4,D,Putnam,29-Cloverdale 1,78,19,0,97
Write in,U S House,4,,Putnam,29-Cloverdale 1,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,29-Cloverdale 1,242,73,0,315
Kimberly Anne Fidler,State Representative ,44,D,Putnam,29-Cloverdale 1,121,31,0,152
,Registered Voters,,,Putnam,30-Cloverdale 2,,,,954
,Ballots Cast,,,Putnam,30-Cloverdale 2,,,,326
Mike Braun,U.S. Senate,,R,Putnam,30-Cloverdale 2,233,85,0,318
Joe Donnelly,U.S. Senate,,D,Putnam,30-Cloverdale 2,72,31,0,103
Lucy M Brenton,U.S. Senate,,L,Putnam,30-Cloverdale 2,20,4,0,24
Write in,U.S. Senate,,,Putnam,30-Cloverdale 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,30-Cloverdale 2,262,92,0,354
Jim Harper,Secretary of State,,D,Putnam,30-Cloverdale 2,51,26,0,77
Mark W. Rutherford,Secretary of State,,L,Putnam,30-Cloverdale 2,12,0,0,12
Write in,Secretary of State,,,Putnam,30-Cloverdale 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,30-Cloverdale 2,253,90,0,343
Joselyn Whitticker,Auditor of State,,D,Putnam,30-Cloverdale 2,55,27,0,82
John Schick,Auditor of State,,L,Putnam,30-Cloverdale 2,15,1,0,16
Kelly Mitchell,Treasurer of State,,R,Putnam,30-Cloverdale 2,266,91,0,357
John C. Aguilera,Treasurer of State,,D,Putnam,30-Cloverdale 2,56,27,0,83
Jim Baird,U S House,4,R,Putnam,30-Cloverdale 2,261,90,0,351
Tobi Beck,U S House,4,D,Putnam,30-Cloverdale 2,62,29,0,91
Write in,U S House,4,,Putnam,30-Cloverdale 2,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,30-Cloverdale 2,232,84,0,316
Kimberly Anne Fidler,State Representative ,44,D,Putnam,30-Cloverdale 2,93,33,0,126
,Registered Voters,,,Putnam,31-Cloverdale 3,,,,863
,Ballots Cast,,,Putnam,31-Cloverdale 3,,,,359
Mike Braun,U.S. Senate,,R,Putnam,31-Cloverdale 3,250,75,0,325
Joe Donnelly,U.S. Senate,,D,Putnam,31-Cloverdale 3,84,30,0,114
Lucy M Brenton,U.S. Senate,,L,Putnam,31-Cloverdale 3,21,4,0,25
Write in,U.S. Senate,,,Putnam,31-Cloverdale 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,31-Cloverdale 3,267,72,0,339
Jim Harper,Secretary of State,,D,Putnam,31-Cloverdale 3,71,26,0,97
Mark W. Rutherford,Secretary of State,,L,Putnam,31-Cloverdale 3,13,9,0,22
Write in,Secretary of State,,,Putnam,31-Cloverdale 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,31-Cloverdale 3,267,73,0,340
Joselyn Whitticker,Auditor of State,,D,Putnam,31-Cloverdale 3,74,29,0,103
John Schick,Auditor of State,,L,Putnam,31-Cloverdale 3,12,5,0,17
Kelly Mitchell,Treasurer of State,,R,Putnam,31-Cloverdale 3,281,75,0,356
John C. Aguilera,Treasurer of State,,D,Putnam,31-Cloverdale 3,71,29,0,100
Jim Baird,U S House,4,R,Putnam,31-Cloverdale 3,261,79,0,340
Tobi Beck,U S House,4,D,Putnam,31-Cloverdale 3,95,28,0,123
Write in,U S House,4,,Putnam,31-Cloverdale 3,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,31-Cloverdale 3,238,67,0,305
Kimberly Anne Fidler,State Representative ,44,D,Putnam,31-Cloverdale 3,119,39,0,158
,Registered Voters,,,Putnam,01-Russell,,,,524
,Ballots Cast,,,Putnam,01-Russell,,,,167
Mike Braun,U.S. Senate,,R,Putnam,01-Russell,119,72,0,191
Joe Donnelly,U.S. Senate,,D,Putnam,01-Russell,36,26,0,62
Lucy M Brenton,U.S. Senate,,L,Putnam,01-Russell,12,5,0,17
Write in,U.S. Senate,,,Putnam,01-Russell,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,01-Russell,135,79,0,214
Jim Harper,Secretary of State,,D,Putnam,01-Russell,25,22,0,47
Mark W. Rutherford,Secretary of State,,L,Putnam,01-Russell,6,2,0,8
Write in,Secretary of State,,,Putnam,01-Russell,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,01-Russell,130,75,0,205
Joselyn Whitticker,Auditor of State,,D,Putnam,01-Russell,29,23,0,52
John Schick,Auditor of State,,L,Putnam,01-Russell,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Putnam,01-Russell,139,78,0,217
John C. Aguilera,Treasurer of State,,D,Putnam,01-Russell,26,23,0,49
Jim Baird,U S House,4,R,Putnam,01-Russell,130,76,0,206
Tobi Beck,U S House,4,D,Putnam,01-Russell,33,27,0,60
Write in,U S House,4,,Putnam,01-Russell,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,01-Russell,125,71,0,196
Kimberly Anne Fidler,State Representative ,44,D,Putnam,01-Russell,39,32,0,71
,Registered Voters,,,Putnam,02-Franklin North,,,,743
,Ballots Cast,,,Putnam,02-Franklin North,,,,252
Mike Braun,U.S. Senate,,R,Putnam,02-Franklin North,179,45,0,224
Joe Donnelly,U.S. Senate,,D,Putnam,02-Franklin North,59,22,0,81
Lucy M Brenton,U.S. Senate,,L,Putnam,02-Franklin North,13,8,0,21
Write in,U.S. Senate,,,Putnam,02-Franklin North,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,02-Franklin North,204,61,0,265
Jim Harper,Secretary of State,,D,Putnam,02-Franklin North,36,13,0,49
Mark W. Rutherford,Secretary of State,,L,Putnam,02-Franklin North,8,1,0,9
Write in,Secretary of State,,,Putnam,02-Franklin North,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,02-Franklin North,196,52,0,247
Joselyn Whitticker,Auditor of State,,D,Putnam,02-Franklin North,41,20,0,61
John Schick,Auditor of State,,L,Putnam,02-Franklin North,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Putnam,02-Franklin North,212,52,0,264
John C. Aguilera,Treasurer of State,,D,Putnam,02-Franklin North,38,21,0,59
Jim Baird,U S House,4,R,Putnam,02-Franklin North,190,52,0,242
Tobi Beck,U S House,4,D,Putnam,02-Franklin North,60,23,0,83
Write in,U S House,4,,Putnam,02-Franklin North,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,02-Franklin North,178,46,0,224
Kimberly Anne Fidler,State Representative ,44,D,Putnam,02-Franklin North,72,28,0,100
,Registered Voters,,,Putnam,03-Franklin South,,,,324
,Ballots Cast,,,Putnam,03-Franklin South,,,,133
Mike Braun,U.S. Senate,,R,Putnam,03-Franklin South,91,28,0,119
Joe Donnelly,U.S. Senate,,D,Putnam,03-Franklin South,33,24,0,57
Lucy M Brenton,U.S. Senate,,L,Putnam,03-Franklin South,6,0,0,6
Write in,U.S. Senate,,,Putnam,03-Franklin South,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,03-Franklin South,109,34,0,143
Jim Harper,Secretary of State,,D,Putnam,03-Franklin South,21,17,0,38
Mark W. Rutherford,Secretary of State,,L,Putnam,03-Franklin South,2,0,0,2
Write in,Secretary of State,,,Putnam,03-Franklin South,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,03-Franklin South,101,29,0,130
Joselyn Whitticker,Auditor of State,,D,Putnam,03-Franklin South,28,19,0,47
John Schick,Auditor of State,,L,Putnam,03-Franklin South,3,0,0,3
Kelly Mitchell,Treasurer of State,,R,Putnam,03-Franklin South,107,30,0,137
John C. Aguilera,Treasurer of State,,D,Putnam,03-Franklin South,25,19,0,44
Jim Baird,U S House,4,R,Putnam,03-Franklin South,97,32,0,129
Tobi Beck,U S House,4,D,Putnam,03-Franklin South,33,19,0,52
Write in,U S House,4,,Putnam,03-Franklin South,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,03-Franklin South,93,31,0,124
Kimberly Anne Fidler,State Representative ,44,D,Putnam,03-Franklin South,38,19,0,57
,Registered Voters,,,Putnam,04-Jackson,,,,579
,Ballots Cast,,,Putnam,04-Jackson,,,,224
Mike Braun,U.S. Senate,,R,Putnam,04-Jackson,176,54,0,230
Joe Donnelly,U.S. Senate,,D,Putnam,04-Jackson,35,23,0,58
Lucy M Brenton,U.S. Senate,,L,Putnam,04-Jackson,10,1,0,11
Write in,U.S. Senate,,,Putnam,04-Jackson,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,04-Jackson,192,59,0,251
Jim Harper,Secretary of State,,D,Putnam,04-Jackson,26,16,0,42
Mark W. Rutherford,Secretary of State,,L,Putnam,04-Jackson,5,2,0,7
Write in,Secretary of State,,,Putnam,04-Jackson,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,04-Jackson,185,56,0,241
Joselyn Whitticker,Auditor of State,,D,Putnam,04-Jackson,31,21,0,52
John Schick,Auditor of State,,L,Putnam,04-Jackson,5,1,0,6
Kelly Mitchell,Treasurer of State,,R,Putnam,04-Jackson,189,57,0,246
John C. Aguilera,Treasurer of State,,D,Putnam,04-Jackson,30,19,0,49
Jim Baird,U S House,4,R,Putnam,04-Jackson,188,53,0,241
Tobi Beck,U S House,4,D,Putnam,04-Jackson,35,21,0,56
Write in,U S House,4,,Putnam,04-Jackson,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,04-Jackson,179,52,0,231
Kimberly Anne Fidler,State Representative ,44,D,Putnam,04-Jackson,43,24,0,67
,Registered Voters,,,Putnam,05-Clinton,,,,843
,Ballots Cast,,,Putnam,05-Clinton,,,,298
Mike Braun,U.S. Senate,,R,Putnam,05-Clinton,208,106,0,314
Joe Donnelly,U.S. Senate,,D,Putnam,05-Clinton,74,46,0,120
Lucy M Brenton,U.S. Senate,,L,Putnam,05-Clinton,12,6,0,18
Write in,U.S. Senate,,,Putnam,05-Clinton,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,05-Clinton,228,121,0,349
Jim Harper,Secretary of State,,D,Putnam,05-Clinton,57,36,0,93
Mark W. Rutherford,Secretary of State,,L,Putnam,05-Clinton,5,1,0,6
Write in,Secretary of State,,,Putnam,05-Clinton,0,0,0,0
Tera Klutz,Auditor of State,,R,Putnam,05-Clinton,214,117,0,331
Joselyn Whitticker,Auditor of State,,D,Putnam,05-Clinton,62,38,0,100
John Schick,Auditor of State,,L,Putnam,05-Clinton,9,2,0,11
Kelly Mitchell,Treasurer of State,,R,Putnam,05-Clinton,226,119,0,345
John C. Aguilera,Treasurer of State,,D,Putnam,05-Clinton,59,37,0,96
Jim Baird,U S House,4,R,Putnam,05-Clinton,228,111,0,339
Tobi Beck,U S House,4,D,Putnam,05-Clinton,67,46,0,113
Write in,U S House,4,,Putnam,05-Clinton,0,0,0,0
Beau Baird,State Representative ,44,R,Putnam,05-Clinton,213,109,0,322
Kimberly Anne Fidler,State Representative ,44,D,Putnam,05-Clinton,79,50,0,129
,Registered Voters,,,Putnam,06-Monroe East,,,,631
,Ballots Cast,,,Putnam,06-Monroe East,,,,269
Mike Braun,U.S. Senate,,R,Putnam,06-Monroe East,188,23,0,211
Joe Donnelly,U.S. Senate,,D,Putnam,06-Monroe East,65,8,0,73
Lucy M Brenton,U.S. Senate,,L,Putnam,06-Monroe East,9,1,0,10
Write in,U.S. Senate,,,Putnam,06-Monroe East,0,0,0,0
Connie Lawson,Secretary of State,,R,Putnam,06-Monroe East,212,25,0,237
Jim Harper,Secretary of State,,D,Putnam,06-Monroe East,48,8,0,56
Mark W. Rutherford,Secretary of State,,L,Putnam,06-Monroe East,7,0,0,7
Write in,Secretary of State,,,Putnam,06-Monroe East,0,0,0,0
