candidate,office,district,party,county,precinct,votes
Mike Braun,U.S. Senate,,R,Daviess,01,520
Joe Donnelly,U.S. Senate,,D,Daviess,01,116
Lucy M Brenton,U.S. Senate,,L,Daviess,01,16
Write in,U.S. Senate,,,Daviess,01,1
Connie Lawson,Secretary of State,,R,Daviess,01,517
Jim Harper,Secretary of State,,D,Daviess,01,105
Mark W. Rutherford,Secretary of State,,L,Daviess,01,15
Write in,Secretary of State,,,Daviess,01,0
Tera Klutz,Auditor of State,,R,Daviess,01,504
Joselyn Whitticker,Auditor of State,,D,Daviess,01,104
John Schick,Auditor of State,,L,Daviess,01,16
Kelly Mitchell,Treasurer of State,,R,Daviess,01,522
John C. Aguilera,Treasurer of State,,D,Daviess,01,107
Larry D Bucshon,U S House,8,R,Daviess,01,556
William Tanoos,U S House,8,D,Daviess,01,96
Write in,U S House,8,,Daviess,01,0
Eric S Bassler,State Senate,39,R,Daviess,01,596
No Candidate Filed,State Senate,39,D,Daviess,01,0
Bruce Borders,State Representative ,45,R,Daviess,01,
Jim Exline,State Representative ,45,D,Daviess,01,
Jeff Ellington,State Representative ,62,R,Daviess,01,
Amy Swan,State Representative ,62,D,Daviess,01,
Shane M Lindauer,State Representative ,63,R,Daviess,01,433
Joseph (Joe) Lannan,State Representative ,63,D,Daviess,01,213
Mike Braun,U.S. Senate,,R,Daviess,02,386
Joe Donnelly,U.S. Senate,,D,Daviess,02,53
Lucy M Brenton,U.S. Senate,,L,Daviess,02,8
Write in,U.S. Senate,,,Daviess,02,0
Connie Lawson,Secretary of State,,R,Daviess,02,379
Jim Harper,Secretary of State,,D,Daviess,02,48
Mark W. Rutherford,Secretary of State,,L,Daviess,02,6
Write in,Secretary of State,,,Daviess,02,0
Tera Klutz,Auditor of State,,R,Daviess,02,363
Joselyn Whitticker,Auditor of State,,D,Daviess,02,50
John Schick,Auditor of State,,L,Daviess,02,7
Kelly Mitchell,Treasurer of State,,R,Daviess,02,371
John C. Aguilera,Treasurer of State,,D,Daviess,02,47
Larry D Bucshon,U S House,8,R,Daviess,02,390
William Tanoos,U S House,8,D,Daviess,02,47
Write in,U S House,8,,Daviess,02,0
Eric S Bassler,State Senate,39,R,Daviess,02,401
No Candidate Filed,State Senate,39,D,Daviess,02,0
Bruce Borders,State Representative ,45,R,Daviess,02,
