candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 2,147,91,0,238
Jackie Walorski,U S House,2,R,Marshall,CENTER 2,181,142,0,323
Mel Hall,U S House,2,D,Marshall,CENTER 2,186,108,0,294
Write in,U S House,2,,Marshall,CENTER 2,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 2,197,147,0,344
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 2,169,104,0,273
,Registered Voters,,,Marshall,CENTER 3,,,,1535
,Ballots Cast,,,Marshall,CENTER 3,,,,463
Mike Braun,U.S. Senate,,R,Marshall,CENTER 3,232,100,0,332
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 3,208,159,0,367
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 3,17,5,0,22
Write in,U.S. Senate,,,Marshall,CENTER 3,1,0,0,1
Connie Lawson,Secretary of State,,R,Marshall,CENTER 3,270,123,0,393
Jim Harper,Secretary of State,,D,Marshall,CENTER 3,164,130,0,294
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 3,21,8,0,29
Write in,Secretary of State,,,Marshall,CENTER 3,0,1,0,1
Tera Klutz,Auditor of State,,R,Marshall,CENTER 3,265,120,0,385
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 3,173,128,0,301
John Schick,Auditor of State,,L,Marshall,CENTER 3,16,7,0,23
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 3,276,129,0,405
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 3,175,127,0,302
Jackie Walorski,U S House,2,R,Marshall,CENTER 3,244,126,0,370
Mel Hall,U S House,2,D,Marshall,CENTER 3,210,135,0,345
Write in,U S House,2,,Marshall,CENTER 3,1,2,0,3
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 3,258,120,0,378
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 3,202,140,0,342
,Registered Voters,,,Marshall,CENTER 4,,,,1524
,Ballots Cast,,,Marshall,CENTER 4,,,,466
Mike Braun,U.S. Senate,,R,Marshall,CENTER 4,227,144,0,371
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 4,208,150,0,358
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 4,26,10,0,36
Write in,U.S. Senate,,,Marshall,CENTER 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,CENTER 4,264,178,0,442
Jim Harper,Secretary of State,,D,Marshall,CENTER 4,170,113,0,283
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 4,26,6,0,32
Write in,Secretary of State,,,Marshall,CENTER 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,CENTER 4,256,171,0,427
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 4,175,122,0,297
John Schick,Auditor of State,,L,Marshall,CENTER 4,25,3,0,28
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 4,278,174,0,452
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 4,175,123,0,298
Jackie Walorski,U S House,2,R,Marshall,CENTER 4,242,170,0,412
Mel Hall,U S House,2,D,Marshall,CENTER 4,214,138,0,352
Write in,U S House,2,,Marshall,CENTER 4,2,0,0,2
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 4,254,167,0,421
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 4,203,139,0,342
,Registered Voters,,,Marshall,CENTER 5,,,,1012
,Ballots Cast,,,Marshall,CENTER 5,,,,356
Mike Braun,U.S. Senate,,R,Marshall,CENTER 5,211,140,0,351
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 5,127,65,0,192
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 5,13,4,0,17
Write in,U.S. Senate,,,Marshall,CENTER 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,CENTER 5,252,151,0,403
Jim Harper,Secretary of State,,D,Marshall,CENTER 5,85,48,0,133
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 5,11,7,0,18
Write in,Secretary of State,,,Marshall,CENTER 5,1,0,0,1
Tera Klutz,Auditor of State,,R,Marshall,CENTER 5,251,147,0,398
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 5,88,53,0,141
John Schick,Auditor of State,,L,Marshall,CENTER 5,7,5,0,12
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 5,268,154,0,422
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 5,79,51,0,130
Jackie Walorski,U S House,2,R,Marshall,CENTER 5,237,151,0,388
Mel Hall,U S House,2,D,Marshall,CENTER 5,113,57,0,170
Write in,U S House,2,,Marshall,CENTER 5,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 5,245,144,0,389
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 5,103,66,0,169
,Registered Voters,,,Marshall,CENTER 6,,,,1036
,Ballots Cast,,,Marshall,CENTER 6,,,,392
Mike Braun,U.S. Senate,,R,Marshall,CENTER 6,229,114,0,343
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 6,147,107,0,254
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 6,15,5,0,20
Write in,U.S. Senate,,,Marshall,CENTER 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,CENTER 6,272,137,0,409
Jim Harper,Secretary of State,,D,Marshall,CENTER 6,95,86,0,181
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 6,18,3,0,21
Write in,Secretary of State,,,Marshall,CENTER 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,CENTER 6,259,136,0,395
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 6,105,86,0,191
John Schick,Auditor of State,,L,Marshall,CENTER 6,13,3,0,16
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 6,273,144,0,417
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 6,105,80,0,185
Jackie Walorski,U S House,2,R,Marshall,CENTER 6,256,127,0,383
Mel Hall,U S House,2,D,Marshall,CENTER 6,126,97,0,223
Write in,U S House,2,,Marshall,CENTER 6,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 6,257,135,0,392
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 6,131,91,0,222
,Registered Voters,,,Marshall,CENTER 7,,,,1063
,Ballots Cast,,,Marshall,CENTER 7,,,,408
Mike Braun,U.S. Senate,,R,Marshall,CENTER 7,242,126,0,368
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 7,150,112,0,262
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 7,11,5,0,16
Write in,U.S. Senate,,,Marshall,CENTER 7,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,CENTER 7,272,148,0,420
Jim Harper,Secretary of State,,D,Marshall,CENTER 7,108,84,0,192
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 7,14,6,0,20
Write in,Secretary of State,,,Marshall,CENTER 7,0,1,0,1
Tera Klutz,Auditor of State,,R,Marshall,CENTER 7,270,148,0,418
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 7,106,86,0,192
John Schick,Auditor of State,,L,Marshall,CENTER 7,12,4,0,16
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 7,281,157,0,438
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 7,107,83,0,190
Jackie Walorski,U S House,2,R,Marshall,CENTER 7,249,144,0,393
Mel Hall,U S House,2,D,Marshall,CENTER 7,152,97,0,249
Write in,U S House,2,,Marshall,CENTER 7,0,1,0,1
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 7,252,140,0,392
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 7,149,99,0,248
,Registered Voters,,,Marshall,CENTER 8,,,,763
,Ballots Cast,,,Marshall,CENTER 8,,,,257
Mike Braun,U.S. Senate,,R,Marshall,CENTER 8,167,107,0,274
Joe Donnelly,U.S. Senate,,D,Marshall,CENTER 8,80,95,0,175
Lucy M Brenton,U.S. Senate,,L,Marshall,CENTER 8,6,2,0,8
Write in,U.S. Senate,,,Marshall,CENTER 8,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,CENTER 8,185,125,0,310
Jim Harper,Secretary of State,,D,Marshall,CENTER 8,60,72,0,132
Mark W. Rutherford,Secretary of State,,L,Marshall,CENTER 8,4,5,0,9
Write in,Secretary of State,,,Marshall,CENTER 8,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,CENTER 8,178,124,0,302
Joselyn Whitticker,Auditor of State,,D,Marshall,CENTER 8,63,71,0,134
John Schick,Auditor of State,,L,Marshall,CENTER 8,5,5,0,10
Kelly Mitchell,Treasurer of State,,R,Marshall,CENTER 8,187,129,0,316
John C. Aguilera,Treasurer of State,,D,Marshall,CENTER 8,57,73,0,130
Jackie Walorski,U S House,2,R,Marshall,CENTER 8,173,113,0,286
Mel Hall,U S House,2,D,Marshall,CENTER 8,78,91,0,169
Write in,U S House,2,,Marshall,CENTER 8,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,CENTER 8,175,117,0,292
Michelle Livinghouse,State Repsentative ,17,D,Marshall,CENTER 8,75,85,0,160
,Registered Voters,,,Marshall,GERMAN 1,,,,1048
,Ballots Cast,,,Marshall,GERMAN 1,,,,422
Mike Braun,U.S. Senate,,R,Marshall,GERMAN 1,293,122,0,415
Joe Donnelly,U.S. Senate,,D,Marshall,GERMAN 1,109,47,0,156
Lucy M Brenton,U.S. Senate,,L,Marshall,GERMAN 1,15,6,0,21
Write in,U.S. Senate,,,Marshall,GERMAN 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GERMAN 1,333,134,0,467
Jim Harper,Secretary of State,,D,Marshall,GERMAN 1,67,31,0,98
Mark W. Rutherford,Secretary of State,,L,Marshall,GERMAN 1,14,4,0,18
Write in,Secretary of State,,,Marshall,GERMAN 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,GERMAN 1,323,133,0,456
Joselyn Whitticker,Auditor of State,,D,Marshall,GERMAN 1,77,34,0,111
John Schick,Auditor of State,,L,Marshall,GERMAN 1,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Marshall,GERMAN 1,342,135,0,477
John C. Aguilera,Treasurer of State,,D,Marshall,GERMAN 1,67,33,0,100
Jackie Walorski,U S House,2,R,Marshall,GERMAN 1,311,129,0,440
Mel Hall,U S House,2,D,Marshall,GERMAN 1,102,45,0,147
Write in,U S House,2,,Marshall,GERMAN 1,1,0,0,1
Jack Jordan,State Repsentative ,17,R,Marshall,GERMAN 1,340,129,0,469
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GERMAN 1,73,39,0,112
,Registered Voters,,,Marshall,GERMAN 2,,,,908
,Ballots Cast,,,Marshall,GERMAN 2,,,,418
Mike Braun,U.S. Senate,,R,Marshall,GERMAN 2,292,90,0,382
Joe Donnelly,U.S. Senate,,D,Marshall,GERMAN 2,103,38,0,141
Lucy M Brenton,U.S. Senate,,L,Marshall,GERMAN 2,17,0,0,17
Write in,U.S. Senate,,,Marshall,GERMAN 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GERMAN 2,333,100,0,433
Jim Harper,Secretary of State,,D,Marshall,GERMAN 2,59,28,0,87
Mark W. Rutherford,Secretary of State,,L,Marshall,GERMAN 2,16,1,0,17
Write in,Secretary of State,,,Marshall,GERMAN 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,GERMAN 2,325,94,0,419
Joselyn Whitticker,Auditor of State,,D,Marshall,GERMAN 2,61,28,0,89
John Schick,Auditor of State,,L,Marshall,GERMAN 2,13,2,0,15
Kelly Mitchell,Treasurer of State,,R,Marshall,GERMAN 2,341,95,0,436
John C. Aguilera,Treasurer of State,,D,Marshall,GERMAN 2,61,31,0,92
Jackie Walorski,U S House,2,R,Marshall,GERMAN 2,313,97,0,410
Mel Hall,U S House,2,D,Marshall,GERMAN 2,95,30,0,125
Write in,U S House,2,,Marshall,GERMAN 2,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,GERMAN 2,346,97,0,443
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GERMAN 2,58,31,0,89
,Registered Voters,,,Marshall,GERMAN 3,,,,725
,Ballots Cast,,,Marshall,GERMAN 3,,,,299
Mike Braun,U.S. Senate,,R,Marshall,GERMAN 3,179,77,0,256
Joe Donnelly,U.S. Senate,,D,Marshall,GERMAN 3,107,47,0,154
Lucy M Brenton,U.S. Senate,,L,Marshall,GERMAN 3,8,1,0,9
Write in,U.S. Senate,,,Marshall,GERMAN 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GERMAN 3,221,86,0,307
Jim Harper,Secretary of State,,D,Marshall,GERMAN 3,64,35,0,99
Mark W. Rutherford,Secretary of State,,L,Marshall,GERMAN 3,10,2,0,12
Write in,Secretary of State,,,Marshall,GERMAN 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,GERMAN 3,206,86,0,292
Joselyn Whitticker,Auditor of State,,D,Marshall,GERMAN 3,73,35,0,108
John Schick,Auditor of State,,L,Marshall,GERMAN 3,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Marshall,GERMAN 3,221,89,0,310
John C. Aguilera,Treasurer of State,,D,Marshall,GERMAN 3,68,34,0,102
Jackie Walorski,U S House,2,R,Marshall,GERMAN 3,203,84,0,287
Mel Hall,U S House,2,D,Marshall,GERMAN 3,89,39,0,128
Write in,U S House,2,,Marshall,GERMAN 3,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,GERMAN 3,225,89,0,314
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GERMAN 3,70,36,0,106
,Registered Voters,,,Marshall,GERMAN 4,,,,834
,Ballots Cast,,,Marshall,GERMAN 4,,,,247
Mike Braun,U.S. Senate,,R,Marshall,GERMAN 4,135,68,0,203
Joe Donnelly,U.S. Senate,,D,Marshall,GERMAN 4,96,52,0,148
Lucy M Brenton,U.S. Senate,,L,Marshall,GERMAN 4,12,2,0,14
Write in,U.S. Senate,,,Marshall,GERMAN 4,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GERMAN 4,154,81,0,235
Jim Harper,Secretary of State,,D,Marshall,GERMAN 4,74,39,0,113
Mark W. Rutherford,Secretary of State,,L,Marshall,GERMAN 4,12,1,0,13
Write in,Secretary of State,,,Marshall,GERMAN 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,GERMAN 4,150,78,0,228
Joselyn Whitticker,Auditor of State,,D,Marshall,GERMAN 4,75,39,0,114
John Schick,Auditor of State,,L,Marshall,GERMAN 4,11,2,0,13
Kelly Mitchell,Treasurer of State,,R,Marshall,GERMAN 4,163,82,0,245
John C. Aguilera,Treasurer of State,,D,Marshall,GERMAN 4,71,37,0,108
Jackie Walorski,U S House,2,R,Marshall,GERMAN 4,146,73,0,219
Mel Hall,U S House,2,D,Marshall,GERMAN 4,95,48,0,143
Write in,U S House,2,,Marshall,GERMAN 4,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,GERMAN 4,166,82,0,248
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GERMAN 4,73,39,0,112
,Registered Voters,,,Marshall,GERMAN 5,,,,1043
,Ballots Cast,,,Marshall,GERMAN 5,,,,385
Mike Braun,U.S. Senate,,R,Marshall,GERMAN 5,252,78,0,330
Joe Donnelly,U.S. Senate,,D,Marshall,GERMAN 5,110,52,0,162
Lucy M Brenton,U.S. Senate,,L,Marshall,GERMAN 5,22,4,0,26
Write in,U.S. Senate,,,Marshall,GERMAN 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GERMAN 5,276,88,0,364
Jim Harper,Secretary of State,,D,Marshall,GERMAN 5,84,41,0,125
Mark W. Rutherford,Secretary of State,,L,Marshall,GERMAN 5,17,3,0,20
Write in,Secretary of State,,,Marshall,GERMAN 5,1,0,0,1
Tera Klutz,Auditor of State,,R,Marshall,GERMAN 5,268,88,0,356
Joselyn Whitticker,Auditor of State,,D,Marshall,GERMAN 5,92,41,0,133
John Schick,Auditor of State,,L,Marshall,GERMAN 5,16,3,0,19
Kelly Mitchell,Treasurer of State,,R,Marshall,GERMAN 5,278,91,0,369
John C. Aguilera,Treasurer of State,,D,Marshall,GERMAN 5,96,41,0,137
Jackie Walorski,U S House,2,R,Marshall,GERMAN 5,257,85,0,342
Mel Hall,U S House,2,D,Marshall,GERMAN 5,121,50,0,171
Write in,U S House,2,,Marshall,GERMAN 5,3,1,0,4
Jack Jordan,State Repsentative ,17,R,Marshall,GERMAN 5,284,90,0,374
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GERMAN 5,97,45,0,142
,Registered Voters,,,Marshall,GREEN,,,,696
,Ballots Cast,,,Marshall,GREEN,,,,307
Mike Braun,U.S. Senate,,R,Marshall,GREEN,186,53,0,239
Joe Donnelly,U.S. Senate,,D,Marshall,GREEN,105,36,0,141
Lucy M Brenton,U.S. Senate,,L,Marshall,GREEN,13,4,0,17
Write in,U.S. Senate,,,Marshall,GREEN,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,GREEN,213,61,0,274
Jim Harper,Secretary of State,,D,Marshall,GREEN,82,30,0,112
Mark W. Rutherford,Secretary of State,,L,Marshall,GREEN,8,2,0,10
Write in,Secretary of State,,,Marshall,GREEN,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,GREEN,210,62,0,272
Joselyn Whitticker,Auditor of State,,D,Marshall,GREEN,82,28,0,110
John Schick,Auditor of State,,L,Marshall,GREEN,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Marshall,GREEN,222,61,0,283
John C. Aguilera,Treasurer of State,,D,Marshall,GREEN,76,32,0,108
Jackie Walorski,U S House,2,R,Marshall,GREEN,194,62,0,256
Mel Hall,U S House,2,D,Marshall,GREEN,110,31,0,141
Write in,U S House,2,,Marshall,GREEN,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,GREEN,201,60,0,261
Michelle Livinghouse,State Repsentative ,17,D,Marshall,GREEN,99,33,0,132
,Registered Voters,,,Marshall,NORTH 1,,,,1015
,Ballots Cast,,,Marshall,NORTH 1,,,,362
Mike Braun,U.S. Senate,,R,Marshall,NORTH 1,203,64,0,267
Joe Donnelly,U.S. Senate,,D,Marshall,NORTH 1,143,52,0,196
Lucy M Brenton,U.S. Senate,,L,Marshall,NORTH 1,14,2,0,16
Write in,U.S. Senate,,,Marshall,NORTH 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,NORTH 1,232,74,0,306
Jim Harper,Secretary of State,,D,Marshall,NORTH 1,105,39,1,145
Mark W. Rutherford,Secretary of State,,L,Marshall,NORTH 1,18,3,0,21
Write in,Secretary of State,,,Marshall,NORTH 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,NORTH 1,222,68,1,291
Joselyn Whitticker,Auditor of State,,D,Marshall,NORTH 1,113,39,0,152
John Schick,Auditor of State,,L,Marshall,NORTH 1,16,6,0,22
Kelly Mitchell,Treasurer of State,,R,Marshall,NORTH 1,238,78,0,316
John C. Aguilera,Treasurer of State,,D,Marshall,NORTH 1,109,35,1,145
Jackie Walorski,U S House,2,R,Marshall,NORTH 1,211,70,0,281
Mel Hall,U S House,2,D,Marshall,NORTH 1,141,47,1,189
Write in,U S House,2,,Marshall,NORTH 1,1,0,0,1
Jack Jordan,State Repsentative ,17,R,Marshall,NORTH 1,234,75,0,309
Michelle Livinghouse,State Repsentative ,17,D,Marshall,NORTH 1,122,43,1,166
,Registered Voters,,,Marshall,NORTH 2,,,,762
,Ballots Cast,,,Marshall,NORTH 2,,,,308
Mike Braun,U.S. Senate,,R,Marshall,NORTH 2,205,60,0,265
Joe Donnelly,U.S. Senate,,D,Marshall,NORTH 2,97,43,0,140
Lucy M Brenton,U.S. Senate,,L,Marshall,NORTH 2,4,5,0,9
Write in,U.S. Senate,,,Marshall,NORTH 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,NORTH 2,235,68,0,303
Jim Harper,Secretary of State,,D,Marshall,NORTH 2,61,37,0,98
Mark W. Rutherford,Secretary of State,,L,Marshall,NORTH 2,4,3,0,7
Write in,Secretary of State,,,Marshall,NORTH 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,NORTH 2,219,66,0,285
Joselyn Whitticker,Auditor of State,,D,Marshall,NORTH 2,67,41,0,108
John Schick,Auditor of State,,L,Marshall,NORTH 2,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Marshall,NORTH 2,228,70,0,298
John C. Aguilera,Treasurer of State,,D,Marshall,NORTH 2,67,37,0,104
Jackie Walorski,U S House,2,R,Marshall,NORTH 2,218,66,0,284
Mel Hall,U S House,2,D,Marshall,NORTH 2,85,42,0,127
Write in,U S House,2,,Marshall,NORTH 2,0,0,0,0
Jack Jordan,State Repsentative ,17,R,Marshall,NORTH 2,222,67,0,289
Michelle Livinghouse,State Repsentative ,17,D,Marshall,NORTH 2,78,40,0,118
,Registered Voters,,,Marshall,NORTH 3,,,,787
,Ballots Cast,,,Marshall,NORTH 3,,,,273
Mike Braun,U.S. Senate,,R,Marshall,NORTH 3,174,90,0,264
Joe Donnelly,U.S. Senate,,D,Marshall,NORTH 3,85,59,0,144
Lucy M Brenton,U.S. Senate,,L,Marshall,NORTH 3,11,3,0,14
Write in,U.S. Senate,,,Marshall,NORTH 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Marshall,NORTH 3,188,101,0,289
Jim Harper,Secretary of State,,D,Marshall,NORTH 3,67,43,0,110
Mark W. Rutherford,Secretary of State,,L,Marshall,NORTH 3,14,5,0,19
Write in,Secretary of State,,,Marshall,NORTH 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Marshall,NORTH 3,182,98,0,280
Joselyn Whitticker,Auditor of State,,D,Marshall,NORTH 3,70,43,0,113
John Schick,Auditor of State,,L,Marshall,NORTH 3,13,7,0,20
Kelly Mitchell,Treasurer of State,,R,Marshall,NORTH 3,195,104,0,299
