candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Write in,Secretary of State,,,Sullivan,Curry 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Sullivan,Curry 2,158,25,0,183
Joselyn Whitticker,Auditor of State,,D,Sullivan,Curry 2,112,25,0,137
John Schick,Auditor of State,,L,Sullivan,Curry 2,6,0,0,6
Kelly Mitchell,Treasurer of State,,R,Sullivan,Curry 2,171,29,0,200
John C. Aguilera,Treasurer of State,,D,Sullivan,Curry 2,102,21,0,123
Larry D Bucshon,U S House,8,R,Sullivan,Curry 2,178,29,0,207
William Tanoos,U S House,8,D,Sullivan,Curry 2,98,19,0,117
Write in,U S House,8,,Sullivan,Curry 2,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Curry 2,210,39,0,249
No Candidate Filed,State Senate,39,D,Sullivan,Curry 2,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Curry 2,187,32,0,219
Jim Exline,State Representative ,45,D,Sullivan,Curry 2,96,16,0,112
,Registered Voters,,,Sullivan,Curry 3,,,,874
,Ballots Cast,,,Sullivan,Curry 3,,,,380
Mike Braun,U.S. Senate,,R,Sullivan,Curry 3,248,66,0,314
Joe Donnelly,U.S. Senate,,D,Sullivan,Curry 3,107,41,0,148
Lucy M Brenton,U.S. Senate,,L,Sullivan,Curry 3,14,6,0,20
Write in,U.S. Senate,,,Sullivan,Curry 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Curry 3,249,64,0,313
Jim Harper,Secretary of State,,D,Sullivan,Curry 3,96,42,0,138
Mark W. Rutherford,Secretary of State,,L,Sullivan,Curry 3,15,2,0,17
Write in,Secretary of State,,,Sullivan,Curry 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Curry 3,248,67,0,315
Joselyn Whitticker,Auditor of State,,D,Sullivan,Curry 3,100,39,0,139
John Schick,Auditor of State,,L,Sullivan,Curry 3,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Sullivan,Curry 3,258,66,0,324
John C. Aguilera,Treasurer of State,,D,Sullivan,Curry 3,97,41,0,138
Larry D Bucshon,U S House,8,R,Sullivan,Curry 3,280,78,0,358
William Tanoos,U S House,8,D,Sullivan,Curry 3,90,34,0,124
Write in,U S House,8,,Sullivan,Curry 3,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Curry 3,296,86,0,382
No Candidate Filed,State Senate,39,D,Sullivan,Curry 3,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Curry 3,268,68,0,336
Jim Exline,State Representative ,45,D,Sullivan,Curry 3,106,45,0,151
,Registered Voters,,,Sullivan,Fairbanks,,,,525
,Ballots Cast,,,Sullivan,Fairbanks,,,,307
Mike Braun,U.S. Senate,,R,Sullivan,Fairbanks,199,23,0,222
Joe Donnelly,U.S. Senate,,D,Sullivan,Fairbanks,79,20,0,99
Lucy M Brenton,U.S. Senate,,L,Sullivan,Fairbanks,20,3,0,23
Write in,U.S. Senate,,,Sullivan,Fairbanks,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Fairbanks,205,24,0,229
Jim Harper,Secretary of State,,D,Sullivan,Fairbanks,75,20,0,95
Mark W. Rutherford,Secretary of State,,L,Sullivan,Fairbanks,11,1,0,12
Write in,Secretary of State,,,Sullivan,Fairbanks,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Fairbanks,200,25,0,225
Joselyn Whitticker,Auditor of State,,D,Sullivan,Fairbanks,80,18,0,98
John Schick,Auditor of State,,L,Sullivan,Fairbanks,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Sullivan,Fairbanks,215,26,0,241
John C. Aguilera,Treasurer of State,,D,Sullivan,Fairbanks,74,20,0,94
Larry D Bucshon,U S House,8,R,Sullivan,Fairbanks,232,26,0,258
William Tanoos,U S House,8,D,Sullivan,Fairbanks,63,20,0,83
Write in,U S House,8,,Sullivan,Fairbanks,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Fairbanks,238,31,0,269
No Candidate Filed,State Senate,39,D,Sullivan,Fairbanks,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Fairbanks,208,28,0,236
Jim Exline,State Representative ,45,D,Sullivan,Fairbanks,93,17,0,110
,Registered Voters,,,Sullivan,Gill 1,,,,341
,Ballots Cast,,,Sullivan,Gill 1,,,,177
Mike Braun,U.S. Senate,,R,Sullivan,Gill 1,94,30,0,124
Joe Donnelly,U.S. Senate,,D,Sullivan,Gill 1,69,18,0,87
Lucy M Brenton,U.S. Senate,,L,Sullivan,Gill 1,8,1,0,9
Write in,U.S. Senate,,,Sullivan,Gill 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Gill 1,93,36,0,129
Jim Harper,Secretary of State,,D,Sullivan,Gill 1,66,7,0,73
Mark W. Rutherford,Secretary of State,,L,Sullivan,Gill 1,4,4,0,8
Write in,Secretary of State,,,Sullivan,Gill 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Gill 1,89,32,0,121
Joselyn Whitticker,Auditor of State,,D,Sullivan,Gill 1,71,11,0,82
John Schick,Auditor of State,,L,Sullivan,Gill 1,2,4,0,6
Kelly Mitchell,Treasurer of State,,R,Sullivan,Gill 1,97,38,0,135
John C. Aguilera,Treasurer of State,,D,Sullivan,Gill 1,66,9,0,75
Larry D Bucshon,U S House,8,R,Sullivan,Gill 1,104,43,0,147
William Tanoos,U S House,8,D,Sullivan,Gill 1,63,6,0,69
Write in,U S House,8,,Sullivan,Gill 1,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Gill 1,116,44,0,160
No Candidate Filed,State Senate,39,D,Sullivan,Gill 1,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Gill 1,87,33,0,120
Jim Exline,State Representative ,45,D,Sullivan,Gill 1,85,15,0,100
,Registered Voters,,,Sullivan,Gill 2,,,,283
,Ballots Cast,,,Sullivan,Gill 2,,,,130
Mike Braun,U.S. Senate,,R,Sullivan,Gill 2,64,17,0,81
Joe Donnelly,U.S. Senate,,D,Sullivan,Gill 2,52,11,0,63
Lucy M Brenton,U.S. Senate,,L,Sullivan,Gill 2,8,2,0,10
Write in,U.S. Senate,,,Sullivan,Gill 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Gill 2,75,17,0,92
Jim Harper,Secretary of State,,D,Sullivan,Gill 2,45,12,0,57
Mark W. Rutherford,Secretary of State,,L,Sullivan,Gill 2,6,1,0,7
Write in,Secretary of State,,,Sullivan,Gill 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Gill 2,66,16,0,82
Joselyn Whitticker,Auditor of State,,D,Sullivan,Gill 2,48,12,0,60
John Schick,Auditor of State,,L,Sullivan,Gill 2,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Sullivan,Gill 2,75,17,0,92
John C. Aguilera,Treasurer of State,,D,Sullivan,Gill 2,47,12,0,59
Larry D Bucshon,U S House,8,R,Sullivan,Gill 2,76,17,0,93
William Tanoos,U S House,8,D,Sullivan,Gill 2,48,12,0,60
Write in,U S House,8,,Sullivan,Gill 2,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Gill 2,94,17,0,111
No Candidate Filed,State Senate,39,D,Sullivan,Gill 2,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Gill 2,77,15,0,92
Jim Exline,State Representative ,45,D,Sullivan,Gill 2,50,16,0,66
,Registered Voters,,,Sullivan,Haddon 1,,,,361
,Ballots Cast,,,Sullivan,Haddon 1,,,,153
Mike Braun,U.S. Senate,,R,Sullivan,Haddon 1,74,26,0,100
Joe Donnelly,U.S. Senate,,D,Sullivan,Haddon 1,65,11,0,76
Lucy M Brenton,U.S. Senate,,L,Sullivan,Haddon 1,9,2,0,11
Write in,U.S. Senate,,,Sullivan,Haddon 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Haddon 1,84,28,0,112
Jim Harper,Secretary of State,,D,Sullivan,Haddon 1,56,9,0,65
Mark W. Rutherford,Secretary of State,,L,Sullivan,Haddon 1,4,0,0,4
Write in,Secretary of State,,,Sullivan,Haddon 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Haddon 1,73,28,0,101
Joselyn Whitticker,Auditor of State,,D,Sullivan,Haddon 1,58,11,0,69
John Schick,Auditor of State,,L,Sullivan,Haddon 1,9,0,0,9
Kelly Mitchell,Treasurer of State,,R,Sullivan,Haddon 1,84,27,0,111
John C. Aguilera,Treasurer of State,,D,Sullivan,Haddon 1,53,11,0,64
Larry D Bucshon,U S House,8,R,Sullivan,Haddon 1,93,30,0,123
William Tanoos,U S House,8,D,Sullivan,Haddon 1,53,9,0,62
Write in,U S House,8,,Sullivan,Haddon 1,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Haddon 1,102,33,0,135
No Candidate Filed,State Senate,39,D,Sullivan,Haddon 1,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Haddon 1,79,22,0,101
Jim Exline,State Representative ,45,D,Sullivan,Haddon 1,69,16,0,85
,Registered Voters,,,Sullivan,Haddon 2,,,,858
,Ballots Cast,,,Sullivan,Haddon 2,,,,443
Mike Braun,U.S. Senate,,R,Sullivan,Haddon 2,260,40,0,300
Joe Donnelly,U.S. Senate,,D,Sullivan,Haddon 2,140,36,0,176
Lucy M Brenton,U.S. Senate,,L,Sullivan,Haddon 2,32,4,0,36
Write in,U.S. Senate,,,Sullivan,Haddon 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Haddon 2,284,41,0,325
Jim Harper,Secretary of State,,D,Sullivan,Haddon 2,129,32,0,161
Mark W. Rutherford,Secretary of State,,L,Sullivan,Haddon 2,8,3,0,11
Write in,Secretary of State,,,Sullivan,Haddon 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Haddon 2,270,39,0,309
Joselyn Whitticker,Auditor of State,,D,Sullivan,Haddon 2,136,31,0,167
John Schick,Auditor of State,,L,Sullivan,Haddon 2,12,5,0,17
Kelly Mitchell,Treasurer of State,,R,Sullivan,Haddon 2,298,42,0,340
John C. Aguilera,Treasurer of State,,D,Sullivan,Haddon 2,123,34,0,157
Larry D Bucshon,U S House,8,R,Sullivan,Haddon 2,313,52,0,365
William Tanoos,U S House,8,D,Sullivan,Haddon 2,111,29,0,140
Write in,U S House,8,,Sullivan,Haddon 2,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Haddon 2,353,55,0,408
No Candidate Filed,State Senate,39,D,Sullivan,Haddon 2,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Haddon 2,285,46,0,331
Jim Exline,State Representative ,45,D,Sullivan,Haddon 2,150,32,0,182
,Registered Voters,,,Sullivan,Hamilton 1,,,,743
,Ballots Cast,,,Sullivan,Hamilton 1,,,,194
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 1,115,54,0,169
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 1,71,53,0,124
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 1,6,8,0,14
Write in,U.S. Senate,,,Sullivan,Hamilton 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 1,116,62,0,178
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 1,65,47,0,112
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 1,5,4,0,9
Write in,Secretary of State,,,Sullivan,Hamilton 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 1,100,55,0,155
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 1,74,51,0,125
John Schick,Auditor of State,,L,Sullivan,Hamilton 1,10,5,0,15
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 1,120,61,0,181
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 1,66,51,0,117
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 1,128,69,0,197
William Tanoos,U S House,8,D,Sullivan,Hamilton 1,60,44,0,104
Write in,U S House,8,,Sullivan,Hamilton 1,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 1,142,76,0,218
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 1,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 1,105,57,0,162
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 1,83,59,0,142
,Registered Voters,,,Sullivan,Hamilton 2,,,,992
,Ballots Cast,,,Sullivan,Hamilton 2,,,,349
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 2,190,72,0,262
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 2,136,108,0,244
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 2,13,14,0,27
Write in,U.S. Senate,,,Sullivan,Hamilton 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 2,201,81,0,282
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 2,116,97,0,213
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 2,11,10,0,21
Write in,Secretary of State,,,Sullivan,Hamilton 2,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 2,182,69,0,251
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 2,132,101,0,233
John Schick,Auditor of State,,L,Sullivan,Hamilton 2,8,13,0,21
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 2,204,84,0,288
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 2,120,98,0,218
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 2,216,107,0,323
William Tanoos,U S House,8,D,Sullivan,Hamilton 2,115,86,0,201
Write in,U S House,8,,Sullivan,Hamilton 2,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 2,258,128,0,386
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 2,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 2,190,83,0,273
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 2,153,111,0,264
,Registered Voters,,,Sullivan,Hamilton 3,,,,798
,Ballots Cast,,,Sullivan,Hamilton 3,,,,245
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 3,120,57,0,177
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 3,104,78,0,182
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 3,14,3,0,17
Write in,U.S. Senate,,,Sullivan,Hamilton 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 3,134,70,0,204
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 3,90,66,0,156
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 3,4,0,0,4
Write in,Secretary of State,,,Sullivan,Hamilton 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 3,122,64,0,186
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 3,98,70,0,168
John Schick,Auditor of State,,L,Sullivan,Hamilton 3,8,1,0,9
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 3,135,70,0,205
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 3,95,63,0,158
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 3,147,69,0,216
William Tanoos,U S House,8,D,Sullivan,Hamilton 3,85,65,0,150
Write in,U S House,8,,Sullivan,Hamilton 3,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 3,183,85,0,268
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 3,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 3,110,68,0,178
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 3,125,68,0,193
,Registered Voters,,,Sullivan,Hamilton 4,,,,543
,Ballots Cast,,,Sullivan,Hamilton 4,,,,160
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 4,71,24,0,95
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 4,72,42,0,114
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 4,15,2,0,17
Write in,U.S. Senate,,,Sullivan,Hamilton 4,1,0,0,1
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 4,80,28,0,108
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 4,66,37,0,103
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 4,8,0,0,8
Write in,Secretary of State,,,Sullivan,Hamilton 4,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 4,80,24,0,104
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 4,66,39,0,105
John Schick,Auditor of State,,L,Sullivan,Hamilton 4,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 4,86,26,0,112
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 4,67,38,0,105
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 4,92,32,0,124
William Tanoos,U S House,8,D,Sullivan,Hamilton 4,65,34,0,99
Write in,U S House,8,,Sullivan,Hamilton 4,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 4,118,35,0,153
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 4,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 4,82,26,0,108
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 4,78,42,0,120
,Registered Voters,,,Sullivan,Hamilton 5,,,,966
,Ballots Cast,,,Sullivan,Hamilton 5,,,,346
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 5,214,117,0,331
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 5,110,81,0,191
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 5,12,15,0,27
Write in,U.S. Senate,,,Sullivan,Hamilton 5,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 5,224,132,0,356
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 5,92,68,0,160
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 5,11,6,0,17
Write in,Secretary of State,,,Sullivan,Hamilton 5,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 5,213,123,0,336
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 5,96,74,0,170
John Schick,Auditor of State,,L,Sullivan,Hamilton 5,10,5,0,15
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 5,230,129,0,359
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 5,92,74,0,166
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 5,243,139,0,382
William Tanoos,U S House,8,D,Sullivan,Hamilton 5,87,70,0,157
Write in,U S House,8,,Sullivan,Hamilton 5,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 5,263,156,0,419
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 5,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 5,217,130,0,347
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 5,123,85,0,208
,Registered Voters,,,Sullivan,Hamilton 6,,,,1121
,Ballots Cast,,,Sullivan,Hamilton 6,,,,403
Mike Braun,U.S. Senate,,R,Sullivan,Hamilton 6,257,161,0,418
Joe Donnelly,U.S. Senate,,D,Sullivan,Hamilton 6,115,133,0,248
Lucy M Brenton,U.S. Senate,,L,Sullivan,Hamilton 6,23,8,0,31
Write in,U.S. Senate,,,Sullivan,Hamilton 6,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Hamilton 6,274,168,0,442
Jim Harper,Secretary of State,,D,Sullivan,Hamilton 6,98,118,0,216
Mark W. Rutherford,Secretary of State,,L,Sullivan,Hamilton 6,14,7,0,21
Write in,Secretary of State,,,Sullivan,Hamilton 6,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Hamilton 6,261,144,0,405
Joselyn Whitticker,Auditor of State,,D,Sullivan,Hamilton 6,104,135,0,239
John Schick,Auditor of State,,L,Sullivan,Hamilton 6,15,7,0,22
Kelly Mitchell,Treasurer of State,,R,Sullivan,Hamilton 6,289,163,0,452
John C. Aguilera,Treasurer of State,,D,Sullivan,Hamilton 6,90,124,0,214
Larry D Bucshon,U S House,8,R,Sullivan,Hamilton 6,299,190,0,489
William Tanoos,U S House,8,D,Sullivan,Hamilton 6,92,111,0,203
Write in,U S House,8,,Sullivan,Hamilton 6,0,0,0,0
Eric S Bassler,State Senate,39,R,Sullivan,Hamilton 6,318,190,0,508
No Candidate Filed,State Senate,39,D,Sullivan,Hamilton 6,0,0,0,0
Bruce Borders,State Representative ,45,R,Sullivan,Hamilton 6,255,168,0,423
Jim Exline,State Representative ,45,D,Sullivan,Hamilton 6,139,138,0,277
,Registered Voters,,,Sullivan,Jackson 1,,,,792
,Ballots Cast,,,Sullivan,Jackson 1,,,,357
Mike Braun,U.S. Senate,,R,Sullivan,Jackson 1,236,35,0,271
Joe Donnelly,U.S. Senate,,D,Sullivan,Jackson 1,84,26,0,110
Lucy M Brenton,U.S. Senate,,L,Sullivan,Jackson 1,28,1,0,29
Write in,U.S. Senate,,,Sullivan,Jackson 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Sullivan,Jackson 1,242,38,0,280
Jim Harper,Secretary of State,,D,Sullivan,Jackson 1,81,22,0,103
Mark W. Rutherford,Secretary of State,,L,Sullivan,Jackson 1,19,0,0,19
Write in,Secretary of State,,,Sullivan,Jackson 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Sullivan,Jackson 1,242,38,0,280
Joselyn Whitticker,Auditor of State,,D,Sullivan,Jackson 1,80,21,0,101
John Schick,Auditor of State,,L,Sullivan,Jackson 1,18,0,0,18
Kelly Mitchell,Treasurer of State,,R,Sullivan,Jackson 1,258,37,0,295
John C. Aguilera,Treasurer of State,,D,Sullivan,Jackson 1,81,22,0,103
Larry D Bucshon,U S House,8,R,Sullivan,Jackson 1,273,40,0,313
William Tanoos,U S House,8,D,Sullivan,Jackson 1,73,20,0,93
Write in,U S House,8,,Sullivan,Jackson 1,0,0,0,0
