candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Write in,Secretary of State,,,Orange,17- Paoli Northwest,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,17- Paoli Northwest,216,79,0,295
Joselyn Whitticker,Auditor of State,,D,Orange,17- Paoli Northwest,79,47,0,126
John Schick,Auditor of State,,L,Orange,17- Paoli Northwest,7,6,0,13
Kelly Mitchell,Treasurer of State,,R,Orange,17- Paoli Northwest,221,88,0,309
John C. Aguilera,Treasurer of State,,D,Orange,17- Paoli Northwest,79,44,0,123
Trey Hollingsworth,U S House,9,R,Orange,17- Paoli Northwest,207,82,0,289
Liz Watson,U S House,9,D,Orange,17- Paoli Northwest,98,52,0,150
Write in,U S House,9,,Orange,17- Paoli Northwest,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,17- Paoli Northwest,225,85,0,310
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,17- Paoli Northwest,82,50,0,132
Steve Davisson ,State Repsentative ,73,R,Orange,17- Paoli Northwest,257,102,0,359
No Candidate Filed,State Repsentative ,73,D,Orange,17- Paoli Northwest,0,0,0,0
,Registered Voters,,,Orange,18-Paoli South,,,,256
,Ballots Cast,,,Orange,18-Paoli South,,,,64
Mike Braun,U.S. Senate,,R,Orange,18-Paoli South,34,28,0,62
Joe Donnelly,U.S. Senate,,D,Orange,18-Paoli South,18,15,0,33
Lucy M Brenton,U.S. Senate,,L,Orange,18-Paoli South,8,0,0,8
Write in,U.S. Senate,,,Orange,18-Paoli South,0,0,0,0
Connie Lawson,Secretary of State,,R,Orange,18-Paoli South,32,28,0,60
Jim Harper,Secretary of State,,D,Orange,18-Paoli South,18,15,0,33
Mark W. Rutherford,Secretary of State,,L,Orange,18-Paoli South,10,0,0,10
Write in,Secretary of State,,,Orange,18-Paoli South,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,18-Paoli South,37,25,0,62
Joselyn Whitticker,Auditor of State,,D,Orange,18-Paoli South,18,17,0,35
John Schick,Auditor of State,,L,Orange,18-Paoli South,5,1,0,6
Kelly Mitchell,Treasurer of State,,R,Orange,18-Paoli South,40,27,0,67
John C. Aguilera,Treasurer of State,,D,Orange,18-Paoli South,20,16,0,36
Trey Hollingsworth,U S House,9,R,Orange,18-Paoli South,39,25,0,64
Liz Watson,U S House,9,D,Orange,18-Paoli South,22,18,0,40
Write in,U S House,9,,Orange,18-Paoli South,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,18-Paoli South,40,25,0,65
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,18-Paoli South,22,17,0,39
Steve Davisson ,State Repsentative ,73,R,Orange,18-Paoli South,54,33,0,87
No Candidate Filed,State Repsentative ,73,D,Orange,18-Paoli South,0,0,0,0
,Registered Voters,,,Orange,19-Paoli Southeast ,,,,1024
,Ballots Cast,,,Orange,19-Paoli Southeast ,,,,419
Mike Braun,U.S. Senate,,R,Orange,19-Paoli Southeast ,279,79,0,358
Joe Donnelly,U.S. Senate,,D,Orange,19-Paoli Southeast ,114,46,0,160
Lucy M Brenton,U.S. Senate,,L,Orange,19-Paoli Southeast ,20,6,0,26
Write in,U.S. Senate,,,Orange,19-Paoli Southeast ,0,2,0,2
Connie Lawson,Secretary of State,,R,Orange,19-Paoli Southeast ,282,82,0,364
Jim Harper,Secretary of State,,D,Orange,19-Paoli Southeast ,96,41,0,137
Mark W. Rutherford,Secretary of State,,L,Orange,19-Paoli Southeast ,26,8,0,34
Write in,Secretary of State,,,Orange,19-Paoli Southeast ,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,19-Paoli Southeast ,275,83,0,358
Joselyn Whitticker,Auditor of State,,D,Orange,19-Paoli Southeast ,106,45,0,151
John Schick,Auditor of State,,L,Orange,19-Paoli Southeast ,15,3,0,18
Kelly Mitchell,Treasurer of State,,R,Orange,19-Paoli Southeast ,295,88,0,383
John C. Aguilera,Treasurer of State,,D,Orange,19-Paoli Southeast ,105,43,0,148
Trey Hollingsworth,U S House,9,R,Orange,19-Paoli Southeast ,282,78,0,360
Liz Watson,U S House,9,D,Orange,19-Paoli Southeast ,128,56,0,184
Write in,U S House,9,,Orange,19-Paoli Southeast ,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,19-Paoli Southeast ,289,84,0,373
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,19-Paoli Southeast ,122,51,0,173
Steve Davisson ,State Repsentative ,73,R,Orange,19-Paoli Southeast ,338,98,0,436
No Candidate Filed,State Repsentative ,73,D,Orange,19-Paoli Southeast ,0,0,0,0
,Registered Voters,,,Orange,20-Paoli Southwest,,,,865
,Ballots Cast,,,Orange,20-Paoli Southwest,,,,324
Mike Braun,U.S. Senate,,R,Orange,20-Paoli Southwest,192,63,0,255
Joe Donnelly,U.S. Senate,,D,Orange,20-Paoli Southwest,107,51,0,158
Lucy M Brenton,U.S. Senate,,L,Orange,20-Paoli Southwest,18,4,0,22
Write in,U.S. Senate,,,Orange,20-Paoli Southwest,0,0,0,0
Connie Lawson,Secretary of State,,R,Orange,20-Paoli Southwest,203,71,0,274
Jim Harper,Secretary of State,,D,Orange,20-Paoli Southwest,80,40,0,120
Mark W. Rutherford,Secretary of State,,L,Orange,20-Paoli Southwest,23,4,0,27
Write in,Secretary of State,,,Orange,20-Paoli Southwest,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,20-Paoli Southwest,211,62,0,273
Joselyn Whitticker,Auditor of State,,D,Orange,20-Paoli Southwest,81,47,0,128
John Schick,Auditor of State,,L,Orange,20-Paoli Southwest,12,6,0,18
Kelly Mitchell,Treasurer of State,,R,Orange,20-Paoli Southwest,221,73,0,294
John C. Aguilera,Treasurer of State,,D,Orange,20-Paoli Southwest,83,40,0,123
Trey Hollingsworth,U S House,9,R,Orange,20-Paoli Southwest,216,64,0,280
Liz Watson,U S House,9,D,Orange,20-Paoli Southwest,101,54,0,155
Write in,U S House,9,,Orange,20-Paoli Southwest,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,20-Paoli Southwest,215,69,0,284
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,20-Paoli Southwest,97,48,0,146
Steve Davisson ,State Repsentative ,73,R,Orange,20-Paoli Southwest,254,79,0,333
No Candidate Filed,State Repsentative ,73,D,Orange,20-Paoli Southwest,0,0,0,0
,Registered Voters,,,Orange,21-Southeast Only,,,,1024
,Ballots Cast,,,Orange,21-Southeast Only,,,,408
Mike Braun,U.S. Senate,,R,Orange,21-Southeast Only,278,45,0,323
Joe Donnelly,U.S. Senate,,D,Orange,21-Southeast Only,106,42,0,148
Lucy M Brenton,U.S. Senate,,L,Orange,21-Southeast Only,15,1,0,16
Write in,U.S. Senate,,,Orange,21-Southeast Only,0,0,0,0
Connie Lawson,Secretary of State,,R,Orange,21-Southeast Only,286,47,0,333
Jim Harper,Secretary of State,,D,Orange,21-Southeast Only,85,35,0,120
Mark W. Rutherford,Secretary of State,,L,Orange,21-Southeast Only,24,4,0,28
Write in,Secretary of State,,,Orange,21-Southeast Only,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,21-Southeast Only,284,47,0,331
Joselyn Whitticker,Auditor of State,,D,Orange,21-Southeast Only,98,36,0,134
John Schick,Auditor of State,,L,Orange,21-Southeast Only,10,4,0,14
Kelly Mitchell,Treasurer of State,,R,Orange,21-Southeast Only,301,51,0,352
John C. Aguilera,Treasurer of State,,D,Orange,21-Southeast Only,92,36,0,128
Trey Hollingsworth,U S House,9,R,Orange,21-Southeast Only,285,48,0,333
Liz Watson,U S House,9,D,Orange,21-Southeast Only,113,40,0,153
Write in,U S House,9,,Orange,21-Southeast Only,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,21-Southeast Only,291,48,0,339
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,21-Southeast Only,108,42,0,150
Stephen R Bartels ,State Repsentative ,74,R,Orange,21-Southeast Only,288,48,0,336
Larry K Kleeman ,State Repsentative ,74,D,Orange,21-Southeast Only,107,41,0,148
,Registered Voters,,,Orange,22-StampersCreek,,,,514
,Ballots Cast,,,Orange,22-StampersCreek,,,,211
Mike Braun,U.S. Senate,,R,Orange,22-StampersCreek,140,36,0,176
Joe Donnelly,U.S. Senate,,D,Orange,22-StampersCreek,60,28,0,88
Lucy M Brenton,U.S. Senate,,L,Orange,22-StampersCreek,5,1,0,6
Write in,U.S. Senate,,,Orange,22-StampersCreek,0,0,0,0
Connie Lawson,Secretary of State,,R,Orange,22-StampersCreek,140,32,0,172
Jim Harper,Secretary of State,,D,Orange,22-StampersCreek,49,26,0,75
Mark W. Rutherford,Secretary of State,,L,Orange,22-StampersCreek,14,5,0,19
Write in,Secretary of State,,,Orange,22-StampersCreek,0,0,0,0
Tera Klutz,Auditor of State,,R,Orange,22-StampersCreek,141,36,0,177
Joselyn Whitticker,Auditor of State,,D,Orange,22-StampersCreek,49,27,0,76
John Schick,Auditor of State,,L,Orange,22-StampersCreek,8,1,0,9
Kelly Mitchell,Treasurer of State,,R,Orange,22-StampersCreek,147,37,0,184
John C. Aguilera,Treasurer of State,,D,Orange,22-StampersCreek,51,27,0,78
Trey Hollingsworth,U S House,9,R,Orange,22-StampersCreek,142,35,0,177
Liz Watson,U S House,9,D,Orange,22-StampersCreek,65,29,0,94
Write in,U S House,9,,Orange,22-StampersCreek,0,0,0,0
Erin Houchin,State Senate ,47,R,Orange,22-StampersCreek,151,34,0,185
Nicholas A (Nick) Siler,State Senate ,47,D,Orange,22-StampersCreek,56,29,0,85
Steve Davisson ,State Repsentative ,73,R,Orange,22-StampersCreek,166,38,0,204
No Candidate Filed,State Repsentative ,73,D,Orange,22-StampersCreek,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
