candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John Perkins,State Senate,45,D,Jefferson,1~2,104,52,0,156
Charles Johnson,State Senate,45,L,Jefferson,1~2,9,4,0,13
Mike Bowling,State Representative,66,R,Jefferson,1~2,55,27,0,82
Terry Goodin,State Representative,66,D,Jefferson,1~2,123,61,0,184
,Ballots Cast,,,Jefferson,2~1,,,,267
Mike Braun,U.S. Senate,,R,Jefferson,2~1,114,76,0,190
Joe Donnelly,U.S. Senate,,D,Jefferson,2~1,120,76,0,196
Lucy M Brenton,U.S. Senate,,L,Jefferson,2~1,25,6,0,31
Write in,U.S. Senate,,,Jefferson,2~1,1,0,0,1
Connie Lawson,Secretary of State,,R,Jefferson,2~1,125,84,0,209
Jim Harper,Secretary of State,,D,Jefferson,2~1,109,70,0,179
Mark W. Rutherford,Secretary of State,,L,Jefferson,2~1,16,1,0,17
Write in,Secretary of State,,,Jefferson,2~1,2,0,0,2
Tera Klutz,Auditor of State,,R,Jefferson,2~1,126,86,0,212
Joselyn Whitticker,Auditor of State,,D,Jefferson,2~1,112,68,0,180
John Schick,Auditor of State,,L,Jefferson,2~1,15,0,0,15
Kelly Mitchell,Treasurer of State,,R,Jefferson,2~1,131,86,0,217
John C. Aguilera,Treasurer of State,,D,Jefferson,2~1,119,69,0,188
Greg Pence,U S House,6,R,Jefferson,2~1,123,84,0,207
Jeannine Lee Lake,U S House,6,D,Jefferson,2~1,129,74,0,203
Tom Ferkinhoff,US House,6,L,Jefferson,2~1,8,2,0,10
Write in,US House,6,,Jefferson,2~1,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,2~1,129,87,0,216
John Perkins,State Senate,45,D,Jefferson,2~1,117,72,0,189
Charles Johnson,State Senate,45,L,Jefferson,2~1,12,0,0,12
Mike Bowling,State Representative,66,R,Jefferson,2~1,105,70,0,175
Terry Goodin,State Representative,66,D,Jefferson,2~1,152,87,0,239
,Ballots Cast,,,Jefferson,2~2,,,,370
Mike Braun,U.S. Senate,,R,Jefferson,2~2,199,96,0,295
Joe Donnelly,U.S. Senate,,D,Jefferson,2~2,148,87,0,235
Lucy M Brenton,U.S. Senate,,L,Jefferson,2~2,17,2,0,19
Write in,U.S. Senate,,,Jefferson,2~2,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,2~2,211,98,0,309
Jim Harper,Secretary of State,,D,Jefferson,2~2,131,89,0,220
Mark W. Rutherford,Secretary of State,,L,Jefferson,2~2,16,0,0,16
Write in,Secretary of State,,,Jefferson,2~2,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,2~2,205,94,0,299
Joselyn Whitticker,Auditor of State,,D,Jefferson,2~2,135,88,0,223
John Schick,Auditor of State,,L,Jefferson,2~2,15,4,0,19
Kelly Mitchell,Treasurer of State,,R,Jefferson,2~2,226,102,0,328
John C. Aguilera,Treasurer of State,,D,Jefferson,2~2,127,84,0,211
Greg Pence,U S House,6,R,Jefferson,2~2,222,95,0,317
Jeannine Lee Lake,U S House,6,D,Jefferson,2~2,133,91,0,224
Tom Ferkinhoff,US House,6,L,Jefferson,2~2,10,3,0,13
Write in,US House,6,,Jefferson,2~2,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,2~2,221,97,0,318
John Perkins,State Senate,45,D,Jefferson,2~2,129,88,0,217
Charles Johnson,State Senate,45,L,Jefferson,2~2,11,2,0,13
Mike Bowling,State Representative,66,R,Jefferson,2~2,177,87,0,264
Terry Goodin,State Representative,66,D,Jefferson,2~2,187,101,0,288
,Ballots Cast,,,Jefferson,3,,,,224
Mike Braun,U.S. Senate,,R,Jefferson,3,105,55,0,160
Joe Donnelly,U.S. Senate,,D,Jefferson,3,100,53,0,153
Lucy M Brenton,U.S. Senate,,L,Jefferson,3,13,1,0,14
Write in,U.S. Senate,,,Jefferson,3,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,3,108,58,0,166
Jim Harper,Secretary of State,,D,Jefferson,3,103,46,0,149
Mark W. Rutherford,Secretary of State,,L,Jefferson,3,7,2,0,9
Write in,Secretary of State,,,Jefferson,3,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,3,107,53,0,160
Joselyn Whitticker,Auditor of State,,D,Jefferson,3,102,48,0,150
John Schick,Auditor of State,,L,Jefferson,3,7,4,0,11
Kelly Mitchell,Treasurer of State,,R,Jefferson,3,117,56,0,173
John C. Aguilera,Treasurer of State,,D,Jefferson,3,98,48,0,146
Greg Pence,U S House,6,R,Jefferson,3,114,59,0,173
Jeannine Lee Lake,U S House,6,D,Jefferson,3,102,48,0,150
Tom Ferkinhoff,US House,6,L,Jefferson,3,5,1,0,6
Write in,US House,6,,Jefferson,3,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,3,113,59,0,172
John Perkins,State Senate,45,D,Jefferson,3,98,47,0,145
Charles Johnson,State Senate,45,L,Jefferson,3,9,2,0,11
Mike Bowling,State Representative,66,R,Jefferson,3,101,50,0,151
Terry Goodin,State Representative,66,D,Jefferson,3,117,56,0,173
,Ballots Cast,,,Jefferson,4~1,,,,363
Mike Braun,U.S. Senate,,R,Jefferson,4~1,209,116,0,325
Joe Donnelly,U.S. Senate,,D,Jefferson,4~1,130,115,0,245
Lucy M Brenton,U.S. Senate,,L,Jefferson,4~1,16,4,0,20
Write in,U.S. Senate,,,Jefferson,4~1,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,4~1,215,119,0,334
Jim Harper,Secretary of State,,D,Jefferson,4~1,115,105,0,220
Mark W. Rutherford,Secretary of State,,L,Jefferson,4~1,11,3,0,14
Write in,Secretary of State,,,Jefferson,4~1,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,4~1,211,116,0,327
Joselyn Whitticker,Auditor of State,,D,Jefferson,4~1,115,105,0,220
John Schick,Auditor of State,,L,Jefferson,4~1,12,5,0,17
Kelly Mitchell,Treasurer of State,,R,Jefferson,4~1,222,122,0,344
John C. Aguilera,Treasurer of State,,D,Jefferson,4~1,115,106,0,221
Greg Pence,U S House,6,R,Jefferson,4~1,219,122,0,341
Jeannine Lee Lake,U S House,6,D,Jefferson,4~1,128,110,0,238
Tom Ferkinhoff,US House,6,L,Jefferson,4~1,5,2,0,7
Write in,US House,6,,Jefferson,4~1,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,4~1,220,123,0,343
John Perkins,State Senate,45,D,Jefferson,4~1,115,105,0,220
Charles Johnson,State Senate,45,L,Jefferson,4~1,7,5,0,12
Mike Bowling,State Representative,66,R,Jefferson,4~1,192,100,0,292
Terry Goodin,State Representative,66,D,Jefferson,4~1,158,132,0,290
,Ballots Cast,,,Jefferson,4~1A,,,,235
Mike Braun,U.S. Senate,,R,Jefferson,4~1A,134,91,0,225
Joe Donnelly,U.S. Senate,,D,Jefferson,4~1A,88,48,0,136
Lucy M Brenton,U.S. Senate,,L,Jefferson,4~1A,10,0,0,10
Write in,U.S. Senate,,,Jefferson,4~1A,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,4~1A,145,94,0,239
Jim Harper,Secretary of State,,D,Jefferson,4~1A,70,40,0,110
Mark W. Rutherford,Secretary of State,,L,Jefferson,4~1A,12,0,0,12
Write in,Secretary of State,,,Jefferson,4~1A,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,4~1A,137,87,0,224
Joselyn Whitticker,Auditor of State,,D,Jefferson,4~1A,72,45,0,117
John Schick,Auditor of State,,L,Jefferson,4~1A,10,0,0,10
Kelly Mitchell,Treasurer of State,,R,Jefferson,4~1A,147,90,0,237
John C. Aguilera,Treasurer of State,,D,Jefferson,4~1A,72,40,0,112
Greg Pence,U S House,6,R,Jefferson,4~1A,143,97,0,240
Jeannine Lee Lake,U S House,6,D,Jefferson,4~1A,80,42,0,122
Tom Ferkinhoff,US House,6,L,Jefferson,4~1A,6,1,0,7
Write in,US House,6,,Jefferson,4~1A,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,4~1A,146,97,0,243
John Perkins,State Senate,45,D,Jefferson,4~1A,74,39,0,113
Charles Johnson,State Senate,45,L,Jefferson,4~1A,5,0,0,5
Mike Bowling,State Representative,66,R,Jefferson,4~1A,124,74,0,198
Terry Goodin,State Representative,66,D,Jefferson,4~1A,105,64,0,169
,Ballots Cast,,,Jefferson,4~2,,,,138
Mike Braun,U.S. Senate,,R,Jefferson,4~2,70,32,0,102
Joe Donnelly,U.S. Senate,,D,Jefferson,4~2,57,27,0,84
Lucy M Brenton,U.S. Senate,,L,Jefferson,4~2,9,2,0,11
Write in,U.S. Senate,,,Jefferson,4~2,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,4~2,75,34,0,109
Jim Harper,Secretary of State,,D,Jefferson,4~2,55,28,0,83
Mark W. Rutherford,Secretary of State,,L,Jefferson,4~2,5,0,0,5
Write in,Secretary of State,,,Jefferson,4~2,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,4~2,72,34,0,106
Joselyn Whitticker,Auditor of State,,D,Jefferson,4~2,56,28,0,84
John Schick,Auditor of State,,L,Jefferson,4~2,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Jefferson,4~2,82,34,0,116
John C. Aguilera,Treasurer of State,,D,Jefferson,4~2,51,28,0,79
Greg Pence,U S House,6,R,Jefferson,4~2,78,32,0,110
Jeannine Lee Lake,U S House,6,D,Jefferson,4~2,54,30,0,84
Tom Ferkinhoff,US House,6,L,Jefferson,4~2,4,0,0,4
Write in,US House,6,,Jefferson,4~2,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,4~2,75,32,0,107
John Perkins,State Senate,45,D,Jefferson,4~2,56,29,0,85
Charles Johnson,State Senate,45,L,Jefferson,4~2,4,0,0,4
Mike Bowling,State Representative,66,R,Jefferson,4~2,62,30,0,92
Terry Goodin,State Representative,66,D,Jefferson,4~2,72,32,0,104
,Ballots Cast,,,Jefferson,4~3,,,,300
Mike Braun,U.S. Senate,,R,Jefferson,4~3,177,62,0,239
Joe Donnelly,U.S. Senate,,D,Jefferson,4~3,89,63,0,152
Lucy M Brenton,U.S. Senate,,L,Jefferson,4~3,23,5,0,28
Write in,U.S. Senate,,,Jefferson,4~3,1,0,0,1
Connie Lawson,Secretary of State,,R,Jefferson,4~3,188,66,0,254
Jim Harper,Secretary of State,,D,Jefferson,4~3,89,63,0,152
Mark W. Rutherford,Secretary of State,,L,Jefferson,4~3,9,2,0,11
Write in,Secretary of State,,,Jefferson,4~3,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,4~3,176,85,0,241
Joselyn Whitticker,Auditor of State,,D,Jefferson,4~3,91,81,0,152
John Schick,Auditor of State,,L,Jefferson,4~3,16,4,0,20
Kelly Mitchell,Treasurer of State,,R,Jefferson,4~3,197,68,0,265
John C. Aguilera,Treasurer of State,,D,Jefferson,4~3,89,62,0,151
Greg Pence,U S House,6,R,Jefferson,4~3,194,70,0,264
Jeannine Lee Lake,U S House,6,D,Jefferson,4~3,95,66,0,161
Tom Ferkinhoff,US House,6,L,Jefferson,4~3,6,0,0,6
Write in,US House,6,,Jefferson,4~3,1,0,0,1
Chris Garlen,State Senate,45,R ,Jefferson,4~3,184,64,0,248
John Perkins,State Senate,45,D,Jefferson,4~3,92,64,0,156
Charles Johnson,State Senate,45,L,Jefferson,4~3,14,3,0,17
Mike Bowling,State Representative,66,R,Jefferson,4~3,167,50,0,217
Terry Goodin,State Representative,66,D,Jefferson,4~3,124,81,0,205
,Ballots Cast,,,Jefferson,5~1,,,,347
Mike Braun,U.S. Senate,,R,Jefferson,5~1,186,68,0,254
Joe Donnelly,U.S. Senate,,D,Jefferson,5~1,128,65,0,193
Lucy M Brenton,U.S. Senate,,L,Jefferson,5~1,24,5,0,29
Write in,U.S. Senate,,,Jefferson,5~1,1,0,0,1
Connie Lawson,Secretary of State,,R,Jefferson,5~1,184,75,0,259
Jim Harper,Secretary of State,,D,Jefferson,5~1,125,57,0,182
Mark W. Rutherford,Secretary of State,,L,Jefferson,5~1,22,2,0,24
Write in,Secretary of State,,,Jefferson,5~1,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,5~1,178,68,0,246
Joselyn Whitticker,Auditor of State,,D,Jefferson,5~1,127,60,0,187
John Schick,Auditor of State,,L,Jefferson,5~1,22,2,0,24
Kelly Mitchell,Treasurer of State,,R,Jefferson,5~1,204,74,0,278
John C. Aguilera,Treasurer of State,,D,Jefferson,5~1,126,55,0,181
Greg Pence,U S House,6,R,Jefferson,5~1,199,72,0,271
Jeannine Lee Lake,U S House,6,D,Jefferson,5~1,122,61,0,183
Tom Ferkinhoff,US House,6,L,Jefferson,5~1,14,3,0,17
Write in,US House,6,,Jefferson,5~1,1,0,0,1
Chris Garlen,State Senate,45,R ,Jefferson,5~1,190,72,0,262
John Perkins,State Senate,45,D,Jefferson,5~1,122,60,0,182
Charles Johnson,State Senate,45,L,Jefferson,5~1,23,2,0,25
Mike Bowling,State Representative,66,R,Jefferson,5~1,170,61,0,231
Terry Goodin,State Representative,66,D,Jefferson,5~1,166,73,0,239
,Ballots Cast,,,Jefferson,5~2,,,,332
Mike Braun,U.S. Senate,,R,Jefferson,5~2,175,62,0,237
Joe Donnelly,U.S. Senate,,D,Jefferson,5~2,127,58,0,185
Lucy M Brenton,U.S. Senate,,L,Jefferson,5~2,26,6,0,32
Write in,U.S. Senate,,,Jefferson,5~2,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,5~2,199,66,0,265
Jim Harper,Secretary of State,,D,Jefferson,5~2,112,52,0,164
Mark W. Rutherford,Secretary of State,,L,Jefferson,5~2,7,3,0,10
Write in,Secretary of State,,,Jefferson,5~2,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,5~2,197,63,0,260
Joselyn Whitticker,Auditor of State,,D,Jefferson,5~2,113,57,0,170
John Schick,Auditor of State,,L,Jefferson,5~2,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Jefferson,5~2,214,66,0,280
John C. Aguilera,Treasurer of State,,D,Jefferson,5~2,102,56,0,158
Greg Pence,U S House,6,R,Jefferson,5~2,199,63,0,262
Jeannine Lee Lake,U S House,6,D,Jefferson,5~2,120,60,0,180
Tom Ferkinhoff,US House,6,L,Jefferson,5~2,7,2,0,9
Write in,US House,6,,Jefferson,5~2,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,5~2,197,61,0,258
John Perkins,State Senate,45,D,Jefferson,5~2,115,57,0,172
Charles Johnson,State Senate,45,L,Jefferson,5~2,11,4,0,15
Mike Bowling,State Representative,66,R,Jefferson,5~2,164,53,0,217
Terry Goodin,State Representative,66,D,Jefferson,5~2,162,68,0,230
,Ballots Cast,,,Jefferson,Graham ,,,,414
Mike Braun,U.S. Senate,,R,Jefferson,Graham ,258,32,0,290
Joe Donnelly,U.S. Senate,,D,Jefferson,Graham ,119,46,0,165
Lucy M Brenton,U.S. Senate,,L,Jefferson,Graham ,29,2,0,31
Write in,U.S. Senate,,,Jefferson,Graham ,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Graham ,282,32,0,314
Jim Harper,Secretary of State,,D,Jefferson,Graham ,101,45,0,146
Mark W. Rutherford,Secretary of State,,L,Jefferson,Graham ,16,0,0,16
Write in,Secretary of State,,,Jefferson,Graham ,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Graham ,272,31,0,303
Joselyn Whitticker,Auditor of State,,D,Jefferson,Graham ,112,46,0,158
John Schick,Auditor of State,,L,Jefferson,Graham ,14,0,0,14
Kelly Mitchell,Treasurer of State,,R,Jefferson,Graham ,286,32,0,318
John C. Aguilera,Treasurer of State,,D,Jefferson,Graham ,110,45,0,155
Greg Pence,U S House,6,R,Jefferson,Graham ,287,32,0,319
Jeannine Lee Lake,U S House,6,D,Jefferson,Graham ,110,48,0,158
Tom Ferkinhoff,US House,6,L,Jefferson,Graham ,12,0,0,12
Write in,US House,6,,Jefferson,Graham ,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Graham ,285,33,0,318
John Perkins,State Senate,45,D,Jefferson,Graham ,102,45,0,147
Charles Johnson,State Senate,45,L,Jefferson,Graham ,19,0,0,19
Jim Lucas,State Representative,69,R,Jefferson,Graham ,292,31,0,323
Steve Schoettmer,State Representative,69,D,Jefferson,Graham ,112,47,0,159
,Ballots Cast,,,Jefferson,Hanover 1,,,,261
Mike Braun,U.S. Senate,,R,Jefferson,Hanover 1,106,37,0,143
Joe Donnelly,U.S. Senate,,D,Jefferson,Hanover 1,134,61,0,195
Lucy M Brenton,U.S. Senate,,L,Jefferson,Hanover 1,17,2,0,19
Write in,U.S. Senate,,,Jefferson,Hanover 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Hanover 1,110,36,0,146
Jim Harper,Secretary of State,,D,Jefferson,Hanover 1,136,59,0,195
Mark W. Rutherford,Secretary of State,,L,Jefferson,Hanover 1,9,3,0,12
Write in,Secretary of State,,,Jefferson,Hanover 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Hanover 1,107,33,0,140
Joselyn Whitticker,Auditor of State,,D,Jefferson,Hanover 1,139,62,0,201
John Schick,Auditor of State,,L,Jefferson,Hanover 1,7,2,0,9
Kelly Mitchell,Treasurer of State,,R,Jefferson,Hanover 1,110,41,0,151
John C. Aguilera,Treasurer of State,,D,Jefferson,Hanover 1,138,57,0,195
Greg Pence,U S House,6,R,Jefferson,Hanover 1,106,35,0,141
Jeannine Lee Lake,U S House,6,D,Jefferson,Hanover 1,144,64,0,208
Tom Ferkinhoff,US House,6,L,Jefferson,Hanover 1,7,0,0,7
Write in,US House,6,,Jefferson,Hanover 1,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Hanover 1,104,34,0,138
John Perkins,State Senate,45,D,Jefferson,Hanover 1,143,62,0,205
Charles Johnson,State Senate,45,L,Jefferson,Hanover 1,7,1,0,8
Mike Bowling,State Representative,66,R,Jefferson,Hanover 1,93,30,0,123
Terry Goodin,State Representative,66,D,Jefferson,Hanover 1,161,69,0,230
,Ballots Cast,,,Jefferson,Hanover 2,,,,285
Mike Braun,U.S. Senate,,R,Jefferson,Hanover 2,184,83,0,267
Joe Donnelly,U.S. Senate,,D,Jefferson,Hanover 2,84,46,0,130
Lucy M Brenton,U.S. Senate,,L,Jefferson,Hanover 2,13,6,0,19
Write in,U.S. Senate,,,Jefferson,Hanover 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Hanover 2,185,91,0,276
Jim Harper,Secretary of State,,D,Jefferson,Hanover 2,80,41,0,121
Mark W. Rutherford,Secretary of State,,L,Jefferson,Hanover 2,10,3,0,13
Write in,Secretary of State,,,Jefferson,Hanover 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Jefferson,Hanover 2,181,82,0,263
Joselyn Whitticker,Auditor of State,,D,Jefferson,Hanover 2,82,45,0,127
John Schick,Auditor of State,,L,Jefferson,Hanover 2,10,6,0,16
Kelly Mitchell,Treasurer of State,,R,Jefferson,Hanover 2,193,93,0,286
John C. Aguilera,Treasurer of State,,D,Jefferson,Hanover 2,80,40,0,120
Greg Pence,U S House,6,R,Jefferson,Hanover 2,193,92,0,285
Jeannine Lee Lake,U S House,6,D,Jefferson,Hanover 2,80,42,0,122
Tom Ferkinhoff,US House,6,L,Jefferson,Hanover 2,7,3,0,10
Write in,US House,6,,Jefferson,Hanover 2,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Hanover 2,191,91,0,282
John Perkins,State Senate,45,D,Jefferson,Hanover 2,77,43,0,120
Charles Johnson,State Senate,45,L,Jefferson,Hanover 2,11,2,0,13
Mike Bowling,State Representative,66,R,Jefferson,Hanover 2,151,67,0,218
Terry Goodin,State Representative,66,D,Jefferson,Hanover 2,127,70,0,197
,Ballots Cast,,,Jefferson,Hanover 2A,,,,249
Mike Braun,U.S. Senate,,R,Jefferson,Hanover 2A,145,51,0,196
Joe Donnelly,U.S. Senate,,D,Jefferson,Hanover 2A,89,21,0,110
Lucy M Brenton,U.S. Senate,,L,Jefferson,Hanover 2A,8,2,0,10
Write in,U.S. Senate,,,Jefferson,Hanover 2A,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Hanover 2A,164,52,0,216
Jim Harper,Secretary of State,,D,Jefferson,Hanover 2A,76,21,0,97
Mark W. Rutherford,Secretary of State,,L,Jefferson,Hanover 2A,7,1,0,8
Write in,Secretary of State,,,Jefferson,Hanover 2A,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Hanover 2A,155,47,0,202
Joselyn Whitticker,Auditor of State,,D,Jefferson,Hanover 2A,81,26,0,107
John Schick,Auditor of State,,L,Jefferson,Hanover 2A,10,1,0,11
Kelly Mitchell,Treasurer of State,,R,Jefferson,Hanover 2A,165,52,0,217
John C. Aguilera,Treasurer of State,,D,Jefferson,Hanover 2A,78,21,0,99
Greg Pence,U S House,6,R,Jefferson,Hanover 2A,157,52,0,209
Jeannine Lee Lake,U S House,6,D,Jefferson,Hanover 2A,83,23,0,106
Tom Ferkinhoff,US House,6,L,Jefferson,Hanover 2A,7,0,0,7
Write in,US House,6,,Jefferson,Hanover 2A,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Hanover 2A,165,51,0,216
John Perkins,State Senate,45,D,Jefferson,Hanover 2A,73,22,0,95
Charles Johnson,State Senate,45,L,Jefferson,Hanover 2A,9,1,0,10
Mike Bowling,State Representative,66,R,Jefferson,Hanover 2A,142,44,0,186
Terry Goodin,State Representative,66,D,Jefferson,Hanover 2A,102,32,0,134
,Ballots Cast,,,Jefferson,Hanover 3,,,,265
Mike Braun,U.S. Senate,,R,Jefferson,Hanover 3,117,46,0,163
Joe Donnelly,U.S. Senate,,D,Jefferson,Hanover 3,125,51,0,176
Lucy M Brenton,U.S. Senate,,L,Jefferson,Hanover 3,18,5,0,23
Write in,U.S. Senate,,,Jefferson,Hanover 3,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Hanover 3,124,48,0,172
Jim Harper,Secretary of State,,D,Jefferson,Hanover 3,114,52,0,166
Mark W. Rutherford,Secretary of State,,L,Jefferson,Hanover 3,13,2,0,15
Write in,Secretary of State,,,Jefferson,Hanover 3,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Hanover 3,120,46,0,166
Joselyn Whitticker,Auditor of State,,D,Jefferson,Hanover 3,117,56,0,173
John Schick,Auditor of State,,L,Jefferson,Hanover 3,14,0,0,14
Kelly Mitchell,Treasurer of State,,R,Jefferson,Hanover 3,133,47,0,180
John C. Aguilera,Treasurer of State,,D,Jefferson,Hanover 3,116,54,0,170
Greg Pence,U S House,6,R,Jefferson,Hanover 3,126,46,0,172
Jeannine Lee Lake,U S House,6,D,Jefferson,Hanover 3,118,56,0,174
Tom Ferkinhoff,US House,6,L,Jefferson,Hanover 3,8,0,0,8
Write in,US House,6,,Jefferson,Hanover 3,0,0,0,0
Chris Garlen,State Senate,45,R ,Jefferson,Hanover 3,134,47,0,181
John Perkins,State Senate,45,D,Jefferson,Hanover 3,112,54,0,166
Charles Johnson,State Senate,45,L,Jefferson,Hanover 3,11,0,0,11
Mike Bowling,State Representative,66,R,Jefferson,Hanover 3,114,43,0,157
Terry Goodin,State Representative,66,D,Jefferson,Hanover 3,145,60,0,205
,Ballots Cast,,,Jefferson,Lancaster,,,,455
Mike Braun,U.S. Senate,,R,Jefferson,Lancaster,311,46,0,357
Joe Donnelly,U.S. Senate,,D,Jefferson,Lancaster,115,38,0,153
Lucy M Brenton,U.S. Senate,,L,Jefferson,Lancaster,22,3,0,25
Write in,U.S. Senate,,,Jefferson,Lancaster,0,0,0,0
Connie Lawson,Secretary of State,,R,Jefferson,Lancaster,320,52,0,372
Jim Harper,Secretary of State,,D,Jefferson,Lancaster,114,36,0,150
Mark W. Rutherford,Secretary of State,,L,Jefferson,Lancaster,9,1,0,10
Write in,Secretary of State,,,Jefferson,Lancaster,0,0,0,0
Tera Klutz,Auditor of State,,R,Jefferson,Lancaster,307,47,0,354
Joselyn Whitticker,Auditor of State,,D,Jefferson,Lancaster,118,39,0,157
John Schick,Auditor of State,,L,Jefferson,Lancaster,12,2,0,14
Kelly Mitchell,Treasurer of State,,R,Jefferson,Lancaster,322,51,0,373
John C. Aguilera,Treasurer of State,,D,Jefferson,Lancaster,115,38,0,153
Greg Pence,U S House,6,R,Jefferson,Lancaster,323,48,0,371
Jeannine Lee Lake,U S House,6,D,Jefferson,Lancaster,119,41,0,160
Tom Ferkinhoff,US House,6,L,Jefferson,Lancaster,6,0,0,6
Write in,US House,6,,Jefferson,Lancaster,0,0,0,0
