county,office,district,candidate,party,votes
Elkhart,Auditor Of State,,Tim Berry,Republican,25816
Elkhart,Treasurer Of State,,Michael W Griffin,Democratic,16618
Elkhart,Treasurer Of State,,Richard E Mourdock,Republican,26272
Elkhart,U.S. House,2,Joseph S Donnelly,Democratic,8353
Elkhart,U.S. House,2,J Christopher Chocola,Republican,10305
Elkhart,State Senator,11,Patricia A Mcquade,Democratic,4620
Elkhart,State Senator,11,Joe Zakas,Republican,6543
Elkhart,State House,21,Robert Kovach,Democratic,3454
Elkhart,State House,21,Jackie Walorski Swihart,Republican,4843
Elkhart,State House,22,Larry E Rensberger,Democratic,0
Elkhart,State House,22,William J Bill Ruppel,Republican,0
Elkhart,State House,48,John P Hardy,Democratic,5802
Elkhart,State House,48,Timothy Neese,Republican,6365
Elkhart,State House,49,Mike Puro,Democratic,6955
Elkhart,State House,49,Greg Sell,Libertarian,548
Elkhart,State House,49,John D Ulmer,Republican,8726
Elkhart,State House,82,Jeffrey Keller Espich,Republican,0
Elkhart,Judge Of The Superior Court,"Elkhart County, No. 2",Stephen Ray Bowers,Republican,32541
Elkhart,Judge Of The Superior Court,"Elkhart County, No. 6",David C Bonfiglio,Republican,32302
Elkhart,Prosecuting Attorney,Elkhart 34Th Circuit,"Curtis T Hill, Jr.",Republican,33361
Fayette,U.S. Senator,,Steve Osborn,Libertarian,951
Fayette,U.S. Senator,,Richard G Lugar,Republican,4704
Fayette,U.S. Senator,,Jack H Baldwin,Democratic,0
Fayette,U.S. Senator,,Mark Pool,Independent,0
Fayette,Secretary Of State,,Joe Pearson,Democratic,3354
Fayette,Secretary Of State,,Mike Kole,Libertarian,293
Fayette,Secretary Of State,,Todd Rokita,Republican,3018
Fayette,Secretary Of State,,Bill Stant,Green,0
Fayette,Auditor Of State,,Judy Anderson,Democratic,3485
Fayette,Auditor Of State,,Tim Berry,Republican,3076
Fayette,Treasurer Of State,,Michael W Griffin,Democratic,3395
Fayette,Treasurer Of State,,Richard E Mourdock,Republican,2930
Fayette,U.S. House,6,Barry A Welsh,Democratic,3200
Fayette,U.S. House,6,Mike Pence,Republican,3390
Fayette,State Senator,27,Clayton Phillips,Democratic,0
Fayette,State Senator,27,Allen E Paul,Republican,0
Fayette,State House,55,Dale Lanning,Democratic,3529
Fayette,State House,55,Thomas D Tom Knollman,Republican,3109
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,Kenneth D Faw,Democratic,4317
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,Cynthia E Crispin,Republican,2586
Floyd,U.S. Senator,,Steve Osborn,Libertarian,2300
Floyd,U.S. Senator,,Richard G Lugar,Republican,16941
Floyd,U.S. Senator,,Jack H Baldwin,Democratic,0
Floyd,U.S. Senator,,Mark Pool,Independent,0
Floyd,Secretary Of State,,Joe Pearson,Democratic,12229
Floyd,Secretary Of State,,Mike Kole,Libertarian,677
Floyd,Secretary Of State,,Todd Rokita,Republican,11363
Floyd,Secretary Of State,,Bill Stant,Green,0
Floyd,Auditor Of State,,Judy Anderson,Democratic,12607
Floyd,Auditor Of State,,Tim Berry,Republican,11482
Floyd,Treasurer Of State,,Michael W Griffin,Democratic,12234
Floyd,Treasurer Of State,,Richard E Mourdock,Republican,11667
Floyd,U.S. House,9,Baron Hill,Democratic,11895
Floyd,U.S. House,9,D Eric Schansberg,Libertarian,856
Floyd,U.S. House,9,Michael E Sodrel,Republican,12572
Floyd,U.S. House,9,Donald W Mantooth,Republican,0
Floyd,State Senator,46,Connie Weigleb Sipes,Democratic,15318
Floyd,State Senator,46,Ryan J Bergman,Republican,9637
Floyd,State House,70,Paul J Robertson,Democratic,2212
Floyd,State House,70,Christopher L Byrd,Republican,1981
Floyd,State House,72,William C Cochran,Democratic,12091
Floyd,State House,72,James B Wathen,Republican,8598
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,K Lee Cotner,Democratic,9375
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,Keith A Henderson,Republican,15763
Fountain,U.S. Senator,,Steve Osborn,Libertarian,671
Fountain,U.S. Senator,,Richard G Lugar,Republican,4267
Fountain,U.S. Senator,,Jack H Baldwin,Democratic,0
Fountain,U.S. Senator,,Mark Pool,Independent,0
Fountain,Secretary Of State,,Joe Pearson,Democratic,2215
Fountain,Secretary Of State,,Mike Kole,Libertarian,167
Fountain,Secretary Of State,,Todd Rokita,Republican,2989
Fountain,Secretary Of State,,Bill Stant,Green,0
Fountain,Auditor Of State,,Judy Anderson,Democratic,2374
Fountain,Auditor Of State,,Tim Berry,Republican,2965
Fountain,Treasurer Of State,,Michael W Griffin,Democratic,2252
Fountain,Treasurer Of State,,Richard E Mourdock,Republican,3029
Fountain,U.S. House,4,David Avram Sanders,Democratic,733
Fountain,U.S. House,4,Steve Buyer,Republican,1108
Fountain,State Senator,23,Phil Boots,Republican,3859
Fountain,State House,13,Chester F Dobis,Democratic,0
Fountain,State House,42,F Dale Grubb,Democratic,3952
Fountain,State House,42,Jeffrey Mccoy,Republican,1609
Fountain,Prosecuting Attorney,Fountain 61St Circuit,James R Bunch,Democratic,2530
Fountain,Prosecuting Attorney,Fountain 61St Circuit,Teryl D Martin,Republican,3073
Franklin,U.S. Senator,,Steve Osborn,Libertarian,989
Franklin,U.S. Senator,,Richard G Lugar,Republican,5061
Franklin,U.S. Senator,,Jack H Baldwin,Democratic,2
Franklin,U.S. Senator,,Mark Pool,Independent,5
Franklin,Secretary Of State,,Joe Pearson,Democratic,2925
Franklin,Secretary Of State,,Mike Kole,Libertarian,313
Franklin,Secretary Of State,,Todd Rokita,Republican,3312
Franklin,Secretary Of State,,Bill Stant,Green,4
Franklin,Auditor Of State,,Judy Anderson,Democratic,3147
Franklin,Auditor Of State,,Tim Berry,Republican,3416
Franklin,Treasurer Of State,,Michael W Griffin,Democratic,2950
Franklin,Treasurer Of State,,Richard E Mourdock,Republican,3553
Franklin,U.S. House,6,Barry A Welsh,Democratic,2744
Franklin,U.S. House,6,Mike Pence,Republican,4115
Franklin,State Senator,27,Clayton Phillips,Democratic,0
Franklin,State Senator,27,Allen E Paul,Republican,0
Franklin,State House,55,Dale Lanning,Democratic,1145
Franklin,State House,55,Thomas D Tom Knollman,Republican,1483
Franklin,State House,68,Robert J Bischoff,Democratic,2226
Franklin,State House,68,Bill Ullrich,Republican,1053
Franklin,Judge Of The Circuit Court,Franklin 37Th Circuit,J Steven Cox,Republican,4994
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,Melvin F Wilhelm,Democratic,4330
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,"Hubert Branstetter, Jr.",Republican,2724
Fulton,U.S. Senator,,Steve Osborn,Libertarian,697
Fulton,U.S. Senator,,Richard G Lugar,Republican,5493
Fulton,U.S. Senator,,Jack H Baldwin,Democratic,0
Fulton,U.S. Senator,,Mark Pool,Independent,1
Fulton,Secretary Of State,,Joe Pearson,Democratic,3018
Fulton,Secretary Of State,,Mike Kole,Libertarian,201
Fulton,Secretary Of State,,Todd Rokita,Republican,3632
Fulton,Secretary Of State,,Bill Stant,Green,1
Fulton,Auditor Of State,,Judy Anderson,Democratic,3062
Fulton,Auditor Of State,,Tim Berry,Republican,3761
Fulton,Treasurer Of State,,Michael W Griffin,Democratic,2922
Fulton,Treasurer Of State,,Richard E Mourdock,Republican,3849
Fulton,U.S. House,2,Joseph S Donnelly,Democratic,3140
Fulton,U.S. House,2,J Christopher Chocola,Republican,3804
Fulton,State House,16,Eric A Gutwein,Republican,4645
Fulton,State House,17,Nancy J Dembowski,Democratic,0
Fulton,State House,17,Steve Heim,Republican,0
Fulton,State House,23,John Christopher Rahe,Democratic,189
Fulton,State House,23,William C Friend,Republican,363
Fulton,Judge Of The Superior Court,Fulton County,Wayne E Steele,Republican,5191
Fulton,Prosecuting Attorney,Fulton 41St Circuit,Richard A Brown,Republican,4971
Gibson,U.S. Senator,,Steve Osborn,Libertarian,969
Gibson,U.S. Senator,,Richard G Lugar,Republican,8395
Gibson,U.S. Senator,,Jack H Baldwin,Democratic,0
Gibson,U.S. Senator,,Mark Pool,Independent,2
Gibson,Secretary Of State,,Joe Pearson,Democratic,5907
Gibson,Secretary Of State,,Mike Kole,Libertarian,331
Gibson,Secretary Of State,,Todd Rokita,Republican,5220
Gibson,Secretary Of State,,Bill Stant,Green,6
Gibson,Auditor Of State,,Judy Anderson,Democratic,6286
Gibson,Auditor Of State,,Tim Berry,Republican,5137
Gibson,Treasurer Of State,,Michael W Griffin,Democratic,5727
Gibson,Treasurer Of State,,Richard E Mourdock,Republican,5794
Gibson,U.S. House,8,Brad Ellsworth,Democratic,7227
Gibson,U.S. House,8,John N Hostettler,Republican,4737
Gibson,State Senator,48,Lindel O Hume,Democratic,8166
Gibson,State Senator,49,Robert J Deig,Democratic,751
Gibson,State Senator,49,George R Postletheweight,Republican,602
Gibson,State House,64,Kreg S Battles,Democratic,5125
Gibson,State House,64,Ja Thomas,Libertarian,200
Gibson,State House,64,Troy Woodruff,Republican,4903
Gibson,Judge Of The Circuit Court,Gibson 66Th Circuit,John Robert Kinkle,Democratic,5157
Gibson,Judge Of The Circuit Court,Gibson 66Th Circuit,Jeff Meade,Republican,6757
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,Robert Krieg,Republican,8440
Grant,U.S. Senator,,Steve Osborn,Libertarian,1638
Grant,U.S. Senator,,Richard G Lugar,Republican,13758
Grant,U.S. Senator,,Jack H Baldwin,Democratic,0
Grant,U.S. Senator,,Mark Pool,Independent,0
Grant,Secretary Of State,,Joe Pearson,Democratic,8006
Grant,Secretary Of State,,Mike Kole,Libertarian,460
Grant,Secretary Of State,,Todd Rokita,Republican,9787
Grant,Secretary Of State,,Bill Stant,Green,0
Grant,Auditor Of State,,Judy Anderson,Democratic,7768
Grant,Auditor Of State,,Tim Berry,Republican,10150
Grant,Treasurer Of State,,Michael W Griffin,Democratic,7640
Grant,Treasurer Of State,,Richard E Mourdock,Republican,10085
Grant,U.S. House,5,Katherine Fox Carr,Democratic,6410
Grant,U.S. House,5,Sheri Conover Sharlow,Libertarian,480
Grant,U.S. House,5,Dan Burton,Republican,11643
Grant,U.S. House,5,John Miller,Independent,0
Grant,State Senator,17,Gary Dillon,Republican,3225
Grant,State Senator,19,David C Ford,Republican,6365
Grant,State Senator,21,Janelda Ellis,Democratic,0
Grant,State Senator,21,Jeff Drozda,Republican,0
Grant,State House,18,David A Wolkins,Republican,0
Grant,State House,30,Ron Herrell,Democratic,0
Grant,State House,30,John E Smith,Republican,0
Grant,State House,31,Larry R Hile,Democratic,5192
Grant,State House,31,Timothy W Harris,Republican,5742
Grant,State House,32,P Eric Turner,Republican,5370
Grant,Judge Of The Circuit Court,Grant 48Th Circuit,Mark E Spitzer,Republican,12962
Grant,Judge Of The Superior Court,"Grant County, No. 2",Randall Lee Johnson,Republican,12960
Grant,Prosecuting Attorney,Grant 48Th Circuit,David M Payne,Democratic,8037
Grant,Prosecuting Attorney,Grant 48Th Circuit,"James D Luttrull, Jr.",Republican,10790
Greene,U.S. Senator,,Steve Osborn,Libertarian,1031
Greene,U.S. Senator,,Richard G Lugar,Republican,7757
Greene,U.S. Senator,,Jack H Baldwin,Democratic,28
Greene,U.S. Senator,,Mark Pool,Independent,0
Greene,Secretary Of State,,Joe Pearson,Democratic,4886
Greene,Secretary Of State,,Mike Kole,Libertarian,315
Greene,Secretary Of State,,Todd Rokita,Republican,4991
Greene,Secretary Of State,,Bill Stant,Green,7
Greene,Auditor Of State,,Judy Anderson,Democratic,5377
Greene,Auditor Of State,,Tim Berry,Republican,4845
Greene,Treasurer Of State,,Michael W Griffin,Democratic,4681
Greene,Treasurer Of State,,Richard E Mourdock,Republican,4972
Greene,U.S. House,8,Brad Ellsworth,Democratic,5651
Greene,U.S. House,8,John N Hostettler,Republican,4610
Greene,State Senator,39,Steven M Thais,Democratic,3054
Greene,State Senator,39,John M Waterman,Republican,4168
Greene,State House,45,Michael Dudley Bledsoe,Democratic,1300
Greene,State House,45,Bruce Alan Borders,Republican,2997
Greene,State House,62,Jerry L Denbo,Democratic,3724
Greene,State House,62,Donald O Patton,Republican,1850
Greene,Judge Of The Circuit Court,Greene 63Rd Circuit,Joseph A Sullivan,Democratic,4487
Greene,Judge Of The Circuit Court,Greene 63Rd Circuit,Eric Chipman Allen,Republican,6109
Greene,Prosecuting Attorney,Greene 63Rd Circuit,Jarrod Dwight Holtsclaw,Republican,7501
Hamilton,U.S. Senator,,Steve Osborn,Libertarian,4226
Hamilton,U.S. Senator,,Richard G Lugar,Republican,49077
Hamilton,U.S. Senator,,Jack H Baldwin,Democratic,17
Hamilton,U.S. Senator,,Mark Pool,Independent,30
Hamilton,Secretary Of State,,Joe Pearson,Democratic,15114
Hamilton,Secretary Of State,,Mike Kole,Libertarian,1775
Hamilton,Secretary Of State,,Todd Rokita,Republican,41911
Hamilton,Secretary Of State,,Bill Stant,Green,20
Hamilton,Auditor Of State,,Judy Anderson,Democratic,16568
Hamilton,Auditor Of State,,Tim Berry,Republican,41289
Hamilton,Treasurer Of State,,Michael W Griffin,Democratic,16185
Hamilton,Treasurer Of State,,Richard E Mourdock,Republican,40929
Hamilton,U.S. House,5,Katherine Fox Carr,Democratic,15847
Hamilton,U.S. House,5,Sheri Conover Sharlow,Libertarian,2393
Hamilton,U.S. House,5,Dan Burton,Republican,40347
Hamilton,U.S. House,5,John Miller,Independent,8
Hamilton,State Senator,21,Janelda Ellis,Democratic,1695
Hamilton,State Senator,21,Jeff Drozda,Republican,5319
Hamilton,State Senator,29,Michael A Delph,Republican,6848
Hamilton,State Senator,31,Russell Leroy Brown,Democratic,0
Hamilton,State Senator,31,"James W Merritt, Jr.",Republican,0
Hamilton,State House,24,Richard W Rich Mcclain,Republican,0
Hamilton,State House,29,Gregory J Marchant,Democratic,5557
Hamilton,State House,29,Kathy Kreag Richardson,Republican,13959
Hamilton,State House,32,P Eric Turner,Republican,1714
Hamilton,State House,37,Scott E Reske,Democratic,0
Hamilton,State House,39,"Alvin E Rusty Skoog, Jr.",Democratic,5140
Hamilton,State House,39,Gerald R Jerry Torr,Republican,13359
Hamilton,State House,88,Susan E Fuldauer,Democratic,715
Hamilton,State House,88,Brian C Bosma,Republican,2012
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 1",Steven R Nation,Republican,46224
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 6","Neal Frederick Eggeson, Jr.",Democratic,15880
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 6",Gail Bardach,Republican,41445
Hamilton,Prosecuting Attorney,Hamilton 24Th Circuit,Sonia J Leerkamp,Republican,46157
Hancock,U.S. Senator,,Steve Osborn,Libertarian,1605
Hancock,U.S. Senator,,Richard G Lugar,Republican,13810
Hancock,U.S. Senator,,Jack H Baldwin,Democratic,0
Hancock,U.S. Senator,,Mark Pool,Independent,0
Hancock,Secretary Of State,,Joe Pearson,Democratic,5151
Hancock,Secretary Of State,,Mike Kole,Libertarian,731
Hancock,Secretary Of State,,Todd Rokita,Republican,11657
Hancock,Secretary Of State,,Bill Stant,Green,0
Hancock,Auditor Of State,,Judy Anderson,Democratic,5897
Hancock,Auditor Of State,,Tim Berry,Republican,11401
Hancock,Treasurer Of State,,Michael W Griffin,Democratic,5561
Hancock,Treasurer Of State,,Richard E Mourdock,Republican,11469
Hancock,U.S. House,6,Barry A Welsh,Democratic,0
Hancock,U.S. House,6,Mike Pence,Republican,0
Hancock,State House,53,Robert Cherry,Republican,12988
Hancock,State House,57,Jd Lux,Democratic,0
Hancock,State House,57,Sean R Eberhart,Republican,0
Hancock,State House,88,Susan E Fuldauer,Democratic,0
Hancock,State House,88,Brian C Bosma,Republican,0
Hancock,Judge Of The Circuit Court,Hancock 18Th Circuit,Richard D Culver,Republican,14196
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,C Dean Dobbins,Republican,11646
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,Larry C Gossett,Independent,4115
Harrison,U.S. Senator,,Steve Osborn,Libertarian,1625
Harrison,U.S. Senator,,Richard G Lugar,Republican,9484
Harrison,U.S. Senator,,Jack H Baldwin,Democratic,0
Harrison,U.S. Senator,,Mark Pool,Independent,0
Harrison,Secretary Of State,,Joe Pearson,Democratic,6695
Harrison,Secretary Of State,,Mike Kole,Libertarian,429
Harrison,Secretary Of State,,Todd Rokita,Republican,5795
Harrison,Secretary Of State,,Bill Stant,Green,0
Harrison,Auditor Of State,,Judy Anderson,Democratic,6899
Harrison,Auditor Of State,,Tim Berry,Republican,6017
Harrison,Treasurer Of State,,Michael W Griffin,Democratic,6719
Harrison,Treasurer Of State,,Richard E Mourdock,Republican,6127
Harrison,U.S. House,9,Baron Hill,Democratic,6404
Harrison,U.S. House,9,D Eric Schansberg,Libertarian,564
Harrison,U.S. House,9,Michael E Sodrel,Republican,6577
Harrison,U.S. House,9,Donald W Mantooth,Republican,0
Harrison,State Senator,47,"Richard D Young, Jr.",Democratic,7851
Harrison,State Senator,47,Brian C Thomas,Republican,5463
Harrison,State House,70,Paul J Robertson,Democratic,7604
Harrison,State House,70,Christopher L Byrd,Republican,5597
Harrison,State House,73,Dennie Oxley,Democratic,207
Harrison,Prosecuting Attorney,Harrison 3Rd Circuit,Dennis L Byrd,Democratic,9829
Hendricks,U.S. Senator,,Steve Osborn,Libertarian,2841
Hendricks,U.S. Senator,,Richard G Lugar,Republican,25216
Hendricks,U.S. Senator,,Jack H Baldwin,Democratic,0
Hendricks,U.S. Senator,,Mark Pool,Independent,15
Hendricks,Secretary Of State,,Joe Pearson,Democratic,9021
Hendricks,Secretary Of State,,Mike Kole,Libertarian,1056
Hendricks,Secretary Of State,,Todd Rokita,Republican,21301
Hendricks,Secretary Of State,,Bill Stant,Green,4
Hendricks,Auditor Of State,,Judy Anderson,Democratic,9815
Hendricks,Auditor Of State,,Tim Berry,Republican,21091
Hendricks,Treasurer Of State,,Michael W Griffin,Democratic,9696
Hendricks,Treasurer Of State,,Richard E Mourdock,Republican,20958
Hendricks,U.S. House,4,David Avram Sanders,Democratic,9799
Hendricks,U.S. House,4,Steve Buyer,Republican,21384
Hendricks,State House,28,Jeffrey A Thompson,Republican,5637
Hendricks,State House,40,Matthew D Matt Whetstone,Republican,15268
Hendricks,State House,91,Timothy J Huber,Democratic,1257
Hendricks,State House,91,Robert W Behning,Republican,2588
Hendricks,Judge Of The Superior Court,"Hendricks County, No. 1",Robert W Bob Freese,Republican,23833
Hendricks,Judge Of The Superior Court,"Hendricks County, No. 3",Karen M Love,Republican,23926
Hendricks,Judge Of The Superior Court,"Hendricks County, No. 4",Mark A Smith,Republican,23556
Hendricks,Judge Of The Superior Court,"Hendricks County, No. 5",Nicholas G Schmutte,Democratic,9570
Hendricks,Judge Of The Superior Court,"Hendricks County, No. 5",Stephenie Lemay-Luken,Republican,21097
Hendricks,Prosecuting Attorney,Hendricks 55Th Circuit,Patricia Ann Baldwin,Republican,23848
Henry,U.S. Senator,,Steve Osborn,Libertarian,1776
Henry,U.S. Senator,,Richard G Lugar,Republican,10375
Henry,U.S. Senator,,Jack H Baldwin,Democratic,0
Henry,U.S. Senator,,Mark Pool,Independent,0
Henry,Secretary Of State,,Joe Pearson,Democratic,6315
Henry,Secretary Of State,,Mike Kole,Libertarian,728
Henry,Secretary Of State,,Todd Rokita,Republican,7568
Henry,Secretary Of State,,Bill Stant,Green,0
Henry,Auditor Of State,,Judy Anderson,Democratic,7119
Henry,Auditor Of State,,Tim Berry,Republican,7370
Henry,Treasurer Of State,,Michael W Griffin,Democratic,6934
Henry,Treasurer Of State,,Richard E Mourdock,Republican,7486
Henry,U.S. House,6,Barry A Welsh,Democratic,6214
Henry,U.S. House,6,Mike Pence,Republican,8681
Henry,State Senator,26,Sue Errington,Democratic,0
Henry,State Senator,26,Andrew Stillman Phipps,Republican,0
Henry,State Senator,26,Pat L Smith,Independent,0
Henry,State House,54,David G Sadler,Democratic,4470
Henry,State House,54,Rex Bell,Libertarian,969
Henry,State House,54,Thomas E Saunders,Republican,4799
Henry,Prosecuting Attorney,Henry 53Rd Circuit,Kit C Dean Crane,Republican,10057
Howard,U.S. Senator,,Steve Osborn,Libertarian,2804
Howard,U.S. Senator,,Richard G Lugar,Republican,17660
Howard,U.S. Senator,,Jack H Baldwin,Democratic,0
Howard,U.S. Senator,,Mark Pool,Independent,25
Howard,Secretary Of State,,Joe Pearson,Democratic,12191
Howard,Secretary Of State,,Mike Kole,Libertarian,807
Howard,Secretary Of State,,Todd Rokita,Republican,13667
Howard,Secretary Of State,,Bill Stant,Green,3
Howard,Auditor Of State,,Judy Anderson,Democratic,13248
Howard,Auditor Of State,,Tim Berry,Republican,13246
Howard,Treasurer Of State,,Michael W Griffin,Democratic,12696
Howard,Treasurer Of State,,Richard E Mourdock,Republican,13588
Howard,U.S. House,4,David Avram Sanders,Democratic,0
Howard,U.S. House,4,Steve Buyer,Republican,0
Howard,U.S. House,5,Katherine Fox Carr,Democratic,6299
Howard,U.S. House,5,Sheri Conover Sharlow,Libertarian,458
Howard,U.S. House,5,Dan Burton,Republican,10936
Howard,U.S. House,5,John Miller,Independent,2
Howard,State Senator,21,Janelda Ellis,Democratic,10167
Howard,State Senator,21,Jeff Drozda,Republican,10676
Howard,State House,30,Ron Herrell,Democratic,9722
Howard,State House,30,John E Smith,Republican,7505
Howard,State House,32,P Eric Turner,Republican,1842
Howard,State House,38,James R Buck,Republican,5543
Howard,Judge Of The Superior Court,"Howard County, No. 2",Stephen M Jessup,Republican,18274
Howard,Judge Of The Superior Court,"Howard County, No. 4",George A Hopkins,Republican,18204
Howard,Prosecuting Attorney,Howard 62Nd Circuit,James R Fleming,Republican,18342
Huntington,U.S. Senator,,Steve Osborn,Libertarian,1104
Huntington,U.S. Senator,,Richard G Lugar,Republican,7392
Huntington,U.S. Senator,,Jack H Baldwin,Democratic,0
Huntington,U.S. Senator,,Mark Pool,Independent,0
Huntington,Secretary Of State,,Joe Pearson,Democratic,3133
Huntington,Secretary Of State,,Mike Kole,Libertarian,320
Huntington,Secretary Of State,,Todd Rokita,Republican,6049
Huntington,Secretary Of State,,Bill Stant,Green,0
Huntington,Auditor Of State,,Judy Anderson,Democratic,3181
Huntington,Auditor Of State,,Tim Berry,Republican,6291
Huntington,Treasurer Of State,,Michael W Griffin,Democratic,3024
Huntington,Treasurer Of State,,Richard E Mourdock,Republican,6056
Huntington,U.S. House,3,Thomas E Hayhurst,Democratic,0
Huntington,U.S. House,3,Mark E Souder,Republican,0
Huntington,State Senator,17,Gary Dillon,Republican,7376
Huntington,State Senator,19,David C Ford,Republican,0
Huntington,State House,50,Felix F Aguilar,Libertarian,1312
Huntington,State House,50,Daniel Joseph Leonard,Republican,7074
Huntington,Judge Of The Circuit Court,Huntington 56Th Circuit,Thomas M Hakes,Republican,7631
Huntington,Prosecuting Attorney,Huntington 56Th Circuit,Amy C Richison,Republican,7516
Jackson,U.S. Senator,,Steve Osborn,Libertarian,1203
Jackson,U.S. Senator,,Richard G Lugar,Republican,9887
Jackson,U.S. Senator,,Jack H Baldwin,Democratic,1
Jackson,U.S. Senator,,Mark Pool,Independent,4
Jackson,Secretary Of State,,Joe Pearson,Democratic,6885
Jackson,Secretary Of State,,Mike Kole,Libertarian,507
Jackson,Secretary Of State,,Todd Rokita,Republican,5951
Jackson,Secretary Of State,,Bill Stant,Green,0
Jackson,Auditor Of State,,Judy Anderson,Democratic,6844
Jackson,Auditor Of State,,Tim Berry,Republican,6336
Jackson,Treasurer Of State,,Michael W Griffin,Democratic,6601
Jackson,Treasurer Of State,,Richard E Mourdock,Republican,6494
Jackson,U.S. House,9,Baron Hill,Democratic,6952
Jackson,U.S. House,9,D Eric Schansberg,Libertarian,993
Jackson,U.S. House,9,Michael E Sodrel,Republican,5825
Jackson,U.S. House,9,Donald W Mantooth,Republican,0
Jackson,State Senator,43,Lane A Siekman,Democratic,0
Jackson,State Senator,43,Johnny Nugent,Republican,0
Jackson,State Senator,45,James Lewis,Democratic,626
Jackson,State Senator,45,Floyd E Coates,Republican,404
Jackson,State House,65,Eric A Koch,Republican,2322
Jackson,State House,69,David Cheatham,Democratic,0
Jackson,State House,69,Billy Bright,Republican,0
Jackson,State House,73,Dennie Oxley,Democratic,1215
Jackson,Judge Of The Circuit Court,Jackson 40Th Circuit,William Bill E Vance,Democratic,10304
Jackson,Prosecuting Attorney,Jackson 40Th Circuit,Alan L Marshall,Democratic,4876
Jackson,Prosecuting Attorney,Jackson 40Th Circuit,Richard W Poynter,Republican,8844
Jasper,U.S. Senator,,Steve Osborn,Libertarian,876
Jasper,U.S. Senator,,Richard G Lugar,Republican,5122
Jasper,U.S. Senator,,Jack H Baldwin,Democratic,0
Jasper,U.S. Senator,,Mark Pool,Independent,7
Jasper,Secretary Of State,,Joe Pearson,Democratic,2856
Jasper,Secretary Of State,,Mike Kole,Libertarian,209
Jasper,Secretary Of State,,Todd Rokita,Republican,4050
Jasper,Secretary Of State,,Bill Stant,Green,6
Jasper,Auditor Of State,,Judy Anderson,Democratic,3011
Jasper,Auditor Of State,,Tim Berry,Republican,3912
Jasper,Treasurer Of State,,Michael W Griffin,Democratic,2946
Jasper,Treasurer Of State,,Richard E Mourdock,Republican,3956
Jasper,U.S. House,4,David Avram Sanders,Democratic,0
Jasper,U.S. House,4,Steve Buyer,Republican,0
Jasper,State House,13,Chester F Dobis,Democratic,0
Jasper,State House,16,Eric A Gutwein,Republican,4030
Jasper,Judge Of The Circuit Court,Jasper 30Th Circuit,John David Potter,Republican,5099
Jasper,Prosecuting Attorney,Jasper 30Th Circuit,Kathryn B O'Neall,Republican,5144
Jay,U.S. Senator,,Steve Osborn,Libertarian,795
Jay,U.S. Senator,,Richard G Lugar,Republican,4850
Jay,U.S. Senator,,Jack H Baldwin,Democratic,0
Jay,U.S. Senator,,Mark Pool,Independent,0
Jay,Secretary Of State,,Joe Pearson,Democratic,2819
Jay,Secretary Of State,,Mike Kole,Libertarian,270
Jay,Secretary Of State,,Todd Rokita,Republican,3260
Jay,Secretary Of State,,Bill Stant,Green,0
Jay,Auditor Of State,,Judy Anderson,Democratic,2990
Jay,Auditor Of State,,Tim Berry,Republican,3322
Jay,Treasurer Of State,,Michael W Griffin,Democratic,2742
Jay,Treasurer Of State,,Richard E Mourdock,Republican,3271
Jay,U.S. House,3,Thomas E Hayhurst,Democratic,0
Jay,U.S. House,3,Mark E Souder,Republican,0
Jay,State Senator,19,David C Ford,Republican,0
Jay,State House,33,Ronald David Liggett,Democratic,2930
Jay,State House,33,Bill J Davis,Republican,3594
Jay,Judge Of The Circuit Court,Jay 58Th Circuit,Brian D Hutchison,Republican,5052
Jay,Prosecuting Attorney,Jay 58Th Circuit,Robert A Clamme,Democratic,5008
Jefferson,U.S. Senator,,Steve Osborn,Libertarian,1150
Jefferson,U.S. Senator,,Richard G Lugar,Republican,6838
Jefferson,U.S. Senator,,Jack H Baldwin,Democratic,0
Jefferson,U.S. Senator,,Mark Pool,Independent,0
Jefferson,Secretary Of State,,Joe Pearson,Democratic,5160
Jefferson,Secretary Of State,,Mike Kole,Libertarian,325
Jefferson,Secretary Of State,,Todd Rokita,Republican,4286
Jefferson,Secretary Of State,,Bill Stant,Green,0
Jefferson,Auditor Of State,,Judy Anderson,Democratic,5211
Jefferson,Auditor Of State,,Tim Berry,Republican,4293
Jefferson,Treasurer Of State,,Michael W Griffin,Democratic,5194
Jefferson,Treasurer Of State,,Richard E Mourdock,Republican,4297
Jefferson,U.S. House,6,Barry A Welsh,Democratic,0
Jefferson,U.S. House,6,Mike Pence,Republican,0
Jefferson,State Senator,45,James Lewis,Democratic,6047
Jefferson,State Senator,45,Floyd E Coates,Republican,4073
Jefferson,State House,66,Terry Goodin,Democratic,0
