county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,275,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,27,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,456,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,251,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,21,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,1,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,444,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,255,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,22,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,471,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,248,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,470,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,254,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Fed(inhoff,15,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,458,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,258,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,16,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,298,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,176,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,38,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,313,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,176,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,21,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,302,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,183,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,21,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,332,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,173,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,316,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,180,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,15,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,315,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,173,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,20,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,190,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,124,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,20,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,1,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,200,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,106,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,17,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,195,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,111,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,16,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,214,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,110,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,212,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,114,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,10,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,208,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,110,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,14,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,74,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,50,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,9,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,78,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,46,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,5,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,78,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,46,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,4,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,80,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,50,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,81,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,49,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,2,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,83,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,48,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,1,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,394,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,215,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,27,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,400,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,218,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,16,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,392,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,216,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,23,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,413,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,216,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,414,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,217,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,10,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,401,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,215,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,19,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,276,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,152,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,17,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,283,,,,,
Jefferson,Hanover 2a,State Secretary,,,(d) Jim Harper,0,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,13,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,1,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,277,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,146,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,11,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,292,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,143,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,303,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,143,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,4,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,295,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,139,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,11,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,296,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,110,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,20,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,309,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,101,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,11,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,1,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,308,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,104,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,11,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,327,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,97,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,312,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,109,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,7,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garten,323,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,95,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,10,,,,,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,250,,,,,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,120,,,,,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,26,,,,,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,254,,,,,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,116,,,,,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,18,,,,,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,255,,,,,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,124,,,,,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,9,,,,,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,264,,,,,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,123,,,,,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,263,,,,,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,120,,,,,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,12,,,,,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,,,,
Jefferson,Hanover 2a,State Senate,,R,Chris Garton,261,,,,,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,113,,,,,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,19,,,,,
