county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Dekalb,Keyser 1,U.S. Senate,,R,Mike Braun,162,,,,,
Dekalb,Keyser 1,U.S. Senate,,D,Joe Donnelly,94,,,,,
Dekalb,Keyser 1,U.S. Senate,,L,Lucy M. Brenton,17,,,,,
Dekalb,Keyser 1,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 1,State Secretary,,R,Connie Lawson,170,,,,,
Dekalb,Keyser 1,State Secretary,,D,Jim Harper,87,,,,,
Dekalb,Keyser 1,State Secretary,,L,Mark W. Rutherford,16,,,,,
Dekalb,Keyser 1,State Secretary,,,Write in,0,,,,,
Dekalb,Keyser 1,State Auditor,,R,Tera Klutz,161,,,,,
Dekalb,Keyser 1,State Auditor,,D,Joselyn Whitticker,91,,,,,
Dekalb,Keyser 1,State Auditor,,L,John Schick,20,,,,,
Dekalb,Keyser 1,State Treasurer,,R,Kelly Mitchell,175,,,,,
Dekalb,Keyser 1,State Treasurer,,D,John C. Aguilera,93,,,,,
Dekalb,Keyser 1,U.S. House,3,R,Jim Banks,175,,,,,
Dekalb,Keyser 1,U.S. House,3,D,Courtney Tritch,95,,,,,
Dekalb,Keyser 1,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 1,State House,52,R,Ben Smaltz,186,,,,,
Dekalb,Keyser 1,State House,52,D,Martha Lemert,87,,,,,
Dekalb,Keyser 2,U.S. Senate,,R,Mike Braun,208,,,,,
Dekalb,Keyser 2,U.S. Senate,,D,Joe Donnelly,160,,,,,
Dekalb,Keyser 2,U.S. Senate,,L,Lucy M. Brenton,17,,,,,
Dekalb,Keyser 2,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 2,State Secretary,,R,Connie Lawson,222,,,,,
Dekalb,Keyser 2,State Secretary,,D,Jim Harper,139,,,,,
Dekalb,Keyser 2,State Secretary,,L,Mark W. Rutherford,17,,,,,
Dekalb,Keyser 2,State Secretary,,,Write in,0,,,,,
Dekalb,Keyser 2,State Auditor,,R,Tera Klutz,223,,,,,
Dekalb,Keyser 2,State Auditor,,D,Joselyn Whitticker,139,,,,,
Dekalb,Keyser 2,State Auditor,,L,John Schick,16,,,,,
Dekalb,Keyser 2,State Treasurer,,R,Kelly Mitchell,227,,,,,
Dekalb,Keyser 2,State Treasurer,,D,John C. Aguilera,151,,,,,
Dekalb,Keyser 2,U.S. House,3,R,Jim Banks,228,,,,,
Dekalb,Keyser 2,U.S. House,3,D,Courtney Tritch,156,,,,,
Dekalb,Keyser 2,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 2,State House,52,R,Ben Smaltz,232,,,,,
Dekalb,Keyser 2,State House,52,D,Martha Lemert,148,,,,,
Dekalb,Keyser 3,U.S. Senate,,R,Mike Braun,238,,,,,
Dekalb,Keyser 3,U.S. Senate,,D,Joe Donnelly,158,,,,,
Dekalb,Keyser 3,U.S. Senate,,L,Lucy M. Brenton,10,,,,,
Dekalb,Keyser 3,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 3,State Secretary,,R,Connie Lawson,260,,,,,
Dekalb,Keyser 3,State Secretary,,D,Jim Harper,127,,,,,
Dekalb,Keyser 3,State Secretary,,L,Mark W. Rutherford,15,,,,,
Dekalb,Keyser 3,State Secretary,,,Write in,0,,,,,
Dekalb,Keyser 3,State Auditor,,R,Tera Klutz,259,,,,,
Dekalb,Keyser 3,State Auditor,,D,Joselyn Whitticker,121,,,,,
Dekalb,Keyser 3,State Auditor,,L,John Schick,18,,,,,
Dekalb,Keyser 3,State Treasurer,,R,Kelly Mitchell,268,,,,,
Dekalb,Keyser 3,State Treasurer,,D,John C. Aguilera,134,,,,,
Dekalb,Keyser 3,U.S. House,3,R,Jim Banks,265,,,,,
Dekalb,Keyser 3,U.S. House,3,D,Courtney Tritch,140,,,,,
Dekalb,Keyser 3,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 3,State House,52,R,Ben Smaltz,281,,,,,
Dekalb,Keyser 3,State House,52,D,Martha Lemert,124,,,,,
Dekalb,Keyser 4,U.S. Senate,,R,Mike Braun,325,,,,,
Dekalb,Keyser 4,U.S. Senate,,D,Joe Donnelly,187,,,,,
Dekalb,Keyser 4,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Dekalb,Keyser 4,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 4,State Secretary,,R,Connie Lawson,338,,,,,
Dekalb,Keyser 4,State Secretary,,D,Jim Harper,162,,,,,
Dekalb,Keyser 4,State Secretary,,L,Mark W. Rutherford,20,,,,,
Dekalb,Keyser 4,State Secretary,,,Write in,1,,,,,
Dekalb,Keyser 4,State Auditor,,R,Tera Klutz,333,,,,,
Dekalb,Keyser 4,State Auditor,,D,Joselyn Whitticker,163,,,,,
Dekalb,Keyser 4,State Auditor,,L,John Schick,18,,,,,
Dekalb,Keyser 4,State Treasurer,,R,Kelly Mitchell,346,,,,,
Dekalb,Keyser 4,State Treasurer,,D,John C. Aguilera,168,,,,,
Dekalb,Keyser 4,U.S. House,3,R,Jim Banks,344,,,,,
Dekalb,Keyser 4,U.S. House,3,D,Courtney Tritch,185,,,,,
Dekalb,Keyser 4,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 4,State House,52,R,Ben Smaltz,361,,,,,
Dekalb,Keyser 4,State House,52,D,Martha Lemert,167,,,,,
Dekalb,Keyser 5,U.S. Senate,,R,Mike Braun,247,,,,,
Dekalb,Keyser 5,U.S. Senate,,D,Joe Donnelly,97,,,,,
Dekalb,Keyser 5,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Dekalb,Keyser 5,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 5,State Secretary,,R,Connie Lawson,262,,,,,
Dekalb,Keyser 5,State Secretary,,D,Jim Harper,83,,,,,
Dekalb,Keyser 5,State Secretary,,L,Mark W. Rutherford,14,,,,,
Dekalb,Keyser 5,State Secretary,,,Write in,0,,,,,
Dekalb,Keyser 5,State Auditor,,R,Tera Klutz,264,,,,,
Dekalb,Keyser 5,State Auditor,,D,Joselyn Whitticker,79,,,,,
Dekalb,Keyser 5,State Auditor,,L,John Schick,13,,,,,
Dekalb,Keyser 5,State Treasurer,,R,Kelly Mitchell,268,,,,,
Dekalb,Keyser 5,State Treasurer,,D,John C. Aguilera,87,,,,,
Dekalb,Keyser 5,U.S. House,3,R,Jim Banks,261,,,,,
Dekalb,Keyser 5,U.S. House,3,D,Courtney Tritch,100,,,,,
Dekalb,Keyser 5,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 5,State House,52,R,Ben Smaltz,262,,,,,
Dekalb,Keyser 5,State House,52,D,Martha Lemert,95,,,,,
Dekalb,Keyser 6,U.S. Senate,,R,Mike Braun,13,,,,,
Dekalb,Keyser 6,U.S. Senate,,D,Joe Donnelly,6,,,,,
Dekalb,Keyser 6,U.S. Senate,,L,Lucy M. Brenton,3,,,,,
Dekalb,Keyser 6,U.S. Senate,,,Write in,0,,,,,
Dekalb,Keyser 6,State Secretary,,R,Connie Lawson,16,,,,,
Dekalb,Keyser 6,State Secretary,,D,Jim Harper,3,,,,,
Dekalb,Keyser 6,State Secretary,,L,Mark W. Rutherford,2,,,,,
Dekalb,Keyser 6,State Secretary,,,Write in,0,,,,,
Dekalb,Keyser 6,State Auditor,,R,Tera Klutz,15,,,,,
Dekalb,Keyser 6,State Auditor,,D,Joselyn Whitticker,3,,,,,
Dekalb,Keyser 6,State Auditor,,L,John Schick,3,,,,,
Dekalb,Keyser 6,State Treasurer,,R,Kelly Mitchell,16,,,,,
Dekalb,Keyser 6,State Treasurer,,D,John C. Aguilera,4,,,,,
Dekalb,Keyser 6,U.S. House,3,R,Jim Banks,16,,,,,
Dekalb,Keyser 6,U.S. House,3,D,Courtney Tritch,6,,,,,
Dekalb,Keyser 6,U.S. House,3,,Write in,0,,,,,
Dekalb,Keyser 6,State House,52,R,Ben Smaltz,17,,,,,
Dekalb,Keyser 6,State House,52,D,Martha Lemert,5,,,,,
Dekalb,Newville,U.S. Senate,,R,Mike Braun,153,,,,,
Dekalb,Newville,U.S. Senate,,D,Joe Donnelly,39,,,,,
Dekalb,Newville,U.S. Senate,,L,Lucy M. Brenton,6,,,,,
Dekalb,Newville,U.S. Senate,,,Write in,0,,,,,
Dekalb,Newville,State Secretary,,R,Connie Lawson,158,,,,,
Dekalb,Newville,State Secretary,,D,Jim Harper,30,,,,,
Dekalb,Newville,State Secretary,,L,Mark W. Rutherford,7,,,,,
Dekalb,Newville,State Secretary,,,Write in,0,,,,,
Dekalb,Newville,State Auditor,,R,Tera Klutz,152,,,,,
Dekalb,Newville,State Auditor,,D,Joselyn Whitticker,33,,,,,
Dekalb,Newville,State Auditor,,L,John Schick,10,,,,,
Dekalb,Newville,State Treasurer,,R,Kelly Mitchell,162,,,,,
Dekalb,Newville,State Treasurer,,D,John C. Aguilera,30,,,,,
Dekalb,Newville,U.S. House,3,R,Jim Banks,160,,,,,
Dekalb,Newville,U.S. House,3,D,Courtney Tritch,38,,,,,
Dekalb,Newville,U.S. House,3,,Write in,0,,,,,
Dekalb,Newville,State Senate,14,R,Dennis K. Kruse,158,,,,,
Dekalb,Newville,State House,52,R,Ben Smaltz,159,,,,,
Dekalb,Newville,State House,52,D,Martha Lemert,35,,,,,
Dekalb,Richland,U.S. Senate,,R,Mike Braun,327,,,,,
Dekalb,Richland,U.S. Senate,,D,Joe Donnelly,137,,,,,
Dekalb,Richland,U.S. Senate,,L,Lucy M. Brenton,33,,,,,
Dekalb,Richland,U.S. Senate,,,Write in,0,,,,,
Dekalb,Richland,State Secretary,,R,Connie Lawson,368,,,,,
Dekalb,Richland,State Secretary,,D,Jim Harper,105,,,,,
Dekalb,Richland,State Secretary,,L,Mark W. Rutherford,17,,,,,
Dekalb,Richland,State Secretary,,,Write in,0,,,,,
Dekalb,Richland,State Auditor,,R,Tera Klutz,357,,,,,
Dekalb,Richland,State Auditor,,D,Joselyn Whitticker,107,,,,,
Dekalb,Richland,State Auditor,,L,John Schick,18,,,,,
Dekalb,Richland,State Treasurer,,R,Kelly Mitchell,378,,,,,
Dekalb,Richland,State Treasurer,,D,John C. Aguilera,104,,,,,
Dekalb,Richland,U.S. House,3,R,Jim Banks,362,,,,,
Dekalb,Richland,U.S. House,3,D,Courtney Tritch,133,,,,,
Dekalb,Richland,U.S. House,3,,Write in,0,,,,,
Dekalb,Richland,State House,52,R,Ben Smaltz,379,,,,,
Dekalb,Richland,State House,52,D,Martha Lemert,115,,,,,
Dekalb,Smithfield East,U.S. Senate,,R,Mike Braun,223,,,,,
Dekalb,Smithfield East,U.S. Senate,,D,Joe Donnelly,84,,,,,
Dekalb,Smithfield East,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Dekalb,Smithfield East,U.S. Senate,,,Write in,0,,,,,
Dekalb,Smithfield East,State Secretary,,R,Connie Lawson,243,,,,,
Dekalb,Smithfield East,State Secretary,,D,Jim Harper,64,,,,,
Dekalb,Smithfield East,State Secretary,,L,Mark W. Rutherford,8,,,,,
Dekalb,Smithfield East,State Secretary,,,Write in,1,,,,,
Dekalb,Smithfield East,State Auditor,,R,Tera Klutz,236,,,,,
Dekalb,Smithfield East,State Auditor,,D,Joselyn Whitticker,61,,,,,
Dekalb,Smithfield East,State Auditor,,L,John Schick,13,,,,,
Dekalb,Smithfield East,State Treasurer,,R,Kelly Mitchell,254,,,,,
Dekalb,Smithfield East,State Treasurer,,D,John C. Aguilera,60,,,,,
Dekalb,Smithfield East,U.S. House,3,R,Jim Banks,248,,,,,
Dekalb,Smithfield East,U.S. House,3,D,Courtney Tritch,75,,,,,
Dekalb,Smithfield East,U.S. House,3,,Write in,0,,,,,
Dekalb,Smithfield East,State Senate,14,R,Dennis K. Kruse,265,,,,,
Dekalb,Smithfield East,State House,52,R,Ben Smaltz,259,,,,,
Dekalb,Smithfield East,State House,52,D,Martha Lemert,60,,,,,
Dekalb,Smithfield South,U.S. Senate,,R,Mike Braun,6,,,,,
Dekalb,Smithfield South,U.S. Senate,,D,Joe Donnelly,5,,,,,
Dekalb,Smithfield South,U.S. Senate,,L,Lucy M. Brenton,0,,,,,
Dekalb,Smithfield South,U.S. Senate,,,Write in,0,,,,,
Dekalb,Smithfield South,State Secretary,,R,Connie Lawson,6,,,,,
Dekalb,Smithfield South,State Secretary,,D,Jim Harper,5,,,,,
Dekalb,Smithfield South,State Secretary,,L,Mark W. Rutherford,0,,,,,
Dekalb,Smithfield South,State Secretary,,,Write in,0,,,,,
Dekalb,Smithfield South,State Auditor,,R,Tera Klutz,6,,,,,
Dekalb,Smithfield South,State Auditor,,D,Joselyn Whitticker,5,,,,,
Dekalb,Smithfield South,State Auditor,,L,John Schick,0,,,,,
Dekalb,Smithfield South,State Treasurer,,R,Kelly Mitchell,7,,,,,
Dekalb,Smithfield South,State Treasurer,,D,John C. Aguilera,4,,,,,
Dekalb,Smithfield South,U.S. House,3,R,Jim Banks,6,,,,,
Dekalb,Smithfield South,U.S. House,3,D,Courtney Tritch,5,,,,,
Dekalb,Smithfield South,U.S. House,3,,Write in,0,,,,,
Dekalb,Smithfield South,State Senate,14,R,Dennis K. Kruse,9,,,,,
Dekalb,Smithfield South,State House,52,R,Ben Smaltz,6,,,,,
Dekalb,Smithfield South,State House,52,D,Martha Lemert,5,,,,,
Dekalb,Smithfield West,U.S. Senate,,R,Mike Braun,189,,,,,
Dekalb,Smithfield West,U.S. Senate,,D,Joe Donnelly,76,,,,,
Dekalb,Smithfield West,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Dekalb,Smithfield West,U.S. Senate,,,Write in,0,,,,,
Dekalb,Smithfield West,State Secretary,,R,Connie Lawson,200,,,,,
Dekalb,Smithfield West,State Secretary,,D,Jim Harper,67,,,,,
Dekalb,Smithfield West,State Secretary,,L,Mark W. Rutherford,11,,,,,
Dekalb,Smithfield West,State Secretary,,,Write in,0,,,,,
Dekalb,Smithfield West,State Auditor,,R,Tera Klutz,198,,,,,
Dekalb,Smithfield West,State Auditor,,D,Joselyn Whitticker,66,,,,,
Dekalb,Smithfield West,State Auditor,,L,John Schick,11,,,,,
Dekalb,Smithfield West,State Treasurer,,R,Kelly Mitchell,206,,,,,
Dekalb,Smithfield West,State Treasurer,,D,John C. Aguilera,71,,,,,
Dekalb,Smithfield West,U.S. House,3,R,Jim Banks,195,,,,,
Dekalb,Smithfield West,U.S. House,3,D,Courtney Tritch,83,,,,,
Dekalb,Smithfield West,U.S. House,3,,Write in,0,,,,,
Dekalb,Smithfield West,State Senate,14,R,Dennis K. Kruse,232,,,,,
Dekalb,Smithfield West,State House,52,R,Ben Smaltz,212,,,,,
Dekalb,Smithfield West,State House,52,D,Martha Lemert,63,,,,,
Dekalb,Spencer,U.S. Senate,,R,Mike Braun,346,,,,,
Dekalb,Spencer,U.S. Senate,,D,Joe Donnelly,95,,,,,
Dekalb,Spencer,U.S. Senate,,L,Lucy M. Brenton,16,,,,,
Dekalb,Spencer,U.S. Senate,,,Write in,1,,,,,
Dekalb,Spencer,State Secretary,,R,Connie Lawson,351,,,,,
Dekalb,Spencer,State Secretary,,D,Jim Harper,81,,,,,
Dekalb,Spencer,State Secretary,,L,Mark W. Rutherford,16,,,,,
Dekalb,Spencer,State Secretary,,,Write in,0,,,,,
