county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Kosciusko,Etna,State Secretary,,L,Mark W. Rutherford,19,,,,,
Kosciusko,Etna,State Secretary,,,Write in,0,,,,,
Kosciusko,Etna,State Auditor,,R,Tera Klutz,302,,,,,
Kosciusko,Etna,State Auditor,,D,Joselyn Whitticker,64,,,,,
Kosciusko,Etna,State Auditor,,L,John Schick,21,,,,,
Kosciusko,Etna,State Treasurer,,R,Kelly Mitchell,315,,,,,
Kosciusko,Etna,State Treasurer,,D,John C. Aguilera,67,,,,,
Kosciusko,Etna,U.S. House,2,R,Jackie Walorski,295,,,,,
Kosciusko,Etna,U.S. House,2,D,Mel Hall,96,,,,,
Kosciusko,Etna,U.S. House,2,,Write in,0,,,,,
Kosciusko,Franklin 1,U.S. Senate,,R,Mike Braun,138,,,,,
Kosciusko,Franklin 1,U.S. Senate,,D,Joe Donnelly,34,,,,,
Kosciusko,Franklin 1,U.S. Senate,,L,Lucy M. Brenton,7,,,,,
Kosciusko,Franklin 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Franklin 1,State Secretary,,R,Connie Lawson,151,,,,,
Kosciusko,Franklin 1,State Secretary,,D,Jim Harper,22,,,,,
Kosciusko,Franklin 1,State Secretary,,L,Mark W. Rutherford,6,,,,,
Kosciusko,Franklin 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Franklin 1,State Auditor,,R,Tera Klutz,144,,,,,
Kosciusko,Franklin 1,State Auditor,,D,Joselyn Whitticker,26,,,,,
Kosciusko,Franklin 1,State Auditor,,L,John Schick,5,,,,,
Kosciusko,Franklin 1,State Treasurer,,R,Kelly Mitchell,152,,,,,
Kosciusko,Franklin 1,State Treasurer,,D,John C. Aguilera,24,,,,,
Kosciusko,Franklin 1,U.S. House,2,R,Jackie Walorski,142,,,,,
Kosciusko,Franklin 1,U.S. House,2,D,Mel Hall,35,,,,,
Kosciusko,Franklin 1,U.S. House,2,,Write in,0,,,,,
Kosciusko,Franklin 2,U.S. Senate,,R,Mike Braun,141,,,,,
Kosciusko,Franklin 2,U.S. Senate,,D,Joe Donnelly,32,,,,,
Kosciusko,Franklin 2,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Kosciusko,Franklin 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Franklin 2,State Secretary,,R,Connie Lawson,146,,,,,
Kosciusko,Franklin 2,State Secretary,,D,Jim Harper,28,,,,,
Kosciusko,Franklin 2,State Secretary,,L,Mark W. Rutherford,10,,,,,
Kosciusko,Franklin 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Franklin 2,State Auditor,,R,Tera Klutz,149,,,,,
Kosciusko,Franklin 2,State Auditor,,D,Joselyn Whitticker,25,,,,,
Kosciusko,Franklin 2,State Auditor,,L,John Schick,7,,,,,
Kosciusko,Franklin 2,State Treasurer,,R,Kelly Mitchell,146,,,,,
Kosciusko,Franklin 2,State Treasurer,,D,John C. Aguilera,29,,,,,
Kosciusko,Franklin 2,U.S. House,2,R,Jackie Walorski,150,,,,,
Kosciusko,Franklin 2,U.S. House,2,D,Mel Hall,38,,,,,
Kosciusko,Franklin 2,U.S. House,2,,Write in,0,,,,,
Kosciusko,Harrison 1,U.S. Senate,,R,Mike Braun,326,,,,,
Kosciusko,Harrison 1,U.S. Senate,,D,Joe Donnelly,117,,,,,
Kosciusko,Harrison 1,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Kosciusko,Harrison 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Harrison 1,State Secretary,,R,Connie Lawson,357,,,,,
Kosciusko,Harrison 1,State Secretary,,D,Jim Harper,80,,,,,
Kosciusko,Harrison 1,State Secretary,,L,Mark W. Rutherford,14,,,,,
Kosciusko,Harrison 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Harrison 1,State Auditor,,R,Tera Klutz,335,,,,,
Kosciusko,Harrison 1,State Auditor,,D,Joselyn Whitticker,94,,,,,
Kosciusko,Harrison 1,State Auditor,,L,John Schick,13,,,,,
Kosciusko,Harrison 1,State Treasurer,,R,Kelly Mitchell,351,,,,,
Kosciusko,Harrison 1,State Treasurer,,D,John C. Aguilera,90,,,,,
Kosciusko,Harrison 1,U.S. House,2,R,Jackie Walorski,326,,,,,
Kosciusko,Harrison 1,U.S. House,2,D,Mel Hall,124,,,,,
Kosciusko,Harrison 1,U.S. House,2,,Write in,0,,,,,
Kosciusko,Harrison 2,U.S. Senate,,R,Mike Braun,299,,,,,
Kosciusko,Harrison 2,U.S. Senate,,D,Joe Donnelly,96,,,,,
Kosciusko,Harrison 2,U.S. Senate,,L,Lucy M. Brenton,19,,,,,
Kosciusko,Harrison 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Harrison 2,State Secretary,,R,Connie Lawson,329,,,,,
Kosciusko,Harrison 2,State Secretary,,D,Jim Harper,67,,,,,
Kosciusko,Harrison 2,State Secretary,,L,Mark W. Rutherford,10,,,,,
Kosciusko,Harrison 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Harrison 2,State Auditor,,R,Tera Klutz,310,,,,,
Kosciusko,Harrison 2,State Auditor,,D,Joselyn Whitticker,70,,,,,
Kosciusko,Harrison 2,State Auditor,,L,John Schick,15,,,,,
Kosciusko,Harrison 2,State Treasurer,,R,Kelly Mitchell,333,,,,,
Kosciusko,Harrison 2,State Treasurer,,D,John C. Aguilera,62,,,,,
Kosciusko,Harrison 2,U.S. House,2,R,Jackie Walorski,310,,,,,
Kosciusko,Harrison 2,U.S. House,2,D,Mel Hall,97,,,,,
Kosciusko,Harrison 2,U.S. House,2,,Write in,0,,,,,
Kosciusko,Harrison 3,U.S. Senate,,R,Mike Braun,225,,,,,
Kosciusko,Harrison 3,U.S. Senate,,D,Joe Donnelly,58,,,,,
Kosciusko,Harrison 3,U.S. Senate,,L,Lucy M. Brenton,11,,,,,
Kosciusko,Harrison 3,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Harrison 3,State Secretary,,R,Connie Lawson,237,,,,,
Kosciusko,Harrison 3,State Secretary,,D,Jim Harper,45,,,,,
Kosciusko,Harrison 3,State Secretary,,L,Mark W. Rutherford,12,,,,,
Kosciusko,Harrison 3,State Secretary,,,Write in,0,,,,,
Kosciusko,Harrison 3,State Auditor,,R,Tera Klutz,235,,,,,
Kosciusko,Harrison 3,State Auditor,,D,Joselyn Whitticker,46,,,,,
Kosciusko,Harrison 3,State Auditor,,L,John Schick,9,,,,,
Kosciusko,Harrison 3,State Treasurer,,R,Kelly Mitchell,244,,,,,
Kosciusko,Harrison 3,State Treasurer,,D,John C. Aguilera,48,,,,,
Kosciusko,Harrison 3,U.S. House,2,R,Jackie Walorski,224,,,,,
Kosciusko,Harrison 3,U.S. House,2,D,Mel Hall,67,,,,,
Kosciusko,Harrison 3,U.S. House,2,,Write in,0,,,,,
Kosciusko,Jackson 1,U.S. Senate,,R,Mike Braun,132,,,,,
Kosciusko,Jackson 1,U.S. Senate,,D,Joe Donnelly,34,,,,,
Kosciusko,Jackson 1,U.S. Senate,,L,Lucy M. Brenton,6,,,,,
Kosciusko,Jackson 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Jackson 1,State Secretary,,R,Connie Lawson,146,,,,,
Kosciusko,Jackson 1,State Secretary,,D,Jim Harper,22,,,,,
Kosciusko,Jackson 1,State Secretary,,L,Mark W. Rutherford,2,,,,,
Kosciusko,Jackson 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Jackson 1,State Auditor,,R,Tera Klutz,142,,,,,
Kosciusko,Jackson 1,State Auditor,,D,Joselyn Whitticker,23,,,,,
Kosciusko,Jackson 1,State Auditor,,L,John Schick,4,,,,,
Kosciusko,Jackson 1,State Treasurer,,R,Kelly Mitchell,144,,,,,
Kosciusko,Jackson 1,State Treasurer,,D,John C. Aguilera,25,,,,,
Kosciusko,Jackson 1,U.S. House,3,R,Jim Banks,142,,,,,
Kosciusko,Jackson 1,U.S. House,3,D,Courtney Tritch,29,,,,,
Kosciusko,Jackson 1,U.S. House,3,,Write in,0,,,,,
Kosciusko,Jackson 2,U.S. Senate,,R,Mike Braun,186,,,,,
Kosciusko,Jackson 2,U.S. Senate,,D,Joe Donnelly,46,,,,,
Kosciusko,Jackson 2,U.S. Senate,,L,Lucy M. Brenton,14,,,,,
Kosciusko,Jackson 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Jackson 2,State Secretary,,R,Connie Lawson,199,,,,,
Kosciusko,Jackson 2,State Secretary,,D,Jim Harper,37,,,,,
Kosciusko,Jackson 2,State Secretary,,L,Mark W. Rutherford,8,,,,,
Kosciusko,Jackson 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Jackson 2,State Auditor,,R,Tera Klutz,192,,,,,
Kosciusko,Jackson 2,State Auditor,,D,Joselyn Whitticker,36,,,,,
Kosciusko,Jackson 2,State Auditor,,L,John Schick,14,,,,,
Kosciusko,Jackson 2,State Treasurer,,R,Kelly Mitchell,204,,,,,
Kosciusko,Jackson 2,State Treasurer,,D,John C. Aguilera,38,,,,,
Kosciusko,Jackson 2,U.S. House,3,R,Jim Banks,208,,,,,
Kosciusko,Jackson 2,U.S. House,3,D,Courtney Tritch,37,,,,,
Kosciusko,Jackson 2,U.S. House,3,,Write in,0,,,,,
Kosciusko,Jefferson 1,U.S. Senate,,R,Mike Braun,32,,,,,
Kosciusko,Jefferson 1,U.S. Senate,,D,Joe Donnelly,12,,,,,
Kosciusko,Jefferson 1,U.S. Senate,,L,Lucy M. Brenton,1,,,,,
Kosciusko,Jefferson 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Jefferson 1,State Secretary,,R,Connie Lawson,33,,,,,
Kosciusko,Jefferson 1,State Secretary,,D,Jim Harper,9,,,,,
Kosciusko,Jefferson 1,State Secretary,,L,Mark W. Rutherford,2,,,,,
Kosciusko,Jefferson 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Jefferson 1,State Auditor,,R,Tera Klutz,32,,,,,
Kosciusko,Jefferson 1,State Auditor,,D,Joselyn Whitticker,11,,,,,
Kosciusko,Jefferson 1,State Auditor,,L,John Schick,2,,,,,
Kosciusko,Jefferson 1,State Treasurer,,R,Kelly Mitchell,33,,,,,
Kosciusko,Jefferson 1,State Treasurer,,D,John C. Aguilera,12,,,,,
Kosciusko,Jefferson 1,U.S. House,2,R,Jackie Walorski,30,,,,,
Kosciusko,Jefferson 1,U.S. House,2,D,Mel Hall,13,,,,,
Kosciusko,Jefferson 1,U.S. House,2,,Write in,0,,,,,
Kosciusko,Jefferson 2,U.S. Senate,,R,Mike Braun,171,,,,,
Kosciusko,Jefferson 2,U.S. Senate,,D,Joe Donnelly,32,,,,,
Kosciusko,Jefferson 2,U.S. Senate,,L,Lucy M. Brenton,11,,,,,
Kosciusko,Jefferson 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Jefferson 2,State Secretary,,R,Connie Lawson,187,,,,,
Kosciusko,Jefferson 2,State Secretary,,D,Jim Harper,21,,,,,
Kosciusko,Jefferson 2,State Secretary,,L,Mark W. Rutherford,4,,,,,
Kosciusko,Jefferson 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Jefferson 2,State Auditor,,R,Tera Klutz,182,,,,,
Kosciusko,Jefferson 2,State Auditor,,D,Joselyn Whitticker,25,,,,,
Kosciusko,Jefferson 2,State Auditor,,L,John Schick,7,,,,,
Kosciusko,Jefferson 2,State Treasurer,,R,Kelly Mitchell,191,,,,,
Kosciusko,Jefferson 2,State Treasurer,,D,John C. Aguilera,21,,,,,
Kosciusko,Jefferson 2,U.S. House,2,R,Jackie Walorski,192,,,,,
Kosciusko,Jefferson 2,U.S. House,2,D,Mel Hall,24,,,,,
Kosciusko,Jefferson 2,U.S. House,2,,Write in,0,,,,,
Kosciusko,Jefferson 3,U.S. Senate,,R,Mike Braun,113,,,,,
Kosciusko,Jefferson 3,U.S. Senate,,D,Joe Donnelly,16,,,,,
Kosciusko,Jefferson 3,U.S. Senate,,L,Lucy M. Brenton,0,,,,,
Kosciusko,Jefferson 3,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Jefferson 3,State Secretary,,R,Connie Lawson,111,,,,,
Kosciusko,Jefferson 3,State Secretary,,D,Jim Harper,11,,,,,
Kosciusko,Jefferson 3,State Secretary,,L,Mark W. Rutherford,1,,,,,
Kosciusko,Jefferson 3,State Secretary,,,Write in,0,,,,,
Kosciusko,Jefferson 3,State Auditor,,R,Tera Klutz,108,,,,,
Kosciusko,Jefferson 3,State Auditor,,D,Joselyn Whitticker,10,,,,,
Kosciusko,Jefferson 3,State Auditor,,L,John Schick,1,,,,,
Kosciusko,Jefferson 3,State Treasurer,,R,Kelly Mitchell,110,,,,,
Kosciusko,Jefferson 3,State Treasurer,,D,John C. Aguilera,11,,,,,
Kosciusko,Jefferson 3,U.S. House,2,R,Jackie Walorski,113,,,,,
Kosciusko,Jefferson 3,U.S. House,2,D,Mel Hall,14,,,,,
Kosciusko,Jefferson 3,U.S. House,2,,Write in,0,,,,,
Kosciusko,Lake 1,U.S. Senate,,R,Mike Braun,212,,,,,
Kosciusko,Lake 1,U.S. Senate,,D,Joe Donnelly,67,,,,,
Kosciusko,Lake 1,U.S. Senate,,L,Lucy M. Brenton,16,,,,,
Kosciusko,Lake 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Lake 1,State Secretary,,R,Connie Lawson,226,,,,,
Kosciusko,Lake 1,State Secretary,,D,Jim Harper,56,,,,,
Kosciusko,Lake 1,State Secretary,,L,Mark W. Rutherford,11,,,,,
Kosciusko,Lake 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Lake 1,State Auditor,,R,Tera Klutz,223,,,,,
Kosciusko,Lake 1,State Auditor,,D,Joselyn Whitticker,57,,,,,
Kosciusko,Lake 1,State Auditor,,L,John Schick,10,,,,,
Kosciusko,Lake 1,State Treasurer,,R,Kelly Mitchell,232,,,,,
Kosciusko,Lake 1,State Treasurer,,D,John C. Aguilera,58,,,,,
Kosciusko,Lake 1,U.S. House,2,R,Jackie Walorski,218,,,,,
Kosciusko,Lake 1,U.S. House,2,D,Mel Hall,73,,,,,
Kosciusko,Lake 1,U.S. House,2,,Write in,0,,,,,
Kosciusko,Lake 2,U.S. Senate,,R,Mike Braun,141,,,,,
Kosciusko,Lake 2,U.S. Senate,,D,Joe Donnelly,44,,,,,
Kosciusko,Lake 2,U.S. Senate,,L,Lucy M. Brenton,2,,,,,
Kosciusko,Lake 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Lake 2,State Secretary,,R,Connie Lawson,149,,,,,
Kosciusko,Lake 2,State Secretary,,D,Jim Harper,33,,,,,
Kosciusko,Lake 2,State Secretary,,L,Mark W. Rutherford,2,,,,,
Kosciusko,Lake 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Lake 2,State Auditor,,R,Tera Klutz,148,,,,,
Kosciusko,Lake 2,State Auditor,,D,Joselyn Whitticker,31,,,,,
Kosciusko,Lake 2,State Auditor,,L,John Schick,2,,,,,
Kosciusko,Lake 2,State Treasurer,,R,Kelly Mitchell,149,,,,,
Kosciusko,Lake 2,State Treasurer,,D,John C. Aguilera,32,,,,,
Kosciusko,Lake 2,U.S. House,2,R,Jackie Walorski,135,,,,,
Kosciusko,Lake 2,U.S. House,2,D,Mel Hall,47,,,,,
Kosciusko,Lake 2,U.S. House,2,,Write in,0,,,,,
Kosciusko,Monroe,U.S. Senate,,R,Mike Braun,310,,,,,
Kosciusko,Monroe,U.S. Senate,,D,Joe Donnelly,84,,,,,
Kosciusko,Monroe,U.S. Senate,,L,Lucy M. Brenton,12,,,,,
Kosciusko,Monroe,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Monroe,State Secretary,,R,Connie Lawson,324,,,,,
Kosciusko,Monroe,State Secretary,,D,Jim Harper,68,,,,,
Kosciusko,Monroe,State Secretary,,L,Mark W. Rutherford,11,,,,,
Kosciusko,Monroe,State Secretary,,,Write in,0,,,,,
Kosciusko,Monroe,State Auditor,,R,Tera Klutz,321,,,,,
Kosciusko,Monroe,State Auditor,,D,Joselyn Whitticker,71,,,,,
Kosciusko,Monroe,State Auditor,,L,John Schick,12,,,,,
Kosciusko,Monroe,State Treasurer,,R,Kelly Mitchell,331,,,,,
Kosciusko,Monroe,State Treasurer,,D,John C. Aguilera,74,,,,,
Kosciusko,Monroe,U.S. House,3,R,Jim Banks,337,,,,,
Kosciusko,Monroe,U.S. House,3,D,Courtney Tritch,73,,,,,
Kosciusko,Monroe,U.S. House,3,,Write in,0,,,,,
Kosciusko,Plain 1,U.S. Senate,,R,Mike Braun,461,,,,,
Kosciusko,Plain 1,U.S. Senate,,D,Joe Donnelly,135,,,,,
Kosciusko,Plain 1,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Kosciusko,Plain 1,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 1,State Secretary,,R,Connie Lawson,490,,,,,
Kosciusko,Plain 1,State Secretary,,D,Jim Harper,103,,,,,
Kosciusko,Plain 1,State Secretary,,L,Mark W. Rutherford,17,,,,,
Kosciusko,Plain 1,State Secretary,,,Write in,0,,,,,
Kosciusko,Plain 1,State Auditor,,R,Tera Klutz,477,,,,,
Kosciusko,Plain 1,State Auditor,,D,Joselyn Whitticker,103,,,,,
Kosciusko,Plain 1,State Auditor,,L,John Schick,24,,,,,
Kosciusko,Plain 1,State Treasurer,,R,Kelly Mitchell,495,,,,,
Kosciusko,Plain 1,State Treasurer,,D,John C. Aguilera,108,,,,,
Kosciusko,Plain 1,U.S. House,3,R,Jim Banks,491,,,,,
Kosciusko,Plain 1,U.S. House,3,D,Courtney Tritch,116,,,,,
Kosciusko,Plain 1,U.S. House,3,,Write in,0,,,,,
Kosciusko,Plain 2,U.S. Senate,,R,Mike Braun,292,,,,,
Kosciusko,Plain 2,U.S. Senate,,D,Joe Donnelly,102,,,,,
Kosciusko,Plain 2,U.S. Senate,,L,Lucy M. Brenton,19,,,,,
Kosciusko,Plain 2,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 2,State Secretary,,R,Connie Lawson,301,,,,,
Kosciusko,Plain 2,State Secretary,,D,Jim Harper,89,,,,,
Kosciusko,Plain 2,State Secretary,,L,Mark W. Rutherford,17,,,,,
Kosciusko,Plain 2,State Secretary,,,Write in,0,,,,,
Kosciusko,Plain 2,State Auditor,,R,Tera Klutz,296,,,,,
Kosciusko,Plain 2,State Auditor,,D,Joselyn Whitticker,90,,,,,
Kosciusko,Plain 2,State Auditor,,L,John Schick,21,,,,,
Kosciusko,Plain 2,State Treasurer,,R,Kelly Mitchell,319,,,,,
Kosciusko,Plain 2,State Treasurer,,D,John C. Aguilera,88,,,,,
Kosciusko,Plain 2,U.S. House,3,R,Jim Banks,307,,,,,
Kosciusko,Plain 2,U.S. House,3,D,Courtney Tritch,101,,,,,
Kosciusko,Plain 2,U.S. House,3,,Write in,0,,,,,
Kosciusko,Plain 3,U.S. Senate,,R,Mike Braun,285,,,,,
Kosciusko,Plain 3,U.S. Senate,,D,Joe Donnelly,87,,,,,
Kosciusko,Plain 3,U.S. Senate,,L,Lucy M. Brenton,21,,,,,
Kosciusko,Plain 3,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 3,State Secretary,,R,Connie Lawson,304,,,,,
Kosciusko,Plain 3,State Secretary,,D,Jim Harper,71,,,,,
Kosciusko,Plain 3,State Secretary,,L,Mark W. Rutherford,17,,,,,
Kosciusko,Plain 3,State Secretary,,,Write in,0,,,,,
Kosciusko,Plain 3,State Auditor,,R,Tera Klutz,301,,,,,
Kosciusko,Plain 3,State Auditor,,D,Joselyn Whitticker,72,,,,,
Kosciusko,Plain 3,State Auditor,,L,John Schick,14,,,,,
Kosciusko,Plain 3,State Treasurer,,R,Kelly Mitchell,313,,,,,
Kosciusko,Plain 3,State Treasurer,,D,John C. Aguilera,73,,,,,
Kosciusko,Plain 3,U.S. House,3,R,Jim Banks,309,,,,,
Kosciusko,Plain 3,U.S. House,3,D,Courtney Tritch,80,,,,,
Kosciusko,Plain 3,U.S. House,3,,Write in,0,,,,,
Kosciusko,Plain 4,U.S. Senate,,R,Mike Braun,541,,,,,
Kosciusko,Plain 4,U.S. Senate,,D,Joe Donnelly,184,,,,,
Kosciusko,Plain 4,U.S. Senate,,L,Lucy M. Brenton,28,,,,,
Kosciusko,Plain 4,U.S. Senate,,,Write in,1,,,,,
Kosciusko,Plain 4,State Secretary,,R,Connie Lawson,579,,,,,
Kosciusko,Plain 4,State Secretary,,D,Jim Harper,151,,,,,
Kosciusko,Plain 4,State Secretary,,L,Mark W. Rutherford,20,,,,,
Kosciusko,Plain 4,State Secretary,,,Write in,1,,,,,
Kosciusko,Plain 4,State Auditor,,R,Tera Klutz,561,,,,,
Kosciusko,Plain 4,State Auditor,,D,Joselyn Whitticker,149,,,,,
Kosciusko,Plain 4,State Auditor,,L,John Schick,23,,,,,
Kosciusko,Plain 4,State Treasurer,,R,Kelly Mitchell,587,,,,,
Kosciusko,Plain 4,State Treasurer,,D,John C. Aguilera,145,,,,,
Kosciusko,Plain 4,U.S. House,3,R,Jim Banks,581,,,,,
Kosciusko,Plain 4,U.S. House,3,D,Courtney Tritch,155,,,,,
Kosciusko,Plain 4,U.S. House,3,,Write in,1,,,,,
Kosciusko,Plain 5,U.S. Senate,,R,Mike Braun,131,,,,,
Kosciusko,Plain 5,U.S. Senate,,D,Joe Donnelly,91,,,,,
Kosciusko,Plain 5,U.S. Senate,,L,Lucy M. Brenton,10,,,,,
Kosciusko,Plain 5,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 5,State Secretary,,R,Connie Lawson,145,,,,,
Kosciusko,Plain 5,State Secretary,,D,Jim Harper,77,,,,,
Kosciusko,Plain 5,State Secretary,,L,Mark W. Rutherford,9,,,,,
Kosciusko,Plain 5,State Secretary,,,Write in,1,,,,,
Kosciusko,Plain 5,State Auditor,,R,Tera Klutz,147,,,,,
Kosciusko,Plain 5,State Auditor,,D,Joselyn Whitticker,76,,,,,
Kosciusko,Plain 5,State Auditor,,L,John Schick,8,,,,,
Kosciusko,Plain 5,State Treasurer,,R,Kelly Mitchell,154,,,,,
Kosciusko,Plain 5,State Treasurer,,D,John C. Aguilera,78,,,,,
Kosciusko,Plain 5,U.S. House,3,R,Jim Banks,148,,,,,
Kosciusko,Plain 5,U.S. House,3,D,Courtney Tritch,83,,,,,
Kosciusko,Plain 5,U.S. House,3,,Write in,0,,,,,
Kosciusko,Plain 6,U.S. Senate,,R,Mike Braun,4,,,,,
Kosciusko,Plain 6,U.S. Senate,,D,Joe Donnelly,6,,,,,
Kosciusko,Plain 6,U.S. Senate,,L,Lucy M. Brenton,0,,,,,
Kosciusko,Plain 6,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 6,State Secretary,,R,Connie Lawson,4,,,,,
Kosciusko,Plain 6,State Secretary,,D,Jim Harper,5,,,,,
Kosciusko,Plain 6,State Secretary,,L,Mark W. Rutherford,0,,,,,
Kosciusko,Plain 6,State Secretary,,,Write in,0,,,,,
Kosciusko,Plain 6,State Auditor,,R,Tera Klutz,3,,,,,
Kosciusko,Plain 6,State Auditor,,D,Joselyn Whitticker,5,,,,,
Kosciusko,Plain 6,State Auditor,,L,John Schick,0,,,,,
Kosciusko,Plain 6,State Treasurer,,R,Kelly Mitchell,5,,,,,
Kosciusko,Plain 6,State Treasurer,,D,John C. Aguilera,4,,,,,
Kosciusko,Plain 6,U.S. House,2,R,Jackie Walorski,4,,,,,
Kosciusko,Plain 6,U.S. House,2,D,Mel Hall,5,,,,,
Kosciusko,Plain 6,U.S. House,2,,Write in,0,,,,,
Kosciusko,Plain 7,U.S. Senate,,R,Mike Braun,275,,,,,
Kosciusko,Plain 7,U.S. Senate,,D,Joe Donnelly,117,,,,,
Kosciusko,Plain 7,U.S. Senate,,L,Lucy M. Brenton,19,,,,,
Kosciusko,Plain 7,U.S. Senate,,,Write in,0,,,,,
Kosciusko,Plain 7,State Secretary,,R,Connie Lawson,297,,,,,
Kosciusko,Plain 7,State Secretary,,D,Jim Harper,90,,,,,
Kosciusko,Plain 7,State Secretary,,L,Mark W. Rutherford,22,,,,,
Kosciusko,Plain 7,State Secretary,,,Write in,0,,,,,
Kosciusko,Plain 7,State Auditor,,R,Tera Klutz,286,,,,,
Kosciusko,Plain 7,State Auditor,,D,Joselyn Whitticker,93,,,,,
Kosciusko,Plain 7,State Auditor,,L,John Schick,24,,,,,
Kosciusko,Plain 7,State Treasurer,,R,Kelly Mitchell,303,,,,,
Kosciusko,Plain 7,State Treasurer,,D,John C. Aguilera,99,,,,,
Kosciusko,Plain 7,U.S. House,3,R,Jim Banks,301,,,,,
Kosciusko,Plain 7,U.S. House,3,D,Courtney Tritch,105,,,,,
Kosciusko,Plain 7,U.S. House,3,,Write in,0,,,,,
