county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Whitley,Columbia South,State Secretary,,,Write in,0,,,,,
Whitley,Columbia South,State Auditor,,R,Tera Klutz,427,,,,,
Whitley,Columbia South,State Auditor,,D,Joselyn Whitticker,178,,,,,
Whitley,Columbia South,State Auditor,,L,John Schick,24,,,,,
Whitley,Columbia South,State Treasurer,,R,Kelly Mitchell,458,,,,,
Whitley,Columbia South,State Treasurer,,D,John C Aguilera,173,,,,,
Whitley,Columbia South,U.S. House,3,R,Jim Banks,452,,,,,
Whitley,Columbia South,U.S. House,3,D,Courtney Tritch,189,,,,,
Whitley,Columbia South,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia South,State Senate,17,R,Andy Zay,456,,,,,
Whitley,Columbia South,State Senate,17,D,Gary L Snyder,182,,,,,
Whitley,Columbia South,State House,83,R,Christopher N Judy,525,,,,,
Whitley,Columbia South,U.S. Senate,,R,Mike Braun,117,,,,,
Whitley,Columbia South,U.S. Senate,,D,Joe Donnelly,70,,,,,
Whitley,Columbia South,U.S. Senate,,L,Lucy M Brenton,13,,,,,
Whitley,Columbia South,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia South,State Secretary,,R,Connie Lawson,131,,,,,
Whitley,Columbia South,State Secretary,,D,Jim Harper,59,,,,,
Whitley,Columbia South,State Secretary,,L,Mark W Rutherford,9,,,,,
Whitley,Columbia South,State Secretary,,,Write in,0,,,,,
Whitley,Columbia South,State Auditor,,R,Tera Klutz,130,,,,,
Whitley,Columbia South,State Auditor,,D,Joselyn Whitticker,53,,,,,
Whitley,Columbia South,State Auditor,,L,John Schick,10,,,,,
Whitley,Columbia 3,State Treasurer,,R,Kelly Mitchell,136,,,,,
Whitley,Columbia 3,State Treasurer,,D,John C Aguilera,56,,,,,
Whitley,Columbia 3,U.S. House,3,R,Jim Banks,140,,,,,
Whitley,Columbia 3,U.S. House,3,D,Courtney Tritch,59,,,,,
Whitley,Columbia 3,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 3,State Senate,17,R,Andy Zay,140,,,,,
Whitley,Columbia 3,State Senate,17,D,Gary L Snyder,59,,,,,
Whitley,Columbia 3,State House,83,R,Christopher N Judy,166,,,,,
Whitley,Columbia 3,U.S. Senate,,R,Mike Braun,149,,,,,
Whitley,Columbia 3,U.S. Senate,,D,Joe Donnelly,62,,,,,
Whitley,Columbia 3,U.S. Senate,,L,Lucy M Brenton,12,,,,,
Whitley,Columbia 3,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 3,State Secretary,,R,Connie Lawson,162,,,,,
Whitley,Columbia 3,State Secretary,,D,Jim Harper,50,,,,,
Whitley,Columbia 3,State Secretary,,L,Mark W Rutherford,9,,,,,
Whitley,Columbia 3,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 3,State Auditor,,R,Tera Klutz,156,,,,,
Whitley,Columbia 3,State Auditor,,D,Joselyn Whitticker,58,,,,,
Whitley,Columbia 3,State Auditor,,L,John Schick,5,,,,,
Whitley,Columbia 3,State Treasurer,,R,Kelly Mitchell,164,,,,,
Whitley,Columbia 3,State Treasurer,,,(d) John C Aguilera,0,,,,,
Whitley,Columbia 3,U.S. House,3,R,Jim Banks,170,,,,,
Whitley,Columbia 3,U.S. House,3,D,Courtney Tritch,53,,,,,
Whitley,Columbia 3,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 3,State Senate,17,R,Andy Zay,171,,,,,
Whitley,Columbia 3,State Senate,17,D,Gary L Snyder,50,,,,,
Whitley,Columbia 3,State House,83,R,Christopher N Judy,189,,,,,
Whitley,Columbia 3,U.S. Senate,,R,Mike Braun,321,,,,,
Whitley,Columbia 3,U.S. Senate,,D,Joe Donnelly,200,,,,,
Whitley,Columbia 3,U.S. Senate,,L,Lucy M Brenton,27,,,,,
Whitley,Columbia 3,U.S. Senate,,,Write in,3,,,,,
Whitley,Columbia 3,State Secretary,,R,Connie Lawson,345,,,,,
Whitley,Columbia 3,State Secretary,,D,Jim Harper,167,,,,,
Whitley,Columbia 3,State Secretary,,L,Mark W Rutherford,28,,,,,
Whitley,Columbia 3,State Secretary,,,Write in,4,,,,,
Whitley,Columbia 3,State Auditor,,R,Tera Klutz,345,,,,,
Whitley,Columbia 3,State Auditor,,D,Joselyn Whitticker,159,,,,,
Whitley,Columbia 3,State Auditor,,L,John Schick,27,,,,,
Whitley,Columbia 3,State Treasurer,,R,Kelly Mitchell,370,,,,,
Whitley,Columbia 3,State Treasurer,,D,John C Aguilera,162,,,,,
Whitley,Columbia 3,U.S. House,3,R,Jim Banks,359,,,,,
Whitley,Columbia 3,U.S. House,3,D,Courtney Tritch,185,,,,,
Whitley,Columbia 3,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 3,State Senate,17,R,Andy Lay,348,,,,,
Whitley,Columbia 3,State Senate,17,D,Gary L Snyder,191,,,,,
Whitley,Columbia 3,State House,83,R,Christopher N Judy,429,,,,,
Whitley,Columbia 3,U.S. Senate,,R,Mike Braun,275,,,,,
Whitley,Columbia 3,U.S. Senate,,D,Joe Donnelly,164,,,,,
Whitley,Columbia 3,U.S. Senate,,L,Lucy M Brenton,24,,,,,
Whitley,Columbia 3,U.S. Senate,,,Write in,1,,,,,
Whitley,Columbia 3,State Secretary,,R,Connie Lawson,312,,,,,
Whitley,Columbia 3,State Secretary,,D,Jim Harper,137,,,,,
Whitley,Columbia 3,State Secretary,,L,Mark W Rutherford,15,,,,,
Whitley,Columbia 3,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 3,State Auditor,,R,Tera Klutz,311,,,,,
Whitley,Columbia 3,State Auditor,,D,Joselyn Whitticker,125,,,,,
Whitley,Columbia 3,State Auditor,,L,John Schick,18,,,,,
Whitley,Columbia 3,State Treasurer,,R,Kelly Mitchell,313,,,,,
Whitley,Columbia 3,State Treasurer,,D,John C Aguilera,140,,,,,
Whitley,Columbia 3,U.S. House,3,R,Jim Banks,307,,,,,
Whitley,Columbia 3,U.S. House,3,D,Courtney Tritch,152,,,,,
Whitley,Columbia 3,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 3,State Senate,17,R,Andy Zay,326,,,,,
Whitley,Columbia 3,State Senate,17,D,Gary L Snyder,129,,,,,
Whitley,Columbia 3,State House,83,R,Christopher N Judy,379,,,,,
Whitley,Columbia 3,U.S. Senate,,R,Mike Braun,247,,,,,
Whitley,Columbia 3,U.S. Senate,,D,Joe Donnelly,108,,,,,
Whitley,Columbia 3,U.S. Senate,,L,Lucy M Brenton,18,,,,,
Whitley,Columbia 3,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 3,State Secretary,,R,Connie Lawson,267,,,,,
Whitley,Columbia 3,State Secretary,,D,Jim Harper,79,,,,,
Whitley,Columbia 3,State Secretary,,L,Mark W Rutherford,17,,,,,
Whitley,Columbia 3,State Secretary,,,Write in,1,,,,,
Whitley,Columbia 3,State Auditor,,R,Tera Klutz,253,,,,,
Whitley,Columbia 3,State Auditor,,D,Joselyn Whitticker,78,,,,,
Whitley,Columbia 3,State Auditor,,L,John Schick,16,,,,,
Whitley,Columbia 3,State Treasurer,,R,Kelly Mitchell,267,,,,,
Whitley,Columbia 3,State Treasurer,,D,John C Aguilera,82,,,,,
Whitley,Columbia 3,U.S. House,3,R,Jim Banks,271,,,,,
Whitley,Columbia 3,U.S. House,3,D,Courtney Tritch,94,,,,,
Whitley,Columbia 3,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 3,State Senate,17,R,Andy Zay,271,,,,,
Whitley,Columbia 3,State Senate,17,D,Gary L Snyder,88,,,,,
Whitley,Columbia 3,State House,83,R,Christopher N Judy,304,,,,,
Whitley,Columbia 3,U.S. Senate,,R,Mike Braun,98,,,,,
Whitley,Columbia 3,U.S. Senate,,D,Joe Donnelly,59,,,,,
Whitley,Columbia 3,U.S. Senate,,L,Lucy M Brenton,11,,,,,
Whitley,Columbia 3,U.S. Senate,,,Write in,1,,,,,
Whitley,Columbia 3,State Secretary,,R,Connie Lawson,107,,,,,
Whitley,Columbia 3,State Secretary,,D,Jim Harper,50,,,,,
Whitley,Columbia 3,State Secretary,,L,Mark W Rutherford,12,,,,,
Whitley,Columbia 3,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 3,State Auditor,,R,Tera Klutz,106,,,,,
Whitley,Columbia 3,State Auditor,,D,Joselyn Whitticker,47,,,,,
Whitley,Columbia 3,State Auditor,,L,John Schick,12,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,113,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,49,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,120,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,52,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,115,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,51,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,129,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,200,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,124,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,15,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,224,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,106,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,8,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,223,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,100,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,10,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,237,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,97,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,226,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,113,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,223,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,110,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,264,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,333,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,103,,,,,
Whitley,Columbia 8,U.S. Senate,,,Lucy M Brenton,15,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,339,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,81,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,23,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,2,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,331,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,77,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,21,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,353,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,76,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,356,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,90,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,347,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,92,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,387,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,467,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,206,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,25,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,496,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,178,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,19,,,,,
Whitley,Columbia 8,State Secretary,,,Write-in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,495,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,171,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,21,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,512,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,174,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,512,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,188,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,580,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,270,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,120,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,17,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,284,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,105,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,15,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,290,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,91,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,20,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,298,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,102,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,304,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,102,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,296,,,,,
Whitley,Columbia 8,State Senate,17,,Gary L Snyder,104,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,338,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,240,,,,,
Whitley,Columbia 8,U.S. Senate,,,Joe Donnelly,80,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,11,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,1,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,252,,,,,
Whitley,Columbia 8,State Secretary,,,Jim Harper,66,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,11,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,247,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,66,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,15,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,260,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,68,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,257,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,76,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Lay,256,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,74,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,287,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,292,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,83,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,16,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,312,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,56,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,18,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,304,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,55,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,20,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,321,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,55,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,325,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,61,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,320,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,59,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,340,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,173,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,67,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,6,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,189,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,50,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,3,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,185,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,53,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,4,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,191,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,50,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,194,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,53,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,184,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,53,,,,,
Whitley,Columbia 8,State House,82,R,David H Abbott,184,,,,,
Whitley,Columbia 8,State House,82,D,Mike Wilber,53,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,366,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,114,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,16,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,363,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,110,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,20,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,371,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,120,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,368,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,133,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,364,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,131,,,,,
Whitley,Columbia 8,State House,82,R,David H Abbott,368,,,,,
Whitley,Columbia 8,State House,82,D,Mike Wilber,125,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,377,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,125,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,23,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,389,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,113,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,19,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,377,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,110,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,20,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,400,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,109,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,399,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,123,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,391,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,124,,,,,
Whitley,Columbia 8,State House,82,R,David H Abbott,392,,,,,
Whitley,Columbia 8,State House,82,D,Mike Wilber,120,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,207,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,92,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,6,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,223,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,71,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,10,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,214,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,71,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,14,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,225,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,74,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,229,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Triton,77,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,221,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,78,,,,,
Whitley,Columbia 8,State House,82,R,David H Abbott,223,,,,,
Whitley,Columbia 8,State House,82,D,Mike Wilber,76,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,287,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,101,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,13,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write in,1,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,304,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,75,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,15,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,0,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,299,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,70,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,14,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,305,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,78,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,309,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,88,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,309,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,84,,,,,
Whitley,Columbia 8,State House,82,R,David H Abbott,305,,,,,
Whitley,Columbia 8,State House,82,D,Mike Wilber,85,,,,,
Whitley,Columbia 8,U.S. Senate,,R,Mike Braun,247,,,,,
Whitley,Columbia 8,U.S. Senate,,D,Joe Donnelly,101,,,,,
Whitley,Columbia 8,U.S. Senate,,L,Lucy M Brenton,16,,,,,
Whitley,Columbia 8,U.S. Senate,,,Write-in,0,,,,,
Whitley,Columbia 8,State Secretary,,R,Connie Lawson,264,,,,,
Whitley,Columbia 8,State Secretary,,D,Jim Harper,85,,,,,
Whitley,Columbia 8,State Secretary,,L,Mark W Rutherford,8,,,,,
Whitley,Columbia 8,State Secretary,,,Write in,1,,,,,
Whitley,Columbia 8,State Auditor,,R,Tera Klutz,253,,,,,
Whitley,Columbia 8,State Auditor,,D,Joselyn Whitticker,78,,,,,
Whitley,Columbia 8,State Auditor,,L,John Schick,14,,,,,
Whitley,Columbia 8,State Treasurer,,R,Kelly Mitchell,263,,,,,
Whitley,Columbia 8,State Treasurer,,D,John C Aguilera,81,,,,,
Whitley,Columbia 8,U.S. House,3,R,Jim Banks,265,,,,,
Whitley,Columbia 8,U.S. House,3,D,Courtney Tritch,87,,,,,
Whitley,Columbia 8,U.S. House,3,,Write in,0,,,,,
Whitley,Columbia 8,State Senate,17,R,Andy Zay,257,,,,,
Whitley,Columbia 8,State Senate,17,D,Gary L Snyder,97,,,,,
Whitley,Columbia 8,State House,83,R,Christopher N Judy,290,,,,,
