county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Decatur,Greensburg 3,State Auditor,,R,Tera Klutz,266,,,,,
Decatur,Greensburg 3,State Auditor,,D,Joselyn Whitticker,108,,,,,
Decatur,Greensburg 3,State Auditor,,L,John Schick,16,,,,,
Decatur,Greensburg 3,State Treasurer,,R,Kelly Mitchell,278,,,,,
Decatur,Greensburg 3,State Treasurer,,D,John C. Aguilera,111,,,,,
Decatur,Greensburg 3,U.S. House,6,R,Greg Pence,284,,,,,
Decatur,Greensburg 3,U.S. House,6,D,Jeannine Lee Lake,113,,,,,
Decatur,Greensburg 3,U.S. House,6,L,Tom Ferkinhoff,8,,,,,
Decatur,Greensburg 3,U.S. House,6,,Write in,1,,,,,
Decatur,Greensburg 3,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",310,,,,,
Decatur,Greensburg 4,U.S. Senate,,R,Mike Braun,489,,,,,
Decatur,Greensburg 4,U.S. Senate,,D,Joe Donnelly,206,,,,,
Decatur,Greensburg 4,U.S. Senate,,L,Lucy M. Brenton,36,,,,,
Decatur,Greensburg 4,U.S. Senate,,,Write in,0,,,,,
Decatur,Greensburg 4,State Secretary,,R,Connie Lawson,553,,,,,
Decatur,Greensburg 4,State Secretary,,D,Jim Harper,154,,,,,
Decatur,Greensburg 4,State Secretary,,L,Mark W. Rutherford,20,,,,,
Decatur,Greensburg 4,State Secretary,,,Write in,0,,,,,
Decatur,Greensburg 4,State Auditor,,R,Tera Klutz,526,,,,,
Decatur,Greensburg 4,State Auditor,,D,Joselyn Whitticker,166,,,,,
Decatur,Greensburg 4,State Auditor,,L,John Schick,17,,,,,
Decatur,Greensburg 4,State Treasurer,,R,Kelly Mitchell,560,,,,,
Decatur,Greensburg 4,State Treasurer,,D,John C. Aguilera,145,,,,,
Decatur,Greensburg 4,U.S. House,6,R,Greg Pence,534,,,,,
Decatur,Greensburg 4,U.S. House,6,D,Jeannine Lee Lake,182,,,,,
Decatur,Greensburg 4,U.S. House,6,L,Tom Ferkinhoff,16,,,,,
Decatur,Greensburg 4,U.S. House,6,,Write in,0,,,,,
Decatur,Greensburg 4,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",582,,,,,
Decatur,Greensburg 5,U.S. Senate,,R,Mike Braun,269,,,,,
Decatur,Greensburg 5,U.S. Senate,,D,Joe Donnelly,125,,,,,
Decatur,Greensburg 5,U.S. Senate,,L,Lucy M. Brenton,21,,,,,
Decatur,Greensburg 5,U.S. Senate,,,Write in,0,,,,,
Decatur,Greensburg 5,State Secretary,,R,Connie Lawson,298,,,,,
Decatur,Greensburg 5,State Secretary,,D,Jim Harper,97,,,,,
Decatur,Greensburg 5,State Secretary,,L,Mark W. Rutherford,14,,,,,
Decatur,Greensburg 5,State Secretary,,,Write in,0,,,,,
Decatur,Greensburg 5,State Auditor,,R,Tera Klutz,282,,,,,
Decatur,Greensburg 5,State Auditor,,D,Joselyn Whitticker,102,,,,,
Decatur,Greensburg 5,State Auditor,,L,John Schick,12,,,,,
Decatur,Greensburg 5,State Treasurer,,R,Kelly Mitchell,294,,,,,
Decatur,Greensburg 5,State Treasurer,,D,John C. Aguilera,101,,,,,
Decatur,Greensburg 5,U.S. House,6,R,Greg Pence,285,,,,,
Decatur,Greensburg 5,U.S. House,6,D,Jeannine Lee Lake,116,,,,,
Decatur,Greensburg 5,U.S. House,6,L,Tom Ferkinhoff,12,,,,,
Decatur,Greensburg 5,U.S. House,6,,Write in,0,,,,,
Decatur,Greensburg 5,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",326,,,,,
Decatur,Greensburg 6,U.S. Senate,,R,Mike Braun,165,,,,,
Decatur,Greensburg 6,U.S. Senate,,D,Joe Donnelly,83,,,,,
Decatur,Greensburg 6,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Decatur,Greensburg 6,U.S. Senate,,,Write in,0,,,,,
Decatur,Greensburg 6,State Secretary,,R,Connie Lawson,179,,,,,
Decatur,Greensburg 6,State Secretary,,D,Jim Harper,74,,,,,
Decatur,Greensburg 6,State Secretary,,L,Mark W. Rutherford,7,,,,,
Decatur,Greensburg 6,State Secretary,,,Write in,0,,,,,
Decatur,Greensburg 6,State Auditor,,R,Tera Klutz,174,,,,,
Decatur,Greensburg 6,State Auditor,,D,Joselyn Whitticker,69,,,,,
Decatur,Greensburg 6,State Auditor,,L,John Schick,13,,,,,
Decatur,Greensburg 6,State Treasurer,,R,Kelly Mitchell,182,,,,,
Decatur,Greensburg 6,State Treasurer,,D,John C. Aguilera,73,,,,,
Decatur,Greensburg 6,U.S. House,6,R,Greg Pence,175,,,,,
Decatur,Greensburg 6,U.S. House,6,D,Jeannine Lee Lake,82,,,,,
Decatur,Greensburg 6,U.S. House,6,L,Tom Ferkinhoff,9,,,,,
Decatur,Greensburg 6,U.S. House,6,,Write in,0,,,,,
Decatur,Greensburg 6,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",201,,,,,
Decatur,Greensburg 7,U.S. Senate,,R,Mike Braun,256,,,,,
Decatur,Greensburg 7,U.S. Senate,,D,Joe Donnelly,128,,,,,
Decatur,Greensburg 7,U.S. Senate,,L,Lucy M. Brenton,27,,,,,
Decatur,Greensburg 7,U.S. Senate,,,Write in,0,,,,,
Decatur,Greensburg 7,State Secretary,,R,Connie Lawson,285,,,,,
Decatur,Greensburg 7,State Secretary,,D,Jim Harper,103,,,,,
Decatur,Greensburg 7,State Secretary,,L,Mark W. Rutherford,18,,,,,
Decatur,Greensburg 7,State Secretary,,,Write in,0,,,,,
Decatur,Greensburg 7,State Auditor,,R,Tera Klutz,271,,,,,
Decatur,Greensburg 7,State Auditor,,D,Joselyn Whitticker,103,,,,,
Decatur,Greensburg 7,State Auditor,,L,John Schick,19,,,,,
Decatur,Greensburg 7,State Treasurer,,R,Kelly Mitchell,287,,,,,
Decatur,Greensburg 7,State Treasurer,,D,John C. Aguilera,104,,,,,
Decatur,Greensburg 7,U.S. House,6,R,Greg Pence,276,,,,,
Decatur,Greensburg 7,U.S. House,6,D,Jeannine Lee Lake,121,,,,,
Decatur,Greensburg 7,U.S. House,6,L,Tom Ferkinhoff,10,,,,,
Decatur,Greensburg 7,U.S. House,6,,Write in,0,,,,,
Decatur,Greensburg 7,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",305,,,,,
Decatur,Greensburg 8,U.S. Senate,,R,Mike Braun,286,,,,,
Decatur,Greensburg 8,U.S. Senate,,D,Joe Donnelly,126,,,,,
Decatur,Greensburg 8,U.S. Senate,,L,Lucy M. Brenton,32,,,,,
Decatur,Greensburg 8,U.S. Senate,,,Write in,0,,,,,
Decatur,Greensburg 8,State Secretary,,R,Connie Lawson,323,,,,,
Decatur,Greensburg 8,State Secretary,,D,Jim Harper,101,,,,,
Decatur,Greensburg 8,State Secretary,,L,Mark W. Rutherford,16,,,,,
Decatur,Greensburg 8,State Secretary,,,Write in,0,,,,,
Decatur,Greensburg 8,State Auditor,,R,Tera Klutz,293,,,,,
Decatur,Greensburg 8,State Auditor,,D,Joselyn Whitticker,117,,,,,
Decatur,Greensburg 8,State Auditor,,L,John Schick,19,,,,,
Decatur,Greensburg 8,State Treasurer,,R,Kelly Mitchell,323,,,,,
Decatur,Greensburg 8,State Treasurer,,D,John C. Aguilera,103,,,,,
Decatur,Greensburg 8,U.S. House,6,R,Greg Pence,306,,,,,
Decatur,Greensburg 8,U.S. House,6,D,Jeannine Lee Lake,117,,,,,
Decatur,Greensburg 8,U.S. House,6,L,Tom Ferkinhoff,21,,,,,
Decatur,Greensburg 8,U.S. House,6,,Write in,0,,,,,
Decatur,Greensburg 8,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",346,,,,,
Decatur,Adams Township,U.S. Senate,,R,Mike Braun,308,,,,,
Decatur,Adams Township,U.S. Senate,,D,Joe Donnelly,125,,,,,
Decatur,Adams Township,U.S. Senate,,L,Lucy M. Brenton,23,,,,,
Decatur,Adams Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Adams Township,State Secretary,,R,Connie Lawson,350,,,,,
Decatur,Adams Township,State Secretary,,D,Jim Harper,90,,,,,
Decatur,Adams Township,State Secretary,,L,Mark W. Rutherford,11,,,,,
Decatur,Adams Township,State Secretary,,,Write in,0,,,,,
Decatur,Adams Township,State Auditor,,R,Tera Klutz,337,,,,,
Decatur,Adams Township,State Auditor,,D,Joselyn Whitticker,101,,,,,
Decatur,Adams Township,State Auditor,,L,John Schick,11,,,,,
Decatur,Adams Township,State Treasurer,,R,Kelly Mitchell,350,,,,,
Decatur,Adams Township,State Treasurer,,D,John C. Aguilera,94,,,,,
Decatur,Adams Township,U.S. House,6,R,Greg Pence,334,,,,,
Decatur,Adams Township,U.S. House,6,D,Jeannine Lee Lake,114,,,,,
Decatur,Adams Township,U.S. House,6,L,Tom Ferkinhoff,10,,,,,
Decatur,Adams Township,U.S. House,6,,Write in,0,,,,,
Decatur,Adams Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",362,,,,,
Decatur,Clay Township,U.S. Senate,,R,Mike Braun,309,,,,,
Decatur,Clay Township,U.S. Senate,,D,Joe Donnelly,101,,,,,
Decatur,Clay Township,U.S. Senate,,L,Lucy M. Brenton,28,,,,,
Decatur,Clay Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Clay Township,State Secretary,,R,Connie Lawson,335,,,,,
Decatur,Clay Township,State Secretary,,D,Jim Harper,69,,,,,
Decatur,Clay Township,State Secretary,,L,Mark W. Rutherford,24,,,,,
Decatur,Clay Township,State Secretary,,,Write in,0,,,,,
Decatur,Clay Township,State Auditor,,R,Tera Klutz,319,,,,,
Decatur,Clay Township,State Auditor,,D,Joselyn Whitticker,75,,,,,
Decatur,Clay Township,State Auditor,,L,John Schick,18,,,,,
Decatur,Clay Township,State Treasurer,,R,Kelly Mitchell,347,,,,,
Decatur,Clay Township,State Treasurer,,D,John C. Aguilera,65,,,,,
Decatur,Clay Township,U.S. House,6,R,Greg Pence,338,,,,,
Decatur,Clay Township,U.S. House,6,D,Jeannine Lee Lake,79,,,,,
Decatur,Clay Township,U.S. House,6,L,Tom Ferkinhoff,19,,,,,
Decatur,Clay Township,U.S. House,6,,Write in,0,,,,,
Decatur,Clay Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",339,,,,,
Decatur,Clinton Township,U.S. Senate,,R,Mike Braun,159,,,,,
Decatur,Clinton Township,U.S. Senate,,D,Joe Donnelly,36,,,,,
Decatur,Clinton Township,U.S. Senate,,L,Lucy M. Brenton,7,,,,,
Decatur,Clinton Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Clinton Township,State Secretary,,R,Connie Lawson,176,,,,,
Decatur,Clinton Township,State Secretary,,D,Jim Harper,17,,,,,
Decatur,Clinton Township,State Secretary,,L,Mark W. Rutherford,4,,,,,
Decatur,Clinton Township,State Secretary,,,Write in,0,,,,,
Decatur,Clinton Township,State Auditor,,R,Tera Klutz,158,,,,,
Decatur,Clinton Township,State Auditor,,D,Joselyn Whitticker,24,,,,,
Decatur,Clinton Township,State Auditor,,L,John Schick,5,,,,,
Decatur,Clinton Township,State Treasurer,,R,Kelly Mitchell,167,,,,,
Decatur,Clinton Township,State Treasurer,,D,John C. Aguilera,19,,,,,
Decatur,Clinton Township,U.S. House,6,R,Greg Pence,166,,,,,
Decatur,Clinton Township,U.S. House,6,D,Jeannine Lee Lake,27,,,,,
Decatur,Clinton Township,U.S. House,6,L,Tom Ferkinhoff,6,,,,,
Decatur,Clinton Township,U.S. House,6,,Write in,1,,,,,
Decatur,Clinton Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",173,,,,,
Decatur,Fugit Township,U.S. Senate,,R,Mike Braun,620,,,,,
Decatur,Fugit Township,U.S. Senate,,D,Joe Donnelly,162,,,,,
Decatur,Fugit Township,U.S. Senate,,L,Lucy M. Brenton,29,,,,,
Decatur,Fugit Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Fugit Township,State Secretary,,R,Connie Lawson,663,,,,,
Decatur,Fugit Township,State Secretary,,D,Jim Harper,120,,,,,
Decatur,Fugit Township,State Secretary,,L,Mark W. Rutherford,22,,,,,
Decatur,Fugit Township,State Secretary,,,Write in,1,,,,,
Decatur,Fugit Township,State Auditor,,R,Tera Klutz,634,,,,,
Decatur,Fugit Township,State Auditor,,D,Joselyn Whitticker,135,,,,,
Decatur,Fugit Township,State Auditor,,L,John Schick,19,,,,,
Decatur,Fugit Township,State Treasurer,,R,Kelly Mitchell,665,,,,,
Decatur,Fugit Township,State Treasurer,,D,John C. Aguilera,124,,,,,
Decatur,Fugit Township,U.S. House,6,R,Greg Pence,645,,,,,
Decatur,Fugit Township,U.S. House,6,D,Jeannine Lee Lake,141,,,,,
Decatur,Fugit Township,U.S. House,6,L,Tom Ferkinhoff,27,,,,,
Decatur,Fugit Township,U.S. House,6,,Write in,1,,,,,
Decatur,Jackson Township,U.S. Senate,,R,Mike Braun,295,,,,,
Decatur,Jackson Township,U.S. Senate,,D,Joe Donnelly,85,,,,,
Decatur,Jackson Township,U.S. Senate,,L,Lucy M. Brenton,27,,,,,
Decatur,Jackson Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Jackson Township,State Secretary,,R,Connie Lawson,314,,,,,
Decatur,Jackson Township,State Secretary,,D,Jim Harper,69,,,,,
Decatur,Jackson Township,State Secretary,,L,Mark W. Rutherford,15,,,,,
Decatur,Jackson Township,State Secretary,,,Write in,1,,,,,
Decatur,Jackson Township,State Auditor,,R,Tera Klutz,308,,,,,
Decatur,Jackson Township,State Auditor,,D,Joselyn Whitticker,70,,,,,
Decatur,Jackson Township,State Auditor,,L,John Schick,14,,,,,
Decatur,Jackson Township,State Treasurer,,R,Kelly Mitchell,332,,,,,
Decatur,Jackson Township,State Treasurer,,D,John C. Aguilera,60,,,,,
Decatur,Jackson Township,U.S. House,6,R,Greg Pence,318,,,,,
Decatur,Jackson Township,U.S. House,6,D,Jeannine Lee Lake,73,,,,,
Decatur,Jackson Township,U.S. House,6,L,Tom Ferkinhoff,14,,,,,
Decatur,Jackson Township,U.S. House,6,,Write in,0,,,,,
Decatur,Jackson Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",344,,,,,
Decatur,Marion Township,U.S. Senate,,R,Mike Braun,481,,,,,
Decatur,Marion Township,U.S. Senate,,D,Joe Donnelly,125,,,,,
Decatur,Marion Township,U.S. Senate,,L,Lucy M. Brenton,32,,,,,
Decatur,Marion Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Marion Township,State Secretary,,R,Connie Lawson,516,,,,,
Decatur,Marion Township,State Secretary,,D,Jim Harper,90,,,,,
Decatur,Marion Township,State Secretary,,L,Mark W. Rutherford,19,,,,,
Decatur,Marion Township,State Secretary,,,Write in,0,,,,,
Decatur,Marion Township,State Auditor,,R,Tera Klutz,484,,,,,
Decatur,Marion Township,State Auditor,,D,Joselyn Whitticker,107,,,,,
Decatur,Marion Township,State Auditor,,L,John Schick,17,,,,,
Decatur,Marion Township,State Treasurer,,R,Kelly Mitchell,515,,,,,
Decatur,Marion Township,State Treasurer,,D,John C. Aguilera,96,,,,,
Decatur,Marion Township,U.S. House,6,R,Greg Pence,511,,,,,
Decatur,Marion Township,U.S. House,6,D,Jeannine Lee Lake,100,,,,,
Decatur,Marion Township,U.S. House,6,L,Tom Ferkinhoff,17,,,,,
Decatur,Marion Township,U.S. House,6,,Write in,0,,,,,
Decatur,Marion Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",534,,,,,
Decatur,Saltcreek Township,U.S. Senate,,R,Mike Braun,392,,,,,
Decatur,Saltcreek Township,U.S. Senate,,D,Joe Donnelly,98,,,,,
Decatur,Saltcreek Township,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Decatur,Saltcreek Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Saltcreek Township,State Secretary,,R,Connie Lawson,429,,,,,
Decatur,Saltcreek Township,State Secretary,,D,Jim Harper,56,,,,,
Decatur,Saltcreek Township,State Secretary,,L,Mark W. Rutherford,19,,,,,
Decatur,Saltcreek Township,State Secretary,,,Write in,0,,,,,
Decatur,Saltcreek Township,State Auditor,,R,Tera Klutz,394,,,,,
Decatur,Saltcreek Township,State Auditor,,D,Joselyn Whitticker,80,,,,,
Decatur,Saltcreek Township,State Auditor,,L,John Schick,14,,,,,
Decatur,Saltcreek Township,State Treasurer,,R,Kelly Mitchell,415,,,,,
Decatur,Saltcreek Township,State Treasurer,,D,John C. Aguilera,67,,,,,
Decatur,Saltcreek Township,U.S. House,6,R,Greg Pence,413,,,,,
Decatur,Saltcreek Township,U.S. House,6,D,Jeannine Lee Lake,74,,,,,
Decatur,Saltcreek Township,U.S. House,6,L,Tom Ferkinhoff,21,,,,,
Decatur,Saltcreek Township,U.S. House,6,,Write in,0,,,,,
Decatur,Saltcreek Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",442,,,,,
Decatur,Westport Town,U.S. Senate,,R,Mike Braun,269,,,,,
Decatur,Westport Town,U.S. Senate,,D,Joe Donnelly,111,,,,,
Decatur,Westport Town,U.S. Senate,,L,Lucy M. Brenton,28,,,,,
Decatur,Westport Town,U.S. Senate,,,Write in,0,,,,,
Decatur,Westport Town,State Secretary,,R,Connie Lawson,300,,,,,
Decatur,Westport Town,State Secretary,,D,Jim Harper,91,,,,,
Decatur,Westport Town,State Secretary,,L,Mark W. Rutherford,17,,,,,
Decatur,Westport Town,State Secretary,,,Write in,0,,,,,
Decatur,Westport Town,State Auditor,,R,Tera Klutz,287,,,,,
Decatur,Westport Town,State Auditor,,D,Joselyn Whitticker,94,,,,,
Decatur,Westport Town,State Auditor,,L,John Schick,15,,,,,
Decatur,Westport Town,State Treasurer,,R,Kelly Mitchell,299,,,,,
Decatur,Westport Town,State Treasurer,,D,John C. Aguilera,95,,,,,
Decatur,Westport Town,U.S. House,6,R,Greg Pence,301,,,,,
Decatur,Westport Town,U.S. House,6,D,Jeannine Lee Lake,90,,,,,
Decatur,Westport Town,U.S. House,6,L,Tom Ferkinhoff,16,,,,,
Decatur,Westport Town,U.S. House,6,,Write in,0,,,,,
Decatur,Westport Town,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",307,,,,,
Decatur,Sandcreek Township North,U.S. Senate,,R,Mike Braun,256,,,,,
Decatur,Sandcreek Township North,U.S. Senate,,D,Joe Donnelly,59,,,,,
Decatur,Sandcreek Township North,U.S. Senate,,L,Lucy M. Brenton,16,,,,,
Decatur,Sandcreek Township North,U.S. Senate,,,Write in,0,,,,,
Decatur,Sandcreek Township North,State Secretary,,R,Connie Lawson,275,,,,,
Decatur,Sandcreek Township North,State Secretary,,D,Jim Harper,43,,,,,
Decatur,Sandcreek Township North,State Secretary,,L,Mark W. Rutherford,9,,,,,
Decatur,Sandcreek Township North,State Secretary,,,Write in,0,,,,,
Decatur,Sandcreek Township North,State Auditor,,R,Tera Klutz,251,,,,,
Decatur,Sandcreek Township North,State Auditor,,D,Joselyn Whitticker,45,,,,,
Decatur,Sandcreek Township North,State Auditor,,L,John Schick,17,,,,,
Decatur,Sandcreek Township North,State Treasurer,,R,Kelly Mitchell,268,,,,,
Decatur,Sandcreek Township North,State Treasurer,,D,John C. Aguilera,47,,,,,
Decatur,Sandcreek Township North,U.S. House,6,R,Greg Pence,271,,,,,
Decatur,Sandcreek Township North,U.S. House,6,D,Jeannine Lee Lake,49,,,,,
Decatur,Sandcreek Township North,U.S. House,6,L,Tom Ferkinhoff,10,,,,,
Decatur,Sandcreek Township North,U.S. House,6,,Write in,0,,,,,
Decatur,Sandcreek Township North,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",275,,,,,
Decatur,Sandcreek Township South,U.S. Senate,,R,Mike Braun,191,,,,,
Decatur,Sandcreek Township South,U.S. Senate,,D,Joe Donnelly,76,,,,,
Decatur,Sandcreek Township South,U.S. Senate,,L,Lucy M. Brenton,14,,,,,
Decatur,Sandcreek Township South,U.S. Senate,,,Write in,0,,,,,
Decatur,Sandcreek Township South,State Secretary,,R,Connie Lawson,206,,,,,
Decatur,Sandcreek Township South,State Secretary,,D,Jim Harper,59,,,,,
Decatur,Sandcreek Township South,State Secretary,,L,Mark W. Rutherford,7,,,,,
Decatur,Sandcreek Township South,State Secretary,,,Write in,0,,,,,
Decatur,Sandcreek Township South,State Auditor,,R,Tera Klutz,203,,,,,
Decatur,Sandcreek Township South,State Auditor,,D,Joselyn Whitticker,60,,,,,
Decatur,Sandcreek Township South,State Auditor,,L,John Schick,7,,,,,
Decatur,Sandcreek Township South,State Treasurer,,R,Kelly Mitchell,211,,,,,
Decatur,Sandcreek Township South,State Treasurer,,D,John C. Aguilera,58,,,,,
Decatur,Sandcreek Township South,U.S. House,6,R,Greg Pence,209,,,,,
Decatur,Sandcreek Township South,U.S. House,6,D,Jeannine Lee Lake,60,,,,,
Decatur,Sandcreek Township South,U.S. House,6,L,Tom Ferkinhoff,13,,,,,
Decatur,Sandcreek Township South,U.S. House,6,,Write in,0,,,,,
Decatur,Sandcreek Township South,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",226,,,,,
Decatur,Washington Township,U.S. Senate,,R,Mike Braun,578,,,,,
Decatur,Washington Township,U.S. Senate,,D,Joe Donnelly,194,,,,,
Decatur,Washington Township,U.S. Senate,,L,Lucy M. Brenton,35,,,,,
Decatur,Washington Township,U.S. Senate,,,Write in,0,,,,,
Decatur,Washington Township,State Secretary,,R,Connie Lawson,653,,,,,
Decatur,Washington Township,State Secretary,,D,Jim Harper,133,,,,,
Decatur,Washington Township,State Secretary,,L,Mark W. Rutherford,19,,,,,
Decatur,Washington Township,State Secretary,,,Write in,0,,,,,
Decatur,Washington Township,State Auditor,,R,Tera Klutz,610,,,,,
Decatur,Washington Township,State Auditor,,D,Joselyn Whitticker,151,,,,,
Decatur,Washington Township,State Auditor,,L,John Schick,18,,,,,
Decatur,Washington Township,State Treasurer,,R,Kelly Mitchell,630,,,,,
Decatur,Washington Township,State Treasurer,,D,John C. Aguilera,148,,,,,
Decatur,Washington Township,U.S. House,6,R,Greg Pence,613,,,,,
Decatur,Washington Township,U.S. House,6,D,Jeannine Lee Lake,166,,,,,
Decatur,Washington Township,U.S. House,6,L,Tom Ferkinhoff,22,,,,,
Decatur,Washington Township,U.S. House,6,,Write in,0,,,,,
Decatur,Washington Township,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",655,,,,,
Decatur,St. Paul Town,U.S. Senate,,R,Mike Braun,121,,,,,
Decatur,St. Paul Town,U.S. Senate,,D,Joe Donnelly,39,,,,,
Decatur,St. Paul Town,U.S. Senate,,L,Lucy M. Brenton,9,,,,,
Decatur,St. Paul Town,U.S. Senate,,,Write in,0,,,,,
Decatur,St. Paul Town,State Secretary,,R,Connie Lawson,129,,,,,
Decatur,St. Paul Town,State Secretary,,D,Jim Harper,32,,,,,
Decatur,St. Paul Town,State Secretary,,L,Mark W. Rutherford,4,,,,,
Decatur,St. Paul Town,State Secretary,,,Write in,0,,,,,
Decatur,St. Paul Town,State Auditor,,R,Tera Klutz,121,,,,,
Decatur,St. Paul Town,State Auditor,,D,Joselyn Whitticker,36,,,,,
Decatur,St. Paul Town,State Auditor,,L,John Schick,7,,,,,
Decatur,St. Paul Town,State Treasurer,,R,Kelly Mitchell,128,,,,,
Decatur,St. Paul Town,State Treasurer,,D,John C. Aguilera,35,,,,,
Decatur,St. Paul Town,U.S. House,6,R,Greg Pence,127,,,,,
Decatur,St. Paul Town,U.S. House,6,D,Jeannine Lee Lake,36,,,,,
Decatur,St. Paul Town,U.S. House,6,L,Tom Ferkinhoff,6,,,,,
Decatur,St. Paul Town,U.S. House,6,,Write in,0,,,,,
Decatur,St. Paul Town,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",141,,,,,
