county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Randolph,Winchester 4,State Treasurer,,D,John C. Aguilera,134,,,,,
Randolph,Winchester 4,U.S. House,6,R,Greg Pence,278,,,,,
Randolph,Winchester 4,U.S. House,6,D,Jeannine Lee Lake,141,,,,,
Randolph,Winchester 4,U.S. House,6,L,Tom Ferkinhoff,35,,,,,
Randolph,Winchester 4,U.S. House,6,,Write in,0,,,,,
Randolph,Winchester 4,State Senate,27,R,Jeff Raatz,308,,,,,
Randolph,Winchester 4,State Senate,27,D,Jerome (jake) Hoog,142,,,,,
Randolph,Winchester 4,State House,33,R,John (jd) Prescott,218,,,,,
Randolph,Winchester 4,State House,33,D,Shon Byrum,184,,,,,
Randolph,Winchester 4,State House,33,L,Dale Arnett,55,,,,,
Randolph,Union City 1,U.S. Senate,,R,Mike Braun,212,,,,,
Randolph,Union City 1,U.S. Senate,,D,Joe Donnelly,153,,,,,
Randolph,Union City 1,U.S. Senate,,L,Lucy M. Brenton,20,,,,,
Randolph,Union City 1,U.S. Senate,,,Write in,0,,,,,
Randolph,Union City 1,State Secretary,,R,Connie Lawson,231,,,,,
Randolph,Union City 1,State Secretary,,D,Jim Harper,136,,,,,
Randolph,Union City 1,State Secretary,,L,Mark W. Rutherford,15,,,,,
Randolph,Union City 1,State Secretary,,,Write in,0,,,,,
Randolph,Union City 1,State Auditor,,R,Tera Klutz,224,,,,,
Randolph,Union City 1,State Auditor,,D,Joselyn Whitticker,143,,,,,
Randolph,Union City 1,State Auditor,,L,John Schick,11,,,,,
Randolph,Union City 1,State Treasurer,,R,Kelly Mitchell,242,,,,,
Randolph,Union City 1,State Treasurer,,D,John C. Aguilera,136,,,,,
Randolph,Union City 1,U.S. House,6,R,Greg Pence,235,,,,,
Randolph,Union City 1,U.S. House,6,D,Jeannine Lee Lake,139,,,,,
Randolph,Union City 1,U.S. House,6,L,Tom Ferkinhoff,12,,,,,
Randolph,Union City 1,U.S. House,6,,Write in,0,,,,,
Randolph,Union City 1,State Senate,27,R,Jeff Raatz,252,,,,,
Randolph,Union City 1,State Senate,27,D,Jerome (jake) Hoog,131,,,,,
Randolph,Union City 1,State House,33,R,John (jd) Prescott,214,,,,,
Randolph,Union City 1,State House,33,D,Shon Byrum,150,,,,,
Randolph,Union City 1,State House,33,L,Dale Arnett,21,,,,,
Randolph,Union City 2,U.S. Senate,,R,Mike Braun,284,,,,,
Randolph,Union City 2,U.S. Senate,,D,Joe Donnelly,155,,,,,
Randolph,Union City 2,U.S. Senate,,L,Lucy M. Brenton,28,,,,,
Randolph,Union City 2,U.S. Senate,,,Write in,0,,,,,
Randolph,Union City 2,State Secretary,,R,Connie Lawson,298,,,,,
Randolph,Union City 2,State Secretary,,D,Jim Harper,141,,,,,
Randolph,Union City 2,State Secretary,,L,Mark W. Rutherford,21,,,,,
Randolph,Union City 2,State Secretary,,,Write in,0,,,,,
Randolph,Union City 2,State Auditor,,R,Tera Klutz,295,,,,,
Randolph,Union City 2,State Auditor,,D,Joselyn Whitticker,145,,,,,
Randolph,Union City 2,State Auditor,,L,John Schick,12,,,,,
Randolph,Union City 2,State Treasurer,,R,Kelly Mitchell,306,,,,,
Randolph,Union City 2,State Treasurer,,D,John C. Aguilera,141,,,,,
Randolph,Union City 2,U.S. House,6,R,Greg Pence,289,,,,,
Randolph,Union City 2,U.S. House,6,D,Jeannine Lee Lake,155,,,,,
Randolph,Union City 2,U.S. House,6,L,Tom Ferkinhoff,20,,,,,
Randolph,Union City 2,U.S. House,6,,Write in,0,,,,,
Randolph,Union City 2,State Senate,27,R,Jeff Raatz,316,,,,,
Randolph,Union City 2,State Senate,27,D,Jerome (jake) Hoog,141,,,,,
Randolph,Union City 2,State House,33,R,John (jd) Prescott,260,,,,,
Randolph,Union City 2,State House,33,D,Shon Byrum,170,,,,,
Randolph,Union City 2,State House,33,L,Dale Arnett,30,,,,,
Randolph,Wayne,U.S. Senate,,R,Mike Braun,248,,,,,
Randolph,Wayne,U.S. Senate,,D,Joe Donnelly,81,,,,,
Randolph,Wayne,U.S. Senate,,L,Lucy M. Brenton,15,,,,,
Randolph,Wayne,U.S. Senate,,,Write in,0,,,,,
Randolph,Wayne,State Secretary,,R,Connie Lawson,266,,,,,
Randolph,Wayne,State Secretary,,D,Jim Harper,65,,,,,
Randolph,Wayne,State Secretary,,L,Mark W. Rutherford,8,,,,,
Randolph,Wayne,State Secretary,,,Write in,1,,,,,
Randolph,Wayne,State Auditor,,R,Tera Klutz,252,,,,,
Randolph,Wayne,State Auditor,,D,Joselyn Whitticker,68,,,,,
Randolph,Wayne,State Auditor,,L,John Schick,8,,,,,
Randolph,Wayne,State Treasurer,,R,Kelly Mitchell,261,,,,,
Randolph,Wayne,State Treasurer,,D,John C. Aguilera,65,,,,,
Randolph,Wayne,U.S. House,6,R,Greg Pence,268,,,,,
Randolph,Wayne,U.S. House,6,D,Jeannine Lee Lake,68,,,,,
Randolph,Wayne,U.S. House,6,L,Tom Ferkinhoff,9,,,,,
Randolph,Wayne,U.S. House,6,,Write in,0,,,,,
Randolph,Wayne,State Senate,27,R,Jeff Raatz,270,,,,,
Randolph,Wayne,State Senate,27,D,Jerome (jake) Hoog,69,,,,,
Randolph,Wayne,State House,33,R,John (jd) Prescott,223,,,,,
Randolph,Wayne,State House,33,D,Shon Byrum,80,,,,,
Randolph,Wayne,State House,33,L,Dale Arnett,37,,,,,
Randolph,Jackson,U.S. Senate,,R,Mike Braun,166,,,,,
Randolph,Jackson,U.S. Senate,,D,Joe Donnelly,58,,,,,
Randolph,Jackson,U.S. Senate,,L,Lucy M. Brenton,10,,,,,
Randolph,Jackson,U.S. Senate,,,Write in,0,,,,,
Randolph,Jackson,State Secretary,,R,Connie Lawson,179,,,,,
Randolph,Jackson,State Secretary,,D,Jim Harper,47,,,,,
Randolph,Jackson,State Secretary,,L,Mark W. Rutherford,7,,,,,
Randolph,Jackson,State Secretary,,,Write in,0,,,,,
Randolph,Jackson,State Auditor,,R,Tera Klutz,169,,,,,
Randolph,Jackson,State Auditor,,D,Joselyn Whitticker,46,,,,,
Randolph,Jackson,State Auditor,,L,John Schick,10,,,,,
Randolph,Jackson,State Treasurer,,R,Kelly Mitchell,185,,,,,
Randolph,Jackson,State Treasurer,,D,John C. Aguilera,42,,,,,
Randolph,Jackson,U.S. House,6,R,Greg Pence,177,,,,,
Randolph,Jackson,U.S. House,6,D,Jeannine Lee Lake,52,,,,,
Randolph,Jackson,U.S. House,6,L,Tom Ferkinhoff,7,,,,,
Randolph,Jackson,U.S. House,6,,Write in,0,,,,,
Randolph,Jackson,State Senate,27,R,Jeff Raatz,186,,,,,
Randolph,Jackson,State Senate,27,D,Jerome (jake) Hoog,49,,,,,
Randolph,Jackson,State House,33,R,John (jd) Prescott,171,,,,,
Randolph,Jackson,State House,33,D,Shon Byrum,51,,,,,
Randolph,Jackson,State House,33,L,Dale Arnett,12,,,,,
Randolph,Washington,U.S. Senate,,R,Mike Braun,423,,,,,
Randolph,Washington,U.S. Senate,,D,Joe Donnelly,150,,,,,
Randolph,Washington,U.S. Senate,,L,Lucy M. Brenton,37,,,,,
Randolph,Washington,U.S. Senate,,,Write in,0,,,,,
Randolph,Washington,State Secretary,,R,Connie Lawson,460,,,,,
Randolph,Washington,State Secretary,,D,Jim Harper,122,,,,,
Randolph,Washington,State Secretary,,L,Mark W. Rutherford,25,,,,,
Randolph,Washington,State Secretary,,,Write in,0,,,,,
Randolph,Washington,State Auditor,,R,Tera Klutz,446,,,,,
Randolph,Washington,State Auditor,,D,Joselyn Whitticker,125,,,,,
Randolph,Washington,State Auditor,,L,John Schick,22,,,,,
Randolph,Washington,State Treasurer,,R,Kelly Mitchell,467,,,,,
Randolph,Washington,State Treasurer,,D,John C. Aguilera,124,,,,,
Randolph,Washington,U.S. House,6,R,Greg Pence,442,,,,,
Randolph,Washington,U.S. House,6,D,Jeannine Lee Lake,132,,,,,
Randolph,Washington,U.S. House,6,L,Tom Ferkinhoff,39,,,,,
Randolph,Washington,U.S. House,6,,Write in,0,,,,,
Randolph,Washington,State Senate,27,R,Jeff Raatz,475,,,,,
Randolph,Washington,State Senate,27,D,Jerome (jake) Hoog,131,,,,,
Randolph,Washington,State House,33,R,John (jd) Prescott,392,,,,,
Randolph,Washington,State House,33,D,Shon Byrum,139,,,,,
Randolph,Washington,State House,33,L,Dale Arnett,78,,,,,
Randolph,Spartanburg,U.S. Senate,,R,Mike Braun,227,,,,,
Randolph,Spartanburg,U.S. Senate,,D,Joe Donnelly,76,,,,,
Randolph,Spartanburg,U.S. Senate,,L,Lucy M. Brenton,13,,,,,
Randolph,Spartanburg,U.S. Senate,,,Write in,0,,,,,
Randolph,Spartanburg,State Secretary,,R,Connie Lawson,236,,,,,
Randolph,Spartanburg,State Secretary,,D,Jim Harper,56,,,,,
Randolph,Spartanburg,State Secretary,,L,Mark W. Rutherford,19,,,,,
Randolph,Spartanburg,State Secretary,,,Write in,0,,,,,
Randolph,Spartanburg,State Auditor,,R,Tera Klutz,228,,,,,
Randolph,Spartanburg,State Auditor,,D,Joselyn Whitticker,58,,,,,
Randolph,Spartanburg,State Auditor,,L,John Schick,16,,,,,
Randolph,Spartanburg,State Treasurer,,R,Kelly Mitchell,239,,,,,
Randolph,Spartanburg,State Treasurer,,D,John C. Aguilera,62,,,,,
Randolph,Spartanburg,U.S. House,6,R,Greg Pence,233,,,,,
Randolph,Spartanburg,U.S. House,6,D,Jeannine Lee Lake,58,,,,,
Randolph,Spartanburg,U.S. House,6,L,Tom Ferkinhoff,26,,,,,
Randolph,Spartanburg,U.S. House,6,,Write in,0,,,,,
Randolph,Spartanburg,State Senate,27,R,Jeff Raatz,249,,,,,
Randolph,Spartanburg,State Senate,27,D,Jerome (jake) Hoog,62,,,,,
Randolph,Spartanburg,State House,33,R,John (jd) Prescott,195,,,,,
Randolph,Spartanburg,State House,33,D,Shon Byrum,69,,,,,
Randolph,Spartanburg,State House,33,L,Dale Arnett,52,,,,,
Randolph,Ward,U.S. Senate,,R,Mike Braun,245,,,,,
Randolph,Ward,U.S. Senate,,D,Joe Donnelly,100,,,,,
Randolph,Ward,U.S. Senate,,L,Lucy M. Brenton,23,,,,,
Randolph,Ward,U.S. Senate,,,Write in,0,,,,,
Randolph,Ward,State Secretary,,R,Connie Lawson,275,,,,,
Randolph,Ward,State Secretary,,D,Jim Harper,78,,,,,
Randolph,Ward,State Secretary,,L,Mark W. Rutherford,11,,,,,
Randolph,Ward,State Secretary,,,Write in,0,,,,,
Randolph,Ward,State Auditor,,R,Tera Klutz,258,,,,,
Randolph,Ward,State Auditor,,D,Joselyn Whitticker,92,,,,,
Randolph,Ward,State Auditor,,L,John Schick,9,,,,,
Randolph,Ward,State Treasurer,,R,Kelly Mitchell,276,,,,,
Randolph,Ward,State Treasurer,,D,John C. Aguilera,81,,,,,
Randolph,Ward,U.S. House,6,R,Greg Pence,264,,,,,
Randolph,Ward,U.S. House,6,D,Jeannine Lee Lake,91,,,,,
Randolph,Ward,U.S. House,6,L,Tom Ferkinhoff,14,,,,,
Randolph,Ward,U.S. House,6,,Write in,0,,,,,
Randolph,Ward,State Senate,27,R,Jeff Raatz,273,,,,,
Randolph,Ward,State Senate,27,D,Jerome (jake) Hoog,92,,,,,
Randolph,Ward,State House,33,R,John (jd) Prescott,229,,,,,
Randolph,Ward,State House,33,D,Shon Byrum,113,,,,,
Randolph,Ward,State House,33,L,Dale Arnett,23,,,,,
Randolph,Ridgeville,U.S. Senate,,R,Mike Braun,274,,,,,
Randolph,Ridgeville,U.S. Senate,,D,Joe Donnelly,102,,,,,
Randolph,Ridgeville,U.S. Senate,,L,Lucy M. Brenton,20,,,,,
Randolph,Ridgeville,U.S. Senate,,,Write in,0,,,,,
Randolph,Ridgeville,State Secretary,,R,Connie Lawson,301,,,,,
Randolph,Ridgeville,State Secretary,,D,Jim Harper,72,,,,,
Randolph,Ridgeville,State Secretary,,L,Mark W. Rutherford,19,,,,,
Randolph,Ridgeville,State Secretary,,,Write in,0,,,,,
Randolph,Ridgeville,State Auditor,,R,Tera Klutz,287,,,,,
Randolph,Ridgeville,State Auditor,,D,Joselyn Whitticker,79,,,,,
Randolph,Ridgeville,State Auditor,,L,John Schick,12,,,,,
Randolph,Ridgeville,State Treasurer,,R,Kelly Mitchell,296,,,,,
Randolph,Ridgeville,State Treasurer,,D,John C. Aguilera,80,,,,,
Randolph,Ridgeville,U.S. House,6,R,Greg Pence,292,,,,,
Randolph,Ridgeville,U.S. House,6,D,Jeannine Lee Lake,84,,,,,
Randolph,Ridgeville,U.S. House,6,L,Tom Ferkinhoff,17,,,,,
Randolph,Ridgeville,U.S. House,6,,Write in,0,,,,,
Randolph,Ridgeville,State Senate,27,R,Jeff Raatz,309,,,,,
Randolph,Ridgeville,State Senate,27,D,Jerome (jake) Hoog,81,,,,,
Randolph,Ridgeville,State House,33,R,John (jd) Prescott,258,,,,,
Randolph,Ridgeville,State House,33,D,Shon Byrum,100,,,,,
Randolph,Ridgeville,State House,33,L,Dale Arnett,32,,,,,
Randolph,Parker,U.S. Senate,,R,Mike Braun,357,,,,,
Randolph,Parker,U.S. Senate,,D,Joe Donnelly,190,,,,,
Randolph,Parker,U.S. Senate,,L,Lucy M. Brenton,35,,,,,
Randolph,Parker,U.S. Senate,,,Write in,0,,,,,
Randolph,Parker,State Secretary,,R,Connie Lawson,393,,,,,
Randolph,Parker,State Secretary,,D,Jim Harper,161,,,,,
Randolph,Parker,State Secretary,,L,Mark W. Rutherford,17,,,,,
Randolph,Parker,State Secretary,,,Write in,0,,,,,
Randolph,Parker,State Auditor,,R,Tera Klutz,369,,,,,
Randolph,Parker,State Auditor,,D,Joselyn Whitticker,176,,,,,
Randolph,Parker,State Auditor,,L,John Schick,13,,,,,
Randolph,Parker,State Treasurer,,R,Kelly Mitchell,395,,,,,
Randolph,Parker,State Treasurer,,D,John C. Aguilera,162,,,,,
Randolph,Parker,U.S. House,6,R,Greg Pence,363,,,,,
Randolph,Parker,U.S. House,6,D,Jeannine Lee Lake,188,,,,,
Randolph,Parker,U.S. House,6,L,Tom Ferkinhoff,21,,,,,
Randolph,Parker,U.S. House,6,,Write in,1,,,,,
Randolph,Parker,State Senate,27,R,Jeff Raatz,388,,,,,
Randolph,Parker,State Senate,27,D,Jerome (jake) Hoog,180,,,,,
Randolph,Parker,State House,33,R,John (jd) Prescott,346,,,,,
Randolph,Parker,State House,33,D,Shon Byrum,213,,,,,
Randolph,Parker,State House,33,L,Dale Arnett,14,,,,,
Randolph,Stoney Creek,U.S. Senate,,R,Mike Braun,240,,,,,
Randolph,Stoney Creek,U.S. Senate,,D,Joe Donnelly,116,,,,,
Randolph,Stoney Creek,U.S. Senate,,L,Lucy M. Brenton,14,,,,,
Randolph,Stoney Creek,U.S. Senate,,,Write in,0,,,,,
Randolph,Stoney Creek,State Secretary,,R,Connie Lawson,272,,,,,
Randolph,Stoney Creek,State Secretary,,D,Jim Harper,88,,,,,
Randolph,Stoney Creek,State Secretary,,L,Mark W. Rutherford,5,,,,,
Randolph,Stoney Creek,State Secretary,,,Write in,0,,,,,
Randolph,Stoney Creek,State Auditor,,R,Tera Klutz,258,,,,,
Randolph,Stoney Creek,State Auditor,,D,Joselyn Whitticker,91,,,,,
Randolph,Stoney Creek,State Auditor,,L,John Schick,8,,,,,
Randolph,Stoney Creek,State Treasurer,,R,Kelly Mitchell,269,,,,,
Randolph,Stoney Creek,State Treasurer,,D,John C. Aguilera,89,,,,,
Randolph,Stoney Creek,U.S. House,6,R,Greg Pence,244,,,,,
Randolph,Stoney Creek,U.S. House,6,D,Jeannine Lee Lake,110,,,,,
Randolph,Stoney Creek,U.S. House,6,L,Tom Ferkinhoff,15,,,,,
Randolph,Stoney Creek,U.S. House,6,,Write in,0,,,,,
Randolph,Stoney Creek,State Senate,27,R,Jeff Raatz,265,,,,,
Randolph,Stoney Creek,State Senate,27,D,Jerome (jake) Hoog,94,,,,,
Randolph,Stoney Creek,State House,33,R,John (jd) Prescott,227,,,,,
Randolph,Stoney Creek,State House,33,D,Shon Byrum,123,,,,,
Randolph,Stoney Creek,State House,33,L,Dale Arnett,16,,,,,
Randolph,Farmland,U.S. Senate,,R,Mike Braun,441,,,,,
Randolph,Farmland,U.S. Senate,,D,Joe Donnelly,219,,,,,
Randolph,Farmland,U.S. Senate,,L,Lucy M. Brenton,63,,,,,
Randolph,Farmland,U.S. Senate,,,Write in,0,,,,,
Randolph,Farmland,State Secretary,,R,Connie Lawson,506,,,,,
Randolph,Farmland,State Secretary,,D,Jim Harper,174,,,,,
Randolph,Farmland,State Secretary,,L,Mark W. Rutherford,29,,,,,
Randolph,Farmland,State Secretary,,,Write in,0,,,,,
Randolph,Farmland,State Auditor,,R,Tera Klutz,472,,,,,
Randolph,Farmland,State Auditor,,D,Joselyn Whitticker,180,,,,,
Randolph,Farmland,State Auditor,,L,John Schick,31,,,,,
Randolph,Farmland,State Treasurer,,R,Kelly Mitchell,505,,,,,
Randolph,Farmland,State Treasurer,,D,John C. Aguilera,176,,,,,
Randolph,Farmland,U.S. House,6,R,Greg Pence,472,,,,,
Randolph,Farmland,U.S. House,6,D,Jeannine Lee Lake,218,,,,,
Randolph,Farmland,U.S. House,6,L,Tom Ferkinhoff,23,,,,,
Randolph,Farmland,U.S. House,6,,Write in,0,,,,,
Randolph,Farmland,State Senate,27,R,Jeff Raatz,512,,,,,
Randolph,Farmland,State Senate,27,D,Jerome (jake) Hoog,189,,,,,
Randolph,Farmland,State House,33,R,John (jd) Prescott,408,,,,,
Randolph,Farmland,State House,33,D,Shon Byrum,260,,,,,
Randolph,Farmland,State House,33,L,Dale Arnett,44,,,,,
Randolph,Green,U.S. Senate,,R,Mike Braun,232,,,,,
Randolph,Green,U.S. Senate,,D,Joe Donnelly,94,,,,,
Randolph,Green,U.S. Senate,,L,Lucy M. Brenton,10,,,,,
Randolph,Green,U.S. Senate,,,Write in,0,,,,,
Randolph,Green,State Secretary,,R,Connie Lawson,254,,,,,
Randolph,Green,State Secretary,,D,Jim Harper,74,,,,,
Randolph,Green,State Secretary,,L,Mark W. Rutherford,7,,,,,
Randolph,Green,State Secretary,,,Write in,0,,,,,
Randolph,Green,State Auditor,,R,Tera Klutz,241,,,,,
Randolph,Green,State Auditor,,D,Joselyn Whitticker,77,,,,,
Randolph,Green,State Auditor,,L,John Schick,7,,,,,
Randolph,Green,State Treasurer,,R,Kelly Mitchell,247,,,,,
Randolph,Green,State Treasurer,,D,John C. Aguilera,80,,,,,
Randolph,Green,U.S. House,6,R,Greg Pence,234,,,,,
Randolph,Green,U.S. House,6,D,Jeannine Lee Lake,91,,,,,
Randolph,Green,U.S. House,6,L,Tom Ferkinhoff,4,,,,,
Randolph,Green,U.S. House,6,,Write in,0,,,,,
Randolph,Green,State Senate,27,R,Jeff Raatz,245,,,,,
Randolph,Green,State Senate,27,D,Jerome (jake) Hoog,85,,,,,
Randolph,Green,State House,33,R,John (jd) Prescott,226,,,,,
Randolph,Green,State House,33,D,Shon Byrum,92,,,,,
Randolph,Green,State House,33,L,Dale Arnett,10,,,,,
Randolph,Union,U.S. Senate,,R,Mike Braun,442,,,,,
Randolph,Union,U.S. Senate,,D,Joe Donnelly,140,,,,,
Randolph,Union,U.S. Senate,,L,Lucy M. Brenton,37,,,,,
Randolph,Union,U.S. Senate,,,Write in,0,,,,,
Randolph,Union,State Secretary,,R,Connie Lawson,476,,,,,
Randolph,Union,State Secretary,,D,Jim Harper,118,,,,,
Randolph,Union,State Secretary,,L,Mark W. Rutherford,22,,,,,
Randolph,Union,State Secretary,,,Write in,0,,,,,
Randolph,Union,State Auditor,,R,Tera Klutz,461,,,,,
Randolph,Union,State Auditor,,D,Joselyn Whitticker,115,,,,,
Randolph,Union,State Auditor,,L,John Schick,18,,,,,
Randolph,Union,State Treasurer,,R,Kelly Mitchell,487,,,,,
Randolph,Union,State Treasurer,,D,John C. Aguilera,105,,,,,
Randolph,Union,U.S. House,6,R,Greg Pence,451,,,,,
Randolph,Union,U.S. House,6,D,Jeannine Lee Lake,136,,,,,
Randolph,Union,U.S. House,6,L,Tom Ferkinhoff,34,,,,,
Randolph,Union,U.S. House,6,,Write in,0,,,,,
Randolph,Union,State Senate,27,R,Jeff Raatz,497,,,,,
Randolph,Union,State Senate,27,D,Jerome (jake) Hoog,115,,,,,
Randolph,Union,State House,33,R,John (jd) Prescott,412,,,,,
