county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Clintori,Precinct 2,State Auditor,,D,Joselyn Whitticker,33,,,,,
Clintori,Precinct 2,State Auditor,,L,John Schick,5,,,,,
Clintori,Precinct 2,State Treasurer,,R,Kelly Mitchell,85,,,,,
Clintori,Precinct 2,State Treasurer,,D,John C. Aguilera,32,,,,,
Clintori,Precinct 2,State House,38,R,Heath R. Vannatter,72,,,,,
Clintori,Precinct 2,State House,38,D,Thomas (tom) Hedde,44,,,,,
Clintori,Precinct 6,State Secretary,,R,Connie Lawson,78,,,,,
Clintori,Precinct 6,State Secretary,,D,Jim Harper,40,,,,,
Clintori,Precinct 6,State Secretary,,L,Mark W. Rutherford,2,,,,,
Clintori,Precinct 6,State Secretary,,,Write in,0,,,,,
Clintori,Precinct 6,State Auditor,,R,Tera Klutz,76,,,,,
Clintori,Precinct 6,State Auditor,,D,Joselyn Whitticker,39,,,,,
Clintori,Precinct 6,State Auditor,,L,John Schick,3,,,,,
Clintori,Precinct 6,State Treasurer,,R,Kelly Mitchell,80,,,,,
Clintori,Precinct 6,State Treasurer,,D,John C. Aguilera,39,,,,,
Clintoo,Precinct 7,U.S. Senate,,R,Mike Braun,46,,,,,
Clintoo,Precinct 7,U.S. Senate,,D,Joe Donnelly,37,,,,,
Clintoo,Precinct 7,U.S. Senate,,L,Lucy M. Brenton,8,,,,,
Clintoo,Precinct 7,U.S. Senate,,,Write in,0,,,,,
Clintoo,Precinct 7,State Secretary,,,(r) Connie Lawson,55,,,,,
Clintoo,Precinct 7,State Secretary,,D,Jim Harper,31,,,,,
Clintoo,Precinct 7,State Secretary,,L,Mark W. Rutherford,4,,,,,
Clintoo,Precinct 7,State Secretary,,,Write in,0,,,,,
Clintoo,Precinct 7,State Secretary,,R,Tera Klutz,51,,,,,
Clintoo,Precinct 7,State Secretary,,D,Joselyn Whitticker,32,,,,,
Clintoo,Precinct 7,State Secretary,,L,John Schick,7,,,,,
Clintoo,Precinct 7,State Treasurer,,R,Kelly Mitchell,53,,,,,
Clintoo,Precinct 7,State Treasurer,,D,John C. Aguilera,34,,,,,
Clintoo,Precinct 7,U.S. House,4,,Baird,58.89%,,,,,
Clintoo,Precinct 7,U.S. House,4,D,Tobi Beck,37,,,,,
Clintoo,Precinct 7,U.S. House,4,,Write in,0,,,,,
Clintoo,Precinct 7,State House,38,R,Heath R. Vannatter,55,,,,,
Clintoo,Precinct 7,State House,38,,(d) Thomas (tom) Hedde,35,,,,,
Clinton,Precinct 7,U.S. Senate,,R,Mike Braun,89,,,,,
Clinton,Precinct 7,U.S. Senate,,D,Joe Donnelly,60,,,,,
Clinton,Precinct 7,U.S. Senate,,L,Lucy M. Brenton,13,,,,,
Clinton,Precinct 7,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 7,State Secretary,,R,Connie Lawson,98,,,,,
Clinton,Precinct 7,State Secretary,,D,Jim Harper,55,,,,,
Clinton,Precinct 7,State Secretary,,L,Mark W. Rutherford,6,,,,,
Clinton,Precinct 7,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 7,State Auditor,,R,Tera Klutz,60,,,,,
Clinton,Precinct 7,State Auditor,,D,Joselyn Whitticker,59,,,,,
Clinton,Precinct 7,State Auditor,,L,John Schick,4,,,,,
Clinton,Precinct 8,State Treasurer,,R,Kelly Mitchell,102,,,,,
Clinton,Precinct 8,State Treasurer,,D,John C. Aguilera,59,,,,,
Clinton,Precinct 8,U.S. House,4,R,Jim Baird,99,,,,,
Clinton,Precinct 8,U.S. House,4,D,Tobi Beck,62,,,,,
Clinton,Precinct 8,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 8,State House,38,R,Heath R. Vannatter,102,,,,,
Clinton,Precinct 8,State House,38,D,Thomas (tom) Hedde,62,,,,,
Clinton,Precinct 8,State House,38,R,Bradley K. Mohler,132,,,,,
Clintori,Precinct 8,U.S. Senate,,R,Mike Braun,53,,,,,
Clintori,Precinct 8,U.S. Senate,,D,Joe Donnelly,58,,,,,
Clintori,Precinct 8,U.S. Senate,,L,Lucy M. Brenton,4,,,,,
Clintori,Precinct 8,U.S. Senate,,,Write in,0,,,,,
Clintori,Precinct 8,State Secretary,,R,Connie Lawson,64,,,,,
Clintori,Precinct 8,State Secretary,,,Harper,40.35%,,,,,
Clintori,Precinct 8,State Secretary,,L,Mark W. Rutherford,4,,,,,
Clintori,Precinct 8,State Secretary,,,Write-in,0,,,,,
Clintori,Precinct 8,State Auditor,,,(r) Tera Klutz,63,,,,,
Clintori,Precinct 8,State Auditor,,D,Joselyn Whitticker,41,,,,,
Clintori,Precinct 8,State Auditor,,,(l) John Schick,4,,,,,
Clintori,Precinct 8,State Treasurer,,D,John C. Aguilera,45,,,,,
Clintori,Precinct 8,U.S. House,4,R,Jim Baird,62,,,,,
Clintori,Precinct 8,U.S. House,4,D,Tobi Beck,51,,,,,
Clintori,Precinct 8,U.S. House,4,,Write in,1,,,,,
Clintori,Precinct 8,State House,38,R,Heath R. Vannatter,60,,,,,
Clintori,Precinct 8,State House,38,D,Thomas (tom) Hedde,53,,,,,
Clinton,Precinct 8,U.S. Senate,,R,Mike Braun,23,,,,,
Clinton,Precinct 8,U.S. Senate,,D,Joe Donnelly,16,,,,,
Clinton,Precinct 8,U.S. Senate,,L,Lucy M. Brenton,5,,,,,
Clinton,Precinct 8,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 8,State Secretary,,,Lawson,54.55%,,,,,
Clinton,Precinct 8,State Secretary,,,Harper,40.91%,,,,,
Clinton,Precinct 8,State Secretary,,L,Mark W. Rutherford,4,,,,,
Clinton,Precinct 8,State Secretary,,,Write-in,0,,,,,
Clinton,Precinct 8,State Auditor,,,(r) Tera Klutz,24,,,,,
Clinton,Precinct 8,State Auditor,,D,Joselyn Whitticker,17,,,,,
Clinton,Precinct 8,State Auditor,,,(l) John Schick,3,,,,,
Clinton,Precinct 10,State Treasurer,,,Mitchell,59.09%,,,,,
Clinton,Precinct 10,State Treasurer,,D,John C. Aguilera,18,,,,,
Clinton,Precinct 10,U.S. House,4,R,Jim Baird,25,,,,,
Clinton,Precinct 10,U.S. House,4,D,Tobi Beck,19,,,,,
Clinton,Precinct 10,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 10,State House,38,R,Heath R. Vannatter,26,,,,,
Clinton,Precinct 10,State House,38,D,Thomas (tom) Hedde,19,,,,,
Clinton,Precinct 10,U.S. Senate,,R,Mike Braun,62,,,,,
Clinton,Precinct 10,U.S. Senate,,D,Joe Donnelly,38,,,,,
Clinton,Precinct 10,U.S. Senate,,L,Lucy M. Brenton,8,,,,,
Clinton,Precinct 10,State Secretary,,,Lawson,57.94%,,,,,
Clinton,Precinct 10,State Secretary,,D,Jim Harper,39,,,,,
Clinton,Precinct 10,State Secretary,,,W. Rutherford,5.61%,,,,,
Clinton,Precinct 10,State Secretary,,,Write-in,0,,,,,
Clinton,Precinct 10,State Auditor,,,(r) Tera Klutz,60,,,,,
Clinton,Precinct 10,State Auditor,,D,Joselyn Whitticker,40,,,,,
Clinton,Precinct 10,State Auditor,,L,John Schick,5,,,,,
Clinton,Precinct 10,State Auditor,,,11/6/2018] Page 1 Of 3,Election,,,,,
Clinton,Precinct 11,State Treasurer,,R,Kelly Mitchell,67,,,,,
Clinton,Precinct 11,State Treasurer,,D,John C. Aguilera,38,,,,,
Clinton,Precinct 11,U.S. House,4,R,Jim Baird,67,,,,,
Clinton,Precinct 11,U.S. House,4,D,Tobi Beck,40,,,,,
Clinton,Precinct 11,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 11,State House,38,D,Thomas (tom) Hedde,42,,,,,
Clinton,Precinct 11,U.S. Senate,,D,Joe Donnelly,80,,,,,
Clinton,Precinct 11,U.S. Senate,,L,Lucy M. Brenton,13,,,,,
Clinton,Precinct 11,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 11,State Secretary,,R,Connie Lawson,181,,,,,
Clinton,Precinct 11,State Secretary,,,(d) Jim Harper,64,,,,,
Clinton,Precinct 11,State Secretary,,L,Mark W. Rutherford,6,,,,,
Clinton,Precinct 11,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 11,State Auditor,,,(r) Tera Klutz,173,,,,,
Clinton,Precinct 11,State Auditor,,D,Joselyn Whitticker,70,,,,,
Clinton,Precinct 11,State Auditor,,L,John Schick,7,,,,,
Clinton,Precinct 11,State Auditor,,,11/6/20181 Page 1 Of 3,Election,,,,,
Clinton,Precinct 11,State Treasurer,,R,Kelly Mitchell,184,,,,,
Clinton,Precinct 11,State Treasurer,,D,John C. Aguilera,66,,,,,
Clinton,Precinct 11,U.S. House,4,R,Jim Baird,174,,,,,
Clinton,Precinct 11,U.S. House,4,,(d) Tobi Beck,75,,,,,
Clinton,Precinct 11,U.S. House,4,,Write-in,0,,,,,
Clinton,Precinct 11,State House,38,R,Heath R. Vannatter,175,,,,,
Clinton,Precinct 11,State House,38,D,Thomas (tom) Hedde,72,,,,,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,R,Mike Braun,117,,,,,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,D,Joe Donnelly,68,,,,,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,L,Lucy M. Brenton,14,,,,,
Clinton,Precinc1 Name: Precinct 13,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,R,Connie Lawson,145,,,,,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,L,Mark W. Rutherford,9,,,,,
Clinton,Precinc1 Name: Precinct 13,State Secretary,,,Write in,0,,,,,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,,(r) Tera Klutz,142,,,,,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,D,Joselyn Whitticker,55,,,,,
Clinton,Precinc1 Name: Precinct 13,State Auditor,,,(l) John Schick,5,,,,,
Clinton,Precinct 13,State Treasurer,,R,Kelly Mitchell,145,,,,,
Clinton,Precinct 13,U.S. House,4,R,Jim Baird,140,,,,,
Clinton,Precinct 13,U.S. House,4,D,Tobi Beck,59,,,,,
Clinton,Precinct 13,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 13,U.S. House,4,R,Heath R. Vannatter,140,,,,,
Clinton,Precinct 13,U.S. House,4,D,Thomas (tom) Hedde,64,,,,,
Clinton,Precinct 13,U.S. Senate,,R,Mike Braun,195,,,,,
Clinton,Precinct 13,U.S. Senate,,D,Joe Donnelly,95,,,,,
Clinton,Precinct 13,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Clinton,Precinct 13,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 13,State Secretary,,R,Connie Lawson,219,,,,,
Clinton,Precinct 13,State Secretary,,D,Jim Harper,74,,,,,
Clinton,Precinct 13,State Secretary,,L,Mark W. Rutherford,8,,,,,
Clinton,Precinct 13,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 13,State Auditor,,R,Tera Klutz,208,,,,,
Clinton,Precinct 13,State Auditor,,D,Joselyn Whitticker,82,,,,,
Clinton,Precinct 13,State Auditor,,L,John Schick,5,,,,,
Clinton,Precinct 13,State Auditor,,,11/6/2018] Page 1 Of 3,Election,,,,,
Clinton,Precinct 14,State Treasurer,,R,Kelly Mitchell,223,,,,,
Clinton,Precinct 14,State Treasurer,,D,John C. Aguilera,75,,,,,
Clinton,Precinct 14,U.S. House,4,R,Jim Baird,216,,,,,
Clinton,Precinct 14,U.S. House,4,D,Tobi Beck,88,,,,,
Clinton,Precinct 14,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 14,State House,38,R,Heath R. Vannatter,222,,,,,
Clinton,Precinct 14,State House,38,,(d) Thomas (tom) Hedde,88,,,,,
Clinton,Precinct 15,U.S. Senate,,R,Mike Braun,170,,,,,
Clinton,Precinct 15,U.S. Senate,,D,Joe Donnelly,86,,,,,
Clinton,Precinct 15,U.S. Senate,,L,Lucy M. Brenton,17,,,,,
Clinton,Precinct 15,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 15,State Secretary,,R,Connie Lawson,191,,,,,
Clinton,Precinct 15,State Secretary,,D,Jim Harper,71,,,,,
Clinton,Precinct 15,State Secretary,,L,Mark W. Rutherford,8,,,,,
Clinton,Precinct 15,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 15,State Auditor,,R,Tera Klutz,189,,,,,
Clinton,Precinct 15,State Auditor,,D,Joselyn Whitticker,70,,,,,
Clinton,Precinct 15,State Auditor,,L,John Schick,11,,,,,
Clinton,Precinct 15,U.S. House,4,D,Tobi Beck,82,,,,,
Clinton,Precinct 15,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 15,State House,38,R,Heath R. Vannatter,181,,,,,
Clinton,Precinct 15,State House,38,D,Thomas (tom) Hedde,87,,,,,
Clinton,Precinct 15,U.S. Senate,,,Braun,6364%,,,,,
Clinton,Precinct 15,U.S. Senate,,,(d) Joe Donnelly,61,,,,,
Clinton,Precinct 15,U.S. Senate,,L,Lucy M. Brenton,7,,,,,
Clinton,Precinct 15,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 15,State Secretary,,,(r) Connie Lawson,130,,,,,
Clinton,Precinct 15,State Secretary,,D,Jim Harper,51,,,,,
Clinton,Precinct 15,State Secretary,,,(l) Mark W. Rutherford,2,,,,,
Clinton,Precinct 15,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 15,State Auditor,,,Klutz,6919%,,,,,
Clinton,Precinct 15,State Auditor,,D,Joselyn Whitticker,54,,,,,
Clinton,Precinct 15,State Auditor,,,(l) John Schick,3,,,,,
Clinton,Precinct 15,State Treasurer,,,Mitchell,71.82%,,,,,
Clinton,Precinct 15,State Treasurer,,,C. Aguilera,28.18%,,,,,
Clinton,Precinct 15,U.S. House,4,R,Jim Baird,130,,,,,
Clinton,Precinct 15,U.S. House,4,D,Tobi Beck,57,,,,,
Clinton,Precinct 15,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 15,State House,38,R,Heath R. Vannatter,121,,,,,
Clinton,Precinct 15,State House,38,D,Thomas (tom) Hedde,61,,,,,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,R,Mike Braun,103,,,,,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,D,Joe Donnelly,70,,,,,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,L,Lucy M. Brenton,11,,,,,
Clinton,Precin T Name: Precinct 17.,U.S. Senate,,,Write in,0,,,,,
Clinton,Precin T Name: Precinct 17.,State Secretary,,R,Connie Lawson,115,,,,,
Clinton,Precin T Name: Precinct 17.,State Secretary,,D,Jim Harper,58,,,,,
Clinton,Precin T Name: Precinct 17.,State Secretary,,L,Mark W. Rutherford,10,,,,,
Clinton,Precin T Name: Precinct 17.,State Secretary,,,Write in,0,,,,,
Clinton,Precin T Name: Precinct 17.,State Auditor,,R,Tera Klutz,116,,,,,
Clinton,Precin T Name: Precinct 17.,State Auditor,,D,Joselyn Whitticker,56,,,,,
Clinton,Precin T Name: Precinct 17.,State Auditor,,L,John Schick,10,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,121,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,59,,,,,
Clinton,Precinct 17,U.S. House,4,,Baird,63.19%,,,,,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,67,,,,,
Clinton,Precinct 17,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,114,,,,,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,66,,,,,
Clinton,Precinct 17,U.S. Senate,,R,Mike Braun,153,,,,,
Clinton,Precinct 17,U.S. Senate,,D,Joe Donnelly,91,,,,,
Clinton,Precinct 17,U.S. Senate,,L,Lucy M. Brenton,11,,,,,
Clinton,Precinct 17,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 17,State Secretary,,R,Connie Lawson,166,,,,,
Clinton,Precinct 17,State Secretary,,D,Jim Harper,78,,,,,
Clinton,Precinct 17,State Secretary,,L,Mark W. Rutherford,8,,,,,
Clinton,Precinct 17,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 17,State Auditor,,R,Tera Klutz,164,,,,,
Clinton,Precinct 17,State Auditor,,,(d) Joselyn Whitticker,80,,,,,
Clinton,Precinct 17,State Auditor,,L,John Schick,8,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,168,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,84,,,,,
Clinton,Precinct 17,State Treasurer,,R,Jim Baird,169,,,,,
Clinton,Precinct 17,State Treasurer,,D,Tobi Beck,83,,,,,
Clinton,Precinct 17,State Treasurer,,,Write in,0,,,,,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,170,,,,,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,85,,,,,
Clinton,Precinct 17,U.S. Senate,,R,Mike Braun,161,,,,,
Clinton,Precinct 17,U.S. Senate,,D,Joe Donnelly,92,,,,,
Clinton,Precinct 17,U.S. Senate,,L,Lucy M. Brenton,19,,,,,
Clinton,Precinct 17,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 17,State Secretary,,R,Connie Lawson,167,,,,,
Clinton,Precinct 17,State Secretary,,D,Jim Harper,87,,,,,
Clinton,Precinct 17,State Secretary,,L,Mark W. Rutherford,11,,,,,
Clinton,Precinct 17,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 17,State Auditor,,R,Tera Klutz,167,,,,,
Clinton,Precinct 17,State Auditor,,D,Joselyn Whitticker,90,,,,,
Clinton,Precinct 17,State Auditor,,L,John Schick,7,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,176,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,86,,,,,
Clinton,Precinct 17,U.S. House,4,R,Jim Baird,176,,,,,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,96,,,,,
Clinton,Precinct 17,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,176,,,,,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,92,,,,,
Clinton,Precinct 17,U.S. Senate,,R,Mike Braun,268,,,,,
Clinton,Precinct 17,U.S. Senate,,D,Joe Donnelly,90,,,,,
Clinton,Precinct 17,U.S. Senate,,L,Lucy M. Brenton,15,,,,,
Clinton,Precinct 17,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 17,State Secretary,,R,Connie Lawson .,311,,,,,
Clinton,Precinct 17,State Secretary,,D,Jim Harper,60,,,,,
Clinton,Precinct 17,State Secretary,,L,Mark W. Rutherford,5,,,,,
Clinton,Precinct 17,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 17,State Auditor,,R,Tera Klutz,305,,,,,
Clinton,Precinct 17,State Auditor,,D,Joselyn Whitticker,62,,,,,
Clinton,Precinct 17,State Auditor,,L,John Schick,7,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,309,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,63,,,,,
Clinton,Precinct 17,U.S. House,4,R,Jim Baird,297,,,,,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,79,,,,,
Clinton,Precinct 17,U.S. House,4,,Write in,0,,,,,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,299,,,,,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,77,,,,,
Clinton,Precinct 17,U.S. Senate,,R,Mike Braun,177,,,,,
Clinton,Precinct 17,U.S. Senate,,D,Joe Donnelly,78,,,,,
Clinton,Precinct 17,U.S. Senate,,L,Lucy M. Brenton,9,,,,,
Clinton,Precinct 17,U.S. Senate,,,Write in,1,,,,,
Clinton,Precinct 17,State Secretary,,R,Connie Lawson,203,,,,,
Clinton,Precinct 17,State Secretary,,D,Jim Harper,52,,,,,
Clinton,Precinct 17,State Secretary,,L,Mark W. Rutherford,8,,,,,
Clinton,Precinct 17,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 17,State Auditor,,R,Tera Klutz,195,,,,,
Clinton,Precinct 17,State Auditor,,D,Joselyn Whitticker,53,,,,,
Clinton,Precinct 17,State Auditor,,L,John Schick,11,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,204,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,56,,,,,
Clinton,Precinct 17,U.S. House,4,R,Jim Baird,195,,,,,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,65,,,,,
Clinton,Precinct 17,U.S. House,4,,Write in,1,,,,,
Clinton,Precinct 17,State Senate,21,R,James R. Buck,191,,,,,
Clinton,Precinct 17,State Senate,21,D,Christina Fivecoate,73,,,,,
Clinton,Precinct 17,State House,38,R,Heath R. Vannatter,198,,,,,
Clinton,Precinct 17,State House,38,D,Thomas (tom) Hedde,67,,,,,
Clinton,Precinct 17,U.S. Senate,,R,Mike Braun,151,,,,,
Clinton,Precinct 17,U.S. Senate,,D,Joe Donnelly,35,,,,,
Clinton,Precinct 17,U.S. Senate,,L,Lucy M. Brenton,9,,,,,
Clinton,Precinct 17,U.S. Senate,,,Write in,0,,,,,
Clinton,Precinct 17,State Secretary,,R,Connie Lawson,160,,,,,
Clinton,Precinct 17,State Secretary,,D,Jim Harper,27,,,,,
Clinton,Precinct 17,State Secretary,,L,Mark W. Rutherford,5,,,,,
Clinton,Precinct 17,State Secretary,,,Write in,0,,,,,
Clinton,Precinct 17,State Auditor,,R,Tera Klutz,156,,,,,
Clinton,Precinct 17,State Auditor,,D,Joselyn Whitticker,27,,,,,
Clinton,Precinct 17,State Auditor,,L,John Schick,7,,,,,
Clinton,Precinct 17,State Treasurer,,R,Kelly Mitchell,169,,,,,
Clinton,Precinct 17,State Treasurer,,D,John C. Aguilera,23,,,,,
Clinton,Precinct 17,U.S. House,4,R,Jim Baird,164,,,,,
Clinton,Precinct 17,U.S. House,4,D,Tobi Beck,31,,,,,
Clinton,Precinct 17,U.S. House,4,,Write in,0,,,,,
