county,precinct,office,district,candidate,party,votes
Marshall,01 Bourbon 1,Voters,,Registered,,933
Marshall,01 Bourbon 1,Voters,,Ballots Cast,,613
Marshall,01 Bourbon 1,Voters,,Straight Ticket,D,12
Marshall,01 Bourbon 1,Voters,,Straight Ticket,L,0
Marshall,01 Bourbon 1,Voters,,Straight Ticket,R,158
Marshall,01 Bourbon 1,President,,Donald J. Trump,R,479
Marshall,01 Bourbon 1,President,,Hillary Clinton,D,100
Marshall,01 Bourbon 1,President,,Gary Johnson,L,19
Marshall,01 Bourbon 1,President,,Write-In,,5
Marshall,01 Bourbon 1,U.S. Senate,,Todd Young,R,402
Marshall,01 Bourbon 1,U.S. Senate,,Evan Bayh,D,158
Marshall,01 Bourbon 1,U.S. Senate,,Lucy Brenton,L,31
Marshall,01 Bourbon 1,U.S. Senate,,Write-In,,0
Marshall,01 Bourbon 1,Governor,,Eric Holcomb,R,394
Marshall,01 Bourbon 1,Governor,,John R. Gregg,D,180
Marshall,01 Bourbon 1,Governor,,Rex Bell,L,14
Marshall,01 Bourbon 1,Governor,,Write-in,,0
Marshall,01 Bourbon 1,Attorney General,,"Curtis T. Hill, Jr.",R,482
Marshall,01 Bourbon 1,Attorney General,,Lorenzo Arredondo,D,80
Marshall,01 Bourbon 1,Superintendent of Public Instruction,,Jennifer McCormick,R,394
Marshall,01 Bourbon 1,Superintendent of Public Instruction,,Glenda Ritz,D,182
Marshall,01 Bourbon 1,U.S. House,2,Jackie Walorski,R,455
Marshall,01 Bourbon 1,U.S. House,2,Lynn C. Coleman,D,123
Marshall,01 Bourbon 1,U.S. House,2,Ron Cenkush,L,20
Marshall,01 Bourbon 1,U.S. House,2,Write-in,,0
Marshall,01 Bourbon 1,State Senate,9,Ryan Mishler,R,512
Marshall,01 Bourbon 1,State House,17,Jack Jordan,R,438
Marshall,01 Bourbon 1,State House,17,Michelle Livinghouse,D,128
Marshall,02 Bourbon 2,Voters,,Registered,,909
Marshall,02 Bourbon 2,Voters,,Ballots Cast,,599
Marshall,02 Bourbon 2,Voters,,Straight Ticket,D,22
Marshall,02 Bourbon 2,Voters,,Straight Ticket,L,1
Marshall,02 Bourbon 2,Voters,,Straight Ticket,R,146
Marshall,02 Bourbon 2,President,,Donald J. Trump,R,467
Marshall,02 Bourbon 2,President,,Hillary Clinton,D,98
Marshall,02 Bourbon 2,President,,Gary Johnson,L,22
Marshall,02 Bourbon 2,President,,Write-In,,5
Marshall,02 Bourbon 2,U.S. Senate,,Todd Young,R,424
Marshall,02 Bourbon 2,U.S. Senate,,Evan Bayh,D,126
Marshall,02 Bourbon 2,U.S. Senate,,Lucy Brenton,L,38
Marshall,02 Bourbon 2,U.S. Senate,,Write-In,,0
Marshall,02 Bourbon 2,Governor,,Eric Holcomb,R,409
Marshall,02 Bourbon 2,Governor,,John R. Gregg,D,151
Marshall,02 Bourbon 2,Governor,,Rex Bell,L,20
Marshall,02 Bourbon 2,Governor,,Write-in,,0
Marshall,02 Bourbon 2,Attorney General,,"Curtis T. Hill, Jr.",R,485
Marshall,02 Bourbon 2,Attorney General,,Lorenzo Arredondo,D,81
Marshall,02 Bourbon 2,Superintendent of Public Instruction,,Jennifer McCormick,R,400
Marshall,02 Bourbon 2,Superintendent of Public Instruction,,Glenda Ritz,D,162
Marshall,02 Bourbon 2,U.S. House,2,Jackie Walorski,R,456
Marshall,02 Bourbon 2,U.S. House,2,Lynn C. Coleman,D,109
Marshall,02 Bourbon 2,U.S. House,2,Ron Cenkush,L,17
Marshall,02 Bourbon 2,U.S. House,2,Write-in,,0
Marshall,02 Bourbon 2,State Senate,9,Ryan Mishler,R,496
Marshall,02 Bourbon 2,State House,17,Jack Jordan,R,437
Marshall,02 Bourbon 2,State House,17,Michelle Livinghouse,D,120
Marshall,03 Center 1,Voters,,Registered,,1157
Marshall,03 Center 1,Voters,,Ballots Cast,,491
Marshall,03 Center 1,Voters,,Straight Ticket,D,52
Marshall,03 Center 1,Voters,,Straight Ticket,L,0
Marshall,03 Center 1,Voters,,Straight Ticket,R,78
Marshall,03 Center 1,President,,Donald J. Trump,R,284
Marshall,03 Center 1,President,,Hillary Clinton,D,159
Marshall,03 Center 1,President,,Gary Johnson,L,30
Marshall,03 Center 1,President,,Write-In,,9
Marshall,03 Center 1,U.S. Senate,,Todd Young,R,234
Marshall,03 Center 1,U.S. Senate,,Evan Bayh,D,199
Marshall,03 Center 1,U.S. Senate,,Lucy Brenton,L,33
Marshall,03 Center 1,U.S. Senate,,Write-In,,1
Marshall,03 Center 1,Governor,,Eric Holcomb,R,225
Marshall,03 Center 1,Governor,,John R. Gregg,D,211
Marshall,03 Center 1,Governor,,Rex Bell,L,19
Marshall,03 Center 1,Governor,,Write-in,,1
Marshall,03 Center 1,Attorney General,,"Curtis T. Hill, Jr.",R,283
Marshall,03 Center 1,Attorney General,,Lorenzo Arredondo,D,166
Marshall,03 Center 1,Superintendent of Public Instruction,,Jennifer McCormick,R,249
Marshall,03 Center 1,Superintendent of Public Instruction,,Glenda Ritz,D,195
Marshall,03 Center 1,U.S. House,2,Jackie Walorski,R,266
Marshall,03 Center 1,U.S. House,2,Lynn C. Coleman,D,179
Marshall,03 Center 1,U.S. House,2,Ron Cenkush,L,22
Marshall,03 Center 1,U.S. House,2,Write-in,,1
Marshall,03 Center 1,State Senate,9,Ryan Mishler,R,324
Marshall,03 Center 1,State House,17,Jack Jordan,R,250
Marshall,03 Center 1,State House,17,Michelle Livinghouse,D,203
Marshall,04 Center 2,Voters,,Registered,,1545
Marshall,04 Center 2,Voters,,Ballots Cast,,846
Marshall,04 Center 2,Voters,,Straight Ticket,D,76
Marshall,04 Center 2,Voters,,Straight Ticket,L,0
Marshall,04 Center 2,Voters,,Straight Ticket,R,127
Marshall,04 Center 2,President,,Donald J. Trump,R,464
Marshall,04 Center 2,President,,Hillary Clinton,D,291
Marshall,04 Center 2,President,,Gary Johnson,L,59
Marshall,04 Center 2,President,,Write-In,,17
Marshall,04 Center 2,U.S. Senate,,Todd Young,R,391
Marshall,04 Center 2,U.S. Senate,,Evan Bayh,D,358
Marshall,04 Center 2,U.S. Senate,,Lucy Brenton,L,64
Marshall,04 Center 2,U.S. Senate,,Write-In,,0
Marshall,04 Center 2,Governor,,Eric Holcomb,R,377
Marshall,04 Center 2,Governor,,John R. Gregg,D,387
Marshall,04 Center 2,Governor,,Rex Bell,L,39
Marshall,04 Center 2,Governor,,Write-in,,0
Marshall,04 Center 2,Attorney General,,"Curtis T. Hill, Jr.",R,509
Marshall,04 Center 2,Attorney General,,Lorenzo Arredondo,D,268
