county,office,district,candidate,party,votes
Elkhart,President,,Chris Christie,Republican,60
Elkhart,President,,Ted Cruz,Republican,16211
Elkhart,President,,Carly Fiorina,Republican,47
Elkhart,President,,John R. Kasich,Republican,2446
Elkhart,President,,Rand Paul,Republican,110
Elkhart,President,,Marco Rubio,Republican,165
Elkhart,President,,Donald J. Trump,Republican,14467
Elkhart,U.S. Senator,,Baron Hill,Democratic,8563
Elkhart,U.S. Senator,,Marlin A. Stutzman,Republican,17878
Elkhart,U.S. Senator,,Todd Young,Republican,13032
Elkhart,Governor,,John R. Gregg,Democratic,9150
Elkhart,Governor,,Michael R. Pence,Republican,26850
Elkhart,U.S. House,2,Douglas Carpenter,Democratic,2875
Elkhart,U.S. House,2,Lynn C. Coleman,Democratic,6175
Elkhart,U.S. House,2,Jeff Petermann,Republican,8762
Elkhart,U.S. House,2,Jackie Walorski,Republican,23595
Elkhart,State Senator,9,Ryan Mishler,Republican,3798
Elkhart,State Senator,9,Joanna King,Republican,8301
Elkhart,State House,21,Jodi Buoscio,Democratic,2202
Elkhart,State House,21,Timothy Wesco,Republican,5749
Elkhart,State House,21,Curt Nisly,Republican,2513
Elkhart,State House,21,Doug Miller,Republican,8810
Elkhart,State House,21,David L. Ober,Republican,513
Elkhart,Judge Of The Circuit Court,Elkhart 34Th Circuit,Michael A. Christofeno,Republican,11071
Elkhart,Judge Of The Circuit Court,Elkhart 34Th Circuit,Martin (Marty) Mccloskey,Republican,5087
Elkhart,Judge Of The Circuit Court,Elkhart 34Th Circuit,Christopher J. Spataro,Republican,10351
Elkhart,Judge Of The Circuit Court,Elkhart 34Th Circuit,Bodie J. Stegelmann,Republican,4493
Fayette,President,,Hillary Clinton,Democratic,984
Fayette,President,,Bernie Sanders,Democratic,1097
Fayette,President,,Jeb Bush,Republican,28
Fayette,President,,Ben Carson,Republican,33
Fayette,President,,Chris Christie,Republican,8
Fayette,President,,Ted Cruz,Republican,1056
Fayette,President,,Carly Fiorina,Republican,5
Fayette,President,,John R. Kasich,Republican,245
Fayette,President,,Rand Paul,Republican,15
Fayette,President,,Marco Rubio,Republican,14
Fayette,President,,Donald J. Trump,Republican,2744
Fayette,U.S. Senator,,Baron Hill,Democratic,1775
Fayette,U.S. Senator,,Marlin A. Stutzman,Republican,758
Fayette,U.S. Senator,,Todd Young,Republican,2790
Fayette,Governor,,John R. Gregg,Democratic,1830
Fayette,Governor,,Michael R. Pence,Republican,3079
Fayette,U.S. House,6,Danny Basham,Democratic,331
Fayette,U.S. House,6,George Thomas Holland,Democratic,322
Fayette,U.S. House,6,Bruce W. Peavler,Democratic,110
Fayette,U.S. House,6,Ralph Spelbring,Democratic,120
Fayette,U.S. House,6,Barry Welsh,Democratic,901
Fayette,U.S. House,6,Charles Chuck Johnson Jr.,Republican,345
Fayette,U.S. House,6,Luke Messer,Republican,2586
Fayette,U.S. House,6,Jeff Smith,Republican,488
Fayette,State Senator,42,Randy Howard,Democratic,1651
Fayette,State Senator,42,Jean Leising,Republican,3315
Fayette,State House,55,Mimi Pruett,Democratic,1500
Fayette,State House,55,Cindy Meyer Ziemke,Republican,3020
Fayette,Judge Of The Circuit Court,Fayette 73Rd Circuit,Beth Ann Butsch,Democratic,1295
Fayette,Judge Of The Circuit Court,Fayette 73Rd Circuit,James M. (Jim) Fraley,Democratic,815
Fayette,Judge Of The Circuit Court,Fayette 73Rd Circuit,Hubert Branstetter Jr.,Republican,2989
Floyd,President,,Hillary Clinton,Democratic,4584
Floyd,President,,Bernie Sanders,Democratic,4111
Floyd,President,,Jeb Bush,Republican,74
Floyd,President,,Ben Carson,Republican,91
Floyd,President,,Chris Christie,Republican,22
Floyd,President,,Ted Cruz,Republican,4499
Floyd,President,,Carly Fiorina,Republican,19
Floyd,President,,John R. Kasich,Republican,1046
Floyd,President,,Rand Paul,Republican,80
Floyd,President,,Marco Rubio,Republican,107
Floyd,President,,Donald J. Trump,Republican,7458
Floyd,U.S. Senator,,Baron Hill,Democratic,7721
Floyd,U.S. Senator,,Marlin A. Stutzman,Republican,1887
Floyd,U.S. Senator,,Todd Young,Republican,10371
Floyd,Governor,,John R. Gregg,Democratic,7208
Floyd,Governor,,Michael R. Pence,Republican,10551
Floyd,U.S. House,9,Bob Kern,Democratic,931
Floyd,U.S. House,9,James R. Mcclure Jr.,Democratic,1168
Floyd,U.S. House,9,Bill Thomas,Democratic,725
Floyd,U.S. House,9,Shelli Yoder,Democratic,4636
Floyd,U.S. House,9,Robert Hall,Republican,701
Floyd,U.S. House,9,Trey Hollingsworth,Republican,4507
Floyd,U.S. House,9,Erin Houchin,Republican,2523
Floyd,U.S. House,9,Brent Waltz,Republican,743
Floyd,U.S. House,9,Greg Zoeller,Republican,3662
Floyd,State House,70,Heidi Cade Sellers,Democratic,850
Floyd,State House,70,Karen Engleman,Republican,1648
Floyd,State House,70,Edward D. (Ed) Clere,Republican,8992
Floyd,Judge Of The Circuit Court,Floyd 52Nd Circuit,J. Terrence Cody,Democratic,7569
Floyd,Judge Of The Circuit Court,Floyd 52Nd Circuit,Keith Henderson,Republican,10591
Fountain,President,,Hillary Clinton,Democratic,413
Fountain,President,,Bernie Sanders,Democratic,462
Fountain,President,,Jeb Bush,Republican,44
Fountain,President,,Ben Carson,Republican,66
Fountain,President,,Chris Christie,Republican,11
Fountain,President,,Ted Cruz,Republican,1301
Fountain,President,,Carly Fiorina,Republican,7
Fountain,President,,John R. Kasich,Republican,234
Fountain,President,,Rand Paul,Republican,39
Fountain,President,,Marco Rubio,Republican,16
Fountain,President,,Donald J. Trump,Republican,2742
Fountain,U.S. Senator,,Baron Hill,Democratic,702
Fountain,U.S. Senator,,Marlin A. Stutzman,Republican,865
Fountain,U.S. Senator,,Todd Young,Republican,3217
Fountain,Governor,,John R. Gregg,Democratic,761
Fountain,Governor,,Michael R. Pence,Republican,3379
Fountain,U.S. House,4,John Dale,Democratic,699
Fountain,U.S. House,4,Kevin J. Grant,Republican,1524
Fountain,U.S. House,4,Todd Rokita,Republican,2371
Fountain,State House,13,Mike Childress,Democratic,395
Fountain,State House,13,Sharon Negele,Republican,2208
Fountain,State House,13,Alan Morrison,Republican,1254
Fountain,Judge Of The Circuit Court,Fountain 61St Circuit,Stephanie S. Campbell,Republican,2849
Fountain,Judge Of The Circuit Court,Fountain 61St Circuit,Teryl D. (Terry) Martin,Republican,1580
Franklin,President,,Hillary Clinton,Democratic,667
Franklin,President,,Bernie Sanders,Democratic,552
Franklin,President,,Jeb Bush,Republican,18
Franklin,President,,Ben Carson,Republican,28
Franklin,President,,Chris Christie,Republican,5
Franklin,President,,Ted Cruz,Republican,1326
Franklin,President,,Carly Fiorina,Republican,12
Franklin,President,,John R. Kasich,Republican,524
Franklin,President,,Rand Paul,Republican,22
Franklin,President,,Marco Rubio,Republican,16
Franklin,President,,Donald J. Trump,Republican,3488
Franklin,U.S. Senator,,Baron Hill,Democratic,1083
Franklin,U.S. Senator,,Marlin A. Stutzman,Republican,1432
Franklin,U.S. Senator,,Todd Young,Republican,3038
Franklin,Governor,,John R. Gregg,Democratic,1060
Franklin,Governor,,Michael R. Pence,Republican,4142
Franklin,U.S. House,6,Danny Basham,Democratic,200
Franklin,U.S. House,6,George Thomas Holland,Democratic,178
Franklin,U.S. House,6,Bruce W. Peavler,Democratic,88
Franklin,U.S. House,6,Ralph Spelbring,Democratic,85
Franklin,U.S. House,6,Barry Welsh,Democratic,431
Franklin,U.S. House,6,Charles Chuck Johnson Jr.,Republican,604
Franklin,U.S. House,6,Luke Messer,Republican,3510
Franklin,U.S. House,6,Jeff Smith,Republican,528
Franklin,State Senator,42,Randy Howard,Democratic,422
Franklin,State Senator,42,Jean Leising,Republican,1781
Franklin,State House,55,Mimi Pruett,Democratic,339
Franklin,State House,55,Cindy Meyer Ziemke,Republican,1217
Fulton,President,,Hillary Clinton,Democratic,594
Fulton,President,,Bernie Sanders,Democratic,683
Fulton,President,,Jeb Bush,Republican,30
Fulton,President,,Ben Carson,Republican,38
Fulton,President,,Chris Christie,Republican,10
Fulton,President,,Ted Cruz,Republican,1433
Fulton,President,,Carly Fiorina,Republican,6
Fulton,President,,John R. Kasich,Republican,280
Fulton,President,,Rand Paul,Republican,20
Fulton,President,,Marco Rubio,Republican,18
Fulton,President,,Donald J. Trump,Republican,2556
Fulton,U.S. Senator,,Baron Hill,Democratic,1032
Fulton,U.S. Senator,,Marlin A. Stutzman,Republican,1712
Fulton,U.S. Senator,,Todd Young,Republican,2183
Fulton,Governor,,John R. Gregg,Democratic,1119
Fulton,Governor,,Michael R. Pence,Republican,3227
Fulton,U.S. House,2,Douglas Carpenter,Democratic,399
Fulton,U.S. House,2,Lynn C. Coleman,Democratic,710
Fulton,U.S. House,2,Jeff Petermann,Republican,1215
Fulton,U.S. House,2,Jackie Walorski,Republican,2945
Fulton,State Senator,18,Randall Head,Republican,0
Fulton,State House,16,Douglas L. Gutwein,Republican,364
Fulton,State House,16,Jesse Bohannon,Republican,1591
Fulton,State House,16,Jack Jordan,Republican,1621
Fulton,State House,16,William C. Friend,Republican,305
Gibson,President,,Hillary Clinton,Democratic,1484
Gibson,President,,Bernie Sanders,Democratic,1453
Gibson,President,,Jeb Bush,Republican,42
Gibson,President,,Ben Carson,Republican,77
Gibson,President,,Chris Christie,Republican,8
Gibson,President,,Ted Cruz,Republican,2263
Gibson,President,,Carly Fiorina,Republican,3
Gibson,President,,John R. Kasich,Republican,369
Gibson,President,,Rand Paul,Republican,21
Gibson,President,,Marco Rubio,Republican,25
Gibson,President,,Donald J. Trump,Republican,4238
Gibson,U.S. Senator,,Baron Hill,Democratic,2480
Gibson,U.S. Senator,,Marlin A. Stutzman,Republican,1942
Gibson,U.S. Senator,,Todd Young,Republican,4093
Gibson,Governor,,John R. Gregg,Democratic,2568
Gibson,Governor,,Michael R. Pence,Republican,5471
Gibson,U.S. House,8,Ron Drake,Democratic,1366
Gibson,U.S. House,8,David Orentlicher,Democratic,1173
Gibson,U.S. House,8,Larry D. Bucshon,Republican,4477
Gibson,U.S. House,8,Richard Moss,Republican,2049
Gibson,State House,64,Ann Ennis,Republican,2568
Gibson,State House,64,Thomas W. Washburne,Republican,3897
Gibson,Judge Of The Superior Court,Gibson County,Robert Krieg,Republican,5879
Grant,President,,Hillary Clinton,Democratic,2318
Grant,President,,Bernie Sanders,Democratic,2344
Grant,President,,Jeb Bush,Republican,97
Grant,President,,Ben Carson,Republican,141
Grant,President,,Chris Christie,Republican,23
Grant,President,,Ted Cruz,Republican,5653
Grant,President,,Carly Fiorina,Republican,14
Grant,President,,John R. Kasich,Republican,739
Grant,President,,Rand Paul,Republican,36
Grant,President,,Marco Rubio,Republican,46
Grant,President,,Donald J. Trump,Republican,5992
Grant,U.S. Senator,,Baron Hill,Democratic,3628
Grant,U.S. Senator,,Marlin A. Stutzman,Republican,2913
Grant,U.S. Senator,,Todd Young,Republican,8408
Grant,Governor,,John R. Gregg,Democratic,3803
Grant,Governor,,Michael R. Pence,Republican,9683
Grant,U.S. House,5,Allen R. Davidson,Democratic,1373
Grant,U.S. House,5,Angela Demaree,Democratic,2400
Grant,U.S. House,5,Susan W. Brooks,Republican,6853
Grant,U.S. House,5,Mike Campbell,Republican,1689
Grant,U.S. House,5,Stephen M. Mackenzie,Republican,2227
Grant,State House,18,David A. Wolkins,Republican,704
Grant,State House,18,Mike Karickhoff,Republican,1105
Grant,State House,18,"Anthony J. (""Tony"") Cook",Republican,2235
Greene,President,,Hillary Clinton,Democratic,1086
Greene,President,,Bernie Sanders,Democratic,1466
Greene,President,,Jeb Bush,Republican,53
Greene,President,,Ben Carson,Republican,71
Greene,President,,Chris Christie,Republican,7
Greene,President,,Ted Cruz,Republican,1971
Greene,President,,Carly Fiorina,Republican,7
Greene,President,,John R. Kasich,Republican,302
Greene,President,,Rand Paul,Republican,24
Greene,President,,Marco Rubio,Republican,27
Greene,President,,Donald J. Trump,Republican,4491
Greene,U.S. Senator,,Baron Hill,Democratic,2157
Greene,U.S. Senator,,Marlin A. Stutzman,Republican,1466
Greene,U.S. Senator,,Todd Young,Republican,4337
Greene,Governor,,John R. Gregg,Democratic,2507
Greene,Governor,,Michael R. Pence,Republican,4867
Greene,U.S. House,8,Ron Drake,Democratic,1161
Greene,U.S. House,8,David Orentlicher,Democratic,1009
Greene,U.S. House,8,Larry D. Bucshon,Republican,3542
Greene,U.S. House,8,Richard Moss,Republican,2413
Greene,State House,45,Bruce Borders,Republican,513
Greene,State House,45,Jeff Ellington,Republican,2876
Greene,State House,45,Sawyer Sparks,Republican,2820
Hamilton,President,,Hillary Clinton,Democratic,12300
Hamilton,President,,Bernie Sanders,Democratic,14562
Hamilton,President,,Jeb Bush,Republican,396
Hamilton,President,,Ben Carson,Republican,435
Hamilton,President,,Chris Christie,Republican,118
Hamilton,President,,Ted Cruz,Republican,29409
Hamilton,President,,Carly Fiorina,Republican,131
Hamilton,President,,John R. Kasich,Republican,9598
Hamilton,President,,Rand Paul,Republican,297
Hamilton,President,,Marco Rubio,Republican,420
Hamilton,President,,Donald J. Trump,Republican,35034
Hamilton,U.S. Senator,,Baron Hill,Democratic,22756
Hamilton,U.S. Senator,,Marlin A. Stutzman,Republican,17333
Hamilton,U.S. Senator,,Todd Young,Republican,48591
Hamilton,Governor,,John R. Gregg,Democratic,23895
Hamilton,Governor,,Michael R. Pence,Republican,55614
Hamilton,U.S. House,5,Allen R. Davidson,Democratic,5160
Hamilton,U.S. House,5,Angela Demaree,Democratic,17323
Hamilton,U.S. House,5,Susan W. Brooks,Republican,43893
Hamilton,U.S. House,5,Mike Campbell,Republican,8334
Hamilton,U.S. House,5,Stephen M. Mackenzie,Republican,12107
Hamilton,State Senator,20,Paula Jo Gilliam,Democratic,9959
Hamilton,State Senator,20,Luke Kenley,Republican,19851
Hamilton,State Senator,20,Scott Willis,Republican,12826
Hamilton,State Senator,20,John C. Ruckelshaus,Republican,7908
Hamilton,State House,24,Greg Fettig,Republican,4152
Hamilton,State House,24,Donna Schaibley,Republican,4796
Hamilton,State House,24,"Anthony J. (""Tony"") Cook",Republican,6298
Hamilton,State House,24,Tom D. Linkmeyer,Republican,7111
Hamilton,State House,24,Jerry Torr,Republican,7896
Hamilton,State House,24,Brian C. Bosma,Republican,3412
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 2",Jon Brown,Republican,31793
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 2",David K Najjar,Republican,30139
Hancock,President,,Hillary Clinton,Democratic,1798
Hancock,President,,Bernie Sanders,Democratic,2621
Hancock,President,,Jeb Bush,Republican,89
Hancock,President,,Ben Carson,Republican,105
Hancock,President,,Chris Christie,Republican,23
Hancock,President,,Ted Cruz,Republican,6581
Hancock,President,,Carly Fiorina,Republican,21
Hancock,President,,John R. Kasich,Republican,1244
Hancock,President,,Rand Paul,Republican,72
Hancock,President,,Marco Rubio,Republican,68
Hancock,President,,Donald J. Trump,Republican,9541
Hancock,U.S. Senator,,Baron Hill,Democratic,3646
Hancock,U.S. Senator,,Marlin A. Stutzman,Republican,4059
Hancock,U.S. Senator,,Todd Young,Republican,12386
Hancock,Governor,,John R. Gregg,Democratic,3859
Hancock,Governor,,Michael R. Pence,Republican,13454
Hancock,U.S. House,6,Danny Basham,Democratic,580
Hancock,U.S. House,6,George Thomas Holland,Democratic,1161
Hancock,U.S. House,6,Bruce W. Peavler,Democratic,423
Hancock,U.S. House,6,Ralph Spelbring,Democratic,288
Hancock,U.S. House,6,Barry Welsh,Democratic,855
Hancock,U.S. House,6,Charles Chuck Johnson Jr.,Republican,1247
Hancock,U.S. House,6,Luke Messer,Republican,12195
Hancock,U.S. House,6,Jeff Smith,Republican,1890
Hancock,State Senator,28,Ken Kern,Democratic,3414
Hancock,State Senator,28,Michael R. Crider,Republican,13819
Hancock,State House,53,Nancy Tibbett,Democratic,1813
Hancock,State House,53,Robert W. Cherry,Republican,7895
Hancock,State House,53,Brian C. Bosma,Republican,3967
Harrison,President,,Hillary Clinton,Democratic,1921
Harrison,President,,Bernie Sanders,Democratic,1666
Harrison,President,,Jeb Bush,Republican,55
Harrison,President,,Ben Carson,Republican,84
Harrison,President,,Chris Christie,Republican,14
Harrison,President,,Ted Cruz,Republican,2585
Harrison,President,,Carly Fiorina,Republican,6
Harrison,President,,John R. Kasich,Republican,425
Harrison,President,,Rand Paul,Republican,36
Harrison,President,,Marco Rubio,Republican,31
Harrison,President,,Donald J. Trump,Republican,4482
Harrison,U.S. Senator,,Baron Hill,Democratic,3220
Harrison,U.S. Senator,,Marlin A. Stutzman,Republican,1564
Harrison,U.S. Senator,,Todd Young,Republican,5743
Harrison,Governor,,John R. Gregg,Democratic,3059
Harrison,Governor,,Michael R. Pence,Republican,6129
Harrison,U.S. House,9,Bob Kern,Democratic,243
Harrison,U.S. House,9,James R. Mcclure Jr.,Democratic,331
Harrison,U.S. House,9,Bill Thomas,Democratic,755
Harrison,U.S. House,9,Shelli Yoder,Democratic,2003
Harrison,U.S. House,9,Robert Hall,Republican,412
Harrison,U.S. House,9,Trey Hollingsworth,Republican,2454
Harrison,U.S. House,9,Erin Houchin,Republican,2761
Harrison,U.S. House,9,Brent Waltz,Republican,330
Harrison,U.S. House,9,Greg Zoeller,Republican,1263
Harrison,State House,70,Heidi Cade Sellers,Democratic,2824
Harrison,State House,70,Karen Engleman,Republican,5960
Harrison,State House,70,Steven Davisson,Republican,234
Harrison,State House,70,Michael A Harkness,Republican,95
Harrison,Judge Of The Circuit Court,Harrison 3Rd Circuit,John T. Evans,Republican,6160
Hendricks,President,,Hillary Clinton,Democratic,4874
Hendricks,President,,Bernie Sanders,Democratic,6902
Hendricks,President,,Jeb Bush,Republican,193
Hendricks,President,,Ben Carson,Republican,290
Hendricks,President,,Chris Christie,Republican,62
Hendricks,President,,Ted Cruz,Republican,14876
Hendricks,President,,Carly Fiorina,Republican,51
Hendricks,President,,John R. Kasich,Republican,2869
Hendricks,President,,Rand Paul,Republican,125
Hendricks,President,,Marco Rubio,Republican,175
Hendricks,President,,Donald J. Trump,Republican,18555
Hendricks,U.S. Senator,,Baron Hill,Democratic,9595
Hendricks,U.S. Senator,,Marlin A. Stutzman,Republican,8004
Hendricks,U.S. Senator,,Todd Young,Republican,25658
Hendricks,Governor,,John R. Gregg,Democratic,10188
Hendricks,Governor,,Michael R. Pence,Republican,27611
Hendricks,U.S. House,4,John Dale,Democratic,9349
Hendricks,U.S. House,4,Kevin J. Grant,Republican,7360
Hendricks,U.S. House,4,Todd Rokita,Republican,22907
Hendricks,State Senator,24,John Crane,Republican,13929
Hendricks,State Senator,24,"Peter J. ""Pete"" Miller",Republican,10820
Hendricks,State Senator,24,R. Michael Young,Republican,5973
Hendricks,State House,28,Luke G Stephenson,Republican,5238
Hendricks,State House,28,Jeffrey A. Thompson,Republican,10310
Hendricks,State House,28,Jim Grimes,Republican,1252
Henry,President,,Hillary Clinton,Democratic,1789
Henry,President,,Bernie Sanders,Democratic,2139
Henry,President,,Jeb Bush,Republican,67
Henry,President,,Ben Carson,Republican,78
Henry,President,,Chris Christie,Republican,14
Henry,President,,Ted Cruz,Republican,3362
Henry,President,,Carly Fiorina,Republican,19
Henry,President,,John R. Kasich,Republican,453
Henry,President,,Rand Paul,Republican,40
Henry,President,,Marco Rubio,Republican,36
Henry,President,,Donald J. Trump,Republican,5714
Henry,U.S. Senator,,Baron Hill,Democratic,2999
Henry,U.S. Senator,,Marlin A. Stutzman,Republican,1781
Henry,U.S. Senator,,Todd Young,Republican,7066
Henry,Governor,,John R. Gregg,Democratic,3366
Henry,Governor,,Michael R. Pence,Republican,6655
Henry,U.S. House,6,Danny Basham,Democratic,466
Henry,U.S. House,6,George Thomas Holland,Democratic,564
Henry,U.S. House,6,Bruce W. Peavler,Democratic,542
Henry,U.S. House,6,Ralph Spelbring,Democratic,231
Henry,U.S. House,6,Barry Welsh,Democratic,1374
Henry,U.S. House,6,Charles Chuck Johnson Jr.,Republican,910
Henry,U.S. House,6,Luke Messer,Republican,6322
Henry,U.S. House,6,Jeff Smith,Republican,1197
Henry,State Senator,42,Randy Howard,Democratic,2337
Henry,State Senator,42,Jean Leising,Republican,5172
Henry,State House,54,Thomas (Tom) E. Saunders,Republican,7431
Howard,President,,Hillary Clinton,Democratic,3527
Howard,President,,Bernie Sanders,Democratic,3735
Howard,President,,Jeb Bush,Republican,104
Howard,President,,Ben Carson,Republican,150
Howard,President,,Chris Christie,Republican,17
Howard,President,,Ted Cruz,Republican,5946
Howard,President,,Carly Fiorina,Republican,23
Howard,President,,John R. Kasich,Republican,833
Howard,President,,Rand Paul,Republican,59
Howard,President,,Marco Rubio,Republican,63
Howard,President,,Donald J. Trump,Republican,8475
Howard,U.S. Senator,,Baron Hill,Democratic,5905
Howard,U.S. Senator,,Marlin A. Stutzman,Republican,3566
Howard,U.S. Senator,,Todd Young,Republican,11002
Howard,Governor,,John R. Gregg,Democratic,6286
Howard,Governor,,Michael R. Pence,Republican,12452
Howard,U.S. House,4,John Dale,Democratic,5305
Howard,U.S. House,4,Kevin J. Grant,Republican,4128
Howard,U.S. House,4,Todd Rokita,Republican,7322
Howard,U.S. House,4,Angela Demaree,Republican,403
Howard,U.S. House,4,Susan W. Brooks,Republican,1515
Howard,U.S. House,4,Mike Campbell,Republican,469
Howard,U.S. House,4,Stephen M. Mackenzie,Republican,381
Howard,State House,30,Natalie Guest,Democratic,4298
Howard,State House,30,Mike Karickhoff,Republican,7667
Howard,State House,30,"Anthony J. (""Tony"") Cook",Republican,224
Howard,Judge Of The Superior Court,"Howard County, Court 1",Erik J. May,Democratic,6057
Howard,Judge Of The Superior Court,"Howard County, Court 1","William C. (Bill) Menges, Jr",Republican,12600
Huntington,President,,Hillary Clinton,Democratic,836
Huntington,President,,Bernie Sanders,Democratic,1227
Huntington,President,,Jeb Bush,Republican,63
Huntington,President,,Ben Carson,Republican,111
Huntington,President,,Chris Christie,Republican,15
Huntington,President,,Ted Cruz,Republican,3658
Huntington,President,,Carly Fiorina,Republican,12
Huntington,President,,John R. Kasich,Republican,547
Huntington,President,,Rand Paul,Republican,21
Huntington,President,,Marco Rubio,Republican,51
Huntington,President,,Donald J. Trump,Republican,4100
Huntington,U.S. Senator,,Baron Hill,Democratic,1697
Huntington,U.S. Senator,,Marlin A. Stutzman,Republican,5353
Huntington,U.S. Senator,,Todd Young,Republican,2547
Huntington,Governor,,John R. Gregg,Democratic,1788
Huntington,Governor,,Michael R. Pence,Republican,6404
Huntington,U.S. House,3,Todd Nightenhelser,Democratic,916
Huntington,U.S. House,3,John Forrest Roberson,Democratic,372
Huntington,U.S. House,3,Tommy A. Schrader,Democratic,473
Huntington,U.S. House,3,Jim Banks,Republican,4134
Huntington,U.S. House,3,Mark Willard Baringer,Republican,65
Huntington,U.S. House,3,"Elizabeth ""Liz"" Brown",Republican,1274
Huntington,U.S. House,3,Pam Galloway,Republican,376
Huntington,U.S. House,3,Kevin Howell,Republican,94
Huntington,U.S. House,3,Kip Tom,Republican,2153
Huntington,State House,50,Jorge Fernandez,Democratic,1694
Huntington,State House,50,Ted Harber,Republican,2192
Huntington,State House,50,Daniel J. (Dan) Leonard,Republican,5685
Jackson,President,,Hillary Clinton,Democratic,1467
Jackson,President,,Bernie Sanders,Democratic,1380
Jackson,President,,Jeb Bush,Republican,84
Jackson,President,,Ben Carson,Republican,108
Jackson,President,,Chris Christie,Republican,17
Jackson,President,,Ted Cruz,Republican,2647
Jackson,President,,Carly Fiorina,Republican,9
Jackson,President,,John R. Kasich,Republican,517
Jackson,President,,Rand Paul,Republican,50
Jackson,President,,Marco Rubio,Republican,55
Jackson,President,,Donald J. Trump,Republican,5362
Jackson,U.S. Senator,,Baron Hill,Democratic,2594
Jackson,U.S. Senator,,Marlin A. Stutzman,Republican,1607
Jackson,U.S. Senator,,Todd Young,Republican,6887
Jackson,Governor,,John R. Gregg,Democratic,2439
Jackson,Governor,,Michael R. Pence,Republican,6691
Jackson,U.S. House,9,Bob Kern,Democratic,408
Jackson,U.S. House,9,James R. Mcclure Jr.,Democratic,331
Jackson,U.S. House,9,Bill Thomas,Democratic,245
Jackson,U.S. House,9,Shelli Yoder,Democratic,1635
Jackson,U.S. House,9,Robert Hall,Republican,678
Jackson,U.S. House,9,Trey Hollingsworth,Republican,2643
Jackson,U.S. House,9,Erin Houchin,Republican,2241
Jackson,U.S. House,9,Brent Waltz,Republican,868
Jackson,U.S. House,9,Greg Zoeller,Republican,1776
Jackson,State Senator,44,Linda Kay Henderson,Democratic,1985
Jackson,State Senator,44,Josh Anderson,Republican,1611
Jackson,State Senator,44,Eric A. Koch,Republican,5008
Jackson,State House,65,Chris Woods,Democratic,82
Jackson,State House,65,Franklin Andrew,Republican,73
Jackson,State House,65,Darren Byrd,Republican,26
Jackson,State House,65,Jacob Franklin,Republican,36
Jackson,State House,65,Mark Mathis,Republican,51
Jackson,State House,65,Chris D. May,Republican,38
Jackson,State House,65,Jim Pfaff,Republican,114
Jackson,State House,65,Jim Lucas,Republican,4228
Jackson,State House,65,Steven Davisson,Republican,866
Jackson,State House,65,Michael A Harkness,Republican,228
Jackson,Judge Of The Superior Court,"Jackson County, No. 2",Bruce A. Mactavish,Republican,7104
Jasper,President,,Hillary Clinton,Democratic,910
Jasper,President,,Bernie Sanders,Democratic,1323
Jasper,President,,Jeb Bush,Republican,64
Jasper,President,,Ben Carson,Republican,68
Jasper,President,,Chris Christie,Republican,16
Jasper,President,,Ted Cruz,Republican,2120
Jasper,President,,Carly Fiorina,Republican,3
Jasper,President,,John R. Kasich,Republican,494
Jasper,President,,Rand Paul,Republican,36
Jasper,President,,Marco Rubio,Republican,36
Jasper,President,,Donald J. Trump,Republican,3903
Jasper,U.S. Senator,,Baron Hill,Democratic,1648
Jasper,U.S. Senator,,Marlin A. Stutzman,Republican,1642
Jasper,U.S. Senator,,Todd Young,Republican,3828
Jasper,Governor,,John R. Gregg,Democratic,1928
Jasper,Governor,,Michael R. Pence,Republican,4495
Jasper,U.S. House,4,John Dale,Democratic,1741
Jasper,U.S. House,4,Kevin J. Grant,Republican,2035
Jasper,U.S. House,4,Todd Rokita,Republican,3287
Jasper,State Senator,5,Ed Charbonneau,Republican,3621
Jasper,State House,13,Mike Childress,Democratic,108
Jasper,State House,13,Sharon Negele,Republican,513
Jay,President,,Hillary Clinton,Democratic,692
Jay,President,,Bernie Sanders,Democratic,704
Jay,President,,Jeb Bush,Republican,40
Jay,President,,Ben Carson,Republican,47
Jay,President,,Chris Christie,Republican,12
Jay,President,,Ted Cruz,Republican,1475
Jay,President,,Carly Fiorina,Republican,5
Jay,President,,John R. Kasich,Republican,289
Jay,President,,Rand Paul,Republican,13
Jay,President,,Marco Rubio,Republican,14
Jay,President,,Donald J. Trump,Republican,2194
Jay,U.S. Senator,,Baron Hill,Democratic,1178
Jay,U.S. Senator,,Marlin A. Stutzman,Republican,2235
Jay,U.S. Senator,,Todd Young,Republican,1512
Jay,Governor,,John R. Gregg,Democratic,1219
Jay,Governor,,Michael R. Pence,Republican,3008
Jay,U.S. House,3,Todd Nightenhelser,Democratic,252
Jay,U.S. House,3,John Forrest Roberson,Democratic,460
Jay,U.S. House,3,Tommy A. Schrader,Democratic,462
Jay,U.S. House,3,Jim Banks,Republican,1152
Jay,U.S. House,3,Mark Willard Baringer,Republican,54
Jay,U.S. House,3,"Elizabeth ""Liz"" Brown",Republican,579
Jay,U.S. House,3,Pam Galloway,Republican,282
Jay,U.S. House,3,Kevin Howell,Republican,121
Jay,U.S. House,3,Kip Tom,Republican,1538
Jay,State House,33,Greg Beumer,Republican,3379
Jefferson,President,,Hillary Clinton,Democratic,1648
Jefferson,President,,Bernie Sanders,Democratic,1465
Jefferson,President,,Jeb Bush,Republican,41
