county,precinct,office,district,candidate,party,votes
Washington,SAL1,Voters,,Ballots Cast,,538
Washington,SAL1,Voters,,Straight Ticket,R,104
Washington,SAL1,Voters,,Straight Ticket,D,40
Washington,SAL1,Voters,,Straight Ticket,L,9
Washington,SAL1,President,,Donald J. Trump,R,357
Washington,SAL1,President,,Hillary Clinton,D,147
Washington,SAL1,President,,Gary Johnson,L,22
Washington,SAL1,President,,Write-In,,3
Washington,SAL1,U.S. Senate,,Todd Young,R,315
Washington,SAL1,U.S. Senate,,Evan Bayh,D,194
Washington,SAL1,U.S. Senate,,Lucy Brenton,L,20
Washington,SAL1,U.S. Senate,,Write-In,,0
Washington,SAL1,Governor,,Eric Holcomb,R,327
Washington,SAL1,Governor,,John R. Gregg,D,180
Washington,SAL1,Governor,,Rex Bell,L,15
Washington,SAL1,Governor,,Write-in,,0
Washington,SAL1,Attorney General,,"Curtis T. Hill, Jr.",R,376
Washington,SAL1,Attorney General,,Lorenzo Arredondo,D,132
Washington,SAL1,Superintendent of Public Instruction,,Jennifer McCormick,R,290
Washington,SAL1,Superintendent of Public Instruction,,Glenda Ritz,D,220
Washington,SAL1,U.S. House,9,Trey Hollingsworth,R,287
Washington,SAL1,U.S. House,9,Shelly Yoder,D,206
Washington,SAL1,U.S. House,9,Russell Brooksbank,L,34
Washington,SAL1,State House,73,Steven Davisson,R,384
Washington,SAL1,State House,73,Douglas Leatherbury,D,141
Washington,SAL2,Voters,,Ballots Cast,,548
Washington,SAL2,Voters,,Straight Ticket,R,109
Washington,SAL2,Voters,,Straight Ticket,D,57
Washington,SAL2,Voters,,Straight Ticket,L,5
Washington,SAL2,President,,Donald J. Trump,R,359
Washington,SAL2,President,,Hillary Clinton,D,143
Washington,SAL2,President,,Gary Johnson,L,31
Washington,SAL2,President,,Write-In,,1
Washington,SAL2,U.S. Senate,,Todd Young,R,310
Washington,SAL2,U.S. Senate,,Evan Bayh,D,201
Washington,SAL2,U.S. Senate,,Lucy Brenton,L,21
Washington,SAL2,U.S. Senate,,Write-In,,0
Washington,SAL2,Governor,,Eric Holcomb,R,323
Washington,SAL2,Governor,,John R. Gregg,D,180
Washington,SAL2,Governor,,Rex Bell,L,17
Washington,SAL2,Governor,,Write-in,,0
Washington,SAL2,Attorney General,,"Curtis T. Hill, Jr.",R,368
Washington,SAL2,Attorney General,,Lorenzo Arredondo,D,140
Washington,SAL2,Superintendent of Public Instruction,,Jennifer McCormick,R,303
Washington,SAL2,Superintendent of Public Instruction,,Glenda Ritz,D,204
Washington,SAL2,U.S. House,9,Trey Hollingsworth,R,295
Washington,SAL2,U.S. House,9,Shelly Yoder,D,208
Washington,SAL2,U.S. House,9,Russell Brooksbank,L,25
Washington,SAL2,State House,73,Steven Davisson,R,404
Washington,SAL2,State House,73,Douglas Leatherbury,D,133
Washington,SAL3,Voters,,Ballots Cast,,683
Washington,SAL3,Voters,,Straight Ticket,R,106
Washington,SAL3,Voters,,Straight Ticket,D,49
Washington,SAL3,Voters,,Straight Ticket,L,3
Washington,SAL3,President,,Donald J. Trump,R,417
Washington,SAL3,President,,Hillary Clinton,D,207
Washington,SAL3,President,,Gary Johnson,L,45
Washington,SAL3,President,,Write-In,,3
Washington,SAL3,U.S. Senate,,Todd Young,R,383
Washington,SAL3,U.S. Senate,,Evan Bayh,D,263
Washington,SAL3,U.S. Senate,,Lucy Brenton,L,25
Washington,SAL3,U.S. Senate,,Write-In,,0
Washington,SAL3,Governor,,Eric Holcomb,R,372
Washington,SAL3,Governor,,John R. Gregg,D,258
Washington,SAL3,Governor,,Rex Bell,L,26
Washington,SAL3,Governor,,Write-in,,0
Washington,SAL3,Attorney General,,"Curtis T. Hill, Jr.",R,428
Washington,SAL3,Attorney General,,Lorenzo Arredondo,D,207
Washington,SAL3,Superintendent of Public Instruction,,Jennifer McCormick,R,348
Washington,SAL3,Superintendent of Public Instruction,,Glenda Ritz,D,295
Washington,SAL3,U.S. House,9,Trey Hollingsworth,R,333
Washington,SAL3,U.S. House,9,Shelly Yoder,D,290
Washington,SAL3,U.S. House,9,Russell Brooksbank,L,35
Washington,SAL3,State House,73,Steven Davisson,R,500
Washington,SAL3,State House,73,Douglas Leatherbury,D,172
Washington,SAL4,Voters,,Ballots Cast,,647
Washington,SAL4,Voters,,Straight Ticket,R,127
Washington,SAL4,Voters,,Straight Ticket,D,48
Washington,SAL4,Voters,,Straight Ticket,L,5
Washington,SAL4,President,,Donald J. Trump,R,431
Washington,SAL4,President,,Hillary Clinton,D,173
Washington,SAL4,President,,Gary Johnson,L,30
Washington,SAL4,President,,Write-In,,2
Washington,SAL4,U.S. Senate,,Todd Young,R,355
Washington,SAL4,U.S. Senate,,Evan Bayh,D,272
Washington,SAL4,U.S. Senate,,Lucy Brenton,L,13
Washington,SAL4,U.S. Senate,,Write-In,,0
Washington,SAL4,Governor,,Eric Holcomb,R,372
Washington,SAL4,Governor,,John R. Gregg,D,245
Washington,SAL4,Governor,,Rex Bell,L,14
Washington,SAL4,Governor,,Write-in,,0
Washington,SAL4,Attorney General,,"Curtis T. Hill, Jr.",R,421
Washington,SAL4,Attorney General,,Lorenzo Arredondo,D,190
Washington,SAL4,Superintendent of Public Instruction,,Jennifer McCormick,R,346
Washington,SAL4,Superintendent of Public Instruction,,Glenda Ritz,D,268
Washington,SAL4,U.S. House,9,Trey Hollingsworth,R,343
Washington,SAL4,U.S. House,9,Shelly Yoder,D,256
Washington,SAL4,U.S. House,9,Russell Brooksbank,L,32
Washington,SAL4,State House,73,Steven Davisson,R,473
Washington,SAL4,State House,73,Douglas Leatherbury,D,161
Washington,WAS1,Voters,,Ballots Cast,,375
Washington,WAS1,Voters,,Straight Ticket,R,39
Washington,WAS1,Voters,,Straight Ticket,D,17
Washington,WAS1,Voters,,Straight Ticket,L,0
Washington,WAS1,President,,Donald J. Trump,R,249
Washington,WAS1,President,,Hillary Clinton,D,109
Washington,WAS1,President,,Gary Johnson,L,7
Washington,WAS1,President,,Write-In,,0
Washington,WAS1,U.S. Senate,,Todd Young,R,223
Washington,WAS1,U.S. Senate,,Evan Bayh,D,133
Washington,WAS1,U.S. Senate,,Lucy Brenton,L,10
Washington,WAS1,U.S. Senate,,Write-In,,0
Washington,WAS1,Governor,,Eric Holcomb,R,221
Washington,WAS1,Governor,,John R. Gregg,D,132
Washington,WAS1,Governor,,Rex Bell,L,10
Washington,WAS1,Governor,,Write-in,,0
Washington,WAS1,Attorney General,,"Curtis T. Hill, Jr.",R,249
Washington,WAS1,Attorney General,,Lorenzo Arredondo,D,97
Washington,WAS1,Superintendent of Public Instruction,,Jennifer McCormick,R,198
Washington,WAS1,Superintendent of Public Instruction,,Glenda Ritz,D,156
Washington,WAS1,U.S. House,9,Trey Hollingsworth,R,194
Washington,WAS1,U.S. House,9,Shelly Yoder,D,158
Washington,WAS1,U.S. House,9,Russell Brooksbank,L,10
Washington,WAS1,State House,73,Steven Davisson,R,278
Washington,WAS1,State House,73,Douglas Leatherbury,D,85
Washington,WAS2,Voters,,Ballots Cast,,280
Washington,WAS2,Voters,,Straight Ticket,R,36
Washington,WAS2,Voters,,Straight Ticket,D,16
Washington,WAS2,Voters,,Straight Ticket,L,0
Washington,WAS2,President,,Donald J. Trump,R,196
Washington,WAS2,President,,Hillary Clinton,D,60
Washington,WAS2,President,,Gary Johnson,L,17
Washington,WAS2,President,,Write-In,,1
Washington,WAS2,U.S. Senate,,Todd Young,R,178
Washington,WAS2,U.S. Senate,,Evan Bayh,D,93
Washington,WAS2,U.S. Senate,,Lucy Brenton,L,4
Washington,WAS2,U.S. Senate,,Write-In,,0
Washington,WAS2,Governor,,Eric Holcomb,R,175
Washington,WAS2,Governor,,John R. Gregg,D,98
Washington,WAS2,Governor,,Rex Bell,L,1
Washington,WAS2,Governor,,Write-in,,0
Washington,WAS2,Attorney General,,"Curtis T. Hill, Jr.",R,198
Washington,WAS2,Attorney General,,Lorenzo Arredondo,D,67
Washington,WAS2,Superintendent of Public Instruction,,Jennifer McCormick,R,153
Washington,WAS2,Superintendent of Public Instruction,,Glenda Ritz,D,111
Washington,WAS2,U.S. House,9,Trey Hollingsworth,R,157
Washington,WAS2,U.S. House,9,Shelly Yoder,D,105
Washington,WAS2,U.S. House,9,Russell Brooksbank,L,10
Washington,WAS2,State House,73,Steven Davisson,R,212
Washington,WAS2,State House,73,Douglas Leatherbury,D,60
Washington,WAS3,Voters,,Ballots Cast,,825
Washington,WAS3,Voters,,Straight Ticket,R,142
Washington,WAS3,Voters,,Straight Ticket,D,55
Washington,WAS3,Voters,,Straight Ticket,L,6
Washington,WAS3,President,,Donald J. Trump,R,583
Washington,WAS3,President,,Hillary Clinton,D,194
Washington,WAS3,President,,Gary Johnson,L,35
Washington,WAS3,President,,Write-In,,0
Washington,WAS3,U.S. Senate,,Todd Young,R,517
Washington,WAS3,U.S. Senate,,Evan Bayh,D,265
Washington,WAS3,U.S. Senate,,Lucy Brenton,L,22
Washington,WAS3,U.S. Senate,,Write-In,,0
Washington,WAS3,Governor,,Eric Holcomb,R,529
Washington,WAS3,Governor,,John R. Gregg,D,253
Washington,WAS3,Governor,,Rex Bell,L,15
Washington,WAS3,Governor,,Write-in,,0
Washington,WAS3,Attorney General,,"Curtis T. Hill, Jr.",R,589
Washington,WAS3,Attorney General,,Lorenzo Arredondo,D,180
Washington,WAS3,Superintendent of Public Instruction,,Jennifer McCormick,R,483
Washington,WAS3,Superintendent of Public Instruction,,Glenda Ritz,D,298
Washington,WAS3,U.S. House,9,Trey Hollingsworth,R,471
Washington,WAS3,U.S. House,9,Shelly Yoder,D,282
Washington,WAS3,U.S. House,9,Russell Brooksbank,L,37
Washington,WAS3,State House,73,Steven Davisson,R,636
Washington,WAS3,State House,73,Douglas Leatherbury,D,170
Washington,WAS4,Voters,,Ballots Cast,,488
Washington,WAS4,Voters,,Straight Ticket,R,77
Washington,WAS4,Voters,,Straight Ticket,D,32
Washington,WAS4,Voters,,Straight Ticket,L,5
Washington,WAS4,President,,Donald J. Trump,R,360
Washington,WAS4,President,,Hillary Clinton,D,105
Washington,WAS4,President,,Gary Johnson,L,12
Washington,WAS4,President,,Write-In,,2
Washington,WAS4,U.S. Senate,,Todd Young,R,333
