county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Shelby,3rd Northeast,Governor,,Myers / Lawson,DEM,11,14,55,80
Shelby,3rd Northeast,Governor,,Rainwater II / Henry,LIB,19,1,16,36
Shelby,3rd Northeast,Attorney General,,Todd Rokita,REP,78,22,145,245
Shelby,3rd Northeast,Attorney General,,Jonathan Weinzapfel,DEM,32,16,76,124
Shelby,3rd Northeast,U.S. House,6,Greg Pence,REP,85,21,146,252
Shelby,3rd Northeast,U.S. House,6,Jeannine Lee Lake,DEM,20,17,71,108
Shelby,3rd Northeast,U.S. House,6,Tom Ferkinhoff,LIB,5,0,3,8
Shelby,3rd Northeast,U.S. House,6,Write-In,,0,0,0,0
Shelby,3rd Northeast,State Senate,42,Jean Leising,REP,86,26,165,277
Shelby,3rd Northeast,State Representative,57,Sean R. Eberhart,REP,94,27,165,286
Shelby,3rd South,Registered Voters,,,,,,,17
Shelby,3rd South,Ballots Cast,,,,4,0,9,13
Shelby,3rd South,President,,Trump / Pence,REP,3,0,6,9
Shelby,3rd South,President,,Biden / Harris,DEM,0,0,3,3
Shelby,3rd South,President,,Jorgensen / Cohen,LIB,1,0,0,1
Shelby,3rd South,President,,Write-In,,0,0,0,0
Shelby,3rd South,Governor,,Holcomb / Crouch,REP,3,0,5,8
Shelby,3rd South,Governor,,Myers / Lawson,DEM,0,0,3,3
Shelby,3rd South,Governor,,Rainwater II / Henry,LIB,1,0,1,2
Shelby,3rd South,Attorney General,,Todd Rokita,REP,4,0,6,10
Shelby,3rd South,Attorney General,,Jonathan Weinzapfel,DEM,0,0,3,3
Shelby,3rd South,U.S. House,6,Greg Pence,REP,3,0,6,9
Shelby,3rd South,U.S. House,6,Jeannine Lee Lake,DEM,1,0,3,4
Shelby,3rd South,U.S. House,6,Tom Ferkinhoff,LIB,0,0,0,0
Shelby,3rd South,U.S. House,6,Write-In,,0,0,0,0
Shelby,3rd South,State Senate,42,Jean Leising,REP,4,0,7,11
Shelby,3rd South,State Representative,57,Sean R. Eberhart,REP,4,0,5,9
Shelby,3rd Southeast,Registered Voters,,,,,,,60
Shelby,3rd Southeast,Ballots Cast,,,,19,5,22,46
Shelby,3rd Southeast,President,,Trump / Pence,REP,16,3,16,35
Shelby,3rd Southeast,President,,Biden / Harris,DEM,3,2,6,11
Shelby,3rd Southeast,President,,Jorgensen / Cohen,LIB,0,0,0,0
Shelby,3rd Southeast,President,,Write-In,,0,0,0,0
Shelby,3rd Southeast,Governor,,Holcomb / Crouch,REP,16,4,16,36
Shelby,3rd Southeast,Governor,,Myers / Lawson,DEM,2,1,3,6
Shelby,3rd Southeast,Governor,,Rainwater II / Henry,LIB,1,0,2,3
Shelby,3rd Southeast,Attorney General,,Todd Rokita,REP,16,4,16,36
Shelby,3rd Southeast,Attorney General,,Jonathan Weinzapfel,DEM,2,1,5,8
Shelby,3rd Southeast,U.S. House,6,Greg Pence,REP,17,3,15,35
Shelby,3rd Southeast,U.S. House,6,Jeannine Lee Lake,DEM,2,2,6,10
Shelby,3rd Southeast,U.S. House,6,Tom Ferkinhoff,LIB,0,0,0,0
Shelby,3rd Southeast,U.S. House,6,Write-In,,0,0,0,0
Shelby,3rd Southeast,State Senate,42,Jean Leising,REP,15,5,19,39
Shelby,3rd Southeast,State Representative,57,Sean R. Eberhart,REP,15,5,17,37
Shelby,3rd West,Registered Voters,,,,,,,990
Shelby,3rd West,Ballots Cast,,,,216,101,325,642
Shelby,3rd West,President,,Trump / Pence,REP,155,50,218,423
Shelby,3rd West,President,,Biden / Harris,DEM,57,48,99,204
Shelby,3rd West,President,,Jorgensen / Cohen,LIB,2,3,4,9
Shelby,3rd West,President,,Write-In,,0,0,0,0
Shelby,3rd West,Governor,,Holcomb / Crouch,REP,137,65,220,422
Shelby,3rd West,Governor,,Myers / Lawson,DEM,35,28,65,128
Shelby,3rd West,Governor,,Rainwater II / Henry,LIB,37,6,40,83
Shelby,3rd West,Attorney General,,Todd Rokita,REP,139,56,216,411
Shelby,3rd West,Attorney General,,Jonathan Weinzapfel,DEM,63,40,92,195
Shelby,3rd West,U.S. House,6,Greg Pence,REP,156,53,220,429
Shelby,3rd West,U.S. House,6,Jeannine Lee Lake,DEM,48,41,91,180
Shelby,3rd West,U.S. House,6,Tom Ferkinhoff,LIB,8,3,8,19
Shelby,3rd West,U.S. House,6,Write-In,,0,0,0,0
Shelby,3rd West,State Senate,42,Jean Leising,REP,167,71,247,485
Shelby,3rd West,State Representative,57,Sean R. Eberhart,REP,168,73,244,485
Shelby,4th East,Registered Voters,,,,,,,1824
Shelby,4th East,Ballots Cast,,,,389,145,663,1197
Shelby,4th East,President,,Trump / Pence,REP,291,74,441,806
Shelby,4th East,President,,Biden / Harris,DEM,79,68,209,356
Shelby,4th East,President,,Jorgensen / Cohen,LIB,15,1,7,23
Shelby,4th East,President,,Write-In,,0,1,2,3
Shelby,4th East,Governor,,Holcomb / Crouch,REP,232,97,437,766
Shelby,4th East,Governor,,Myers / Lawson,DEM,65,43,136,244
Shelby,4th East,Governor,,Rainwater II / Henry,LIB,86,4,80,170
Shelby,4th East,Attorney General,,Todd Rokita,REP,253,81,437,771
Shelby,4th East,Attorney General,,Jonathan Weinzapfel,DEM,110,61,187,358
Shelby,4th East,U.S. House,6,Greg Pence,REP,280,78,445,803
Shelby,4th East,U.S. House,6,Jeannine Lee Lake,DEM,83,63,185,331
Shelby,4th East,U.S. House,6,Tom Ferkinhoff,LIB,19,2,18,39
Shelby,4th East,U.S. House,6,Write-In,,0,0,0,0
Shelby,4th East,State Senate,42,Jean Leising,REP,309,106,502,917
Shelby,4th East,State Representative,57,Sean R. Eberhart,REP,322,103,491,916
Shelby,4th North,Registered Voters,,,,,,,506
Shelby,4th North,Ballots Cast,,,,93,25,143,261
Shelby,4th North,President,,Trump / Pence,REP,62,5,94,161
Shelby,4th North,President,,Biden / Harris,DEM,25,18,42,85
Shelby,4th North,President,,Jorgensen / Cohen,LIB,4,0,5,9
Shelby,4th North,President,,Write-In,,0,0,0,0
Shelby,4th North,Governor,,Holcomb / Crouch,REP,47,6,90,143
Shelby,4th North,Governor,,Myers / Lawson,DEM,21,17,36,74
Shelby,4th North,Governor,,Rainwater II / Henry,LIB,25,1,17,43
Shelby,4th North,Attorney General,,Todd Rokita,REP,55,5,94,154
Shelby,4th North,Attorney General,,Jonathan Weinzapfel,DEM,31,19,45,95
Shelby,4th North,U.S. House,6,Greg Pence,REP,63,5,95,163
Shelby,4th North,U.S. House,6,Jeannine Lee Lake,DEM,22,19,41,82
Shelby,4th North,U.S. House,6,Tom Ferkinhoff,LIB,6,0,4,10
Shelby,4th North,U.S. House,6,Write-In,,0,0,0,0
Shelby,4th North,State Senate,42,Jean Leising,REP,66,12,113,191
Shelby,4th North,State Representative,57,Sean R. Eberhart,REP,67,10,111,188
Shelby,4th Northeast,Registered Voters,,,,,,,348
Shelby,4th Northeast,Ballots Cast,,,,95,16,74,185
Shelby,4th Northeast,President,,Trump / Pence,REP,66,8,49,123
Shelby,4th Northeast,President,,Biden / Harris,DEM,27,4,25,56
Shelby,4th Northeast,President,,Jorgensen / Cohen,LIB,2,2,0,4
Shelby,4th Northeast,President,,Write-In,,0,0,0,0
Shelby,4th Northeast,Governor,,Holcomb / Crouch,REP,56,10,41,107
Shelby,4th Northeast,Governor,,Myers / Lawson,DEM,14,4,19,37
Shelby,4th Northeast,Governor,,Rainwater II / Henry,LIB,21,0,14,35
Shelby,4th Northeast,Attorney General,,Todd Rokita,REP,63,9,48,120
Shelby,4th Northeast,Attorney General,,Jonathan Weinzapfel,DEM,24,5,25,54
Shelby,4th Northeast,U.S. House,6,Greg Pence,REP,63,9,49,121
Shelby,4th Northeast,U.S. House,6,Jeannine Lee Lake,DEM,25,4,24,53
Shelby,4th Northeast,U.S. House,6,Tom Ferkinhoff,LIB,3,1,1,5
Shelby,4th Northeast,U.S. House,6,Write-In,,0,0,0,0
Shelby,4th Northeast,State Senate,42,Jean Leising,REP,76,10,55,141
Shelby,4th Northeast,State Representative,57,Sean R. Eberhart,REP,70,10,54,134
Shelby,5th East,Registered Voters,,,,,,,585
Shelby,5th East,Ballots Cast,,,,114,29,226,369
Shelby,5th East,President,,Trump / Pence,REP,90,20,150,260
Shelby,5th East,President,,Biden / Harris,DEM,21,8,69,98
Shelby,5th East,President,,Jorgensen / Cohen,LIB,2,1,5,8
Shelby,5th East,President,,Write-In,,1,0,0,1
Shelby,5th East,Governor,,Holcomb / Crouch,REP,65,23,137,225
Shelby,5th East,Governor,,Myers / Lawson,DEM,15,3,50,68
Shelby,5th East,Governor,,Rainwater II / Henry,LIB,32,3,34,69
Shelby,5th East,Attorney General,,Todd Rokita,REP,82,22,146,250
Shelby,5th East,Attorney General,,Jonathan Weinzapfel,DEM,30,7,72,109
Shelby,5th East,U.S. House,6,Greg Pence,REP,87,24,152,263
Shelby,5th East,U.S. House,6,Jeannine Lee Lake,DEM,18,2,65,85
Shelby,5th East,U.S. House,6,Tom Ferkinhoff,LIB,7,3,5,15
Shelby,5th East,U.S. House,6,Write-In,,0,0,0,0
Shelby,5th East,State Senate,42,Jean Leising,REP,99,24,170,293
Shelby,5th East,State Representative,57,Sean R. Eberhart,REP,97,21,175,293
Shelby,5th Northwest,Registered Voters,,,,,,,210
Shelby,5th Northwest,Ballots Cast,,,,30,10,45,85
Shelby,5th Northwest,President,,Trump / Pence,REP,21,2,26,49
Shelby,5th Northwest,President,,Biden / Harris,DEM,9,8,17,34
Shelby,5th Northwest,President,,Jorgensen / Cohen,LIB,0,0,2,2
Shelby,5th Northwest,President,,Write-In,,0,0,0,0
Shelby,5th Northwest,Governor,,Holcomb / Crouch,REP,14,4,23,41
Shelby,5th Northwest,Governor,,Myers / Lawson,DEM,6,6,13,25
Shelby,5th Northwest,Governor,,Rainwater II / Henry,LIB,10,0,8,18
Shelby,5th Northwest,Attorney General,,Todd Rokita,REP,18,3,27,48
Shelby,5th Northwest,Attorney General,,Jonathan Weinzapfel,DEM,11,7,17,35
Shelby,5th Northwest,U.S. House,6,Greg Pence,REP,21,2,25,48
Shelby,5th Northwest,U.S. House,6,Jeannine Lee Lake,DEM,8,7,17,32
Shelby,5th Northwest,U.S. House,6,Tom Ferkinhoff,LIB,1,0,2,3
Shelby,5th Northwest,U.S. House,6,Write-In,,0,0,0,0
Shelby,5th Northwest,State Senate,42,Jean Leising,REP,24,5,28,57
Shelby,5th Northwest,State Representative,57,Sean R. Eberhart,REP,23,5,29,57
Shelby,5th South,Registered Voters,,,,,,,1604
Shelby,5th South,Ballots Cast,,,,355,77,419,851
Shelby,5th South,President,,Trump / Pence,REP,257,28,273,558
Shelby,5th South,President,,Biden / Harris,DEM,81,41,141,263
Shelby,5th South,President,,Jorgensen / Cohen,LIB,13,7,3,23
Shelby,5th South,President,,Write-In,,1,0,0,1
Shelby,5th South,Governor,,Holcomb / Crouch,REP,196,44,239,479
Shelby,5th South,Governor,,Myers / Lawson,DEM,56,24,103,183
Shelby,5th South,Governor,,Rainwater II / Henry,LIB,96,6,71,173
Shelby,5th South,Attorney General,,Todd Rokita,REP,235,36,268,539
Shelby,5th South,Attorney General,,Jonathan Weinzapfel,DEM,92,39,134,265
Shelby,5th South,U.S. House,6,Greg Pence,REP,250,31,275,556
Shelby,5th South,U.S. House,6,Jeannine Lee Lake,DEM,73,39,125,237
Shelby,5th South,U.S. House,6,Tom Ferkinhoff,LIB,22,5,12,39
Shelby,5th South,U.S. House,6,Write-In,,0,0,0,0
Shelby,5th South,State Senate,42,Jean Leising,REP,279,52,314,645
Shelby,5th South,State Representative,57,Sean R. Eberhart,REP,278,55,324,657
Shelby,Addison E,Registered Voters,,,,,,,936
Shelby,Addison E,Ballots Cast,,,,289,53,335,677
Shelby,Addison E,President,,Trump / Pence,REP,226,32,238,496
Shelby,Addison E,President,,Biden / Harris,DEM,54,17,85,156
Shelby,Addison E,President,,Jorgensen / Cohen,LIB,7,3,9,19
Shelby,Addison E,President,,Write-In,,0,0,0,0
Shelby,Addison E,Governor,,Holcomb / Crouch,REP,198,37,217,452
Shelby,Addison E,Governor,,Myers / Lawson,DEM,29,8,62,99
Shelby,Addison E,Governor,,Rainwater II / Henry,LIB,57,7,51,115
Shelby,Addison E,Attorney General,,Todd Rokita,REP,218,36,234,488
Shelby,Addison E,Attorney General,,Jonathan Weinzapfel,DEM,56,16,87,159
Shelby,Addison E,U.S. House,6,Greg Pence,REP,228,35,238,501
Shelby,Addison E,U.S. House,6,Jeannine Lee Lake,DEM,44,16,79,139
Shelby,Addison E,U.S. House,6,Tom Ferkinhoff,LIB,13,1,13,27
Shelby,Addison E,U.S. House,6,Write-In,,0,0,0,0
Shelby,Addison E,State Senate,42,Jean Leising,REP,251,45,261,557
Shelby,Addison E,State Representative,57,Sean R. Eberhart,REP,246,45,262,553
Shelby,Addison W,Registered Voters,,,,,,,555
Shelby,Addison W,Ballots Cast,,,,112,30,234,376
Shelby,Addison W,President,,Trump / Pence,REP,96,15,167,278
Shelby,Addison W,President,,Biden / Harris,DEM,14,14,64,92
Shelby,Addison W,President,,Jorgensen / Cohen,LIB,1,1,2,4
Shelby,Addison W,President,,Write-In,,0,0,0,0
Shelby,Addison W,Governor,,Holcomb / Crouch,REP,70,19,150,239
Shelby,Addison W,Governor,,Myers / Lawson,DEM,10,8,44,62
Shelby,Addison W,Governor,,Rainwater II / Henry,LIB,29,3,38,70
Shelby,Addison W,Attorney General,,Todd Rokita,REP,86,15,155,256
Shelby,Addison W,Attorney General,,Jonathan Weinzapfel,DEM,16,13,65,94
Shelby,Addison W,U.S. House,6,Greg Pence,REP,95,14,168,277
Shelby,Addison W,U.S. House,6,Jeannine Lee Lake,DEM,13,14,60,87
Shelby,Addison W,U.S. House,6,Tom Ferkinhoff,LIB,1,1,3,5
Shelby,Addison W,U.S. House,6,Write-In,,0,0,0,0
Shelby,Addison W,State Senate,42,Jean Leising,REP,95,19,174,288
Shelby,Addison W,State Representative,57,Sean R. Eberhart,REP,89,19,172,280
Shelby,Brandywine,Registered Voters,,,,,,,561
Shelby,Brandywine,Ballots Cast,,,,182,42,170,394
Shelby,Brandywine,President,,Trump / Pence,REP,153,33,144,330
Shelby,Brandywine,President,,Biden / Harris,DEM,24,9,24,57
Shelby,Brandywine,President,,Jorgensen / Cohen,LIB,2,0,2,4
Shelby,Brandywine,President,,Write-In,,1,0,0,1
Shelby,Brandywine,Governor,,Holcomb / Crouch,REP,113,32,122,267
Shelby,Brandywine,Governor,,Myers / Lawson,DEM,19,5,20,44
Shelby,Brandywine,Governor,,Rainwater II / Henry,LIB,46,4,28,78
Shelby,Brandywine,Attorney General,,Todd Rokita,REP,133,34,137,304
Shelby,Brandywine,Attorney General,,Jonathan Weinzapfel,DEM,37,6,26,69
Shelby,Brandywine,U.S. House,6,Greg Pence,REP,152,32,139,323
Shelby,Brandywine,U.S. House,6,Jeannine Lee Lake,DEM,22,7,24,53
Shelby,Brandywine,U.S. House,6,Tom Ferkinhoff,LIB,6,2,4,12
Shelby,Brandywine,U.S. House,6,Write-In,,0,0,0,0
Shelby,Brandywine,State Senate,28,Michael R. Crider,REP,154,33,140,327
Shelby,Brandywine,State Senate,28,Theresa Bruno,DEM,24,6,24,54
Shelby,Brandywine,State Representative,57,Sean R. Eberhart,REP,152,32,140,324
Shelby,Brandywine NW,Registered Voters,,,,,,,869
Shelby,Brandywine NW,Ballots Cast,,,,335,41,220,596
Shelby,Brandywine NW,President,,Trump / Pence,REP,248,28,167,443
Shelby,Brandywine NW,President,,Biden / Harris,DEM,80,13,48,141
Shelby,Brandywine NW,President,,Jorgensen / Cohen,LIB,4,0,4,8
Shelby,Brandywine NW,President,,Write-In,,1,0,0,1
Shelby,Brandywine NW,Governor,,Holcomb / Crouch,REP,170,33,143,346
Shelby,Brandywine NW,Governor,,Myers / Lawson,DEM,54,5,33,92
Shelby,Brandywine NW,Governor,,Rainwater II / Henry,LIB,110,3,40,153
Shelby,Brandywine NW,Attorney General,,Todd Rokita,REP,237,31,156,424
Shelby,Brandywine NW,Attorney General,,Jonathan Weinzapfel,DEM,79,10,51,140
Shelby,Brandywine NW,U.S. House,6,Greg Pence,REP,244,29,159,432
Shelby,Brandywine NW,U.S. House,6,Jeannine Lee Lake,DEM,70,11,47,128
Shelby,Brandywine NW,U.S. House,6,Tom Ferkinhoff,LIB,14,0,8,22
Shelby,Brandywine NW,U.S. House,6,Write-In,,0,0,0,0
Shelby,Brandywine NW,State Senate,28,Michael R. Crider,REP,244,28,160,432
Shelby,Brandywine NW,State Senate,28,Theresa Bruno,DEM,77,12,48,137
Shelby,Brandywine NW,State Representative,57,Sean R. Eberhart,REP,269,29,177,475
Shelby,Hanover N,Registered Voters,,,,,,,832
Shelby,Hanover N,Ballots Cast,,,,334,41,186,561
Shelby,Hanover N,President,,Trump / Pence,REP,278,27,142,447
Shelby,Hanover N,President,,Biden / Harris,DEM,48,13,42,103
Shelby,Hanover N,President,,Jorgensen / Cohen,LIB,5,0,2,7
Shelby,Hanover N,President,,Write-In,,1,0,0,1
Shelby,Hanover N,Governor,,Holcomb / Crouch,REP,205,28,114,347
Shelby,Hanover N,Governor,,Myers / Lawson,DEM,30,8,24,62
Shelby,Hanover N,Governor,,Rainwater II / Henry,LIB,95,5,47,147
Shelby,Hanover N,Attorney General,,Todd Rokita,REP,251,31,143,425
Shelby,Hanover N,Attorney General,,Jonathan Weinzapfel,DEM,68,10,34,112
Shelby,Hanover N,U.S. House,6,Greg Pence,REP,271,27,147,445
Shelby,Hanover N,U.S. House,6,Jeannine Lee Lake,DEM,38,14,32,84
Shelby,Hanover N,U.S. House,6,Tom Ferkinhoff,LIB,18,0,3,21
