county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Lawrence,Shawswick 5A,Ballots Cast,,,,126,75,190,391
Lawrence,Shawswick 5A,President,,Trump / Pence,REP,95,33,121,249
Lawrence,Shawswick 5A,President,,Biden / Harris,DEM,26,34,62,122
Lawrence,Shawswick 5A,President,,Jorgensen / Cohen,LIB,4,5,5,14
Lawrence,Shawswick 5A,President,,Write-In,,0,0,0,0
Lawrence,Shawswick 5A,Governor,,Holcomb / Crouch,REP,69,36,109,214
Lawrence,Shawswick 5A,Governor,,Myers / Lawson,DEM,14,26,49,89
Lawrence,Shawswick 5A,Governor,,Rainwater II / Henry,LIB,40,8,32,80
Lawrence,Shawswick 5A,Attorney General,,Todd Rokita,REP,87,35,121,243
Lawrence,Shawswick 5A,Attorney General,,Jonathan Weinzapfel,DEM,29,36,63,128
Lawrence,Shawswick 5A,U.S. House,9,Trey Hollingsworth,REP,90,36,119,245
Lawrence,Shawswick 5A,U.S. House,9,Andy Ruff,DEM,23,31,56,110
Lawrence,Shawswick 5A,U.S. House,9,Tonya L. Millis,LIB,8,4,11,23
Lawrence,Shawswick 5A,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 5A,State Senate,44,Eric A. Koch,REP,93,39,126,258
Lawrence,Shawswick 5A,State Senate,44,Cynthia (Cinde) Wirth,DEM,25,32,59,116
Lawrence,Shawswick 5A,State Representative,65,Chris May,REP,83,35,126,244
Lawrence,Shawswick 5A,State Representative,65,Paula Staley,DEM,32,36,60,128
Lawrence,Shawswick 5B,Registered Voters,,,,,,,624
Lawrence,Shawswick 5B,Ballots Cast,,,,123,87,214,424
Lawrence,Shawswick 5B,President,,Trump / Pence,REP,103,51,156,310
Lawrence,Shawswick 5B,President,,Biden / Harris,DEM,17,34,50,101
Lawrence,Shawswick 5B,President,,Jorgensen / Cohen,LIB,2,0,4,6
Lawrence,Shawswick 5B,President,,Write-In,,0,0,2,2
Lawrence,Shawswick 5B,Governor,,Holcomb / Crouch,REP,77,57,144,278
Lawrence,Shawswick 5B,Governor,,Myers / Lawson,DEM,15,24,35,74
Lawrence,Shawswick 5B,Governor,,Rainwater II / Henry,LIB,29,3,27,59
Lawrence,Shawswick 5B,Attorney General,,Todd Rokita,REP,92,54,149,295
Lawrence,Shawswick 5B,Attorney General,,Jonathan Weinzapfel,DEM,24,30,49,103
Lawrence,Shawswick 5B,U.S. House,9,Trey Hollingsworth,REP,96,55,149,300
Lawrence,Shawswick 5B,U.S. House,9,Andy Ruff,DEM,16,24,49,89
Lawrence,Shawswick 5B,U.S. House,9,Tonya L. Millis,LIB,8,2,8,18
Lawrence,Shawswick 5B,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 5B,State Senate,44,Eric A. Koch,REP,102,59,162,323
Lawrence,Shawswick 5B,State Senate,44,Cynthia (Cinde) Wirth,DEM,18,25,45,88
Lawrence,Shawswick 5B,State Representative,65,Chris May,REP,99,56,160,315
Lawrence,Shawswick 5B,State Representative,65,Paula Staley,DEM,20,27,49,96
Lawrence,Shawswick 6,Registered Voters,,,,,,,541
Lawrence,Shawswick 6,Ballots Cast,,,,115,71,162,348
Lawrence,Shawswick 6,President,,Trump / Pence,REP,83,30,106,219
Lawrence,Shawswick 6,President,,Biden / Harris,DEM,24,41,53,118
Lawrence,Shawswick 6,President,,Jorgensen / Cohen,LIB,6,0,2,8
Lawrence,Shawswick 6,President,,Write-In,,0,0,0,0
Lawrence,Shawswick 6,Governor,,Holcomb / Crouch,REP,65,42,99,206
Lawrence,Shawswick 6,Governor,,Myers / Lawson,DEM,17,23,37,77
Lawrence,Shawswick 6,Governor,,Rainwater II / Henry,LIB,31,2,22,55
Lawrence,Shawswick 6,Attorney General,,Todd Rokita,REP,81,38,106,225
Lawrence,Shawswick 6,Attorney General,,Jonathan Weinzapfel,DEM,24,26,49,99
Lawrence,Shawswick 6,U.S. House,9,Trey Hollingsworth,REP,83,32,106,221
Lawrence,Shawswick 6,U.S. House,9,Andy Ruff,DEM,21,30,46,97
Lawrence,Shawswick 6,U.S. House,9,Tonya L. Millis,LIB,7,2,5,14
Lawrence,Shawswick 6,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 6,State Senate,44,Eric A. Koch,REP,88,39,111,238
Lawrence,Shawswick 6,State Senate,44,Cynthia (Cinde) Wirth,DEM,21,23,48,92
Lawrence,Shawswick 6,State Representative,65,Chris May,REP,88,36,110,234
Lawrence,Shawswick 6,State Representative,65,Paula Staley,DEM,19,29,45,93
Lawrence,Shawswick 7A,Registered Voters,,,,,,,532
Lawrence,Shawswick 7A,Ballots Cast,,,,109,50,148,307
Lawrence,Shawswick 7A,President,,Trump / Pence,REP,81,35,99,215
Lawrence,Shawswick 7A,President,,Biden / Harris,DEM,20,13,46,79
Lawrence,Shawswick 7A,President,,Jorgensen / Cohen,LIB,3,1,2,6
Lawrence,Shawswick 7A,President,,Write-In,,3,1,1,5
Lawrence,Shawswick 7A,Governor,,Holcomb / Crouch,REP,61,33,79,173
Lawrence,Shawswick 7A,Governor,,Myers / Lawson,DEM,10,6,33,49
Lawrence,Shawswick 7A,Governor,,Rainwater II / Henry,LIB,35,6,32,73
Lawrence,Shawswick 7A,Attorney General,,Todd Rokita,REP,77,34,97,208
Lawrence,Shawswick 7A,Attorney General,,Jonathan Weinzapfel,DEM,23,12,43,78
Lawrence,Shawswick 7A,U.S. House,9,Trey Hollingsworth,REP,80,32,103,215
Lawrence,Shawswick 7A,U.S. House,9,Andy Ruff,DEM,18,11,37,66
Lawrence,Shawswick 7A,U.S. House,9,Tonya L. Millis,LIB,6,2,4,12
Lawrence,Shawswick 7A,U.S. House,9,Write-In,,0,1,0,1
Lawrence,Shawswick 7A,State Senate,44,Eric A. Koch,REP,85,35,100,220
Lawrence,Shawswick 7A,State Senate,44,Cynthia (Cinde) Wirth,DEM,18,10,44,72
Lawrence,Shawswick 7A,State Representative,65,Chris May,REP,83,37,104,224
Lawrence,Shawswick 7A,State Representative,65,Paula Staley,DEM,20,8,38,66
Lawrence,Shawswick 7B,Registered Voters,,,,,,,796
Lawrence,Shawswick 7B,Ballots Cast,,,,129,118,276,523
Lawrence,Shawswick 7B,President,,Trump / Pence,REP,90,67,171,328
Lawrence,Shawswick 7B,President,,Biden / Harris,DEM,36,50,90,176
Lawrence,Shawswick 7B,President,,Jorgensen / Cohen,LIB,2,1,10,13
Lawrence,Shawswick 7B,President,,Write-In,,0,0,2,2
Lawrence,Shawswick 7B,Governor,,Holcomb / Crouch,REP,73,71,144,288
Lawrence,Shawswick 7B,Governor,,Myers / Lawson,DEM,24,41,68,133
Lawrence,Shawswick 7B,Governor,,Rainwater II / Henry,LIB,28,5,55,88
Lawrence,Shawswick 7B,Attorney General,,Todd Rokita,REP,80,67,171,318
Lawrence,Shawswick 7B,Attorney General,,Jonathan Weinzapfel,DEM,44,48,90,182
Lawrence,Shawswick 7B,U.S. House,9,Trey Hollingsworth,REP,80,68,166,314
Lawrence,Shawswick 7B,U.S. House,9,Andy Ruff,DEM,34,45,84,163
Lawrence,Shawswick 7B,U.S. House,9,Tonya L. Millis,LIB,9,2,17,28
Lawrence,Shawswick 7B,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 7B,State Senate,44,Eric A. Koch,REP,95,72,183,350
Lawrence,Shawswick 7B,State Senate,44,Cynthia (Cinde) Wirth,DEM,30,43,84,157
Lawrence,Shawswick 7B,State Representative,65,Chris May,REP,84,68,177,329
Lawrence,Shawswick 7B,State Representative,65,Paula Staley,DEM,37,47,87,171
Lawrence,Shawswick 8,Registered Voters,,,,,,,699
Lawrence,Shawswick 8,Ballots Cast,,,,126,82,250,458
Lawrence,Shawswick 8,President,,Trump / Pence,REP,88,35,152,275
Lawrence,Shawswick 8,President,,Biden / Harris,DEM,32,42,92,166
Lawrence,Shawswick 8,President,,Jorgensen / Cohen,LIB,6,1,4,11
Lawrence,Shawswick 8,President,,Write-In,,0,1,1,2
Lawrence,Shawswick 8,Governor,,Holcomb / Crouch,REP,74,44,140,258
Lawrence,Shawswick 8,Governor,,Myers / Lawson,DEM,18,33,66,117
Lawrence,Shawswick 8,Governor,,Rainwater II / Henry,LIB,31,4,38,73
Lawrence,Shawswick 8,Attorney General,,Todd Rokita,REP,85,40,149,274
Lawrence,Shawswick 8,Attorney General,,Jonathan Weinzapfel,DEM,33,39,87,159
Lawrence,Shawswick 8,U.S. House,9,Trey Hollingsworth,REP,85,41,148,274
Lawrence,Shawswick 8,U.S. House,9,Andy Ruff,DEM,25,39,84,148
Lawrence,Shawswick 8,U.S. House,9,Tonya L. Millis,LIB,10,0,7,17
Lawrence,Shawswick 8,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 8,State Senate,44,Eric A. Koch,REP,94,43,163,300
Lawrence,Shawswick 8,State Senate,44,Cynthia (Cinde) Wirth,DEM,27,34,78,139
Lawrence,Shawswick 8,State Representative,65,Chris May,REP,88,41,153,282
Lawrence,Shawswick 8,State Representative,65,Paula Staley,DEM,31,36,86,153
Lawrence,Shawswick 9,Registered Voters,,,,,,,579
Lawrence,Shawswick 9,Ballots Cast,,,,92,51,156,299
Lawrence,Shawswick 9,President,,Trump / Pence,REP,64,28,104,196
Lawrence,Shawswick 9,President,,Biden / Harris,DEM,21,21,47,89
Lawrence,Shawswick 9,President,,Jorgensen / Cohen,LIB,6,0,3,9
Lawrence,Shawswick 9,President,,Write-In,,0,0,1,1
Lawrence,Shawswick 9,Governor,,Holcomb / Crouch,REP,55,33,96,184
Lawrence,Shawswick 9,Governor,,Myers / Lawson,DEM,12,16,42,70
Lawrence,Shawswick 9,Governor,,Rainwater II / Henry,LIB,23,1,15,39
Lawrence,Shawswick 9,Attorney General,,Todd Rokita,REP,65,28,102,195
Lawrence,Shawswick 9,Attorney General,,Jonathan Weinzapfel,DEM,22,23,47,92
Lawrence,Shawswick 9,U.S. House,9,Trey Hollingsworth,REP,61,27,105,193
Lawrence,Shawswick 9,U.S. House,9,Andy Ruff,DEM,17,23,46,86
Lawrence,Shawswick 9,U.S. House,9,Tonya L. Millis,LIB,10,0,4,14
Lawrence,Shawswick 9,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 9,State Senate,44,Eric A. Koch,REP,69,28,112,209
Lawrence,Shawswick 9,State Senate,44,Cynthia (Cinde) Wirth,DEM,17,22,44,83
Lawrence,Shawswick 9,State Representative,65,Chris May,REP,71,29,108,208
Lawrence,Shawswick 9,State Representative,65,Paula Staley,DEM,16,21,46,83
Lawrence,Shawswick 10,Registered Voters,,,,,,,682
Lawrence,Shawswick 10,Ballots Cast,,,,130,56,223,409
Lawrence,Shawswick 10,President,,Trump / Pence,REP,93,36,158,287
Lawrence,Shawswick 10,President,,Biden / Harris,DEM,30,17,53,100
Lawrence,Shawswick 10,President,,Jorgensen / Cohen,LIB,3,2,7,12
Lawrence,Shawswick 10,President,,Write-In,,2,0,1,3
Lawrence,Shawswick 10,Governor,,Holcomb / Crouch,REP,77,38,141,256
Lawrence,Shawswick 10,Governor,,Myers / Lawson,DEM,20,15,36,71
Lawrence,Shawswick 10,Governor,,Rainwater II / Henry,LIB,30,1,40,71
Lawrence,Shawswick 10,Attorney General,,Todd Rokita,REP,83,40,164,287
Lawrence,Shawswick 10,Attorney General,,Jonathan Weinzapfel,DEM,40,16,52,108
Lawrence,Shawswick 10,U.S. House,9,Trey Hollingsworth,REP,94,33,158,285
Lawrence,Shawswick 10,U.S. House,9,Andy Ruff,DEM,27,17,46,90
Lawrence,Shawswick 10,U.S. House,9,Tonya L. Millis,LIB,5,5,14,24
Lawrence,Shawswick 10,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 10,State Senate,44,Eric A. Koch,REP,97,41,166,304
Lawrence,Shawswick 10,State Senate,44,Cynthia (Cinde) Wirth,DEM,28,15,51,94
Lawrence,Shawswick 10,State Representative,65,Chris May,REP,98,41,168,307
Lawrence,Shawswick 10,State Representative,65,Paula Staley,DEM,28,15,48,91
Lawrence,Shawswick 11,Registered Voters,,,,,,,393
Lawrence,Shawswick 11,Ballots Cast,,,,68,40,154,262
Lawrence,Shawswick 11,President,,Trump / Pence,REP,49,20,106,175
Lawrence,Shawswick 11,President,,Biden / Harris,DEM,15,19,40,74
Lawrence,Shawswick 11,President,,Jorgensen / Cohen,LIB,4,0,5,9
Lawrence,Shawswick 11,President,,Write-In,,0,0,1,1
Lawrence,Shawswick 11,Governor,,Holcomb / Crouch,REP,48,23,105,176
Lawrence,Shawswick 11,Governor,,Myers / Lawson,DEM,9,15,17,41
Lawrence,Shawswick 11,Governor,,Rainwater II / Henry,LIB,11,1,26,38
Lawrence,Shawswick 11,Attorney General,,Todd Rokita,REP,51,25,112,188
Lawrence,Shawswick 11,Attorney General,,Jonathan Weinzapfel,DEM,13,15,37,65
Lawrence,Shawswick 11,U.S. House,9,Trey Hollingsworth,REP,51,22,115,188
Lawrence,Shawswick 11,U.S. House,9,Andy Ruff,DEM,8,17,32,57
Lawrence,Shawswick 11,U.S. House,9,Tonya L. Millis,LIB,6,0,4,10
Lawrence,Shawswick 11,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 11,State Senate,44,Eric A. Koch,REP,54,25,121,200
Lawrence,Shawswick 11,State Senate,44,Cynthia (Cinde) Wirth,DEM,12,14,31,57
Lawrence,Shawswick 11,State Representative,65,Chris May,REP,56,21,121,198
Lawrence,Shawswick 11,State Representative,65,Paula Staley,DEM,9,18,29,56
Lawrence,Shawswick 12,Registered Voters,,,,,,,909
Lawrence,Shawswick 12,Ballots Cast,,,,161,80,344,585
Lawrence,Shawswick 12,President,,Trump / Pence,REP,123,41,249,413
Lawrence,Shawswick 12,President,,Biden / Harris,DEM,23,36,82,141
Lawrence,Shawswick 12,President,,Jorgensen / Cohen,LIB,11,1,9,21
Lawrence,Shawswick 12,President,,Write-In,,0,0,2,2
Lawrence,Shawswick 12,Governor,,Holcomb / Crouch,REP,94,52,222,368
Lawrence,Shawswick 12,Governor,,Myers / Lawson,DEM,11,23,55,89
Lawrence,Shawswick 12,Governor,,Rainwater II / Henry,LIB,51,5,60,116
Lawrence,Shawswick 12,Attorney General,,Todd Rokita,REP,122,45,254,421
Lawrence,Shawswick 12,Attorney General,,Jonathan Weinzapfel,DEM,25,33,71,129
Lawrence,Shawswick 12,U.S. House,9,Trey Hollingsworth,REP,122,42,248,412
Lawrence,Shawswick 12,U.S. House,9,Andy Ruff,DEM,16,32,75,123
Lawrence,Shawswick 12,U.S. House,9,Tonya L. Millis,LIB,16,3,16,35
Lawrence,Shawswick 12,U.S. House,9,Write-In,,1,0,0,1
Lawrence,Shawswick 12,State Senate,44,Eric A. Koch,REP,136,49,264,449
Lawrence,Shawswick 12,State Senate,44,Cynthia (Cinde) Wirth,DEM,19,29,73,121
Lawrence,Shawswick 12,State Representative,65,Chris May,REP,137,46,252,435
Lawrence,Shawswick 12,State Representative,65,Paula Staley,DEM,15,29,81,125
Lawrence,Shawswick 13,Registered Voters,,,,,,,830
Lawrence,Shawswick 13,Ballots Cast,,,,159,116,277,552
Lawrence,Shawswick 13,President,,Trump / Pence,REP,125,63,214,402
Lawrence,Shawswick 13,President,,Biden / Harris,DEM,26,49,56,131
Lawrence,Shawswick 13,President,,Jorgensen / Cohen,LIB,7,1,4,12
Lawrence,Shawswick 13,President,,Write-In,,0,1,0,1
Lawrence,Shawswick 13,Governor,,Holcomb / Crouch,REP,105,70,180,355
Lawrence,Shawswick 13,Governor,,Myers / Lawson,DEM,13,34,39,86
Lawrence,Shawswick 13,Governor,,Rainwater II / Henry,LIB,40,8,50,98
Lawrence,Shawswick 13,Attorney General,,Todd Rokita,REP,116,70,205,391
Lawrence,Shawswick 13,Attorney General,,Jonathan Weinzapfel,DEM,35,42,59,136
Lawrence,Shawswick 13,U.S. House,9,Trey Hollingsworth,REP,123,70,209,402
Lawrence,Shawswick 13,U.S. House,9,Andy Ruff,DEM,21,38,55,114
Lawrence,Shawswick 13,U.S. House,9,Tonya L. Millis,LIB,11,3,11,25
Lawrence,Shawswick 13,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 13,State Senate,44,Eric A. Koch,REP,128,74,208,410
Lawrence,Shawswick 13,State Senate,44,Cynthia (Cinde) Wirth,DEM,27,37,61,125
Lawrence,Shawswick 13,State Representative,65,Chris May,REP,127,70,208,405
Lawrence,Shawswick 13,State Representative,65,Paula Staley,DEM,29,42,61,132
Lawrence,Shawswick 14A,Registered Voters,,,,,,,962
Lawrence,Shawswick 14A,Ballots Cast,,,,161,117,415,693
Lawrence,Shawswick 14A,President,,Trump / Pence,REP,131,69,331,531
Lawrence,Shawswick 14A,President,,Biden / Harris,DEM,25,47,74,146
Lawrence,Shawswick 14A,President,,Jorgensen / Cohen,LIB,0,1,5,6
Lawrence,Shawswick 14A,President,,Write-In,,2,0,1,3
Lawrence,Shawswick 14A,Governor,,Holcomb / Crouch,REP,98,67,298,463
Lawrence,Shawswick 14A,Governor,,Myers / Lawson,DEM,17,36,45,98
Lawrence,Shawswick 14A,Governor,,Rainwater II / Henry,LIB,46,9,64,119
Lawrence,Shawswick 14A,Attorney General,,Todd Rokita,REP,123,61,325,509
Lawrence,Shawswick 14A,Attorney General,,Jonathan Weinzapfel,DEM,25,50,71,146
Lawrence,Shawswick 14A,U.S. House,9,Trey Hollingsworth,REP,129,63,321,513
Lawrence,Shawswick 14A,U.S. House,9,Andy Ruff,DEM,18,48,65,131
Lawrence,Shawswick 14A,U.S. House,9,Tonya L. Millis,LIB,4,3,15,22
Lawrence,Shawswick 14A,U.S. House,9,Write-In,,0,0,0,0
Lawrence,Shawswick 14A,State Senate,44,Eric A. Koch,REP,127,71,336,534
Lawrence,Shawswick 14A,State Senate,44,Cynthia (Cinde) Wirth,DEM,24,44,66,134
Lawrence,Shawswick 14A,State Representative,65,Chris May,REP,124,67,331,522
Lawrence,Shawswick 14A,State Representative,65,Paula Staley,DEM,25,46,64,135
Lawrence,Shawswick 14B,Registered Voters,,,,,,,1102
Lawrence,Shawswick 14B,Ballots Cast,,,,173,119,488,780
Lawrence,Shawswick 14B,President,,Trump / Pence,REP,144,60,390,594
Lawrence,Shawswick 14B,President,,Biden / Harris,DEM,17,57,76,150
Lawrence,Shawswick 14B,President,,Jorgensen / Cohen,LIB,10,0,12,22
Lawrence,Shawswick 14B,President,,Write-In,,0,0,1,1
Lawrence,Shawswick 14B,Governor,,Holcomb / Crouch,REP,85,67,327,479
Lawrence,Shawswick 14B,Governor,,Myers / Lawson,DEM,15,44,59,118
Lawrence,Shawswick 14B,Governor,,Rainwater II / Henry,LIB,69,4,87,160
Lawrence,Shawswick 14B,Attorney General,,Todd Rokita,REP,137,71,386,594
Lawrence,Shawswick 14B,Attorney General,,Jonathan Weinzapfel,DEM,21,44,79,144
Lawrence,Shawswick 14B,U.S. House,9,Trey Hollingsworth,REP,136,64,386,586
Lawrence,Shawswick 14B,U.S. House,9,Andy Ruff,DEM,17,48,70,135
Lawrence,Shawswick 14B,U.S. House,9,Tonya L. Millis,LIB,11,4,19,34
Lawrence,Shawswick 14B,U.S. House,9,Write-In,,0,1,0,1
Lawrence,Shawswick 14B,State Senate,44,Eric A. Koch,REP,142,72,395,609
Lawrence,Shawswick 14B,State Senate,44,Cynthia (Cinde) Wirth,DEM,24,43,80,147
Lawrence,Shawswick 14B,State Representative,65,Chris May,REP,146,66,397,609
Lawrence,Shawswick 14B,State Representative,65,Paula Staley,DEM,20,49,74,143
Lawrence,Shawswick 15A,Registered Voters,,,,,,,446
Lawrence,Shawswick 15A,Ballots Cast,,,,79,46,194,319
Lawrence,Shawswick 15A,President,,Trump / Pence,REP,63,30,130,223
Lawrence,Shawswick 15A,President,,Biden / Harris,DEM,11,15,59,85
Lawrence,Shawswick 15A,President,,Jorgensen / Cohen,LIB,5,1,4,10
Lawrence,Shawswick 15A,President,,Write-In,,0,0,0,0
Lawrence,Shawswick 15A,Governor,,Holcomb / Crouch,REP,50,30,117,197
Lawrence,Shawswick 15A,Governor,,Myers / Lawson,DEM,5,14,37,56
