county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Sullivan,Haddon 1,President,,LIB,Jo Jorgensen,0,0,0,0
Sullivan,Haddon 1,President,,,Write-In,0,0,0,0
Sullivan,Haddon 1,Governor,,REP,Eric Holcomb,112,13,24,149
Sullivan,Haddon 1,Governor,,DEM,Woodrow (Woody) Myers,31,5,6,42
Sullivan,Haddon 1,Governor,,LIB,Donald G Rainwater II,19,1,4,24
Sullivan,Haddon 1,Attorney General,,REP,Todd Rokita,104,11,25,140
Sullivan,Haddon 1,Attorney General,,DEM,Jonathan Weinzapfel,50,8,5,63
Sullivan,Haddon 1,U.S. House,8,REP,Larry D Bucshon,117,10,28,155
Sullivan,Haddon 1,U.S. House,8,DEM,E. Thomasina Marsili,36,7,4,47
Sullivan,Haddon 1,U.S. House,8,LIB,James D. Rodenberger,6,1,3,10
Sullivan,Haddon 1,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Haddon 1,State Representative,45,REP,Bruce Borders,129,9,31,169
Sullivan,Haddon 1,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Haddon 2,Registered Voters,,,,,,,856
Sullivan,Haddon 2,Ballots Cast,,,,416,81,106,603
Sullivan,Haddon 2,President,,REP,Donald J Trump,328,39,71,438
Sullivan,Haddon 2,President,,DEM,Joseph R Biden,79,38,31,148
Sullivan,Haddon 2,President,,LIB,Jo Jorgensen,5,2,1,8
Sullivan,Haddon 2,President,,,Write-In,1,0,0,1
Sullivan,Haddon 2,Governor,,REP,Eric Holcomb,282,51,70,403
Sullivan,Haddon 2,Governor,,DEM,Woodrow (Woody) Myers,64,24,21,109
Sullivan,Haddon 2,Governor,,LIB,Donald G Rainwater II,67,4,11,82
Sullivan,Haddon 2,Attorney General,,REP,Todd Rokita,286,47,69,402
Sullivan,Haddon 2,Attorney General,,DEM,Jonathan Weinzapfel,115,32,33,180
Sullivan,Haddon 2,U.S. House,8,REP,Larry D Bucshon,317,41,73,431
Sullivan,Haddon 2,U.S. House,8,DEM,E. Thomasina Marsili,75,35,27,137
Sullivan,Haddon 2,U.S. House,8,LIB,James D. Rodenberger,11,2,3,16
Sullivan,Haddon 2,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Haddon 2,State Representative,45,REP,Bruce Borders,358,60,80,498
Sullivan,Haddon 2,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 1,Registered Voters,,,,,,,763
Sullivan,Hamilton 1,Ballots Cast,,,,185,57,154,396
Sullivan,Hamilton 1,President,,REP,Donald J Trump,142,29,103,274
Sullivan,Hamilton 1,President,,DEM,Joseph R Biden,33,27,48,108
Sullivan,Hamilton 1,President,,LIB,Jo Jorgensen,7,0,3,10
Sullivan,Hamilton 1,President,,,Write-In,1,0,0,1
Sullivan,Hamilton 1,Governor,,REP,Eric Holcomb,119,32,97,248
Sullivan,Hamilton 1,Governor,,DEM,Woodrow (Woody) Myers,27,18,28,73
Sullivan,Hamilton 1,Governor,,LIB,Donald G Rainwater II,37,5,26,68
Sullivan,Hamilton 1,Attorney General,,REP,Todd Rokita,131,27,89,247
Sullivan,Hamilton 1,Attorney General,,DEM,Jonathan Weinzapfel,45,27,57,129
Sullivan,Hamilton 1,U.S. House,8,REP,Larry D Bucshon,131,29,99,259
Sullivan,Hamilton 1,U.S. House,8,DEM,E. Thomasina Marsili,32,23,45,100
Sullivan,Hamilton 1,U.S. House,8,LIB,James D. Rodenberger,16,2,6,24
Sullivan,Hamilton 1,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Hamilton 1,State Representative,45,REP,Bruce Borders,149,36,120,305
Sullivan,Hamilton 1,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 2,Registered Voters,,,,,,,1055
Sullivan,Hamilton 2,Ballots Cast,,,,349,103,208,660
Sullivan,Hamilton 2,President,,REP,Donald J Trump,261,49,133,443
Sullivan,Hamilton 2,President,,DEM,Joseph R Biden,78,50,67,195
Sullivan,Hamilton 2,President,,LIB,Jo Jorgensen,8,1,3,12
Sullivan,Hamilton 2,President,,,Write-In,1,0,2,3
Sullivan,Hamilton 2,Governor,,REP,Eric Holcomb,236,60,122,418
Sullivan,Hamilton 2,Governor,,DEM,Woodrow (Woody) Myers,57,36,49,142
Sullivan,Hamilton 2,Governor,,LIB,Donald G Rainwater II,54,5,30,89
Sullivan,Hamilton 2,Attorney General,,REP,Todd Rokita,235,48,119,402
Sullivan,Hamilton 2,Attorney General,,DEM,Jonathan Weinzapfel,103,50,79,232
Sullivan,Hamilton 2,U.S. House,8,REP,Larry D Bucshon,253,53,138,444
Sullivan,Hamilton 2,U.S. House,8,DEM,E. Thomasina Marsili,73,41,59,173
Sullivan,Hamilton 2,U.S. House,8,LIB,James D. Rodenberger,14,1,4,19
Sullivan,Hamilton 2,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Hamilton 2,State Representative,45,REP,Bruce Borders,277,58,152,487
Sullivan,Hamilton 2,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 3,Registered Voters,,,,,,,835
Sullivan,Hamilton 3,Ballots Cast,,,,268,53,148,469
Sullivan,Hamilton 3,President,,REP,Donald J Trump,207,22,103,332
Sullivan,Hamilton 3,President,,DEM,Joseph R Biden,54,30,38,122
Sullivan,Hamilton 3,President,,LIB,Jo Jorgensen,5,0,5,10
Sullivan,Hamilton 3,President,,,Write-In,0,0,0,0
Sullivan,Hamilton 3,Governor,,REP,Eric Holcomb,165,31,100,296
Sullivan,Hamilton 3,Governor,,DEM,Woodrow (Woody) Myers,44,18,30,92
Sullivan,Hamilton 3,Governor,,LIB,Donald G Rainwater II,51,0,16,67
Sullivan,Hamilton 3,Attorney General,,REP,Todd Rokita,172,25,102,299
Sullivan,Hamilton 3,Attorney General,,DEM,Jonathan Weinzapfel,83,24,41,148
Sullivan,Hamilton 3,U.S. House,8,REP,Larry D Bucshon,197,28,103,328
Sullivan,Hamilton 3,U.S. House,8,DEM,E. Thomasina Marsili,53,18,34,105
Sullivan,Hamilton 3,U.S. House,8,LIB,James D. Rodenberger,8,2,5,15
Sullivan,Hamilton 3,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Hamilton 3,State Representative,45,REP,Bruce Borders,219,35,113,367
Sullivan,Hamilton 3,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 4,Registered Voters,,,,,,,541
Sullivan,Hamilton 4,Ballots Cast,,,,149,27,84,260
Sullivan,Hamilton 4,President,,REP,Donald J Trump,108,13,53,174
Sullivan,Hamilton 4,President,,DEM,Joseph R Biden,36,14,30,80
Sullivan,Hamilton 4,President,,LIB,Jo Jorgensen,1,0,1,2
Sullivan,Hamilton 4,President,,,Write-In,1,0,0,1
Sullivan,Hamilton 4,Governor,,REP,Eric Holcomb,91,18,54,163
Sullivan,Hamilton 4,Governor,,DEM,Woodrow (Woody) Myers,33,9,21,63
Sullivan,Hamilton 4,Governor,,LIB,Donald G Rainwater II,23,0,9,32
Sullivan,Hamilton 4,Attorney General,,REP,Todd Rokita,95,14,49,158
Sullivan,Hamilton 4,Attorney General,,DEM,Jonathan Weinzapfel,50,13,34,97
Sullivan,Hamilton 4,U.S. House,8,REP,Larry D Bucshon,101,13,49,163
Sullivan,Hamilton 4,U.S. House,8,DEM,E. Thomasina Marsili,36,13,34,83
Sullivan,Hamilton 4,U.S. House,8,LIB,James D. Rodenberger,8,0,0,8
Sullivan,Hamilton 4,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Hamilton 4,State Representative,45,REP,Bruce Borders,117,16,60,193
Sullivan,Hamilton 4,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 5,Registered Voters,,,,,,,1035
Sullivan,Hamilton 5,Ballots Cast,,,,330,83,301,714
Sullivan,Hamilton 5,President,,REP,Donald J Trump,265,39,236,540
Sullivan,Hamilton 5,President,,DEM,Joseph R Biden,58,43,57,158
Sullivan,Hamilton 5,President,,LIB,Jo Jorgensen,2,0,2,4
Sullivan,Hamilton 5,President,,,Write-In,1,0,2,3
Sullivan,Hamilton 5,Governor,,REP,Eric Holcomb,241,48,237,526
Sullivan,Hamilton 5,Governor,,DEM,Woodrow (Woody) Myers,42,32,35,109
Sullivan,Hamilton 5,Governor,,LIB,Donald G Rainwater II,45,1,22,68
Sullivan,Hamilton 5,Attorney General,,REP,Todd Rokita,242,39,233,514
Sullivan,Hamilton 5,Attorney General,,DEM,Jonathan Weinzapfel,76,39,55,170
Sullivan,Hamilton 5,U.S. House,8,REP,Larry D Bucshon,252,43,238,533
Sullivan,Hamilton 5,U.S. House,8,DEM,E. Thomasina Marsili,59,38,45,142
Sullivan,Hamilton 5,U.S. House,8,LIB,James D. Rodenberger,10,1,5,16
Sullivan,Hamilton 5,U.S. House,8,,Write-In,1,0,0,1
Sullivan,Hamilton 5,State Representative,45,REP,Bruce Borders,271,52,245,568
Sullivan,Hamilton 5,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 5,Registered Voters,,,,,,,1035
Sullivan,Hamilton 5,Ballots Cast,,,,329,83,301,713
Sullivan,Hamilton 5,President,,REP,Donald J Trump,264,39,236,539
Sullivan,Hamilton 5,President,,DEM,Joseph R Biden,58,43,57,158
Sullivan,Hamilton 5,President,,LIB,Jo Jorgensen,2,0,2,4
Sullivan,Hamilton 5,President,,,Write-In,1,0,2,3
Sullivan,Hamilton 5,Governor,,REP,Eric Holcomb,240,48,237,525
Sullivan,Hamilton 5,Governor,,DEM,Woodrow (Woody) Myers,42,32,35,109
Sullivan,Hamilton 5,Governor,,LIB,Donald G Rainwater II,45,1,22,68
Sullivan,Hamilton 5,Attorney General,,REP,Todd Rokita,241,39,233,513
Sullivan,Hamilton 5,Attorney General,,DEM,Jonathan Weinzapfel,76,39,55,170
Sullivan,Hamilton 5,U.S. House,8,REP,Larry D Bucshon,251,43,238,532
Sullivan,Hamilton 5,U.S. House,8,DEM,E. Thomasina Marsili,59,38,45,142
Sullivan,Hamilton 5,U.S. House,8,LIB,James D. Rodenberger,10,1,5,16
Sullivan,Hamilton 5,U.S. House,8,,Write-In,1,0,0,1
Sullivan,Hamilton 5,State Representative,45,REP,Bruce Borders,270,52,245,567
Sullivan,Hamilton 5,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Hamilton 6,Registered Voters,,,,,,,1157
Sullivan,Hamilton 6,Ballots Cast,,,,368,119,318,805
Sullivan,Hamilton 6,President,,REP,Donald J Trump,296,45,240,581
Sullivan,Hamilton 6,President,,DEM,Joseph R Biden,59,68,72,199
Sullivan,Hamilton 6,President,,LIB,Jo Jorgensen,11,3,3,17
Sullivan,Hamilton 6,President,,,Write-In,0,0,0,0
Sullivan,Hamilton 6,Governor,,REP,Eric Holcomb,265,63,235,563
Sullivan,Hamilton 6,Governor,,DEM,Woodrow (Woody) Myers,41,49,50,140
Sullivan,Hamilton 6,Governor,,LIB,Donald G Rainwater II,56,2,30,88
Sullivan,Hamilton 6,Attorney General,,REP,Todd Rokita,264,48,223,535
Sullivan,Hamilton 6,Attorney General,,DEM,Jonathan Weinzapfel,89,59,81,229
Sullivan,Hamilton 6,U.S. House,8,REP,Larry D Bucshon,289,50,240,579
Sullivan,Hamilton 6,U.S. House,8,DEM,E. Thomasina Marsili,58,60,67,185
Sullivan,Hamilton 6,U.S. House,8,LIB,James D. Rodenberger,9,2,7,18
Sullivan,Hamilton 6,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Hamilton 6,State Representative,45,REP,Bruce Borders,321,72,249,642
Sullivan,Hamilton 6,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Jackson 1,Registered Voters,,,,,,,796
Sullivan,Jackson 1,Ballots Cast,,,,341,47,122,510
Sullivan,Jackson 1,President,,REP,Donald J Trump,281,29,95,405
Sullivan,Jackson 1,President,,DEM,Joseph R Biden,49,14,24,87
Sullivan,Jackson 1,President,,LIB,Jo Jorgensen,7,3,2,12
Sullivan,Jackson 1,President,,,Write-In,1,0,0,1
Sullivan,Jackson 1,Governor,,REP,Eric Holcomb,221,29,82,332
Sullivan,Jackson 1,Governor,,DEM,Woodrow (Woody) Myers,30,10,16,56
Sullivan,Jackson 1,Governor,,LIB,Donald G Rainwater II,82,6,21,109
Sullivan,Jackson 1,Attorney General,,REP,Todd Rokita,248,31,93,372
Sullivan,Jackson 1,Attorney General,,DEM,Jonathan Weinzapfel,76,12,24,112
Sullivan,Jackson 1,U.S. House,8,REP,Larry D Bucshon,256,33,92,381
Sullivan,Jackson 1,U.S. House,8,DEM,E. Thomasina Marsili,47,9,24,80
Sullivan,Jackson 1,U.S. House,8,LIB,James D. Rodenberger,15,0,3,18
Sullivan,Jackson 1,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Jackson 1,State Representative,45,REP,Bruce Borders,279,36,96,411
Sullivan,Jackson 1,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Jackson 2,Registered Voters,,,,,,,520
Sullivan,Jackson 2,Ballots Cast,,,,243,30,58,331
Sullivan,Jackson 2,President,,REP,Donald J Trump,185,13,35,233
Sullivan,Jackson 2,President,,DEM,Joseph R Biden,49,16,22,87
Sullivan,Jackson 2,President,,LIB,Jo Jorgensen,9,1,1,11
Sullivan,Jackson 2,President,,,Write-In,0,0,0,0
Sullivan,Jackson 2,Governor,,REP,Eric Holcomb,135,17,35,187
Sullivan,Jackson 2,Governor,,DEM,Woodrow (Woody) Myers,38,9,15,62
Sullivan,Jackson 2,Governor,,LIB,Donald G Rainwater II,67,2,5,74
Sullivan,Jackson 2,Attorney General,,REP,Todd Rokita,165,10,33,208
Sullivan,Jackson 2,Attorney General,,DEM,Jonathan Weinzapfel,70,15,24,109
Sullivan,Jackson 2,U.S. House,8,REP,Larry D Bucshon,166,13,36,215
Sullivan,Jackson 2,U.S. House,8,DEM,E. Thomasina Marsili,52,14,21,87
Sullivan,Jackson 2,U.S. House,8,LIB,James D. Rodenberger,17,1,0,18
Sullivan,Jackson 2,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Jackson 2,State Representative,45,REP,Bruce Borders,180,12,40,232
Sullivan,Jackson 2,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Jefferson,Registered Voters,,,,,,,269
Sullivan,Jefferson,Ballots Cast,,,,160,12,13,185
Sullivan,Jefferson,President,,REP,Donald J Trump,127,3,10,140
Sullivan,Jefferson,President,,DEM,Joseph R Biden,27,9,3,39
Sullivan,Jefferson,President,,LIB,Jo Jorgensen,4,0,0,4
Sullivan,Jefferson,President,,,Write-In,0,0,0,0
Sullivan,Jefferson,Governor,,REP,Eric Holcomb,101,7,10,118
Sullivan,Jefferson,Governor,,DEM,Woodrow (Woody) Myers,23,5,3,31
Sullivan,Jefferson,Governor,,LIB,Donald G Rainwater II,34,0,0,34
Sullivan,Jefferson,Attorney General,,REP,Todd Rokita,109,4,9,122
Sullivan,Jefferson,Attorney General,,DEM,Jonathan Weinzapfel,42,8,3,53
Sullivan,Jefferson,U.S. House,8,REP,Larry D Bucshon,123,4,9,136
Sullivan,Jefferson,U.S. House,8,DEM,E. Thomasina Marsili,30,7,4,41
Sullivan,Jefferson,U.S. House,8,LIB,James D. Rodenberger,2,0,0,2
Sullivan,Jefferson,U.S. House,8,,Write-In,0,0,0,0
Sullivan,Jefferson,State Representative,45,REP,Bruce Borders,131,9,10,150
Sullivan,Jefferson,State Representative,45,DEM,No Candidate Filed,0,0,0,0
Sullivan,Turman,Registered Voters,,,,,,,872
Sullivan,Turman,Ballots Cast,,,,398,65,202,665
Sullivan,Turman,President,,REP,Donald J Trump,342,25,166,533
Sullivan,Turman,President,,DEM,Joseph R Biden,45,37,34,116
Sullivan,Turman,President,,LIB,Jo Jorgensen,8,2,1,11
Sullivan,Turman,President,,,Write-In,0,0,0,0
Sullivan,Turman,Governor,,REP,Eric Holcomb,262,35,150,447
Sullivan,Turman,Governor,,DEM,Woodrow (Woody) Myers,34,27,25,86
