county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Starke,Oregon 1,U.S. House,2,REP,Jackie Walorski,250,37,172,459
Starke,Oregon 1,U.S. House,2,DEM,Patricia (Pat) Hackett,56,24,79,159
Starke,Oregon 1,U.S. House,2,,Write-In,1,0,0,1
Starke,Oregon 1,State Senate,8,REP,Mike Bohacek,256,33,158,447
Starke,Oregon 1,State Senate,8,DEM,Gary Davis,51,24,81,156
Starke,Oregon 1,State Representative,20,REP,Jim Pressel,263,39,167,469
Starke,Oregon 1,State Representative,20,DEM,Tim Gust,43,21,74,138
Starke,Oregon 2,Registered Voters,,,,,,,932
Starke,Oregon 2,Ballots Cast,,,,260,65,267,592
Starke,Oregon 2,President,,REP,Donald J Trump,199,19,180,398
Starke,Oregon 2,President,,DEM,Joseph R Biden,56,44,73,173
Starke,Oregon 2,President,,LIB,Jo Jorgensen,3,0,7,10
Starke,Oregon 2,President,,,Write-In,0,0,3,3
Starke,Oregon 2,Governor,,REP,Eric Holcomb,172,35,187,394
Starke,Oregon 2,Governor,,DEM,Woodrow (Woody) Myers,35,28,56,119
Starke,Oregon 2,Governor,,LIB,Donald G Rainwater II,50,0,21,71
Starke,Oregon 2,Attorney General,,REP,Todd Rokita,171,26,182,379
Starke,Oregon 2,Attorney General,,DEM,Jonathan Weinzapfel,75,36,76,187
Starke,Oregon 2,U.S. House,2,REP,Jackie Walorski,191,25,172,388
Starke,Oregon 2,U.S. House,2,DEM,Patricia (Pat) Hackett,66,38,90,194
Starke,Oregon 2,U.S. House,2,,Write-In,1,0,0,1
Starke,Oregon 2,State Senate,8,REP,Mike Bohacek,194,24,177,395
Starke,Oregon 2,State Senate,8,DEM,Gary Davis,58,39,83,180
Starke,Oregon 2,State Representative,20,REP,Jim Pressel,199,25,194,418
Starke,Oregon 2,State Representative,20,DEM,Tim Gust,54,38,66,158
Starke,Oregon 3,Registered Voters,,,,,,,520
Starke,Oregon 3,Ballots Cast,,,,188,34,140,362
Starke,Oregon 3,President,,REP,Donald J Trump,161,14,101,276
Starke,Oregon 3,President,,DEM,Joseph R Biden,22,18,35,75
Starke,Oregon 3,President,,LIB,Jo Jorgensen,2,1,2,5
Starke,Oregon 3,President,,,Write-In,1,0,0,1
Starke,Oregon 3,Governor,,REP,Eric Holcomb,125,18,94,237
Starke,Oregon 3,Governor,,DEM,Woodrow (Woody) Myers,18,10,28,56
Starke,Oregon 3,Governor,,LIB,Donald G Rainwater II,43,4,15,62
Starke,Oregon 3,Attorney General,,REP,Todd Rokita,148,14,93,255
Starke,Oregon 3,Attorney General,,DEM,Jonathan Weinzapfel,25,19,37,81
Starke,Oregon 3,U.S. House,2,REP,Jackie Walorski,152,12,98,262
Starke,Oregon 3,U.S. House,2,DEM,Patricia (Pat) Hackett,32,21,40,93
Starke,Oregon 3,U.S. House,2,,Write-In,0,0,0,0
Starke,Oregon 3,State Senate,8,REP,Mike Bohacek,152,15,101,268
Starke,Oregon 3,State Senate,8,DEM,Gary Davis,26,15,33,74
Starke,Oregon 3,State Representative,20,REP,Jim Pressel,156,16,102,274
Starke,Oregon 3,State Representative,20,DEM,Tim Gust,24,14,33,71
Starke,Railroad,Registered Voters,,,,,,,985
Starke,Railroad,Ballots Cast,,,,443,70,158,671
Starke,Railroad,President,,REP,Donald J Trump,358,19,103,480
Starke,Railroad,President,,DEM,Joseph R Biden,72,46,51,169
Starke,Railroad,President,,LIB,Jo Jorgensen,6,0,1,7
Starke,Railroad,President,,,Write-In,0,0,0,0
Starke,Railroad,Governor,,REP,Eric Holcomb,279,26,107,412
Starke,Railroad,Governor,,DEM,Woodrow (Woody) Myers,59,37,37,133
Starke,Railroad,Governor,,LIB,Donald G Rainwater II,98,3,10,111
Starke,Railroad,Attorney General,,REP,Todd Rokita,329,19,101,449
Starke,Railroad,Attorney General,,DEM,Jonathan Weinzapfel,94,46,50,190
Starke,Railroad,U.S. House,2,REP,Jackie Walorski,333,26,103,462
Starke,Railroad,U.S. House,2,DEM,Patricia (Pat) Hackett,93,40,48,181
Starke,Railroad,U.S. House,2,,Write-In,0,0,0,0
Starke,Railroad,State Senate,5,REP,Ed Charbonneau,346,28,107,481
Starke,Railroad,State Senate,5,DEM,Luke Bohm,82,38,45,165
Starke,Railroad,State Representative,20,REP,Jim Pressel,347,26,109,482
Starke,Railroad,State Representative,20,DEM,Tim Gust,76,40,43,159
Starke,Washington 1,Registered Voters,,,,,,,886
Starke,Washington 1,Ballots Cast,,,,300,54,181,535
Starke,Washington 1,President,,REP,Donald J Trump,247,25,112,384
Starke,Washington 1,President,,DEM,Joseph R Biden,48,26,64,138
Starke,Washington 1,President,,LIB,Jo Jorgensen,3,2,4,9
Starke,Washington 1,President,,,Write-In,0,0,0,0
Starke,Washington 1,Governor,,REP,Eric Holcomb,189,27,101,317
Starke,Washington 1,Governor,,DEM,Woodrow (Woody) Myers,36,21,52,109
Starke,Washington 1,Governor,,LIB,Donald G Rainwater II,66,5,23,94
Starke,Washington 1,Attorney General,,REP,Todd Rokita,214,22,109,345
Starke,Washington 1,Attorney General,,DEM,Jonathan Weinzapfel,57,29,64,150
Starke,Washington 1,U.S. House,2,REP,Jackie Walorski,226,25,113,364
Starke,Washington 1,U.S. House,2,DEM,Patricia (Pat) Hackett,60,28,66,154
Starke,Washington 1,U.S. House,2,,Write-In,0,0,0,0
Starke,Washington 1,State Senate,8,REP,Mike Bohacek,225,24,114,363
Starke,Washington 1,State Senate,8,DEM,Gary Davis,56,29,62,147
Starke,Washington 1,State Representative,20,REP,Jim Pressel,239,26,116,381
Starke,Washington 1,State Representative,20,DEM,Tim Gust,46,27,61,134
Starke,Washington 2,Registered Voters,,,,,,,1215
Starke,Washington 2,Ballots Cast,,,,367,66,299,732
Starke,Washington 2,President,,REP,Donald J Trump,301,31,215,547
Starke,Washington 2,President,,DEM,Joseph R Biden,58,32,76,166
Starke,Washington 2,President,,LIB,Jo Jorgensen,5,1,1,7
Starke,Washington 2,President,,,Write-In,0,0,1,1
Starke,Washington 2,Governor,,REP,Eric Holcomb,260,34,193,487
Starke,Washington 2,Governor,,DEM,Woodrow (Woody) Myers,42,30,56,128
Starke,Washington 2,Governor,,LIB,Donald G Rainwater II,59,1,47,107
Starke,Washington 2,Attorney General,,REP,Todd Rokita,268,32,206,506
Starke,Washington 2,Attorney General,,DEM,Jonathan Weinzapfel,72,33,77,182
Starke,Washington 2,U.S. House,2,REP,Jackie Walorski,293,33,213,539
Starke,Washington 2,U.S. House,2,DEM,Patricia (Pat) Hackett,60,31,78,169
Starke,Washington 2,U.S. House,2,,Write-In,0,0,0,0
Starke,Washington 2,State Senate,8,REP,Mike Bohacek,279,27,206,512
Starke,Washington 2,State Senate,8,DEM,Gary Davis,66,34,74,174
Starke,Washington 2,State Representative,16,REP,Douglas L Gutwein,279,29,214,522
Starke,Washington 2,State Representative,16,DEM,Michael A Lovely,64,35,70,169
Starke,Wayne 1,Registered Voters,,,,,,,728
Starke,Wayne 1,Ballots Cast,,,,266,29,168,463
Starke,Wayne 1,President,,REP,Donald J Trump,197,9,97,303
Starke,Wayne 1,President,,DEM,Joseph R Biden,55,19,70,144
Starke,Wayne 1,President,,LIB,Jo Jorgensen,6,1,1,8
Starke,Wayne 1,President,,,Write-In,3,0,0,3
Starke,Wayne 1,Governor,,REP,Eric Holcomb,177,10,112,299
Starke,Wayne 1,Governor,,DEM,Woodrow (Woody) Myers,42,18,42,102
Starke,Wayne 1,Governor,,LIB,Donald G Rainwater II,41,0,13,54
Starke,Wayne 1,Attorney General,,REP,Todd Rokita,178,12,99,289
Starke,Wayne 1,Attorney General,,DEM,Jonathan Weinzapfel,70,15,58,143
Starke,Wayne 1,U.S. House,2,REP,Jackie Walorski,186,9,106,301
Starke,Wayne 1,U.S. House,2,DEM,Patricia (Pat) Hackett,71,18,61,150
Starke,Wayne 1,U.S. House,2,,Write-In,1,0,0,1
Starke,Wayne 1,State Senate,5,REP,Ed Charbonneau,194,10,109,313
Starke,Wayne 1,State Senate,5,DEM,Luke Bohm,63,16,55,134
Starke,Wayne 1,State Representative,16,REP,Douglas L Gutwein,198,10,103,311
Starke,Wayne 1,State Representative,16,DEM,Michael A Lovely,56,17,58,131
Starke,Wayne 2,Registered Voters,,,,,,,636
Starke,Wayne 2,Ballots Cast,,,,219,27,105,351
Starke,Wayne 2,President,,REP,Donald J Trump,164,10,64,238
Starke,Wayne 2,President,,DEM,Joseph R Biden,49,16,38,103
Starke,Wayne 2,President,,LIB,Jo Jorgensen,3,0,1,4
Starke,Wayne 2,President,,,Write-In,1,0,0,1
Starke,Wayne 2,Governor,,REP,Eric Holcomb,144,15,62,221
Starke,Wayne 2,Governor,,DEM,Woodrow (Woody) Myers,32,11,32,75
Starke,Wayne 2,Governor,,LIB,Donald G Rainwater II,36,0,10,48
Starke,Wayne 2,Attorney General,,REP,Todd Rokita,149,12,62,223
Starke,Wayne 2,Attorney General,,DEM,Jonathan Weinzapfel,55,14,35,104
Starke,Wayne 2,U.S. House,2,REP,Jackie Walorski,160,16,63,239
Starke,Wayne 2,U.S. House,2,DEM,Patricia (Pat) Hackett,55,11,38,104
Starke,Wayne 2,U.S. House,2,,Write-In,0,0,0,0
Starke,Wayne 2,State Senate,5,REP,Ed Charbonneau,166,14,66,246
Starke,Wayne 2,State Senate,5,DEM,Luke Bohm,46,13,31,90
Starke,Wayne 2,State Representative,16,REP,Douglas L Gutwein,159,12,64,235
Starke,Wayne 2,State Representative,16,DEM,Michael A Lovely,49,14,33,96
Starke,Wayne 3,Registered Voters,,,,,,,1063
Starke,Wayne 3,Ballots Cast,,,,314,47,235,596
Starke,Wayne 3,President,,REP,Donald J Trump,252,14,167,433
Starke,Wayne 3,President,,DEM,Joseph R Biden,55,30,61,146
Starke,Wayne 3,President,,LIB,Jo Jorgensen,4,2,2,8
Starke,Wayne 3,President,,,Write-In,1,0,0,1
Starke,Wayne 3,Governor,,REP,Eric Holcomb,205,19,151,375
Starke,Wayne 3,Governor,,DEM,Woodrow (Woody) Myers,46,26,44,116
Starke,Wayne 3,Governor,,LIB,Donald G Rainwater II,56,2,33,91
Starke,Wayne 3,Attorney General,,REP,Todd Rokita,222,13,145,380
Starke,Wayne 3,Attorney General,,DEM,Jonathan Weinzapfel,62,33,70,165
Starke,Wayne 3,U.S. House,2,REP,Jackie Walorski,240,18,157,415
Starke,Wayne 3,U.S. House,2,DEM,Patricia (Pat) Hackett,60,29,66,155
Starke,Wayne 3,U.S. House,2,,Write-In,0,0,0,0
Starke,Wayne 3,State Senate,5,REP,Ed Charbonneau,246,17,164,427
Starke,Wayne 3,State Senate,5,DEM,Luke Bohm,52,30,58,140
Starke,Wayne 3,State Representative,16,REP,Douglas L Gutwein,234,15,164,413
Starke,Wayne 3,State Representative,16,DEM,Michael A Lovely,58,32,60,150
Starke,Wayne 4,Registered Voters,,,,,,,851
Starke,Wayne 4,Ballots Cast,,,,297,48,204,549
Starke,Wayne 4,President,,REP,Donald J Trump,241,16,119,376
Starke,Wayne 4,President,,DEM,Joseph R Biden,45,29,79,153
Starke,Wayne 4,President,,LIB,Jo Jorgensen,10,1,1,12
Starke,Wayne 4,President,,,Write-In,0,0,0,0
Starke,Wayne 4,Governor,,REP,Eric Holcomb,197,21,132,350
Starke,Wayne 4,Governor,,DEM,Woodrow (Woody) Myers,27,25,54,106
Starke,Wayne 4,Governor,,LIB,Donald G Rainwater II,68,2,12,82
Starke,Wayne 4,Attorney General,,REP,Todd Rokita,214,18,118,350
Starke,Wayne 4,Attorney General,,DEM,Jonathan Weinzapfel,58,29,72,159
Starke,Wayne 4,U.S. House,2,REP,Jackie Walorski,222,19,127,368
Starke,Wayne 4,U.S. House,2,DEM,Patricia (Pat) Hackett,59,28,70,157
Starke,Wayne 4,U.S. House,2,,Write-In,1,0,0,1
Starke,Wayne 4,State Senate,5,REP,Ed Charbonneau,225,21,123,369
Starke,Wayne 4,State Senate,5,DEM,Luke Bohm,55,27,72,154
Starke,Wayne 4,State Representative,16,REP,Douglas L Gutwein,232,20,121,373
Starke,Wayne 4,State Representative,16,DEM,Michael A Lovely,49,28,71,148
