county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Knox,Vincennes City 10,Registered Voters,,,,,,,949
Knox,Vincennes City 10,Ballots Cast,,,,287,93,260,640
Knox,Vincennes City 10,President,,Trump / Pence,REP,224,43,171,438
Knox,Vincennes City 10,President,,Biden / Harris,DEM,56,50,83,189
Knox,Vincennes City 10,President,,Jorgensen / Cohen,LIB,2,0,3,5
Knox,Vincennes City 10,President,,Write-In,,1,0,2,3
Knox,Vincennes City 10,Governor,,Holcomb / Crouch,REP,212,58,178,448
Knox,Vincennes City 10,Governor,,Myers / Lawson,DEM,36,30,55,121
Knox,Vincennes City 10,Governor,,Rainwater II / Henry,LIB,33,1,22,56
Knox,Vincennes City 10,Attorney General,,Todd Rokita,REP,195,41,162,398
Knox,Vincennes City 10,Attorney General,,Jonathan Weinzapfel,DEM,76,45,88,209
Knox,Vincennes City 10,U.S. House,8,Larry D. Bucshon,REP,217,50,175,442
Knox,Vincennes City 10,U.S. House,8,E. Thomasina Marsili,DEM,44,36,74,154
Knox,Vincennes City 10,U.S. House,8,James D. Rodenberger,LIB,14,1,5,20
Knox,Vincennes City 10,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes City 10,State Representative,45,Bruce Borders,REP,240,54,200,494
Knox,Vincennes City 10,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes City 11,Registered Voters,,,,,,,799
Knox,Vincennes City 11,Ballots Cast,,,,165,95,293,553
Knox,Vincennes City 11,President,,Trump / Pence,REP,130,43,193,366
Knox,Vincennes City 11,President,,Biden / Harris,DEM,30,47,91,168
Knox,Vincennes City 11,President,,Jorgensen / Cohen,LIB,4,3,3,10
Knox,Vincennes City 11,President,,Write-In,,0,0,1,1
Knox,Vincennes City 11,Governor,,Holcomb / Crouch,REP,113,51,212,376
Knox,Vincennes City 11,Governor,,Myers / Lawson,DEM,21,39,58,118
Knox,Vincennes City 11,Governor,,Rainwater II / Henry,LIB,29,1,14,44
Knox,Vincennes City 11,Attorney General,,Todd Rokita,REP,118,46,184,348
Knox,Vincennes City 11,Attorney General,,Jonathan Weinzapfel,DEM,38,46,97,181
Knox,Vincennes City 11,U.S. House,8,Larry D. Bucshon,REP,120,47,205,372
Knox,Vincennes City 11,U.S. House,8,E. Thomasina Marsili,DEM,27,44,74,145
Knox,Vincennes City 11,U.S. House,8,James D. Rodenberger,LIB,7,2,8,17
Knox,Vincennes City 11,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes City 11,State Representative,45,Bruce Borders,REP,137,58,226,421
Knox,Vincennes City 11,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes City 12,Registered Voters,,,,,,,964
Knox,Vincennes City 12,Ballots Cast,,,,186,136,373,695
Knox,Vincennes City 12,President,,Trump / Pence,REP,141,62,237,440
Knox,Vincennes City 12,President,,Biden / Harris,DEM,39,63,125,227
Knox,Vincennes City 12,President,,Jorgensen / Cohen,LIB,5,6,5,16
Knox,Vincennes City 12,President,,Write-In,,0,1,1,2
Knox,Vincennes City 12,Governor,,Holcomb / Crouch,REP,141,80,251,472
Knox,Vincennes City 12,Governor,,Myers / Lawson,DEM,26,43,94,163
Knox,Vincennes City 12,Governor,,Rainwater II / Henry,LIB,17,8,26,51
Knox,Vincennes City 12,Attorney General,,Todd Rokita,REP,134,54,224,412
Knox,Vincennes City 12,Attorney General,,Jonathan Weinzapfel,DEM,45,75,132,252
Knox,Vincennes City 12,U.S. House,8,Larry D. Bucshon,REP,143,65,243,451
Knox,Vincennes City 12,U.S. House,8,E. Thomasina Marsili,DEM,30,53,106,189
Knox,Vincennes City 12,U.S. House,8,James D. Rodenberger,LIB,8,8,12,28
Knox,Vincennes City 12,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes City 12,State Representative,45,Bruce Borders,REP,155,89,271,515
Knox,Vincennes City 12,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes Twp 1,Registered Voters,,,,,,,968
Knox,Vincennes Twp 1,Ballots Cast,,,,242,110,333,685
Knox,Vincennes Twp 1,President,,Trump / Pence,REP,200,54,221,475
Knox,Vincennes Twp 1,President,,Biden / Harris,DEM,36,49,101,186
Knox,Vincennes Twp 1,President,,Jorgensen / Cohen,LIB,5,0,7,12
Knox,Vincennes Twp 1,President,,Write-In,,0,1,1,2
Knox,Vincennes Twp 1,Governor,,Holcomb / Crouch,REP,196,73,241,510
Knox,Vincennes Twp 1,Governor,,Myers / Lawson,DEM,18,32,62,112
Knox,Vincennes Twp 1,Governor,,Rainwater II / Henry,LIB,25,0,18,43
Knox,Vincennes Twp 1,Attorney General,,Todd Rokita,REP,173,47,214,434
Knox,Vincennes Twp 1,Attorney General,,Jonathan Weinzapfel,DEM,57,54,106,217
Knox,Vincennes Twp 1,U.S. House,8,Larry D. Bucshon,REP,191,59,232,482
Knox,Vincennes Twp 1,U.S. House,8,E. Thomasina Marsili,DEM,35,37,85,157
Knox,Vincennes Twp 1,U.S. House,8,James D. Rodenberger,LIB,8,1,7,16
Knox,Vincennes Twp 1,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes Twp 1,State Representative,45,Bruce Borders,REP,203,68,257,528
Knox,Vincennes Twp 1,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes Twp 2,Registered Voters,,,,,,,1355
Knox,Vincennes Twp 2,Ballots Cast,,,,351,172,476,999
Knox,Vincennes Twp 2,President,,Trump / Pence,REP,280,77,344,701
Knox,Vincennes Twp 2,President,,Biden / Harris,DEM,58,91,126,275
Knox,Vincennes Twp 2,President,,Jorgensen / Cohen,LIB,13,2,4,19
Knox,Vincennes Twp 2,President,,Write-In,,0,1,0,1
Knox,Vincennes Twp 2,Governor,,Holcomb / Crouch,REP,272,112,382,766
Knox,Vincennes Twp 2,Governor,,Myers / Lawson,DEM,36,53,69,158
Knox,Vincennes Twp 2,Governor,,Rainwater II / Henry,LIB,39,1,21,61
Knox,Vincennes Twp 2,Attorney General,,Todd Rokita,REP,260,83,328,671
Knox,Vincennes Twp 2,Attorney General,,Jonathan Weinzapfel,DEM,78,76,131,285
Knox,Vincennes Twp 2,U.S. House,8,Larry D. Bucshon,REP,280,93,360,733
Knox,Vincennes Twp 2,U.S. House,8,E. Thomasina Marsili,DEM,47,63,92,202
Knox,Vincennes Twp 2,U.S. House,8,James D. Rodenberger,LIB,10,1,14,25
Knox,Vincennes Twp 2,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes Twp 2,State Representative,45,Bruce Borders,REP,305,113,387,805
Knox,Vincennes Twp 2,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes Twp 3,Registered Voters,,,,,,,442
Knox,Vincennes Twp 3,Ballots Cast,,,,136,35,138,309
Knox,Vincennes Twp 3,President,,Trump / Pence,REP,101,20,94,215
Knox,Vincennes Twp 3,President,,Biden / Harris,DEM,29,14,44,87
Knox,Vincennes Twp 3,President,,Jorgensen / Cohen,LIB,4,1,0,5
Knox,Vincennes Twp 3,President,,Write-In,,0,0,0,0
Knox,Vincennes Twp 3,Governor,,Holcomb / Crouch,REP,93,25,88,206
Knox,Vincennes Twp 3,Governor,,Myers / Lawson,DEM,20,8,36,64
Knox,Vincennes Twp 3,Governor,,Rainwater II / Henry,LIB,17,2,10,29
Knox,Vincennes Twp 3,Attorney General,,Todd Rokita,REP,87,19,82,188
Knox,Vincennes Twp 3,Attorney General,,Jonathan Weinzapfel,DEM,39,15,49,103
Knox,Vincennes Twp 3,U.S. House,8,Larry D. Bucshon,REP,88,20,89,197
Knox,Vincennes Twp 3,U.S. House,8,E. Thomasina Marsili,DEM,31,11,41,83
Knox,Vincennes Twp 3,U.S. House,8,James D. Rodenberger,LIB,6,3,1,10
Knox,Vincennes Twp 3,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes Twp 3,State Representative,45,Bruce Borders,REP,110,29,97,236
Knox,Vincennes Twp 3,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Vincennes Twp 4,Registered Voters,,,,,,,745
Knox,Vincennes Twp 4,Ballots Cast,,,,211,59,214,484
Knox,Vincennes Twp 4,President,,Trump / Pence,REP,181,25,170,376
Knox,Vincennes Twp 4,President,,Biden / Harris,DEM,24,30,41,95
Knox,Vincennes Twp 4,President,,Jorgensen / Cohen,LIB,3,1,1,5
Knox,Vincennes Twp 4,President,,Write-In,,0,0,0,0
Knox,Vincennes Twp 4,Governor,,Holcomb / Crouch,REP,162,37,163,362
Knox,Vincennes Twp 4,Governor,,Myers / Lawson,DEM,16,16,26,58
Knox,Vincennes Twp 4,Governor,,Rainwater II / Henry,LIB,30,2,18,50
Knox,Vincennes Twp 4,Attorney General,,Todd Rokita,REP,163,28,153,344
Knox,Vincennes Twp 4,Attorney General,,Jonathan Weinzapfel,DEM,37,29,50,116
Knox,Vincennes Twp 4,U.S. House,8,Larry D. Bucshon,REP,178,31,164,373
Knox,Vincennes Twp 4,U.S. House,8,E. Thomasina Marsili,DEM,19,25,38,82
Knox,Vincennes Twp 4,U.S. House,8,James D. Rodenberger,LIB,6,1,5,12
Knox,Vincennes Twp 4,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes Twp 4,State Representative,64,Matt Hostettler,REP,178,34,172,384
Knox,Vincennes Twp 4,State Representative,64,Ian R. Gamroth,DEM,25,20,34,79
Knox,Vincennes Twp 5,Registered Voters,,,,,,,231
Knox,Vincennes Twp 5,Ballots Cast,,,,110,21,42,173
Knox,Vincennes Twp 5,President,,Trump / Pence,REP,79,10,29,118
Knox,Vincennes Twp 5,President,,Biden / Harris,DEM,29,11,13,53
Knox,Vincennes Twp 5,President,,Jorgensen / Cohen,LIB,1,0,0,1
Knox,Vincennes Twp 5,President,,Write-In,,0,0,0,0
Knox,Vincennes Twp 5,Governor,,Holcomb / Crouch,REP,78,14,31,123
Knox,Vincennes Twp 5,Governor,,Myers / Lawson,DEM,18,7,7,32
Knox,Vincennes Twp 5,Governor,,Rainwater II / Henry,LIB,13,0,2,15
Knox,Vincennes Twp 5,Attorney General,,Todd Rokita,REP,62,9,25,96
Knox,Vincennes Twp 5,Attorney General,,Jonathan Weinzapfel,DEM,43,12,16,71
Knox,Vincennes Twp 5,U.S. House,8,Larry D. Bucshon,REP,78,15,32,125
Knox,Vincennes Twp 5,U.S. House,8,E. Thomasina Marsili,DEM,28,6,7,41
Knox,Vincennes Twp 5,U.S. House,8,James D. Rodenberger,LIB,0,0,1,1
Knox,Vincennes Twp 5,U.S. House,8,Write-In,,0,0,0,0
Knox,Vincennes Twp 5,State Representative,64,Matt Hostettler,REP,80,14,27,121
Knox,Vincennes Twp 5,State Representative,64,Ian R. Gamroth,DEM,25,7,12,44
Knox,Washington,Registered Voters,,,,,,,1366
Knox,Washington,Ballots Cast,,,,571,123,320,1014
Knox,Washington,President,,Trump / Pence,REP,477,58,231,766
Knox,Washington,President,,Biden / Harris,DEM,78,58,80,216
Knox,Washington,President,,Jorgensen / Cohen,LIB,15,1,3,19
Knox,Washington,President,,Write-In,,0,0,0,0
Knox,Washington,Governor,,Holcomb / Crouch,REP,411,81,235,727
Knox,Washington,Governor,,Myers / Lawson,DEM,51,37,52,140
Knox,Washington,Governor,,Rainwater II / Henry,LIB,97,2,29,128
Knox,Washington,Attorney General,,Todd Rokita,REP,408,60,214,682
Knox,Washington,Attorney General,,Jonathan Weinzapfel,DEM,135,56,87,278
Knox,Washington,U.S. House,8,Larry D. Bucshon,REP,469,69,239,777
Knox,Washington,U.S. House,8,E. Thomasina Marsili,DEM,62,44,68,174
Knox,Washington,U.S. House,8,James D. Rodenberger,LIB,17,1,4,22
Knox,Washington,U.S. House,8,Write-In,,0,0,0,0
Knox,Washington,State Representative,45,Bruce Borders,REP,486,81,256,823
Knox,Washington,State Representative,45,No Candidate Filed,,0,0,0,0
Knox,Widner,Registered Voters,,,,,,,770
Knox,Widner,Ballots Cast,,,,388,52,140,580
Knox,Widner,President,,Trump / Pence,REP,347,36,114,497
Knox,Widner,President,,Biden / Harris,DEM,29,14,23,66
Knox,Widner,President,,Jorgensen / Cohen,LIB,6,0,2,8
Knox,Widner,President,,Write-In,,0,0,0,0
Knox,Widner,Governor,,Holcomb / Crouch,REP,303,39,107,449
Knox,Widner,Governor,,Myers / Lawson,DEM,12,10,18,40
Knox,Widner,Governor,,Rainwater II / Henry,LIB,69,1,14,84
Knox,Widner,Attorney General,,Todd Rokita,REP,321,34,113,468
Knox,Widner,Attorney General,,Jonathan Weinzapfel,DEM,49,15,26,90
Knox,Widner,U.S. House,8,Larry D. Bucshon,REP,346,39,117,502
Knox,Widner,U.S. House,8,E. Thomasina Marsili,DEM,23,10,20,53
Knox,Widner,U.S. House,8,James D. Rodenberger,LIB,10,0,2,12
Knox,Widner,U.S. House,8,Write-In,,0,0,0,0
Knox,Widner,State Representative,45,Bruce Borders,REP,346,45,115,506
Knox,Widner,State Representative,45,No Candidate Filed,,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
