county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
White,Honey Creek,State Senate,7,Tabitha N. Bartley,DEM,14,30,60,104
White,Honey Creek,State Representative,25,Donald J. Lehe,REP,113,30,250,393
White,Honey Creek,State Representative,25,Alex Sabol,DEM,18,23,72,113
White,Jackson,Registered Voters,,,,,,,448
White,Jackson,Ballots Cast,,,,77,22,204,303
White,Jackson,President,,Trump / Pence,REP,67,11,174,252
White,Jackson,President,,Biden / Harris,DEM,9,11,27,47
White,Jackson,President,,Jorgensen / Cohen,LIB,1,0,3,4
White,Jackson,President,,Write-In,,0,0,0,0
White,Jackson,Governor,,Holcomb / Crouch,REP,41,12,142,195
White,Jackson,Governor,,Myers / Lawson,DEM,9,9,21,39
White,Jackson,Governor,,Rainwater II / Henry,LIB,25,1,39,65
White,Jackson,Attorney General,,Todd Rokita,REP,56,12,172,240
White,Jackson,Attorney General,,Jonathan Weinzapfel,DEM,14,10,25,49
White,Jackson,U.S. House,4,Jim Baird,REP,62,15,168,245
White,Jackson,U.S. House,4,Joe Mackey,DEM,12,7,32,51
White,Jackson,U.S. House,4,Write-In,,0,0,0,0
White,Jackson,State Senate,7,Brian W. Buchanan,REP,61,14,173,248
White,Jackson,State Senate,7,Tabitha N. Bartley,DEM,11,7,28,46
White,Jackson,State Representative,25,Donald J. Lehe,REP,61,15,168,244
White,Jackson,State Representative,25,Alex Sabol,DEM,14,7,33,54
White,Liberty,Registered Voters,,,,,,,1639
White,Liberty,Ballots Cast,,,,399,140,544,1083
White,Liberty,President,,Trump / Pence,REP,332,79,417,828
White,Liberty,President,,Biden / Harris,DEM,59,57,120,236
White,Liberty,President,,Jorgensen / Cohen,LIB,3,2,2,7
White,Liberty,President,,Write-In,,0,1,0,1
White,Liberty,Governor,,Holcomb / Crouch,REP,268,92,393,753
White,Liberty,Governor,,Myers / Lawson,DEM,40,37,77,154
White,Liberty,Governor,,Rainwater II / Henry,LIB,85,8,68,161
White,Liberty,Attorney General,,Todd Rokita,REP,310,87,414,811
White,Liberty,Attorney General,,Jonathan Weinzapfel,DEM,74,50,114,238
White,Liberty,U.S. House,4,Jim Baird,REP,319,80,425,824
White,Liberty,U.S. House,4,Joe Mackey,DEM,71,58,112,241
White,Liberty,U.S. House,4,Write-In,,0,0,0,0
White,Liberty,State Senate,7,Brian W. Buchanan,REP,321,82,430,833
White,Liberty,State Senate,7,Tabitha N. Bartley,DEM,69,54,106,229
White,Liberty,State Representative,25,Donald J. Lehe,REP,317,79,408,804
White,Liberty,State Representative,25,Alex Sabol,DEM,74,58,124,256
White,Lincoln,Registered Voters,,,,,,,404
White,Lincoln,Ballots Cast,,,,65,29,163,257
White,Lincoln,President,,Trump / Pence,REP,50,15,135,200
White,Lincoln,President,,Biden / Harris,DEM,12,14,25,51
White,Lincoln,President,,Jorgensen / Cohen,LIB,2,0,1,3
White,Lincoln,President,,Write-In,,0,0,0,0
White,Lincoln,Governor,,Holcomb / Crouch,REP,32,16,103,151
White,Lincoln,Governor,,Myers / Lawson,DEM,8,11,15,34
White,Lincoln,Governor,,Rainwater II / Henry,LIB,25,2,43,70
White,Lincoln,Attorney General,,Todd Rokita,REP,46,18,126,190
White,Lincoln,Attorney General,,Jonathan Weinzapfel,DEM,16,10,26,52
White,Lincoln,U.S. House,4,Jim Baird,REP,46,15,132,193
White,Lincoln,U.S. House,4,Joe Mackey,DEM,15,11,25,51
White,Lincoln,U.S. House,4,Write-In,,0,0,0,0
White,Lincoln,State Senate,7,Brian W. Buchanan,REP,47,15,134,196
White,Lincoln,State Senate,7,Tabitha N. Bartley,DEM,16,12,24,52
White,Lincoln,State Representative,25,Donald J. Lehe,REP,45,17,128,190
White,Lincoln,State Representative,25,Alex Sabol,DEM,17,11,31,59
White,Monon,Registered Voters,,,,,,,1763
White,Monon,Ballots Cast,,,,472,140,481,1093
White,Monon,President,,Trump / Pence,REP,388,57,336,781
White,Monon,President,,Biden / Harris,DEM,69,81,131,281
White,Monon,President,,Jorgensen / Cohen,LIB,10,0,7,17
White,Monon,President,,Write-In,,1,0,0,1
White,Monon,Governor,,Holcomb / Crouch,REP,319,91,308,718
White,Monon,Governor,,Myers / Lawson,DEM,41,47,96,184
White,Monon,Governor,,Rainwater II / Henry,LIB,103,1,70,174
White,Monon,Attorney General,,Todd Rokita,REP,367,77,340,784
White,Monon,Attorney General,,Jonathan Weinzapfel,DEM,79,60,123,262
White,Monon,U.S. House,4,Jim Baird,REP,384,63,344,791
White,Monon,U.S. House,4,Joe Mackey,DEM,73,72,120,265
White,Monon,U.S. House,4,Write-In,,0,0,0,0
White,Monon,State Senate,7,Brian W. Buchanan,REP,393,67,347,807
White,Monon,State Senate,7,Tabitha N. Bartley,DEM,63,70,119,252
White,Monon,State Representative,25,Donald J. Lehe,REP,378,70,336,784
White,Monon,State Representative,25,Alex Sabol,DEM,76,65,133,274
White,Prairie 1,Registered Voters,,,,,,,1026
White,Prairie 1,Ballots Cast,,,,160,106,457,723
White,Prairie 1,President,,Trump / Pence,REP,124,48,295,467
White,Prairie 1,President,,Biden / Harris,DEM,30,53,149,232
White,Prairie 1,President,,Jorgensen / Cohen,LIB,5,2,7,14
White,Prairie 1,President,,Write-In,,0,0,2,2
White,Prairie 1,Governor,,Holcomb / Crouch,REP,89,64,290,443
White,Prairie 1,Governor,,Myers / Lawson,DEM,23,34,100,157
White,Prairie 1,Governor,,Rainwater II / Henry,LIB,45,6,64,115
White,Prairie 1,Attorney General,,Todd Rokita,REP,113,62,284,459
White,Prairie 1,Attorney General,,Jonathan Weinzapfel,DEM,35,42,153,230
White,Prairie 1,U.S. House,4,Jim Baird,REP,120,56,290,466
White,Prairie 1,U.S. House,4,Joe Mackey,DEM,34,45,153,232
White,Prairie 1,U.S. House,4,Write-In,,0,0,0,0
White,Prairie 1,State Senate,7,Brian W. Buchanan,REP,124,56,296,476
White,Prairie 1,State Senate,7,Tabitha N. Bartley,DEM,30,46,146,222
White,Prairie 1,State Representative,25,Donald J. Lehe,REP,121,63,293,477
White,Prairie 1,State Representative,25,Alex Sabol,DEM,34,41,152,227
White,Prairie 2,Registered Voters,,,,,,,1412
White,Prairie 2,Ballots Cast,,,,265,141,644,1050
White,Prairie 2,President,,Trump / Pence,REP,198,58,456,712
White,Prairie 2,President,,Biden / Harris,DEM,58,80,173,311
White,Prairie 2,President,,Jorgensen / Cohen,LIB,7,2,10,19
White,Prairie 2,President,,Write-In,,1,0,0,1
White,Prairie 2,Governor,,Holcomb / Crouch,REP,159,81,422,662
White,Prairie 2,Governor,,Myers / Lawson,DEM,41,55,110,206
White,Prairie 2,Governor,,Rainwater II / Henry,LIB,63,4,107,174
White,Prairie 2,Attorney General,,Todd Rokita,REP,188,68,446,702
White,Prairie 2,Attorney General,,Jonathan Weinzapfel,DEM,66,67,166,299
White,Prairie 2,U.S. House,4,Jim Baird,REP,200,66,452,718
White,Prairie 2,U.S. House,4,Joe Mackey,DEM,59,72,172,303
White,Prairie 2,U.S. House,4,Write-In,,0,0,0,0
White,Prairie 2,State Senate,7,Brian W. Buchanan,REP,202,65,462,729
White,Prairie 2,State Senate,7,Tabitha N. Bartley,DEM,55,72,162,289
White,Prairie 2,State Representative,25,Donald J. Lehe,REP,201,71,473,745
White,Prairie 2,State Representative,25,Alex Sabol,DEM,57,67,159,283
White,Princeton,Registered Voters,,,,,,,990
White,Princeton,Ballots Cast,,,,490,65,155,710
White,Princeton,President,,Trump / Pence,REP,395,38,116,549
White,Princeton,President,,Biden / Harris,DEM,83,24,34,141
White,Princeton,President,,Jorgensen / Cohen,LIB,6,2,5,13
White,Princeton,President,,Write-In,,2,0,0,2
White,Princeton,Governor,,Holcomb / Crouch,REP,336,42,106,484
White,Princeton,Governor,,Myers / Lawson,DEM,48,16,21,85
White,Princeton,Governor,,Rainwater II / Henry,LIB,100,6,27,133
White,Princeton,Attorney General,,Todd Rokita,REP,389,43,115,547
White,Princeton,Attorney General,,Jonathan Weinzapfel,DEM,75,20,36,131
White,Princeton,U.S. House,4,Jim Baird,REP,408,40,117,565
White,Princeton,U.S. House,4,Joe Mackey,DEM,71,21,35,127
White,Princeton,U.S. House,4,Write-In,,0,0,0,0
White,Princeton,State Senate,7,Brian W. Buchanan,REP,418,45,118,581
White,Princeton,State Senate,7,Tabitha N. Bartley,DEM,59,17,33,109
White,Princeton,State Representative,13,Sharon Negele,REP,399,39,116,554
White,Princeton,State Representative,13,Loretta Barnes,DEM,73,22,35,130
White,Round Grove,Registered Voters,,,,,,,202
White,Round Grove,Ballots Cast,,,,43,16,85,144
White,Round Grove,President,,Trump / Pence,REP,30,8,59,97
White,Round Grove,President,,Biden / Harris,DEM,12,8,19,39
White,Round Grove,President,,Jorgensen / Cohen,LIB,1,0,4,5
White,Round Grove,President,,Write-In,,0,0,2,2
White,Round Grove,Governor,,Holcomb / Crouch,REP,25,13,51,89
White,Round Grove,Governor,,Myers / Lawson,DEM,10,2,16,28
White,Round Grove,Governor,,Rainwater II / Henry,LIB,8,0,17,25
White,Round Grove,Attorney General,,Todd Rokita,REP,31,9,62,102
White,Round Grove,Attorney General,,Jonathan Weinzapfel,DEM,12,5,21,38
White,Round Grove,U.S. House,4,Jim Baird,REP,30,8,65,103
White,Round Grove,U.S. House,4,Joe Mackey,DEM,13,6,17,36
White,Round Grove,U.S. House,4,Write-In,,0,0,0,0
White,Round Grove,State Senate,7,Brian W. Buchanan,REP,30,7,69,106
White,Round Grove,State Senate,7,Tabitha N. Bartley,DEM,13,6,15,34
White,Round Grove,State Representative,13,Sharon Negele,REP,31,8,65,104
White,Round Grove,State Representative,13,Loretta Barnes,DEM,12,6,18,36
White,Union 1,Registered Voters,,,,,,,1306
White,Union 1,Ballots Cast,,,,161,122,617,900
White,Union 1,President,,Trump / Pence,REP,115,55,433,603
White,Union 1,President,,Biden / Harris,DEM,40,64,166,270
White,Union 1,President,,Jorgensen / Cohen,LIB,5,3,3,11
White,Union 1,President,,Write-In,,0,0,4,4
White,Union 1,Governor,,Holcomb / Crouch,REP,78,84,431,593
White,Union 1,Governor,,Myers / Lawson,DEM,33,34,105,172
White,Union 1,Governor,,Rainwater II / Henry,LIB,50,2,71,123
White,Union 1,Attorney General,,Todd Rokita,REP,102,75,434,611
White,Union 1,Attorney General,,Jonathan Weinzapfel,DEM,50,46,164,260
White,Union 1,U.S. House,4,Jim Baird,REP,120,65,441,626
White,Union 1,U.S. House,4,Joe Mackey,DEM,37,53,163,253
White,Union 1,U.S. House,4,Write-In,,0,0,1,1
White,Union 1,State Senate,7,Brian W. Buchanan,REP,116,68,448,632
White,Union 1,State Senate,7,Tabitha N. Bartley,DEM,40,50,152,242
White,Union 1,State Representative,25,Donald J. Lehe,REP,102,67,435,604
White,Union 1,State Representative,25,Alex Sabol,DEM,55,51,169,275
White,Union 2,Registered Voters,,,,,,,1108
White,Union 2,Ballots Cast,,,,162,106,459,727
White,Union 2,President,,Trump / Pence,REP,129,50,318,497
White,Union 2,President,,Biden / Harris,DEM,23,53,129,205
White,Union 2,President,,Jorgensen / Cohen,LIB,7,1,6,14
White,Union 2,President,,Write-In,,1,0,1,2
White,Union 2,Governor,,Holcomb / Crouch,REP,114,64,323,501
White,Union 2,Governor,,Myers / Lawson,DEM,13,33,81,127
White,Union 2,Governor,,Rainwater II / Henry,LIB,28,4,50,82
White,Union 2,Attorney General,,Todd Rokita,REP,125,64,328,517
White,Union 2,Attorney General,,Jonathan Weinzapfel,DEM,27,40,114,181
White,Union 2,U.S. House,4,Jim Baird,REP,132,60,328,520
White,Union 2,U.S. House,4,Joe Mackey,DEM,24,43,120,187
White,Union 2,U.S. House,4,Write-In,,0,0,0,0
White,Union 2,State Senate,7,Brian W. Buchanan,REP,136,60,335,531
White,Union 2,State Senate,7,Tabitha N. Bartley,DEM,17,43,112,172
White,Union 2,State Representative,25,Donald J. Lehe,REP,130,62,331,523
White,Union 2,State Representative,25,Alex Sabol,DEM,28,42,116,186
White,Union 3,Registered Voters,,,,,,,1024
White,Union 3,Ballots Cast,,,,150,117,465,732
White,Union 3,President,,Trump / Pence,REP,126,55,339,520
White,Union 3,President,,Biden / Harris,DEM,19,59,113,191
White,Union 3,President,,Jorgensen / Cohen,LIB,3,0,7,10
White,Union 3,President,,Write-In,,0,0,1,1
White,Union 3,Governor,,Holcomb / Crouch,REP,101,79,332,512
White,Union 3,Governor,,Myers / Lawson,DEM,9,33,68,110
White,Union 3,Governor,,Rainwater II / Henry,LIB,38,2,59,99
White,Union 3,Attorney General,,Todd Rokita,REP,122,65,354,541
White,Union 3,Attorney General,,Jonathan Weinzapfel,DEM,20,49,97,166
White,Union 3,U.S. House,4,Jim Baird,REP,130,64,355,549
White,Union 3,U.S. House,4,Joe Mackey,DEM,13,47,98,158
White,Union 3,U.S. House,4,Write-In,,0,0,0,0
White,Union 3,State Senate,7,Brian W. Buchanan,REP,126,65,359,550
White,Union 3,State Senate,7,Tabitha N. Bartley,DEM,20,45,96,161
White,Union 3,State Representative,25,Donald J. Lehe,REP,114,67,341,522
White,Union 3,State Representative,25,Alex Sabol,DEM,32,46,114,192
White,Union 4,Registered Voters,,,,,,,989
White,Union 4,Ballots Cast,,,,128,107,384,619
White,Union 4,President,,Trump / Pence,REP,94,38,244,376
White,Union 4,President,,Biden / Harris,DEM,30,69,131,230
White,Union 4,President,,Jorgensen / Cohen,LIB,1,0,2,3
White,Union 4,President,,Write-In,,2,0,1,3
White,Union 4,Governor,,Holcomb / Crouch,REP,72,51,248,371
White,Union 4,Governor,,Myers / Lawson,DEM,23,49,90,162
White,Union 4,Governor,,Rainwater II / Henry,LIB,30,2,40,72
White,Union 4,Attorney General,,Todd Rokita,REP,76,38,253,367
White,Union 4,Attorney General,,Jonathan Weinzapfel,DEM,38,64,123,225
White,Union 4,U.S. House,4,Jim Baird,REP,87,39,255,381
White,Union 4,U.S. House,4,Joe Mackey,DEM,35,66,121,222
White,Union 4,U.S. House,4,Write-In,,0,0,0,0
White,Union 4,State Senate,7,Brian W. Buchanan,REP,89,43,256,388
White,Union 4,State Senate,7,Tabitha N. Bartley,DEM,33,58,117,208
White,Union 4,State Representative,25,Donald J. Lehe,REP,80,42,241,363
White,Union 4,State Representative,25,Alex Sabol,DEM,43,60,132,235
White,Union 5,Registered Voters,,,,,,,726
White,Union 5,Ballots Cast,,,,97,66,229,392
White,Union 5,President,,Trump / Pence,REP,67,29,151,247
White,Union 5,President,,Biden / Harris,DEM,25,32,67,124
White,Union 5,President,,Jorgensen / Cohen,LIB,4,2,7,13
White,Union 5,President,,Write-In,,0,1,3,4
White,Union 5,Governor,,Holcomb / Crouch,REP,54,39,122,215
White,Union 5,Governor,,Myers / Lawson,DEM,21,23,48,92
White,Union 5,Governor,,Rainwater II / Henry,LIB,21,4,56,81
White,Union 5,Attorney General,,Todd Rokita,REP,63,35,155,253
White,Union 5,Attorney General,,Jonathan Weinzapfel,DEM,32,30,65,127
White,Union 5,U.S. House,4,Jim Baird,REP,62,31,154,247
White,Union 5,U.S. House,4,Joe Mackey,DEM,34,33,68,135
White,Union 5,U.S. House,4,Write-In,,0,0,0,0
White,Union 5,State Senate,7,Brian W. Buchanan,REP,68,32,149,249
White,Union 5,State Senate,7,Tabitha N. Bartley,DEM,29,32,69,130
White,Union 5,State Representative,25,Donald J. Lehe,REP,61,31,150,242
White,Union 5,State Representative,25,Alex Sabol,DEM,35,33,71,139
White,Union 6,Registered Voters,,,,,,,870
White,Union 6,Ballots Cast,,,,131,72,325,528
White,Union 6,President,,Trump / Pence,REP,98,46,200,344
White,Union 6,President,,Biden / Harris,DEM,27,25,118,170
White,Union 6,President,,Jorgensen / Cohen,LIB,4,1,4,9
White,Union 6,President,,Write-In,,0,0,1,1
White,Union 6,Governor,,Holcomb / Crouch,REP,76,50,198,324
White,Union 6,Governor,,Myers / Lawson,DEM,17,20,73,110
White,Union 6,Governor,,Rainwater II / Henry,LIB,36,1,48,85
White,Union 6,Attorney General,,Todd Rokita,REP,89,47,205,341
White,Union 6,Attorney General,,Jonathan Weinzapfel,DEM,34,23,112,169
White,Union 6,U.S. House,4,Jim Baird,REP,90,50,218,358
White,Union 6,U.S. House,4,Joe Mackey,DEM,33,21,103,157
White,Union 6,U.S. House,4,Write-In,,0,0,1,1
White,Union 6,State Senate,7,Brian W. Buchanan,REP,94,49,220,363
White,Union 6,State Senate,7,Tabitha N. Bartley,DEM,31,22,102,155
White,Union 6,State Representative,25,Donald J. Lehe,REP,85,45,208,338
White,Union 6,State Representative,25,Alex Sabol,DEM,40,26,112,178
White,Union 7,Registered Voters,,,,,,,951
White,Union 7,Ballots Cast,,,,111,79,427,617
White,Union 7,President,,Trump / Pence,REP,78,34,275,387
White,Union 7,President,,Biden / Harris,DEM,30,45,145,220
White,Union 7,President,,Jorgensen / Cohen,LIB,1,0,4,5
White,Union 7,President,,Write-In,,2,0,1,3
White,Union 7,Governor,,Holcomb / Crouch,REP,64,44,289,397
White,Union 7,Governor,,Myers / Lawson,DEM,22,31,86,139
White,Union 7,Governor,,Rainwater II / Henry,LIB,25,0,48,73
White,Union 7,Attorney General,,Todd Rokita,REP,75,40,283,398
White,Union 7,Attorney General,,Jonathan Weinzapfel,DEM,28,32,122,182
White,Union 7,U.S. House,4,Jim Baird,REP,79,36,289,404
White,Union 7,U.S. House,4,Joe Mackey,DEM,31,39,122,192
White,Union 7,U.S. House,4,Write-In,,0,0,1,1
White,Union 7,State Senate,7,Brian W. Buchanan,REP,80,35,294,409
White,Union 7,State Senate,7,Tabitha N. Bartley,DEM,29,38,122,189
White,Union 7,State Representative,25,Donald J. Lehe,REP,75,39,289,403
White,Union 7,State Representative,25,Alex Sabol,DEM,34,35,127,196
White,West Point,Registered Voters,,,,,,,266
White,West Point,Ballots Cast,,,,89,19,86,194
White,West Point,President,,Trump / Pence,REP,79,13,76,168
White,West Point,President,,Biden / Harris,DEM,6,5,9,20
White,West Point,President,,Jorgensen / Cohen,LIB,3,0,1,4
White,West Point,President,,Write-In,,0,0,0,0
White,West Point,Governor,,Holcomb / Crouch,REP,62,14,60,136
White,West Point,Governor,,Myers / Lawson,DEM,3,2,4,9
White,West Point,Governor,,Rainwater II / Henry,LIB,22,2,20,44
White,West Point,Attorney General,,Todd Rokita,REP,74,15,72,161
White,West Point,Attorney General,,Jonathan Weinzapfel,DEM,11,2,13,26
White,West Point,U.S. House,4,Jim Baird,REP,76,11,74,161
White,West Point,U.S. House,4,Joe Mackey,DEM,11,5,10,26
White,West Point,U.S. House,4,Write-In,,0,0,0,0
White,West Point,State Senate,7,Brian W. Buchanan,REP,76,11,73,160
White,West Point,State Senate,7,Tabitha N. Bartley,DEM,9,6,12,27
White,West Point,State Representative,13,Sharon Negele,REP,79,14,74,167
White,West Point,State Representative,13,Loretta Barnes,DEM,8,3,10,21
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
