county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Warrick,Boon 5,President,,Trump / Pence,REP,126,23,222,371
Warrick,Boon 5,President,,Biden / Harris,DEM,31,40,92,163
Warrick,Boon 5,President,,Jorgensen / Cohen,LIB,2,2,2,6
Warrick,Boon 5,President,,Write-In,,0,0,0,0
Warrick,Boon 5,Governor,,Holcomb / Crouch,REP,118,33,227,378
Warrick,Boon 5,Governor,,Myers / Lawson,DEM,27,33,75,135
Warrick,Boon 5,Governor,,Rainwater II / Henry,LIB,10,0,11,21
Warrick,Boon 5,Attorney General,,Todd Rokita,REP,96,18,192,306
Warrick,Boon 5,Attorney General,,Jonathan Weinzapfel,DEM,57,44,116,217
Warrick,Boon 5,U.S. House,8,Larry D. Bucshon,REP,123,35,226,384
Warrick,Boon 5,U.S. House,8,E. Thomasina Marsili,DEM,29,33,86,148
Warrick,Boon 5,U.S. House,8,James D. Rodenberger,LIB,1,0,0,1
Warrick,Boon 5,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 5,State Representative,75,Cindy Ledbetter,REP,96,21,191,308
Warrick,Boon 5,State Representative,75,John Hurley,DEM,60,44,123,227
Warrick,Boon 6,Registered Voters,,,,,,,1072
Warrick,Boon 6,Ballots Cast,,,,244,89,333,666
Warrick,Boon 6,President,,Trump / Pence,REP,163,36,175,374
Warrick,Boon 6,President,,Biden / Harris,DEM,73,47,149,269
Warrick,Boon 6,President,,Jorgensen / Cohen,LIB,4,3,7,14
Warrick,Boon 6,President,,Write-In,,0,1,0,1
Warrick,Boon 6,Governor,,Holcomb / Crouch,REP,150,48,180,378
Warrick,Boon 6,Governor,,Myers / Lawson,DEM,64,39,122,225
Warrick,Boon 6,Governor,,Rainwater II / Henry,LIB,25,1,26,52
Warrick,Boon 6,Attorney General,,Todd Rokita,REP,128,36,141,305
Warrick,Boon 6,Attorney General,,Jonathan Weinzapfel,DEM,101,52,179,332
Warrick,Boon 6,U.S. House,8,Larry D. Bucshon,REP,152,42,170,364
Warrick,Boon 6,U.S. House,8,E. Thomasina Marsili,DEM,74,41,138,253
Warrick,Boon 6,U.S. House,8,James D. Rodenberger,LIB,10,4,11,25
Warrick,Boon 6,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 6,State Representative,75,Cindy Ledbetter,REP,150,36,166,352
Warrick,Boon 6,State Representative,75,John Hurley,DEM,86,51,156,293
Warrick,Boon 7,Registered Voters,,,,,,,703
Warrick,Boon 7,Ballots Cast,,,,162,60,227,449
Warrick,Boon 7,President,,Trump / Pence,REP,112,27,126,265
Warrick,Boon 7,President,,Biden / Harris,DEM,42,29,97,168
Warrick,Boon 7,President,,Jorgensen / Cohen,LIB,7,1,2,10
Warrick,Boon 7,President,,Write-In,,0,0,0,0
Warrick,Boon 7,Governor,,Holcomb / Crouch,REP,104,34,132,270
Warrick,Boon 7,Governor,,Myers / Lawson,DEM,38,24,75,137
Warrick,Boon 7,Governor,,Rainwater II / Henry,LIB,18,1,17,36
Warrick,Boon 7,Attorney General,,Todd Rokita,REP,95,20,99,214
Warrick,Boon 7,Attorney General,,Jonathan Weinzapfel,DEM,66,40,116,222
Warrick,Boon 7,U.S. House,8,Larry D. Bucshon,REP,106,29,131,266
Warrick,Boon 7,U.S. House,8,E. Thomasina Marsili,DEM,40,27,87,154
Warrick,Boon 7,U.S. House,8,James D. Rodenberger,LIB,11,1,5,17
Warrick,Boon 7,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 7,State Representative,75,Cindy Ledbetter,REP,95,26,111,232
Warrick,Boon 7,State Representative,75,John Hurley,DEM,66,33,112,211
Warrick,Boon 8,Registered Voters,,,,,,,596
Warrick,Boon 8,Ballots Cast,,,,201,56,202,459
Warrick,Boon 8,President,,Trump / Pence,REP,152,12,132,296
Warrick,Boon 8,President,,Biden / Harris,DEM,45,43,66,154
Warrick,Boon 8,President,,Jorgensen / Cohen,LIB,1,0,2,3
Warrick,Boon 8,President,,Write-In,,0,0,1,1
Warrick,Boon 8,Governor,,Holcomb / Crouch,REP,150,24,140,314
Warrick,Boon 8,Governor,,Myers / Lawson,DEM,33,31,55,119
Warrick,Boon 8,Governor,,Rainwater II / Henry,LIB,15,0,6,21
Warrick,Boon 8,Attorney General,,Todd Rokita,REP,128,11,123,262
Warrick,Boon 8,Attorney General,,Jonathan Weinzapfel,DEM,63,44,75,182
Warrick,Boon 8,U.S. House,8,Larry D. Bucshon,REP,147,16,137,300
Warrick,Boon 8,U.S. House,8,E. Thomasina Marsili,DEM,38,35,56,129
Warrick,Boon 8,U.S. House,8,James D. Rodenberger,LIB,9,0,5,14
Warrick,Boon 8,U.S. House,8,Write-In,,0,0,1,1
Warrick,Boon 8,State Representative,75,Cindy Ledbetter,REP,126,7,123,256
Warrick,Boon 8,State Representative,75,John Hurley,DEM,70,47,79,196
Warrick,Boon 9,Registered Voters,,,,,,,898
Warrick,Boon 9,Ballots Cast,,,,268,85,317,670
Warrick,Boon 9,President,,Trump / Pence,REP,210,48,210,468
Warrick,Boon 9,President,,Biden / Harris,DEM,52,37,103,192
Warrick,Boon 9,President,,Jorgensen / Cohen,LIB,4,0,1,5
Warrick,Boon 9,President,,Write-In,,0,0,0,0
Warrick,Boon 9,Governor,,Holcomb / Crouch,REP,208,50,211,469
Warrick,Boon 9,Governor,,Myers / Lawson,DEM,37,30,89,156
Warrick,Boon 9,Governor,,Rainwater II / Henry,LIB,16,2,8,26
Warrick,Boon 9,Attorney General,,Todd Rokita,REP,173,46,187,406
Warrick,Boon 9,Attorney General,,Jonathan Weinzapfel,DEM,81,35,118,234
Warrick,Boon 9,U.S. House,8,Larry D. Bucshon,REP,210,49,214,473
Warrick,Boon 9,U.S. House,8,E. Thomasina Marsili,DEM,43,28,92,163
Warrick,Boon 9,U.S. House,8,James D. Rodenberger,LIB,8,4,2,14
Warrick,Boon 9,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 9,State Representative,75,Cindy Ledbetter,REP,185,45,187,417
Warrick,Boon 9,State Representative,75,John Hurley,DEM,76,34,118,228
Warrick,Boon 10,Registered Voters,,,,,,,753
Warrick,Boon 10,Ballots Cast,,,,173,75,315,563
Warrick,Boon 10,President,,Trump / Pence,REP,143,20,205,368
Warrick,Boon 10,President,,Biden / Harris,DEM,27,52,103,182
Warrick,Boon 10,President,,Jorgensen / Cohen,LIB,3,3,6,12
Warrick,Boon 10,President,,Write-In,,0,0,0,0
Warrick,Boon 10,Governor,,Holcomb / Crouch,REP,129,30,214,373
Warrick,Boon 10,Governor,,Myers / Lawson,DEM,23,43,75,141
Warrick,Boon 10,Governor,,Rainwater II / Henry,LIB,18,2,20,40
Warrick,Boon 10,Attorney General,,Todd Rokita,REP,118,18,170,306
Warrick,Boon 10,Attorney General,,Jonathan Weinzapfel,DEM,49,57,129,235
Warrick,Boon 10,U.S. House,8,Larry D. Bucshon,REP,132,25,205,362
Warrick,Boon 10,U.S. House,8,E. Thomasina Marsili,DEM,27,46,90,163
Warrick,Boon 10,U.S. House,8,James D. Rodenberger,LIB,8,2,8,18
Warrick,Boon 10,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 10,State Representative,75,Cindy Ledbetter,REP,127,23,184,334
Warrick,Boon 10,State Representative,75,John Hurley,DEM,42,50,118,210
Warrick,Boon 11,Registered Voters,,,,,,,663
Warrick,Boon 11,Ballots Cast,,,,97,78,311,486
Warrick,Boon 11,President,,Trump / Pence,REP,81,43,233,357
Warrick,Boon 11,President,,Biden / Harris,DEM,14,34,71,119
Warrick,Boon 11,President,,Jorgensen / Cohen,LIB,2,0,6,8
Warrick,Boon 11,President,,Write-In,,0,0,0,0
Warrick,Boon 11,Governor,,Holcomb / Crouch,REP,77,53,234,364
Warrick,Boon 11,Governor,,Myers / Lawson,DEM,12,23,46,81
Warrick,Boon 11,Governor,,Rainwater II / Henry,LIB,6,0,26,32
Warrick,Boon 11,Attorney General,,Todd Rokita,REP,66,42,214,322
Warrick,Boon 11,Attorney General,,Jonathan Weinzapfel,DEM,26,33,87,146
Warrick,Boon 11,U.S. House,8,Larry D. Bucshon,REP,73,47,238,358
Warrick,Boon 11,U.S. House,8,E. Thomasina Marsili,DEM,13,29,63,105
Warrick,Boon 11,U.S. House,8,James D. Rodenberger,LIB,7,0,5,12
Warrick,Boon 11,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 11,State Representative,75,Cindy Ledbetter,REP,69,40,224,333
Warrick,Boon 11,State Representative,75,John Hurley,DEM,25,36,84,145
Warrick,Boon 12,Registered Voters,,,,,,,1027
Warrick,Boon 12,Ballots Cast,,,,252,137,249,638
Warrick,Boon 12,President,,Trump / Pence,REP,165,75,150,390
Warrick,Boon 12,President,,Biden / Harris,DEM,73,59,85,217
Warrick,Boon 12,President,,Jorgensen / Cohen,LIB,11,1,8,20
Warrick,Boon 12,President,,Write-In,,0,1,1,2
Warrick,Boon 12,Governor,,Holcomb / Crouch,REP,151,80,157,388
Warrick,Boon 12,Governor,,Myers / Lawson,DEM,72,46,68,186
Warrick,Boon 12,Governor,,Rainwater II / Henry,LIB,23,2,15,40
Warrick,Boon 12,Attorney General,,Todd Rokita,REP,128,65,129,322
Warrick,Boon 12,Attorney General,,Jonathan Weinzapfel,DEM,110,63,100,273
Warrick,Boon 12,U.S. House,8,Larry D. Bucshon,REP,161,78,163,402
Warrick,Boon 12,U.S. House,8,E. Thomasina Marsili,DEM,72,48,73,193
Warrick,Boon 12,U.S. House,8,James D. Rodenberger,LIB,12,1,4,17
Warrick,Boon 12,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 12,State Representative,75,Cindy Ledbetter,REP,145,64,135,344
Warrick,Boon 12,State Representative,75,John Hurley,DEM,100,63,103,266
Warrick,Boon 13,Registered Voters,,,,,,,383
Warrick,Boon 13,Ballots Cast,,,,88,44,153,285
Warrick,Boon 13,President,,Trump / Pence,REP,67,16,114,197
Warrick,Boon 13,President,,Biden / Harris,DEM,18,26,38,82
Warrick,Boon 13,President,,Jorgensen / Cohen,LIB,3,0,0,3
Warrick,Boon 13,President,,Write-In,,0,0,0,0
Warrick,Boon 13,Governor,,Holcomb / Crouch,REP,65,23,115,203
Warrick,Boon 13,Governor,,Myers / Lawson,DEM,16,19,29,64
Warrick,Boon 13,Governor,,Rainwater II / Henry,LIB,6,0,7,13
Warrick,Boon 13,Attorney General,,Todd Rokita,REP,62,13,100,175
Warrick,Boon 13,Attorney General,,Jonathan Weinzapfel,DEM,23,28,48,99
Warrick,Boon 13,U.S. House,8,Larry D. Bucshon,REP,68,17,114,199
Warrick,Boon 13,U.S. House,8,E. Thomasina Marsili,DEM,17,24,36,77
Warrick,Boon 13,U.S. House,8,James D. Rodenberger,LIB,2,0,2,4
Warrick,Boon 13,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 13,State Representative,75,Cindy Ledbetter,REP,67,13,107,187
Warrick,Boon 13,State Representative,75,John Hurley,DEM,20,28,46,94
Warrick,Boon 14,Registered Voters,,,,,,,275
Warrick,Boon 14,Ballots Cast,,,,76,8,51,135
Warrick,Boon 14,President,,Trump / Pence,REP,56,3,28,87
Warrick,Boon 14,President,,Biden / Harris,DEM,18,5,21,44
Warrick,Boon 14,President,,Jorgensen / Cohen,LIB,2,0,2,4
Warrick,Boon 14,President,,Write-In,,0,0,0,0
Warrick,Boon 14,Governor,,Holcomb / Crouch,REP,47,3,28,78
Warrick,Boon 14,Governor,,Myers / Lawson,DEM,13,5,14,32
Warrick,Boon 14,Governor,,Rainwater II / Henry,LIB,13,0,6,19
Warrick,Boon 14,Attorney General,,Todd Rokita,REP,45,2,24,71
Warrick,Boon 14,Attorney General,,Jonathan Weinzapfel,DEM,27,6,22,55
Warrick,Boon 14,U.S. House,8,Larry D. Bucshon,REP,52,3,25,80
Warrick,Boon 14,U.S. House,8,E. Thomasina Marsili,DEM,17,5,17,39
Warrick,Boon 14,U.S. House,8,James D. Rodenberger,LIB,3,0,4,7
Warrick,Boon 14,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 14,State Senate,50,Vaneta G. Becker,REP,63,3,34,100
Warrick,Boon 14,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Boon 14,State Representative,75,Cindy Ledbetter,REP,48,2,26,76
Warrick,Boon 14,State Representative,75,John Hurley,DEM,26,6,20,52
Warrick,Boon 15,Registered Voters,,,,,,,1396
Warrick,Boon 15,Ballots Cast,,,,198,154,664,1016
Warrick,Boon 15,President,,Trump / Pence,REP,155,52,446,653
Warrick,Boon 15,President,,Biden / Harris,DEM,39,96,203,338
Warrick,Boon 15,President,,Jorgensen / Cohen,LIB,3,4,8,15
Warrick,Boon 15,President,,Write-In,,0,0,1,1
Warrick,Boon 15,Governor,,Holcomb / Crouch,REP,158,81,467,706
Warrick,Boon 15,Governor,,Myers / Lawson,DEM,28,62,164,254
Warrick,Boon 15,Governor,,Rainwater II / Henry,LIB,11,5,23,39
Warrick,Boon 15,Attorney General,,Todd Rokita,REP,131,51,393,575
Warrick,Boon 15,Attorney General,,Jonathan Weinzapfel,DEM,59,98,246,403
Warrick,Boon 15,U.S. House,8,Larry D. Bucshon,REP,160,69,465,694
Warrick,Boon 15,U.S. House,8,E. Thomasina Marsili,DEM,31,74,176,281
Warrick,Boon 15,U.S. House,8,James D. Rodenberger,LIB,2,3,13,18
Warrick,Boon 15,U.S. House,8,Write-In,,0,0,0,0
Warrick,Boon 15,State Representative,75,Cindy Ledbetter,REP,147,63,449,659
Warrick,Boon 15,State Representative,75,John Hurley,DEM,48,84,204,336
Warrick,Campbell,Registered Voters,,,,,,,826
Warrick,Campbell,Ballots Cast,,,,294,73,268,635
Warrick,Campbell,President,,Trump / Pence,REP,242,25,191,458
Warrick,Campbell,President,,Biden / Harris,DEM,46,45,74,165
Warrick,Campbell,President,,Jorgensen / Cohen,LIB,5,0,1,6
Warrick,Campbell,President,,Write-In,,0,1,0,1
Warrick,Campbell,Governor,,Holcomb / Crouch,REP,239,35,200,474
Warrick,Campbell,Governor,,Myers / Lawson,DEM,32,33,52,117
Warrick,Campbell,Governor,,Rainwater II / Henry,LIB,19,1,11,31
Warrick,Campbell,Attorney General,,Todd Rokita,REP,201,27,173,401
Warrick,Campbell,Attorney General,,Jonathan Weinzapfel,DEM,78,43,82,203
Warrick,Campbell,U.S. House,8,Larry D. Bucshon,REP,239,30,202,471
Warrick,Campbell,U.S. House,8,E. Thomasina Marsili,DEM,42,40,58,140
Warrick,Campbell,U.S. House,8,James D. Rodenberger,LIB,5,1,2,8
Warrick,Campbell,U.S. House,8,Write-In,,0,0,0,0
Warrick,Campbell,State Senate,50,Vaneta G. Becker,REP,239,41,209,489
Warrick,Campbell,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Campbell,State Representative,75,Cindy Ledbetter,REP,221,29,182,432
Warrick,Campbell,State Representative,75,John Hurley,DEM,62,42,75,179
Warrick,Greer 1,Registered Voters,,,,,,,835
Warrick,Greer 1,Ballots Cast,,,,277,57,268,602
Warrick,Greer 1,President,,Trump / Pence,REP,216,32,190,438
Warrick,Greer 1,President,,Biden / Harris,DEM,55,24,71,150
Warrick,Greer 1,President,,Jorgensen / Cohen,LIB,4,1,4,9
Warrick,Greer 1,President,,Write-In,,1,0,1,2
Warrick,Greer 1,Governor,,Holcomb / Crouch,REP,201,40,194,435
Warrick,Greer 1,Governor,,Myers / Lawson,DEM,41,14,57,112
Warrick,Greer 1,Governor,,Rainwater II / Henry,LIB,26,1,10,37
Warrick,Greer 1,Attorney General,,Todd Rokita,REP,154,29,156,339
Warrick,Greer 1,Attorney General,,Jonathan Weinzapfel,DEM,105,26,105,236
Warrick,Greer 1,U.S. House,8,Larry D. Bucshon,REP,208,37,190,435
Warrick,Greer 1,U.S. House,8,E. Thomasina Marsili,DEM,48,16,60,124
Warrick,Greer 1,U.S. House,8,James D. Rodenberger,LIB,11,1,11,23
Warrick,Greer 1,U.S. House,8,Write-In,,0,0,0,0
Warrick,Greer 1,State Senate,50,Vaneta G. Becker,REP,236,44,215,495
Warrick,Greer 1,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Greer 1,State Representative,75,Cindy Ledbetter,REP,192,31,158,381
Warrick,Greer 1,State Representative,75,John Hurley,DEM,68,24,100,192
Warrick,Greer 2,Registered Voters,,,,,,,578
Warrick,Greer 2,Ballots Cast,,,,208,30,198,436
Warrick,Greer 2,President,,Trump / Pence,REP,175,16,148,339
Warrick,Greer 2,President,,Biden / Harris,DEM,27,13,46,86
Warrick,Greer 2,President,,Jorgensen / Cohen,LIB,4,1,2,7
Warrick,Greer 2,President,,Write-In,,0,0,0,0
Warrick,Greer 2,Governor,,Holcomb / Crouch,REP,172,19,152,343
Warrick,Greer 2,Governor,,Myers / Lawson,DEM,20,11,34,65
Warrick,Greer 2,Governor,,Rainwater II / Henry,LIB,11,0,9,20
Warrick,Greer 2,Attorney General,,Todd Rokita,REP,157,12,120,289
Warrick,Greer 2,Attorney General,,Jonathan Weinzapfel,DEM,36,18,68,122
Warrick,Greer 2,U.S. House,8,Larry D. Bucshon,REP,171,15,154,340
Warrick,Greer 2,U.S. House,8,E. Thomasina Marsili,DEM,23,15,38,76
Warrick,Greer 2,U.S. House,8,James D. Rodenberger,LIB,9,0,4,13
Warrick,Greer 2,U.S. House,8,Write-In,,0,0,0,0
Warrick,Greer 2,State Senate,50,Vaneta G. Becker,REP,186,20,168,374
Warrick,Greer 2,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Greer 2,State Representative,75,Cindy Ledbetter,REP,153,13,132,298
Warrick,Greer 2,State Representative,75,John Hurley,DEM,45,17,60,122
Warrick,Hart 1,Registered Voters,,,,,,,1041
Warrick,Hart 1,Ballots Cast,,,,173,57,535,765
Warrick,Hart 1,President,,Trump / Pence,REP,127,24,346,497
Warrick,Hart 1,President,,Biden / Harris,DEM,40,33,171,244
Warrick,Hart 1,President,,Jorgensen / Cohen,LIB,5,0,12,17
Warrick,Hart 1,President,,Write-In,,0,0,0,0
Warrick,Hart 1,Governor,,Holcomb / Crouch,REP,107,28,348,483
Warrick,Hart 1,Governor,,Myers / Lawson,DEM,36,25,140,201
Warrick,Hart 1,Governor,,Rainwater II / Henry,LIB,22,1,35,58
Warrick,Hart 1,Attorney General,,Todd Rokita,REP,96,18,269,383
Warrick,Hart 1,Attorney General,,Jonathan Weinzapfel,DEM,66,38,246,350
Warrick,Hart 1,U.S. House,8,Larry D. Bucshon,REP,117,23,336,476
Warrick,Hart 1,U.S. House,8,E. Thomasina Marsili,DEM,39,28,154,221
Warrick,Hart 1,U.S. House,8,James D. Rodenberger,LIB,10,1,24,35
Warrick,Hart 1,U.S. House,8,Write-In,,0,0,0,0
Warrick,Hart 1,State Representative,75,Cindy Ledbetter,REP,98,22,276,396
Warrick,Hart 1,State Representative,75,John Hurley,DEM,69,32,243,344
Warrick,Hart 2,Registered Voters,,,,,,,92
Warrick,Hart 2,Ballots Cast,,,,15,9,40,64
Warrick,Hart 2,President,,Trump / Pence,REP,14,3,28,45
Warrick,Hart 2,President,,Biden / Harris,DEM,1,6,9,16
Warrick,Hart 2,President,,Jorgensen / Cohen,LIB,0,0,1,1
Warrick,Hart 2,President,,Write-In,,0,0,0,0
Warrick,Hart 2,Governor,,Holcomb / Crouch,REP,13,4,31,48
Warrick,Hart 2,Governor,,Myers / Lawson,DEM,2,5,6,13
Warrick,Hart 2,Governor,,Rainwater II / Henry,LIB,0,0,0,0
Warrick,Hart 2,Attorney General,,Todd Rokita,REP,10,3,25,38
Warrick,Hart 2,Attorney General,,Jonathan Weinzapfel,DEM,4,6,13,23
Warrick,Hart 2,U.S. House,8,Larry D. Bucshon,REP,12,3,26,41
Warrick,Hart 2,U.S. House,8,E. Thomasina Marsili,DEM,1,5,9,15
Warrick,Hart 2,U.S. House,8,James D. Rodenberger,LIB,2,0,3,5
Warrick,Hart 2,U.S. House,8,Write-In,,0,0,0,0
Warrick,Hart 2,State Representative,75,Cindy Ledbetter,REP,11,3,25,39
Warrick,Hart 2,State Representative,75,John Hurley,DEM,4,5,13,22
Warrick,Lane,Registered Voters,,,,,,,175
Warrick,Lane,Ballots Cast,,,,71,10,43,124
Warrick,Lane,President,,Trump / Pence,REP,56,2,31,89
Warrick,Lane,President,,Biden / Harris,DEM,15,6,12,33
Warrick,Lane,President,,Jorgensen / Cohen,LIB,0,0,0,0
Warrick,Lane,President,,Write-In,,0,2,0,2
Warrick,Lane,Governor,,Holcomb / Crouch,REP,48,3,29,80
Warrick,Lane,Governor,,Myers / Lawson,DEM,13,7,12,32
Warrick,Lane,Governor,,Rainwater II / Henry,LIB,10,0,2,12
Warrick,Lane,Attorney General,,Todd Rokita,REP,52,1,26,79
Warrick,Lane,Attorney General,,Jonathan Weinzapfel,DEM,17,9,16,42
Warrick,Lane,U.S. House,8,Larry D. Bucshon,REP,56,4,33,93
Warrick,Lane,U.S. House,8,E. Thomasina Marsili,DEM,14,6,10,30
Warrick,Lane,U.S. House,8,James D. Rodenberger,LIB,1,0,0,1
Warrick,Lane,U.S. House,8,Write-In,,0,0,0,0
Warrick,Lane,State Representative,75,Cindy Ledbetter,REP,51,3,28,82
Warrick,Lane,State Representative,75,John Hurley,DEM,20,7,15,42
Warrick,Ohio 1,Registered Voters,,,,,,,1303
Warrick,Ohio 1,Ballots Cast,,,,179,133,587,899
Warrick,Ohio 1,President,,Trump / Pence,REP,135,54,355,544
Warrick,Ohio 1,President,,Biden / Harris,DEM,36,73,220,329
Warrick,Ohio 1,President,,Jorgensen / Cohen,LIB,7,6,8,21
Warrick,Ohio 1,President,,Write-In,,1,0,1,2
Warrick,Ohio 1,Governor,,Holcomb / Crouch,REP,135,77,396,608
Warrick,Ohio 1,Governor,,Myers / Lawson,DEM,28,51,159,238
Warrick,Ohio 1,Governor,,Rainwater II / Henry,LIB,11,2,24,37
Warrick,Ohio 1,Attorney General,,Todd Rokita,REP,125,54,328,507
Warrick,Ohio 1,Attorney General,,Jonathan Weinzapfel,DEM,50,73,249,372
Warrick,Ohio 1,U.S. House,8,Larry D. Bucshon,REP,138,65,381,584
Warrick,Ohio 1,U.S. House,8,E. Thomasina Marsili,DEM,26,57,178,261
Warrick,Ohio 1,U.S. House,8,James D. Rodenberger,LIB,10,5,17,32
Warrick,Ohio 1,U.S. House,8,Write-In,,1,0,0,1
Warrick,Ohio 1,State Senate,50,Vaneta G. Becker,REP,146,91,459,696
Warrick,Ohio 1,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Ohio 1,State Representative,75,Cindy Ledbetter,REP,122,63,367,552
Warrick,Ohio 1,State Representative,75,John Hurley,DEM,50,64,207,321
Warrick,Ohio 2,Registered Voters,,,,,,,1052
Warrick,Ohio 2,Ballots Cast,,,,169,120,496,785
Warrick,Ohio 2,President,,Trump / Pence,REP,129,52,330,511
Warrick,Ohio 2,President,,Biden / Harris,DEM,38,67,162,267
Warrick,Ohio 2,President,,Jorgensen / Cohen,LIB,1,1,3,5
Warrick,Ohio 2,President,,Write-In,,0,0,0,0
Warrick,Ohio 2,Governor,,Holcomb / Crouch,REP,126,64,360,550
Warrick,Ohio 2,Governor,,Myers / Lawson,DEM,29,53,108,190
Warrick,Ohio 2,Governor,,Rainwater II / Henry,LIB,12,1,23,36
Warrick,Ohio 2,Attorney General,,Todd Rokita,REP,112,47,303,462
Warrick,Ohio 2,Attorney General,,Jonathan Weinzapfel,DEM,52,71,184,307
Warrick,Ohio 2,U.S. House,8,Larry D. Bucshon,REP,130,56,349,535
Warrick,Ohio 2,U.S. House,8,E. Thomasina Marsili,DEM,28,60,130,218
Warrick,Ohio 2,U.S. House,8,James D. Rodenberger,LIB,7,2,9,18
Warrick,Ohio 2,U.S. House,8,Write-In,,0,0,1,1
Warrick,Ohio 2,State Senate,50,Vaneta G. Becker,REP,147,77,398,622
Warrick,Ohio 2,State Senate,50,No Candidate Filed,DEM,0,0,0,0
Warrick,Ohio 2,State Representative,75,Cindy Ledbetter,REP,116,55,318,489
Warrick,Ohio 2,State Representative,75,John Hurley,DEM,51,63,158,272
Warrick,Ohio 3,Registered Voters,,,,,,,630
Warrick,Ohio 3,Ballots Cast,,,,99,88,257,444
Warrick,Ohio 3,President,,Trump / Pence,REP,64,36,154,254
Warrick,Ohio 3,President,,Biden / Harris,DEM,31,50,101,182
Warrick,Ohio 3,President,,Jorgensen / Cohen,LIB,4,1,1,6
Warrick,Ohio 3,President,,Write-In,,0,0,0,0
Warrick,Ohio 3,Governor,,Holcomb / Crouch,REP,65,48,171,284
Warrick,Ohio 3,Governor,,Myers / Lawson,DEM,22,36,73,131
Warrick,Ohio 3,Governor,,Rainwater II / Henry,LIB,10,1,11,22
Warrick,Ohio 3,Attorney General,,Todd Rokita,REP,54,33,137,224
Warrick,Ohio 3,Attorney General,,Jonathan Weinzapfel,DEM,42,49,107,198
Warrick,Ohio 3,U.S. House,8,Larry D. Bucshon,REP,70,43,162,275
Warrick,Ohio 3,U.S. House,8,E. Thomasina Marsili,DEM,23,41,87,151
Warrick,Ohio 3,U.S. House,8,James D. Rodenberger,LIB,4,2,3,9
