county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Franklin,Brookville 5,Registered Voters,,,,,,,965
Franklin,Brookville 5,Ballots Cast,,,,323,85,338,746
Franklin,Brookville 5,President,,Trump / Pence,REP,269,45,255,569
Franklin,Brookville 5,President,,Biden / Harris,DEM,48,37,76,161
Franklin,Brookville 5,President,,Jorgensen / Cohen,LIB,3,0,3,6
Franklin,Brookville 5,President,,Write-In,,2,0,1,3
Franklin,Brookville 5,Governor,,Holcomb / Crouch,REP,237,56,255,548
Franklin,Brookville 5,Governor,,Myers / Lawson,DEM,43,24,55,122
Franklin,Brookville 5,Governor,,Rainwater II / Henry,LIB,37,1,19,57
Franklin,Brookville 5,Attorney General,,Todd Rokita,REP,247,50,244,541
Franklin,Brookville 5,Attorney General,,Jonathan Weinzapfel,DEM,47,28,66,141
Franklin,Brookville 5,U.S. House,6,Greg Pence,REP,249,43,255,547
Franklin,Brookville 5,U.S. House,6,Jeannine Lee Lake,DEM,52,30,63,145
Franklin,Brookville 5,U.S. House,6,Tom Ferkinoff,LIB,17,4,10,31
Franklin,Brookville 5,U.S. House,6,Write-In,,0,0,0,0
Franklin,Brookville 5,State Representative,68,Randy Lyness,REP,262,58,270,590
Franklin,Butler 1,Registered Voters,,,,,,,946
Franklin,Butler 1,Ballots Cast,,,,489,79,155,723
Franklin,Butler 1,President,,Trump / Pence,REP,404,46,133,583
Franklin,Butler 1,President,,Biden / Harris,DEM,66,31,16,113
Franklin,Butler 1,President,,Jorgensen / Cohen,LIB,5,1,4,10
Franklin,Butler 1,President,,Write-In,,1,0,1,2
Franklin,Butler 1,Governor,,Holcomb / Crouch,REP,334,49,108,491
Franklin,Butler 1,Governor,,Myers / Lawson,DEM,49,22,12,83
Franklin,Butler 1,Governor,,Rainwater II / Henry,LIB,94,4,29,127
Franklin,Butler 1,Attorney General,,Todd Rokita,REP,385,44,126,555
Franklin,Butler 1,Attorney General,,Jonathan Weinzapfel,DEM,64,29,16,109
Franklin,Butler 1,U.S. House,6,Greg Pence,REP,389,47,127,563
Franklin,Butler 1,U.S. House,6,Jeannine Lee Lake,DEM,59,26,15,100
Franklin,Butler 1,U.S. House,6,Tom Ferkinoff,LIB,26,3,9,38
Franklin,Butler 1,U.S. House,6,Write-In,,0,0,1,1
Franklin,Butler 1,State Senate,42,Jean Leising,REP,424,58,133,615
Franklin,Butler 1,State Representative,68,Randy Lyness,REP,406,55,131,592
Franklin,Fairfield 1,Registered Voters,,,,,,,325
Franklin,Fairfield 1,Ballots Cast,,,,124,27,103,254
Franklin,Fairfield 1,President,,Trump / Pence,REP,102,18,80,200
Franklin,Fairfield 1,President,,Biden / Harris,DEM,19,8,21,48
Franklin,Fairfield 1,President,,Jorgensen / Cohen,LIB,2,0,1,3
Franklin,Fairfield 1,President,,Write-In,,0,0,0,0
Franklin,Fairfield 1,Governor,,Holcomb / Crouch,REP,93,20,74,187
Franklin,Fairfield 1,Governor,,Myers / Lawson,DEM,14,6,17,37
Franklin,Fairfield 1,Governor,,Rainwater II / Henry,LIB,13,0,7,20
Franklin,Fairfield 1,Attorney General,,Todd Rokita,REP,96,16,77,189
Franklin,Fairfield 1,Attorney General,,Jonathan Weinzapfel,DEM,19,9,20,48
Franklin,Fairfield 1,U.S. House,6,Greg Pence,REP,99,17,77,193
Franklin,Fairfield 1,U.S. House,6,Jeannine Lee Lake,DEM,18,10,21,49
Franklin,Fairfield 1,U.S. House,6,Tom Ferkinoff,LIB,4,0,1,5
Franklin,Fairfield 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Fairfield 1,State Representative,68,Randy Lyness,REP,103,16,84,203
Franklin,Highland 1,Registered Voters,,,,,,,504
Franklin,Highland 1,Ballots Cast,,,,239,38,112,389
Franklin,Highland 1,President,,Trump / Pence,REP,206,20,79,305
Franklin,Highland 1,President,,Biden / Harris,DEM,25,17,30,72
Franklin,Highland 1,President,,Jorgensen / Cohen,LIB,1,0,3,4
Franklin,Highland 1,President,,Write-In,,0,0,0,0
Franklin,Highland 1,Governor,,Holcomb / Crouch,REP,172,20,79,271
Franklin,Highland 1,Governor,,Myers / Lawson,DEM,19,17,21,57
Franklin,Highland 1,Governor,,Rainwater II / Henry,LIB,39,0,12,51
Franklin,Highland 1,Attorney General,,Todd Rokita,REP,189,18,77,284
Franklin,Highland 1,Attorney General,,Jonathan Weinzapfel,DEM,27,19,25,71
Franklin,Highland 1,U.S. House,6,Greg Pence,REP,202,19,81,302
Franklin,Highland 1,U.S. House,6,Jeannine Lee Lake,DEM,22,16,26,64
Franklin,Highland 1,U.S. House,6,Tom Ferkinoff,LIB,5,3,4,12
Franklin,Highland 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Highland 1,State Representative,68,Randy Lyness,REP,209,24,100,333
Franklin,Highland 2,Registered Voters,,,,,,,529
Franklin,Highland 2,Ballots Cast,,,,296,40,97,433
Franklin,Highland 2,President,,Trump / Pence,REP,258,25,77,360
Franklin,Highland 2,President,,Biden / Harris,DEM,30,12,18,60
Franklin,Highland 2,President,,Jorgensen / Cohen,LIB,6,2,2,10
Franklin,Highland 2,President,,Write-In,,1,0,0,1
Franklin,Highland 2,Governor,,Holcomb / Crouch,REP,235,23,76,334
Franklin,Highland 2,Governor,,Myers / Lawson,DEM,26,10,13,49
Franklin,Highland 2,Governor,,Rainwater II / Henry,LIB,32,5,4,41
Franklin,Highland 2,Attorney General,,Todd Rokita,REP,250,25,74,349
Franklin,Highland 2,Attorney General,,Jonathan Weinzapfel,DEM,30,13,19,62
Franklin,Highland 2,U.S. House,6,Greg Pence,REP,252,26,77,355
Franklin,Highland 2,U.S. House,6,Jeannine Lee Lake,DEM,25,10,15,50
Franklin,Highland 2,U.S. House,6,Tom Ferkinoff,LIB,15,1,2,18
Franklin,Highland 2,U.S. House,6,Write-In,,0,0,0,0
Franklin,Highland 2,State Representative,68,Randy Lyness,REP,263,29,84,376
Franklin,Laurel 1,Registered Voters,,,,,,,900
Franklin,Laurel 1,Ballots Cast,,,,420,42,136,598
Franklin,Laurel 1,President,,Trump / Pence,REP,379,31,123,533
Franklin,Laurel 1,President,,Biden / Harris,DEM,27,7,13,47
Franklin,Laurel 1,President,,Jorgensen / Cohen,LIB,5,1,0,6
Franklin,Laurel 1,President,,Write-In,,0,1,0,1
Franklin,Laurel 1,Governor,,Holcomb / Crouch,REP,290,26,106,422
Franklin,Laurel 1,Governor,,Myers / Lawson,DEM,21,8,9,38
Franklin,Laurel 1,Governor,,Rainwater II / Henry,LIB,97,6,19,122
Franklin,Laurel 1,Attorney General,,Todd Rokita,REP,362,31,114,507
Franklin,Laurel 1,Attorney General,,Jonathan Weinzapfel,DEM,27,10,13,50
Franklin,Laurel 1,U.S. House,6,Greg Pence,REP,363,31,120,514
Franklin,Laurel 1,U.S. House,6,Jeannine Lee Lake,DEM,27,9,13,49
Franklin,Laurel 1,U.S. House,6,Tom Ferkinoff,LIB,13,1,0,14
Franklin,Laurel 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Laurel 1,State Senate,42,Jean Leising,REP,365,38,120,523
Franklin,Laurel 1,State Representative,68,Randy Lyness,REP,365,37,113,515
Franklin,Metamora 1,Registered Voters,,,,,,,664
Franklin,Metamora 1,Ballots Cast,,,,315,40,117,472
Franklin,Metamora 1,President,,Trump / Pence,REP,291,29,93,413
Franklin,Metamora 1,President,,Biden / Harris,DEM,14,10,23,47
Franklin,Metamora 1,President,,Jorgensen / Cohen,LIB,6,0,0,6
Franklin,Metamora 1,President,,Write-In,,1,0,0,1
Franklin,Metamora 1,Governor,,Holcomb / Crouch,REP,226,26,75,327
Franklin,Metamora 1,Governor,,Myers / Lawson,DEM,16,9,20,45
Franklin,Metamora 1,Governor,,Rainwater II / Henry,LIB,69,2,19,90
Franklin,Metamora 1,Attorney General,,Todd Rokita,REP,269,25,87,381
Franklin,Metamora 1,Attorney General,,Jonathan Weinzapfel,DEM,24,9,22,55
Franklin,Metamora 1,U.S. House,6,Greg Pence,REP,281,27,95,403
Franklin,Metamora 1,U.S. House,6,Jeannine Lee Lake,DEM,18,9,22,49
Franklin,Metamora 1,U.S. House,6,Tom Ferkinoff,LIB,8,0,0,8
Franklin,Metamora 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Metamora 1,State Representative,68,Randy Lyness,REP,284,25,93,402
Franklin,Oldenburg 1,Registered Voters,,,,,,,479
Franklin,Oldenburg 1,Ballots Cast,,,,218,114,45,377
Franklin,Oldenburg 1,President,,Trump / Pence,REP,168,18,22,208
Franklin,Oldenburg 1,President,,Biden / Harris,DEM,44,95,22,161
Franklin,Oldenburg 1,President,,Jorgensen / Cohen,LIB,4,0,0,4
Franklin,Oldenburg 1,President,,Write-In,,1,0,0,1
Franklin,Oldenburg 1,Governor,,Holcomb / Crouch,REP,142,43,23,208
Franklin,Oldenburg 1,Governor,,Myers / Lawson,DEM,35,65,20,120
Franklin,Oldenburg 1,Governor,,Rainwater II / Henry,LIB,39,2,1,42
Franklin,Oldenburg 1,Attorney General,,Todd Rokita,REP,156,17,23,196
Franklin,Oldenburg 1,Attorney General,,Jonathan Weinzapfel,DEM,47,83,22,152
Franklin,Oldenburg 1,U.S. House,6,Greg Pence,REP,154,18,22,194
Franklin,Oldenburg 1,U.S. House,6,Jeannine Lee Lake,DEM,43,82,21,146
Franklin,Oldenburg 1,U.S. House,6,Tom Ferkinoff,LIB,17,5,1,23
Franklin,Oldenburg 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Oldenburg 1,State Senate,42,Jean Leising,REP,180,65,32,277
Franklin,Oldenburg 1,State Representative,55,Cindy Meyer Ziemke,REP,173,60,35,268
Franklin,Posey 1,Registered Voters,,,,,,,561
Franklin,Posey 1,Ballots Cast,,,,232,21,118,371
Franklin,Posey 1,President,,Trump / Pence,REP,210,9,98,317
Franklin,Posey 1,President,,Biden / Harris,DEM,11,11,19,41
Franklin,Posey 1,President,,Jorgensen / Cohen,LIB,7,0,1,8
Franklin,Posey 1,President,,Write-In,,0,0,0,0
Franklin,Posey 1,Governor,,Holcomb / Crouch,REP,144,6,67,217
Franklin,Posey 1,Governor,,Myers / Lawson,DEM,10,10,15,35
Franklin,Posey 1,Governor,,Rainwater II / Henry,LIB,72,3,29,104
Franklin,Posey 1,Attorney General,,Todd Rokita,REP,193,9,85,287
Franklin,Posey 1,Attorney General,,Jonathan Weinzapfel,DEM,21,11,17,49
Franklin,Posey 1,U.S. House,6,Greg Pence,REP,211,9,96,316
Franklin,Posey 1,U.S. House,6,Jeannine Lee Lake,DEM,14,10,17,41
Franklin,Posey 1,U.S. House,6,Tom Ferkinoff,LIB,4,1,2,7
Franklin,Posey 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Posey 1,State Senate,42,Jean Leising,REP,209,11,94,314
Franklin,Posey 1,State Representative,55,Cindy Meyer Ziemke,REP,196,8,88,292
Franklin,Ray 1,Registered Voters,,,,,,,637
Franklin,Ray 1,Ballots Cast,,,,363,61,99,523
Franklin,Ray 1,President,,Trump / Pence,REP,298,29,68,395
Franklin,Ray 1,President,,Biden / Harris,DEM,57,30,31,118
Franklin,Ray 1,President,,Jorgensen / Cohen,LIB,7,1,0,8
Franklin,Ray 1,President,,Write-In,,0,1,0,1
Franklin,Ray 1,Governor,,Holcomb / Crouch,REP,251,34,58,343
Franklin,Ray 1,Governor,,Myers / Lawson,DEM,43,21,27,91
Franklin,Ray 1,Governor,,Rainwater II / Henry,LIB,62,3,12,77
Franklin,Ray 1,Attorney General,,Todd Rokita,REP,281,31,64,376
Franklin,Ray 1,Attorney General,,Jonathan Weinzapfel,DEM,61,28,30,119
Franklin,Ray 1,U.S. House,6,Greg Pence,REP,282,30,65,377
Franklin,Ray 1,U.S. House,6,Jeannine Lee Lake,DEM,55,24,29,108
Franklin,Ray 1,U.S. House,6,Tom Ferkinoff,LIB,18,4,5,27
Franklin,Ray 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Ray 1,State Senate,42,Jean Leising,REP,320,38,75,433
Franklin,Ray 1,State Representative,55,Cindy Meyer Ziemke,REP,314,38,72,424
Franklin,Ray 2,Registered Voters,,,,,,,628
Franklin,Ray 2,Ballots Cast,,,,361,65,85,511
Franklin,Ray 2,President,,Trump / Pence,REP,302,40,67,409
Franklin,Ray 2,President,,Biden / Harris,DEM,49,23,18,90
Franklin,Ray 2,President,,Jorgensen / Cohen,LIB,5,0,0,5
Franklin,Ray 2,President,,Write-In,,0,0,0,0
Franklin,Ray 2,Governor,,Holcomb / Crouch,REP,255,51,61,367
Franklin,Ray 2,Governor,,Myers / Lawson,DEM,32,12,14,58
Franklin,Ray 2,Governor,,Rainwater II / Henry,LIB,67,1,9,77
Franklin,Ray 2,Attorney General,,Todd Rokita,REP,287,41,61,389
Franklin,Ray 2,Attorney General,,Jonathan Weinzapfel,DEM,45,18,19,82
Franklin,Ray 2,U.S. House,6,Greg Pence,REP,288,41,59,388
Franklin,Ray 2,U.S. House,6,Jeannine Lee Lake,DEM,43,19,19,81
Franklin,Ray 2,U.S. House,6,Tom Ferkinoff,LIB,22,2,5,29
Franklin,Ray 2,U.S. House,6,Write-In,,0,0,0,0
Franklin,Ray 2,State Senate,42,Jean Leising,REP,332,56,71,459
Franklin,Ray 2,State Representative,55,Cindy Meyer Ziemke,REP,320,53,69,442
Franklin,Salt Creek 1,Registered Voters,,,,,,,335
Franklin,Salt Creek 1,Ballots Cast,,,,158,28,66,252
Franklin,Salt Creek 1,President,,Trump / Pence,REP,134,15,54,203
Franklin,Salt Creek 1,President,,Biden / Harris,DEM,22,11,12,45
Franklin,Salt Creek 1,President,,Jorgensen / Cohen,LIB,1,0,0,1
Franklin,Salt Creek 1,President,,Write-In,,0,0,0,0
Franklin,Salt Creek 1,Governor,,Holcomb / Crouch,REP,119,14,44,177
Franklin,Salt Creek 1,Governor,,Myers / Lawson,DEM,18,8,9,35
Franklin,Salt Creek 1,Governor,,Rainwater II / Henry,LIB,19,3,10,32
Franklin,Salt Creek 1,Attorney General,,Todd Rokita,REP,127,12,49,188
Franklin,Salt Creek 1,Attorney General,,Jonathan Weinzapfel,DEM,20,11,11,42
Franklin,Salt Creek 1,U.S. House,6,Greg Pence,REP,133,13,55,201
Franklin,Salt Creek 1,U.S. House,6,Jeannine Lee Lake,DEM,17,11,10,38
Franklin,Salt Creek 1,U.S. House,6,Tom Ferkinoff,LIB,5,1,0,6
Franklin,Salt Creek 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Salt Creek 1,State Senate,42,Jean Leising,REP,141,19,54,214
Franklin,Salt Creek 1,State Representative,55,Cindy Meyer Ziemke,REP,139,19,51,209
Franklin,Salt Creek 2,Registered Voters,,,,,,,330
Franklin,Salt Creek 2,Ballots Cast,,,,167,20,57,244
Franklin,Salt Creek 2,President,,Trump / Pence,REP,149,8,44,201
Franklin,Salt Creek 2,President,,Biden / Harris,DEM,14,9,12,35
Franklin,Salt Creek 2,President,,Jorgensen / Cohen,LIB,2,1,1,4
Franklin,Salt Creek 2,President,,Write-In,,0,1,0,1
Franklin,Salt Creek 2,Governor,,Holcomb / Crouch,REP,116,10,35,161
Franklin,Salt Creek 2,Governor,,Myers / Lawson,DEM,17,8,9,34
Franklin,Salt Creek 2,Governor,,Rainwater II / Henry,LIB,32,2,11,45
Franklin,Salt Creek 2,Attorney General,,Todd Rokita,REP,137,9,43,189
Franklin,Salt Creek 2,Attorney General,,Jonathan Weinzapfel,DEM,16,10,11,37
Franklin,Salt Creek 2,U.S. House,6,Greg Pence,REP,142,7,44,193
Franklin,Salt Creek 2,U.S. House,6,Jeannine Lee Lake,DEM,16,10,11,37
Franklin,Salt Creek 2,U.S. House,6,Tom Ferkinoff,LIB,4,1,2,7
Franklin,Salt Creek 2,U.S. House,6,Write-In,,0,0,0,0
Franklin,Salt Creek 2,State Senate,42,Jean Leising,REP,150,12,43,205
Franklin,Salt Creek 2,State Representative,55,Cindy Meyer Ziemke,REP,154,12,44,210
Franklin,springfield 1,Registered Voters,,,,,,,723
Franklin,springfield 1,Ballots Cast,,,,375,39,162,576
Franklin,springfield 1,President,,Trump / Pence,REP,327,20,121,468
Franklin,springfield 1,President,,Biden / Harris,DEM,38,16,40,94
Franklin,springfield 1,President,,Jorgensen / Cohen,LIB,3,2,0,5
Franklin,springfield 1,President,,Write-In,,0,0,0,0
Franklin,springfield 1,Governor,,Holcomb / Crouch,REP,292,20,114,426
Franklin,springfield 1,Governor,,Myers / Lawson,DEM,37,13,32,82
Franklin,springfield 1,Governor,,Rainwater II / Henry,LIB,27,5,6,38
Franklin,springfield 1,Attorney General,,Todd Rokita,REP,291,18,110,419
Franklin,springfield 1,Attorney General,,Jonathan Weinzapfel,DEM,47,18,36,101
Franklin,springfield 1,U.S. House,6,Greg Pence,REP,307,17,115,439
Franklin,springfield 1,U.S. House,6,Jeannine Lee Lake,DEM,38,17,38,93
Franklin,springfield 1,U.S. House,6,Tom Ferkinoff,LIB,15,2,0,17
Franklin,springfield 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,springfield 1,State Representative,68,Randy Lyness,REP,320,31,121,472
Franklin,Whitewater 1,Registered Voters,,,,,,,1110
Franklin,Whitewater 1,Ballots Cast,,,,467,73,366,906
Franklin,Whitewater 1,President,,Trump / Pence,REP,415,48,302,765
Franklin,Whitewater 1,President,,Biden / Harris,DEM,44,24,57,125
Franklin,Whitewater 1,President,,Jorgensen / Cohen,LIB,4,1,4,9
Franklin,Whitewater 1,President,,Write-In,,1,0,1,2
Franklin,Whitewater 1,Governor,,Holcomb / Crouch,REP,400,52,294,746
Franklin,Whitewater 1,Governor,,Myers / Lawson,DEM,29,18,47,94
Franklin,Whitewater 1,Governor,,Rainwater II / Henry,LIB,29,0,18,47
Franklin,Whitewater 1,Attorney General,,Todd Rokita,REP,400,45,293,738
Franklin,Whitewater 1,Attorney General,,Jonathan Weinzapfel,DEM,42,22,52,116
Franklin,Whitewater 1,U.S. House,6,Greg Pence,REP,406,43,299,748
Franklin,Whitewater 1,U.S. House,6,Jeannine Lee Lake,DEM,43,23,52,118
Franklin,Whitewater 1,U.S. House,6,Tom Ferkinoff,LIB,10,1,7,18
Franklin,Whitewater 1,U.S. House,6,Write-In,,0,0,0,0
Franklin,Whitewater 1,State Representative,68,Randy Lyness,REP,424,55,319,798
Franklin,Whitewater 2,Registered Voters,,,,,,,869
Franklin,Whitewater 2,Ballots Cast,,,,507,54,142,703
Franklin,Whitewater 2,President,,Trump / Pence,REP,453,38,111,602
Franklin,Whitewater 2,President,,Biden / Harris,DEM,44,15,30,89
Franklin,Whitewater 2,President,,Jorgensen / Cohen,LIB,3,1,1,5
Franklin,Whitewater 2,President,,Write-In,,1,0,0,1
Franklin,Whitewater 2,Governor,,Holcomb / Crouch,REP,410,39,102,551
Franklin,Whitewater 2,Governor,,Myers / Lawson,DEM,40,13,28,81
Franklin,Whitewater 2,Governor,,Rainwater II / Henry,LIB,35,0,11,46
Franklin,Whitewater 2,Attorney General,,Todd Rokita,REP,422,36,106,564
Franklin,Whitewater 2,Attorney General,,Jonathan Weinzapfel,DEM,49,14,29,92
Franklin,Whitewater 2,U.S. House,6,Greg Pence,REP,431,37,107,575
Franklin,Whitewater 2,U.S. House,6,Jeannine Lee Lake,DEM,40,13,30,83
