county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Noble,Washington 1,Registered Voters,,,,,,,753
Noble,Washington 1,Ballots Cast,,,,181,59,283,23
Noble,Washington 1,President,,REP,Donald J Trump,146,28,220,394
Noble,Washington 1,President,,DEM,Joseph R Biden,27,29,59,115
Noble,Washington 1,President,,LIB,Jo Jorgensen,5,2,0,7
Noble,Washington 1,President,,,Write-In,0,0,0,0
Noble,Washington 1,Governor,,REP,Eric Holcomb,113,34,196,343
Noble,Washington 1,Governor,,DEM,Woodrow (Woody) Myers,19,19,50,88
Noble,Washington 1,Governor,,LIB,Donald G Rainwater II,48,2,33,83
Noble,Washington 1,Attorney General,,REP,Todd Rokita,139,29,212,380
Noble,Washington 1,Attorney General,,DEM,Jonathan Weinzapfel,37,26,59,122
Noble,Washington 1,U.S. House,3,REP,Jim Banks,145,28,216,389
Noble,Washington 1,U.S. House,3,DEM,Chip Coldiron,34,29,61,124
Noble,Washington 1,U.S. House,3,,Write-In,0,0,0,0
Noble,Washington 1,State Senate,13,REP,C Susan Glick,154,36,234,424
Noble,Washington 1,State Representative,82,REP,David H Abbott,156,35,232,423
Noble,Sparta 2,Registered Voters,,,,,,,1628
Noble,Sparta 2,Ballots Cast,,,,325,112,576,1013
Noble,Sparta 2,President,,REP,Donald J Trump,264,44,446,754
Noble,Sparta 2,President,,DEM,Joseph R Biden,53,66,120,239
Noble,Sparta 2,President,,LIB,Jo Jorgensen,6,1,5,12
Noble,Sparta 2,President,,,Write-In,1,0,0,1
Noble,Sparta 2,Governor,,REP,Eric Holcomb,206,53,391,650
Noble,Sparta 2,Governor,,DEM,Woodrow (Woody) Myers,41,52,83,176
Noble,Sparta 2,Governor,,LIB,Donald G Rainwater II,75,3,94,172
Noble,Sparta 2,Attorney General,,REP,Todd Rokita,242,46,440,728
Noble,Sparta 2,Attorney General,,DEM,Jonathan Weinzapfel,62,63,118,243
Noble,Sparta 2,U.S. House,3,REP,Jim Banks,264,45,465,774
Noble,Sparta 2,U.S. House,3,DEM,Chip Coldiron,50,64,104,218
Noble,Sparta 2,U.S. House,3,,Write-In,0,0,0,0
Noble,Sparta 2,State Senate,13,REP,C Susan Glick,270,63,491,824
Noble,Sparta 2,State Representative,82,REP,David H Abbott,272,62,483,817
Noble,Perry 3,Registered Voters,,,,,,,994
Noble,Perry 3,Ballots Cast,,,,206,56,299,561
Noble,Perry 3,President,,REP,Donald J Trump,151,34,242,427
Noble,Perry 3,President,,DEM,Joseph R Biden,48,22,51,121
Noble,Perry 3,President,,LIB,Jo Jorgensen,5,0,0,5
Noble,Perry 3,President,,,Write-In,0,0,1,1
Noble,Perry 3,Governor,,REP,Eric Holcomb,117,34,212,363
Noble,Perry 3,Governor,,DEM,Woodrow (Woody) Myers,43,18,42,103
Noble,Perry 3,Governor,,LIB,Donald G Rainwater II,39,2,37,78
Noble,Perry 3,Attorney General,,REP,Todd Rokita,140,33,239,412
Noble,Perry 3,Attorney General,,DEM,Jonathan Weinzapfel,46,21,44,111
Noble,Perry 3,U.S. House,3,REP,Jim Banks,149,34,239,422
Noble,Perry 3,U.S. House,3,DEM,Chip Coldiron,45,20,47,112
Noble,Perry 3,U.S. House,3,,Write-In,0,0,0,0
Noble,Perry 3,State Senate,13,REP,C Susan Glick,150,37,249,436
Noble,Perry 3,State Representative,82,REP,David H Abbott,153,39,245,437
Noble,Perry 4,Registered Voters,,,,,,,570
Noble,Perry 4,Ballots Cast,,,,101,21,136,258
Noble,Perry 4,President,,REP,Donald J Trump,65,3,91,159
Noble,Perry 4,President,,DEM,Joseph R Biden,31,16,40,87
Noble,Perry 4,President,,LIB,Jo Jorgensen,4,1,4,9
Noble,Perry 4,President,,,Write-In,0,0,0,0
Noble,Perry 4,Governor,,REP,Eric Holcomb,58,5,78,141
Noble,Perry 4,Governor,,DEM,Woodrow (Woody) Myers,27,14,36,77
Noble,Perry 4,Governor,,LIB,Donald G Rainwater II,13,0,22,35
Noble,Perry 4,Attorney General,,REP,Todd Rokita,57,4,89,150
Noble,Perry 4,Attorney General,,DEM,Jonathan Weinzapfel,38,15,42,95
