county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Decatur,Greensburg 5,Governor,,DEM,Woodrow (Woody) Myers,24,19,55,98
Decatur,Greensburg 5,Governor,,LIB,Donald G Rainwater II,68,4,75,147
Decatur,Greensburg 5,Attorney General,,REP,Todd Rokita,177,30,238,445
Decatur,Greensburg 5,Attorney General,,DEM,Jonathan Weinzapfel,40,22,87,149
Decatur,Greensburg 5,U.S. House,6,REP,Greg Pence,196,26,239,461
Decatur,Greensburg 5,U.S. House,6,DEM,Jeannine Lee Lake,26,21,84,131
Decatur,Greensburg 5,U.S. House,6,LIB,Tom Ferkinhoff,3,5,8,16
Decatur,Greensburg 5,U.S. House,6,,Write-In,0,0,0,0
Decatur,Greensburg 5,State Representative,55,REP,Cindy Meyer Ziemke,206,37,283,526
Decatur,Greensburg 6,Registered Voters,,,,,,,661
Decatur,Greensburg 6,Ballots Cast,,,,155,55,196,406
Decatur,Greensburg 6,President,,REP,Donald J Trump,119,35,132,286
Decatur,Greensburg 6,President,,DEM,Joseph R Biden,30,20,60,110
Decatur,Greensburg 6,President,,LIB,Jo Jorgensen,5,0,2,7
Decatur,Greensburg 6,President,,,Write-In,1,0,1,2
Decatur,Greensburg 6,Governor,,REP,Eric Holcomb,87,39,121,247
Decatur,Greensburg 6,Governor,,DEM,Woodrow (Woody) Myers,19,13,42,74
Decatur,Greensburg 6,Governor,,LIB,Donald G Rainwater II,46,3,32,81
Decatur,Greensburg 6,Attorney General,,REP,Todd Rokita,110,33,129,272
Decatur,Greensburg 6,Attorney General,,DEM,Jonathan Weinzapfel,36,20,60,116
Decatur,Greensburg 6,U.S. House,6,REP,Greg Pence,118,33,135,286
Decatur,Greensburg 6,U.S. House,6,DEM,Jeannine Lee Lake,26,18,56,100
Decatur,Greensburg 6,U.S. House,6,LIB,Tom Ferkinhoff,9,2,4,15
Decatur,Greensburg 6,U.S. House,6,,Write-In,0,0,0,0
Decatur,Greensburg 6,State Representative,55,REP,Cindy Meyer Ziemke,131,44,157,332
Decatur,Greensburg 7,Registered Voters,,,,,,,1173
Decatur,Greensburg 7,Ballots Cast,,,,324,65,328,717
Decatur,Greensburg 7,President,,REP,Donald J Trump,258,36,230,524
Decatur,Greensburg 7,President,,DEM,Joseph R Biden,52,27,83,162
Decatur,Greensburg 7,President,,LIB,Jo Jorgensen,12,2,12,26
Decatur,Greensburg 7,President,,,Write-In,0,0,1,1
Decatur,Greensburg 7,Governor,,REP,Eric Holcomb,199,40,209,448
Decatur,Greensburg 7,Governor,,DEM,Woodrow (Woody) Myers,28,18,50,96
Decatur,Greensburg 7,Governor,,LIB,Donald G Rainwater II,96,6,64,166
Decatur,Greensburg 7,Attorney General,,REP,Todd Rokita,237,36,224,497
Decatur,Greensburg 7,Attorney General,,DEM,Jonathan Weinzapfel,62,26,88,176
Decatur,Greensburg 7,U.S. House,6,REP,Greg Pence,260,32,220,512
Decatur,Greensburg 7,U.S. House,6,DEM,Jeannine Lee Lake,47,29,83,159
Decatur,Greensburg 7,U.S. House,6,LIB,Tom Ferkinhoff,11,2,15,28
Decatur,Greensburg 7,U.S. House,6,,Write-In,0,0,0,0
Decatur,Greensburg 7,State Representative,55,REP,Cindy Meyer Ziemke,282,45,256,583
Decatur,Greensburg 8,Registered Voters,,,,,,,1018
Decatur,Greensburg 8,Ballots Cast,,,,255,60,320,635
Decatur,Greensburg 8,President,,REP,Donald J Trump,200,25,227,452
Decatur,Greensburg 8,President,,DEM,Joseph R Biden,48,34,76,158
Decatur,Greensburg 8,President,,LIB,Jo Jorgensen,5,0,14,19
Decatur,Greensburg 8,President,,,Write-In,1,0,0,1
Decatur,Greensburg 8,Governor,,REP,Eric Holcomb,138,34,210,382
Decatur,Greensburg 8,Governor,,DEM,Woodrow (Woody) Myers,34,25,53,112
Decatur,Greensburg 8,Governor,,LIB,Donald G Rainwater II,75,0,53,128
Decatur,Greensburg 8,Attorney General,,REP,Todd Rokita,180,30,226,436
Decatur,Greensburg 8,Attorney General,,DEM,Jonathan Weinzapfel,58,29,77,164
Decatur,Greensburg 8,U.S. House,6,REP,Greg Pence,193,26,234,453
Decatur,Greensburg 8,U.S. House,6,DEM,Jeannine Lee Lake,42,31,71,144
Decatur,Greensburg 8,U.S. House,6,LIB,Tom Ferkinhoff,14,1,10,25
Decatur,Greensburg 8,U.S. House,6,,Write-In,0,0,0,0
Decatur,Greensburg 8,State Representative,55,REP,Cindy Meyer Ziemke,218,37,252,507
Decatur,Adams Township,Registered Voters,,,,,,,907
Decatur,Adams Township,Ballots Cast,,,,329,72,232,633
Decatur,Adams Township,President,,REP,Donald J Trump,277,32,179,488
Decatur,Adams Township,President,,DEM,Joseph R Biden,42,36,50,128
Decatur,Adams Township,President,,LIB,Jo Jorgensen,6,3,3,12
Decatur,Adams Township,President,,,Write-In,0,0,0,0
Decatur,Adams Township,Governor,,REP,Eric Holcomb,181,40,137,358
Decatur,Adams Township,Governor,,DEM,Woodrow (Woody) Myers,31,22,33,86
Decatur,Adams Township,Governor,,LIB,Donald G Rainwater II,109,8,59,176
Decatur,Adams Township,Attorney General,,REP,Todd Rokita,246,38,172,456
Decatur,Adams Township,Attorney General,,DEM,Jonathan Weinzapfel,63,32,51,146
Decatur,Adams Township,U.S. House,6,REP,Greg Pence,270,33,172,475
Decatur,Adams Township,U.S. House,6,DEM,Jeannine Lee Lake,36,35,50,121
Decatur,Adams Township,U.S. House,6,LIB,Tom Ferkinhoff,16,2,8,26
Decatur,Adams Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Adams Township,State Representative,55,REP,Cindy Meyer Ziemke,280,48,192,520
Decatur,Clay Township,Registered Voters,,,,,,,778
Decatur,Clay Township,Ballots Cast,,,,327,61,190,578
Decatur,Clay Township,President,,REP,Donald J Trump,274,36,150,460
Decatur,Clay Township,President,,DEM,Joseph R Biden,38,22,33,93
Decatur,Clay Township,President,,LIB,Jo Jorgensen,10,1,5,16
Decatur,Clay Township,President,,,Write-In,3,0,0,3
Decatur,Clay Township,Governor,,REP,Eric Holcomb,205,40,113,358
Decatur,Clay Township,Governor,,DEM,Woodrow (Woody) Myers,17,14,27,58
Decatur,Clay Township,Governor,,LIB,Donald G Rainwater II,101,5,47,153
Decatur,Clay Township,Attorney General,,REP,Todd Rokita,258,37,142,437
Decatur,Clay Township,Attorney General,,DEM,Jonathan Weinzapfel,48,21,33,102
Decatur,Clay Township,U.S. House,6,REP,Greg Pence,267,33,148,448
Decatur,Clay Township,U.S. House,6,DEM,Jeannine Lee Lake,32,24,27,83
Decatur,Clay Township,U.S. House,6,LIB,Tom Ferkinhoff,26,2,9,37
Decatur,Clay Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Clay Township,State Representative,55,REP,Cindy Meyer Ziemke,283,44,150,477
Decatur,Clinton Township,Registered Voters,,,,,,,350
Decatur,Clinton Township,Ballots Cast,,,,95,26,152,273
Decatur,Clinton Township,President,,REP,Donald J Trump,89,17,128,234
Decatur,Clinton Township,President,,DEM,Joseph R Biden,5,6,18,29
Decatur,Clinton Township,President,,LIB,Jo Jorgensen,0,3,1,4
Decatur,Clinton Township,President,,,Write-In,0,0,0,0
Decatur,Clinton Township,Governor,,REP,Eric Holcomb,49,17,96,162
Decatur,Clinton Township,Governor,,DEM,Woodrow (Woody) Myers,3,5,15,23
Decatur,Clinton Township,Governor,,LIB,Donald G Rainwater II,40,4,38,82
Decatur,Clinton Township,Attorney General,,REP,Todd Rokita,81,20,126,227
Decatur,Clinton Township,Attorney General,,DEM,Jonathan Weinzapfel,7,6,20,33
Decatur,Clinton Township,U.S. House,6,REP,Greg Pence,83,17,129,229
Decatur,Clinton Township,U.S. House,6,DEM,Jeannine Lee Lake,5,8,17,30
Decatur,Clinton Township,U.S. House,6,LIB,Tom Ferkinhoff,3,1,1,5
Decatur,Clinton Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Clinton Township,State Representative,55,REP,Cindy Meyer Ziemke,86,22,132,240
Decatur,Fugit Township,Registered Voters,,,,,,,1419
Decatur,Fugit Township,Ballots Cast,,,,613,98,398,1109
Decatur,Fugit Township,President,,REP,Donald J Trump,519,41,302,862
Decatur,Fugit Township,President,,DEM,Joseph R Biden,71,49,91,211
Decatur,Fugit Township,President,,LIB,Jo Jorgensen,18,6,4,28
Decatur,Fugit Township,President,,,Write-In,1,0,0,1
Decatur,Fugit Township,Governor,,REP,Eric Holcomb,399,58,297,751
Decatur,Fugit Township,Governor,,DEM,Woodrow (Woody) Myers,41,34,45,120
Decatur,Fugit Township,Governor,,LIB,Donald G Rainwater II,169,4,56,229
Decatur,Fugit Township,Attorney General,,REP,Todd Rokita,497,51,304,852
Decatur,Fugit Township,Attorney General,,DEM,Jonathan Weinzapfel,90,45,75,210
Decatur,Fugit Township,U.S. House,6,REP,Greg Pence,525,50,308,883
Decatur,Fugit Township,U.S. House,6,DEM,Jeannine Lee Lake,60,45,71,176
Decatur,Fugit Township,U.S. House,6,LIB,Tom Ferkinhoff,24,1,14,39
Decatur,Fugit Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Fugit Township,State Representative,55,REP,Cindy Meyer Ziemke,531,62,325,918
Decatur,Jackson Township,Registered Voters,,,,,,,677
Decatur,Jackson Township,Ballots Cast,,,,245,56,209,510
Decatur,Jackson Township,President,,REP,Donald J Trump,217,28,177,422
Decatur,Jackson Township,President,,DEM,Joseph R Biden,20,26,27,73
Decatur,Jackson Township,President,,LIB,Jo Jorgensen,5,0,2,7
Decatur,Jackson Township,President,,,Write-In,0,1,0,1
Decatur,Jackson Township,Governor,,REP,Eric Holcomb,154,34,152,340
Decatur,Jackson Township,Governor,,DEM,Woodrow (Woody) Myers,16,14,15,45
Decatur,Jackson Township,Governor,,LIB,Donald G Rainwater II,71,2,40,113
Decatur,Jackson Township,Attorney General,,REP,Todd Rokita,198,29,167,394
Decatur,Jackson Township,Attorney General,,DEM,Jonathan Weinzapfel,38,22,36,96
Decatur,Jackson Township,U.S. House,6,REP,Greg Pence,212,27,173,412
Decatur,Jackson Township,U.S. House,6,DEM,Jeannine Lee Lake,19,23,25,67
Decatur,Jackson Township,U.S. House,6,LIB,Tom Ferkinhoff,11,2,8,21
Decatur,Jackson Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Jackson Township,State Representative,67,REP,Randy Erye,223,39,186,448
Decatur,Marion Township,Registered Voters,,,,,,,1180
Decatur,Marion Township,Ballots Cast,,,,431,86,374,891
Decatur,Marion Township,President,,REP,Donald J Trump,382,50,323,755
Decatur,Marion Township,President,,DEM,Joseph R Biden,40,32,45,117
Decatur,Marion Township,President,,LIB,Jo Jorgensen,6,1,5,12
Decatur,Marion Township,President,,,Write-In,0,0,0,0
Decatur,Marion Township,Governor,,REP,Eric Holcomb,277,56,259,592
Decatur,Marion Township,Governor,,DEM,Woodrow (Woody) Myers,22,20,27,69
Decatur,Marion Township,Governor,,LIB,Donald G Rainwater II,129,5,86,220
Decatur,Marion Township,Attorney General,,REP,Todd Rokita,358,54,311,723
Decatur,Marion Township,Attorney General,,DEM,Jonathan Weinzapfel,59,27,50,136
Decatur,Marion Township,U.S. House,6,REP,Greg Pence,385,53,326,764
Decatur,Marion Township,U.S. House,6,DEM,Jeannine Lee Lake,34,28,38,100
Decatur,Marion Township,U.S. House,6,LIB,Tom Ferkinhoff,8,1,7,16
Decatur,Marion Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Marion Township,State Representative,67,REP,Randy Erye,404,67,345,816
Decatur,Saltcreek Township,Registered Voters,,,,,,,841
Decatur,Saltcreek Township,Ballots Cast,,,,406,46,195,647
Decatur,Saltcreek Township,President,,REP,Donald J Trump,358,27,157,542
Decatur,Saltcreek Township,President,,DEM,Joseph R Biden,38,19,31,88
Decatur,Saltcreek Township,President,,LIB,Jo Jorgensen,9,0,3,12
Decatur,Saltcreek Township,President,,,Write-In,0,0,2,2
Decatur,Saltcreek Township,Governor,,REP,Eric Holcomb,278,27,134,439
Decatur,Saltcreek Township,Governor,,DEM,Woodrow (Woody) Myers,23,14,16,53
Decatur,Saltcreek Township,Governor,,LIB,Donald G Rainwater II,98,4,45,147
Decatur,Saltcreek Township,Attorney General,,REP,Todd Rokita,338,28,152,518
Decatur,Saltcreek Township,Attorney General,,DEM,Jonathan Weinzapfel,54,15,36,105
Decatur,Saltcreek Township,U.S. House,6,REP,Greg Pence,352,27,157,536
Decatur,Saltcreek Township,U.S. House,6,DEM,Jeannine Lee Lake,36,16,27,79
Decatur,Saltcreek Township,U.S. House,6,LIB,Tom Ferkinhoff,12,1,11,24
Decatur,Saltcreek Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Saltcreek Township,State Representative,67,REP,Randy Erye,372,34,165,571
Decatur,Westport Town,Registered Voters,,,,,,,866
Decatur,Westport Town,Ballots Cast,,,,400,59,118,577
Decatur,Westport Town,President,,REP,Donald J Trump,334,34,88,456
Decatur,Westport Town,President,,DEM,Joseph R Biden,49,22,27,98
Decatur,Westport Town,President,,LIB,Jo Jorgensen,11,2,1,14
Decatur,Westport Town,President,,,Write-In,1,0,0,1
Decatur,Westport Town,Governor,,REP,Eric Holcomb,246,38,72,356
Decatur,Westport Town,Governor,,DEM,Woodrow (Woody) Myers,37,13,23,73
Decatur,Westport Town,Governor,,LIB,Donald G Rainwater II,111,5,23,139
Decatur,Westport Town,Attorney General,,REP,Todd Rokita,303,33,84,420
Decatur,Westport Town,Attorney General,,DEM,Jonathan Weinzapfel,75,22,29,126
Decatur,Westport Town,U.S. House,6,REP,Greg Pence,329,36,90,455
Decatur,Westport Town,U.S. House,6,DEM,Jeannine Lee Lake,52,18,24,94
Decatur,Westport Town,U.S. House,6,LIB,Tom Ferkinhoff,11,3,3,17
Decatur,Westport Town,U.S. House,6,,Write-In,0,0,0,0
Decatur,Westport Town,State Representative,67,REP,Randy Erye,352,42,100,494
Decatur,Sandcreek Township North,Registered Voters,,,,,,,643
Decatur,Sandcreek Township North,Ballots Cast,,,,270,33,171,474
Decatur,Sandcreek Township North,President,,REP,Donald J Trump,242,17,135,394
Decatur,Sandcreek Township North,President,,DEM,Joseph R Biden,21,15,29,65
Decatur,Sandcreek Township North,President,,LIB,Jo Jorgensen,4,1,2,7
Decatur,Sandcreek Township North,President,,,Write-In,2,0,1,3
Decatur,Sandcreek Township North,Governor,,REP,Eric Holcomb,171,17,108,296
Decatur,Sandcreek Township North,Governor,,DEM,Woodrow (Woody) Myers,19,10,19,48
Decatur,Sandcreek Township North,Governor,,LIB,Donald G Rainwater II,77,6,41,124
Decatur,Sandcreek Township North,Attorney General,,REP,Todd Rokita,218,18,125,361
Decatur,Sandcreek Township North,Attorney General,,DEM,Jonathan Weinzapfel,36,12,33,81
Decatur,Sandcreek Township North,U.S. House,6,REP,Greg Pence,235,17,132,384
Decatur,Sandcreek Township North,U.S. House,6,DEM,Jeannine Lee Lake,22,14,30,66
Decatur,Sandcreek Township North,U.S. House,6,LIB,Tom Ferkinhoff,9,0,6,15
Decatur,Sandcreek Township North,U.S. House,6,,Write-In,0,0,0,0
Decatur,Sandcreek Township North,State Representative,67,REP,Randy Erye,246,21,145,412
Decatur,Sandcreek Township South,Registered Voters,,,,,,,558
Decatur,Sandcreek Township South,Ballots Cast,,,,252,28,123,403
Decatur,Sandcreek Township South,President,,REP,Donald J Trump,219,11,92,322
Decatur,Sandcreek Township South,President,,DEM,Joseph R Biden,17,15,30,62
Decatur,Sandcreek Township South,President,,LIB,Jo Jorgensen,9,1,0,10
Decatur,Sandcreek Township South,President,,,Write-In,1,0,0,1
Decatur,Sandcreek Township South,Governor,,REP,Eric Holcomb,150,16,81,247
Decatur,Sandcreek Township South,Governor,,DEM,Woodrow (Woody) Myers,16,9,22,47
Decatur,Sandcreek Township South,Governor,,LIB,Donald G Rainwater II,84,1,19,104
Decatur,Sandcreek Township South,Attorney General,,REP,Todd Rokita,197,10,85,292
Decatur,Sandcreek Township South,Attorney General,,DEM,Jonathan Weinzapfel,36,14,30,80
Decatur,Sandcreek Township South,U.S. House,6,REP,Greg Pence,216,11,91,318
Decatur,Sandcreek Township South,U.S. House,6,DEM,Jeannine Lee Lake,23,13,28,64
Decatur,Sandcreek Township South,U.S. House,6,LIB,Tom Ferkinhoff,9,1,2,12
Decatur,Sandcreek Township South,U.S. House,6,,Write-In,0,0,0,0
Decatur,Sandcreek Township South,State Representative,67,REP,Randy Erye,227,17,102,346
Decatur,Washington Township,Registered Voters,,,,,,,1311
Decatur,Washington Township,Ballots Cast,,,,364,106,543,1013
Decatur,Washington Township,President,,REP,Donald J Trump,311,57,435,803
Decatur,Washington Township,President,,DEM,Joseph R Biden,44,47,96,187
Decatur,Washington Township,President,,LIB,Jo Jorgensen,5,0,8,13
Decatur,Washington Township,President,,,Write-In,0,0,0,0
Decatur,Washington Township,Governor,,REP,Eric Holcomb,229,80,384,693
Decatur,Washington Township,Governor,,DEM,Woodrow (Woody) Myers,33,21,56,110
Decatur,Washington Township,Governor,,LIB,Donald G Rainwater II,99,3,102,204
Decatur,Washington Township,Attorney General,,REP,Todd Rokita,297,70,418,785
Decatur,Washington Township,Attorney General,,DEM,Jonathan Weinzapfel,44,33,107,184
Decatur,Washington Township,U.S. House,6,REP,Greg Pence,311,69,419,799
Decatur,Washington Township,U.S. House,6,DEM,Jeannine Lee Lake,38,36,95,169
Decatur,Washington Township,U.S. House,6,LIB,Tom Ferkinhoff,9,1,14,24
Decatur,Washington Township,U.S. House,6,,Write-In,0,0,0,0
Decatur,Washington Township,State Representative,55,REP,Cindy Meyer Ziemke,320,88,470,878
Decatur,St. Paul Town,Registered Voters,,,,,,,381
Decatur,St. Paul Town,Ballots Cast,,,,171,18,52,241
Decatur,St. Paul Town,President,,REP,Donald J Trump,145,7,43,195
Decatur,St. Paul Town,President,,DEM,Joseph R Biden,15,11,7,33
Decatur,St. Paul Town,President,,LIB,Jo Jorgensen,8,0,2,10
Decatur,St. Paul Town,President,,,Write-In,0,0,0,0
Decatur,St. Paul Town,Governor,,REP,Eric Holcomb,88,13,32,133
Decatur,St. Paul Town,Governor,,DEM,Woodrow (Woody) Myers,10,4,4,18
Decatur,St. Paul Town,Governor,,LIB,Donald G Rainwater II,70,1,16,87
Decatur,St. Paul Town,Attorney General,,REP,Todd Rokita,127,8,38,173
Decatur,St. Paul Town,Attorney General,,DEM,Jonathan Weinzapfel,29,10,8,47
Decatur,St. Paul Town,U.S. House,6,REP,Greg Pence,144,7,43,194
Decatur,St. Paul Town,U.S. House,6,DEM,Jeannine Lee Lake,16,11,6,33
Decatur,St. Paul Town,U.S. House,6,LIB,Tom Ferkinhoff,9,0,3,12
Decatur,St. Paul Town,U.S. House,6,,Write-In,0,0,0,0
Decatur,St. Paul Town,State Representative,55,REP,Cindy Meyer Ziemke,150,14,45,209
