county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Parke,Adams 3,Governor,,Myers / Lawson,DEM,13,15,55,83
Parke,Adams 3,Governor,,Rainwater II / Henry,LIB,43,2,55,100
Parke,Adams 3,Attorney General,,Todd Rokita,REP,151,19,228,398
Parke,Adams 3,Attorney General,,Jonathan Weinzapfel,DEM,29,16,74,119
Parke,Adams 3,U.S. House,8,Larry D. Bucshon,REP,161,19,231,411
Parke,Adams 3,U.S. House,8,E. Thomasina Marsili,DEM,18,16,74,108
Parke,Adams 3,U.S. House,8,James D. Rodenberger,LIB,8,2,7,17
Parke,Adams 3,U.S. House,8,Write-In,,1,0,0,1
Parke,Adams 3,State Representative,42,Alan Morrison,REP,130,18,207,355
Parke,Adams 3,State Representative,42,Amy Burke Adams,DEM,54,19,105,178
Parke,Adams 4,Registered Voters,,,,,,,892
Parke,Adams 4,Ballots Cast,,,,218,51,318,587
Parke,Adams 4,President,,Trump / Pence,REP,185,31,248,464
Parke,Adams 4,President,,Biden / Harris,DEM,26,17,61,104
Parke,Adams 4,President,,Jorgensen / Cohen,LIB,6,0,5,11
Parke,Adams 4,President,,Write-In,,0,0,0,0
Parke,Adams 4,Governor,,Holcomb / Crouch,REP,138,38,224,400
Parke,Adams 4,Governor,,Myers / Lawson,DEM,20,7,49,76
Parke,Adams 4,Governor,,Rainwater II / Henry,LIB,57,2,37,96
Parke,Adams 4,Attorney General,,Todd Rokita,REP,171,36,231,438
Parke,Adams 4,Attorney General,,Jonathan Weinzapfel,DEM,34,12,69,115
Parke,Adams 4,U.S. House,8,Larry D. Bucshon,REP,182,34,246,462
Parke,Adams 4,U.S. House,8,E. Thomasina Marsili,DEM,18,13,58,89
Parke,Adams 4,U.S. House,8,James D. Rodenberger,LIB,15,0,6,21
Parke,Adams 4,U.S. House,8,Write-In,,0,0,0,0
Parke,Adams 4,State Representative,42,Alan Morrison,REP,162,34,215,411
Parke,Adams 4,State Representative,42,Amy Burke Adams,DEM,51,13,92,156
Parke,Florida 1,Registered Voters,,,,,,,1018
Parke,Florida 1,Ballots Cast,,,,482,41,163,686
Parke,Florida 1,President,,Trump / Pence,REP,388,15,128,531
Parke,Florida 1,President,,Biden / Harris,DEM,78,25,33,136
Parke,Florida 1,President,,Jorgensen / Cohen,LIB,12,0,1,13
Parke,Florida 1,President,,Write-In,,0,0,0,0
Parke,Florida 1,Governor,,Holcomb / Crouch,REP,325,18,118,461
Parke,Florida 1,Governor,,Myers / Lawson,DEM,66,22,31,119
Parke,Florida 1,Governor,,Rainwater II / Henry,LIB,84,1,12,97
Parke,Florida 1,Attorney General,,Todd Rokita,REP,354,16,123,493
Parke,Florida 1,Attorney General,,Jonathan Weinzapfel,DEM,106,23,33,162
Parke,Florida 1,U.S. House,8,Larry D. Bucshon,REP,369,13,123,505
Parke,Florida 1,U.S. House,8,E. Thomasina Marsili,DEM,76,24,33,133
Parke,Florida 1,U.S. House,8,James D. Rodenberger,LIB,26,1,3,30
Parke,Florida 1,U.S. House,8,Write-In,,0,0,0,0
Parke,Florida 1,State Representative,42,Alan Morrison,REP,346,9,116,471
Parke,Florida 1,State Representative,42,Amy Burke Adams,DEM,118,28,45,191
Parke,Florida 2,Registered Voters,,,,,,,776
Parke,Florida 2,Ballots Cast,,,,293,45,135,473
Parke,Florida 2,President,,Trump / Pence,REP,229,28,106,363
Parke,Florida 2,President,,Biden / Harris,DEM,59,17,24,100
Parke,Florida 2,President,,Jorgensen / Cohen,LIB,2,0,1,3
Parke,Florida 2,President,,Write-In,,0,0,0,0
Parke,Florida 2,Governor,,Holcomb / Crouch,REP,203,28,107,338
Parke,Florida 2,Governor,,Myers / Lawson,DEM,42,16,19,77
Parke,Florida 2,Governor,,Rainwater II / Henry,LIB,45,1,7,53
Parke,Florida 2,Attorney General,,Todd Rokita,REP,203,29,107,339
Parke,Florida 2,Attorney General,,Jonathan Weinzapfel,DEM,78,16,23,117
Parke,Florida 2,U.S. House,8,Larry D. Bucshon,REP,225,27,106,358
Parke,Florida 2,U.S. House,8,E. Thomasina Marsili,DEM,53,16,23,92
Parke,Florida 2,U.S. House,8,James D. Rodenberger,LIB,10,0,2,12
Parke,Florida 2,U.S. House,8,Write-In,,0,0,0,0
Parke,Florida 2,State Representative,42,Alan Morrison,REP,196,24,100,320
Parke,Florida 2,State Representative,42,Amy Burke Adams,DEM,93,17,30,140
Parke,Greene,Registered Voters,,,,,,,279
Parke,Greene,Ballots Cast,,,,126,15,74,215
Parke,Greene,President,,Trump / Pence,REP,114,6,62,182
Parke,Greene,President,,Biden / Harris,DEM,11,8,10,29
Parke,Greene,President,,Jorgensen / Cohen,LIB,0,0,0,0
Parke,Greene,President,,Write-In,,0,0,0,0
Parke,Greene,Governor,,Holcomb / Crouch,REP,82,11,52,145
Parke,Greene,Governor,,Myers / Lawson,DEM,7,4,8,19
Parke,Greene,Governor,,Rainwater II / Henry,LIB,33,0,11,44
Parke,Greene,Attorney General,,Todd Rokita,REP,100,10,63,173
Parke,Greene,Attorney General,,Jonathan Weinzapfel,DEM,20,5,10,35
Parke,Greene,U.S. House,8,Larry D. Bucshon,REP,108,11,56,175
Parke,Greene,U.S. House,8,E. Thomasina Marsili,DEM,9,4,10,23
Parke,Greene,U.S. House,8,James D. Rodenberger,LIB,4,0,2,6
Parke,Greene,U.S. House,8,Write-In,,0,0,0,0
Parke,Greene,State Representative,44,Beau Baird,REP,113,11,62,186
Parke,Howard,Registered Voters,,,,,,,191
Parke,Howard,Ballots Cast,,,,60,21,58,139
Parke,Howard,President,,Trump / Pence,REP,43,8,39,90
Parke,Howard,President,,Biden / Harris,DEM,17,13,18,48
Parke,Howard,President,,Jorgensen / Cohen,LIB,0,0,1,1
Parke,Howard,President,,Write-In,,0,0,0,0
Parke,Howard,Governor,,Holcomb / Crouch,REP,44,11,31,86
Parke,Howard,Governor,,Myers / Lawson,DEM,13,10,14,37
Parke,Howard,Governor,,Rainwater II / Henry,LIB,3,0,13,16
Parke,Howard,Attorney General,,Todd Rokita,REP,42,10,38,90
Parke,Howard,Attorney General,,Jonathan Weinzapfel,DEM,18,10,19,47
Parke,Howard,U.S. House,8,Larry D. Bucshon,REP,44,9,39,92
Parke,Howard,U.S. House,8,E. Thomasina Marsili,DEM,16,11,16,43
Parke,Howard,U.S. House,8,James D. Rodenberger,LIB,0,0,3,3
Parke,Howard,U.S. House,8,Write-In,,0,0,0,0
Parke,Howard,State Representative,42,Alan Morrison,REP,42,9,39,90
Parke,Howard,State Representative,42,Amy Burke Adams,DEM,18,12,19,49
Parke,Jackson,Registered Voters,,,,,,,532
Parke,Jackson,Ballots Cast,,,,176,21,140,337
Parke,Jackson,President,,Trump / Pence,REP,154,14,105,273
Parke,Jackson,President,,Biden / Harris,DEM,18,7,35,60
Parke,Jackson,President,,Jorgensen / Cohen,LIB,4,0,0,4
Parke,Jackson,President,,Write-In,,0,0,0,0
Parke,Jackson,Governor,,Holcomb / Crouch,REP,110,14,106,230
Parke,Jackson,Governor,,Myers / Lawson,DEM,16,7,22,45
Parke,Jackson,Governor,,Rainwater II / Henry,LIB,49,0,12,61
Parke,Jackson,Attorney General,,Todd Rokita,REP,136,12,98,246
Parke,Jackson,Attorney General,,Jonathan Weinzapfel,DEM,28,8,40,76
Parke,Jackson,U.S. House,8,Larry D. Bucshon,REP,148,13,102,263
Parke,Jackson,U.S. House,8,E. Thomasina Marsili,DEM,19,8,33,60
Parke,Jackson,U.S. House,8,James D. Rodenberger,LIB,7,0,2,9
Parke,Jackson,U.S. House,8,Write-In,,0,0,0,0
Parke,Jackson,State Representative,44,Beau Baird,REP,153,13,107,273
Parke,Liberty,Registered Voters,,,,,,,439
Parke,Liberty,Ballots Cast,,,,217,22,57,296
Parke,Liberty,President,,Trump / Pence,REP,166,14,48,228
Parke,Liberty,President,,Biden / Harris,DEM,41,8,9,58
Parke,Liberty,President,,Jorgensen / Cohen,LIB,3,0,0,3
Parke,Liberty,President,,Write-In,,0,0,0,0
Parke,Liberty,Governor,,Holcomb / Crouch,REP,122,14,31,167
Parke,Liberty,Governor,,Myers / Lawson,DEM,32,6,11,49
Parke,Liberty,Governor,,Rainwater II / Henry,LIB,57,0,15,72
Parke,Liberty,Attorney General,,Todd Rokita,REP,163,14,45,222
Parke,Liberty,Attorney General,,Jonathan Weinzapfel,DEM,42,7,9,58
Parke,Liberty,U.S. House,8,Larry D. Bucshon,REP,163,14,44,221
Parke,Liberty,U.S. House,8,E. Thomasina Marsili,DEM,35,7,8,50
Parke,Liberty,U.S. House,8,James D. Rodenberger,LIB,12,0,4,16
Parke,Liberty,U.S. House,8,Write-In,,0,0,0,0
Parke,Liberty,State Representative,42,Alan Morrison,REP,150,13,43,206
Parke,Liberty,State Representative,42,Amy Burke Adams,DEM,57,8,13,78
Parke,Penn,Registered Voters,,,,,,,564
Parke,Penn,Ballots Cast,,,,256,38,106,400
Parke,Penn,President,,Trump / Pence,REP,204,21,72,297
Parke,Penn,President,,Biden / Harris,DEM,41,17,33,91
Parke,Penn,President,,Jorgensen / Cohen,LIB,4,0,1,5
Parke,Penn,President,,Write-In,,3,0,0,3
Parke,Penn,Governor,,Holcomb / Crouch,REP,179,24,70,273
Parke,Penn,Governor,,Myers / Lawson,DEM,28,13,27,68
Parke,Penn,Governor,,Rainwater II / Henry,LIB,43,0,9,52
Parke,Penn,Attorney General,,Todd Rokita,REP,186,20,73,279
Parke,Penn,Attorney General,,Jonathan Weinzapfel,DEM,54,17,27,98
Parke,Penn,U.S. House,8,Larry D. Bucshon,REP,198,21,72,291
Parke,Penn,U.S. House,8,E. Thomasina Marsili,DEM,34,15,29,78
Parke,Penn,U.S. House,8,James D. Rodenberger,LIB,18,1,3,22
Parke,Penn,U.S. House,8,Write-In,,0,0,0,0
Parke,Penn,State Representative,42,Alan Morrison,REP,180,19,65,264
Parke,Penn,State Representative,42,Amy Burke Adams,DEM,71,18,38,127
Parke,Raccoon,Registered Voters,,,,,,,512
Parke,Raccoon,Ballots Cast,,,,186,38,132,356
Parke,Raccoon,President,,Trump / Pence,REP,155,18,103,276
Parke,Raccoon,President,,Biden / Harris,DEM,25,20,24,69
Parke,Raccoon,President,,Jorgensen / Cohen,LIB,4,0,1,5
Parke,Raccoon,President,,Write-In,,0,0,0,0
Parke,Raccoon,Governor,,Holcomb / Crouch,REP,133,21,97,251
Parke,Raccoon,Governor,,Myers / Lawson,DEM,18,14,19,51
Parke,Raccoon,Governor,,Rainwater II / Henry,LIB,34,3,10,47
Parke,Raccoon,Attorney General,,Todd Rokita,REP,146,18,99,263
Parke,Raccoon,Attorney General,,Jonathan Weinzapfel,DEM,32,20,24,76
Parke,Raccoon,U.S. House,8,Larry D. Bucshon,REP,151,18,101,270
Parke,Raccoon,U.S. House,8,E. Thomasina Marsili,DEM,25,20,23,68
Parke,Raccoon,U.S. House,8,James D. Rodenberger,LIB,6,0,2,8
Parke,Raccoon,U.S. House,8,Write-In,,0,0,0,0
Parke,Raccoon,State Representative,42,Alan Morrison,REP,145,16,95,256
Parke,Raccoon,State Representative,42,Amy Burke Adams,DEM,38,22,32,92
Parke,Reserve,Registered Voters,,,,,,,887
Parke,Reserve,Ballots Cast,,,,322,30,165,517
Parke,Reserve,President,,Trump / Pence,REP,247,16,120,383
Parke,Reserve,President,,Biden / Harris,DEM,57,14,41,112
Parke,Reserve,President,,Jorgensen / Cohen,LIB,9,0,1,10
Parke,Reserve,President,,Write-In,,4,0,0,4
Parke,Reserve,Governor,,Holcomb / Crouch,REP,216,17,105,338
Parke,Reserve,Governor,,Myers / Lawson,DEM,44,11,32,87
Parke,Reserve,Governor,,Rainwater II / Henry,LIB,53,2,23,78
Parke,Reserve,Attorney General,,Todd Rokita,REP,215,14,115,344
Parke,Reserve,Attorney General,,Jonathan Weinzapfel,DEM,88,14,43,145
Parke,Reserve,U.S. House,8,Larry D. Bucshon,REP,240,17,118,375
Parke,Reserve,U.S. House,8,E. Thomasina Marsili,DEM,54,13,36,103
Parke,Reserve,U.S. House,8,James D. Rodenberger,LIB,19,0,5,24
Parke,Reserve,U.S. House,8,Write-In,,0,0,0,0
Parke,Reserve,State Representative,42,Alan Morrison,REP,206,17,103,326
Parke,Reserve,State Representative,42,Amy Burke Adams,DEM,107,13,57,177
Parke,Sugar Creek,Registered Voters,,,,,,,181
Parke,Sugar Creek,Ballots Cast,,,,59,15,39,113
Parke,Sugar Creek,President,,Trump / Pence,REP,40,9,28,77
Parke,Sugar Creek,President,,Biden / Harris,DEM,17,6,8,31
Parke,Sugar Creek,President,,Jorgensen / Cohen,LIB,0,0,2,2
Parke,Sugar Creek,President,,Write-In,,0,0,0,0
Parke,Sugar Creek,Governor,,Holcomb / Crouch,REP,34,13,22,69
Parke,Sugar Creek,Governor,,Myers / Lawson,DEM,7,1,8,16
Parke,Sugar Creek,Governor,,Rainwater II / Henry,LIB,16,1,8,25
Parke,Sugar Creek,Attorney General,,Todd Rokita,REP,34,12,25,71
Parke,Sugar Creek,Attorney General,,Jonathan Weinzapfel,DEM,19,3,10,32
Parke,Sugar Creek,U.S. House,8,Larry D. Bucshon,REP,35,9,28,72
Parke,Sugar Creek,U.S. House,8,E. Thomasina Marsili,DEM,17,5,9,31
Parke,Sugar Creek,U.S. House,8,James D. Rodenberger,LIB,4,1,1,6
Parke,Sugar Creek,U.S. House,8,Write-In,,0,0,0,0
Parke,Sugar Creek,State Representative,42,Alan Morrison,REP,34,11,27,72
Parke,Sugar Creek,State Representative,42,Amy Burke Adams,DEM,20,4,9,33
Parke,Union,Registered Voters,,,,,,,1156
Parke,Union,Ballots Cast,,,,382,65,375,822
Parke,Union,President,,Trump / Pence,REP,314,34,273,621
Parke,Union,President,,Biden / Harris,DEM,52,30,91,173
Parke,Union,President,,Jorgensen / Cohen,LIB,13,0,5,18
Parke,Union,President,,Write-In,,1,0,0,1
Parke,Union,Governor,,Holcomb / Crouch,REP,256,38,250,544
Parke,Union,Governor,,Myers / Lawson,DEM,40,23,79,142
Parke,Union,Governor,,Rainwater II / Henry,LIB,79,2,41,122
Parke,Union,Attorney General,,Todd Rokita,REP,263,35,265,563
Parke,Union,Attorney General,,Jonathan Weinzapfel,DEM,91,29,92,212
Parke,Union,U.S. House,8,Larry D. Bucshon,REP,295,36,270,601
Parke,Union,U.S. House,8,E. Thomasina Marsili,DEM,47,25,86,158
Parke,Union,U.S. House,8,James D. Rodenberger,LIB,24,2,9,35
Parke,Union,U.S. House,8,Write-In,,0,0,0,0
Parke,Union,State Representative,44,Beau Baird,REP,321,48,289,658
Parke,Wabash,Registered Voters,,,,,,,476
Parke,Wabash,Ballots Cast,,,,119,32,164,315
Parke,Wabash,President,,Trump / Pence,REP,93,10,122,225
Parke,Wabash,President,,Biden / Harris,DEM,23,20,36,79
Parke,Wabash,President,,Jorgensen / Cohen,LIB,3,1,2,6
Parke,Wabash,President,,Write-In,,0,0,0,0
Parke,Wabash,Governor,,Holcomb / Crouch,REP,91,15,119,225
Parke,Wabash,Governor,,Myers / Lawson,DEM,16,15,24,55
Parke,Wabash,Governor,,Rainwater II / Henry,LIB,9,1,16,26
Parke,Wabash,Attorney General,,Todd Rokita,REP,88,13,120,221
Parke,Wabash,Attorney General,,Jonathan Weinzapfel,DEM,23,17,33,73
Parke,Wabash,U.S. House,8,Larry D. Bucshon,REP,93,15,121,229
Parke,Wabash,U.S. House,8,E. Thomasina Marsili,DEM,20,16,33,69
Parke,Wabash,U.S. House,8,James D. Rodenberger,LIB,4,0,3,7
Parke,Wabash,U.S. House,8,Write-In,,0,0,0,0
Parke,Wabash,State Representative,42,Alan Morrison,REP,79,13,114,206
Parke,Wabash,State Representative,42,Amy Burke Adams,DEM,38,17,45,100
Parke,Washington,Registered Voters,,,,,,,606
Parke,Washington,Ballots Cast,,,,215,29,160,404
Parke,Washington,President,,Trump / Pence,REP,192,11,111,314
Parke,Washington,President,,Biden / Harris,DEM,21,16,48,85
Parke,Washington,President,,Jorgensen / Cohen,LIB,0,2,1,3
Parke,Washington,President,,Write-In,,0,0,0,0
Parke,Washington,Governor,,Holcomb / Crouch,REP,144,16,107,267
Parke,Washington,Governor,,Myers / Lawson,DEM,24,11,30,65
Parke,Washington,Governor,,Rainwater II / Henry,LIB,44,1,22,67
Parke,Washington,Attorney General,,Todd Rokita,REP,170,14,111,295
Parke,Washington,Attorney General,,Jonathan Weinzapfel,DEM,32,14,44,90
Parke,Washington,U.S. House,8,Larry D. Bucshon,REP,177,12,116,305
Parke,Washington,U.S. House,8,E. Thomasina Marsili,DEM,28,17,38,83
Parke,Washington,U.S. House,8,James D. Rodenberger,LIB,4,0,3,7
Parke,Washington,U.S. House,8,Write-In,,0,0,0,0
Parke,Washington,State Representative,42,Alan Morrison,REP,163,11,98,272
Parke,Washington,State Representative,42,Amy Burke Adams,DEM,45,17,59,121
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
