county,precinct,office,district,party,candidate,early_voting,election_day,votes
Washington,Federal,Ballots Cast,,,,,,6
Washington,Federal,Straight Party,,REP,,0,0,0
Washington,Federal,Straight Party,,DEM,,2,0,2
Washington,Federal,Straight Party,,LIB,,0,0,0
Washington,Federal,President,,REP,Donald J Trump,1,0,1
Washington,Federal,President,,DEM,Joseph R Biden,5,0,5
Washington,Federal,President,,LIB,Jo Jorgensen,0,0,0
Washington,Federal,President,,,Brian Carroll (W),0,0,0
Washington,Federal,President,,,Howie Hawkins (W),0,0,0
Washington,Federal,President,,,Over Votes,0,0,0
Washington,Federal,President,,,Under Votes,0,0,0
Washington,Federal,U.S. House,9,,Trey Hollingsworth,1,0,1
Washington,Federal,U.S. House,9,,Andy Ruff,3,0,3
Washington,Federal,U.S. House,9,,Tonya L Millis,0,0,0
Washington,Federal,U.S. House,9,,Over Votes,0,0,0
Washington,Federal,U.S. House,9,,Under Votes,2,0,2
Washington,SAL1,Ballots Cast,,,,,,586
Washington,SAL1,Straight Party,,REP,,94,79,173
Washington,SAL1,Straight Party,,DEM,,34,19,53
Washington,SAL1,Straight Party,,LIB,,3,3,6
Washington,SAL1,President,,REP,Donald J Trump,182,224,406
Washington,SAL1,President,,DEM,Joseph R Biden,93,71,164
Washington,SAL1,President,,LIB,Jo Jorgensen,1,8,9
Washington,SAL1,President,,,Brian Carroll (W),0,0,0
Washington,SAL1,President,,,Howie Hawkins (W),0,0,0
Washington,SAL1,President,,,Over Votes,0,0,0
Washington,SAL1,President,,,Under Votes,2,5,7
Washington,SAL1,Governor,,REP,Eric Holcomb,165,184,349
Washington,SAL1,Governor,,DEM,Woodrow (Woody) Myers,79,58,137
Washington,SAL1,Governor,,LIB,Donald G Rainwater II,33,65,98
Washington,SAL1,Governor,,,Over Votes,0,0,0
Washington,SAL1,Governor,,,Under Votes,1,1,2
Washington,SAL1,Attorney General,,REP,Todd Rokita,180,221,401
Washington,SAL1,Attorney General,,DEM,Jonathan Weinzapfel,93,78,171
Washington,SAL1,Attorney General,,,Over Votes,0,0,0
Washington,SAL1,Attorney General,,,Under Votes,5,9,14
Washington,SAL1,U.S. House,9,,Trey Hollingsworth,181,222,403
Washington,SAL1,U.S. House,9,,Andy Ruff,79,60,139
Washington,SAL1,U.S. House,9,,Tonya L Millis,13,19,32
Washington,SAL1,U.S. House,9,,Over Votes,0,0,0
Washington,SAL1,U.S. House,9,,Under Votes,5,7,12
Washington,SAL1,State Representative,73,,Steve Davisson,228,266,494
Washington,SAL1,State Representative,73,,Over Votes,0,0,0
Washington,SAL1,State Representative,73,,Under Votes,50,42,92
Washington,SAL2,Ballots Cast,,,,,,608
Washington,SAL2,Straight Party,,REP,,105,99,204
Washington,SAL2,Straight Party,,DEM,,38,25,63
Washington,SAL2,Straight Party,,LIB,,1,3,4
Washington,SAL2,President,,REP,Donald J Trump,194,231,425
Washington,SAL2,President,,DEM,Joseph R Biden,103,65,168
Washington,SAL2,President,,LIB,Jo Jorgensen,3,9,12
Washington,SAL2,President,,,Brian Carroll (W),0,0,0
Washington,SAL2,President,,,Howie Hawkins (W),0,0,0
Washington,SAL2,President,,,Over Votes,0,0,0
Washington,SAL2,President,,,Under Votes,1,2,3
Washington,SAL2,Governor,,REP,Eric Holcomb,185,189,374
Washington,SAL2,Governor,,DEM,Woodrow (Woody) Myers,90,59,149
Washington,SAL2,Governor,,LIB,Donald G Rainwater II,19,53,72
Washington,SAL2,Governor,,,Over Votes,0,0,0
Washington,SAL2,Governor,,,Under Votes,7,6,13
Washington,SAL2,Attorney General,,REP,Todd Rokita,191,224,415
Washington,SAL2,Attorney General,,DEM,Jonathan Weinzapfel,94,68,162
Washington,SAL2,Attorney General,,,Over Votes,0,0,0
Washington,SAL2,Attorney General,,,Under Votes,16,15,31
Washington,SAL2,U.S. House,9,,Trey Hollingsworth,197,222,419
Washington,SAL2,U.S. House,9,,Andy Ruff,90,61,151
Washington,SAL2,U.S. House,9,,Tonya L Millis,6,16,22
Washington,SAL2,U.S. House,9,,Over Votes,0,0,0
Washington,SAL2,U.S. House,9,,Under Votes,8,8,16
Washington,SAL2,State Representative,73,,Steve Davisson,244,262,506
Washington,SAL2,State Representative,73,,Over Votes,0,0,0
Washington,SAL2,State Representative,73,,Under Votes,57,45,102
Washington,SAL3,Ballots Cast,,,,,,727
Washington,SAL3,Straight Party,,REP,,93,84,177
Washington,SAL3,Straight Party,,DEM,,32,26,58
Washington,SAL3,Straight Party,,LIB,,3,3,6
Washington,SAL3,President,,REP,Donald J Trump,217,257,474
Washington,SAL3,President,,DEM,Joseph R Biden,133,85,218
Washington,SAL3,President,,LIB,Jo Jorgensen,7,16,23
Washington,SAL3,President,,,Brian Carroll (W),0,0,0
Washington,SAL3,President,,,Howie Hawkins (W),1,0,1
Washington,SAL3,President,,,Over Votes,1,1,2
Washington,SAL3,President,,,Under Votes,3,6,9
Washington,SAL3,Governor,,REP,Eric Holcomb,207,206,413
Washington,SAL3,Governor,,DEM,Woodrow (Woody) Myers,112,78,190
Washington,SAL3,Governor,,LIB,Donald G Rainwater II,36,76,112
Washington,SAL3,Governor,,,Over Votes,0,0,0
Washington,SAL3,Governor,,,Under Votes,7,5,12
Washington,SAL3,Attorney General,,REP,Todd Rokita,222,252,474
Washington,SAL3,Attorney General,,DEM,Jonathan Weinzapfel,118,99,217
Washington,SAL3,Attorney General,,,Over Votes,0,0,0
Washington,SAL3,Attorney General,,,Under Votes,22,14,36
Washington,SAL3,U.S. House,9,,Trey Hollingsworth,229,255,484
Washington,SAL3,U.S. House,9,,Andy Ruff,107,80,187
Washington,SAL3,U.S. House,9,,Tonya L Millis,13,18,31
Washington,SAL3,U.S. House,9,,Over Votes,0,0,0
Washington,SAL3,U.S. House,9,,Under Votes,13,12,25
Washington,SAL3,State Representative,73,,Steve Davisson,285,311,596
Washington,SAL3,State Representative,73,,Over Votes,0,0,0
Washington,SAL3,State Representative,73,,Under Votes,77,54,131
Washington,SAL4,Ballots Cast,,,,,,618
Washington,SAL4,Straight Party,,REP,,86,83,169
Washington,SAL4,Straight Party,,DEM,,27,20,47
Washington,SAL4,Straight Party,,LIB,,1,3,4
Washington,SAL4,President,,REP,Donald J Trump,176,276,452
Washington,SAL4,President,,DEM,Joseph R Biden,99,57,156
Washington,SAL4,President,,LIB,Jo Jorgensen,2,4,6
Washington,SAL4,President,,,Brian Carroll (W),0,0,0
Washington,SAL4,President,,,Howie Hawkins (W),0,0,0
Washington,SAL4,President,,,Over Votes,0,0,0
Washington,SAL4,President,,,Under Votes,2,2,4
Washington,SAL4,Governor,,REP,Eric Holcomb,170,212,382
Washington,SAL4,Governor,,DEM,Woodrow (Woody) Myers,77,59,136
Washington,SAL4,Governor,,LIB,Donald G Rainwater II,29,65,94
Washington,SAL4,Governor,,,Over Votes,0,0,0
Washington,SAL4,Governor,,,Under Votes,3,3,6
Washington,SAL4,Attorney General,,REP,Todd Rokita,176,269,445
Washington,SAL4,Attorney General,,DEM,Jonathan Weinzapfel,95,59,154
Washington,SAL4,Attorney General,,,Over Votes,0,0,0
Washington,SAL4,Attorney General,,,Under Votes,8,11,19
Washington,SAL4,U.S. House,9,,Trey Hollingsworth,177,271,448
Washington,SAL4,U.S. House,9,,Andy Ruff,80,47,127
Washington,SAL4,U.S. House,9,,Tonya L Millis,17,10,27
Washington,SAL4,U.S. House,9,,Over Votes,1,0,1
Washington,SAL4,U.S. House,9,,Under Votes,4,11,15
Washington,SAL4,State Representative,73,,Steve Davisson,227,296,523
