county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Randolph,Winchester 1 2,U.S. House,6,Write-In,,0,0,0,0
Randolph,Winchester 1 2,State Representative,33,John (J.D.) Prescott,REP,178,46,242,466
Randolph,Winchester 1 2,State Representative,33,Julie Snider,DEM,39,38,111,188
Randolph,Winchester 3,Registered Voters,,,,,,,903
Randolph,Winchester 3,Ballots Cast,,,,162,103,359,624
Randolph,Winchester 3,President,,Trump / Pence,REP,113,50,237,400
Randolph,Winchester 3,President,,Biden / Harris,DEM,41,49,115,205
Randolph,Winchester 3,President,,Jorgensen / Cohen,LIB,6,2,4,12
Randolph,Winchester 3,President,,Write-In,,0,0,1,1
Randolph,Winchester 3,Governor,,Holcomb / Crouch,REP,101,69,236,406
Randolph,Winchester 3,Governor,,Myers / Lawson,DEM,26,29,76,131
Randolph,Winchester 3,Governor,,Rainwater II / Henry,LIB,34,4,44,82
Randolph,Winchester 3,Attorney General,,Todd Rokita,REP,111,56,243,410
Randolph,Winchester 3,Attorney General,,Jonathan Weinzapfel,DEM,43,44,102,189
Randolph,Winchester 3,U.S. House,6,Greg Pence,REP,118,47,236,401
Randolph,Winchester 3,U.S. House,6,Jeannine Lee Lake,DEM,31,44,103,178
Randolph,Winchester 3,U.S. House,6,Tom Ferkinhoff,LIB,12,7,17,36
Randolph,Winchester 3,U.S. House,6,Write-In,,0,0,0,0
Randolph,Winchester 3,State Representative,33,John (J.D.) Prescott,REP,116,49,231,396
Randolph,Winchester 3,State Representative,33,Julie Snider,DEM,45,49,119,213
Randolph,Winchester 4,Registered Voters,,,,,,,971
Randolph,Winchester 4,Ballots Cast,,,,149,113,356,618
Randolph,Winchester 4,President,,Trump / Pence,REP,108,63,243,414
Randolph,Winchester 4,President,,Biden / Harris,DEM,31,47,97,175
Randolph,Winchester 4,President,,Jorgensen / Cohen,LIB,10,2,7,19
Randolph,Winchester 4,President,,Write-In,,0,0,0,0
Randolph,Winchester 4,Governor,,Holcomb / Crouch,REP,80,69,228,377
Randolph,Winchester 4,Governor,,Myers / Lawson,DEM,22,35,72,129
Randolph,Winchester 4,Governor,,Rainwater II / Henry,LIB,44,2,44,90
Randolph,Winchester 4,Attorney General,,Todd Rokita,REP,97,67,247,411
Randolph,Winchester 4,Attorney General,,Jonathan Weinzapfel,DEM,37,35,94,166
Randolph,Winchester 4,U.S. House,6,Greg Pence,REP,103,62,237,402
Randolph,Winchester 4,U.S. House,6,Jeannine Lee Lake,DEM,27,40,88,155
Randolph,Winchester 4,U.S. House,6,Tom Ferkinhoff,LIB,15,2,20,37
Randolph,Winchester 4,U.S. House,6,Write-In,,0,0,0,0
Randolph,Winchester 4,State Representative,33,John (J.D.) Prescott,REP,108,69,244,421
Randolph,Winchester 4,State Representative,33,Julie Snider,DEM,37,36,101,174
Randolph,Union City 1,Registered Voters,,,,,,,1097
Randolph,Union City 1,Ballots Cast,,,,241,81,224,546
Randolph,Union City 1,President,,Trump / Pence,REP,178,34,145,357
Randolph,Union City 1,President,,Biden / Harris,DEM,44,47,75,166
Randolph,Union City 1,President,,Jorgensen / Cohen,LIB,13,0,1,14
Randolph,Union City 1,President,,Write-In,,2,0,0,2
Randolph,Union City 1,Governor,,Holcomb / Crouch,REP,156,38,143,337
Randolph,Union City 1,Governor,,Myers / Lawson,DEM,35,40,64,139
Randolph,Union City 1,Governor,,Rainwater II / Henry,LIB,44,1,14,59
Randolph,Union City 1,Attorney General,,Todd Rokita,REP,176,38,144,358
Randolph,Union City 1,Attorney General,,Jonathan Weinzapfel,DEM,53,41,71,165
Randolph,Union City 1,U.S. House,6,Greg Pence,REP,181,32,144,357
Randolph,Union City 1,U.S. House,6,Jeannine Lee Lake,DEM,43,46,74,163
Randolph,Union City 1,U.S. House,6,Tom Ferkinhoff,LIB,11,0,2,13
Randolph,Union City 1,U.S. House,6,Write-In,,0,0,0,0
Randolph,Union City 1,State Representative,33,John (J.D.) Prescott,REP,180,35,150,365
Randolph,Union City 1,State Representative,33,Julie Snider,DEM,51,41,72,164
Randolph,Union City 2,Registered Voters,,,,,,,1136
Randolph,Union City 2,Ballots Cast,,,,298,101,256,655
Randolph,Union City 2,President,,Trump / Pence,REP,227,53,176,456
Randolph,Union City 2,President,,Biden / Harris,DEM,60,45,68,173
Randolph,Union City 2,President,,Jorgensen / Cohen,LIB,10,2,10,22
Randolph,Union City 2,President,,Write-In,,0,0,0,0
Randolph,Union City 2,Governor,,Holcomb / Crouch,REP,182,62,162,406
Randolph,Union City 2,Governor,,Myers / Lawson,DEM,55,28,57,140
Randolph,Union City 2,Governor,,Rainwater II / Henry,LIB,54,5,28,87
Randolph,Union City 2,Attorney General,,Todd Rokita,REP,205,54,178,437
Randolph,Union City 2,Attorney General,,Jonathan Weinzapfel,DEM,74,41,61,176
Randolph,Union City 2,U.S. House,6,Greg Pence,REP,216,51,174,441
Randolph,Union City 2,U.S. House,6,Jeannine Lee Lake,DEM,63,39,64,166
Randolph,Union City 2,U.S. House,6,Tom Ferkinhoff,LIB,13,3,14,30
Randolph,Union City 2,U.S. House,6,Write-In,,0,0,0,0
Randolph,Union City 2,State Representative,33,John (J.D.) Prescott,REP,216,56,177,449
Randolph,Union City 2,State Representative,33,Julie Snider,DEM,75,37,69,181
Randolph,Wayne,Registered Voters,,,,,,,646
Randolph,Wayne,Ballots Cast,,,,180,45,206,431
Randolph,Wayne,President,,Trump / Pence,REP,145,35,160,340
Randolph,Wayne,President,,Biden / Harris,DEM,28,8,40,76
Randolph,Wayne,President,,Jorgensen / Cohen,LIB,5,1,1,7
Randolph,Wayne,President,,Write-In,,0,0,0,0
Randolph,Wayne,Governor,,Holcomb / Crouch,REP,126,39,156,321
Randolph,Wayne,Governor,,Myers / Lawson,DEM,24,5,29,58
Randolph,Wayne,Governor,,Rainwater II / Henry,LIB,26,1,19,46
Randolph,Wayne,Attorney General,,Todd Rokita,REP,145,37,156,338
Randolph,Wayne,Attorney General,,Jonathan Weinzapfel,DEM,28,7,38,73
Randolph,Wayne,U.S. House,6,Greg Pence,REP,145,36,165,346
Randolph,Wayne,U.S. House,6,Jeannine Lee Lake,DEM,26,8,36,70
Randolph,Wayne,U.S. House,6,Tom Ferkinhoff,LIB,5,0,3,8
Randolph,Wayne,U.S. House,6,Write-In,,0,0,0,0
Randolph,Wayne,State Representative,33,John (J.D.) Prescott,REP,145,37,167,349
Randolph,Wayne,State Representative,33,Julie Snider,DEM,30,7,38,75
Randolph,Jackson,Registered Voters,,,,,,,434
Randolph,Jackson,Ballots Cast,,,,127,39,145,311
Randolph,Jackson,President,,Trump / Pence,REP,100,21,116,237
Randolph,Jackson,President,,Biden / Harris,DEM,23,16,25,64
Randolph,Jackson,President,,Jorgensen / Cohen,LIB,3,1,0,4
Randolph,Jackson,President,,Write-In,,0,0,0,0
Randolph,Jackson,Governor,,Holcomb / Crouch,REP,88,29,104,221
Randolph,Jackson,Governor,,Myers / Lawson,DEM,10,8,19,37
Randolph,Jackson,Governor,,Rainwater II / Henry,LIB,28,2,19,49
Randolph,Jackson,Attorney General,,Todd Rokita,REP,97,26,109,232
Randolph,Jackson,Attorney General,,Jonathan Weinzapfel,DEM,27,12,28,67
Randolph,Jackson,U.S. House,6,Greg Pence,REP,103,21,115,239
Randolph,Jackson,U.S. House,6,Jeannine Lee Lake,DEM,18,16,26,60
Randolph,Jackson,U.S. House,6,Tom Ferkinhoff,LIB,6,2,1,9
Randolph,Jackson,U.S. House,6,Write-In,,0,0,0,0
Randolph,Jackson,State Representative,33,John (J.D.) Prescott,REP,105,24,116,245
Randolph,Jackson,State Representative,33,Julie Snider,DEM,21,14,26,61
Randolph,Washington,Registered Voters,,,,,,,1298
Randolph,Washington,Ballots Cast,,,,445,94,367,906
Randolph,Washington,President,,Trump / Pence,REP,371,51,292,714
Randolph,Washington,President,,Biden / Harris,DEM,58,39,70,167
Randolph,Washington,President,,Jorgensen / Cohen,LIB,10,2,2,14
Randolph,Washington,President,,Write-In,,1,0,0,1
Randolph,Washington,Governor,,Holcomb / Crouch,REP,309,49,259,617
Randolph,Washington,Governor,,Myers / Lawson,DEM,47,32,54,133
Randolph,Washington,Governor,,Rainwater II / Henry,LIB,80,10,50,140
Randolph,Washington,Attorney General,,Todd Rokita,REP,344,54,275,673
Randolph,Washington,Attorney General,,Jonathan Weinzapfel,DEM,78,37,71,186
Randolph,Washington,U.S. House,6,Greg Pence,REP,358,49,279,686
Randolph,Washington,U.S. House,6,Jeannine Lee Lake,DEM,55,37,65,157
Randolph,Washington,U.S. House,6,Tom Ferkinhoff,LIB,27,3,17,47
Randolph,Washington,U.S. House,6,Write-In,,0,0,0,0
Randolph,Washington,State Representative,33,John (J.D.) Prescott,REP,355,51,289,695
Randolph,Washington,State Representative,33,Julie Snider,DEM,78,39,68,185
Randolph,Spartansburg,Registered Voters,,,,,,,662
Randolph,Spartansburg,Ballots Cast,,,,197,45,254,496
Randolph,Spartansburg,President,,Trump / Pence,REP,180,20,207,407
Randolph,Spartansburg,President,,Biden / Harris,DEM,16,25,32,73
Randolph,Spartansburg,President,,Jorgensen / Cohen,LIB,1,0,11,12
Randolph,Spartansburg,President,,Write-In,,0,0,0,0
Randolph,Spartansburg,Governor,,Holcomb / Crouch,REP,149,24,192,365
Randolph,Spartansburg,Governor,,Myers / Lawson,DEM,9,18,21,48
Randolph,Spartansburg,Governor,,Rainwater II / Henry,LIB,36,2,34,72
Randolph,Spartansburg,Attorney General,,Todd Rokita,REP,167,19,204,390
Randolph,Spartansburg,Attorney General,,Jonathan Weinzapfel,DEM,22,22,34,78
Randolph,Spartansburg,U.S. House,6,Greg Pence,REP,172,19,197,388
Randolph,Spartansburg,U.S. House,6,Jeannine Lee Lake,DEM,15,19,27,61
Randolph,Spartansburg,U.S. House,6,Tom Ferkinhoff,LIB,6,4,22,32
Randolph,Spartansburg,U.S. House,6,Write-In,,0,0,0,0
Randolph,Spartansburg,State Representative,33,John (J.D.) Prescott,REP,165,22,208,395
Randolph,Spartansburg,State Representative,33,Julie Snider,DEM,25,20,38,83
Randolph,Ward,Registered Voters,,,,,,,684
Randolph,Ward,Ballots Cast,,,,181,63,257,501
Randolph,Ward,President,,Trump / Pence,REP,157,31,200,388
Randolph,Ward,President,,Biden / Harris,DEM,21,30,55,106
Randolph,Ward,President,,Jorgensen / Cohen,LIB,1,1,1,3
Randolph,Ward,President,,Write-In,,0,0,0,0
Randolph,Ward,Governor,,Holcomb / Crouch,REP,121,34,176,331
Randolph,Ward,Governor,,Myers / Lawson,DEM,18,27,35,80
Randolph,Ward,Governor,,Rainwater II / Henry,LIB,39,2,45,86
Randolph,Ward,Attorney General,,Todd Rokita,REP,134,33,197,364
Randolph,Ward,Attorney General,,Jonathan Weinzapfel,DEM,36,30,49,115
Randolph,Ward,U.S. House,6,Greg Pence,REP,145,31,200,376
Randolph,Ward,U.S. House,6,Jeannine Lee Lake,DEM,24,30,45,99
Randolph,Ward,U.S. House,6,Tom Ferkinhoff,LIB,10,1,8,19
Randolph,Ward,U.S. House,6,Write-In,,0,0,0,0
Randolph,Ward,State Representative,33,John (J.D.) Prescott,REP,151,36,193,380
Randolph,Ward,State Representative,33,Julie Snider,DEM,25,26,61,112
Randolph,Ridgeville,Registered Voters,,,,,,,791
Randolph,Ridgeville,Ballots Cast,,,,372,38,128,538
Randolph,Ridgeville,President,,Trump / Pence,REP,321,21,94,436
Randolph,Ridgeville,President,,Biden / Harris,DEM,32,16,30,78
Randolph,Ridgeville,President,,Jorgensen / Cohen,LIB,15,0,1,16
Randolph,Ridgeville,President,,Write-In,,0,0,0,0
Randolph,Ridgeville,Governor,,Holcomb / Crouch,REP,244,25,89,358
Randolph,Ridgeville,Governor,,Myers / Lawson,DEM,27,9,20,56
Randolph,Ridgeville,Governor,,Rainwater II / Henry,LIB,92,1,17,110
Randolph,Ridgeville,Attorney General,,Todd Rokita,REP,290,23,92,405
Randolph,Ridgeville,Attorney General,,Jonathan Weinzapfel,DEM,61,12,29,102
Randolph,Ridgeville,U.S. House,6,Greg Pence,REP,307,21,96,424
Randolph,Ridgeville,U.S. House,6,Jeannine Lee Lake,DEM,41,12,27,80
Randolph,Ridgeville,U.S. House,6,Tom Ferkinhoff,LIB,16,1,2,19
Randolph,Ridgeville,U.S. House,6,Write-In,,0,0,0,0
Randolph,Ridgeville,State Representative,33,John (J.D.) Prescott,REP,299,22,96,417
Randolph,Ridgeville,State Representative,33,Julie Snider,DEM,58,10,29,97
Randolph,Parker,Registered Voters,,,,,,,1129
Randolph,Parker,Ballots Cast,,,,435,86,232,753
Randolph,Parker,President,,Trump / Pence,REP,349,39,155,543
Randolph,Parker,President,,Biden / Harris,DEM,73,45,68,186
Randolph,Parker,President,,Jorgensen / Cohen,LIB,10,0,4,14
Randolph,Parker,President,,Write-In,,1,0,0,1
Randolph,Parker,Governor,,Holcomb / Crouch,REP,297,49,146,492
Randolph,Parker,Governor,,Myers / Lawson,DEM,53,33,48,134
Randolph,Parker,Governor,,Rainwater II / Henry,LIB,79,3,31,113
Randolph,Parker,Attorney General,,Todd Rokita,REP,340,41,147,528
Randolph,Parker,Attorney General,,Jonathan Weinzapfel,DEM,73,43,68,184
Randolph,Parker,U.S. House,6,Greg Pence,REP,349,42,149,540
Randolph,Parker,U.S. House,6,Jeannine Lee Lake,DEM,68,43,64,175
Randolph,Parker,U.S. House,6,Tom Ferkinhoff,LIB,9,1,10,20
Randolph,Parker,U.S. House,6,Write-In,,0,0,0,0
Randolph,Parker,State Representative,33,John (J.D.) Prescott,REP,341,39,153,533
Randolph,Parker,State Representative,33,Julie Snider,DEM,83,45,71,199
Randolph,Stoney Creek,Registered Voters,,,,,,,690
Randolph,Stoney Creek,Ballots Cast,,,,250,75,193,518
Randolph,Stoney Creek,President,,Trump / Pence,REP,203,37,148,388
Randolph,Stoney Creek,President,,Biden / Harris,DEM,40,37,37,114
Randolph,Stoney Creek,President,,Jorgensen / Cohen,LIB,5,0,4,9
Randolph,Stoney Creek,President,,Write-In,,0,0,0,0
Randolph,Stoney Creek,Governor,,Holcomb / Crouch,REP,174,39,120,333
Randolph,Stoney Creek,Governor,,Myers / Lawson,DEM,27,26,33,86
Randolph,Stoney Creek,Governor,,Rainwater II / Henry,LIB,45,6,36,87
Randolph,Stoney Creek,Attorney General,,Todd Rokita,REP,187,33,139,359
Randolph,Stoney Creek,Attorney General,,Jonathan Weinzapfel,DEM,46,35,43,124
Randolph,Stoney Creek,U.S. House,6,Greg Pence,REP,204,30,143,377
Randolph,Stoney Creek,U.S. House,6,Jeannine Lee Lake,DEM,36,35,36,107
Randolph,Stoney Creek,U.S. House,6,Tom Ferkinhoff,LIB,5,5,12,22
Randolph,Stoney Creek,U.S. House,6,Write-In,,0,0,0,0
Randolph,Stoney Creek,State Representative,33,John (J.D.) Prescott,REP,203,32,142,377
Randolph,Stoney Creek,State Representative,33,Julie Snider,DEM,41,35,45,121
Randolph,Farmland,Registered Voters,,,,,,,1358
Randolph,Farmland,Ballots Cast,,,,523,135,301,959
Randolph,Farmland,President,,Trump / Pence,REP,403,78,226,707
Randolph,Farmland,President,,Biden / Harris,DEM,92,55,65,212
Randolph,Farmland,President,,Jorgensen / Cohen,LIB,22,0,5,27
Randolph,Farmland,President,,Write-In,,1,0,0,1
Randolph,Farmland,Governor,,Holcomb / Crouch,REP,346,89,196,631
Randolph,Farmland,Governor,,Myers / Lawson,DEM,65,43,56,164
Randolph,Farmland,Governor,,Rainwater II / Henry,LIB,109,1,44,154
Randolph,Farmland,Attorney General,,Todd Rokita,REP,385,78,210,673
Randolph,Farmland,Attorney General,,Jonathan Weinzapfel,DEM,107,52,73,232
Randolph,Farmland,U.S. House,6,Greg Pence,REP,387,75,217,679
Randolph,Farmland,U.S. House,6,Jeannine Lee Lake,DEM,98,48,66,212
Randolph,Farmland,U.S. House,6,Tom Ferkinhoff,LIB,34,7,9,50
Randolph,Farmland,U.S. House,6,Write-In,,0,0,0,0
Randolph,Farmland,State Representative,33,John (J.D.) Prescott,REP,391,81,209,681
Randolph,Farmland,State Representative,33,Julie Snider,DEM,117,47,80,244
Randolph,Green,Registered Voters,,,,,,,671
Randolph,Green,Ballots Cast,,,,246,54,188,488
Randolph,Green,President,,Trump / Pence,REP,205,37,127,369
Randolph,Green,President,,Biden / Harris,DEM,35,14,56,105
Randolph,Green,President,,Jorgensen / Cohen,LIB,3,1,2,6
Randolph,Green,President,,Write-In,,2,0,0,2
Randolph,Green,Governor,,Holcomb / Crouch,REP,146,36,117,299
Randolph,Green,Governor,,Myers / Lawson,DEM,34,11,43,88
Randolph,Green,Governor,,Rainwater II / Henry,LIB,62,5,26,93
Randolph,Green,Attorney General,,Todd Rokita,REP,194,39,125,358
Randolph,Green,Attorney General,,Jonathan Weinzapfel,DEM,40,12,57,109
Randolph,Green,U.S. House,6,Greg Pence,REP,196,34,127,357
Randolph,Green,U.S. House,6,Jeannine Lee Lake,DEM,36,15,54,105
Randolph,Green,U.S. House,6,Tom Ferkinhoff,LIB,8,1,3,12
Randolph,Green,U.S. House,6,Write-In,,0,0,0,0
Randolph,Green,State Representative,33,John (J.D.) Prescott,REP,192,40,131,363
Randolph,Green,State Representative,33,Julie Snider,DEM,51,12,54,117
Randolph,Union,Registered Voters,,,,,,,1309
Randolph,Union,Ballots Cast,,,,510,111,270,891
Randolph,Union,President,,Trump / Pence,REP,440,77,207,724
Randolph,Union,President,,Biden / Harris,DEM,55,32,60,147
Randolph,Union,President,,Jorgensen / Cohen,LIB,11,1,1,13
Randolph,Union,President,,Write-In,,0,1,0,1
Randolph,Union,Governor,,Holcomb / Crouch,REP,339,76,173,588
Randolph,Union,Governor,,Myers / Lawson,DEM,33,29,52,114
Randolph,Union,Governor,,Rainwater II / Henry,LIB,129,6,40,175
Randolph,Union,Attorney General,,Todd Rokita,REP,410,75,193,678
Randolph,Union,Attorney General,,Jonathan Weinzapfel,DEM,66,27,61,154
Randolph,Union,U.S. House,6,Greg Pence,REP,425,71,200,696
Randolph,Union,U.S. House,6,Jeannine Lee Lake,DEM,49,31,53,133
Randolph,Union,U.S. House,6,Tom Ferkinhoff,LIB,26,4,9,39
Randolph,Union,U.S. House,6,Write-In,,0,0,0,0
Randolph,Union,State Representative,33,John (J.D.) Prescott,REP,434,76,201,711
Randolph,Union,State Representative,33,Julie Snider,DEM,58,30,58,146
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
