county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Owen,Jennings,U.S. House,8,,Write-In,0,0,0,0
Owen,Jennings,State Senator,37,REP,Rodric D Bray,161,24,99,284
Owen,Jennings,State Senator,37,DEM,Tom Wallace,15,22,33,70
Owen,Jennings,State Representative,44,REP,Beau Baird,168,29,110,307
Owen,Jennings,State Representative,44,DEM,No Candidate Filed,0,0,0,0
Owen,Lafayette,Registered Voters,,,,,,,896
Owen,Lafayette,Ballots Cast,,,,170,78,383,631
Owen,Lafayette,President,,REP,Donald J Trump,140,29,289,458
Owen,Lafayette,President,,DEM,Joseph R Biden,24,44,77,145
Owen,Lafayette,President,,LIB,Jo Jorgensen,4,5,8,17
Owen,Lafayette,President,,,Write-In,0,0,1,1
Owen,Lafayette,Governor,,REP,Eric Holcomb,95,33,221,349
Owen,Lafayette,Governor,,DEM,Woodrow (Woody) Myers,19,36,69,124
Owen,Lafayette,Governor,,LIB,Donald G Rainwater II,50,9,86,145
Owen,Lafayette,Attorney General,,REP,Todd Rokita,124,31,276,431
Owen,Lafayette,Attorney General,,DEM,Jonathan Weinzapfel,29,46,87,162
Owen,Lafayette,U.S. House,8,REP,Larry D. Bucshon,130,26,274,430
Owen,Lafayette,U.S. House,8,DEM,E. Thomasina Marsili,19,42,82,143
Owen,Lafayette,U.S. House,8,LIB,James D. Rodenberger,14,6,14,34
Owen,Lafayette,U.S. House,8,,Write-In,0,0,0,0
Owen,Lafayette,State Representative,46,REP,Bob Heaton,144,42,314,500
Owen,Lafayette,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Marion,Registered Voters,,,,,,,575
Owen,Marion,Ballots Cast,,,,178,28,199,405
Owen,Marion,President,,REP,Donald J Trump,156,15,158,329
Owen,Marion,President,,DEM,Joseph R Biden,16,13,35,64
Owen,Marion,President,,LIB,Jo Jorgensen,4,0,5,9
Owen,Marion,President,,,Write-In,1,0,1,2
Owen,Marion,Governor,,REP,Eric Holcomb,114,17,135,266
Owen,Marion,Governor,,DEM,Woodrow (Woody) Myers,16,8,22,46
Owen,Marion,Governor,,LIB,Donald G Rainwater II,45,3,40,88
Owen,Marion,Attorney General,,REP,Todd Rokita,141,16,153,310
Owen,Marion,Attorney General,,DEM,Jonathan Weinzapfel,27,11,35,73
Owen,Marion,U.S. House,8,REP,Larry D. Bucshon,145,15,150,310
Owen,Marion,U.S. House,8,DEM,E. Thomasina Marsili,14,12,29,55
Owen,Marion,U.S. House,8,LIB,James D. Rodenberger,12,1,13,26
Owen,Marion,U.S. House,8,,Write-In,0,0,2,2
Owen,Marion,State Representative,46,REP,Bob Heaton,159,19,175,353
Owen,Marion,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Montgomery,Registered Voters,,,,,,,843
Owen,Montgomery,Ballots Cast,,,,166,78,325,569
Owen,Montgomery,President,,REP,Donald J Trump,134,26,243,403
Owen,Montgomery,President,,DEM,Joseph R Biden,26,50,73,149
Owen,Montgomery,President,,LIB,Jo Jorgensen,4,2,6,12
Owen,Montgomery,President,,,Write-In,1,0,1,2
Owen,Montgomery,Governor,,REP,Eric Holcomb,94,34,180,308
Owen,Montgomery,Governor,,DEM,Woodrow (Woody) Myers,20,41,62,123
Owen,Montgomery,Governor,,LIB,Donald G Rainwater II,47,2,76,125
Owen,Montgomery,Attorney General,,REP,Todd Rokita,121,27,230,378
Owen,Montgomery,Attorney General,,DEM,Jonathan Weinzapfel,35,47,77,159
Owen,Montgomery,U.S. House,8,REP,Larry D. Bucshon,123,21,229,373
Owen,Montgomery,U.S. House,8,DEM,E. Thomasina Marsili,27,53,79,159
Owen,Montgomery,U.S. House,8,LIB,James D. Rodenberger,11,0,9,20
Owen,Montgomery,U.S. House,8,,Write-In,0,0,0,0
Owen,Montgomery,State Representative,46,REP,Bob Heaton,140,37,263,440
Owen,Montgomery,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Morgan,Registered Voters,,,,,,,850
Owen,Morgan,Ballots Cast,,,,277,49,284,610
Owen,Morgan,President,,REP,Donald J Trump,242,28,211,481
Owen,Morgan,President,,DEM,Joseph R Biden,28,18,64,110
Owen,Morgan,President,,LIB,Jo Jorgensen,4,0,4,8
Owen,Morgan,President,,,Write-In,0,0,0,0
Owen,Morgan,Governor,,REP,Eric Holcomb,181,31,165,377
Owen,Morgan,Governor,,DEM,Woodrow (Woody) Myers,19,11,44,74
Owen,Morgan,Governor,,LIB,Donald G Rainwater II,75,5,69,149
Owen,Morgan,Attorney General,,REP,Todd Rokita,219,29,207,455
Owen,Morgan,Attorney General,,DEM,Jonathan Weinzapfel,43,18,61,122
Owen,Morgan,U.S. House,8,REP,Larry D. Bucshon,228,28,207,463
Owen,Morgan,U.S. House,8,DEM,E. Thomasina Marsili,27,18,61,106
Owen,Morgan,U.S. House,8,LIB,James D. Rodenberger,15,0,9,24
Owen,Morgan,U.S. House,8,,Write-In,0,0,0,0
Owen,Morgan,State Representative,46,REP,Bob Heaton,254,37,238,529
Owen,Morgan,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Taylor,Registered Voters,,,,,,,682
Owen,Taylor,Ballots Cast,,,,310,45,136,491
Owen,Taylor,President,,REP,Donald J Trump,259,20,111,390
Owen,Taylor,President,,DEM,Joseph R Biden,38,22,22,82
Owen,Taylor,President,,LIB,Jo Jorgensen,9,2,1,12
Owen,Taylor,President,,,Write-In,0,0,0,0
Owen,Taylor,Governor,,REP,Eric Holcomb,184,26,79,289
Owen,Taylor,Governor,,DEM,Woodrow (Woody) Myers,28,14,20,62
Owen,Taylor,Governor,,LIB,Donald G Rainwater II,96,6,37,138
Owen,Taylor,Attorney General,,REP,Todd Rokita,250,25,108,383
Owen,Taylor,Attorney General,,DEM,Jonathan Weinzapfel,49,19,24,92
Owen,Taylor,U.S. House,8,REP,Larry D. Bucshon,258,25,107,390
Owen,Taylor,U.S. House,8,DEM,E. Thomasina Marsili,30,18,20,68
Owen,Taylor,U.S. House,8,LIB,James D. Rodenberger,13,1,7,21
Owen,Taylor,U.S. House,8,,Write-In,0,0,0,0
Owen,Taylor,State Senator,37,REP,Rodric D Bray,261,26,110,397
Owen,Taylor,State Senator,37,DEM,Tom Wallace,39,17,24,80
Owen,Taylor,State Representative,44,REP,Beau Baird,283,30,117,430
Owen,Taylor,State Representative,44,DEM,No Candidate Filed,0,0,0,0
Owen,Washington I,Registered Voters,,,,,,,1498
Owen,Washington I,Ballots Cast,,,,222,154,705,1081
Owen,Washington I,President,,REP,Donald J Trump,175,68,482,725
Owen,Washington I,President,,DEM,Joseph R Biden,36,75,202,313
Owen,Washington I,President,,LIB,Jo Jorgensen,10,6,15,31
Owen,Washington I,President,,,Write-In,0,1,1,2
Owen,Washington I,Governor,,REP,Eric Holcomb,135,82,432,649
Owen,Washington I,Governor,,DEM,Woodrow (Woody) Myers,25,62,157,244
Owen,Washington I,Governor,,LIB,Donald G Rainwater II,60,3,107,170
Owen,Washington I,Attorney General,,REP,Todd Rokita,167,73,475,715
Owen,Washington I,Attorney General,,DEM,Jonathan Weinzapfel,38,76,202,316
Owen,Washington I,U.S. House,8,REP,Larry D. Bucshon,170,72,470,712
Owen,Washington I,U.S. House,8,DEM,E. Thomasina Marsili,28,73,190,291
Owen,Washington I,U.S. House,8,LIB,James D. Rodenberger,14,4,22,40
Owen,Washington I,U.S. House,8,,Write-In,0,1,0,1
Owen,Washington I,State Representative,46,REP,Bob Heaton,191,92,556,839
Owen,Washington I,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Washington II,Registered Voters,,,,,,,809
Owen,Washington II,Ballots Cast,,,,118,91,361,570
Owen,Washington II,President,,REP,Donald J Trump,95,37,240,372
Owen,Washington II,President,,DEM,Joseph R Biden,19,51,114,184
Owen,Washington II,President,,LIB,Jo Jorgensen,4,1,5,10
Owen,Washington II,President,,,Write-In,0,0,0,0
Owen,Washington II,Governor,,REP,Eric Holcomb,61,48,190,299
Owen,Washington II,Governor,,DEM,Woodrow (Woody) Myers,10,38,90,138
Owen,Washington II,Governor,,LIB,Donald G Rainwater II,44,1,78,123
Owen,Washington II,Attorney General,,REP,Todd Rokita,88,43,228,359
Owen,Washington II,Attorney General,,DEM,Jonathan Weinzapfel,22,47,120,189
Owen,Washington II,U.S. House,8,REP,Larry D. Bucshon,90,42,229,361
Owen,Washington II,U.S. House,8,DEM,E. Thomasina Marsili,15,47,116,178
Owen,Washington II,U.S. House,8,LIB,James D. Rodenberger,9,0,10,19
Owen,Washington II,U.S. House,8,,Write-In,0,0,0,0
Owen,Washington II,State Representative,46,REP,Bob Heaton,108,50,293,451
Owen,Washington II,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Washington III,Registered Voters,,,,,,,935
Owen,Washington III,Ballots Cast,,,,119,92,426,637
Owen,Washington III,President,,REP,Donald J Trump,88,45,296,429
Owen,Washington III,President,,DEM,Joseph R Biden,23,44,116,183
Owen,Washington III,President,,LIB,Jo Jorgensen,5,2,5,12
Owen,Washington III,President,,,Write-In,2,0,0,2
Owen,Washington III,Governor,,REP,Eric Holcomb,68,60,240,368
Owen,Washington III,Governor,,DEM,Woodrow (Woody) Myers,18,26,85,129
Owen,Washington III,Governor,,LIB,Donald G Rainwater II,32,3,92,127
Owen,Washington III,Attorney General,,REP,Todd Rokita,77,50,294,421
Owen,Washington III,Attorney General,,DEM,Jonathan Weinzapfel,33,37,111,181
Owen,Washington III,U.S. House,8,REP,Larry D. Bucshon,76,48,284,408
Owen,Washington III,U.S. House,8,DEM,E. Thomasina Marsili,27,36,108,171
Owen,Washington III,U.S. House,8,LIB,James D. Rodenberger,10,3,16,29
Owen,Washington III,U.S. House,8,,Write-In,0,0,0,0
Owen,Washington III,State Representative,46,REP,Bob Heaton,97,63,339,499
Owen,Washington III,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Washington IV,Registered Voters,,,,,,,1024
Owen,Washington IV,Ballots Cast,,,,162,102,418,682
Owen,Washington IV,President,,REP,Donald J Trump,129,43,293,465
Owen,Washington IV,President,,DEM,Joseph R Biden,30,54,115,199
Owen,Washington IV,President,,LIB,Jo Jorgensen,3,1,4,8
Owen,Washington IV,President,,,Write-In,0,1,0,1
Owen,Washington IV,Governor,,REP,Eric Holcomb,99,52,264,415
Owen,Washington IV,Governor,,DEM,Woodrow (Woody) Myers,23,38,83,144
Owen,Washington IV,Governor,,LIB,Donald G Rainwater II,39,3,62,104
Owen,Washington IV,Attorney General,,REP,Todd Rokita,110,44,279,433
Owen,Washington IV,Attorney General,,DEM,Jonathan Weinzapfel,44,53,112,209
Owen,Washington IV,U.S. House,8,REP,Larry D. Bucshon,118,45,278,441
Owen,Washington IV,U.S. House,8,DEM,E. Thomasina Marsili,32,49,100,181
Owen,Washington IV,U.S. House,8,LIB,James D. Rodenberger,8,1,23,32
Owen,Washington IV,U.S. House,8,,Write-In,0,0,0,0
Owen,Washington IV,State Representative,46,REP,Bob Heaton,139,63,336,538
Owen,Washington IV,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Wayne I,Registered Voters,,,,,,,481
Owen,Wayne I,Ballots Cast,,,,151,46,126,323
Owen,Wayne I,President,,REP,Donald J Trump,124,21,88,233
Owen,Wayne I,President,,DEM,Joseph R Biden,22,24,36,82
Owen,Wayne I,President,,LIB,Jo Jorgensen,4,1,2,7
Owen,Wayne I,President,,,Write-In,0,0,0,0
Owen,Wayne I,Governor,,REP,Eric Holcomb,80,19,73,172
Owen,Wayne I,Governor,,DEM,Woodrow (Woody) Myers,17,24,25,66
Owen,Wayne I,Governor,,LIB,Donald G Rainwater II,53,3,24,80
Owen,Wayne I,Attorney General,,REP,Todd Rokita,112,19,83,214
Owen,Wayne I,Attorney General,,DEM,Jonathan Weinzapfel,31,27,36,94
Owen,Wayne I,U.S. House,8,REP,Larry D. Bucshon,109,19,86,214
Owen,Wayne I,U.S. House,8,DEM,E. Thomasina Marsili,24,25,30,79
Owen,Wayne I,U.S. House,8,LIB,James D. Rodenberger,13,2,4,19
Owen,Wayne I,U.S. House,8,,Write-In,0,0,0,0
Owen,Wayne I,State Senator,37,REP,Rodric D Bray,116,22,86,224
Owen,Wayne I,State Senator,37,DEM,Tom Wallace,30,24,34,88
Owen,Wayne I,State Representative,46,REP,Bob Heaton,131,29,99,259
Owen,Wayne I,State Representative,46,DEM,No Candidate Filed,0,0,0,0
Owen,Wayne II,Registered Voters,,,,,,,647
Owen,Wayne II,Ballots Cast,,,,190,52,193,435
Owen,Wayne II,President,,REP,Donald J Trump,157,20,144,321
Owen,Wayne II,President,,DEM,Joseph R Biden,27,28,43,98
Owen,Wayne II,President,,LIB,Jo Jorgensen,3,2,4,9
Owen,Wayne II,President,,,Write-In,0,1,0,1
Owen,Wayne II,Governor,,REP,Eric Holcomb,116,27,114,257
Owen,Wayne II,Governor,,DEM,Woodrow (Woody) Myers,17,22,37,76
Owen,Wayne II,Governor,,LIB,Donald G Rainwater II,54,3,38,95
Owen,Wayne II,Attorney General,,REP,Todd Rokita,141,26,140,307
Owen,Wayne II,Attorney General,,DEM,Jonathan Weinzapfel,38,25,46,109
Owen,Wayne II,U.S. House,8,REP,Larry D. Bucshon,142,23,138,303
Owen,Wayne II,U.S. House,8,DEM,E. Thomasina Marsili,27,26,41,94
Owen,Wayne II,U.S. House,8,LIB,James D. Rodenberger,13,1,8,22
Owen,Wayne II,U.S. House,8,,Write-In,0,0,0,0
Owen,Wayne II,State Representative,46,REP,Bob Heaton,170,33,157,360
Owen,Wayne II,State Representative,46,DEM,No Candidate Filed,0,0,0,0
