county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Dubois,Bainbridge 2E,State Representative,63,Shane M. Lindauer,REP,67,17,201,285
Dubois,Bainbridge 2E,State Representative,63,Teresa Kendall,DEM,38,37,137,212
Dubois,Bainbridge 2W,Registered Voters,,,,,,,1414
Dubois,Bainbridge 2W,Ballots Cast,,,,177,120,807,1104
Dubois,Bainbridge 2W,President,,Trump / Pence,REP,128,62,564,754
Dubois,Bainbridge 2W,President,,Biden / Harris,DEM,38,53,225,316
Dubois,Bainbridge 2W,President,,Jorgensen / Cohen,LIB,8,1,8,17
Dubois,Bainbridge 2W,President,,Write-In,,0,1,0,1
Dubois,Bainbridge 2W,Governor,,Holcomb / Crouch,REP,108,77,583,768
Dubois,Bainbridge 2W,Governor,,Myers / Lawson,DEM,34,37,144,215
Dubois,Bainbridge 2W,Governor,,Rainwater II / Henry,LIB,34,2,60,96
Dubois,Bainbridge 2W,Attorney General,,Todd Rokita,REP,105,56,491,652
Dubois,Bainbridge 2W,Attorney General,,Jonathan Weinzapfel,DEM,65,58,281,404
Dubois,Bainbridge 2W,U.S. House,8,Larry D. Bucshon,REP,126,72,562,760
Dubois,Bainbridge 2W,U.S. House,8,E. Thomasina Marsili,DEM,38,40,182,260
Dubois,Bainbridge 2W,U.S. House,8,James D. Rodenberger,LIB,8,1,26,35
Dubois,Bainbridge 2W,U.S. House,8,Write-In,,1,1,0,2
Dubois,Bainbridge 2W,State Representative,63,Shane M. Lindauer,REP,138,70,577,785
Dubois,Bainbridge 2W,State Representative,63,Teresa Kendall,DEM,37,44,206,287
Dubois,Bainbridge 3E,Registered Voters,,,,,,,1126
Dubois,Bainbridge 3E,Ballots Cast,,,,153,87,548,788
Dubois,Bainbridge 3E,President,,Trump / Pence,REP,102,40,341,483
Dubois,Bainbridge 3E,President,,Biden / Harris,DEM,42,46,187,275
Dubois,Bainbridge 3E,President,,Jorgensen / Cohen,LIB,8,0,9,17
Dubois,Bainbridge 3E,President,,Write-In,,1,0,3,4
Dubois,Bainbridge 3E,Governor,,Holcomb / Crouch,REP,95,51,355,501
Dubois,Bainbridge 3E,Governor,,Myers / Lawson,DEM,28,30,129,187
Dubois,Bainbridge 3E,Governor,,Rainwater II / Henry,LIB,26,2,51,79
Dubois,Bainbridge 3E,Attorney General,,Todd Rokita,REP,94,41,316,451
Dubois,Bainbridge 3E,Attorney General,,Jonathan Weinzapfel,DEM,55,41,216,312
Dubois,Bainbridge 3E,U.S. House,8,Larry D. Bucshon,REP,100,43,362,505
Dubois,Bainbridge 3E,U.S. House,8,E. Thomasina Marsili,DEM,36,41,152,229
Dubois,Bainbridge 3E,U.S. House,8,James D. Rodenberger,LIB,13,1,15,29
Dubois,Bainbridge 3E,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 3E,State Representative,63,Shane M. Lindauer,REP,103,44,364,511
Dubois,Bainbridge 3E,State Representative,63,Teresa Kendall,DEM,48,39,174,261
Dubois,Bainbridge 3W,Registered Voters,,,,,,,1107
Dubois,Bainbridge 3W,Ballots Cast,,,,130,112,633,875
Dubois,Bainbridge 3W,President,,Trump / Pence,REP,98,44,447,589
Dubois,Bainbridge 3W,President,,Biden / Harris,DEM,26,64,169,259
Dubois,Bainbridge 3W,President,,Jorgensen / Cohen,LIB,2,3,5,10
Dubois,Bainbridge 3W,President,,Write-In,,1,0,1,2
Dubois,Bainbridge 3W,Governor,,Holcomb / Crouch,REP,103,62,505,670
Dubois,Bainbridge 3W,Governor,,Myers / Lawson,DEM,15,44,100,159
Dubois,Bainbridge 3W,Governor,,Rainwater II / Henry,LIB,11,3,22,36
Dubois,Bainbridge 3W,Attorney General,,Todd Rokita,REP,90,46,413,549
Dubois,Bainbridge 3W,Attorney General,,Jonathan Weinzapfel,DEM,36,59,207,302
Dubois,Bainbridge 3W,U.S. House,8,Larry D. Bucshon,REP,103,54,490,647
Dubois,Bainbridge 3W,U.S. House,8,E. Thomasina Marsili,DEM,14,51,119,184
Dubois,Bainbridge 3W,U.S. House,8,James D. Rodenberger,LIB,7,1,6,14
Dubois,Bainbridge 3W,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 3W,State Representative,63,Shane M. Lindauer,REP,99,50,472,621
Dubois,Bainbridge 3W,State Representative,63,Teresa Kendall,DEM,28,55,152,235
Dubois,Bainbridge 4N,Registered Voters,,,,,,,1126
Dubois,Bainbridge 4N,Ballots Cast,,,,195,116,473,784
Dubois,Bainbridge 4N,President,,Trump / Pence,REP,142,55,315,512
Dubois,Bainbridge 4N,President,,Biden / Harris,DEM,44,57,146,247
Dubois,Bainbridge 4N,President,,Jorgensen / Cohen,LIB,3,4,7,14
Dubois,Bainbridge 4N,President,,Write-In,,3,0,0,3
Dubois,Bainbridge 4N,Governor,,Holcomb / Crouch,REP,119,63,314,496
Dubois,Bainbridge 4N,Governor,,Myers / Lawson,DEM,34,42,113,189
Dubois,Bainbridge 4N,Governor,,Rainwater II / Henry,LIB,36,6,34,76
Dubois,Bainbridge 4N,Attorney General,,Todd Rokita,REP,125,53,268,446
Dubois,Bainbridge 4N,Attorney General,,Jonathan Weinzapfel,DEM,62,58,185,305
Dubois,Bainbridge 4N,U.S. House,8,Larry D. Bucshon,REP,143,58,311,512
Dubois,Bainbridge 4N,U.S. House,8,E. Thomasina Marsili,DEM,40,49,129,218
Dubois,Bainbridge 4N,U.S. House,8,James D. Rodenberger,LIB,4,5,11,20
Dubois,Bainbridge 4N,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 4N,State Representative,63,Shane M. Lindauer,REP,140,57,313,510
Dubois,Bainbridge 4N,State Representative,63,Teresa Kendall,DEM,48,55,148,251
Dubois,Bainbridge 4S,Registered Voters,,,,,,,915
Dubois,Bainbridge 4S,Ballots Cast,,,,146,53,456,655
Dubois,Bainbridge 4S,President,,Trump / Pence,REP,102,19,283,404
Dubois,Bainbridge 4S,President,,Biden / Harris,DEM,37,32,159,228
Dubois,Bainbridge 4S,President,,Jorgensen / Cohen,LIB,4,0,4,8
Dubois,Bainbridge 4S,President,,Write-In,,1,0,1,2
Dubois,Bainbridge 4S,Governor,,Holcomb / Crouch,REP,94,25,305,424
Dubois,Bainbridge 4S,Governor,,Myers / Lawson,DEM,24,25,112,161
Dubois,Bainbridge 4S,Governor,,Rainwater II / Henry,LIB,23,1,34,58
Dubois,Bainbridge 4S,Attorney General,,Todd Rokita,REP,85,17,237,339
Dubois,Bainbridge 4S,Attorney General,,Jonathan Weinzapfel,DEM,51,33,200,284
Dubois,Bainbridge 4S,U.S. House,8,Larry D. Bucshon,REP,93,23,284,400
Dubois,Bainbridge 4S,U.S. House,8,E. Thomasina Marsili,DEM,32,24,139,195
Dubois,Bainbridge 4S,U.S. House,8,James D. Rodenberger,LIB,12,1,10,23
Dubois,Bainbridge 4S,U.S. House,8,Write-In,,1,0,0,1
Dubois,Bainbridge 4S,State Representative,63,Shane M. Lindauer,REP,98,23,301,422
Dubois,Bainbridge 4S,State Representative,63,Teresa Kendall,DEM,39,26,145,210
Dubois,Bainbridge 5N,Registered Voters,,,,,,,1075
Dubois,Bainbridge 5N,Ballots Cast,,,,180,82,375,637
Dubois,Bainbridge 5N,President,,Trump / Pence,REP,121,39,245,405
Dubois,Bainbridge 5N,President,,Biden / Harris,DEM,47,43,119,209
Dubois,Bainbridge 5N,President,,Jorgensen / Cohen,LIB,10,0,9,19
Dubois,Bainbridge 5N,President,,Write-In,,0,0,0,0
Dubois,Bainbridge 5N,Governor,,Holcomb / Crouch,REP,108,40,236,384
Dubois,Bainbridge 5N,Governor,,Myers / Lawson,DEM,37,32,87,156
Dubois,Bainbridge 5N,Governor,,Rainwater II / Henry,LIB,32,5,43,80
Dubois,Bainbridge 5N,Attorney General,,Todd Rokita,REP,109,33,227,369
Dubois,Bainbridge 5N,Attorney General,,Jonathan Weinzapfel,DEM,62,41,131,234
Dubois,Bainbridge 5N,U.S. House,8,Larry D. Bucshon,REP,123,37,242,402
Dubois,Bainbridge 5N,U.S. House,8,E. Thomasina Marsili,DEM,40,35,106,181
Dubois,Bainbridge 5N,U.S. House,8,James D. Rodenberger,LIB,10,4,11,25
Dubois,Bainbridge 5N,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 5N,State Representative,63,Shane M. Lindauer,REP,117,39,235,391
Dubois,Bainbridge 5N,State Representative,63,Teresa Kendall,DEM,54,36,125,215
Dubois,Bainbridge 5S,Registered Voters,,,,,,,975
Dubois,Bainbridge 5S,Ballots Cast,,,,135,54,417,606
Dubois,Bainbridge 5S,President,,Trump / Pence,REP,88,20,274,382
Dubois,Bainbridge 5S,President,,Biden / Harris,DEM,38,32,123,193
Dubois,Bainbridge 5S,President,,Jorgensen / Cohen,LIB,7,0,14,21
Dubois,Bainbridge 5S,President,,Write-In,,0,0,1,1
Dubois,Bainbridge 5S,Governor,,Holcomb / Crouch,REP,83,25,277,385
Dubois,Bainbridge 5S,Governor,,Myers / Lawson,DEM,20,24,94,138
Dubois,Bainbridge 5S,Governor,,Rainwater II / Henry,LIB,30,0,39,69
Dubois,Bainbridge 5S,Attorney General,,Todd Rokita,REP,79,17,241,337
Dubois,Bainbridge 5S,Attorney General,,Jonathan Weinzapfel,DEM,52,31,155,238
Dubois,Bainbridge 5S,U.S. House,8,Larry D. Bucshon,REP,88,25,285,398
Dubois,Bainbridge 5S,U.S. House,8,E. Thomasina Marsili,DEM,29,23,105,157
Dubois,Bainbridge 5S,U.S. House,8,James D. Rodenberger,LIB,10,1,15,26
Dubois,Bainbridge 5S,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 5S,State Representative,63,Shane M. Lindauer,REP,96,22,269,387
Dubois,Bainbridge 5S,State Representative,63,Teresa Kendall,DEM,35,25,139,199
Dubois,Bainbridge 6N,Registered Voters,,,,,,,994
Dubois,Bainbridge 6N,Ballots Cast,,,,200,76,402,678
Dubois,Bainbridge 6N,President,,Trump / Pence,REP,121,30,244,395
Dubois,Bainbridge 6N,President,,Biden / Harris,DEM,70,42,146,258
Dubois,Bainbridge 6N,President,,Jorgensen / Cohen,LIB,6,1,8,15
Dubois,Bainbridge 6N,President,,Write-In,,2,0,1,3
Dubois,Bainbridge 6N,Governor,,Holcomb / Crouch,REP,120,45,257,422
Dubois,Bainbridge 6N,Governor,,Myers / Lawson,DEM,47,27,97,171
Dubois,Bainbridge 6N,Governor,,Rainwater II / Henry,LIB,30,2,36,68
Dubois,Bainbridge 6N,Attorney General,,Todd Rokita,REP,109,31,213,353
Dubois,Bainbridge 6N,Attorney General,,Jonathan Weinzapfel,DEM,80,44,175,299
Dubois,Bainbridge 6N,U.S. House,8,Larry D. Bucshon,REP,124,36,256,416
Dubois,Bainbridge 6N,U.S. House,8,E. Thomasina Marsili,DEM,62,33,120,215
Dubois,Bainbridge 6N,U.S. House,8,James D. Rodenberger,LIB,8,2,12,22
Dubois,Bainbridge 6N,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 6N,State Representative,63,Shane M. Lindauer,REP,124,40,264,428
Dubois,Bainbridge 6N,State Representative,63,Teresa Kendall,DEM,72,32,132,236
Dubois,Bainbridge 6S,Registered Voters,,,,,,,1094
Dubois,Bainbridge 6S,Ballots Cast,,,,126,142,560,828
Dubois,Bainbridge 6S,President,,Trump / Pence,REP,92,73,389,554
Dubois,Bainbridge 6S,President,,Biden / Harris,DEM,27,65,156,248
Dubois,Bainbridge 6S,President,,Jorgensen / Cohen,LIB,4,3,8,15
Dubois,Bainbridge 6S,President,,Write-In,,0,0,0,0
Dubois,Bainbridge 6S,Governor,,Holcomb / Crouch,REP,93,92,402,587
Dubois,Bainbridge 6S,Governor,,Myers / Lawson,DEM,22,45,107,174
Dubois,Bainbridge 6S,Governor,,Rainwater II / Henry,LIB,8,1,38,47
Dubois,Bainbridge 6S,Attorney General,,Todd Rokita,REP,80,66,348,494
Dubois,Bainbridge 6S,Attorney General,,Jonathan Weinzapfel,DEM,38,68,185,291
Dubois,Bainbridge 6S,U.S. House,8,Larry D. Bucshon,REP,89,84,400,573
Dubois,Bainbridge 6S,U.S. House,8,E. Thomasina Marsili,DEM,23,43,122,188
Dubois,Bainbridge 6S,U.S. House,8,James D. Rodenberger,LIB,7,2,14,23
Dubois,Bainbridge 6S,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 6S,State Representative,63,Shane M. Lindauer,REP,92,85,399,576
Dubois,Bainbridge 6S,State Representative,63,Teresa Kendall,DEM,30,50,144,224
Dubois,Bainbridge 7,Registered Voters,,,,,,,717
Dubois,Bainbridge 7,Ballots Cast,,,,86,52,365,503
Dubois,Bainbridge 7,President,,Trump / Pence,REP,65,26,257,348
Dubois,Bainbridge 7,President,,Biden / Harris,DEM,18,25,96,139
Dubois,Bainbridge 7,President,,Jorgensen / Cohen,LIB,3,0,5,8
Dubois,Bainbridge 7,President,,Write-In,,0,0,0,0
Dubois,Bainbridge 7,Governor,,Holcomb / Crouch,REP,55,33,263,351
Dubois,Bainbridge 7,Governor,,Myers / Lawson,DEM,13,18,68,99
Dubois,Bainbridge 7,Governor,,Rainwater II / Henry,LIB,18,1,25,44
Dubois,Bainbridge 7,Attorney General,,Todd Rokita,REP,63,22,208,293
Dubois,Bainbridge 7,Attorney General,,Jonathan Weinzapfel,DEM,20,29,133,182
Dubois,Bainbridge 7,U.S. House,8,Larry D. Bucshon,REP,67,25,245,337
Dubois,Bainbridge 7,U.S. House,8,E. Thomasina Marsili,DEM,13,25,82,120
Dubois,Bainbridge 7,U.S. House,8,James D. Rodenberger,LIB,4,1,10,15
Dubois,Bainbridge 7,U.S. House,8,Write-In,,0,0,0,0
Dubois,Bainbridge 7,State Representative,63,Shane M. Lindauer,REP,67,23,231,321
Dubois,Bainbridge 7,State Representative,63,Teresa Kendall,DEM,18,27,111,156
Dubois,Boone-Jasper,Registered Voters,,,,,,,122
Dubois,Boone-Jasper,Ballots Cast,,,,21,32,63,116
Dubois,Boone-Jasper,President,,Trump / Pence,REP,14,16,42,72
Dubois,Boone-Jasper,President,,Biden / Harris,DEM,7,14,18,39
Dubois,Boone-Jasper,President,,Jorgensen / Cohen,LIB,0,1,2,3
Dubois,Boone-Jasper,President,,Write-In,,0,0,1,1
Dubois,Boone-Jasper,Governor,,Holcomb / Crouch,REP,10,21,36,67
Dubois,Boone-Jasper,Governor,,Myers / Lawson,DEM,5,9,14,28
Dubois,Boone-Jasper,Governor,,Rainwater II / Henry,LIB,6,1,13,20
Dubois,Boone-Jasper,Attorney General,,Todd Rokita,REP,15,14,38,67
Dubois,Boone-Jasper,Attorney General,,Jonathan Weinzapfel,DEM,6,15,23,44
Dubois,Boone-Jasper,U.S. House,8,Larry D. Bucshon,REP,16,20,44,80
Dubois,Boone-Jasper,U.S. House,8,E. Thomasina Marsili,DEM,4,9,14,27
Dubois,Boone-Jasper,U.S. House,8,James D. Rodenberger,LIB,1,1,2,4
Dubois,Boone-Jasper,U.S. House,8,Write-In,,0,0,0,0
Dubois,Boone-Jasper,State Representative,63,Shane M. Lindauer,REP,12,20,44,76
Dubois,Boone-Jasper,State Representative,63,Teresa Kendall,DEM,9,11,17,37
Dubois,Boone 1,Registered Voters,,,,,,,573
Dubois,Boone 1,Ballots Cast,,,,104,52,289,445
Dubois,Boone 1,President,,Trump / Pence,REP,87,24,222,333
Dubois,Boone 1,President,,Biden / Harris,DEM,12,25,61,98
Dubois,Boone 1,President,,Jorgensen / Cohen,LIB,3,2,6,11
Dubois,Boone 1,President,,Write-In,,0,1,0,1
Dubois,Boone 1,Governor,,Holcomb / Crouch,REP,68,29,215,312
Dubois,Boone 1,Governor,,Myers / Lawson,DEM,7,19,36,62
Dubois,Boone 1,Governor,,Rainwater II / Henry,LIB,26,3,33,62
Dubois,Boone 1,Attorney General,,Todd Rokita,REP,74,27,193,294
Dubois,Boone 1,Attorney General,,Jonathan Weinzapfel,DEM,25,23,84,132
Dubois,Boone 1,U.S. House,8,Larry D. Bucshon,REP,82,30,215,327
Dubois,Boone 1,U.S. House,8,E. Thomasina Marsili,DEM,10,19,50,79
Dubois,Boone 1,U.S. House,8,James D. Rodenberger,LIB,6,3,9,18
Dubois,Boone 1,U.S. House,8,Write-In,,0,0,0,0
Dubois,Boone 1,State Representative,63,Shane M. Lindauer,REP,83,29,209,321
Dubois,Boone 1,State Representative,63,Teresa Kendall,DEM,18,23,72,113
Dubois,Cass 1,Registered Voters,,,,,,,429
Dubois,Cass 1,Ballots Cast,,,,169,13,91,273
Dubois,Cass 1,President,,Trump / Pence,REP,127,7,54,188
Dubois,Cass 1,President,,Biden / Harris,DEM,35,6,32,73
Dubois,Cass 1,President,,Jorgensen / Cohen,LIB,5,0,1,6
Dubois,Cass 1,President,,Write-In,,1,0,1,2
Dubois,Cass 1,Governor,,Holcomb / Crouch,REP,113,7,53,173
Dubois,Cass 1,Governor,,Myers / Lawson,DEM,28,6,21,55
Dubois,Cass 1,Governor,,Rainwater II / Henry,LIB,22,0,14,36
Dubois,Cass 1,Attorney General,,Todd Rokita,REP,101,4,44,149
Dubois,Cass 1,Attorney General,,Jonathan Weinzapfel,DEM,53,8,43,104
Dubois,Cass 1,U.S. House,8,Larry D. Bucshon,REP,115,6,58,179
Dubois,Cass 1,U.S. House,8,E. Thomasina Marsili,DEM,31,6,28,65
Dubois,Cass 1,U.S. House,8,James D. Rodenberger,LIB,12,0,1,13
Dubois,Cass 1,U.S. House,8,Write-In,,0,0,0,0
Dubois,Cass 1,State Representative,74,Stephen R. Bartels,REP,138,6,70,214
Dubois,Cass 1,State Representative,74,No Candidate Filed,DEM,0,0,0,0
Dubois,Cass 2,Registered Voters,,,,,,,510
Dubois,Cass 2,Ballots Cast,,,,60,27,284,371
Dubois,Cass 2,President,,Trump / Pence,REP,47,19,230,296
Dubois,Cass 2,President,,Biden / Harris,DEM,11,7,49,67
Dubois,Cass 2,President,,Jorgensen / Cohen,LIB,2,1,2,5
Dubois,Cass 2,President,,Write-In,,0,0,0,0
Dubois,Cass 2,Governor,,Holcomb / Crouch,REP,43,21,185,249
Dubois,Cass 2,Governor,,Myers / Lawson,DEM,7,5,36,48
Dubois,Cass 2,Governor,,Rainwater II / Henry,LIB,9,1,55,65
Dubois,Cass 2,Attorney General,,Todd Rokita,REP,43,15,202,260
Dubois,Cass 2,Attorney General,,Jonathan Weinzapfel,DEM,15,10,70,95
Dubois,Cass 2,U.S. House,8,Larry D. Bucshon,REP,47,18,204,269
Dubois,Cass 2,U.S. House,8,E. Thomasina Marsili,DEM,10,8,60,78
Dubois,Cass 2,U.S. House,8,James D. Rodenberger,LIB,2,0,10,12
Dubois,Cass 2,U.S. House,8,Write-In,,0,0,0,0
Dubois,Cass 2,State Representative,74,Stephen R. Bartels,REP,51,20,229,300
Dubois,Cass 2,State Representative,74,No Candidate Filed,DEM,0,0,0,0
Dubois,Cass 3,Registered Voters,,,,,,,643
Dubois,Cass 3,Ballots Cast,,,,231,0,228,459
Dubois,Cass 3,President,,Trump / Pence,REP,185,0,165,350
Dubois,Cass 3,President,,Biden / Harris,DEM,35,0,58,93
Dubois,Cass 3,President,,Jorgensen / Cohen,LIB,7,0,4,11
Dubois,Cass 3,President,,Write-In,,0,0,1,1
Dubois,Cass 3,Governor,,Holcomb / Crouch,REP,150,0,148,298
Dubois,Cass 3,Governor,,Myers / Lawson,DEM,38,0,40,78
Dubois,Cass 3,Governor,,Rainwater II / Henry,LIB,37,0,34,71
Dubois,Cass 3,Attorney General,,Todd Rokita,REP,153,0,140,293
Dubois,Cass 3,Attorney General,,Jonathan Weinzapfel,DEM,68,0,79,147
Dubois,Cass 3,U.S. House,8,Larry D. Bucshon,REP,179,0,151,330
Dubois,Cass 3,U.S. House,8,E. Thomasina Marsili,DEM,36,0,56,92
Dubois,Cass 3,U.S. House,8,James D. Rodenberger,LIB,8,0,10,18
Dubois,Cass 3,U.S. House,8,Write-In,,0,0,0,0
Dubois,Cass 3,State Representative,74,Stephen R. Bartels,REP,207,0,179,386
Dubois,Cass 3,State Representative,74,No Candidate Filed,DEM,0,0,0,0
Dubois,Columbia 1,Registered Voters,,,,,,,769
Dubois,Columbia 1,Ballots Cast,,,,202,40,290,532
Dubois,Columbia 1,President,,Trump / Pence,REP,177,16,220,413
Dubois,Columbia 1,President,,Biden / Harris,DEM,18,22,61,101
Dubois,Columbia 1,President,,Jorgensen / Cohen,LIB,4,0,3,7
Dubois,Columbia 1,President,,Write-In,,1,0,0,1
Dubois,Columbia 1,Governor,,Holcomb / Crouch,REP,122,16,182,320
Dubois,Columbia 1,Governor,,Myers / Lawson,DEM,20,20,47,87
Dubois,Columbia 1,Governor,,Rainwater II / Henry,LIB,56,4,51,111
Dubois,Columbia 1,Attorney General,,Todd Rokita,REP,153,16,186,355
Dubois,Columbia 1,Attorney General,,Jonathan Weinzapfel,DEM,42,24,87,153
Dubois,Columbia 1,U.S. House,8,Larry D. Bucshon,REP,163,17,208,388
Dubois,Columbia 1,U.S. House,8,E. Thomasina Marsili,DEM,19,21,58,98
Dubois,Columbia 1,U.S. House,8,James D. Rodenberger,LIB,13,2,8,23
Dubois,Columbia 1,U.S. House,8,Write-In,,0,0,0,0
Dubois,Columbia 1,State Representative,63,Shane M. Lindauer,REP,148,17,187,352
Dubois,Columbia 1,State Representative,63,Teresa Kendall,DEM,48,23,94,165
Dubois,Ferdinand 1,Registered Voters,,,,,,,937
Dubois,Ferdinand 1,Ballots Cast,,,,123,173,423,719
Dubois,Ferdinand 1,President,,Trump / Pence,REP,78,33,256,367
Dubois,Ferdinand 1,President,,Biden / Harris,DEM,39,139,155,333
Dubois,Ferdinand 1,President,,Jorgensen / Cohen,LIB,3,0,5,8
Dubois,Ferdinand 1,President,,Write-In,,0,0,2,2
Dubois,Ferdinand 1,Governor,,Holcomb / Crouch,REP,70,78,269,417
Dubois,Ferdinand 1,Governor,,Myers / Lawson,DEM,28,85,107,220
Dubois,Ferdinand 1,Governor,,Rainwater II / Henry,LIB,21,3,37,61
Dubois,Ferdinand 1,Attorney General,,Todd Rokita,REP,67,20,219,306
Dubois,Ferdinand 1,Attorney General,,Jonathan Weinzapfel,DEM,49,143,188,380
Dubois,Ferdinand 1,U.S. House,8,Larry D. Bucshon,REP,82,42,264,388
Dubois,Ferdinand 1,U.S. House,8,E. Thomasina Marsili,DEM,30,112,133,275
Dubois,Ferdinand 1,U.S. House,8,James D. Rodenberger,LIB,6,2,10,18
Dubois,Ferdinand 1,U.S. House,8,Write-In,,0,0,0,0
Dubois,Ferdinand 1,State Representative,74,Stephen R. Bartels,REP,98,78,332,508
Dubois,Ferdinand 1,State Representative,74,No Candidate Filed,DEM,0,0,0,0
Dubois,Ferdinand 2,Registered Voters,,,,,,,693
Dubois,Ferdinand 2,Ballots Cast,,,,120,66,287,473
Dubois,Ferdinand 2,President,,Trump / Pence,REP,80,23,174,277
Dubois,Ferdinand 2,President,,Biden / Harris,DEM,33,42,98,173
Dubois,Ferdinand 2,President,,Jorgensen / Cohen,LIB,3,0,10,13
Dubois,Ferdinand 2,President,,Write-In,,2,0,3,5
Dubois,Ferdinand 2,Governor,,Holcomb / Crouch,REP,63,28,172,263
Dubois,Ferdinand 2,Governor,,Myers / Lawson,DEM,24,35,75,134
Dubois,Ferdinand 2,Governor,,Rainwater II / Henry,LIB,31,2,38,71
Dubois,Ferdinand 2,Attorney General,,Todd Rokita,REP,67,21,150,238
Dubois,Ferdinand 2,Attorney General,,Jonathan Weinzapfel,DEM,49,44,128,221
Dubois,Ferdinand 2,U.S. House,8,Larry D. Bucshon,REP,77,21,175,273
Dubois,Ferdinand 2,U.S. House,8,E. Thomasina Marsili,DEM,31,44,94,169
Dubois,Ferdinand 2,U.S. House,8,James D. Rodenberger,LIB,7,0,11,18
Dubois,Ferdinand 2,U.S. House,8,Write-In,,0,0,0,0
Dubois,Ferdinand 2,State Representative,74,Stephen R. Bartels,REP,104,35,227,366
Dubois,Ferdinand 2,State Representative,74,No Candidate Filed,DEM,0,0,0,0
Dubois,Ferdinand 3,Registered Voters,,,,,,,1150
Dubois,Ferdinand 3,Ballots Cast,,,,190,85,611,886
Dubois,Ferdinand 3,President,,Trump / Pence,REP,147,29,430,606
Dubois,Ferdinand 3,President,,Biden / Harris,DEM,29,52,166,247
Dubois,Ferdinand 3,President,,Jorgensen / Cohen,LIB,9,2,7,18
Dubois,Ferdinand 3,President,,Write-In,,1,0,1,2
Dubois,Ferdinand 3,Governor,,Holcomb / Crouch,REP,130,34,417,581
Dubois,Ferdinand 3,Governor,,Myers / Lawson,DEM,23,41,116,180
Dubois,Ferdinand 3,Governor,,Rainwater II / Henry,LIB,33,4,67,104
Dubois,Ferdinand 3,Attorney General,,Todd Rokita,REP,132,20,381,533
Dubois,Ferdinand 3,Attorney General,,Jonathan Weinzapfel,DEM,49,57,201,307
Dubois,Ferdinand 3,U.S. House,8,Larry D. Bucshon,REP,143,38,437,618
Dubois,Ferdinand 3,U.S. House,8,E. Thomasina Marsili,DEM,24,36,133,193
Dubois,Ferdinand 3,U.S. House,8,James D. Rodenberger,LIB,11,5,11,27
