county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Tipton,Cicero 5,Attorney General,,REP,Todd Rokita,216,51,151,418
Tipton,Cicero 5,Attorney General,,DEM,Jonathan Weinzapfel,64,46,70,180
Tipton,Cicero 5,U.S. House,5,REP,Victoria Spartz,209,42,151,402
Tipton,Cicero 5,U.S. House,5,DEM,Christina Hale,54,52,60,166
Tipton,Cicero 5,U.S. House,5,LIB,Kenneth Tucker,25,3,14,42
Tipton,Cicero 5,U.S. House,5,,Write-In,0,0,1,1
Tipton,Cicero 5,State Representative,32,REP,Anthony J (Tony) Cook,237,54,163,454
Tipton,Cicero 5,State Representative,32,DEM,Amie Neiling,45,42,55,142
Tipton,Cicero 6,Registered Voters,,,,,,,526
Tipton,Cicero 6,Ballots Cast,,,,248,46,111,405
Tipton,Cicero 6,President,,REP,Donald J Trump,200,27,71,298
Tipton,Cicero 6,President,,DEM,Joseph R Biden,42,18,38,98
Tipton,Cicero 6,President,,LIB,Jo Jorgensen,3,0,2,5
Tipton,Cicero 6,President,,,Write-In,0,1,0,1
Tipton,Cicero 6,Governor,,REP,Eric Holcomb,169,29,64,262
Tipton,Cicero 6,Governor,,DEM,Woodrow (Woody) Myers,21,16,31,68
Tipton,Cicero 6,Governor,,LIB,Donald G Rainwater II,54,1,16,71
Tipton,Cicero 6,Attorney General,,REP,Todd Rokita,200,28,71,299
Tipton,Cicero 6,Attorney General,,DEM,Jonathan Weinzapfel,35,17,36,88
Tipton,Cicero 6,U.S. House,5,REP,Victoria Spartz,194,26,61,281
Tipton,Cicero 6,U.S. House,5,DEM,Christina Hale,38,19,39,96
Tipton,Cicero 6,U.S. House,5,LIB,Kenneth Tucker,7,0,7,14
Tipton,Cicero 6,U.S. House,5,,Write-In,1,0,0,1
Tipton,Cicero 6,State Representative,32,REP,Anthony J (Tony) Cook,211,28,69,308
Tipton,Cicero 6,State Representative,32,DEM,Amie Neiling,28,18,37,83
Tipton,Cicero 7,Registered Voters,,,,,,,923
Tipton,Cicero 7,Ballots Cast,,,,286,112,306,704
Tipton,Cicero 7,President,,REP,Donald J Trump,235,65,245,545
Tipton,Cicero 7,President,,DEM,Joseph R Biden,42,44,54,140
Tipton,Cicero 7,President,,LIB,Jo Jorgensen,6,1,4,11
Tipton,Cicero 7,President,,,Write-In,1,0,0,1
Tipton,Cicero 7,Governor,,REP,Eric Holcomb,193,75,200,468
Tipton,Cicero 7,Governor,,DEM,Woodrow (Woody) Myers,18,27,35,80
Tipton,Cicero 7,Governor,,LIB,Donald G Rainwater II,72,8,65,145
Tipton,Cicero 7,Attorney General,,REP,Todd Rokita,222,68,244,534
Tipton,Cicero 7,Attorney General,,DEM,Jonathan Weinzapfel,50,36,48,134
Tipton,Cicero 7,U.S. House,5,REP,Victoria Spartz,218,63,227,508
Tipton,Cicero 7,U.S. House,5,DEM,Christina Hale,43,40,56,139
Tipton,Cicero 7,U.S. House,5,LIB,Kenneth Tucker,19,4,11,34
Tipton,Cicero 7,U.S. House,5,,Write-In,1,0,0,1
Tipton,Cicero 7,State Representative,32,REP,Anthony J (Tony) Cook,237,73,245,555
Tipton,Cicero 7,State Representative,32,DEM,Amie Neiling,35,32,47,114
Tipton,Cicero 4,Registered Voters,,,,,,,856
Tipton,Cicero 4,Ballots Cast,,,,274,78,189,541
Tipton,Cicero 4,President,,REP,Donald J Trump,217,40,128,385
Tipton,Cicero 4,President,,DEM,Joseph R Biden,47,36,53,136
Tipton,Cicero 4,President,,LIB,Jo Jorgensen,9,2,4,15
Tipton,Cicero 4,President,,,Write-In,0,0,0,0
Tipton,Cicero 4,Governor,,REP,Eric Holcomb,176,53,115,344
Tipton,Cicero 4,Governor,,DEM,Woodrow (Woody) Myers,35,19,29,83
Tipton,Cicero 4,Governor,,LIB,Donald G Rainwater II,62,4,39,105
Tipton,Cicero 4,Attorney General,,REP,Todd Rokita,192,40,124,356
Tipton,Cicero 4,Attorney General,,DEM,Jonathan Weinzapfel,70,31,50,151
Tipton,Cicero 4,U.S. House,5,REP,Victoria Spartz,181,37,114,332
Tipton,Cicero 4,U.S. House,5,DEM,Christina Hale,58,32,54,144
Tipton,Cicero 4,U.S. House,5,LIB,Kenneth Tucker,24,5,13,42
Tipton,Cicero 4,U.S. House,5,,Write-In,0,0,0,0
Tipton,Cicero 4,State Representative,32,REP,Anthony J (Tony) Cook,212,44,127,383
Tipton,Cicero 4,State Representative,32,DEM,Amie Neiling,49,29,43,121
Tipton,Jefferson 1,Registered Voters,,,,,,,598
Tipton,Jefferson 1,Ballots Cast,,,,288,23,130,441
Tipton,Jefferson 1,President,,REP,Donald J Trump,255,13,96,364
Tipton,Jefferson 1,President,,DEM,Joseph R Biden,28,10,29,67
Tipton,Jefferson 1,President,,LIB,Jo Jorgensen,2,0,3,5
Tipton,Jefferson 1,President,,,Write-In,0,0,0,0
Tipton,Jefferson 1,Governor,,REP,Eric Holcomb,193,12,80,285
Tipton,Jefferson 1,Governor,,DEM,Woodrow (Woody) Myers,20,9,20,49
Tipton,Jefferson 1,Governor,,LIB,Donald G Rainwater II,69,2,28,99
Tipton,Jefferson 1,Attorney General,,REP,Todd Rokita,224,12,94,330
Tipton,Jefferson 1,Attorney General,,DEM,Jonathan Weinzapfel,47,11,31,89
Tipton,Jefferson 1,U.S. House,5,REP,Victoria Spartz,232,10,94,336
Tipton,Jefferson 1,U.S. House,5,DEM,Christina Hale,24,11,29,64
Tipton,Jefferson 1,U.S. House,5,LIB,Kenneth Tucker,24,2,4,30
Tipton,Jefferson 1,U.S. House,5,,Write-In,0,0,0,0
Tipton,Jefferson 1,State Representative,32,REP,Anthony J (Tony) Cook,250,13,98,361
Tipton,Jefferson 1,State Representative,32,DEM,Amie Neiling,26,9,28,63
Tipton,Jefferson 2,Registered Voters,,,,,,,458
Tipton,Jefferson 2,Ballots Cast,,,,234,14,49,297
Tipton,Jefferson 2,President,,REP,Donald J Trump,174,9,34,217
Tipton,Jefferson 2,President,,DEM,Joseph R Biden,51,5,13,69
Tipton,Jefferson 2,President,,LIB,Jo Jorgensen,5,0,2,7
Tipton,Jefferson 2,President,,,Write-In,0,0,0,0
Tipton,Jefferson 2,Governor,,REP,Eric Holcomb,131,12,22,165
Tipton,Jefferson 2,Governor,,DEM,Woodrow (Woody) Myers,34,2,12,48
Tipton,Jefferson 2,Governor,,LIB,Donald G Rainwater II,65,0,14,79
Tipton,Jefferson 2,Attorney General,,REP,Todd Rokita,166,11,34,211
Tipton,Jefferson 2,Attorney General,,DEM,Jonathan Weinzapfel,55,3,14,72
Tipton,Jefferson 2,U.S. House,5,REP,Victoria Spartz,156,9,32,197
Tipton,Jefferson 2,U.S. House,5,DEM,Christina Hale,53,5,14,72
Tipton,Jefferson 2,U.S. House,5,LIB,Kenneth Tucker,21,0,2,23
Tipton,Jefferson 2,U.S. House,5,,Write-In,0,0,0,0
Tipton,Jefferson 2,State Representative,32,REP,Anthony J (Tony) Cook,178,9,36,223
Tipton,Jefferson 2,State Representative,32,DEM,Amie Neiling,46,4,13,63
Tipton,Liberty 1,Registered Voters,,,,,,,907
Tipton,Liberty 1,Ballots Cast,,,,375,94,202,671
Tipton,Liberty 1,President,,REP,Donald J Trump,296,57,140,493
Tipton,Liberty 1,President,,DEM,Joseph R Biden,65,29,56,150
Tipton,Liberty 1,President,,LIB,Jo Jorgensen,13,6,4,23
Tipton,Liberty 1,President,,,Write-In,0,0,0,0
Tipton,Liberty 1,Governor,,REP,Eric Holcomb,217,68,123,408
Tipton,Liberty 1,Governor,,DEM,Woodrow (Woody) Myers,42,21,45,108
Tipton,Liberty 1,Governor,,LIB,Donald G Rainwater II,108,4,31,143
Tipton,Liberty 1,Attorney General,,REP,Todd Rokita,282,62,136,480
Tipton,Liberty 1,Attorney General,,DEM,Jonathan Weinzapfel,71,30,58,159
Tipton,Liberty 1,U.S. House,5,REP,Victoria Spartz,263,62,129,454
Tipton,Liberty 1,U.S. House,5,DEM,Christina Hale,65,26,58,149
Tipton,Liberty 1,U.S. House,5,LIB,Kenneth Tucker,35,6,8,49
Tipton,Liberty 1,U.S. House,5,,Write-In,1,0,0,1
Tipton,Liberty 1,State Representative,32,REP,Anthony J (Tony) Cook,284,65,140,489
Tipton,Liberty 1,State Representative,32,DEM,Amie Neiling,69,27,52,148
Tipton,Liberty 2,Registered Voters,,,,,,,908
Tipton,Liberty 2,Ballots Cast,,,,344,82,247,673
Tipton,Liberty 2,President,,REP,Donald J Trump,298,44,198,540
Tipton,Liberty 2,President,,DEM,Joseph R Biden,34,35,44,113
Tipton,Liberty 2,President,,LIB,Jo Jorgensen,5,1,3,9
Tipton,Liberty 2,President,,,Write-In,0,0,0,0
Tipton,Liberty 2,Governor,,REP,Eric Holcomb,216,52,171,439
Tipton,Liberty 2,Governor,,DEM,Woodrow (Woody) Myers,27,25,34,86
Tipton,Liberty 2,Governor,,LIB,Donald G Rainwater II,97,2,34,133
Tipton,Liberty 2,Attorney General,,REP,Todd Rokita,288,46,192,526
Tipton,Liberty 2,Attorney General,,DEM,Jonathan Weinzapfel,41,32,43,116
Tipton,Liberty 2,U.S. House,5,REP,Victoria Spartz,272,43,184,499
Tipton,Liberty 2,U.S. House,5,DEM,Christina Hale,41,35,47,123
Tipton,Liberty 2,U.S. House,5,LIB,Kenneth Tucker,22,1,11,34
Tipton,Liberty 2,U.S. House,5,,Write-In,0,1,0,1
Tipton,Liberty 2,State Representative,32,REP,Anthony J (Tony) Cook,289,45,193,527
Tipton,Liberty 2,State Representative,32,DEM,Amie Neiling,37,31,44,112
Tipton,Madison 1,Registered Voters,,,,,,,418
Tipton,Madison 1,Ballots Cast,,,,188,26,90,304
Tipton,Madison 1,President,,REP,Donald J Trump,148,14,74,236
Tipton,Madison 1,President,,DEM,Joseph R Biden,30,11,16,57
Tipton,Madison 1,President,,LIB,Jo Jorgensen,5,1,0,6
Tipton,Madison 1,President,,,Write-In,0,0,0,0
Tipton,Madison 1,Governor,,REP,Eric Holcomb,124,14,51,189
Tipton,Madison 1,Governor,,DEM,Woodrow (Woody) Myers,18,9,11,38
Tipton,Madison 1,Governor,,LIB,Donald G Rainwater II,42,3,27,72
Tipton,Madison 1,Attorney General,,REP,Todd Rokita,148,16,65,229
Tipton,Madison 1,Attorney General,,DEM,Jonathan Weinzapfel,32,10,19,61
Tipton,Madison 1,U.S. House,5,REP,Victoria Spartz,140,14,61,215
Tipton,Madison 1,U.S. House,5,DEM,Christina Hale,27,11,18,56
Tipton,Madison 1,U.S. House,5,LIB,Kenneth Tucker,18,0,6,24
Tipton,Madison 1,U.S. House,5,,Write-In,0,0,0,0
Tipton,Madison 1,State Representative,32,REP,Anthony J (Tony) Cook,151,15,69,235
Tipton,Madison 1,State Representative,32,DEM,Amie Neiling,27,10,15,52
Tipton,Madison 2,Registered Voters,,,,,,,550
Tipton,Madison 2,Ballots Cast,,,,247,42,103,392
Tipton,Madison 2,President,,REP,Donald J Trump,215,21,63,299
Tipton,Madison 2,President,,DEM,Joseph R Biden,25,18,38,81
Tipton,Madison 2,President,,LIB,Jo Jorgensen,3,2,1,6
Tipton,Madison 2,President,,,Write-In,1,0,0,1
Tipton,Madison 2,Governor,,REP,Eric Holcomb,169,27,67,263
Tipton,Madison 2,Governor,,DEM,Woodrow (Woody) Myers,16,14,19,49
Tipton,Madison 2,Governor,,LIB,Donald G Rainwater II,60,1,15,76
Tipton,Madison 2,Attorney General,,REP,Todd Rokita,199,22,64,285
Tipton,Madison 2,Attorney General,,DEM,Jonathan Weinzapfel,43,19,36,98
Tipton,Madison 2,U.S. House,5,REP,Victoria Spartz,190,21,54,265
Tipton,Madison 2,U.S. House,5,DEM,Christina Hale,31,17,37,85
Tipton,Madison 2,U.S. House,5,LIB,Kenneth Tucker,22,2,6,30
Tipton,Madison 2,U.S. House,5,,Write-In,0,0,0,0
Tipton,Madison 2,State Representative,32,REP,Anthony J (Tony) Cook,204,25,67,296
Tipton,Madison 2,State Representative,32,DEM,Amie Neiling,30,17,31,78
Tipton,Prairie,Registered Voters,,,,,,,874
Tipton,Prairie,Ballots Cast,,,,395,90,198,683
Tipton,Prairie,President,,REP,Donald J Trump,332,57,143,532
Tipton,Prairie,President,,DEM,Joseph R Biden,48,31,50,129
Tipton,Prairie,President,,LIB,Jo Jorgensen,10,1,2,13
Tipton,Prairie,President,,,Write-In,0,0,0,0
Tipton,Prairie,Governor,,REP,Eric Holcomb,250,64,130,444
Tipton,Prairie,Governor,,DEM,Woodrow (Woody) Myers,23,21,35,79
Tipton,Prairie,Governor,,LIB,Donald G Rainwater II,116,2,30,148
Tipton,Prairie,Attorney General,,REP,Todd Rokita,299,54,145,498
Tipton,Prairie,Attorney General,,DEM,Jonathan Weinzapfel,77,26,48,151
Tipton,Prairie,U.S. House,5,REP,Victoria Spartz,313,51,136,500
Tipton,Prairie,U.S. House,5,DEM,Christina Hale,50,30,51,131
Tipton,Prairie,U.S. House,5,LIB,Kenneth Tucker,24,3,7,34
Tipton,Prairie,U.S. House,5,,Write-In,0,0,0,0
Tipton,Prairie,State Representative,32,REP,Anthony J (Tony) Cook,323,61,147,531
Tipton,Prairie,State Representative,32,DEM,Amie Neiling,53,23,43,119
Tipton,Wildcat,Registered Voters,,,,,,,938
Tipton,Wildcat,Ballots Cast,,,,373,71,179,623
Tipton,Wildcat,President,,REP,Donald J Trump,305,37,157,499
Tipton,Wildcat,President,,DEM,Joseph R Biden,60,30,18,108
Tipton,Wildcat,President,,LIB,Jo Jorgensen,4,0,2,6
Tipton,Wildcat,President,,,Write-In,0,1,0,1
Tipton,Wildcat,Governor,,REP,Eric Holcomb,221,38,129,388
Tipton,Wildcat,Governor,,DEM,Woodrow (Woody) Myers,50,25,12,87
Tipton,Wildcat,Governor,,LIB,Donald G Rainwater II,99,3,35,137
Tipton,Wildcat,Attorney General,,REP,Todd Rokita,272,36,153,461
Tipton,Wildcat,Attorney General,,DEM,Jonathan Weinzapfel,81,31,21,133
Tipton,Wildcat,U.S. House,5,REP,Victoria Spartz,273,33,140,446
Tipton,Wildcat,U.S. House,5,DEM,Christina Hale,73,31,24,128
Tipton,Wildcat,U.S. House,5,LIB,Kenneth Tucker,19,4,11,34
Tipton,Wildcat,U.S. House,5,,Write-In,0,0,0,0
Tipton,Wildcat,State Representative,32,REP,Anthony J (Tony) Cook,294,37,151,482
Tipton,Wildcat,State Representative,32,DEM,Amie Neiling,66,29,20,115
