county,office,district,candidate,party,votes
Delaware,State House,31,Joseph R Pearson,Democratic,0
Delaware,State House,31,Kevin A Mahan,Republican,0
Delaware,State House,32,P Eric Turner,Republican,0
Delaware,State House,33,Ron Liggett,Democratic,2495
Delaware,State House,33,Bill J Davis,Republican,2585
Delaware,State House,34,Dennis A Tyler,Democratic,7543
Delaware,State House,34,John J Tuttle,Republican,4545
Delaware,State House,35,Pat L Smith,Democratic,5145
Delaware,State House,35,L Jack Lutz,Republican,8080
Delaware,Judge Of The Circuit Court,Delaware Ct. 146Th Cir.,Marianne Lafferty Vorhees,Democratic,21139
Delaware,Prosecuting Attorney,Delaware 46Th Circuit,Jan Arlen Cummins,Democratic,12075
Delaware,Prosecuting Attorney,Delaware 46Th Circuit,Jeffrey L Arnold,Republican,18534
Dubois,U.S. Senator,,Brad Ellsworth,Democratic,6344
Dubois,U.S. Senator,,Rebecca Sink-Burris,Libertarian,588
Dubois,U.S. Senator,,Dan Coats,Republican,7059
Dubois,U.S. Senator,,Jack Rooney,Independent,0
Dubois,U.S. Senator,,Jim Miller,Write-In,0
Dubois,Secretary Of State,,Vop Osili,Democratic,4573
Dubois,Secretary Of State,,Mike Wherry,Libertarian,759
Dubois,Secretary Of State,,Charlie White,Republican,7731
Dubois,Auditor Of State,,Sam Locke,Democratic,4952
Dubois,Auditor Of State,,Eric Knipe,Libertarian,489
Dubois,Auditor Of State,,Tim Berry,Republican,7280
Dubois,Treasurer Of State,,Pete Buttigieg,Democratic,4596
Dubois,Treasurer Of State,,Richard E Mourdock,Republican,8122
Dubois,U.S. House,8,William Trent Vanhaaften,Democratic,0
Dubois,U.S. House,8,John Cunningham,Libertarian,0
Dubois,U.S. House,8,Larry D Bucshon,Republican,0
Dubois,State Senator,47,"Richard D Young, Jr.",Democratic,2752
Dubois,State Senator,47,Ted Metzger,Republican,2567
Dubois,State Senator,48,Lindel O Hume,Democratic,5713
Dubois,State House,63,Daniel M Steiner,Democratic,1659
Dubois,State House,63,Mark B Messmer,Republican,6698
Dubois,State House,74,Russell Stilwell,Democratic,1411
Dubois,State House,74,Susan Ellspermann,Republican,2740
Dubois,Judge Of The Superior Court,Dubois County,Michael A Fritch,Democratic,4981
Dubois,Judge Of The Superior Court,Dubois County,Mark Randall Mcconnell,Republican,8866
Dubois,Prosecuting Attorney,Dubois 57Th Circuit,Kurt Leinenbach,Democratic,6273
Dubois,Prosecuting Attorney,Dubois 57Th Circuit,Kevin D Crouse,Republican,7513
Elkhart,U.S. Senator,,Brad Ellsworth,Democratic,13867
Elkhart,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1680
Elkhart,U.S. Senator,,Dan Coats,Republican,30546
Elkhart,U.S. Senator,,Jack Rooney,Independent,0
Elkhart,U.S. Senator,,Jim Miller,Write-In,1
Elkhart,Secretary Of State,,Vop Osili,Democratic,12820
Elkhart,Secretary Of State,,Mike Wherry,Libertarian,2087
Elkhart,Secretary Of State,,Charlie White,Republican,30202
Elkhart,Auditor Of State,,Sam Locke,Democratic,13031
Elkhart,Auditor Of State,,Eric Knipe,Libertarian,1887
Elkhart,Auditor Of State,,Tim Berry,Republican,29835
Elkhart,Treasurer Of State,,Pete Buttigieg,Democratic,13208
Elkhart,Treasurer Of State,,Richard E Mourdock,Republican,31859
Elkhart,U.S. House,2,Joe Donnelly,Democratic,7756
Elkhart,U.S. House,2,Mark Vogel,Libertarian,775
Elkhart,U.S. House,2,Jackie Walorski Swihart,Republican,10481
Elkhart,State Senator,11,Catherine Fanello,Democratic,3983
Elkhart,State Senator,11,Joe Zakas,Republican,7283
Elkhart,State House,21,Dwight Fish,Democratic,2684
Elkhart,State House,21,Benjamin Jarvis,Libertarian,279
Elkhart,State House,21,Timothy Wesco,Republican,5554
Elkhart,State House,22,Allen Lee Dunnagan,Democratic,0
Elkhart,State House,22,Thom Cox,Libertarian,0
Elkhart,State House,22,Rebecca Kubacki,Republican,0
Elkhart,State House,22,Michael Mike B Ridenour,Independent,0
Elkhart,State House,48,Timothy Neese,Republican,8960
Elkhart,State House,49,Wesley H Culver,Republican,13333
Elkhart,State House,82,Jeffrey K Espich,Republican,0
Elkhart,Judge Of The Circuit Court,Elkhart 34Th Circuit,Terry C Shewmaker,Republican,35152
Elkhart,Prosecuting Attorney,Elkhart 34Th Circuit,"Curtis T Hill, Jr.",Republican,35158
Fayette,U.S. Senator,,Brad Ellsworth,Democratic,2618
Fayette,U.S. Senator,,Rebecca Sink-Burris,Libertarian,511
Fayette,U.S. Senator,,Dan Coats,Republican,3154
Fayette,U.S. Senator,,Jack Rooney,Independent,0
Fayette,U.S. Senator,,Jim Miller,Write-In,0
Fayette,Secretary Of State,,Vop Osili,Democratic,2300
Fayette,Secretary Of State,,Mike Wherry,Libertarian,523
Fayette,Secretary Of State,,Charlie White,Republican,3265
Fayette,Auditor Of State,,Sam Locke,Democratic,3298
Fayette,Auditor Of State,,Eric Knipe,Libertarian,253
Fayette,Auditor Of State,,Tim Berry,Republican,2566
Fayette,Treasurer Of State,,Pete Buttigieg,Democratic,2387
Fayette,Treasurer Of State,,Richard E Mourdock,Republican,3502
Fayette,U.S. House,6,Barry A Welsh,Democratic,2186
Fayette,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,246
Fayette,U.S. House,6,Mike Pence,Republican,3838
Fayette,State Senator,27,Donald Crossley,Libertarian,0
Fayette,State Senator,27,Allen Paul,Republican,0
Fayette,State House,55,David N Moeller,Democratic,2366
Fayette,State House,55,Sarah Jordan,Libertarian,398
Fayette,State House,55,Tom Knollman,Republican,3477
Fayette,Judge Of The Circuit Court,Fayette 73Rd Circuit,Beth Ann Butsch,Democratic,3507
Fayette,Judge Of The Circuit Court,Fayette 73Rd Circuit,Daniel Lee Pflum,Republican,2810
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,Kenneth D Faw,Democratic,4577
Floyd,U.S. Senator,,Brad Ellsworth,Democratic,10238
Floyd,U.S. Senator,,Rebecca Sink-Burris,Libertarian,944
Floyd,U.S. Senator,,Dan Coats,Republican,14529
Floyd,U.S. Senator,,Jack Rooney,Independent,0
Floyd,U.S. Senator,,Jim Miller,Write-In,0
Floyd,Secretary Of State,,Vop Osili,Democratic,9227
Floyd,Secretary Of State,,Mike Wherry,Libertarian,989
Floyd,Secretary Of State,,Charlie White,Republican,14926
Floyd,Auditor Of State,,Sam Locke,Democratic,10160
Floyd,Auditor Of State,,Eric Knipe,Libertarian,908
Floyd,Auditor Of State,,Tim Berry,Republican,14008
Floyd,Treasurer Of State,,Pete Buttigieg,Democratic,9754
Floyd,Treasurer Of State,,Richard E Mourdock,Republican,15066
Floyd,U.S. House,9,Baron P Hill,Democratic,10513
Floyd,U.S. House,9,"Greg ""No Bull"" Knott",Libertarian,981
Floyd,U.S. House,9,Todd Christopher Young,Republican,14437
Floyd,U.S. House,9,Jerry R Lucas,Independent,0
Floyd,State Senator,46,Charles A Freiberger,Democratic,12412
Floyd,State Senator,46,Ronald T Grooms,Republican,13383
Floyd,State House,70,Paul J Robertson,Democratic,1797
Floyd,State House,70,Rhonda J Rhoads,Republican,2677
Floyd,State House,72,Shane L Gibson,Democratic,8968
Floyd,State House,72,Edward D Clere,Republican,12325
Floyd,Judge Of The Circuit Court,Floyd 52Nd Circuit,John Terrence Cody,Democratic,16205
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,Keith A Henderson,Republican,18770
Fountain,U.S. Senator,,Brad Ellsworth,Democratic,1837
Fountain,U.S. Senator,,Rebecca Sink-Burris,Libertarian,364
Fountain,U.S. Senator,,Dan Coats,Republican,3178
Fountain,U.S. Senator,,Jack Rooney,Independent,0
Fountain,U.S. Senator,,Jim Miller,Write-In,0
Fountain,Secretary Of State,,Vop Osili,Democratic,1405
Fountain,Secretary Of State,,Mike Wherry,Libertarian,334
Fountain,Secretary Of State,,Charlie White,Republican,3490
Fountain,Auditor Of State,,Sam Locke,Democratic,1566
Fountain,Auditor Of State,,Eric Knipe,Libertarian,306
Fountain,Auditor Of State,,Tim Berry,Republican,3349
Fountain,Treasurer Of State,,Pete Buttigieg,Democratic,1569
Fountain,Treasurer Of State,,Richard E Mourdock,Republican,3590
Fountain,U.S. House,4,David Sanders,Democratic,544
Fountain,U.S. House,4,John Duncan,Libertarian,118
Fountain,U.S. House,4,Todd Theodore Rokita,Republican,1133
Fountain,State Senator,23,Phil Boots,Republican,4097
Fountain,State House,13,Chester F Dobis,Democratic,0
Fountain,State House,13,Craig Menninga,Republican,0
Fountain,State House,42,Floyd Dale Grubb,Democratic,3102
Fountain,State House,42,Sharon Kaye Negele,Republican,2310
Fountain,Judge Of The Circuit Court,Fountain 61St Circuit,Susan Orr Henderson,Republican,4395
Fountain,Prosecuting Attorney,Fountain 61St Circuit,Teryl D Martin,Republican,4231
Franklin,U.S. Senator,,Brad Ellsworth,Democratic,1976
Franklin,U.S. Senator,,Rebecca Sink-Burris,Libertarian,389
Franklin,U.S. Senator,,Dan Coats,Republican,4858
Franklin,U.S. Senator,,Jack Rooney,Independent,0
Franklin,U.S. Senator,,Jim Miller,Write-In,0
Franklin,Secretary Of State,,Vop Osili,Democratic,1617
Franklin,Secretary Of State,,Mike Wherry,Libertarian,462
Franklin,Secretary Of State,,Charlie White,Republican,4873
Franklin,Auditor Of State,,Sam Locke,Democratic,2151
Franklin,Auditor Of State,,Eric Knipe,Libertarian,393
Franklin,Auditor Of State,,Tim Berry,Republican,4522
Franklin,Treasurer Of State,,Pete Buttigieg,Democratic,1991
Franklin,Treasurer Of State,,Richard E Mourdock,Republican,4968
Franklin,U.S. House,6,Barry A Welsh,Democratic,1777
Franklin,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,250
Franklin,U.S. House,6,Mike Pence,Republican,5327
Franklin,State Senator,27,Donald Crossley,Libertarian,0
Franklin,State Senator,27,Allen Paul,Republican,0
Franklin,State House,55,David N Moeller,Democratic,760
Franklin,State House,55,Sarah Jordan,Libertarian,161
Franklin,State House,55,Tom Knollman,Republican,1961
Franklin,State House,68,Robert J Bischoff,Democratic,1618
Franklin,State House,68,Jud Mcmillin,Republican,1905
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,Melvin F Wilhelm,Democratic,5189
Fulton,U.S. Senator,,Brad Ellsworth,Democratic,1977
Fulton,U.S. Senator,,Rebecca Sink-Burris,Libertarian,298
Fulton,U.S. Senator,,Dan Coats,Republican,3854
Fulton,U.S. Senator,,Jack Rooney,Independent,0
Fulton,U.S. Senator,,Jim Miller,Write-In,0
Fulton,Secretary Of State,,Vop Osili,Democratic,1770
Fulton,Secretary Of State,,Mike Wherry,Libertarian,382
Fulton,Secretary Of State,,Charlie White,Republican,3862
Fulton,Auditor Of State,,Sam Locke,Democratic,1866
Fulton,Auditor Of State,,Eric Knipe,Libertarian,304
Fulton,Auditor Of State,,Tim Berry,Republican,3830
Fulton,Treasurer Of State,,Pete Buttigieg,Democratic,1917
Fulton,Treasurer Of State,,Richard E Mourdock,Republican,4012
Fulton,U.S. House,2,Joe Donnelly,Democratic,2591
Fulton,U.S. House,2,Mark Vogel,Libertarian,395
Fulton,U.S. House,2,Jackie Walorski Swihart,Republican,3149
Fulton,State House,16,Bill Reutebuch,Democratic,1942
Fulton,State House,16,Douglas L Gutwein,Republican,3623
Fulton,State House,17,Nancy Dembowski,Democratic,0
Fulton,State House,17,Richard A Liedtky,Libertarian,0
Fulton,State House,17,Francis K Ellert,Republican,0
Fulton,State House,23,William C Friend,Republican,390
Fulton,Prosecuting Attorney,Fulton 41St Circuit,Richard A Brown,Republican,4465
Gibson,U.S. Senator,,Brad Ellsworth,Democratic,4644
Gibson,U.S. Senator,,Rebecca Sink-Burris,Libertarian,478
Gibson,U.S. Senator,,Dan Coats,Republican,6308
Gibson,U.S. Senator,,Jack Rooney,Independent,0
Gibson,U.S. Senator,,Jim Miller,Write-In,1
Gibson,Secretary Of State,,Vop Osili,Democratic,3697
Gibson,Secretary Of State,,Mike Wherry,Libertarian,552
Gibson,Secretary Of State,,Charlie White,Republican,6811
Gibson,Auditor Of State,,Sam Locke,Democratic,4167
Gibson,Auditor Of State,,Eric Knipe,Libertarian,459
Gibson,Auditor Of State,,Tim Berry,Republican,6412
Gibson,Treasurer Of State,,Pete Buttigieg,Democratic,3819
Gibson,Treasurer Of State,,Richard E Mourdock,Republican,7357
Gibson,U.S. House,8,William Trent Vanhaaften,Democratic,4103
Gibson,U.S. House,8,John Cunningham,Libertarian,548
Gibson,U.S. House,8,Larry D Bucshon,Republican,6638
Gibson,State Senator,48,Lindel O Hume,Democratic,7298
Gibson,State Senator,49,Patricia S Avery,Democratic,502
Gibson,State Senator,49,Jim Tomes,Republican,800
Gibson,State House,64,Kreg Battles,Democratic,4028
Gibson,State House,64,Ken A Beckerman,Republican,5624
Gibson,Judge Of The Superior Court,Gibson County,Earl G Penrod,Democratic,8279
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,Robert Krieg,Republican,8950
Grant,U.S. Senator,,Brad Ellsworth,Democratic,5433
Grant,U.S. Senator,,Rebecca Sink-Burris,Libertarian,894
Grant,U.S. Senator,,Dan Coats,Republican,9684
Grant,U.S. Senator,,Jack Rooney,Independent,0
Grant,U.S. Senator,,Jim Miller,Write-In,0
Grant,Secretary Of State,,Vop Osili,Democratic,4899
Grant,Secretary Of State,,Mike Wherry,Libertarian,840
Grant,Secretary Of State,,Charlie White,Republican,10070
Grant,Auditor Of State,,Sam Locke,Democratic,4890
Grant,Auditor Of State,,Eric Knipe,Libertarian,625
Grant,Auditor Of State,,Tim Berry,Republican,10281
Grant,Treasurer Of State,,Pete Buttigieg,Democratic,5048
Grant,Treasurer Of State,,Richard E Mourdock,Republican,10733
Grant,U.S. House,5,Timothy Clark Crawford,Democratic,4839
Grant,U.S. House,5,Richard Chard Reid,Libertarian,794
Grant,U.S. House,5,Dan Burton,Republican,9880
Grant,U.S. House,5,Jesse C Trueblood,Independent,471
Grant,State Senator,17,James E Banks,Republican,3041
Grant,State Senator,19,Robert Couse,Democratic,2427
Grant,State Senator,19,Travis Holdman,Republican,5217
Grant,State Senator,21,"Charles W Sosbe, Jr.",Democratic,0
Grant,State Senator,21,James R Buck,Republican,0
Grant,State House,18,David A Wolkins,Republican,0
Grant,State House,30,Ron Herrell,Democratic,0
Grant,State House,30,Michael Karickhoff,Republican,0
Grant,State House,31,Joseph R Pearson,Democratic,4255
Grant,State House,31,Kevin A Mahan,Republican,5072
Grant,State House,32,P Eric Turner,Republican,4840
Grant,Prosecuting Attorney,Grant 48Th Circuit,"James D Luttrull, Jr.",Republican,12237
Greene,U.S. Senator,,Brad Ellsworth,Democratic,4079
Greene,U.S. Senator,,Rebecca Sink-Burris,Libertarian,504
Greene,U.S. Senator,,Dan Coats,Republican,5281
Greene,U.S. Senator,,Jack Rooney,Independent,0
Greene,U.S. Senator,,Jim Miller,Write-In,0
Greene,Secretary Of State,,Vop Osili,Democratic,3135
Greene,Secretary Of State,,Mike Wherry,Libertarian,551
Greene,Secretary Of State,,Charlie White,Republican,5857
Greene,Auditor Of State,,Sam Locke,Democratic,3170
Greene,Auditor Of State,,Eric Knipe,Libertarian,402
Greene,Auditor Of State,,Tim Berry,Republican,5652
Greene,Treasurer Of State,,Pete Buttigieg,Democratic,3086
Greene,Treasurer Of State,,Richard E Mourdock,Republican,6175
Greene,U.S. House,8,William Trent Vanhaaften,Democratic,3354
Greene,U.S. House,8,John Cunningham,Libertarian,510
Greene,U.S. House,8,Larry D Bucshon,Republican,5841
Greene,State Senator,39,Steven M Thais,Democratic,2184
Greene,State Senator,39,John M Waterman,Republican,4738
Greene,State House,45,Jesse James,Democratic,1238
Greene,State House,45,Bruce Alan Borders,Republican,2674
Greene,State House,62,Sandra Blanton,Democratic,2030
Greene,State House,62,Matthew A Ubelhor,Republican,3193
Greene,Prosecuting Attorney,Greene 63Rd Circuit,Jarrod D Holtsclaw,Republican,7658
Hamilton,U.S. Senator,,Brad Ellsworth,Democratic,20658
Hamilton,U.S. Senator,,Rebecca Sink-Burris,Libertarian,5380
Hamilton,U.S. Senator,,Dan Coats,Republican,54675
Hamilton,U.S. Senator,,Jack Rooney,Independent,4
Hamilton,U.S. Senator,,Jim Miller,Write-In,7
Hamilton,Secretary Of State,,Vop Osili,Democratic,20498
Hamilton,Secretary Of State,,Mike Wherry,Libertarian,5880
Hamilton,Secretary Of State,,Charlie White,Republican,53618
Hamilton,Auditor Of State,,Sam Locke,Democratic,16419
Hamilton,Auditor Of State,,Eric Knipe,Libertarian,3360
Hamilton,Auditor Of State,,Tim Berry,Republican,58135
Hamilton,Treasurer Of State,,Pete Buttigieg,Democratic,16902
Hamilton,Treasurer Of State,,Richard E Mourdock,Republican,60918
Hamilton,U.S. House,5,Timothy Clark Crawford,Democratic,17616
Hamilton,U.S. House,5,Richard Chard Reid,Libertarian,7584
Hamilton,U.S. House,5,Dan Burton,Republican,50910
Hamilton,U.S. House,5,Jesse C Trueblood,Independent,4143
Hamilton,State Senator,21,"Charles W Sosbe, Jr.",Democratic,2190
Hamilton,State Senator,21,James R Buck,Republican,8712
Hamilton,State Senator,29,Robin C Shackleford,Democratic,3014
Hamilton,State Senator,29,Michael A Delph,Republican,9084
Hamilton,State Senator,31,Frank J Anderson,Democratic,0
Hamilton,State Senator,31,Benjamin Hale,Libertarian,0
Hamilton,State Senator,31,"James W Merritt, Jr.",Republican,0
Hamilton,State House,24,"Timothy J Banter, Jr.",Democratic,0
Hamilton,State House,24,Richard W Mcclain,Republican,0
Hamilton,State House,29,Joseph L Weingarten,Democratic,6461
Hamilton,State House,29,Kathy Kreag Richardson,Republican,22746
Hamilton,State House,32,P Eric Turner,Republican,2189
Hamilton,State House,37,Scott Reske,Democratic,0
Hamilton,State House,37,Robert Jozwiak Roofer Rob,Libertarian,0
Hamilton,State House,37,Kyle Jason Hupfer,Republican,0
Hamilton,State House,39,Gerald R Torr,Republican,20595
Hamilton,State House,88,John Kunzer,Democratic,870
Hamilton,State House,88,Brian Bosma,Republican,2858
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 2",Daniel J Pfleging,Republican,65576
Hamilton,Prosecuting Attorney,Hamilton 24Th Circuit,Donald Lee Buckingham Ii,Republican,64645
Hancock,U.S. Senator,,Brad Ellsworth,Democratic,6325
Hancock,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1930
Hancock,U.S. Senator,,Dan Coats,Republican,14367
Hancock,U.S. Senator,,Jack Rooney,Independent,1
Hancock,U.S. Senator,,Jim Miller,Write-In,3
Hancock,Secretary Of State,,Vop Osili,Democratic,5237
Hancock,Secretary Of State,,Mike Wherry,Libertarian,2165
Hancock,Secretary Of State,,Charlie White,Republican,14877
Hancock,Auditor Of State,,Sam Locke,Democratic,5012
Hancock,Auditor Of State,,Eric Knipe,Libertarian,1348
Hancock,Auditor Of State,,Tim Berry,Republican,15884
Hancock,Treasurer Of State,,Pete Buttigieg,Democratic,5107
Hancock,Treasurer Of State,,Richard E Mourdock,Republican,17130
Hancock,U.S. House,6,Barry A Welsh,Democratic,0
Hancock,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,0
Hancock,U.S. House,6,Mike Pence,Republican,0
Hancock,State House,53,Robert W Cherry,Republican,16986
Hancock,State House,57,Sean R Eberhart,Republican,0
Hancock,State House,88,John Kunzer,Democratic,0
Hancock,State House,88,Brian Bosma,Republican,0
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,Thomas E Williams,Democratic,7584
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,Michael L Griffin,Republican,14751
Harrison,U.S. Senator,,Brad Ellsworth,Democratic,5569
Harrison,U.S. Senator,,Rebecca Sink-Burris,Libertarian,679
Harrison,U.S. Senator,,Dan Coats,Republican,8362
Harrison,U.S. Senator,,Jack Rooney,Independent,1
Harrison,U.S. Senator,,Jim Miller,Write-In,0
Harrison,Secretary Of State,,Vop Osili,Democratic,4704
Harrison,Secretary Of State,,Mike Wherry,Libertarian,668
Harrison,Secretary Of State,,Charlie White,Republican,8781
Harrison,Auditor Of State,,Sam Locke,Democratic,5573
Harrison,Auditor Of State,,Eric Knipe,Libertarian,622
Harrison,Auditor Of State,,Tim Berry,Republican,7851
Harrison,Treasurer Of State,,Pete Buttigieg,Democratic,5373
Harrison,Treasurer Of State,,Richard E Mourdock,Republican,8566
Harrison,U.S. House,9,Baron P Hill,Democratic,5866
Harrison,U.S. House,9,"Greg ""No Bull"" Knott",Libertarian,905
Harrison,U.S. House,9,Todd Christopher Young,Republican,8087
Harrison,U.S. House,9,Jerry R Lucas,Independent,2
Harrison,State Senator,47,"Richard D Young, Jr.",Democratic,6885
Harrison,State Senator,47,Ted Metzger,Republican,7653
Harrison,State House,70,Paul J Robertson,Democratic,7317
Harrison,State House,70,Rhonda J Rhoads,Republican,7156
Harrison,State House,73,Ryan D Bower,Democratic,129
Harrison,State House,73,Steven J Davisson,Republican,211
Harrison,Judge Of The Circuit Court,Harrison 3Rd Circuit,Ronald W Simpson,Democratic,7033
Harrison,Judge Of The Circuit Court,Harrison 3Rd Circuit,John T Evans,Republican,7681
Harrison,Prosecuting Attorney,Harrison 3Rd Circuit,Dennis L Byrd,Democratic,7155
Harrison,Prosecuting Attorney,Harrison 3Rd Circuit,Joshua Schalk,Republican,7599
Hendricks,U.S. Senator,,Brad Ellsworth,Democratic,9896
Hendricks,U.S. Senator,,Rebecca Sink-Burris,Libertarian,2815
Hendricks,U.S. Senator,,Dan Coats,Republican,26072
Hendricks,U.S. Senator,,Jack Rooney,Independent,5
Hendricks,U.S. Senator,,Jim Miller,Write-In,15
Hendricks,Secretary Of State,,Vop Osili,Democratic,9202
Hendricks,Secretary Of State,,Mike Wherry,Libertarian,2455
Hendricks,Secretary Of State,,Charlie White,Republican,26955
Hendricks,Auditor Of State,,Sam Locke,Democratic,8062
Hendricks,Auditor Of State,,Eric Knipe,Libertarian,1783
Hendricks,Auditor Of State,,Tim Berry,Republican,27875
Hendricks,Treasurer Of State,,Pete Buttigieg,Democratic,8407
Hendricks,Treasurer Of State,,Richard E Mourdock,Republican,29259
Hendricks,U.S. House,4,David Sanders,Democratic,8191
Hendricks,U.S. House,4,John Duncan,Libertarian,1686
Hendricks,U.S. House,4,Todd Theodore Rokita,Republican,28946
Hendricks,State House,28,"James ""Jim"" Rainwater",Libertarian,912
Hendricks,State House,28,Jeffrey A Thompson,Republican,6705
Hendricks,State House,28,Danny W Shipley,Independent,3
Hendricks,State House,40,David T Hinkle Iv,Libertarian,3864
Hendricks,State House,40,Gregory Earl Steuerwald,Republican,18869
Hendricks,State House,91,Timothy J Huber,Democratic,1061
Hendricks,State House,91,Matt Amormino,Libertarian,201
Hendricks,State House,91,Robert W Behning,Republican,3467
Hendricks,Prosecuting Attorney,Hendricks 55Th Circuit,Patricia Ann Baldwin,Republican,32091
Henry,U.S. Senator,,Brad Ellsworth,Democratic,4944
Henry,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1107
Henry,U.S. Senator,,Dan Coats,Republican,7192
Henry,U.S. Senator,,Jack Rooney,Independent,0
Henry,U.S. Senator,,Jim Miller,Write-In,0
Henry,Secretary Of State,,Vop Osili,Democratic,4217
Henry,Secretary Of State,,Mike Wherry,Libertarian,1174
Henry,Secretary Of State,,Charlie White,Republican,7624
Henry,Auditor Of State,,Sam Locke,Democratic,4334
Henry,Auditor Of State,,Eric Knipe,Libertarian,937
Henry,Auditor Of State,,Tim Berry,Republican,7785
Henry,Treasurer Of State,,Pete Buttigieg,Democratic,4503
Henry,Treasurer Of State,,Richard E Mourdock,Republican,8471
Henry,U.S. House,6,Barry A Welsh,Democratic,3993
Henry,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,656
Henry,U.S. House,6,Mike Pence,Republican,8707
Henry,State Senator,26,Sue E Errington,Democratic,0
Henry,State Senator,26,Gene Douglas Eckerty,Republican,0
Henry,State House,54,Bruce Gaylor,Democratic,2455
Henry,State House,54,Rex Bell,Libertarian,1625
Henry,State House,54,Thomas E Saunders,Republican,5224
Henry,Prosecuting Attorney,Henry 53Rd Circuit,Kit C Dean Crane,Republican,10073
Howard,U.S. Senator,,Brad Ellsworth,Democratic,9734
Howard,U.S. Senator,,Rebecca Sink-Burris,Libertarian,1789
Howard,U.S. Senator,,Dan Coats,Republican,14212
Howard,U.S. Senator,,Jack Rooney,Independent,0
Howard,U.S. Senator,,Jim Miller,Write-In,4
Howard,Secretary Of State,,Vop Osili,Democratic,8724
Howard,Secretary Of State,,Mike Wherry,Libertarian,1663
Howard,Secretary Of State,,Charlie White,Republican,15026
Howard,Auditor Of State,,Sam Locke,Democratic,8794
Howard,Auditor Of State,,Eric Knipe,Libertarian,1413
Howard,Auditor Of State,,Tim Berry,Republican,15031
Howard,Treasurer Of State,,Pete Buttigieg,Democratic,9678
Howard,Treasurer Of State,,Richard E Mourdock,Republican,15633
Howard,U.S. House,4,David Sanders,Democratic,0
Howard,U.S. House,4,John Duncan,Libertarian,0
Howard,U.S. House,4,Todd Theodore Rokita,Republican,0
Howard,U.S. House,5,Timothy Clark Crawford,Democratic,4859
Howard,U.S. House,5,Richard Chard Reid,Libertarian,713
Howard,U.S. House,5,Dan Burton,Republican,10949
Howard,U.S. House,5,Jesse C Trueblood,Independent,864
Howard,State Senator,21,"Charles W Sosbe, Jr.",Democratic,8242
Howard,State Senator,21,James R Buck,Republican,11417
Howard,State House,30,Ron Herrell,Democratic,7570
Howard,State House,30,Michael Karickhoff,Republican,8388
Howard,State House,32,P Eric Turner,Republican,1974
Howard,State House,38,Heath Vannatter,Republican,6006
Howard,Judge Of The Superior Court,"Howard County, Court 1","William C Menges, Jr.",Republican,19636
Howard,Prosecuting Attorney,Howard 62Nd Circuit,Mark A Mccann,Republican,19392
Huntington,U.S. Senator,,Brad Ellsworth,Democratic,2717
Huntington,U.S. Senator,,Rebecca Sink-Burris,Libertarian,752
Huntington,U.S. Senator,,Dan Coats,Republican,7731
Huntington,U.S. Senator,,Jack Rooney,Independent,0
Huntington,U.S. Senator,,Jim Miller,Write-In,0
Huntington,Secretary Of State,,Vop Osili,Democratic,2380
Huntington,Secretary Of State,,Mike Wherry,Libertarian,913
Huntington,Secretary Of State,,Charlie White,Republican,7597
Huntington,Auditor Of State,,Sam Locke,Democratic,2190
Huntington,Auditor Of State,,Eric Knipe,Libertarian,613
Huntington,Auditor Of State,,Tim Berry,Republican,7689
Huntington,Treasurer Of State,,Pete Buttigieg,Democratic,2295
Huntington,Treasurer Of State,,Richard E Mourdock,Republican,8153
Huntington,U.S. House,3,Thomas Hayhurst,Democratic,0
Huntington,U.S. House,3,Scott Wise,Libertarian,0
Huntington,U.S. House,3,Marlin A Stutzman,Republican,0
Huntington,U.S. House,3,Tom Metzger,Independent,0
Huntington,U.S. House,3,Wes Stephens,Independent,0
Huntington,State Senator,17,James E Banks,Republican,9095
Huntington,State Senator,19,Robert Couse,Democratic,0
Huntington,State Senator,19,Travis Holdman,Republican,0
Huntington,State House,50,Daniel J Leonard,Republican,9416
Huntington,Prosecuting Attorney,Huntington 56Th Circuit,Amy C Richison,Republican,9027
Jackson,U.S. Senator,,Brad Ellsworth,Democratic,4826
Jackson,U.S. Senator,,Rebecca Sink-Burris,Libertarian,831
Jackson,U.S. Senator,,Dan Coats,Republican,7838
Jackson,U.S. Senator,,Jack Rooney,Independent,3
Jackson,U.S. Senator,,Jim Miller,Write-In,0
Jackson,Secretary Of State,,Vop Osili,Democratic,4253
Jackson,Secretary Of State,,Mike Wherry,Libertarian,832
Jackson,Secretary Of State,,Charlie White,Republican,8070
Jackson,Auditor Of State,,Sam Locke,Democratic,4718
Jackson,Auditor Of State,,Eric Knipe,Libertarian,745
Jackson,Auditor Of State,,Tim Berry,Republican,7692
