county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Jefferson,3,U.S. Senate,,R,Mike Braun,239,,177,0,62,
Jefferson,3,U.S. Senate,,D,Joe Donnelly,152,,89,0,63,
Jefferson,3,U.S. Senate,,L,Lucy M. Brenton,28,,23,0,5,
Jefferson,3,U.S. Senate,,,Write in,1,,1,0,0,
Jefferson,3,State Secretary,,R,Connie Lawson,254,,188,0,66,
Jefferson,3,State Secretary,,D,Jim Harper,152,,89,0,63,
Jefferson,3,State Secretary,,L,Mark W. Rutherford,11,,9,0,2,
Jefferson,3,State Secretary,,,Write in,1,,1,0,0,
Jefferson,3,State Auditor,,R,Tera Klutz,241,,176,0,65,
Jefferson,3,State Auditor,,D,Joselyn Whitticker,152,,91,0,61,
Jefferson,3,State Auditor,,L,John Schick,20,,16,0,4,
Jefferson,3,State Treasurer,,R,Kelly Mitchell,265,,197,0,68,
Jefferson,3,State Treasurer,,D,John C. Aguilera,151,,89,0,62,
Jefferson,3,U.S. House,,R,Greg Pence,264,,194,0,70,
Jefferson,3,U.S. House,,D,Jeannine Lee Lake,161,,95,0,66,
Jefferson,3,U.S. House,,L,Tom Ferkinhoff,6,,6,0,0,
Jefferson,3,U.S. House,,,Write in,1,,1,0,0,
Jefferson,3,State Senate,,R,Chris Garten,248,,184,0,64,
Jefferson,3,State Senate,,D,John Perkins,156,,92,0,64,
Jefferson,3,State Senate,,L,Charles Johnson,17,,14,0,3,
Jefferson,1,U.S. Senate,,R,Mike Braun,254,,186,0,68,
Jefferson,1,U.S. Senate,,D,Joe Donnelly,193,,128,0,65,
Jefferson,1,U.S. Senate,,L,Lucy M. Brenton,29,,24,0,5,
Jefferson,1,U.S. Senate,,,Write in,1,,1,0,0,
Jefferson,1,State Secretary,,R,Connie Lawson,259,,184,0,75,
Jefferson,1,State Secretary,,D,Jim Harper,182,,125,0,57,
Jefferson,1,State Secretary,,L,Mark W. Rutherford,24,,22,0,2,
Jefferson,1,State Secretary,,,Write in,3,,2,0,1,
Jefferson,1,State Auditor,,R,Tera Klutz,246,,178,0,68,
Jefferson,1,State Auditor,,D,Joselyn Whitticker,187,,127,0,60,
Jefferson,1,State Auditor,,L,John Schick,24,,22,0,2,
Jefferson,1,State Treasurer,,R,Kelly Mitchell,278,,204,0,74,
Jefferson,1,State Treasurer,,D,John C. Aguilera,181,,126,0,55,
Jefferson,1,U.S. House,,R,Greg Pence,271,,199,0,72,
Jefferson,1,U.S. House,,D,Jeannine Lee Lake,183,,122,0,61,
Jefferson,1,U.S. House,,L,Tom Ferkinhoff,17,,14,0,3,
Jefferson,1,U.S. House,,,Write in,1,,1,0,0,
Jefferson,1,State Senate,,R,Chris Garten,262,,190,0,72,
Jefferson,1,State Senate,,D,John Perkins,182,,122,0,60,
Jefferson,1,State Senate,,L,Charles Johnson,25,,23,0,2,
Jefferson,2,U.S. Senate,,R,Mike Braun,237,,175,0,62,
Jefferson,2,U.S. Senate,,D,Joe Donnelly,185,,127,0,58,
Jefferson,2,U.S. Senate,,L,Lucy M. Brenton,32,,26,0,6,
Jefferson,2,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,2,State Secretary,,R,Connie Lawson,265,,199,0,66,
Jefferson,2,State Secretary,,D,Jim Harper,164,,112,0,52,
Jefferson,2,State Secretary,,L,Mark W. Rutherford,10,,7,0,3,
Jefferson,2,State Secretary,,,Write in,0,,0,0,0,
Jefferson,2,State Auditor,,R,Tera Klutz,260,,197,0,63,
Jefferson,2,State Auditor,,D,Joselyn Whitticker,170,,113,0,57,
Jefferson,2,State Auditor,,L,John Schick,10,,8,0,2,
Jefferson,2,State Treasurer,,R,Kelly Mitchell,280,,214,0,66,
Jefferson,2,State Treasurer,,D,John C. Aguilera,158,,102,0,56,
Jefferson,2,U.S. House,,R,Greg Pence,262,,199,0,63,
Jefferson,2,U.S. House,,D,Jeannine Lee Lake,180,,120,0,60,
Jefferson,2,U.S. House,,L,Tom Ferkinhoff,9,,7,0,2,
Jefferson,2,U.S. House,,,Write in,0,,0,0,0,
Jefferson,2,State Senate,,R,Chris Garten,258,,197,0,61,
Jefferson,2,State Senate,,D,John Perkins,172,,115,0,57,
Jefferson,2,State Senate,,L,Charles Johnson,15,,11,0,4,
Jefferson,Graham,U.S. Senate,,R,Mike Braun,290,,258,0,32,
Jefferson,Graham,U.S. Senate,,D,Joe Donnelly,165,,119,0,46,
Jefferson,Graham,U.S. Senate,,L,Lucy M. Brenton,31,,29,0,2,
Jefferson,Graham,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Graham,State Secretary,,R,Connie Lawson,314,,282,0,32,
Jefferson,Graham,State Secretary,,D,Jim Harper,146,,101,0,45,
Jefferson,Graham,State Secretary,,L,Mark W. Rutherford,16,,16,0,0,
Jefferson,Graham,State Secretary,,,Write in,1,,1,0,0,
Jefferson,Graham,State Auditor,,R,Tera Klutz,303,,272,0,31,
Jefferson,Graham,State Auditor,,D,Joselyn Whitticker,158,,112,0,46,
Jefferson,Graham,State Auditor,,L,John Schick,14,,14,0,0,
Jefferson,Graham,State Treasurer,,R,Kelly Mitchell,318,,286,0,32,
Jefferson,Graham,State Treasurer,,D,John C. Aguilera,155,,110,0,45,
Jefferson,Graham,U.S. House,,R,Greg Pence,319,,287,0,32,
Jefferson,Graham,U.S. House,,D,Jeannine Lee Lake,158,,110,0,48,
Jefferson,Graham,U.S. House,,L,Tom Ferkinhoff,12,,12,0,0,
Jefferson,Graham,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Graham,State Senate,,R,Chris Garten,318,,285,0,33,
Jefferson,Graham,State Senate,,D,John Perkins,147,,102,0,45,
Jefferson,Graham,State Senate,,L,Charles Johnson,19,,19,0,0,
Jefferson,Hanover 1,U.S. Senate,,R,Mike Braun,143,,106,0,37,
Jefferson,Hanover 1,U.S. Senate,,D,Joe Donnelly,195,,134,0,61,
Jefferson,Hanover 1,U.S. Senate,,L,Lucy M. Brenton,19,,17,0,2,
Jefferson,Hanover 1,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Hanover 1,State Secretary,,R,Connie Lawson,146,,110,0,36,
Jefferson,Hanover 1,State Secretary,,D,Jim Harper,195,,136,0,59,
Jefferson,Hanover 1,State Secretary,,L,Mark W. Rutherford,12,,9,0,3,
Jefferson,Hanover 1,State Secretary,,,Write in,0,,0,0,0,
Jefferson,Hanover 1,State Auditor,,R,Tera Klutz,140,,107,0,33,
Jefferson,Hanover 1,State Auditor,,D,Joselyn Whitticker,201,,139,0,62,
Jefferson,Hanover 1,State Auditor,,L,John Schick,9,,7,0,2,
Jefferson,Hanover 1,State Treasurer,,R,Kelly Mitchell,151,,110,0,41,
Jefferson,Hanover 1,State Treasurer,,D,John C. Aguilera,195,,138,0,57,
Jefferson,Hanover 1,U.S. House,,R,Greg Pence,141,,106,0,35,
Jefferson,Hanover 1,U.S. House,,D,Jeannine Lee Lake,208,,144,0,64,
Jefferson,Hanover 1,U.S. House,,L,Tom Ferkinhoff,7,,7,0,0,
Jefferson,Hanover 1,State Senate,,R,Chris Garten,138,,104,0,34,
Jefferson,Hanover 1,State Senate,,D,John Perkins,205,,143,0,62,
Jefferson,Hanover 1,State Senate,,L,Charles Johnson,8,,7,0,1,
Jefferson,Hanover 2,U.S. Senate,,R,Mike Braun,267,,184,0,83,
Jefferson,Hanover 2,U.S. Senate,,D,Joe Donnelly,130,,84,0,46,
Jefferson,Hanover 2,U.S. Senate,,L,Lucy M. Brenton,19,,13,0,6,
Jefferson,Hanover 2,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Hanover 2,State Secretary,,R,Connie Lawson,276,,185,0,91,
Jefferson,Hanover 2,State Secretary,,D,Jim Harper,121,,80,0,41,
Jefferson,Hanover 2,State Secretary,,L,Mark W. Rutherford,13,,10,0,3,
Jefferson,Hanover 2,State Secretary,,,Write in,1,,1,0,0,
Jefferson,Hanover 2,State Auditor,,R,Tera Klutz,263,,181,0,82,
Jefferson,Hanover 2,State Auditor,,D,Joselyn Whitticker,127,,82,0,45,
Jefferson,Hanover 2,State Auditor,,L,John Schick,16,,10,0,6,
Jefferson,Hanover 2,State Treasurer,,R,Kelly Mitchell,286,,193,0,93,
Jefferson,Hanover 2,State Treasurer,,D,John C. Aguilera,120,,80,0,40,
Jefferson,Hanover 2,U.S. House,,R,Greg Pence,285,,193,0,92,
Jefferson,Hanover 2,U.S. House,,D,Jeannine Lee Lake,122,,80,0,42,
Jefferson,Hanover 2,U.S. House,,L,Torn Ferkinhoff,10,,7,0,3,
Jefferson,Hanover 2,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Hanover 2,State Senate,,R,Chris Garten,282,,191,0,91,
Jefferson,Hanover 2,State Senate,,D,John Perkins,120,,77,0,43,
Jefferson,Hanover 2,State Senate,,L,Charles Johnson,13,,11,0,2,
Jefferson,Hanover 2a,U.S. Senate,,R,Mike Braun,196,,145,0,51,
Jefferson,Hanover 2a,U.S. Senate,,D,Joe Donnelly,110,,89,0,21,
Jefferson,Hanover 2a,U.S. Senate,,L,Lucy M. Brenton,10,,8,0,2,
Jefferson,Hanover 2a,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Hanover 2a,State Secretary,,R,Connie Lawson,216,,164,0,52,
Jefferson,Hanover 2a,State Secretary,,D,Jim Harper,97,,76,0,21,
Jefferson,Hanover 2a,State Secretary,,L,Mark W. Rutherford,8,,7,0,1,
Jefferson,Hanover 2a,State Secretary,,,Write in,0,,0,0,0,
Jefferson,Hanover 2a,State Auditor,,R,Tera Klutz,202,,155,0,47,
Jefferson,Hanover 2a,State Auditor,,D,Joselyn Whitticker,107,,81,0,26,
Jefferson,Hanover 2a,State Auditor,,L,John Schick,11,,10,0,1,
Jefferson,Hanover 2a,State Treasurer,,R,Kelly Mitchell,217,,165,0,52,
Jefferson,Hanover 2a,State Treasurer,,D,John C. Aguilera,99,,78,0,21,
Jefferson,Hanover 2a,U.S. House,,R,Greg Pence,209,,157,0,52,
Jefferson,Hanover 2a,U.S. House,,D,Jeannine Lee Lake,106,,83,0,23,
Jefferson,Hanover 2a,U.S. House,,L,Tom Ferkinhoff,7,,7,0,0,
Jefferson,Hanover 2a,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Hanover 2a,State Senate,,R,Chris Garton,216,,165,0,51,
Jefferson,Hanover 2a,State Senate,,D,John Perkins,95,,73,0,22,
Jefferson,Hanover 2a,State Senate,,L,Charles Johnson,10,,9,0,1,
Jefferson,Hanover 3,U.S. Senate,,R,Mike Braun,163,,117,0,46,
Jefferson,Hanover 3,U.S. Senate,,D,Joe Donnelly,176,,125,0,51,
Jefferson,Hanover 3,U.S. Senate,,L,Lucy M. Brenton,23,,18,0,5,
Jefferson,Hanover 3,U.S. Senate,,,Write-in,0,,0,.,0,
Jefferson,Hanover 3,State Secretary,,R,Connie Lawson,172,,124,0,48,
Jefferson,Hanover 3,State Secretary,,D,Jim Harper,166,,114,0,52,
Jefferson,Hanover 3,State Secretary,,L,Mark W. Rutherford,15,,13,0,2,
Jefferson,Hanover 3,State Secretary,,,Write in,0,,0,0,0,
Jefferson,Hanover 3,State Auditor,,R,Tera Klutz,166,,120,0,46,
Jefferson,Hanover 3,State Auditor,,D,Joselyn Whitticker,173,,117,0,56,
Jefferson,Hanover 3,State Auditor,,L,John Schick,14,,14,0,0,
Jefferson,Hanover 3,State Treasurer,,R,Kelly Mitchell,180,,133,0,47,
Jefferson,Hanover 3,State Treasurer,,D,John C. Aguilera,170,,116,0,54,
Jefferson,Hanover 3,U.S. House,,R,Greg Pence,172,,126,0,46,
Jefferson,Hanover 3,U.S. House,,D,Jeannine Lee Lake,174,,118,0,56,
Jefferson,Hanover 3,U.S. House,,L,Tom Ferkinhoff,8,,8,0,0,
Jefferson,Hanover 3,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Hanover 3,State Senate,,R,Chris Galen,181,,134,0,47,
Jefferson,Hanover 3,State Senate,,D,John Perkins,166,,112,0,54,
Jefferson,Hanover 3,State Senate,,L,Charles Johnson,11,,11,0,0,
Jefferson,Lancaster,U.S. Senate,,R,Mike Braun,357,,311,0,46,
Jefferson,Lancaster,U.S. Senate,,D,Joe Donnelly,153,,115,0,38,
Jefferson,Lancaster,U.S. Senate,,L,Lucy M. Brenton,25,,22,0,3,
Jefferson,Lancaster,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Lancaster,State Secretary,,R,Connie Lawson,372,,320,0,52,
Jefferson,Lancaster,State Secretary,,D,Jim Harper,150,,114,0,36,
Jefferson,Lancaster,State Secretary,,L,Mark W. Rutherford,10,,9,0,1,
Jefferson,Lancaster,State Secretary,,,Write in,0,,0,0,0,
Jefferson,Lancaster,State Auditor,,R,Tera Klutz,354,,307,0,47,
Jefferson,Lancaster,State Auditor,,D,Joselyn Whitticker,157,,118,0,39,
Jefferson,Lancaster,State Auditor,,L,John Schick,14,,12,0,2,
Jefferson,Lancaster,State Treasurer,,R,Kelly Mitchell,373,,322,0,51,
Jefferson,Lancaster,State Treasurer,,D,John C. Aguilera,153,,115,0,38,
Jefferson,Lancaster,U.S. House,,R,Greg Pence,371,,323,0,48,
Jefferson,Lancaster,U.S. House,,D,Jeannine Lee Lake,160,,119,0,41,
Jefferson,Lancaster,U.S. House,,L,Tom Ferkinhoff,6,,6,0,0,
Jefferson,Lancaster,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Lancaster,State Senate,,R,Chris Gaden,366,,317,0,49,
Jefferson,Lancaster,State Senate,,D,John Perkins,154,,116,0,38,
Jefferson,Lancaster,State Senate,,L,Charles Johnson,15,,14,0,1,
Jefferson,Madison 1,U.S. Senate,,R,Mike Braun,435,,328,0,107,
Jefferson,Madison 1,U.S. Senate,,D,Joe Donnelly,185,,120,0,65,
Jefferson,Madison 1,U.S. Senate,,L,Lucy M. Brenton,34,,29,0,5,
Jefferson,Madison 1,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Madison 1,State Secretary,,R,Connie Lawson,445,,333,0,112,
Jefferson,Madison 1,State Secretary,,D,Jim Harper,171,,117,0,54,
Jefferson,Madison 1,State Secretary,,L,Mark W. Rutherford,28,,20,0,8,
Jefferson,Madison 1,State Secretary,,,Write in,1,,0,0,1,
Jefferson,Madison 1,State Auditor,,R,Tera Klutz,429,,320,0,109,
Jefferson,Madison 1,State Auditor,,D,Joselyn Whitticker,182,,125,0,57,
Jefferson,Madison 1,State Auditor,,L,John Schick,29,,20,0,9,
Jefferson,Madison 1,State Treasurer,,R,Kelly Mitchell,465,,350,0,115,
Jefferson,Madison 1,State Treasurer,,D,John C. Aguilera,173,,114,0,59,
Jefferson,Madison 1,U.S. House,,R,Greg Pence,450,,343,0,107,
Jefferson,Madison 1,U.S. House,,D,Jeannine Lee Lake,178,,115,0,63,
Jefferson,Madison 1,U.S. House,,L,Tom Ferkinhoff,22,,16,0,6,
Jefferson,Madison 1,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Madison 1,State Senate,,R,Chris Garten,444,,335,0,109,
Jefferson,Madison 1,State Senate,,D,John Perkins,180,,120,0,60,
Jefferson,Madison 1,State Senate,,L,Charles Johnson,25,,18,0,7,
Jefferson,Madison 2,U.S. Senate,,R,Mike Braun,439,,314,0,125,
Jefferson,Madison 2,U.S. Senate,,D,Joe Donnelly,275,,178,0,97,
Jefferson,Madison 2,U.S. Senate,,L,Lucy M. Brenton,27,,20,0,7,
Jefferson,Madison 2,U.S. Senate,,,Write in,0,,0,0,0,
Jefferson,Madison 2,State Secretary,,R,Connie Lawson,456,,321,0,135,
Jefferson,Madison 2,State Secretary,,D,Jim Harper,251,,168,0,83,
Jefferson,Madison 2,State Secretary,,L,Mark W. Rutherford,21,,13,0,8,
Jefferson,Madison 2,State Secretary,,,Write in,1,,1,0,0,
Jefferson,Madison 2,State Auditor,,R,Tera Klutz,444,,318,0,126,
Jefferson,Madison 2,State Auditor,,D,Joselyn Whitticker,255,,168,0,87,
Jefferson,Madison 2,State Auditor,,L,John Schick,22,,12,0,10,
Jefferson,Madison 2,State Treasurer,,R,Kelly Mitchell,471,,329,0,142,
Jefferson,Madison 2,State Treasurer,,D,John C. Aguilera,248,,166,0,82,
Jefferson,Madison 2,U.S. House,,R,Greg Pence,470,,337,0,133,
Jefferson,Madison 2,U.S. House,,D,Jeannine Lee Lake,254,,165,0,89,
Jefferson,Madison 2,U.S. House,,L,Tom Fed(inhoff,15,,11,0,4,
Jefferson,Madison 2,U.S. House,,,Write in,0,,0,0,0,
Jefferson,Madison 2,State Senate,,R,Chris Garten,458,,324,0,134,
Jefferson,Madison 2,State Senate,,D,John Perkins,258,,173,0,85,
