county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Whitley,Cleveland Northeast,U.S. Senate,,R,"Mike Braun Fr1 """,259,,203,0,56,
Whitley,Cleveland Northeast,U.S. Senate,,D,Joe Donnelly -n,126,,96,0,30,
Whitley,Cleveland Northeast,U.S. Senate,,L,Lucy M Brenton -n,15,,10,0,5,
Whitley,Cleveland Northeast,U.S. Senate,,,Write in,0,,0,0,0,
Whitley,Cleveland Northeast,State Secretary,,R,Connie Lawson,291,,227,0,64,
Whitley,Cleveland Northeast,State Secretary,,D,Jim Harper,96,,70,0,26,
Whitley,Cleveland Northeast,State Secretary,,,Mark W Rutherford,8,,7,0,1,
Whitley,Cleveland Northeast,State Secretary,,,Write in,1,,1,0,0,
Whitley,Cleveland Northeast,State Auditor,,R,Tera Klutz,276,,217,0,59,
Whitley,Cleveland Northeast,State Auditor,,,Joselyn Whitticker,101,,73,0,28,
Whitley,Cleveland Northeast,State Auditor,,L,John Schick,11,,9,0,2,
Whitley,Cleveland Northeast,State Treasurer,,R,Kelly Mitchell,292,,228,0,64,
Whitley,Cleveland Northeast,State Treasurer,,D,John C Aguilera,98,,72,0,26,
Whitley,Cleveland Northeast,U.S. House,3,R,Jim Banks,290,,230,0,60,
Whitley,Cleveland Northeast,U.S. House,3,D,Courtney Tritch,109,,77,0,32,
Whitley,Cleveland Northeast,U.S. House,3,,Write in,1,,0,0,1,
Whitley,Cleveland Northeast,State Senate,17,R,Andy Zay,281,,220,0,61,
Whitley,Cleveland Northeast,State Senate,17,D,Gary L Snyder,107,,80,0,27,
Whitley,Cleveland Northeast,State House,83,R,Christopher N Judy,328,,256,0,72,
Whitley,Cleveland Northwest,U.S. Senate,,R,Mike Braun,331,,274,0,57,
Whitley,Cleveland Northwest,U.S. Senate,,D,Joe Donnelly,137,,105,0,32,
Whitley,Cleveland Northwest,U.S. Senate,,L,Lucy M Brenton,26,,22,0,4,
Whitley,Cleveland Northwest,U.S. Senate,,,Write in,1,,0,0,1,
Whitley,Cleveland Northwest,State Auditor,,R,Tera Klutz,339,,275,0,64,
Whitley,Cleveland Northwest,State Auditor,,D,Joselyn Whitticker,120,,94,0,26,
Whitley,Cleveland Northwest,State Auditor,,L,John Schick,22,,20,0,2,
Whitley,Cleveland Northwest,State Treasurer,,R,Kelly Mitchell,374,,304,0,70,
Whitley,Cleveland Northwest,State Treasurer,,D,John C Aguilera,107,,85,0,22,
Whitley,Cleveland Northwest,U.S. House,3,R,Jim Banks,374,,307,0,67,
Whitley,Cleveland Northwest,U.S. House,3,D,Courtney Tritch,118,,93,0,25,
Whitley,Cleveland Northwest,U.S. House,3,,Write in,0,,0,0,0,
Whitley,Cleveland Northwest,State Senate,17,R,Andy Zay,364,,297,0,67,
Whitley,Cleveland Northwest,State Senate,17,D,Gary L Snyder,121,,95,0,26,
Whitley,Cleveland Northwest,State House,83,R,Christopher N Judy,420,,340,0,80,
Whitley,Cleveland South,U.S. Senate,,R,Mike Braun,206,,173,0,33,
Whitley,Cleveland South,U.S. Senate,,D,Joe Donnelly,68,,39,0,29,
Whitley,Cleveland South,U.S. Senate,,L,Lucy M Brenton,8,,8,0,0,
Whitley,Cleveland South,U.S. Senate,,,Write in,0,,0,0,0,
Whitley,Cleveland South,State Secretary,,R,Connie Lawson,216,,178,0,38,
Whitley,Cleveland South,State Secretary,,D,Jim Harper,59,,34,0,25,
Whitley,Cleveland South,State Secretary,,L,Mark W Rutherford,4,,4,0,0,
Whitley,Cleveland South,State Secretary,,,Write in,1,,1,0,0,
Whitley,Cleveland South,State Auditor,,R,Tera Klutz,211,,173,0,38,
Whitley,Cleveland South,State Auditor,,D,Joselyn Whitticker,58,,35,0,23,
Whitley,Cleveland South,State Auditor,,L,John Schick,8,,6,0,2,
Whitley,Cleveland South,State Treasurer,,R,Kelly Mitchell,221,,181,0,40,
Whitley,Cleveland South,State Treasurer,,D,John C Aguilera,56,,33,0,23,
Whitley,Cleveland South,U.S. House,3,R,Jim Banks,218,,181,0,37,
Whitley,Cleveland South,U.S. House,3,D,Courtney Tritch,64,,39,0,25,
Whitley,Cleveland South,U.S. House,3,,Write in,0,,0,0,0,
Whitley,Cleveland South,State Senate,17,R,Andy Zay,217,,178,0,39,
Whitley,Cleveland South,State Senate,17,D,Gary L Snyder,65,,40,0,25,
Whitley,Cleveland South,State House,83,R,Christopher N Judy,237,,196,0,41,
Whitley,Columbia Northeast,U.S. Senate,,R,Mike Braun,185,,121,0,64,
Whitley,Columbia Northeast,U.S. Senate,,D,Joe Donnelly,68,,39,0,29,
Whitley,Columbia Northeast,U.S. Senate,,L,Lucy M Brenton,7,,5,0,2,
Whitley,Columbia Northeast,U.S. Senate,,,Write in,0,,0,0,0,
Whitley,Columbia Northeast,State Secretary,,R,Connie Lawson,201,,130,0,71,
Whitley,Columbia Northeast,State Secretary,,D,Jim Harper,52,,29,0,23,
Whitley,Columbia Northeast,State Secretary,,L,Mark W Rutherford,6,,6,0,0,
Whitley,Columbia Northeast,State Secretary,,,Write in,0,,0,0,0,
Whitley,Columbia Northeast,State Auditor,,R,Tera Klutz,190,,126,0,64,
Whitley,Columbia Northeast,State Auditor,,D,Joselyn Whitticker,56,,30,0,26,
Whitley,Columbia Northeast,State Auditor,,L,John Schick,8,,6,0,2,
Whitley,Columbia Northeast,State Treasurer,,R,Kelly Mitchell,194,,132,0,62,
Whitley,Columbia Northeast,State Treasurer,,D,John C Aguilera,58,,31,0,27,
Whitley,Columbia Northeast,U.S. House,3,R,Jim Banks,200,,135,0,65,
Whitley,Columbia Northeast,U.S. House,3,D,Courtney Tritch,59,,29,0,30,
Whitley,Columbia Northeast,U.S. House,3,,Write in,0,,0,0,0,
Whitley,Columbia Northeast,State Senate,17,R,Andy Zay,198,,132,0,66,
Whitley,Columbia Northeast,State Senate,17,D,Gary L Snyder,59,,31,0,28,
Whitley,Columbia Northeast,State House,83,R,Christopher N Judy,219,,146,0,73,
Whitley,Columbia Northwest,U.S. Senate,,R,Mike Braun,122,,80,0,42,
Whitley,Columbia Northwest,U.S. Senate,,D,Joe Donnelly,54,,35,0,19,
Whitley,Columbia Northwest,U.S. Senate,,,(l) Lucy M Brenton,9,,3,0,6,
Whitley,Columbia Northwest,U.S. Senate,,,Write in,0,,0,0,0,
Whitley,Columbia Northwest,State Secretary,,R,Connie Lawson,129,,86,0,43,
Whitley,Columbia Northwest,State Secretary,,D,Jim Harper,47,,23,0,24,
Whitley,Columbia Northwest,State Secretary,,L,Mark W Rutherford,8,,7,0,1,
Whitley,Columbia Northwest,State Secretary,,,Write in,0,,0,0,0,
Whitley,Columbia Northwest,State Auditor,,R,Tera Klutz,124,,82,0,42,
Whitley,Columbia Northwest,State Auditor,,D,Joselyn Whitticker,46,,23,0,23,
Whitley,Columbia Northwest,State Auditor,,L,John Schick,10,,8,0,2,
Whitley,Columbia Northwest,State Treasurer,,R,Kelly Mitchell,137,,90,0,47,
Whitley,Columbia Northwest,State Treasurer,,D,John C Aguilera,44,,23,0,21,
Whitley,Columbia Northwest,U.S. House,3,R,Jim Banks,138,,96,0,42,
Whitley,Columbia Northwest,U.S. House,3,D,Courtney Tritch,47,,22,0,25,
Whitley,Columbia Northwest,U.S. House,3,,Write in,0,,0,0,0,
Whitley,Columbia Northwest,State Senate,17,R,Andy Zay,134,,90,0,44,
Whitley,Columbia Northwest,State Senate,17,D,Gary L Snyder,51,,27,0,24,
Whitley,Columbia Northwest,State House,83,R,Christopher N Judy,154,,104,0,50,
Whitley,Columbia South,U.S. Senate,,R,Mike Braun,426,,245,0,181,
Whitley,Columbia South,U.S. Senate,,D,Joe Donnelly,133,,73,0,60,
Whitley,Columbia South,U.S. Senate,,L,Lucy M Brenton,22,,15,0,7,
Whitley,Columbia South,U.S. Senate,,,Write in,1,,0,0,1,
Whitley,Columbia South,State Secretary,,R,Connie Lawson,430,,248,0,182,
Whitley,Columbia South,State Secretary,,D,Jim Harper,122,,67,0,55,
Whitley,Columbia South,State Secretary,,L,Mark W Rutherford,25,,16,0,9,
Whitley,Columbia South,State Secretary,,,Write in,0,,0,0,0,
Whitley,Columbia South,State Auditor,,R,Tera Klutz,419,,240,0,179,
Whitley,Columbia South,State Auditor,,D,Joselyn Whitticker,118,,65,0,53,
Whitley,Columbia South,State Auditor,,L,John Schick,27,,18,0,9,
Whitley,Columbia South,State Treasurer,,R,Kelly Mitchell,431,,254,0,177,
Whitley,Columbia South,State Treasurer,,D,John C Aguilera,127,,66,0,61,
Whitley,Columbia South,U.S. House,3,R,Jim Banks,440,,263,0,177,
Whitley,Columbia South,U.S. House,3,D,Courtney Tritch,131,,66,0,65,
