county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Dubois,Bainbridge 2e,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 2e,State Senate,48,R,Mark Messmer,266,,97,0,169,
Dubois,Bainbridge 2e,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 2e,State House,63,R,Shane M. Lindauer,187,,65,0,122,
Dubois,Bainbridge 2e,State House,63,D,"Joseph ""joe"" Lannan",157,,58,0,99,
Dubois,Bainbridge 2w,U.S. Senate,,R,Mike Braun,641,,201,0,440,
Dubois,Bainbridge 2w,U.S. Senate,,D,Joe Donnelly,246,,66,0,180,
Dubois,Bainbridge 2w,U.S. Senate,,L,Lucy M. Brenton,42,,19,0,23,
Dubois,Bainbridge 2w,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 2w,State Secretary,,R,Connie Lawson,601,,193,0,408,
Dubois,Bainbridge 2w,State Secretary,,D,Jim Harper,259,,69,0,190,
Dubois,Bainbridge 2w,State Secretary,,L,Mark W. Rutherford,26,,6,0,20,
Dubois,Bainbridge 2w,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 2w,State Auditor,,R,Tera Klutz,536,,173,0,363,
Dubois,Bainbridge 2w,State Auditor,,D,Joselyn Whitticker,278,,78,0,200,
Dubois,Bainbridge 2w,State Auditor,,L,John Schick,31,,5,0,26,
Dubois,Bainbridge 2w,State Treasurer,,R,Kelly Mitchell,603,,185,0,418,
Dubois,Bainbridge 2w,State Treasurer,,D,John C. Aguilera,242,,74,0,168,
Dubois,Bainbridge 2w,U.S. House,8,R,Larry D. Bucshon,637,,205,0,432,
Dubois,Bainbridge 2w,U.S. House,8,D,William Tanoos,242,,68,0,174,
Dubois,Bainbridge 2w,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 2w,State Senate,48,R,Mark Messmer,806,,260,0,546,
Dubois,Bainbridge 2w,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 2w,State House,63,R,Shane M. Lindauer,672,,218,0,454,
Dubois,Bainbridge 2w,State House,63,D,"Joseph ""joe"" Lannan",240,,65,0,175,
Dubois,Bainbridge 3e,U.S. Senate,,R,Mike Braun,417,,170,0,247,
Dubois,Bainbridge 3e,U.S. Senate,,D,Joe Donnelly,219,,82,0,137,
Dubois,Bainbridge 3e,U.S. Senate,,L,Lucy M. Brenton,27,,18,0,9,
Dubois,Bainbridge 3e,U.S. Senate,,,Write in,1,,0,0,1,
Dubois,Bainbridge 3e,State Secretary,,R,Connie Lawson,396,,164,0,232,
Dubois,Bainbridge 3e,State Secretary,,D,Jim Harper,224,,84,0,140,
Dubois,Bainbridge 3e,State Secretary,,L,Mark W. Rutherford,24,,14,0,10,
Dubois,Bainbridge 3e,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 3e,State Auditor,,R,Tera Klutz,362,,155,0,207,
Dubois,Bainbridge 3e,State Auditor,,D,Joselyn Whitticker,223,,77,0,146,
Dubois,Bainbridge 3e,State Auditor,,L,John Schick,26,,16,0,10,
Dubois,Bainbridge 3e,State Treasurer,,R,Kelly Mitchell,394,,166,0,228,
Dubois,Bainbridge 3e,State Treasurer,,D,John C. Aguilera,223,,84,0,139,
Dubois,Bainbridge 3e,U.S. House,8,R,Larry D. Bucshon,407,,176,0,231,
Dubois,Bainbridge 3e,U.S. House,8,D,William Tanoos,218,,76,0,142,
Dubois,Bainbridge 3e,U.S. House,8,,Write in,1,,1,0,0,
Dubois,Bainbridge 3e,State Senate,48,R,Mark Messmer,529,,223,0,306,
Dubois,Bainbridge 3e,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 3e,State House,63,R,Shane M. Lindauer,431,,180,0,251,
Dubois,Bainbridge 3e,State House,63,D,"Joseph ""joe"" Lannan",225,,89,0,136,
Dubois,Bainbridge 3w,U.S. Senate,,R,Mike Braun,527,,169,0,358,
Dubois,Bainbridge 3w,U.S. Senate,,D,Joe Donnelly,179,,60,0,119,
Dubois,Bainbridge 3w,U.S. Senate,,L,Lucy M. Brenton,14,,7,0,7,
Dubois,Bainbridge 3w,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 3w,State Secretary,,R,Connie Lawson,504,,158,0,346,
Dubois,Bainbridge 3w,State Secretary,,D,Jim Harper,176,,62,0,114,
Dubois,Bainbridge 3w,State Secretary,,L,Mark W. Rutherford,11,,4,0,7,
Dubois,Bainbridge 3w,State Secretary,,,Write in,1,,1,0,0,
Dubois,Bainbridge 3w,State Auditor,,R,Tera Klutz,465,,151,0,314,
Dubois,Bainbridge 3w,State Auditor,,D,Joselyn Whitticker,185,,62,0,123,
Dubois,Bainbridge 3w,State Auditor,,L,John Schick,12,,6,0,6,
Dubois,Bainbridge 3w,State Treasurer,,R,Kelly Mitchell,497,,159,0,338,
Dubois,Bainbridge 3w,State Treasurer,,D,John C. Aguilera,170,,57,0,113,
Dubois,Bainbridge 3w,U.S. House,8,R,Larry D. Bucshon,518,,166,0,352,
Dubois,Bainbridge 3w,U.S. House,8,D,William Tanoos,174,,62,0,112,
Dubois,Bainbridge 3w,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 3w,State Senate,48,R,Mark Messmer,607,,203,0,404,
Dubois,Bainbridge 3w,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 3w,State House,63,R,Shane M. Lindauer,529,,168,0,361,
Dubois,Bainbridge 3w,State House,63,D,"Joseph ""joe"" Lannan",180,,66,0,114,
Dubois,Bainbridge 4n,U.S. Senate,,R,Mike Braun,388,,181,0,207,
Dubois,Bainbridge 4n,U.S. Senate,,D,Joe Donnelly,238,,107,0,131,
Dubois,Bainbridge 4n,U.S. Senate,,L,Lucy M. Brenton,20,,12,0,8,
Dubois,Bainbridge 4n,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 4n,State Secretary,,R,Connie Lawson,396,,182,0,214,
Dubois,Bainbridge 4n,State Secretary,,D,Jim Harper,209,,96,0,113,
Dubois,Bainbridge 4n,State Secretary,,L,Mark W. Rutherford,24,,16,0,8,
Dubois,Bainbridge 4n,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 4n,State Auditor,,R,Tera Klutz,367,,173,0,194,
Dubois,Bainbridge 4n,State Auditor,,D,Joselyn Whitticker,227,,102,0,125,
Dubois,Bainbridge 4n,State Auditor,,L,John Schick,24,,14,0,10,
Dubois,Bainbridge 4n,State Treasurer,,R,Kelly Mitchell,406,,198,0,208,
Dubois,Bainbridge 4n,State Treasurer,,D,John C. Aguilera,211,,94,0,117,
Dubois,Bainbridge 4n,U.S. House,8,R,Larry D. Bucshon,418,,204,0,214,
Dubois,Bainbridge 4n,U.S. House,8,D,William Tanoos,211,,88,0,123,
Dubois,Bainbridge 4n,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 4n,State Senate,48,R,Mark Messmer,520,,247,0,273,
Dubois,Bainbridge 4n,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 4n,State House,63,R,Shane M. Lindauer,410,,186,0,224,
Dubois,Bainbridge 4n,State House,63,D,"Joseph ""joe"" Lannan",230,,112,0,118,
Dubois,Bainbridge 4s,U.S. Senate,,R,Mike Braun,369,,149,0,220,
Dubois,Bainbridge 4s,U.S. Senate,,D,Joe Donnelly,185,,70,0,115,
Dubois,Bainbridge 4s,U.S. Senate,,L,Lucy M. Brenton,23,,13,0,10,
Dubois,Bainbridge 4s,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 4s,State Secretary,,R,Connie Lawson,344,,140,0,204,
Dubois,Bainbridge 4s,State Secretary,,D,Jim Harper,187,,74,0,113,
Dubois,Bainbridge 4s,State Secretary,,L,Mark W. Rutherford,20,,13,0,7,
Dubois,Bainbridge 4s,State Secretary,,,Write in,1,,0,0,1,
Dubois,Bainbridge 4s,State Auditor,,R,Tera Klutz,304,,128,0,176,
Dubois,Bainbridge 4s,State Auditor,,D,Joselyn Whitticker,201,,80,0,121,
Dubois,Bainbridge 4s,State Auditor,,L,John Schick,20,,11,0,9,
Dubois,Bainbridge 4s,State Treasurer,,R,Kelly Mitchell,335,,140,0,195,
Dubois,Bainbridge 4s,State Treasurer,,D,John C. Aguilera,186,,78,0,108,
Dubois,Bainbridge 4s,U.S. House,8,R,Larry D. Bucshon,342,,137,0,205,
Dubois,Bainbridge 4s,U.S. House,8,D,William Tanoos,199,,87,0,112,
Dubois,Bainbridge 4s,U.S. House,8,,Write in,2,,0,0,2,
Dubois,Bainbridge 4s,State Senate,48,R,Mark Messmer,482,,194,0,288,
Dubois,Bainbridge 4s,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 4s,State House,63,R,Shane M. Lindauer,393,,156,0,237,
Dubois,Bainbridge 4s,State House,63,D,"Joseph ""joe"" Lannan",174,,74,0,100,
Dubois,Bainbridge 5n,U.S. Senate,,R,Mike Braun,280,,129,0,151,
Dubois,Bainbridge 5n,U.S. Senate,,D,Joe Donnelly,154,,73,0,81,
Dubois,Bainbridge 5n,U.S. Senate,,L,Lucy M. Brenton,17,,10,0,7,
Dubois,Bainbridge 5n,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 5n,State Secretary,,R,Connie Lawson,265,,123,0,142,
Dubois,Bainbridge 5n,State Secretary,,D,Jim Harper,154,,75,0,79,
Dubois,Bainbridge 5n,State Secretary,,L,Mark W. Rutherford,19,,8,0,11,
Dubois,Bainbridge 5n,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 5n,State Auditor,,R,Tera Klutz,242,,115,0,127,
Dubois,Bainbridge 5n,State Auditor,,D,Joselyn Whitticker,161,,77,0,84,
Dubois,Bainbridge 5n,State Auditor,,L,John Schick,16,,6,0,10,
Dubois,Bainbridge 5n,State Treasurer,,R,Kelly Mitchell,263,,128,0,135,
Dubois,Bainbridge 5n,State Treasurer,,D,John C. Aguilera,156,,70,0,86,
Dubois,Bainbridge 5n,U.S. House,8,R,Larry D. Bucshon,277,,125,0,152,
Dubois,Bainbridge 5n,U.S. House,8,D,William Tanoos,157,,79,0,78,
Dubois,Bainbridge 5n,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 5n,State Senate,48,R,Mark Messmer,346,,162,0,184,
Dubois,Bainbridge 5n,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 5n,State House,63,R,Shane M. Lindauer,280,,123,0,157,
Dubois,Bainbridge 5n,State House,63,D,"Joseph ""joe"" Lannan",158,,84,0,74,
Dubois,Bainbridge 5s,U.S. Senate,,R,Mike Braun,265,,109,0,156,
Dubois,Bainbridge 5s,U.S. Senate,,D,Joe Donnelly,135,,52,0,83,
Dubois,Bainbridge 5s,U.S. Senate,,L,Lucy M. Brenton,22,,11,0,11,
Dubois,Bainbridge 5s,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 5s,State Secretary,,R,Connie Lawson,263,,105,0,158,
Dubois,Bainbridge 5s,State Secretary,,D,Jim Harper,134,,52,0,82,
Dubois,Bainbridge 5s,State Secretary,,L,Mark W. Rutherford,18,,11,0,7,
Dubois,Bainbridge 5s,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 5s,State Auditor,,R,Tera Klutz,229,,94,0,135,
Dubois,Bainbridge 5s,State Auditor,,D,Joselyn Whitticker,155,,61,0,94,
Dubois,Bainbridge 5s,State Auditor,,L,John Schick,14,,7,0,7,
Dubois,Bainbridge 5s,State Treasurer,,R,Kelly Mitchell,265,,111,0,154,
Dubois,Bainbridge 5s,State Treasurer,,D,John C. Aguilera,132,,51,0,81,
Dubois,Bainbridge 5s,U.S. House,8,R,Larry D. Bucshon,268,,110,0,158,
Dubois,Bainbridge 5s,U.S. House,8,D,William Tanoos,138,,55,0,83,
Dubois,Bainbridge 5s,U.S. House,8,,Write in,1,,0,0,1,
Dubois,Bainbridge 5s,State Senate,48,R,Mark Messmer,364,,153,0,211,
Dubois,Bainbridge 5s,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 5s,State House,63,R,Shane M. Lindauer,286,,112,0,174,
Dubois,Bainbridge 5s,State House,63,D,"Joseph ""joe"" Lannan",138,,56,0,82,
Dubois,Bainbridge 6n,U.S. Senate,,R,Mike Braun,333,,163,0,170,
Dubois,Bainbridge 6n,U.S. Senate,,D,Joe Donnelly,169,,69,0,100,
Dubois,Bainbridge 6n,U.S. Senate,,L,Lucy M. Brenton,19,,12,0,7,
Dubois,Bainbridge 6n,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 6n,State Secretary,,R,Connie Lawson,322,,154,0,168,
Dubois,Bainbridge 6n,State Secretary,,D,Jim Harper,165,,68,0,97,
Dubois,Bainbridge 6n,State Secretary,,L,Mark W. Rutherford,18,,14,0,4,
Dubois,Bainbridge 6n,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 6n,State Auditor,,R,Tera Klutz,290,,137,0,153,
Dubois,Bainbridge 6n,State Auditor,,D,Joselyn Whitticker,174,,72,0,102,
Dubois,Bainbridge 6n,State Auditor,,L,John Schick,14,,12,0,2,
Dubois,Bainbridge 6n,State Treasurer,,R,Kelly Mitchell,318,,154,0,164,
Dubois,Bainbridge 6n,State Treasurer,,D,John C. Aguilera,163,,67,0,96,
Dubois,Bainbridge 6n,U.S. House,8,R,Larry D. Bucshon,331,,164,0,167,
Dubois,Bainbridge 6n,U.S. House,8,D,William Tanoos,167,,67,0,100,
Dubois,Bainbridge 6n,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 6n,State Senate,48,R,Mark Messmer,437,,217,0,220,
Dubois,Bainbridge 6n,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 6n,State House,63,R,Shane M. Lindauer,352,,174,0,178,
Dubois,Bainbridge 6n,State House,63,D,"Joseph ""joe"" Lannan",162,,68,0,94,
Dubois,Bainbridge 6s,U.S. Senate,,R,Mike Braun,468,,156,0,312,
Dubois,Bainbridge 6s,U.S. Senate,,D,Joe Donnelly,195,,61,0,134,
Dubois,Bainbridge 6s,U.S. Senate,,L,Lucy M. Brenton,14,,7,0,7,
Dubois,Bainbridge 6s,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 6s,State Secretary,,R,Connie Lawson,439,,145,0,294,
Dubois,Bainbridge 6s,State Secretary,,D,Jim Harper,197,,61,0,136,
Dubois,Bainbridge 6s,State Secretary,,L,Mark W. Rutherford,20,,10,0,10,
Dubois,Bainbridge 6s,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 6s,State Auditor,,R,Tera Klutz,414,,144,0,270,
Dubois,Bainbridge 6s,State Auditor,,D,Joselyn Whitticker,198,,61,0,137,
Dubois,Bainbridge 6s,State Auditor,,L,John Schick,9,,6,0,3,
Dubois,Bainbridge 6s,State Treasurer,,R,Kelly Mitchell,434,,148,0,286,
Dubois,Bainbridge 6s,State Treasurer,,D,John C. Aguilera,194,,61,0,133,
Dubois,Bainbridge 6s,U.S. House,8,R,Larry D. Bucshon,465,,161,0,304,
Dubois,Bainbridge 6s,U.S. House,8,D,William Tanoos,179,,53,0,126,
Dubois,Bainbridge 6s,U.S. House,8,,Write in,1,,1,0,0,
Dubois,Bainbridge 6s,State Senate,48,R,Mark Messmer,570,,192,0,378,
Dubois,Bainbridge 6s,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 6s,State House,63,R,Shane M. Lindauer,472,,161,0,311,
Dubois,Bainbridge 6s,State House,63,D,"Joseph ""joe"" Lannan",193,,58,0,135,
Dubois,Bainbridge 7,U.S. Senate,,R,Mike Braun,286,,101,0,185,
Dubois,Bainbridge 7,U.S. Senate,,D,Joe Donnelly,114,,32,0,82,
Dubois,Bainbridge 7,U.S. Senate,,L,Lucy M. Brenton,16,,12,0,4,
Dubois,Bainbridge 7,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Bainbridge 7,State Secretary,,R,Connie Lawson,262,,93,0,169,
Dubois,Bainbridge 7,State Secretary,,D,Jim Harper,128,,38,0,90,
Dubois,Bainbridge 7,State Secretary,,L,Mark W. Rutherford,9,,5,0,4,
Dubois,Bainbridge 7,State Secretary,,,Write in,0,,0,0,0,
Dubois,Bainbridge 7,State Auditor,,R,Tera Klutz,228,,82,0,146,
Dubois,Bainbridge 7,State Auditor,,D,Joselyn Whitticker,132,,42,0,90,
Dubois,Bainbridge 7,State Auditor,,L,John Schick,13,,4,0,9,
Dubois,Bainbridge 7,State Treasurer,,R,Kelly Mitchell,261,,96,0,165,
Dubois,Bainbridge 7,State Treasurer,,D,John C. Aguilera,115,,34,0,81,
Dubois,Bainbridge 7,U.S. House,8,R,Larry D. Bucshon,273,,103,0,170,
Dubois,Bainbridge 7,U.S. House,8,D,William Tanoos,116,,35,0,81,
Dubois,Bainbridge 7,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Bainbridge 7,State Senate,48,R,Mark Messmer,357,,134,0,223,
Dubois,Bainbridge 7,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Bainbridge 7,State House,63,R,Shane M. Lindauer,296,,107,0,189,
Dubois,Bainbridge 7,State House,63,D,"Joseph ""joe"" Lannan",113,,35,0,78,
Dubois,Boone 1,U.S. Senate,,R,Mike Braun,247,,91,0,156,
Dubois,Boone 1,U.S. Senate,,D,Joe Donnelly,96,,39,0,57,
Dubois,Boone 1,U.S. Senate,,L,Lucy M. Brenton,16,,5,0,11,
Dubois,Boone 1,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Boone 1,State Secretary,,R,Connie Lawson,235,,87,0,148,
Dubois,Boone 1,State Secretary,,D,Jim Harper,94,,34,0,60,
Dubois,Boone 1,State Secretary,,L,Mark W. Rutherford,12,,6,0,6,
Dubois,Boone 1,State Secretary,,,Write in,0,,0,0,0,
Dubois,Boone 1,State Auditor,,R,Tera Klutz,213,,78,0,135,
Dubois,Boone 1,State Auditor,,D,Joselyn Whitticker,101,,37,0,64,
Dubois,Boone 1,State Auditor,,L,John Schick,14,,6,0,8,
Dubois,Boone 1,State Treasurer,,R,Kelly Mitchell,240,,87,0,153,
Dubois,Boone 1,State Treasurer,,D,John C. Aguilera,89,,33,0,56,
Dubois,Boone 1,U.S. House,8,R,Larry D. Bucshon,253,,96,0,157,
Dubois,Boone 1,U.S. House,8,D,William Tanoos,85,,31,0,54,
Dubois,Boone 1,U.S. House,8,,Write in,1,,0,0,1,
Dubois,Boone 1,State Senate,48,R,Mark Messmer,302,,115,0,187,
Dubois,Boone 1,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Boone 1,State House,63,R,Shane M. Lindauer,269,,101,0,168,
Dubois,Boone 1,State House,63,D,"Joseph ""joe"" Lannan",84,,33,0,51,
Dubois,Cass 1,U.S. Senate,,R,Mike Braun,139,,110,0,29,
Dubois,Cass 1,U.S. Senate,,D,Joe Donnelly,58,,35,0,23,
Dubois,Cass 1,U.S. Senate,,L,Lucy M. Brenton,13,,12,0,1,
Dubois,Cass 1,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Cass 1,State Secretary,,R,Connie Lawson,141,,109,0,32,
Dubois,Cass 1,State Secretary,,D,Jim Harper,50,,33,0,17,
Dubois,Cass 1,State Secretary,,L,Mark W. Rutherford,9,,9,0,0,
Dubois,Cass 1,State Secretary,,,Write in,0,,0,0,0,
Dubois,Cass 1,State Auditor,,R,Tera Klutz,129,,103,0,26,
Dubois,Cass 1,State Auditor,,D,Joselyn Whitticker,55,,35,0,20,
Dubois,Cass 1,State Auditor,,L,John Schick,4,,2,0,2,
Dubois,Cass 1,State Treasurer,,R,Kelly Mitchell,139,,108,0,31,
Dubois,Cass 1,State Treasurer,,D,John C. Aguilera,47,,31,0,16,
Dubois,Cass 1,U.S. House,8,R,Larry D. Bucshon,147,,119,0,28,
Dubois,Cass 1,U.S. House,8,D,William Tanoos,51,,30,0,21,
Dubois,Cass 1,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Cass 1,State Senate,48,R,Mark Messmer,181,,139,0,42,
Dubois,Cass 1,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Cass 1,State House,74,R,Stephen R. Bartels,143,,114,0,29,
Dubois,Cass 1,State House,74,D,Larry K. Kleeman,56,,36,0,20,
Dubois,Cass 2,U.S. Senate,,R,Mike Braun,183,,76,0,107,
Dubois,Cass 2,U.S. Senate,,D,Joe Donnelly,73,,35,0,38,
Dubois,Cass 2,U.S. Senate,,L,Lucy M. Brenton,9,,3,0,6,
Dubois,Cass 2,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Cass 2,State Secretary,,R,Connie Lawson,185,,76,0,109,
Dubois,Cass 2,State Secretary,,D,Jim Harper,72,,31,0,41,
Dubois,Cass 2,State Secretary,,L,Mark W. Rutherford,6,,5,0,1,
Dubois,Cass 2,State Secretary,,,Write in,0,,0,0,0,
Dubois,Cass 2,State Auditor,,R,Tera Klutz,177,,73,0,104,
Dubois,Cass 2,State Auditor,,D,Joselyn Whitticker,69,,32,0,37,
Dubois,Cass 2,State Auditor,,L,John Schick,2,,1,0,1,
Dubois,Cass 2,State Treasurer,,R,Kelly Mitchell,183,,73,0,110,
Dubois,Cass 2,State Treasurer,,D,John C. Aguilera,64,,32,0,32,
Dubois,Cass 2,U.S. House,8,R,Larry D. Bucshon,202,,83,0,119,
Dubois,Cass 2,U.S. House,8,D,William Tanoos,57,,29,0,28,
Dubois,Cass 2,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Cass 2,State Senate,48,R,Mark Messmer,238,,102,0,136,
Dubois,Cass 2,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Cass 2,State House,74,R,Stephen R. Bartels,192,,83,0,109,
Dubois,Cass 2,State House,74,D,Larry K. Kleeman,68,,29,0,39,
Dubois,Cass 3,U.S. Senate,,R,Mike Braun,258,,204,0,54,
Dubois,Cass 3,U.S. Senate,,D,Joe Donnelly,117,,74,0,43,
Dubois,Cass 3,U.S. Senate,,L,Lucy M. Brenton,11,,9,0,2,
Dubois,Cass 3,U.S. Senate,,,Write in,1,,1,0,0,
Dubois,Cass 3,State Secretary,,R,Connie Lawson,260,,202,0,58,
Dubois,Cass 3,State Secretary,,D,Jim Harper,100,,62,0,38,
Dubois,Cass 3,State Secretary,,L,Mark W. Rutherford,16,,15,0,1,
Dubois,Cass 3,State Secretary,,,Write in,0,,0,0,0,
Dubois,Cass 3,State Auditor,,R,Tera Klutz,241,,188,0,53,
Dubois,Cass 3,State Auditor,,D,Joselyn Whitticker,107,,67,0,40,
Dubois,Cass 3,State Auditor,,L,John Schick,16,,13,0,3,
Dubois,Cass 3,State Treasurer,,R,Kelly Mitchell,259,,204,0,55,
Dubois,Cass 3,State Treasurer,,D,John C. Aguilera,108,,66,0,42,
Dubois,Cass 3,U.S. House,8,R,Larry D. Bucshon,277,,216,0,61,
Dubois,Cass 3,U.S. House,8,D,William Tanoos,97,,61,0,36,
Dubois,Cass 3,U.S. House,8,,Write in,0,,0,0,0,
Dubois,Cass 3,State Senate,48,R,Mark Messmer,322,,249,0,73,
Dubois,Cass 3,State Senate,48,D,No Candidate Filed,0,,0,0,0,
Dubois,Cass 3,State House,74,R,Stephen R. Bartels,260,,205,0,55,
Dubois,Cass 3,State House,74,D,Larry K. Kleeman,117,,74,0,43,
Dubois,Columbia 1,U.S. Senate,,R,Mike Braun,266,,164,0,102,
Dubois,Columbia 1,U.S. Senate,,D,Joe Donnelly,100,,48,0,52,
Dubois,Columbia 1,U.S. Senate,,L,Lucy M. Brenton,16,,8,0,8,
Dubois,Columbia 1,U.S. Senate,,,Write in,0,,0,0,0,
Dubois,Columbia 1,State Secretary,,R,Connie Lawson,256,,155,0,101,
Dubois,Columbia 1,State Secretary,,D,Jim Harper,96,,48,0,48,
Dubois,Columbia 1,State Secretary,,L,Mark W. Rutherford,14,,9,0,5,
Dubois,Columbia 1,State Secretary,,,Write in,0,,0,0,0,
Dubois,Columbia 1,State Auditor,,R,Tera Klutz,236,,148,0,88,
Dubois,Columbia 1,State Auditor,,D,Joselyn Whitticker,97,,47,0,50,
Dubois,Columbia 1,State Auditor,,L,John Schick,9,,6,0,3,
Dubois,Columbia 1,State Treasurer,,R,Kelly Mitchell,258,,162,0,96,
Dubois,Columbia 1,State Treasurer,,D,John C. Aguilera,86,,41,0,45,
Dubois,Columbia 1,U.S. House,8,R,Larry D. Bucshon,257,,157,0,100,
Dubois,Columbia 1,U.S. House,8,D,William Tanoos,95,,50,0,45,
