county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Kosciusko,Franklin 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Franklin 1,State Secretary,,R,Connie Lawson,151,,137,0,14,
Kosciusko,Franklin 1,State Secretary,,D,Jim Harper,22,,16,0,6,
Kosciusko,Franklin 1,State Secretary,,L,Mark W. Rutherford,6,,5,0,1,
Kosciusko,Franklin 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Franklin 1,State Auditor,,R,Tera Klutz,144,,130,0,14,
Kosciusko,Franklin 1,State Auditor,,D,Joselyn Whitticker,26,,20,0,6,
Kosciusko,Franklin 1,State Auditor,,L,John Schick,5,,4,0,1,
Kosciusko,Franklin 1,State Treasurer,,R,Kelly Mitchell,152,,139,0,13,
Kosciusko,Franklin 1,State Treasurer,,D,John C. Aguilera,24,,16,0,8,
Kosciusko,Franklin 1,U.S. House,2,R,Jackie Walorski,142,,128,0,14,
Kosciusko,Franklin 1,U.S. House,2,D,Mel Hall,35,,28,0,7,
Kosciusko,Franklin 1,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Franklin 2,U.S. Senate,,R,Mike Braun,141,,124,0,17,
Kosciusko,Franklin 2,U.S. Senate,,D,Joe Donnelly,32,,27,0,5,
Kosciusko,Franklin 2,U.S. Senate,,L,Lucy M. Brenton,12,,12,0,0,
Kosciusko,Franklin 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Franklin 2,State Secretary,,R,Connie Lawson,146,,127,0,19,
Kosciusko,Franklin 2,State Secretary,,D,Jim Harper,28,,25,0,3,
Kosciusko,Franklin 2,State Secretary,,L,Mark W. Rutherford,10,,10,0,0,
Kosciusko,Franklin 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Franklin 2,State Auditor,,R,Tera Klutz,149,,130,0,19,
Kosciusko,Franklin 2,State Auditor,,D,Joselyn Whitticker,25,,22,0,3,
Kosciusko,Franklin 2,State Auditor,,L,John Schick,7,,7,0,0,
Kosciusko,Franklin 2,State Treasurer,,R,Kelly Mitchell,146,,127,0,19,
Kosciusko,Franklin 2,State Treasurer,,D,John C. Aguilera,29,,26,0,3,
Kosciusko,Franklin 2,U.S. House,2,R,Jackie Walorski,150,,131,0,19,
Kosciusko,Franklin 2,U.S. House,2,D,Mel Hall,38,,35,0,3,
Kosciusko,Franklin 2,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Harrison 1,U.S. Senate,,R,Mike Braun,326,,280,0,46,
Kosciusko,Harrison 1,U.S. Senate,,D,Joe Donnelly,117,,94,0,23,
Kosciusko,Harrison 1,U.S. Senate,,L,Lucy M. Brenton,12,,11,0,1,
Kosciusko,Harrison 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Harrison 1,State Secretary,,R,Connie Lawson,357,,307,0,50,
Kosciusko,Harrison 1,State Secretary,,D,Jim Harper,80,,61,0,19,
Kosciusko,Harrison 1,State Secretary,,L,Mark W. Rutherford,14,,13,0,1,
Kosciusko,Harrison 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Harrison 1,State Auditor,,R,Tera Klutz,335,,286,0,49,
Kosciusko,Harrison 1,State Auditor,,D,Joselyn Whitticker,94,,76,0,18,
Kosciusko,Harrison 1,State Auditor,,L,John Schick,13,,12,0,1,
Kosciusko,Harrison 1,State Treasurer,,R,Kelly Mitchell,351,,301,0,50,
Kosciusko,Harrison 1,State Treasurer,,D,John C. Aguilera,90,,73,0,17,
Kosciusko,Harrison 1,U.S. House,2,R,Jackie Walorski,326,,276,0,50,
Kosciusko,Harrison 1,U.S. House,2,D,Mel Hall,124,,104,0,20,
Kosciusko,Harrison 1,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Harrison 2,U.S. Senate,,R,Mike Braun,299,,262,0,37,
Kosciusko,Harrison 2,U.S. Senate,,D,Joe Donnelly,96,,82,0,14,
Kosciusko,Harrison 2,U.S. Senate,,L,Lucy M. Brenton,19,,17,1,1,
Kosciusko,Harrison 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Harrison 2,State Secretary,,R,Connie Lawson,329,,289,1,39,
Kosciusko,Harrison 2,State Secretary,,D,Jim Harper,67,,54,0,13,
Kosciusko,Harrison 2,State Secretary,,L,Mark W. Rutherford,10,,10,0,0,
Kosciusko,Harrison 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Harrison 2,State Auditor,,R,Tera Klutz,310,,271,1,38,
Kosciusko,Harrison 2,State Auditor,,D,Joselyn Whitticker,70,,57,0,13,
Kosciusko,Harrison 2,State Auditor,,L,John Schick,15,,15,0,0,
Kosciusko,Harrison 2,State Treasurer,,R,Kelly Mitchell,333,,293,1,39,
Kosciusko,Harrison 2,State Treasurer,,D,John C. Aguilera,62,,49,0,13,
Kosciusko,Harrison 2,U.S. House,2,R,Jackie Walorski,310,,272,1,37,
Kosciusko,Harrison 2,U.S. House,2,D,Mel Hall,97,,82,0,15,
Kosciusko,Harrison 2,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Harrison 3,U.S. Senate,,R,Mike Braun,225,,175,0,50,
Kosciusko,Harrison 3,U.S. Senate,,D,Joe Donnelly,58,,49,0,9,
Kosciusko,Harrison 3,U.S. Senate,,L,Lucy M. Brenton,11,,10,0,1,
Kosciusko,Harrison 3,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Harrison 3,State Secretary,,R,Connie Lawson,237,,187,0,50,
Kosciusko,Harrison 3,State Secretary,,D,Jim Harper,45,,38,0,7,
Kosciusko,Harrison 3,State Secretary,,L,Mark W. Rutherford,12,,9,0,3,
Kosciusko,Harrison 3,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Harrison 3,State Auditor,,R,Tera Klutz,235,,188,0,47,
Kosciusko,Harrison 3,State Auditor,,D,Joselyn Whitticker,46,,36,0,10,
Kosciusko,Harrison 3,State Auditor,,L,John Schick,9,,7,0,2,
Kosciusko,Harrison 3,State Treasurer,,R,Kelly Mitchell,244,,193,0,51,
Kosciusko,Harrison 3,State Treasurer,,D,John C. Aguilera,48,,39,0,9,
Kosciusko,Harrison 3,U.S. House,2,R,Jackie Walorski,224,,178,0,46,
Kosciusko,Harrison 3,U.S. House,2,D,Mel Hall,67,,53,0,14,
Kosciusko,Harrison 3,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Jackson 1,U.S. Senate,,R,Mike Braun,132,,127,0,5,
Kosciusko,Jackson 1,U.S. Senate,,D,Joe Donnelly,34,,31,0,3,
Kosciusko,Jackson 1,U.S. Senate,,L,Lucy M. Brenton,6,,6,0,0,
Kosciusko,Jackson 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Jackson 1,State Secretary,,R,Connie Lawson,146,,140,0,6,
Kosciusko,Jackson 1,State Secretary,,D,Jim Harper,22,,20,0,2,
Kosciusko,Jackson 1,State Secretary,,L,Mark W. Rutherford,2,,2,0,0,
Kosciusko,Jackson 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Jackson 1,State Auditor,,R,Tera Klutz,142,,136,0,6,
Kosciusko,Jackson 1,State Auditor,,D,Joselyn Whitticker,23,,22,0,1,
Kosciusko,Jackson 1,State Auditor,,L,John Schick,4,,3,0,1,
Kosciusko,Jackson 1,State Treasurer,,R,Kelly Mitchell,144,,138,0,6,
Kosciusko,Jackson 1,State Treasurer,,D,John C. Aguilera,25,,23,0,2,
Kosciusko,Jackson 1,U.S. House,3,R,Jim Banks,142,,136,0,6,
Kosciusko,Jackson 1,U.S. House,3,D,Courtney Tritch,29,,27,0,2,
Kosciusko,Jackson 1,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Jackson 2,U.S. Senate,,R,Mike Braun,186,,164,0,22,
Kosciusko,Jackson 2,U.S. Senate,,D,Joe Donnelly,46,,34,0,12,
Kosciusko,Jackson 2,U.S. Senate,,L,Lucy M. Brenton,14,,11,0,3,
Kosciusko,Jackson 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Jackson 2,State Secretary,,R,Connie Lawson,199,,176,0,23,
Kosciusko,Jackson 2,State Secretary,,D,Jim Harper,37,,26,0,11,
Kosciusko,Jackson 2,State Secretary,,L,Mark W. Rutherford,8,,6,0,2,
Kosciusko,Jackson 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Jackson 2,State Auditor,,R,Tera Klutz,192,,168,0,24,
Kosciusko,Jackson 2,State Auditor,,D,Joselyn Whitticker,36,,26,0,10,
Kosciusko,Jackson 2,State Auditor,,L,John Schick,14,,12,0,2,
Kosciusko,Jackson 2,State Treasurer,,R,Kelly Mitchell,204,,179,0,25,
Kosciusko,Jackson 2,State Treasurer,,D,John C. Aguilera,38,,28,0,10,
Kosciusko,Jackson 2,U.S. House,3,R,Jim Banks,208,,182,0,26,
Kosciusko,Jackson 2,U.S. House,3,D,Courtney Tritch,37,,27,0,10,
Kosciusko,Jackson 2,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Jefferson 1,U.S. Senate,,R,Mike Braun,32,,29,0,3,
Kosciusko,Jefferson 1,U.S. Senate,,D,Joe Donnelly,12,,10,0,2,
Kosciusko,Jefferson 1,U.S. Senate,,L,Lucy M. Brenton,1,,1,0,0,
Kosciusko,Jefferson 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 1,State Secretary,,R,Connie Lawson,33,,30,0,3,
Kosciusko,Jefferson 1,State Secretary,,D,Jim Harper,9,,8,0,1,
Kosciusko,Jefferson 1,State Secretary,,L,Mark W. Rutherford,2,,1,0,1,
Kosciusko,Jefferson 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 1,State Auditor,,R,Tera Klutz,32,,29,0,3,
Kosciusko,Jefferson 1,State Auditor,,D,Joselyn Whitticker,11,,10,0,1,
Kosciusko,Jefferson 1,State Auditor,,L,John Schick,2,,1,0,1,
Kosciusko,Jefferson 1,State Treasurer,,R,Kelly Mitchell,33,,30,0,3,
Kosciusko,Jefferson 1,State Treasurer,,D,John C. Aguilera,12,,10,0,2,
Kosciusko,Jefferson 1,U.S. House,2,R,Jackie Walorski,30,,27,0,3,
Kosciusko,Jefferson 1,U.S. House,2,D,Mel Hall,13,,11,0,2,
Kosciusko,Jefferson 1,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Jefferson 2,U.S. Senate,,R,Mike Braun,171,,151,0,20,
Kosciusko,Jefferson 2,U.S. Senate,,D,Joe Donnelly,32,,25,0,7,
Kosciusko,Jefferson 2,U.S. Senate,,L,Lucy M. Brenton,11,,7,0,4,
Kosciusko,Jefferson 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 2,State Secretary,,R,Connie Lawson,187,,164,0,23,
Kosciusko,Jefferson 2,State Secretary,,D,Jim Harper,21,,16,0,5,
Kosciusko,Jefferson 2,State Secretary,,L,Mark W. Rutherford,4,,2,0,2,
Kosciusko,Jefferson 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 2,State Auditor,,R,Tera Klutz,182,,160,0,22,
Kosciusko,Jefferson 2,State Auditor,,D,Joselyn Whitticker,25,,20,0,5,
Kosciusko,Jefferson 2,State Auditor,,L,John Schick,7,,3,0,4,
Kosciusko,Jefferson 2,State Treasurer,,R,Kelly Mitchell,191,,166,0,25,
Kosciusko,Jefferson 2,State Treasurer,,D,John C. Aguilera,21,,16,0,5,
Kosciusko,Jefferson 2,U.S. House,2,R,Jackie Walorski,192,,166,0,26,
Kosciusko,Jefferson 2,U.S. House,2,D,Mel Hall,24,,19,0,5,
Kosciusko,Jefferson 2,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Jefferson 3,U.S. Senate,,R,Mike Braun,113,,96,0,17,
Kosciusko,Jefferson 3,U.S. Senate,,D,Joe Donnelly,16,,15,0,1,
Kosciusko,Jefferson 3,U.S. Senate,,L,Lucy M. Brenton,0,,0,0,0,
Kosciusko,Jefferson 3,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 3,State Secretary,,R,Connie Lawson,111,,95,0,16,
Kosciusko,Jefferson 3,State Secretary,,D,Jim Harper,11,,10,0,1,
Kosciusko,Jefferson 3,State Secretary,,L,Mark W. Rutherford,1,,1,0,0,
Kosciusko,Jefferson 3,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Jefferson 3,State Auditor,,R,Tera Klutz,108,,93,0,15,
Kosciusko,Jefferson 3,State Auditor,,D,Joselyn Whitticker,10,,9,0,1,
Kosciusko,Jefferson 3,State Auditor,,L,John Schick,1,,1,0,0,
Kosciusko,Jefferson 3,State Treasurer,,R,Kelly Mitchell,110,,95,0,15,
Kosciusko,Jefferson 3,State Treasurer,,D,John C. Aguilera,11,,10,0,1,
Kosciusko,Jefferson 3,U.S. House,2,R,Jackie Walorski,113,,96,0,17,
Kosciusko,Jefferson 3,U.S. House,2,D,Mel Hall,14,,13,0,1,
Kosciusko,Jefferson 3,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Lake 1,U.S. Senate,,R,Mike Braun,212,,185,0,27,
Kosciusko,Lake 1,U.S. Senate,,D,Joe Donnelly,67,,56,0,11,
Kosciusko,Lake 1,U.S. Senate,,L,Lucy M. Brenton,16,,14,0,2,
Kosciusko,Lake 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Lake 1,State Secretary,,R,Connie Lawson,226,,196,0,30,
Kosciusko,Lake 1,State Secretary,,D,Jim Harper,56,,48,0,8,
Kosciusko,Lake 1,State Secretary,,L,Mark W. Rutherford,11,,10,0,1,
Kosciusko,Lake 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Lake 1,State Auditor,,R,Tera Klutz,223,,194,0,29,
Kosciusko,Lake 1,State Auditor,,D,Joselyn Whitticker,57,,49,0,8,
Kosciusko,Lake 1,State Auditor,,L,John Schick,10,,8,0,2,
Kosciusko,Lake 1,State Treasurer,,R,Kelly Mitchell,232,,201,0,31,
Kosciusko,Lake 1,State Treasurer,,D,John C. Aguilera,58,,50,0,8,
Kosciusko,Lake 1,U.S. House,2,R,Jackie Walorski,218,,188,0,30,
Kosciusko,Lake 1,U.S. House,2,D,Mel Hall,73,,65,0,8,
Kosciusko,Lake 1,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Lake 2,U.S. Senate,,R,Mike Braun,141,,120,0,21,
Kosciusko,Lake 2,U.S. Senate,,D,Joe Donnelly,44,,40,0,4,
Kosciusko,Lake 2,U.S. Senate,,L,Lucy M. Brenton,2,,1,0,1,
Kosciusko,Lake 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Lake 2,State Secretary,,R,Connie Lawson,149,,128,0,21,
Kosciusko,Lake 2,State Secretary,,D,Jim Harper,33,,30,0,3,
Kosciusko,Lake 2,State Secretary,,L,Mark W. Rutherford,2,,1,0,1,
Kosciusko,Lake 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Lake 2,State Auditor,,R,Tera Klutz,148,,126,0,22,
Kosciusko,Lake 2,State Auditor,,D,Joselyn Whitticker,31,,28,0,3,
Kosciusko,Lake 2,State Auditor,,L,John Schick,2,,1,0,1,
Kosciusko,Lake 2,State Treasurer,,R,Kelly Mitchell,149,,126,0,23,
Kosciusko,Lake 2,State Treasurer,,D,John C. Aguilera,32,,29,0,3,
Kosciusko,Lake 2,U.S. House,2,R,Jackie Walorski,135,,115,0,20,
Kosciusko,Lake 2,U.S. House,2,D,Mel Hall,47,,42,0,5,
Kosciusko,Lake 2,U.S. House,2,,Write in,0,,0,0,0,
Kosciusko,Monroe,U.S. Senate,,R,Mike Braun,310,,261,0,49,
Kosciusko,Monroe,U.S. Senate,,D,Joe Donnelly,84,,69,0,15,
Kosciusko,Monroe,U.S. Senate,,L,Lucy M. Brenton,12,,11,0,1,
Kosciusko,Monroe,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Monroe,State Secretary,,R,Connie Lawson,324,,272,0,52,
Kosciusko,Monroe,State Secretary,,D,Jim Harper,68,,56,0,12,
Kosciusko,Monroe,State Secretary,,L,Mark W. Rutherford,11,,10,0,1,
Kosciusko,Monroe,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Monroe,State Auditor,,R,Tera Klutz,321,,269,0,52,
Kosciusko,Monroe,State Auditor,,D,Joselyn Whitticker,71,,59,0,12,
Kosciusko,Monroe,State Auditor,,L,John Schick,12,,11,0,1,
Kosciusko,Monroe,State Treasurer,,R,Kelly Mitchell,331,,279,0,52,
Kosciusko,Monroe,State Treasurer,,D,John C. Aguilera,74,,61,0,13,
Kosciusko,Monroe,U.S. House,3,R,Jim Banks,337,,285,0,52,
Kosciusko,Monroe,U.S. House,3,D,Courtney Tritch,73,,59,0,14,
Kosciusko,Monroe,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Plain 1,U.S. Senate,,R,Mike Braun,461,,370,1,90,
Kosciusko,Plain 1,U.S. Senate,,D,Joe Donnelly,135,,105,0,30,
Kosciusko,Plain 1,U.S. Senate,,L,Lucy M. Brenton,18,,17,0,1,
Kosciusko,Plain 1,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Plain 1,State Secretary,,R,Connie Lawson,490,,397,1,92,
Kosciusko,Plain 1,State Secretary,,D,Jim Harper,103,,76,0,27,
Kosciusko,Plain 1,State Secretary,,L,Mark W. Rutherford,17,,16,0,1,
Kosciusko,Plain 1,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Plain 1,State Auditor,,R,Tera Klutz,477,,385,1,91,
Kosciusko,Plain 1,State Auditor,,D,Joselyn Whitticker,103,,74,0,29,
Kosciusko,Plain 1,State Auditor,,L,John Schick,24,,23,0,1,
Kosciusko,Plain 1,State Treasurer,,R,Kelly Mitchell,495,,401,1,93,
Kosciusko,Plain 1,State Treasurer,,D,John C. Aguilera,108,,80,0,28,
Kosciusko,Plain 1,U.S. House,3,R,Jim Banks,491,,398,1,92,
Kosciusko,Plain 1,U.S. House,3,D,Courtney Tritch,116,,87,0,29,
Kosciusko,Plain 1,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Plain 2,U.S. Senate,,R,Mike Braun,292,,271,0,21,
Kosciusko,Plain 2,U.S. Senate,,D,Joe Donnelly,102,,80,0,22,
Kosciusko,Plain 2,U.S. Senate,,L,Lucy M. Brenton,19,,18,0,1,
Kosciusko,Plain 2,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Plain 2,State Secretary,,R,Connie Lawson,301,,281,0,20,
Kosciusko,Plain 2,State Secretary,,D,Jim Harper,89,,68,0,21,
Kosciusko,Plain 2,State Secretary,,L,Mark W. Rutherford,17,,15,0,2,
Kosciusko,Plain 2,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Plain 2,State Auditor,,R,Tera Klutz,296,,274,0,22,
Kosciusko,Plain 2,State Auditor,,D,Joselyn Whitticker,90,,70,0,20,
Kosciusko,Plain 2,State Auditor,,L,John Schick,21,,19,0,2,
Kosciusko,Plain 2,State Treasurer,,R,Kelly Mitchell,319,,295,0,24,
Kosciusko,Plain 2,State Treasurer,,D,John C. Aguilera,88,,68,0,20,
Kosciusko,Plain 2,U.S. House,3,R,Jim Banks,307,,284,0,23,
Kosciusko,Plain 2,U.S. House,3,D,Courtney Tritch,101,,82,0,19,
Kosciusko,Plain 2,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Plain 3,U.S. Senate,,R,Mike Braun,285,,248,0,37,
Kosciusko,Plain 3,U.S. Senate,,D,Joe Donnelly,87,,72,0,15,
Kosciusko,Plain 3,U.S. Senate,,L,Lucy M. Brenton,21,,20,0,1,
Kosciusko,Plain 3,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Plain 3,State Secretary,,R,Connie Lawson,304,,264,0,40,
Kosciusko,Plain 3,State Secretary,,D,Jim Harper,71,,58,0,13,
Kosciusko,Plain 3,State Secretary,,L,Mark W. Rutherford,17,,17,0,0,
Kosciusko,Plain 3,State Secretary,,,Write in,0,,0,0,0,
Kosciusko,Plain 3,State Auditor,,R,Tera Klutz,301,,261,0,40,
Kosciusko,Plain 3,State Auditor,,D,Joselyn Whitticker,72,,60,0,12,
Kosciusko,Plain 3,State Auditor,,L,John Schick,14,,13,0,1,
Kosciusko,Plain 3,State Treasurer,,R,Kelly Mitchell,313,,273,0,40,
Kosciusko,Plain 3,State Treasurer,,D,John C. Aguilera,73,,60,0,13,
Kosciusko,Plain 3,U.S. House,3,R,Jim Banks,309,,270,0,39,
Kosciusko,Plain 3,U.S. House,3,D,Courtney Tritch,80,,66,0,14,
Kosciusko,Plain 3,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Plain 4,U.S. Senate,,R,Mike Braun,541,,427,0,114,
Kosciusko,Plain 4,U.S. Senate,,D,Joe Donnelly,184,,131,0,53,
Kosciusko,Plain 4,U.S. Senate,,L,Lucy M. Brenton,28,,21,1,6,
Kosciusko,Plain 4,U.S. Senate,,,Write in,1,,0,0,1,
Kosciusko,Plain 4,State Secretary,,R,Connie Lawson,579,,452,0,127,
Kosciusko,Plain 4,State Secretary,,D,Jim Harper,151,,109,0,42,
Kosciusko,Plain 4,State Secretary,,L,Mark W. Rutherford,20,,16,1,3,
Kosciusko,Plain 4,State Secretary,,,Write in,1,,0,0,1,
Kosciusko,Plain 4,State Auditor,,R,Tera Klutz,561,,434,0,127,
Kosciusko,Plain 4,State Auditor,,D,Joselyn Whitticker,149,,106,0,43,
Kosciusko,Plain 4,State Auditor,,L,John Schick,23,,19,1,3,
Kosciusko,Plain 4,State Treasurer,,R,Kelly Mitchell,587,,456,1,130,
Kosciusko,Plain 4,State Treasurer,,D,John C. Aguilera,145,,103,0,42,
Kosciusko,Plain 4,U.S. House,3,R,Jim Banks,581,,452,0,129,
Kosciusko,Plain 4,U.S. House,3,D,Courtney Tritch,155,,111,0,44,
Kosciusko,Plain 4,U.S. House,3,,Write in,1,,0,1,0,
Kosciusko,Plain 5,U.S. Senate,,R,Mike Braun,131,,96,0,35,
Kosciusko,Plain 5,U.S. Senate,,D,Joe Donnelly,91,,63,0,28,
Kosciusko,Plain 5,U.S. Senate,,L,Lucy M. Brenton,10,,8,0,2,
Kosciusko,Plain 5,U.S. Senate,,,Write in,0,,0,0,0,
Kosciusko,Plain 5,State Secretary,,R,Connie Lawson,145,,104,0,41,
Kosciusko,Plain 5,State Secretary,,D,Jim Harper,77,,54,0,23,
Kosciusko,Plain 5,State Secretary,,L,Mark W. Rutherford,9,,7,0,2,
Kosciusko,Plain 5,State Secretary,,,Write in,1,,1,0,0,
Kosciusko,Plain 5,State Auditor,,R,Tera Klutz,147,,106,0,41,
Kosciusko,Plain 5,State Auditor,,D,Joselyn Whitticker,76,,50,0,26,
Kosciusko,Plain 5,State Auditor,,L,John Schick,8,,8,0,0,
Kosciusko,Plain 5,State Treasurer,,R,Kelly Mitchell,154,,110,0,44,
Kosciusko,Plain 5,State Treasurer,,D,John C. Aguilera,78,,55,0,23,
Kosciusko,Plain 5,U.S. House,3,R,Jim Banks,148,,106,0,42,
Kosciusko,Plain 5,U.S. House,3,D,Courtney Tritch,83,,58,0,25,
Kosciusko,Plain 5,U.S. House,3,,Write in,0,,0,0,0,
Kosciusko,Plain 6,U.S. Senate,,R,Mike Braun,4,,4,0,0,
Kosciusko,Plain 6,U.S. Senate,,D,Joe Donnelly,6,,6,0,0,
Kosciusko,Plain 6,U.S. Senate,,L,Lucy M. Brenton,0,,0,0,0,
Kosciusko,Plain 6,U.S. Senate,,,Write in,0,,0,0,0,
