county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Marshall,Center 1,State Secretary,,R,Connie Lawson,204,,128,0,76,
Marshall,Center 1,State Secretary,,D,Jim Harper,145,,96,0,49,
Marshall,Center 1,State Secretary,,L,Mark W. Rutherford,12,,11,0,1,
Marshall,Center 1,State Secretary,,,Write in,0,,0,0,0,
Marshall,Center 1,State Auditor,,R,Tera Klutz,203,,124,0,79,
Marshall,Center 1,State Auditor,,D,Joselyn Whitticker,142,,98,0,44,
Marshall,Center 1,State Auditor,,L,John Schick,12,,11,0,1,
Marshall,Center 1,State Treasurer,,R,Kelly Mitchell,216,,137,0,79,
Marshall,Center 1,State Treasurer,,D,John C. Aguilera,142,,96,0,46,
Marshall,Center 1,U.S. House,2,R,Jackie Walorski,177,,109,0,68,
Marshall,Center 1,U.S. House,2,D,Mel Hall,186,,127,0,59,
Marshall,Center 1,U.S. House,2,,Write in,1,,0,0,1,
Marshall,Center 1,State House,17,R,Jack Jordan,205,,129,0,76,
Marshall,Center 1,State House,17,D,Michelle Livinghouse,156,,106,0,50,
Marshall,Center 2,U.S. Senate,,R,Mike Braun,296,,180,0,116,
Marshall,Center 2,U.S. Senate,,D,Joe Donnelly,291,,167,0,124,
Marshall,Center 2,U.S. Senate,,L,Lucy M. Brenton,35,,25,0,10,
Marshall,Center 2,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 2,State Secretary,,R,Connie Lawson,368,,213,0,155,
Marshall,Center 2,State Secretary,,D,Jim Harper,227,,136,0,91,
Marshall,Center 2,State Secretary,,L,Mark W. Rutherford,24,,18,0,6,
Marshall,Center 2,State Secretary,,,Write in,0,,0,0,0,
Marshall,Center 2,State Auditor,,R,Tera Klutz,351,,200,0,151,
Marshall,Center 2,State Auditor,,D,Joselyn Whitticker,231,,139,0,92,
Marshall,Center 2,State Auditor,,L,John Schick,31,,24,0,7,
Marshall,Center 2,State Treasurer,,R,Kelly Mitchell,373,,216,0,157,
Marshall,Center 2,State Treasurer,,D,John C. Aguilera,238,,147,0,91,
Marshall,Center 2,U.S. House,2,R,Jackie Walorski,323,,181,0,142,
Marshall,Center 2,U.S. House,2,D,Mel Hall,294,,186,0,108,
Marshall,Center 2,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Center 2,State House,17,R,Jack Jordan,344,,197,0,147,
Marshall,Center 2,State House,17,D,Michelle Livinghouse,273,,169,0,104,
Marshall,Center 3,U.S. Senate,,R,Mike Braun,332,,232,0,100,
Marshall,Center 3,U.S. Senate,,D,Joe Donnelly,367,,208,0,159,
Marshall,Center 3,U.S. Senate,,L,Lucy M. Brenton,22,,17,0,5,
Marshall,Center 3,U.S. Senate,,,Write in,1,,1,0,0,
Marshall,Center 3,State Secretary,,R,Connie Lawson,393,,270,0,123,
Marshall,Center 3,State Secretary,,D,Jim Harper,294,,164,0,130,
Marshall,Center 3,State Secretary,,L,Mark W. Rutherford,29,,21,0,8,
Marshall,Center 3,State Secretary,,,Write in,1,,0,0,1,
Marshall,Center 3,State Auditor,,R,Tera Klutz,385,,265,0,120,
Marshall,Center 3,State Auditor,,D,Joselyn Whitticker,301,,173,0,128,
Marshall,Center 3,State Auditor,,L,John Schick,23,,16,0,7,
Marshall,Center 3,State Treasurer,,R,Kelly Mitchell,405,,276,0,129,
Marshall,Center 3,State Treasurer,,D,John C. Aguilera,302,,175,0,127,
Marshall,Center 3,U.S. House,2,R,Jackie Walorski,370,,244,0,126,
Marshall,Center 3,U.S. House,2,D,Mel Hall,345,,210,0,135,
Marshall,Center 3,U.S. House,2,,Write in,3,,1,0,2,
Marshall,Center 3,State House,17,R,Jack Jordan,378,,258,0,120,
Marshall,Center 3,State House,17,D,Michelle Livinghouse,342,,202,0,140,
Marshall,Center 4,U.S. Senate,,R,Mike Braun,371,,227,0,144,
Marshall,Center 4,U.S. Senate,,D,Joe Donnelly,358,,208,0,150,
Marshall,Center 4,U.S. Senate,,L,Lucy M. Brenton,36,,26,0,10,
Marshall,Center 4,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 4,State Secretary,,R,Connie Lawson,442,,264,0,178,
Marshall,Center 4,State Secretary,,D,Jim Harper,283,,170,0,113,
Marshall,Center 4,State Secretary,,L,Mark W. Rutherford,32,,26,0,6,
Marshall,Center 4,State Secretary,,,Write in,0,,0,0,0,
Marshall,Center 4,State Auditor,,R,Tera Klutz,427,,256,0,171,
Marshall,Center 4,State Auditor,,D,Joselyn Whitticker,297,,175,0,122,
Marshall,Center 4,State Auditor,,L,John Schick,28,,25,0,3,
Marshall,Center 4,State Treasurer,,R,Kelly Mitchell,452,,278,0,174,
Marshall,Center 4,State Treasurer,,D,John C. Aguilera,298,,175,0,123,
Marshall,Center 4,U.S. House,2,R,Jackie Walorski,412,,242,0,170,
Marshall,Center 4,U.S. House,2,D,Mel Hall,352,,214,0,138,
Marshall,Center 4,U.S. House,2,,Write in,2,,2,0,0,
Marshall,Center 4,State House,17,R,Jack Jordan,421,,254,0,167,
Marshall,Center 4,State House,17,D,Michelle Livinghouse,342,,203,0,139,
Marshall,Center 5,U.S. Senate,,R,Mike Braun,351,,211,0,140,
Marshall,Center 5,U.S. Senate,,D,Joe Donnelly,192,,127,0,65,
Marshall,Center 5,U.S. Senate,,L,Lucy M. Brenton,17,,13,0,4,
Marshall,Center 5,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 5,State Secretary,,R,Connie Lawson,403,,252,0,151,
Marshall,Center 5,State Secretary,,D,Jim Harper,133,,85,0,48,
Marshall,Center 5,State Secretary,,L,Mark W. Rutherford,18,,11,0,7,
Marshall,Center 5,State Secretary,,,Write in,1,,1,0,0,
Marshall,Center 5,State Auditor,,R,Tera Klutz,398,,251,0,147,
Marshall,Center 5,State Auditor,,D,Joselyn Whitticker,141,,88,0,53,
Marshall,Center 5,State Auditor,,L,John Schick,12,,7,0,5,
Marshall,Centers,State Treasurer,,R,Kelly Mitchell,422,,268,0,154,
Marshall,Centers,State Treasurer,,D,John C. Aguilera,130,,79,0,51,
Marshall,Centers,U.S. House,2,R,Jackie Walorski,388,,237,0,151,
Marshall,Centers,U.S. House,2,D,Mel Hall,170,,113,0,57,
Marshall,Centers,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Centers,State House,17,R,Jack Jordan,389,,245,0,144,
Marshall,Centers,State House,17,D,Michelle Livinghouse,169,,103,0,66,
Marshall,Center 6,U.S. Senate,,R,Mike Braun,343,,229,0,114,
Marshall,Center 6,U.S. Senate,,D,Joe Donnelly,254,,147,0,107,
Marshall,Center 6,U.S. Senate,,L,Lucy M. Brenton,20,,15,0,5,
Marshall,Center 6,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 6,State Secretary,,R,Connie Lawson,409,,272,0,137,
Marshall,Center 6,State Secretary,,D,Jim Harper,181,,95,0,86,
Marshall,Center 6,State Secretary,,L,Mark W. Rutherford,21,,18,0,3,
Marshall,Center 6,State Secretary,,,Write in,0,,0,0,0,
Marshall,Center 6,State Auditor,,R,Tera Klutz,395,,259,0,136,
Marshall,Center 6,State Auditor,,D,Joselyn Whitticker,191,,105,0,86,
Marshall,Center 6,State Auditor,,L,John Schick,16,,13,0,3,
Marshall,Center 6,State Treasurer,,R,Kelly Mitchell,417,,273,0,144,
Marshall,Center 6,State Treasurer,,D,John C. Aguilera,185,,105,0,80,
Marshall,Center 6,U.S. House,2,R,Jackie Walorski,383,,256,0,127,
Marshall,Center 6,U.S. House,2,D,Mel Hall,223,,126,0,97,
Marshall,Center 6,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Center 6,State House,17,R,Jack Jordan,392,,257,0,135,
Marshall,Center 6,State House,17,D,Michelle Livinghouse,222,,131,0,91,
Marshall,Center 7,U.S. Senate,,R,Mike Braun,368,,242,0,126,
Marshall,Center 7,U.S. Senate,,D,Joe Donnelly,262,,150,0,112,
Marshall,Center 7,U.S. Senate,,L,Lucy M. Brenton,16,,11,0,5,
Marshall,Center 7,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 7,State Secretary,,R,Connie Lawson,420,,272,0,148,
Marshall,Center 7,State Secretary,,D,Jim Harper,192,,108,0,84,
Marshall,Center 7,State Secretary,,L,Mark W. Rutherford,20,,14,0,6,
Marshall,Center 7,State Secretary,,,Write in,1,,0,0,1,
Marshall,Center 7,State Auditor,,R,Tera Klutz,418,,270,0,148,
Marshall,Center 7,State Auditor,,D,Joselyn Whitticker,192,,106,0,86,
Marshall,Center 7,State Auditor,,L,John Schick,16,,12,0,4,
Marshall,Center?,State Treasurer,,R,Kelly Mitchell,438,,281,0,157,
Marshall,Center?,State Treasurer,,D,John C. Aguilera,190,,107,0,83,
Marshall,Center?,U.S. House,2,R,Jackie Walorski,393,,249,0,144,
Marshall,Center?,U.S. House,2,D,Mel Hall,249,,152,0,97,
Marshall,Center?,U.S. House,2,,Write in,1,,0,0,1,
Marshall,Center?,State House,17,R,Jack Jordan,392,,252,0,140,
Marshall,Center?,State House,17,D,Michelle Livinghouse,248,,149,0,99,
Marshall,Center 8,U.S. Senate,,R,Mike Braun,274,,167,0,107,
Marshall,Center 8,U.S. Senate,,D,Joe Donnelly,175,,80,0,95,
Marshall,Center 8,U.S. Senate,,L,Lucy M. Brenton,8,,6,0,2,
Marshall,Center 8,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Center 8,State Secretary,,R,Connie Lawson,310,,185,0,125,
Marshall,Center 8,State Secretary,,D,Jim Harper,132,,60,0,72,
Marshall,Center 8,State Secretary,,L,Mark W. Rutherford,9,,4,0,5,
Marshall,Center 8,State Secretary,,,Write in,0,,0,0,0,
Marshall,Center 8,State Auditor,,R,Tera Klutz,302,,178,0,124,
Marshall,Center 8,State Auditor,,D,Joselyn Whitticker,134,,63,0,71,
Marshall,Center 8,State Auditor,,L,John Schick,10,,5,0,5,
Marshall,Center 8,State Treasurer,,R,Kelly Mitchell,316,,187,0,129,
Marshall,Center 8,State Treasurer,,D,John C. Aguilera,130,,57,0,73,
Marshall,Center 8,U.S. House,2,R,Jackie Walorski,286,,173,0,113,
Marshall,Center 8,U.S. House,2,D,Mel Hall,169,,78,0,91,
Marshall,Center 8,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Center 8,State House,17,R,Jack Jordan,292,,175,0,117,
Marshall,Center 8,State House,17,D,Michelle Livinghouse,160,,75,0,85,
Marshall,German 1,U.S. Senate,,R,Mike Braun,415,,293,0,122,
Marshall,German 1,U.S. Senate,,D,Joe Donnelly,156,,109,0,47,
Marshall,German 1,U.S. Senate,,L,Lucy M. Brenton,21,,15,0,6,
Marshall,German 1,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,German 1,State Secretary,,R,Connie Lawson,467,,333,0,134,
Marshall,German 1,State Secretary,,D,Jim Harper,98,,67,0,31,
Marshall,German 1,State Secretary,,L,Mark W. Rutherford,18,,14,0,4,
Marshall,German 1,State Secretary,,,Write in,0,,0,0,0,
Marshall,German 1,State Auditor,,R,Tera Klutz,456,,323,0,133,
Marshall,German 1,State Auditor,,D,Joselyn Whitticker,111,,77,0,34,
Marshall,German 1,State Auditor,,L,John Schick,14,,12,0,2,
Marshall,German 1,State Treasurer,,R,Kelly Mitchell,477,,342,0,135,
Marshall,German 1,State Treasurer,,D,John C. Aguilera,100,,67,0,33,
Marshall,German 1,U.S. House,2,R,Jackie Walorski,440,,311,0,129,
Marshall,German 1,U.S. House,2,D,Mel Hall,147,,102,0,45,
Marshall,German 1,U.S. House,2,,Write in,1,,1,0,0,
Marshall,German 1,State House,17,R,Jack Jordan,469,,340,0,129,
Marshall,German 1,State House,17,D,Michelle Livinghouse,112,,73,0,39,
Marshall,Public Question,U.S. Senate,,R,Mike Braun,382,,292,0,90,
Marshall,Public Question,U.S. Senate,,D,Joe Donnelly,141,,103,0,38,
Marshall,Public Question,U.S. Senate,,L,Lucy M. Brenton,17,,17,0,0,
Marshall,Public Question,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Public Question,State Secretary,,R,Connie Lawson,433,,333,0,100,
Marshall,Public Question,State Secretary,,D,Jim Harper,87,,59,0,28,
Marshall,Public Question,State Secretary,,L,Mark W. Rutherford,17,,16,0,1,
Marshall,Public Question,State Secretary,,,Write in,0,,0,0,0,
Marshall,Public Question,State Auditor,,R,Tera Klutz,419,,325,0,94,
Marshall,Public Question,State Auditor,,D,Joselyn Whitticker,89,,61,0,28,
Marshall,Public Question,State Auditor,,L,John Schick,15,,13,0,2,
Marshall,German 2,State Treasurer,,R,Kelly Mitchell,436,,341,0,95,
Marshall,German 2,State Treasurer,,D,John C. Aguilera,92,,61,0,31,
Marshall,German 2,U.S. House,2,R,Jackie Walorski,410,,313,0,97,
Marshall,German 2,U.S. House,2,D,Mel Hall,125,,95,0,30,
Marshall,German 2,U.S. House,2,,Write in,0,,0,0,0,
Marshall,German 2,State House,17,R,Jack Jordan,443,,346,0,97,
Marshall,German 2,State House,17,D,Michelle Livinghouse,89,,58,0,31,
Marshall,German 3,U.S. Senate,,R,Mike Braun,256,,179,0,77,
Marshall,German 3,U.S. Senate,,D,Joe Donnelly,154,,107,0,47,
Marshall,German 3,U.S. Senate,,L,Lucy M. Brenton,9,,8,0,1,
Marshall,German 3,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,German 3,State Secretary,,R,Connie Lawson,307,,221,0,86,
Marshall,German 3,State Secretary,,D,Jim Harper,99,,64,0,35,
Marshall,German 3,State Secretary,,L,Mark W. Rutherford,12,,10,0,2,
Marshall,German 3,State Secretary,,,Write in,0,,0,0,0,
Marshall,German 3,State Auditor,,R,Tera Klutz,292,,206,0,86,
Marshall,German 3,State Auditor,,D,Joselyn Whitticker,108,,73,0,35,
Marshall,German 3,State Auditor,,L,John Schick,10,,9,0,1,
Marshall,German 3,State Treasurer,,R,Kelly Mitchell,310,,221,0,89,
Marshall,German 3,State Treasurer,,D,John C. Aguilera,102,,68,0,34,
Marshall,German 3,U.S. House,2,R,Jackie Walorski,287,,203,0,84,
Marshall,German 3,U.S. House,2,D,Mel Hall,128,,89,0,39,
Marshall,German 3,U.S. House,2,,Write in,0,,0,0,0,
Marshall,German 3,State House,17,R,Jack Jordan,314,,225,0,89,
Marshall,German 3,State House,17,D,Michelle Livinghouse,106,,70,0,36,
Marshall,German 4,U.S. Senate,,R,Mike Braun,203,,135,0,68,
Marshall,German 4,U.S. Senate,,D,Joe Donnelly,148,,96,0,52,
Marshall,German 4,U.S. Senate,,L,Lucy M. Brenton,14,,12,0,2,
Marshall,German 4,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,German 4,State Secretary,,R,Connie Lawson,235,,154,0,81,
Marshall,German 4,State Secretary,,D,Jim Harper,113,,74,0,39,
Marshall,German 4,State Secretary,,L,Mark W. Rutherford,13,,12,0,1,
Marshall,German 4,State Secretary,,,Write in,0,,0,0,0,
Marshall,German 4,State Auditor,,R,Tera Klutz,228,,150,0,78,
Marshall,German 4,State Auditor,,D,Joselyn Whitticker,114,,75,0,39,
Marshall,German 4,State Auditor,,L,John Schick,13,,11,0,2,
Marshall,German 4,State Treasurer,,R,Kelly Mitchell,245,,163,0,82,
Marshall,German 4,State Treasurer,,D,John C. Aguilera,108,,71,0,37,
Marshall,German 4,U.S. House,2,R,Jackie Walorski,219,,146,0,73,
Marshall,German 4,U.S. House,2,D,Mel Hall,143,,95,0,48,
Marshall,German 4,U.S. House,2,,Write in,0,,0,0,0,
Marshall,German 4,State House,17,R,Jack Jordan,248,,166,0,82,
Marshall,German 4,State House,17,D,Michelle Livinghouse,112,,73,0,39,
Marshall,German 5,U.S. Senate,,R,Mike Braun,330,,252,0,78,
Marshall,German 5,U.S. Senate,,D,Joe Donnelly,162,,110,0,52,
Marshall,German 5,U.S. Senate,,L,Lucy M. Brenton,26,,22,0,4,
Marshall,German 5,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,German 5,State Secretary,,R,Connie Lawson,364,,276,0,88,
Marshall,German 5,State Secretary,,D,Jim Harper,125,,84,0,41,
Marshall,German 5,State Secretary,,L,Mark W. Rutherford,20,,17,0,3,
Marshall,German 5,State Secretary,,,Write in,1,,1,0,0,
Marshall,German 5,State Auditor,,R,Tera Klutz,356,,268,0,88,
Marshall,German 5,State Auditor,,D,Joselyn Whitticker,133,,92,0,41,
Marshall,German 5,State Auditor,,L,John Schick,19,,16,0,3,
Marshall,German 5,State Treasurer,,R,Kelly Mitchell,369,,278,0,91,
Marshall,German 5,State Treasurer,,D,John C. Aguilera,137,,96,0,41,
Marshall,German 5,U.S. House,2,R,Jackie Walorski,342,,257,0,85,
Marshall,German 5,U.S. House,2,D,Mel Hall,171,,121,0,50,
Marshall,German 5,U.S. House,2,,Write in,4,,3,0,1,
Marshall,German 5,State House,17,R,Jack Jordan,374,,284,0,90,
Marshall,German 5,State House,17,D,Michelle Livinghouse,142,,97,0,45,
Marshall,Green,U.S. Senate,,R,Mike Braun,239,,186,0,53,
Marshall,Green,U.S. Senate,,D,Joe Donnelly,141,,105,0,36,
Marshall,Green,U.S. Senate,,L,Lucy M. Brenton,17,,13,0,4,
Marshall,Green,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Green,State Secretary,,R,Connie Lawson,274,,213,0,61,
Marshall,Green,State Secretary,,D,Jim Harper,112,,82,0,30,
Marshall,Green,State Secretary,,L,Mark W. Rutherford,10,,8,0,2,
Marshall,Green,State Secretary,,,Write in,0,,0,0,0,
Marshall,Green,State Auditor,,R,Tera Klutz,272,,210,0,62,
Marshall,Green,State Auditor,,D,Joselyn Whitticker,110,,82,0,28,
Marshall,Green,State Auditor,,L,John Schick,10,,9,0,1,
Marshall,Green,State Treasurer,,R,Kelly Mitchell,283,,222,0,61,
Marshall,Green,State Treasurer,,D,John C. Aguilera,108,,76,0,32,
Marshall,Green,U.S. House,2,R,Jackie Walorski,256,,194,0,62,
Marshall,Green,U.S. House,2,D,Mel Hall,141,,110,0,31,
Marshall,Green,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Green,State House,17,R,Jack Jordan,261,,201,0,60,
Marshall,Green,State House,17,D,Michelle Livinghouse,132,,99,0,33,
Marshall,North 1,U.S. Senate,,R,Mike Braun,267,,203,0,64,
Marshall,North 1,U.S. Senate,,D,Joe Donnelly,196,,143,1,52,
Marshall,North 1,U.S. Senate,,L,Lucy M. Brenton,16,,14,0,2,
Marshall,North 1,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,North 1,State Secretary,,R,Connie Lawson,306,,232,0,74,
Marshall,North 1,State Secretary,,D,Jim Harper,145,,105,1,39,
Marshall,North 1,State Secretary,,L,Mark W. Rutherford,21,,18,0,3,
Marshall,North 1,State Secretary,,,Write in,0,,0,0,0,
Marshall,North 1,State Auditor,,R,Tera Klutz,291,,222,1,68,
Marshall,North 1,State Auditor,,D,Joselyn Whitticker,152,,113,0,39,
Marshall,North 1,State Auditor,,L,John Schick,22,,16,0,6,
Marshall,North 1,State Treasurer,,R,Kelly Mitchell,316,,238,0,78,
Marshall,North 1,State Treasurer,,D,John C. Aguilera,145,,109,1,35,
Marshall,North 1,U.S. House,2,R,Jackie Walorski,281,,211,0,70,
Marshall,North 1,U.S. House,2,D,Mel Hall,189,,141,1,47,
Marshall,North 1,U.S. House,2,,Write in,1,,1,0,0,
Marshall,North 1,State House,17,R,Jack Jordan,309,,234,0,75,
Marshall,North 1,State House,17,D,Michelle Livinghouse,166,,122,1,43,
Marshall,North 2,U.S. Senate,,R,Mike Braun,265,,205,0,60,
Marshall,North 2,U.S. Senate,,D,Joe Donnelly,140,,97,0,43,
Marshall,North 2,U.S. Senate,,L,Lucy M. Brenton,9,,4,0,5,
Marshall,North 2,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,North 2,State Secretary,,R,Connie Lawson,303,,235,0,68,
Marshall,North 2,State Secretary,,D,Jim Harper,98,,61,0,37,
Marshall,North 2,State Secretary,,L,Mark W. Rutherford,7,,4,0,3,
Marshall,North 2,State Secretary,,,Write in,0,,0,0,0,
Marshall,North 2,State Auditor,,R,Tera Klutz,285,,219,0,66,
Marshall,North 2,State Auditor,,D,Joselyn Whitticker,108,,67,0,41,
Marshall,North 2,State Auditor,,L,John Schick,7,,7,0,0,
Marshall,North 2,State Treasurer,,R,Kelly Mitchell,298,,228,0,70,
Marshall,North 2,State Treasurer,,D,John C. Aguilera,104,,67,0,37,
Marshall,North 2,U.S. House,2,R,Jackie Walorski,284,,218,0,66,
Marshall,North 2,U.S. House,2,D,Mel Hall,127,,85,0,42,
Marshall,North 2,U.S. House,2,,Write in,0,,0,0,0,
Marshall,North 2,State House,17,R,Jack Jordan,289,,222,0,67,
Marshall,North 2,State House,17,D,Michelle Livinghouse,118,,78,0,40,
Marshall,North 3,U.S. Senate,,R,Mike Braun,264,,174,0,90,
Marshall,North 3,U.S. Senate,,D,Joe Donnelly,144,,85,0,59,
Marshall,North 3,U.S. Senate,,L,Lucy M. Brenton,14,,11,0,3,
Marshall,North 3,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,North 3,State Secretary,,R,Connie Lawson,289,,188,0,101,
Marshall,North 3,State Secretary,,D,Jim Harper,110,,67,0,43,
Marshall,North 3,State Secretary,,L,Mark W. Rutherford,19,,14,0,5,
Marshall,North 3,State Secretary,,,Write in,0,,0,0,0,
Marshall,North 3,State Auditor,,R,Tera Klutz,280,,182,0,98,
Marshall,North 3,State Auditor,,D,Joselyn Whitticker,113,,70,0,43,
Marshall,North 3,State Auditor,,L,John Schick,20,,13,0,7,
Marshall,North 3,State Treasurer,,R,Kelly Mitchell,299,,195,0,104,
Marshall,North 3,State Treasurer,,D,John C. Aguilera,117,,74,0,43,
Marshall,North 3,U.S. House,2,R,Jackie Walorski,274,,180,0,94,
Marshall,North 3,U.S. House,2,D,Mel Hall,148,,91,0,57,
Marshall,North 3,U.S. House,2,,Write in,0,,0,0,0,
Marshall,North 3,State House,17,R,Jack Jordan,293,,192,0,101,
Marshall,North 3,State House,17,D,Michelle Livinghouse,123,,75,0,48,
Marshall,Polk 1,U.S. Senate,,R,Mike Braun,272,,221,0,51,
Marshall,Polk 1,U.S. Senate,,D,Joe Donnelly,172,,133,0,39,
Marshall,Polk 1,U.S. Senate,,L,Lucy M. Brenton,15,,14,0,1,
Marshall,Polk 1,U.S. Senate,,,Write in,1,,1,0,0,
Marshall,Polk 1,State Secretary,,R,Connie Lawson,299,,246,0,53,
Marshall,Polk 1,State Secretary,,D,Jim Harper,131,,100,0,31,
Marshall,Polk 1,State Secretary,,L,Mark W. Rutherford,19,,15,0,4,
Marshall,Polk 1,State Secretary,,,Write in,0,,0,0,0,
Marshall,Polk 1,State Auditor,,R,Tera Klutz,298,,245,0,53,
Marshall,Polk 1,State Auditor,,D,Joselyn Whitticker,133,,101,0,32,
Marshall,Polk 1,State Auditor,,L,John Schick,16,,14,0,2,
Marshall,Polk 1,State Treasurer,,R,Kelly Mitchell,317,,261,0,56,
Marshall,Polk 1,State Treasurer,,D,John C. Aguilera,128,,97,0,31,
Marshall,Polk 1,U.S. House,2,R,Jackie Walorski,291,,241,0,50,
Marshall,Polk 1,U.S. House,2,D,Mel Hall,170,,130,0,40,
Marshall,Polk 1,U.S. House,2,,Write in,0,,0,0,0,
Marshall,Polk 1,State House,17,R,Jack Jordan,305,,250,0,55,
Marshall,Polk 1,State House,17,D,Michelle Livinghouse,145,,111,0,34,
Marshall,Polk 2,U.S. Senate,,R,Mike Braun,328,,253,0,75,
Marshall,Polk 2,U.S. Senate,,D,Joe Donnelly,197,,151,0,46,
Marshall,Polk 2,U.S. Senate,,L,Lucy M. Brenton,33,,25,0,8,
Marshall,Polk 2,U.S. Senate,,,Write in,0,,0,0,0,
Marshall,Polk 2,State Secretary,,R,Connie Lawson,384,,291,0,93,
Marshall,Polk 2,State Secretary,,D,Jim Harper,144,,110,0,34,
Marshall,Polk 2,State Secretary,,L,Mark W. Rutherford,23,,21,0,2,
Marshall,Polk 2,State Secretary,,,Write in,0,,0,0,0,
Marshall,Polk 2,State Auditor,,R,Tera Klutz,366,,280,0,86,
Marshall,Polk 2,State Auditor,,D,Joselyn Whitticker,147,,111,0,36,
Marshall,Polk 2,State Auditor,,L,John Schick,31,,28,0,3,
Marshall,Polk 2,State Treasurer,,R,Kelly Mitchell,388,,296,0,92,
Marshall,Polk 2,State Treasurer,,D,John C. Aguilera,154,,119,0,35,
Marshall,Polk 2,U.S. House,2,R,Jackie Walorski,334,,251,0,83,
