county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Dekalb,Concord,State House,52,D,Martha Lemert,73,,57,0,16,
Dekalb,Fairfield,U.S. Senate,,R,Mike Braun,380,,300,0,80,
Dekalb,Fairfield,U.S. Senate,,D,Joe Donnelly,139,,90,0,49,
Dekalb,Fairfield,U.S. Senate,,L,Lucy M. Brenton,24,,17,0,7,
Dekalb,Fairfield,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Fairfield,State Secretary,,R,Connie Lawson,405,,317,0,88,
Dekalb,Fairfield,State Secretary,,D,Jim Harper,116,,73,0,43,
Dekalb,Fairfield,State Secretary,,L,Mark W. Rutherford,12,,8,0,4,
Dekalb,Fairfield,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Fairfield,State Auditor,,R,Tera Klutz,396,,309,0,87,
Dekalb,Fairfield,State Auditor,,D,Joselyn Whitticker,121,,75,0,46,
Dekalb,Fairfield,State Auditor,,L,John Schick,16,,13,0,3,
Dekalb,Fairfield,State Treasurer,,R,Kelly Mitchell,417,,325,0,92,
Dekalb,Fairfield,State Treasurer,,D,John C. Aguilera,116,,72,0,44,
Dekalb,Fairfield,U.S. House,3,R,Jim Banks,416,,324,0,92,
Dekalb,Fairfield,U.S. House,3,D,Courtney Tritch,125,,80,0,45,
Dekalb,Fairfield,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Fairfield,State House,52,R,Ben Smaltz,424,,330,0,94,
Dekalb,Fairfield,State House,52,D,Martha Lemert,116,,72,0,44,
Dekalb,Franklin,U.S. Senate,,R,Mike Braun,303,,241,0,62,
Dekalb,Franklin,U.S. Senate,,D,Joe Donnelly,117,,89,0,28,
Dekalb,Franklin,U.S. Senate,,L,Lucy M. Brenton,6,,6,0,0,
Dekalb,Franklin,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Franklin,State Secretary,,R,Connie Lawson,313,,251,0,62,
Dekalb,Franklin,State Secretary,,D,Jim Harper,102,,77,0,25,
Dekalb,Franklin,State Secretary,,L,Mark W. Rutherford,8,,6,0,2,
Dekalb,Franklin,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Franklin,State Auditor,,R,Tera Klutz,301,,243,0,58,
Dekalb,Franklin,State Auditor,,D,Joselyn Whitticker,101,,76,0,25,
Dekalb,Franklin,State Auditor,,L,John Schick,13,,10,0,3,
Dekalb,Franklin,State Treasurer,,R,Kelly Mitchell,311,,248,0,63,
Dekalb,Franklin,State Treasurer,,D,John C. Aguilera,104,,80,0,24,
Dekalb,Franklin,U.S. House,3,R,Jim Banks,312,,247,0,65,
Dekalb,Franklin,U.S. House,3,D,Courtney Tritch,115,,90,0,25,
Dekalb,Franklin,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Franklin,State Senate,14,R,Dennis K. Kruse,338,,270,0,68,
Dekalb,Franklin,State House,52,R,Ben Smaltz,314,,249,0,65,
Dekalb,Franklin,State House,52,D,Martha Lemert,106,,82,0,24,
Dekalb,Grant 1,U.S. Senate,,R,Mike Braun,73,,61,0,12,
Dekalb,Grant 1,U.S. Senate,,D,Joe Donnelly,44,,35,0,9,
Dekalb,Grant 1,U.S. Senate,,L,Lucy M. Brenton,7,,6,0,1,
Dekalb,Grant 1,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Grant 1,State Secretary,,R,Connie Lawson,74,,63,0,11,
Dekalb,Grant 1,State Secretary,,D,Jim Harper,43,,33,0,10,
Dekalb,Grant 1,State Secretary,,L,Mark W. Rutherford,6,,6,0,0,
Dekalb,Grant 1,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Grant 1,State Auditor,,R,Tera Klutz,73,,62,0,11,
Dekalb,Grant 1,State Auditor,,D,Joselyn Whitticker,44,,35,0,9,
Dekalb,Grant 1,State Auditor,,L,John Schick,7,,6,0,1,
Dekalb,Grant 1,State Treasurer,,R,Kelly Mitchell,80,,69,0,11,
Dekalb,Grant 1,State Treasurer,,D,John C. Aguilera,43,,33,0,10,
Dekalb,Grant 1,U.S. House,3,R,Jim Banks,77,,65,0,12,
Dekalb,Grant 1,U.S. House,3,D,Courtney Tritch,46,,36,0,10,
Dekalb,Grant 1,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Grant 1,State Senate,14,R,Dennis K. Kruse,90,,75,0,15,
Dekalb,Grant 1,State House,52,R,Ben Smaltz,74,,63,0,11,
Dekalb,Grant 1,State House,52,D,Martha Lemert,45,,36,0,9,
Dekalb,Grant 2,U.S. Senate,,R,Mike Braun,318,,217,0,101,
Dekalb,Grant 2,U.S. Senate,,D,Joe Donnelly,122,,63,0,59,
Dekalb,Grant 2,U.S. Senate,,L,Lucy M. Brenton,20,,14,0,6,
Dekalb,Grant 2,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Grant 2,State Secretary,,R,Connie Lawson,353,,234,0,119,
Dekalb,Grant 2,State Secretary,,D,Jim Harper,96,,50,0,46,
Dekalb,Grant 2,State Secretary,,L,Mark W. Rutherford,10,,10,0,0,
Dekalb,Grant 2,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Grant 2,State Auditor,,R,Tera Klutz,339,,222,0,117,
Dekalb,Grant 2,State Auditor,,D,Joselyn Whitticker,96,,50,0,46,
Dekalb,Grant 2,State Auditor,,L,John Schick,21,,19,0,2,
Dekalb,Grant 2,State Treasurer,,R,Kelly Mitchell,362,,242,0,120,
Dekalb,Grant 2,State Treasurer,,D,John C. Aguilera,95,,49,0,46,
Dekalb,Grant 2,U.S. House,3,R,Jim Banks,361,,240,0,121,
Dekalb,Grant 2,U.S. House,3,D,Courtney Tritch,103,,56,0,47,
Dekalb,Grant 2,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Grant 2,State Senate,14,R,Dennis K. Kruse,398,,263,0,135,
Dekalb,Grant 2,State House,52,R,Ben Smaltz,377,,252,0,125,
Dekalb,Grant 2,State House,52,D,Martha Lemert,82,,41,0,41,
Dekalb,Grant 3,U.S. Senate,,R,Mike Braun,211,,167,0,44,
Dekalb,Grant 3,U.S. Senate,,D,Joe Donnelly,108,,79,0,29,
Dekalb,Grant 3,U.S. Senate,,L,Lucy M. Brenton,20,,15,0,5,
Dekalb,Grant 3,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Grant 3,State Secretary,,R,Connie Lawson,223,,173,0,50,
Dekalb,Grant 3,State Secretary,,D,Jim Harper,98,,73,0,25,
Dekalb,Grant 3,State Secretary,,L,Mark W. Rutherford,14,,12,0,2,
Dekalb,Grant 3,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Grant 3,State Auditor,,R,Tera Klutz,218,,174,0,44,
Dekalb,Grant 3,State Auditor,,D,Joselyn Whitticker,97,,68,0,29,
Dekalb,Grant 3,State Auditor,,L,John Schick,17,,13,0,4,
Dekalb,Grant 3,State Treasurer,,R,Kelly Mitchell,232,,181,0,51,
Dekalb,Grant 3,State Treasurer,,D,John C. Aguilera,100,,74,0,26,
Dekalb,Grant 3,U.S. House,3,R,Jim Banks,227,,177,0,50,
Dekalb,Grant 3,U.S. House,3,D,Courtney Tritch,110,,82,0,28,
Dekalb,Grant 3,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Grant 3,State Senate,14,R,Dennis K. Kruse,254,,198,0,56,
Dekalb,Grant 3,State House,52,R,Ben Smaltz,237,,186,0,51,
Dekalb,Grant 3,State House,52,D,Martha Lemert,99,,72,0,27,
Dekalb,Jackson North,U.S. Senate,,R,Mike Braun,479,,289,0,190,
Dekalb,Jackson North,U.S. Senate,,D,Joe Donnelly,189,,105,0,84,
Dekalb,Jackson North,U.S. Senate,,L,Lucy M. Brenton,31,,22,0,9,
Dekalb,Jackson North,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Jackson North,State Secretary,,R,Connie Lawson,516,,310,0,206,
Dekalb,Jackson North,State Secretary,,D,Jim Harper,159,,88,0,71,
Dekalb,Jackson North,State Secretary,,L,Mark W. Rutherford,17,,14,0,3,
Dekalb,Jackson North,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Jackson North,State Auditor,,R,Tera Klutz,515,,305,0,210,
Dekalb,Jackson North,State Auditor,,D,Joselyn Whitticker,149,,86,0,63,
Dekalb,Jackson North,State Auditor,,L,John Schick,20,,16,0,4,
Dekalb,Jackson North,State Treasurer,,R,Kelly Mitchell,529,,318,0,211,
Dekalb,Jackson North,State Treasurer,,D,John C. Aguilera,154,,91,0,63,
Dekalb,Jackson North,U.S. House,3,R,Jim Banks,515,,307,0,208,
Dekalb,Jackson North,U.S. House,3,D,Courtney Tritch,183,,108,0,75,
Dekalb,Jackson North,U.S. House,3,,Write in,1,,1,0,0,
Dekalb,Jackson North,State Senate,14,R,Dennis K. Kruse,582,,353,0,229,
Dekalb,Jackson North,State House,52,R,Ben Smaltz,542,,329,0,213,
Dekalb,Jackson North,State House,52,D,Martha Lemert,150,,82,0,68,
Dekalb,Jackson South,U.S. Senate,,R,Mike Braun,531,,334,0,197,
Dekalb,Jackson South,U.S. Senate,,D,Joe Donnelly,160,,64,0,96,
Dekalb,Jackson South,U.S. Senate,,L,Lucy M. Brenton,19,,11,0,8,
Dekalb,Jackson South,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Jackson South,State Secretary,,R,Connie Lawson,558,,343,0,215,
Dekalb,Jackson South,State Secretary,,D,Jim Harper,128,,55,0,73,
Dekalb,Jackson South,State Secretary,,L,Mark W. Rutherford,18,,9,0,9,
Dekalb,Jackson South,State Secretary,,,Write in,1,,0,0,1,
Dekalb,Jackson South,State Auditor,,R,Tera Klutz,557,,345,0,212,
Dekalb,Jackson South,State Auditor,,D,Joselyn Whitticker,126,,50,0,76,
Dekalb,Jackson South,State Auditor,,L,John Schick,16,,8,0,8,
Dekalb,Jackson South,State Treasurer,,R,Kelly Mitchell,565,,353,0,212,
Dekalb,Jackson South,State Treasurer,,D,John C. Aguilera,132,,51,0,81,
Dekalb,Jackson South,U.S. House,3,R,Jim Banks,559,,345,0,214,
Dekalb,Jackson South,U.S. House,3,D,Courtney Tritch,154,,68,0,86,
Dekalb,Jackson South,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Jackson South,State Senate,14,R,Dennis K. Kruse,603,,368,0,235,
Dekalb,Jackson South,State House,52,R,Ben Smaltz,566,,349,0,217,
Dekalb,Jackson South,State House,52,D,Martha Lemert,131,,56,0,75,
Dekalb,Keyser 1,U.S. Senate,,R,Mike Braun,162,,131,0,31,
Dekalb,Keyser 1,U.S. Senate,,D,Joe Donnelly,94,,72,0,22,
Dekalb,Keyser 1,U.S. Senate,,L,Lucy M. Brenton,17,,13,0,4,
Dekalb,Keyser 1,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 1,State Secretary,,R,Connie Lawson,170,,137,0,33,
Dekalb,Keyser 1,State Secretary,,D,Jim Harper,87,,64,0,23,
Dekalb,Keyser 1,State Secretary,,L,Mark W. Rutherford,16,,13,0,3,
Dekalb,Keyser 1,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Keyser 1,State Auditor,,R,Tera Klutz,161,,129,0,32,
Dekalb,Keyser 1,State Auditor,,D,Joselyn Whitticker,91,,67,0,24,
Dekalb,Keyser 1,State Auditor,,L,John Schick,20,,17,0,3,
Dekalb,Keyser 1,State Treasurer,,R,Kelly Mitchell,175,,138,0,37,
Dekalb,Keyser 1,State Treasurer,,D,John C. Aguilera,93,,72,0,21,
Dekalb,Keyser 1,U.S. House,3,R,Jim Banks,175,,140,0,35,
Dekalb,Keyser 1,U.S. House,3,D,Courtney Tritch,95,,72,0,23,
Dekalb,Keyser 1,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 1,State House,52,R,Ben Smaltz,186,,148,0,38,
Dekalb,Keyser 1,State House,52,D,Martha Lemert,87,,67,0,20,
Dekalb,Keyser 2,U.S. Senate,,R,Mike Braun,208,,177,0,31,
Dekalb,Keyser 2,U.S. Senate,,D,Joe Donnelly,160,,115,0,45,
Dekalb,Keyser 2,U.S. Senate,,L,Lucy M. Brenton,17,,14,0,3,
Dekalb,Keyser 2,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 2,State Secretary,,R,Connie Lawson,222,,186,0,36,
Dekalb,Keyser 2,State Secretary,,D,Jim Harper,139,,98,0,41,
Dekalb,Keyser 2,State Secretary,,L,Mark W. Rutherford,17,,15,0,2,
Dekalb,Keyser 2,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Keyser 2,State Auditor,,R,Tera Klutz,223,,189,0,34,
Dekalb,Keyser 2,State Auditor,,D,Joselyn Whitticker,139,,99,0,40,
Dekalb,Keyser 2,State Auditor,,L,John Schick,16,,12,0,4,
Dekalb,Keyser 2,State Treasurer,,R,Kelly Mitchell,227,,192,0,35,
Dekalb,Keyser 2,State Treasurer,,D,John C. Aguilera,151,,109,0,42,
Dekalb,Keyser 2,U.S. House,3,R,Jim Banks,228,,194,0,34,
Dekalb,Keyser 2,U.S. House,3,D,Courtney Tritch,156,,112,0,44,
Dekalb,Keyser 2,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 2,State House,52,R,Ben Smaltz,232,,193,0,39,
Dekalb,Keyser 2,State House,52,D,Martha Lemert,148,,108,0,40,
Dekalb,Keyser 3,U.S. Senate,,R,Mike Braun,238,,187,0,51,
Dekalb,Keyser 3,U.S. Senate,,D,Joe Donnelly,158,,115,0,43,
Dekalb,Keyser 3,U.S. Senate,,L,Lucy M. Brenton,10,,7,0,3,
Dekalb,Keyser 3,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 3,State Secretary,,R,Connie Lawson,260,,206,0,54,
Dekalb,Keyser 3,State Secretary,,D,Jim Harper,127,,87,0,40,
Dekalb,Keyser 3,State Secretary,,L,Mark W. Rutherford,15,,12,0,3,
Dekalb,Keyser 3,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Keyser 3,State Auditor,,R,Tera Klutz,259,,205,0,54,
Dekalb,Keyser 3,State Auditor,,D,Joselyn Whitticker,121,,81,0,40,
Dekalb,Keyser 3,State Auditor,,L,John Schick,18,,14,0,4,
Dekalb,Keyser 3,State Treasurer,,R,Kelly Mitchell,268,,214,0,54,
Dekalb,Keyser 3,State Treasurer,,D,John C. Aguilera,134,,90,0,44,
Dekalb,Keyser 3,U.S. House,3,R,Jim Banks,265,,210,0,55,
Dekalb,Keyser 3,U.S. House,3,D,Courtney Tritch,140,,98,0,42,
Dekalb,Keyser 3,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 3,State House,52,R,Ben Smaltz,281,,224,0,57,
Dekalb,Keyser 3,State House,52,D,Martha Lemert,124,,85,0,39,
Dekalb,Keyser 4,U.S. Senate,,R,Mike Braun,325,,267,0,58,
Dekalb,Keyser 4,U.S. Senate,,D,Joe Donnelly,187,,125,0,62,
Dekalb,Keyser 4,U.S. Senate,,L,Lucy M. Brenton,18,,15,0,3,
Dekalb,Keyser 4,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 4,State Secretary,,R,Connie Lawson,338,,275,0,63,
Dekalb,Keyser 4,State Secretary,,D,Jim Harper,162,,107,0,55,
Dekalb,Keyser 4,State Secretary,,L,Mark W. Rutherford,20,,17,0,3,
Dekalb,Keyser 4,State Secretary,,,Write in,1,,1,0,0,
Dekalb,Keyser 4,State Auditor,,R,Tera Klutz,333,,271,0,62,
Dekalb,Keyser 4,State Auditor,,D,Joselyn Whitticker,163,,110,0,53,
Dekalb,Keyser 4,State Auditor,,L,John Schick,18,,13,0,5,
Dekalb,Keyser 4,State Treasurer,,R,Kelly Mitchell,346,,281,0,65,
Dekalb,Keyser 4,State Treasurer,,D,John C. Aguilera,168,,113,0,55,
Dekalb,Keyser 4,U.S. House,3,R,Jim Banks,344,,279,0,65,
Dekalb,Keyser 4,U.S. House,3,D,Courtney Tritch,185,,128,0,57,
Dekalb,Keyser 4,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 4,State House,52,R,Ben Smaltz,361,,293,0,68,
Dekalb,Keyser 4,State House,52,D,Martha Lemert,167,,115,0,52,
Dekalb,Keyser 5,U.S. Senate,,R,Mike Braun,247,,172,0,75,
Dekalb,Keyser 5,U.S. Senate,,D,Joe Donnelly,97,,65,0,32,
Dekalb,Keyser 5,U.S. Senate,,L,Lucy M. Brenton,18,,8,0,10,
Dekalb,Keyser 5,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 5,State Secretary,,R,Connie Lawson,262,,177,0,85,
Dekalb,Keyser 5,State Secretary,,D,Jim Harper,83,,57,0,26,
Dekalb,Keyser 5,State Secretary,,L,Mark W. Rutherford,14,,9,0,5,
Dekalb,Keyser 5,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Keyser 5,State Auditor,,R,Tera Klutz,264,,176,0,88,
Dekalb,Keyser 5,State Auditor,,D,Joselyn Whitticker,79,,56,0,23,
Dekalb,Keyser 5,State Auditor,,L,John Schick,13,,8,0,5,
Dekalb,Keyser 5,State Treasurer,,R,Kelly Mitchell,268,,181,0,87,
Dekalb,Keyser 5,State Treasurer,,D,John C. Aguilera,87,,58,0,29,
Dekalb,Keyser 5,U.S. House,3,R,Jim Banks,261,,176,0,85,
Dekalb,Keyser 5,U.S. House,3,D,Courtney Tritch,100,,68,0,32,
Dekalb,Keyser 5,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 5,State House,52,R,Ben Smaltz,262,,177,0,85,
Dekalb,Keyser 5,State House,52,D,Martha Lemert,95,,64,0,31,
Dekalb,Keyser 6,U.S. Senate,,R,Mike Braun,13,,7,0,6,
Dekalb,Keyser 6,U.S. Senate,,D,Joe Donnelly,6,,4,0,2,
Dekalb,Keyser 6,U.S. Senate,,L,Lucy M. Brenton,3,,3,0,0,
Dekalb,Keyser 6,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Keyser 6,State Secretary,,R,Connie Lawson,16,,10,0,6,
Dekalb,Keyser 6,State Secretary,,D,Jim Harper,3,,2,0,1,
Dekalb,Keyser 6,State Secretary,,L,Mark W. Rutherford,2,,1,0,1,
Dekalb,Keyser 6,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Keyser 6,State Auditor,,R,Tera Klutz,15,,9,0,6,
Dekalb,Keyser 6,State Auditor,,D,Joselyn Whitticker,3,,2,0,1,
Dekalb,Keyser 6,State Auditor,,L,John Schick,3,,2,0,1,
Dekalb,Keyser 6,State Treasurer,,R,Kelly Mitchell,16,,10,0,6,
Dekalb,Keyser 6,State Treasurer,,D,John C. Aguilera,4,,3,0,1,
Dekalb,Keyser 6,U.S. House,3,R,Jim Banks,16,,10,0,6,
Dekalb,Keyser 6,U.S. House,3,D,Courtney Tritch,6,,4,0,2,
Dekalb,Keyser 6,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Keyser 6,State House,52,R,Ben Smaltz,17,,10,0,7,
Dekalb,Keyser 6,State House,52,D,Martha Lemert,5,,4,0,1,
Dekalb,Newville,U.S. Senate,,R,Mike Braun,153,,140,0,13,
Dekalb,Newville,U.S. Senate,,D,Joe Donnelly,39,,24,0,15,
Dekalb,Newville,U.S. Senate,,L,Lucy M. Brenton,6,,6,0,0,
Dekalb,Newville,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Newville,State Secretary,,R,Connie Lawson,158,,145,0,13,
Dekalb,Newville,State Secretary,,D,Jim Harper,30,,17,0,13,
Dekalb,Newville,State Secretary,,L,Mark W. Rutherford,7,,6,0,1,
Dekalb,Newville,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Newville,State Auditor,,R,Tera Klutz,152,,140,0,12,
Dekalb,Newville,State Auditor,,D,Joselyn Whitticker,33,,20,0,13,
Dekalb,Newville,State Auditor,,L,John Schick,10,,8,0,2,
Dekalb,Newville,State Treasurer,,R,Kelly Mitchell,162,,147,0,15,
Dekalb,Newville,State Treasurer,,D,John C. Aguilera,30,,18,0,12,
Dekalb,Newville,U.S. House,3,R,Jim Banks,160,,145,0,15,
Dekalb,Newville,U.S. House,3,D,Courtney Tritch,38,,25,0,13,
Dekalb,Newville,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Newville,State Senate,14,R,Dennis K. Kruse,158,,143,0,15,
Dekalb,Newville,State House,52,R,Ben Smaltz,159,,143,0,16,
Dekalb,Newville,State House,52,D,Martha Lemert,35,,23,0,12,
Dekalb,Richland,U.S. Senate,,R,Mike Braun,327,,242,0,85,
Dekalb,Richland,U.S. Senate,,D,Joe Donnelly,137,,90,0,47,
Dekalb,Richland,U.S. Senate,,L,Lucy M. Brenton,33,,25,0,8,
Dekalb,Richland,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Richland,State Secretary,,R,Connie Lawson,368,,274,0,94,
Dekalb,Richland,State Secretary,,D,Jim Harper,105,,67,0,38,
Dekalb,Richland,State Secretary,,L,Mark W. Rutherford,17,,12,0,5,
Dekalb,Richland,State Secretary,,,Write in,0,,0,0,0,
Dekalb,Richland,State Auditor,,R,Tera Klutz,357,,261,0,96,
Dekalb,Richland,State Auditor,,D,Joselyn Whitticker,107,,68,0,39,
Dekalb,Richland,State Auditor,,L,John Schick,18,,16,0,2,
Dekalb,Richland,State Treasurer,,R,Kelly Mitchell,378,,278,0,100,
Dekalb,Richland,State Treasurer,,D,John C. Aguilera,104,,68,0,36,
Dekalb,Richland,U.S. House,3,R,Jim Banks,362,,268,0,94,
Dekalb,Richland,U.S. House,3,D,Courtney Tritch,133,,88,0,45,
Dekalb,Richland,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Richland,State House,52,R,Ben Smaltz,379,,284,0,95,
Dekalb,Richland,State House,52,D,Martha Lemert,115,,73,0,42,
Dekalb,Smithfield East,U.S. Senate,,R,Mike Braun,223,,171,0,52,
Dekalb,Smithfield East,U.S. Senate,,D,Joe Donnelly,84,,58,0,26,
Dekalb,Smithfield East,U.S. Senate,,L,Lucy M. Brenton,12,,12,0,0,
Dekalb,Smithfield East,U.S. Senate,,,Write in,0,,0,0,0,
Dekalb,Smithfield East,State Secretary,,R,Connie Lawson,243,,185,0,58,
Dekalb,Smithfield East,State Secretary,,D,Jim Harper,64,,49,0,15,
Dekalb,Smithfield East,State Secretary,,L,Mark W. Rutherford,8,,6,0,2,
Dekalb,Smithfield East,State Secretary,,,Write in,1,,0,0,1,
Dekalb,Smithfield East,State Auditor,,R,Tera Klutz,236,,178,0,58,
Dekalb,Smithfield East,State Auditor,,D,Joselyn Whitticker,61,,47,0,14,
Dekalb,Smithfield East,State Auditor,,L,John Schick,13,,9,0,4,
Dekalb,Smithfield East,State Treasurer,,R,Kelly Mitchell,254,,192,0,62,
Dekalb,Smithfield East,State Treasurer,,D,John C. Aguilera,60,,45,0,15,
Dekalb,Smithfield East,U.S. House,3,R,Jim Banks,248,,190,0,58,
Dekalb,Smithfield East,U.S. House,3,D,Courtney Tritch,75,,55,0,20,
Dekalb,Smithfield East,U.S. House,3,,Write in,0,,0,0,0,
Dekalb,Smithfield East,State Senate,14,R,Dennis K. Kruse,265,,203,0,62,
Dekalb,Smithfield East,State House,52,R,Ben Smaltz,259,,198,0,61,
Dekalb,Smithfield East,State House,52,D,Martha Lemert,60,,44,0,16,
Dekalb,Smithfield South,U.S. Senate,,R,Mike Braun,6,,4,0,2,
Dekalb,Smithfield South,U.S. Senate,,D,Joe Donnelly,5,,4,0,1,
Dekalb,Smithfield South,U.S. Senate,,L,Lucy M. Brenton,0,,0,0,0,
