county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Jasper,Barkley North,U.S. Senate,,R,Mike Braun,137,,115,0,22,
Jasper,Barkley North,U.S. Senate,,D,Joe Donnelly,59,,38,0,21,
Jasper,Barkley North,U.S. Senate,,L,Lucy M. Brenton,4,,4,0,0,
Jasper,Barkley North,U.S. Senate,,,Write in,0,,0,0,0,
Jasper,Barkley North,State Secretary,,R,Connie Lawson,146,,119,0,27,
Jasper,Barkley North,State Secretary,,D,Jim Harper,50,,35,0,15,
Jasper,Barkley North,State Secretary,,L,Mark W. Rutherford,7,,5,0,2,
Jasper,Barkley North,State Secretary,,,Write in,0,,0,0,0,
Jasper,Barkley North,State Auditor,,R,Tera Klutz,147,,117,0,30,
Jasper,Barkley North,State Auditor,,D,Joselyn Whitticker,45,,32,0,13,
Jasper,Barkley North,State Auditor,,L,John Schick,7,,7,0,0,
Jasper,Barkley North,State Treasurer,,R,Kelly Mitchell,149,,122,0,27,
Jasper,Barkley North,State Treasurer,,,John C. Aguilera,51,,35,0,16,
Jasper,Barkley North,U.S. House,4,R,Jim Baird,151,,123,0,28,
Jasper,Barkley North,U.S. House,4,D,Tobi Beck,52,,36,0,16,
Jasper,Barkley North,U.S. House,4,,Write in,0,,0,0,0,
Jasper,Barkley North,State House,16,R,Douglas L. Gutwein,149,,122,0,27,
Jasper,Barkley North,State House,16,D,Christina L. Zacny,53,,36,0,17,
Jasper,Barkley South,U.S. Senate,,R,Mike Braun,118,,96,0,22,
Jasper,Barkley South,U.S. Senate,,D,Joe Donnelly,29,,21,0,8,
Jasper,Barkley South,U.S. Senate,,L,Lucy M. Brenton,4,,4,0,0,
Jasper,Barkley South,U.S. Senate,,,Write in,0,,0,0,0,
Jasper,Barkley South,State Secretary,,R,Connie Lawson,118,,96,0,22,
Jasper,Barkley South,State Secretary,,D,Jim Harper,22,,15,0,7,
Jasper,Barkley South,State Secretary,,L,Mark W. Rutherford,6,,6,0,0,
Jasper,Barkley South,State Secretary,,,Write in,0,,0,0,0,
Jasper,Barkley South,State Auditor,,R,Tera Klutz,120,,98,0,22,
Jasper,Barkley South,State Auditor,,D,Joselyn Whitticker,22,,16,0,6,
Jasper,Barkley South,State Auditor,,L,John Schick,3,,3,0,0,
Jasper,Barkley South,State Treasurer,,R,Kelly Mitchell,123,,101,0,22,
Jasper,Barkley South,State Treasurer,,D,John C. Aguilera,24,,18,0,6,
Jasper,Barkley South,U.S. House,4,R,Jim Baird,122,,100,0,22,
Jasper,Barkley South,U.S. House,4,D,Tobi Beck,26,,19,0,7,
Jasper,Barkley South,U.S. House,4,,Write in,0,,0,0,0,
Jasper,Barkley South,State House,16,R,Douglas L. Gutwein,122,,99,0,23,
Jasper,Barkley South,State House,16,D,Christina L. Zacny,26,,19,0,7,
Jasper,Carpenter East,U.S. Senate,,R,Mike Braun,211,,178,0,33,
Jasper,Carpenter East,U.S. Senate,,D,Joe Donnelly,77,,65,0,12,
