county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Decatur,Greensburg 1,U.S. Senate,,R,Mike Braun,269,,178,0,91,
Decatur,Greensburg 1,U.S. Senate,,,Joe Donnelly,141,,86,0,55,
Decatur,Greensburg 1,U.S. Senate,,L,Lucy M. Brenton,23,,16,0,7,
Decatur,Greensburg 1,U.S. Senate,,,Write in,0,,0,0,0,
Decatur,Greensburg 1,State Secretary,,R,Connie Lawson,306,,200,0,106,
Decatur,Greensburg 1,State Secretary,,D,Jim Harper,113,,70,0,43,
Decatur,Greensburg 1,State Secretary,,L,Mark W. Rutherford,12,,8,0,4,
Decatur,Greensburg 1,State Secretary,,,Write in,0,,0,0,0,
Decatur,Greensburg 1,State Auditor,,R,Tera Klutz,273,,178,0,95,
Decatur,Greensburg 1,State Treasurer,,R,Kelly Mitchell,302,,199,0,103,
Decatur,Greensburg 1,State Treasurer,,D,John C. Aguilera,112,,68,0,44,
Decatur,Greensburg 1,U.S. House,6,R,Greg Pence,291,,193,0,98,
Decatur,Greensburg 1,U.S. House,6,D,Jeannine Lee Lake,129,,76,0,53,
Decatur,Greensburg 1,U.S. House,6,L,Tom Ferkinhoff,10,,8,0,2,
Decatur,Greensburg 1,U.S. House,6,,Write in,0,,0,0,0,
Decatur,Greensburg 1,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",322,,211,0,111,
Decatur,Greensburg 2,U.S. Senate,,R,Mike Braun,277,,185,0,92,
Decatur,Greensburg 2,U.S. Senate,,D,Joe Donnelly,146,,80,0,66,
Decatur,Greensburg 2,U.S. Senate,,L,Lucy M. Brenton,24,,21,0,3,
Decatur,Greensburg 2,U.S. Senate,,,Write in,0,,0,0,0,
Decatur,Greensburg 2,State Secretary,,R,Connie Lawson,308,,211,0,97,
Decatur,Greensburg 2,State Secretary,,D,Jim Harper,124,,66,0,58,
Decatur,Greensburg 2,State Secretary,,L,Mark W. Rutherford,10,,8,0,2,
Decatur,Greensburg 2,State Secretary,,,Write in,0,,0,0,0,
Decatur,Greensburg 2,State Auditor,,R,Tera Klutz,295,,199,0,96,
Decatur,Greensburg 2,State Auditor,,D,Joselyn Whitticker,125,,68,0,57,
Decatur,Greensburg 2,State Auditor,,L,John Schick,6,,5,0,1,
Decatur,Greensburg 2,State Treasurer,,R,Kelly Mitchell,319,,213,0,106,
Decatur,Greensburg 2,State Treasurer,,D,John C. Aguilera,110,,61,0,49,
Decatur,Greensburg 2,U.S. House,6,R,Greg Pence,295,,201,0,94,
Decatur,Greensburg 2,U.S. House,6,D,Jeannine Lee Lake,138,,76,0,62,
Decatur,Greensburg 2,U.S. House,6,L,Tom Ferkinhoff,10,,7,0,3,
Decatur,Greensburg 2,U.S. House,6,,Write in,0,,0,0,0,
Decatur,Greensburg 2,State Senate,43,R,"Clyde A. ""chip"" Perfect Jr.",325,,221,0,104,
Decatur,Greensburg 3,U.S. Senate,,R,Mike Braun,256,,182,0,74,
Decatur,Greensburg 3,U.S. Senate,,D,Joe Donnelly,121,,67,0,54,
