county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Delaware,Precinct 07,State Auditor,,R,Tera Klutz,145,,116,0,29,
Delaware,Precinct 07,State Auditor,,D,Joselyn Whitticker,241,,168,0,73,
Delaware,Precinct 07,State Auditor,,L,John Schick,15,,11,0,4,
Delaware,Precinct 07,State Treasurer,,R,Kelly Mitchell,164,,130,0,34,
Delaware,Precinct 07,State Treasurer,,D,John C. Aguilera,241,,168,0,73,
Delaware,Precinct 07,U.S. House,6,R,Greg Pence,139,,113,0,26,
Delaware,Precinct 07,U.S. House,6,D,Jeannine Lee Lake,259,,179,0,80,
Delaware,Precinct 07,U.S. House,6,L,Torn Ferkinhoff,20,,17,0,3,
Delaware,Precinct 07,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 07,State Senate,25,R,Zaki Ali,141,,114,0,27,
Delaware,Precinct 07,State Senate,25,D,Tim Lanane,257,,180,0,77,
Delaware,Precinct 07,State Senate,25,L,Roberto. Jozwiak,17,,13,0,4,
Delaware,Precinct 07,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 07,State House,34,D,Sue Errington,319,,233,0,86,
Delaware,Precinct 08,U.S. Senate,,R,Mike Braun,197,,161,0,36,
Delaware,Precinct 08,U.S. Senate,,,(d) Joe Donnelly,0,,228,62,",",
Delaware,Precinct 08,U.S. Senate,,L,Lucy M. Brenton,31,,27,0,(4,
Delaware,Precinct 08,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 08,State Secretary,,R,Connie Lawson,215,,180,0,35,
Delaware,Precinct 08,State Secretary,,D,Jim Harper,269,,209,0,60,
Delaware,Precinct 08,State Secretary,,L,Mark W. Rutherford,21,,20,0,1,
Delaware,Precinct 08,State Secretary,,,Write in,5,,3,0,2,
Delaware,Precinct 08,State Auditor,,R,Tera Klutz,219,,181,0,38,
Delaware,Precinct 08,State Auditor,,D,Joselyn Whitticker,262,,204,0,58,
Delaware,Precinct 08,State Auditor,,L,John Schick,18,,18,0,0,
Delaware,Precinct 08,State Treasurer,,R,Kelly Mitchell,231,,194,0,37,
Delaware,Precinct 08,State Treasurer,,D,John C. Aguilera,267,,209,0,58,
Delaware,Precinct 08,U.S. House,6,R,Greg Pence,200,,164,0,36,
Delaware,Precinct 08,U.S. House,6,D,Jeannine Lee Lake,302,,239,0,63,
Delaware,Precinct 08,U.S. House,6,L,Torn Ferkinhoff,19,,15,0,4,
Delaware,Precinct 08,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 08,State Senate,25,R,Zaki Ali,224,,190,0,34,
Delaware,Precinct 08,State Senate,25,D,Tim Lanane,277,,213,0,64,
Delaware,Precinct 08,State Senate,25,L,Robert Q. Jozwiak,11,,10,0,1,
Delaware,Precinct 08,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 08,State House,34,D,Sue Errington,376,,301,0,75,
Delaware,Precinct 09,U.S. Senate,,R,Mike Braun,209,,164,0,45,
Delaware,Precinct 09,U.S. Senate,,D,Joe Donnelly,208,,149,0,59,
Delaware,Precinct 09,U.S. Senate,,,(l) Lucy M. Brenton,27,,21,0,6,
Delaware,Precinct 09,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 09,State Secretary,,R,Connie Lawson,243,,193,0,50,
Delaware,Precinct 09,State Secretary,,D,Jim Harper,186,,132,0,54,
Delaware,Precinct 09,State Secretary,,L,Mark W. Rutherford,16,,9,0,7,
Delaware,Precinct 09,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 09,State Auditor,,R,Tera Klutz,210,,165,0,45,
Delaware,Precinct 09,State Auditor,,D,Joselyn Whitticker,190,,136,0,54,
Delaware,Precinct 09,State Auditor,,L,John Schick,22,,17,0,5,
Delaware,Precinct 09,State Treasurer,,R,Kelly Mitchell,238,,187,0,51,
Delaware,Precinct 09,State Treasurer,,D,John C. Aguilera,187,,131,0,56,
Delaware,Precinct 09,State Senate,25,R,Zaki All,213,,169,0,44,
Delaware,Precinct 09,State Senate,25,D,Tim Lanane,209,,151,0,58,
Delaware,Precinct 09,State Senate,25,L,Robert Q. Jozwiak,19,,14,0,5,
Delaware,Precinct 10,U.S. Senate,,R,Mike Braun,72,,49,0,23,
Delaware,Precinct 10,U.S. Senate,,L,Lucy M. Brenton,15,,14,0,1,
Delaware,Precinct 10,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 10,State Secretary,,,(r) Connie Lawson,0,,66,24,J,
Delaware,Precinct 10,State Secretary,,D,Jim Harper,177,,134,0,43,
Delaware,Precinct 10,State Secretary,,L,Mark W. Rutherford,13,,12,0,1,
Delaware,Precinct 10,State Secretary,,,Write in,4,,4,0,0,
Delaware,Precinct 10,State Auditor,,R,Tera Klutz,78,,56,0,22,
Delaware,Precinct 10,State Auditor,,D,Joselyn Whitticker,184,,142,0,42,
Delaware,Precinct 10,State Auditor,,L,John Schick,13,,13,0,0,
Delaware,Precinct 10,State Treasurer,,R,Kelly Mitchell,88,,65,0,23,
Delaware,Precinct 10,State Treasurer,,D,John C. Aguilera,186,,145,0,41,
Delaware,Precinct 10,U.S. House,6,R,Greg Pence,71,,47,0,24,
Delaware,Precinct 10,U.S. House,6,D,Jeannine Lee Lake,200,,156,0,44,
Delaware,Precinct 10,U.S. House,6,L,Torn Ferkinhoff,13,,13,0,0,
Delaware,Precinct 10,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 10,State Senate,25,R,Zaki Ali,77,,56,0,21,
Delaware,Precinct 10,State Senate,25,D,Tim Lanane,194,,147,0,47,
Delaware,Precinct 10,State Senate,25,L,Robert Q. Jozwiak,12,,12,0,0,
Delaware,Precinct 10,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 10,State House,34,D,Sue Errington,241,,190,0,51,
Delaware,Precinct 11,U.S. Senate,,R,Mike Braun,131,,96,0,35,
Delaware,Precinct 11,U.S. Senate,,D,Joe Donnelly,307,,222,0,85,
Delaware,Precinct 11,U.S. Senate,,L,Lucy M. Brenton,19,,12,0,7,
Delaware,Precinct 11,U.S. Senate,,,Write in,1,,1,0,0,
Delaware,Precinct 11,State Secretary,,R,Connie Lawson,157,,120,0,37,
Delaware,Precinct 11,State Secretary,,D,Jim Harper,279,,196,0,83,
Delaware,Precinct 11,State Secretary,,L,Mark W. Rutherford,17,,13,0,4,
Delaware,Precinct 11,State Secretary,,,Write in,4,,1,0,3,
Delaware,Precinct 11,State Auditor,,R,Tera Klutz,146,,109,0,37,
Delaware,Precinct 11,State Auditor,,D,Joselyn Whitticker,284,,197,0,87,
Delaware,Precinct 11,State Auditor,,L,John Schick,19,,18,0,1,
Delaware,Precinct 11,State Treasurer,,R,Kelly Mitchell,158,,118,0,40,
Delaware,Precinct 11,State Treasurer,,D,John C. Aguilera,290,,205,0,85,
Delaware,1,U.S. House,6,R,Greg Pence,141,,105,0,36,
Delaware,1,U.S. House,6,D,Jeannine Lee Lake,305,,217,0,88,
Delaware,1,U.S. House,6,L,Tom Ferkinhoff,12,,12,0,0,
Delaware,1,U.S. House,6,,Write in,0,,0,0,0,
Delaware,1,State Senate,25,R,Zaki Ali,146,,109,0,37,
Delaware,1,State Senate,25,D,Tim Lanane,297,,209,0,88,
Delaware,1,State Senate,25,L,Robert Q. Jozwiak,16,,13,0,3,
Delaware,1,State Senate,25,R,No Candidate Filed,0,,0,0,0,
Delaware,1,State Senate,25,D,Sue Errington,344,,246,0,98,
Delaware,1,State Senate,25,R,No Candidate Filed,0,,0,0,0,
Delaware,1,State Senate,25,D,Kimberly S. Dowling,341,,246,0,95,
Delaware,Precinct 12,U.S. Senate,,R,Mike Braun,26,,21,0,5,
Delaware,Precinct 12,U.S. Senate,,D,Joe Donnelly,320,,220,0,100,
Delaware,Precinct 12,U.S. Senate,,L,Lucy M. Brenton,11,,9,0,2,
Delaware,Precinct 12,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 12,State Secretary,,R,Connie Lawson,30,,21,0,9,
Delaware,Precinct 12,State Secretary,,D,Jim Harper,307,,211,0,96,
Delaware,Precinct 12,State Auditor,,R,Tera Klutz,24,,21,0,3,
Delaware,Precinct 12,State Auditor,,D,Joselyn Whitticker,308,,208,0,100,
Delaware,Precinct 12,State Auditor,,L,John Schick,10,,9,0,1,
Delaware,Precinct 12,State Treasurer,,R,Kelly Mitchell,34,,25,0,9,
Delaware,Precinct 12,State Treasurer,,D,John C. Aguilera,308,,213,0,95,
Delaware,Precinct 12,U.S. House,6,R,Greg Pence,20,,15,0,5,
Delaware,Precinct 12,U.S. House,6,D,Jeannine Lee Lake,328,,225,0,103,
Delaware,Precinct 12,U.S. House,6,L,Tom Ferkinhoff,7,,6,0,1,
Delaware,Precinct 12,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 12,State Senate,25,R,Zaki All,109,,82,0,27,
Delaware,Precinct 12,State Senate,25,D,Tim Lanane,240,,164,0,76,
Delaware,Precinct 12,State Senate,25,L,Robert Q. Jozwiak,5,,3,0,2,
Delaware,Precinct 12,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 12,State House,34,D,Sue Errington,331,,229,0,102,
Delaware,Precinct 13,U.S. Senate,,R,Mike Braun,153,,128,0,25,
Delaware,Precinct 13,U.S. Senate,,D,Joe Donnelly,226,,157,0,69,
Delaware,Precinct 13,U.S. Senate,,L,Lucy M. Brenton,26,,22,0,4,
Delaware,Precinct 13,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 13,State Secretary,,R,Connie Lawson,179,,151,0,28,
Delaware,Precinct 13,State Secretary,,D,Jim Harper,204,,134,0,70,
Delaware,Precinct 13,State Secretary,,L,Mark W. Rutherford,20,,19,0,1,
Delaware,Precinct 13,State Secretary,,,Write in,2,,2,0,0,
Delaware,Precinct 13,State Auditor,,R,Tera Klutz,167,,140,0,27,
Delaware,Precinct 13,State Auditor,,D,Joselyn Whitticker,215,,150,0,65,
Delaware,Precinct 13,State Auditor,,L,John Schick,12,,10,0,2,
Delaware,Precinct 13,State Treasurer,,R,Kelly Mitchell,184,,155,0,29,
Delaware,Precinct 13,State Treasurer,,D,John C. Aguilera,210,,146,0,64,
Delaware,Precinct 13,U.S. House,6,R,Greg Pence,171,,141,0,30,
Delaware,Precinct 13,U.S. House,6,D,Jeannine Lee Lake,225,,158,0,67,
Delaware,Precinct 13,U.S. House,6,,(l) Tom Ferkinhoff,0,,8,1,",",
Delaware,Precinct 13,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 13,State Senate,25,R,Zaki Ali,165,,137,0,28,
Delaware,Precinct 13,State Senate,25,D,Tim Lanane,224,,158,0,66,
Delaware,Precinct 13,State Senate,25,L,Robert Q. Jozwiak,12,,11,0,1,
Delaware,Precinct 13,State House,34,R,No Candidate Filed 1,0,,0,0,0,
Delaware,Precinct 13,State House,34,D,Sue Errington,297,,222,0,75,
Delaware,Precinct 14,U.S. Senate,,R,Mike Braun,225,,176,0,49,
Delaware,Precinct 14,U.S. Senate,,D,Joe Donnelly,311,,235,0,76,
Delaware,Precinct 14,U.S. Senate,,L,Lucy M. Brenton,39,,34,0,5,
Delaware,Precinct 14,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 14,State Auditor,,R,Tera Klutz,235,,185,0,50,
Delaware,Precinct 14,State Auditor,,D,Joselyn Whitticker,293,,222,0,71,
Delaware,Precinct 14,State Auditor,,L,John Schick,29,,26,0,3,
Delaware,Precinct 14,State Treasurer,,R,Kelly Mitchell,252,,202,0,50,
Delaware,Precinct 14,State Treasurer,,D,John C. Aguilera,304,,231,0,73,
Delaware,Precinct 14,State Treasurer,,,(r) Greg Pence,0,,186,53,I,
Delaware,Precinct 14,State Treasurer,,,(d) Jeannine Lee Lake,0,,234,72,1,
Delaware,Precinct 14,State Treasurer,,L,Tom Ferkinhoff,24,,23,0,1,
Delaware,Precinct 14,State Treasurer,,,Write in,1,,0,0,1,
Delaware,Precinct 14,State House,34,R,No Candidate Filed,0,,0,0,0,
Delaware,Precinct 14,State House,34,,(d) Sue Errington,0,,314,80,',
Delaware,Precinct 15 If,U.S. Senate,,,(r) Mike Braun,0,,141,20,1,
Delaware,Precinct 15 If,U.S. Senate,,,(d) Joe Donnelly,0,,157,52,1,
Delaware,Precinct 15 If,U.S. Senate,,,(l) Lucy M. Brenton,0,,21,7,1,
Delaware,Precinct 15 If,U.S. Senate,,,Write in,1,,1,0,0,
Delaware,Precinct 15 If,State Secretary,,R,Connie Lawson,168,,147,0,21,
Delaware,Precinct 15 If,State Secretary,,D,Jim Harper,204,,153,0,51,
Delaware,Precinct 15 If,State Secretary,,L,Mark W. Rutherford,19,,14,0,5,
Delaware,Precinct 15 If,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 15 If,State Auditor,,R,Tera Klutz,157,,135,0,22,
Delaware,Precinct 15 If,State Auditor,,D,Joselyn Whitticker,199,,148,0,51,
Delaware,Precinct 15 If,State Auditor,,L,John Schick,23,,19,0,4,
Delaware,Precinct 15 If,State Treasurer,,,(r) Kelly Mitchell,0,,147,29,",",
Delaware,Precinct 15 If,State Treasurer,,D,John C. Aguilera,201,,154,0,47,
Delaware,Precinct 15,State Senate,25,R,Zaki Ali,163,,142,0,21,
Delaware,Precinct 18,U.S. Senate,,R,Mike Braun,42,,33,0,9,
Delaware,Precinct 18,U.S. Senate,,D,Joe Donnelly,284,,207,0,77,
Delaware,Precinct 18,U.S. Senate,,L,Lucy M. Brenton,16,,14,0,2,
Delaware,Precinct 18,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 18,State Secretary,,R,Connie Lawson,54,,45,0,9,
Delaware,Precinct 18,State Secretary,,D,Jim Harper,265,,191,0,74,
Delaware,Precinct 18,State Secretary,,L,Mark W. Rutherford,11,,8,0,3,
Delaware,Precinct 18,State Secretary,,,Write in,2,,2,0,0,
Delaware,Precinct 18,State Auditor,,R,Teraklutz,46,,36,0,10,
Delaware,Precinct 18,State Auditor,,D,Joselyn Whitticker,268,,195,0,73,
Delaware,Precinct 18,State Auditor,,L,John Schick,7,,6,0,1,
Delaware,Precinct 18 T,U.S. House,6,R,Greg Pence,42,,34,0,8,
Delaware,Precinct 18 T,U.S. House,6,D,Jeannine Lee Lake,288,,212,0,76,
Delaware,Precinct 18 T,U.S. House,6,L,Tom Ferkinhoff,7,,6,0,1,
Delaware,Precinct 18 T,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 18 T,State Senate,25,R,Zaki Ali,97,,74,0,23,
Delaware,Precinct 18 T,State Senate,25,D,Tim Lanane,232,,170,0,62,
Delaware,Precinct 18 T,State Senate,25,L,Robert Q. Jozwiak,7,,6,0,'1,
Delaware,Precinct 18 T,State House,34,,(r) No Candidate Filed,0,,0,.,0,
Delaware,Precinct 18 T,State House,34,D,Sue Errington,300,,223,0,77,
Delaware,Precinct 19,U.S. Senate,,R,Mike Braun,66,,56,0,10,
Delaware,Precinct 19,U.S. Senate,,D,Joe Donnelly,212,,168,1,43,
Delaware,Precinct 19,U.S. Senate,,L,Lucy M. Brenton,18,,15,0,",3",
Delaware,Precinct 19,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 19,State Secretary,,R,Connie Lawson,72,,63,0,9,
Delaware,Precinct 19,State Secretary,,D,Jim Harper,201,,158,1,42,
Delaware,Precinct 19,State Secretary,,L,Mark W. Rutherford,17,,14,0,'3,
Delaware,Precinct 19,State Auditor,,R,Tera Klutz,78,,67,1,10,
Delaware,Precinct 19,State Auditor,,D,Joselyn Whitticker,198,,154,0,44,
Delaware,Precinct 19,State Auditor,,L,John Schick,11,,9,0,2,
Delaware,Precinct 19,State Treasurer,,,(r) Kelly Mitchell,0,,78,",",11,
Delaware,Precinct 19,State Treasurer,,D,John C. Aguilera,196,,151,1,44,
Delaware,Precinct 19,State Senate,25,R,Zaki Ali,97,,80,0,17,
Delaware,Precinct 19,State Senate,25,,Tim Lanane,189,,150,1,38,
Delaware,Precinct 19,State Senate,25,,(l) Robert Q. Jozwiak,0,,10,1,.,
Delaware,Precinct 20,U.S. Senate,,R,Mike Braun,29,,21,0,8,
Delaware,Precinct 20,U.S. Senate,,D,Joe Donnelly,345,,243,0,102,
Delaware,Precinct 20,U.S. Senate,,L,Lucy M. Brenton,10,,10,0,0,
Delaware,Precinct 20,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 20,State Secretary,,R,Connie Lawson,36,,25,0,11,
Delaware,Precinct 20,State Secretary,,D,Jim Harper,331,,233,0,98,
Delaware,Precinct 20,State Secretary,,L,Mark W. Rutherford,9,,9,0,0,
Delaware,Precinct 20,State Secretary,,,Write in,0,,0,0,0,
Delaware,Precinct 20,State Auditor,,R,Tera Klutz,25,,20,0,!5,
Delaware,Precinct 20,State Auditor,,D,Joselyn Whitticker,335,,233,0,102,
Delaware,Precinct 20,State Auditor,,L,John Schick,10,,10,0,0,
Delaware,Precinct 20,State Treasurer,,R,Kelly Mitchell,38,,33,0,5,
Delaware,Precinct 20,State Treasurer,,D,John C. Aguilera,329,,230,0,99,
Delaware,Precinct 20 ',U.S. House,6,R,Greg Pence,30,,23,0,7,
Delaware,Precinct 20 ',U.S. House,6,,(d) Jeannine Lee Lake,355,,247,0,108,
