county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Randolph,Union City 1,State Secretary,,,Write in,0,,0,0,0,
Randolph,Union City 1,State Auditor,,R,Tera Klutz,224,,164,0,60,
Randolph,Union City 1,State Auditor,,D,Joselyn Whitticker,143,,94,0,49,
Randolph,Union City 1,State Auditor,,L,John Schick,11,,10,0,1,
Randolph,Union City 1,State Treasurer,,R,Kelly Mitchell,242,,185,0,57,
Randolph,Union City 1,State Treasurer,,D,John C. Aguilera,136,,84,0,52,
Randolph,Union City 1,U.S. House,6,R,Greg Pence,235,,178,0,57,
Randolph,Union City 1,U.S. House,6,D,Jeannine Lee Lake,139,,87,0,52,
Randolph,Union City 1,U.S. House,6,L,Tom Ferkinhoff,12,,10,0,2,
Randolph,Union City 1,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Union City 1,State Senate,27,R,Jeff Raatz,252,,189,0,63,
Randolph,Union City 1,State Senate,27,D,Jerome (jake) Hoog,131,,84,0,47,
Randolph,Union City 1,State House,33,R,John (jd) Prescott,214,,162,0,52,
Randolph,Union City 1,State House,33,D,Shon Byrum,150,,98,0,52,
Randolph,Union City 1,State House,33,L,Dale Arnett,21,,14,0,7,
Randolph,Union City 2,U.S. Senate,,R,Mike Braun,284,,205,0,79,
Randolph,Union City 2,U.S. Senate,,D,Joe Donnelly,155,,89,0,66,
Randolph,Union City 2,U.S. Senate,,L,Lucy M. Brenton,28,,18,0,10,
Randolph,Union City 2,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Union City 2,State Secretary,,R,Connie Lawson,298,,207,0,91,
Randolph,Union City 2,State Secretary,,D,Jim Harper,141,,84,0,57,
Randolph,Union City 2,State Secretary,,L,Mark W. Rutherford,21,,13,0,8,
Randolph,Union City 2,State Secretary,,,Write in,0,,0,0,0,
Randolph,Union City 2,State Auditor,,R,Tera Klutz,295,,207,0,88,
Randolph,Union City 2,State Auditor,,D,Joselyn Whitticker,145,,85,0,60,
Randolph,Union City 2,State Auditor,,L,John Schick,12,,10,0,2,
Randolph,Union City 2,State Treasurer,,R,Kelly Mitchell,306,,216,0,90,
Randolph,Union City 2,State Treasurer,,D,John C. Aguilera,141,,84,0,57,
Randolph,Union City 2,U.S. House,6,R,Greg Pence,289,,207,0,82,
Randolph,Union City 2,U.S. House,6,D,Jeannine Lee Lake,155,,88,0,67,
Randolph,Union City 2,U.S. House,6,L,Tom Ferkinhoff,20,,14,0,6,
Randolph,Union City 2,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Union City 2,State Senate,27,R,Jeff Raatz,316,,224,0,92,
Randolph,Union City 2,State Senate,27,D,Jerome (jake) Hoog,141,,80,0,61,
Randolph,Union City 2,State House,33,R,John (jd) Prescott,260,,183,0,77,
Randolph,Union City 2,State House,33,D,Shon Byrum,170,,103,0,67,
Randolph,Union City 2,State House,33,L,Dale Arnett,30,,22,0,8,
Randolph,Wayne,U.S. Senate,,R,Mike Braun,248,,171,0,77,
Randolph,Wayne,U.S. Senate,,D,Joe Donnelly,81,,58,0,23,
Randolph,Wayne,U.S. Senate,,L,Lucy M. Brenton,15,,11,0,4,
Randolph,Wayne,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Wayne,State Secretary,,R,Connie Lawson,266,,187,0,79,
Randolph,Wayne,State Secretary,,D,Jim Harper,65,,43,0,22,
Randolph,Wayne,State Secretary,,L,Mark W. Rutherford,8,,7,0,1,
Randolph,Wayne,State Secretary,,,Write in,1,,1,0,0,
Randolph,Wayne,State Auditor,,R,Tera Klutz,252,,178,0,74,
Randolph,Wayne,State Auditor,,D,Joselyn Whitticker,68,,44,0,24,
Randolph,Wayne,State Auditor,,L,John Schick,8,,8,0,0,
Randolph,Wayne,State Treasurer,,R,Kelly Mitchell,261,,188,0,73,
Randolph,Wayne,State Treasurer,,D,John C. Aguilera,65,,41,0,24,
Randolph,Wayne,U.S. House,6,R,Greg Pence,268,,190,0,78,
Randolph,Wayne,U.S. House,6,D,Jeannine Lee Lake,68,,44,0,24,
Randolph,Wayne,U.S. House,6,L,Tom Ferkinhoff,9,,8,0,1,
Randolph,Wayne,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Wayne,State Senate,27,R,Jeff Raatz,270,,191,0,79,
Randolph,Wayne,State Senate,27,D,Jerome (jake) Hoog,69,,46,0,23,
Randolph,Wayne,State House,33,R,John (jd) Prescott,223,,152,0,71,
Randolph,Wayne,State House,33,D,Shon Byrum,80,,56,0,24,
Randolph,Wayne,State House,33,L,Dale Arnett,37,,31,0,6,
Randolph,Jackson,U.S. Senate,,R,Mike Braun,166,,111,0,55,
Randolph,Jackson,U.S. Senate,,D,Joe Donnelly,58,,43,0,15,
Randolph,Jackson,U.S. Senate,,L,Lucy M. Brenton,10,,10,0,0,
Randolph,Jackson,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Jackson,State Secretary,,R,Connie Lawson,179,,118,0,61,
Randolph,Jackson,State Secretary,,D,Jim Harper,47,,38,0,9,
Randolph,Jackson,State Secretary,,L,Mark W. Rutherford,7,,6,0,1,
Randolph,Jackson,State Secretary,,,Write in,0,,0,0,0,
Randolph,Jackson,State Auditor,,R,Tera Klutz,169,,114,0,55,
Randolph,Jackson,State Auditor,,D,Joselyn Whitticker,46,,35,0,11,
Randolph,Jackson,State Auditor,,L,John Schick,10,,8,0,2,
Randolph,Jackson,State Treasurer,,R,Kelly Mitchell,185,,126,0,59,
Randolph,Jackson,State Treasurer,,D,John C. Aguilera,42,,31,0,11,
Randolph,Jackson,U.S. House,6,R,Greg Pence,177,,121,0,56,
Randolph,Jackson,U.S. House,6,D,Jeannine Lee Lake,52,,37,0,15,
Randolph,Jackson,U.S. House,6,L,Tom Ferkinhoff,7,,7,0,0,
Randolph,Jackson,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Jackson,State Senate,27,R,Jeff Raatz,186,,128,0,58,
Randolph,Jackson,State Senate,27,D,Jerome (jake) Hoog,49,,37,0,12,
Randolph,Jackson,State House,33,R,John (jd) Prescott,171,,117,0,54,
Randolph,Jackson,State House,33,D,Shon Byrum,51,,37,0,14,
Randolph,Jackson,State House,33,L,Dale Arnett,12,,10,0,2,
Randolph,Washington,U.S. Senate,,R,Mike Braun,423,,343,0,80,
Randolph,Washington,U.S. Senate,,D,Joe Donnelly,150,,121,0,29,
Randolph,Washington,U.S. Senate,,L,Lucy M. Brenton,37,,30,0,7,
Randolph,Washington,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Washington,State Secretary,,R,Connie Lawson,460,,377,0,83,
Randolph,Washington,State Secretary,,D,Jim Harper,122,,95,0,27,
Randolph,Washington,State Secretary,,L,Mark W. Rutherford,25,,20,0,5,
Randolph,Washington,State Secretary,,,Write in,0,,0,0,0,
Randolph,Washington,State Auditor,,R,Tera Klutz,446,,363,0,83,
Randolph,Washington,State Auditor,,D,Joselyn Whitticker,125,,98,0,27,
Randolph,Washington,State Auditor,,L,John Schick,22,,20,0,2,
Randolph,Washington,State Treasurer,,R,Kelly Mitchell,467,,383,0,84,
Randolph,Washington,State Treasurer,,D,John C. Aguilera,124,,96,0,28,
Randolph,Washington,U.S. House,6,R,Greg Pence,442,,358,0,84,
Randolph,Washington,U.S. House,6,D,Jeannine Lee Lake,132,,104,0,28,
Randolph,Washington,U.S. House,6,L,Tom Ferkinhoff,39,,35,0,4,
Randolph,Washington,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Washington,State Senate,27,R,Jeff Raatz,475,,387,0,88,
Randolph,Washington,State Senate,27,D,Jerome (jake) Hoog,131,,103,0,28,
Randolph,Washington,State House,33,R,John (jd) Prescott,392,,312,0,80,
Randolph,Washington,State House,33,D,Shon Byrum,139,,114,0,25,
Randolph,Washington,State House,33,L,Dale Arnett,78,,69,0,9,
Randolph,Spartanburg,U.S. Senate,,R,Mike Braun,227,,194,0,33,
Randolph,Spartanburg,U.S. Senate,,D,Joe Donnelly,76,,58,0,18,
Randolph,Spartanburg,U.S. Senate,,L,Lucy M. Brenton,13,,10,0,3,
Randolph,Spartanburg,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Spartanburg,State Secretary,,R,Connie Lawson,236,,200,0,36,
Randolph,Spartanburg,State Secretary,,D,Jim Harper,56,,42,0,14,
Randolph,Spartanburg,State Secretary,,L,Mark W. Rutherford,19,,15,0,4,
Randolph,Spartanburg,State Secretary,,,Write in,0,,0,0,0,
Randolph,Spartanburg,State Auditor,,R,Tera Klutz,228,,194,0,34,
Randolph,Spartanburg,State Auditor,,D,Joselyn Whitticker,58,,44,0,14,
Randolph,Spartanburg,State Auditor,,L,John Schick,16,,11,0,5,
Randolph,Spartanburg,State Treasurer,,R,Kelly Mitchell,239,,204,0,35,
Randolph,Spartanburg,State Treasurer,,D,John C. Aguilera,62,,45,0,17,
Randolph,Spartanburg,U.S. House,6,R,Greg Pence,233,,198,0,35,
Randolph,Spartanburg,U.S. House,6,D,Jeannine Lee Lake,58,,43,0,15,
Randolph,Spartanburg,U.S. House,6,L,Tom Ferkinhoff,26,,19,0,7,
Randolph,Spartanburg,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Spartanburg,State Senate,27,R,Jeff Raatz,249,,209,0,40,
Randolph,Spartanburg,State Senate,27,D,Jerome (jake) Hoog,62,,46,0,16,
Randolph,Spartanburg,State House,33,R,John (jd) Prescott,195,,168,0,27,
Randolph,Spartanburg,State House,33,D,Shon Byrum,69,,54,0,15,
Randolph,Spartanburg,State House,33,L,Dale Arnett,52,,37,0,15,
Randolph,Ward,U.S. Senate,,R,Mike Braun,245,,170,0,75,
Randolph,Ward,U.S. Senate,,D,Joe Donnelly,100,,63,0,37,
Randolph,Ward,U.S. Senate,,L,Lucy M. Brenton,23,,19,0,4,
Randolph,Ward,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Ward,State Secretary,,R,Connie Lawson,275,,189,0,86,
Randolph,Ward,State Secretary,,D,Jim Harper,78,,52,0,26,
Randolph,Ward,State Secretary,,L,Mark W. Rutherford,11,,8,0,3,
Randolph,Ward,State Secretary,,,Write in,0,,0,0,0,
Randolph,Ward,State Auditor,,R,Tera Klutz,258,,183,0,75,
Randolph,Ward,State Auditor,,D,Joselyn Whitticker,92,,56,0,36,
Randolph,Ward,State Auditor,,L,John Schick,9,,7,0,2,
Randolph,Ward,State Treasurer,,R,Kelly Mitchell,276,,196,0,80,
Randolph,Ward,State Treasurer,,D,John C. Aguilera,81,,50,0,31,
Randolph,Ward,U.S. House,6,R,Greg Pence,264,,181,0,83,
Randolph,Ward,U.S. House,6,D,Jeannine Lee Lake,91,,60,0,31,
Randolph,Ward,U.S. House,6,L,Tom Ferkinhoff,14,,12,0,2,
Randolph,Ward,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Ward,State Senate,27,R,Jeff Raatz,273,,191,0,82,
Randolph,Ward,State Senate,27,D,Jerome (jake) Hoog,92,,59,0,33,
Randolph,Ward,State House,33,R,John (jd) Prescott,229,,162,0,67,
Randolph,Ward,State House,33,D,Shon Byrum,113,,70,0,43,
Randolph,Ward,State House,33,L,Dale Arnett,23,,19,0,4,
Randolph,Ridgeville,U.S. Senate,,R,Mike Braun,274,,231,0,43,
Randolph,Ridgeville,U.S. Senate,,D,Joe Donnelly,102,,83,0,19,
Randolph,Ridgeville,U.S. Senate,,L,Lucy M. Brenton,20,,18,0,2,
Randolph,Ridgeville,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Ridgeville,State Secretary,,R,Connie Lawson,301,,261,0,40,
Randolph,Ridgeville,State Secretary,,D,Jim Harper,72,,56,0,16,
Randolph,Ridgeville,State Secretary,,L,Mark W. Rutherford,19,,13,0,6,
Randolph,Ridgeville,State Secretary,,,Write in,0,,0,0,0,
Randolph,Ridgeville,State Auditor,,R,Tera Klutz,287,,243,0,44,
Randolph,Ridgeville,State Auditor,,D,Joselyn Whitticker,79,,64,0,15,
Randolph,Ridgeville,State Auditor,,L,John Schick,12,,10,0,2,
Randolph,Ridgeville,State Treasurer,,R,Kelly Mitchell,296,,250,0,46,
Randolph,Ridgeville,State Treasurer,,D,John C. Aguilera,80,,64,0,16,
Randolph,Ridgeville,U.S. House,6,R,Greg Pence,292,,249,0,43,
Randolph,Ridgeville,U.S. House,6,D,Jeannine Lee Lake,84,,67,0,17,
Randolph,Ridgeville,U.S. House,6,L,Tom Ferkinhoff,17,,14,0,3,
Randolph,Ridgeville,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Ridgeville,State Senate,27,R,Jeff Raatz,309,,263,0,46,
Randolph,Ridgeville,State Senate,27,D,Jerome (jake) Hoog,81,,66,0,15,
Randolph,Ridgeville,State House,33,R,John (jd) Prescott,258,,219,0,39,
Randolph,Ridgeville,State House,33,D,Shon Byrum,100,,80,0,20,
Randolph,Ridgeville,State House,33,L,Dale Arnett,32,,26,0,6,
Randolph,Parker,U.S. Senate,,R,Mike Braun,357,,296,0,61,
Randolph,Parker,U.S. Senate,,D,Joe Donnelly,190,,153,0,37,
Randolph,Parker,U.S. Senate,,L,Lucy M. Brenton,35,,28,0,7,
Randolph,Parker,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Parker,State Secretary,,R,Connie Lawson,393,,330,0,63,
Randolph,Parker,State Secretary,,D,Jim Harper,161,,124,0,37,
Randolph,Parker,State Secretary,,L,Mark W. Rutherford,17,,13,0,4,
Randolph,Parker,State Secretary,,,Write in,0,,0,0,0,
Randolph,Parker,State Auditor,,R,Tera Klutz,369,,308,0,61,
Randolph,Parker,State Auditor,,D,Joselyn Whitticker,176,,137,0,39,
Randolph,Parker,State Auditor,,L,John Schick,13,,10,0,3,
Randolph,Parker,State Treasurer,,R,Kelly Mitchell,395,,327,0,68,
Randolph,Parker,State Treasurer,,D,John C. Aguilera,162,,126,0,36,
Randolph,Parker,U.S. House,6,R,Greg Pence,363,,301,0,62,
Randolph,Parker,U.S. House,6,D,Jeannine Lee Lake,188,,153,0,35,
Randolph,Parker,U.S. House,6,L,Tom Ferkinhoff,21,,16,0,5,
Randolph,Parker,U.S. House,6,,Write in,1,,1,0,0,
Randolph,Parker,State Senate,27,R,Jeff Raatz,388,,323,0,65,
Randolph,Parker,State Senate,27,D,Jerome (jake) Hoog,180,,142,0,38,
Randolph,Parker,State House,33,R,John (jd) Prescott,346,,291,0,55,
Randolph,Parker,State House,33,D,Shon Byrum,213,,166,0,47,
Randolph,Parker,State House,33,L,Dale Arnett,14,,13,0,1,
Randolph,Stoney Creek,U.S. Senate,,R,Mike Braun,240,,180,0,60,
Randolph,Stoney Creek,U.S. Senate,,D,Joe Donnelly,116,,87,0,29,
Randolph,Stoney Creek,U.S. Senate,,L,Lucy M. Brenton,14,,6,0,8,
Randolph,Stoney Creek,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Stoney Creek,State Secretary,,R,Connie Lawson,272,,203,0,69,
Randolph,Stoney Creek,State Secretary,,D,Jim Harper,88,,63,0,25,
Randolph,Stoney Creek,State Secretary,,L,Mark W. Rutherford,5,,3,0,2,
Randolph,Stoney Creek,State Secretary,,,Write in,0,,0,0,0,
Randolph,Stoney Creek,State Auditor,,R,Tera Klutz,258,,188,0,70,
Randolph,Stoney Creek,State Auditor,,D,Joselyn Whitticker,91,,66,0,25,
Randolph,Stoney Creek,State Auditor,,L,John Schick,8,,6,0,2,
Randolph,Stoney Creek,State Treasurer,,R,Kelly Mitchell,269,,196,0,73,
Randolph,Stoney Creek,State Treasurer,,D,John C. Aguilera,89,,65,0,24,
Randolph,Stoney Creek,U.S. House,6,R,Greg Pence,244,,179,0,65,
Randolph,Stoney Creek,U.S. House,6,D,Jeannine Lee Lake,110,,80,0,30,
Randolph,Stoney Creek,U.S. House,6,L,Tom Ferkinhoff,15,,12,0,3,
Randolph,Stoney Creek,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Stoney Creek,State Senate,27,R,Jeff Raatz,265,,195,0,70,
Randolph,Stoney Creek,State Senate,27,D,Jerome (jake) Hoog,94,,67,0,27,
Randolph,Stoney Creek,State House,33,R,John (jd) Prescott,227,,170,0,57,
Randolph,Stoney Creek,State House,33,D,Shon Byrum,123,,87,0,36,
Randolph,Stoney Creek,State House,33,L,Dale Arnett,16,,10,0,6,
Randolph,Farmland,U.S. Senate,,R,Mike Braun,441,,384,0,57,
Randolph,Farmland,U.S. Senate,,D,Joe Donnelly,219,,184,0,35,
Randolph,Farmland,U.S. Senate,,L,Lucy M. Brenton,63,,57,0,6,
Randolph,Farmland,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Farmland,State Secretary,,R,Connie Lawson,506,,442,0,64,
Randolph,Farmland,State Secretary,,D,Jim Harper,174,,146,0,28,
Randolph,Farmland,State Secretary,,L,Mark W. Rutherford,29,,27,0,2,
Randolph,Farmland,State Secretary,,,Write in,0,,0,0,0,
Randolph,Farmland,State Auditor,,R,Tera Klutz,472,,409,0,63,
Randolph,Farmland,State Auditor,,D,Joselyn Whitticker,180,,157,0,23,
Randolph,Farmland,State Auditor,,L,John Schick,31,,29,0,2,
Randolph,Farmland,State Treasurer,,R,Kelly Mitchell,505,,442,0,63,
Randolph,Farmland,State Treasurer,,D,John C. Aguilera,176,,150,0,26,
Randolph,Farmland,U.S. House,6,R,Greg Pence,472,,410,0,62,
Randolph,Farmland,U.S. House,6,D,Jeannine Lee Lake,218,,188,0,30,
Randolph,Farmland,U.S. House,6,L,Tom Ferkinhoff,23,,21,0,2,
Randolph,Farmland,U.S. House,6,,Write in,0,,0,0,0,
Randolph,Farmland,State Senate,27,R,Jeff Raatz,512,,449,0,63,
Randolph,Farmland,State Senate,27,D,Jerome (jake) Hoog,189,,161,0,28,
Randolph,Farmland,State House,33,R,John (jd) Prescott,408,,354,0,54,
Randolph,Farmland,State House,33,D,Shon Byrum,260,,223,0,37,
Randolph,Farmland,State House,33,L,Dale Arnett,44,,41,0,3,
Randolph,Green,U.S. Senate,,R,Mike Braun,232,,185,0,47,
Randolph,Green,U.S. Senate,,D,Joe Donnelly,94,,74,0,20,
Randolph,Green,U.S. Senate,,L,Lucy M. Brenton,10,,7,0,3,
Randolph,Green,U.S. Senate,,,Write in,0,,0,0,0,
Randolph,Green,State Secretary,,R,Connie Lawson,254,,204,0,50,
Randolph,Green,State Secretary,,D,Jim Harper,74,,54,0,20,
Randolph,Green,State Secretary,,L,Mark W. Rutherford,7,,7,0,0,
Randolph,Green,State Secretary,,,Write in,0,,0,0,0,
Randolph,Green,State Auditor,,R,Tera Klutz,241,,196,0,45,
